FMC,Date
1.7326534986495972,1986-07-01
1.7326534986495972,1986-07-02
1.7326534986495972,1986-07-03
1.6414610147476196,1986-07-07
1.6528595685958862,1986-07-08
1.6870568990707397,1986-07-09
1.7326534986495972,1986-07-10
1.7440524101257324,1986-07-11
1.7440524101257324,1986-07-14
1.7326534986495972,1986-07-15
1.7212547063827515,1986-07-16
1.7440524101257324,1986-07-17
1.7326534986495972,1986-07-18
1.7326534986495972,1986-07-21
1.7212547063827515,1986-07-22
1.7098548412322998,1986-07-23
1.7212547063827515,1986-07-24
1.7212547063827515,1986-07-25
1.6642589569091797,1986-07-28
1.6300621032714844,1986-07-29
1.6414610147476196,1986-07-30
1.6300621032714844,1986-07-31
1.6414610147476196,1986-08-01
1.6414610147476196,1986-08-04
1.6528595685958862,1986-08-05
1.6300621032714844,1986-08-06
1.6300621032714844,1986-08-07
1.6186635494232178,1986-08-08
1.6528595685958862,1986-08-11
1.6528595685958862,1986-08-12
1.6414610147476196,1986-08-13
1.6528595685958862,1986-08-14
1.6528595685958862,1986-08-15
1.6528595685958862,1986-08-18
1.6414610147476196,1986-08-19
1.6642589569091797,1986-08-20
1.6414610147476196,1986-08-21
1.6414610147476196,1986-08-22
1.6414610147476196,1986-08-25
1.6528595685958862,1986-08-26
1.6414610147476196,1986-08-27
1.6414610147476196,1986-08-28
1.6528595685958862,1986-08-29
1.6186635494232178,1986-09-02
1.6300621032714844,1986-09-03
1.6642589569091797,1986-09-04
1.6414610147476196,1986-09-05
1.6414610147476196,1986-09-08
1.6528595685958862,1986-09-09
1.6756584644317627,1986-09-10
1.5730668306350708,1986-09-11
1.527470350265503,1986-09-12
1.4818737506866455,1986-09-15
1.4818737506866455,1986-09-16
1.5502680540084839,1986-09-17
1.527470350265503,1986-09-18
1.561667799949646,1986-09-19
1.5844652652740479,1986-09-22
1.5730668306350708,1986-09-23
1.5730668306350708,1986-09-24
1.5388696193695068,1986-09-25
1.561667799949646,1986-09-26
1.527470350265503,1986-09-29
1.5388696193695068,1986-09-30
1.5502680540084839,1986-10-01
1.527470350265503,1986-10-02
1.527470350265503,1986-10-03
1.527470350265503,1986-10-06
1.5502680540084839,1986-10-07
1.5502680540084839,1986-10-08
1.527470350265503,1986-10-09
1.527470350265503,1986-10-10
1.5046727657318115,1986-10-13
1.5160714387893677,1986-10-14
1.5502680540084839,1986-10-15
1.5502680540084839,1986-10-16
1.527470350265503,1986-10-17
1.527470350265503,1986-10-20
1.5160714387893677,1986-10-21
1.5160714387893677,1986-10-22
1.5502680540084839,1986-10-23
1.6072635650634766,1986-10-24
1.6072635650634766,1986-10-27
1.6186635494232178,1986-10-28
1.6642589569091797,1986-10-29
1.7212547063827515,1986-10-30
1.7326534986495972,1986-10-31
1.7668497562408447,1986-11-03
1.7668497562408447,1986-11-04
1.8010470867156982,1986-11-05
1.8352445363998413,1986-11-06
1.8580420017242432,1986-11-07
1.8580420017242432,1986-11-10
1.8922405242919922,1986-11-11
1.7782487869262695,1986-11-12
1.8124462366104126,1986-11-13
1.8352445363998413,1986-11-14
1.8580420017242432,1986-11-17
1.8580420017242432,1986-11-18
1.8352445363998413,1986-11-19
1.9036386013031006,1986-11-20
1.96063232421875,1986-11-21
1.9720325469970703,1986-11-24
2.0290274620056152,1986-11-25
2.0860226154327393,1986-11-26
2.097421646118164,1986-11-28
2.0860226154327393,1986-12-01
2.1316184997558594,1986-12-02
2.097421646118164,1986-12-03
2.0860226154327393,1986-12-04
2.097421646118164,1986-12-05
2.1658170223236084,1986-12-08
2.1088216304779053,1986-12-09
2.1886138916015625,1986-12-10
2.1886138916015625,1986-12-11
2.1544182300567627,1986-12-12
2.1544182300567627,1986-12-15
2.1658170223236084,1986-12-16
2.1658170223236084,1986-12-17
2.1772148609161377,1986-12-18
2.2798068523406982,1986-12-19
2.2798068523406982,1986-12-22
2.3482015132904053,1986-12-23
2.359600067138672,1986-12-24
2.393796920776367,1986-12-26
2.3482015132904053,1986-12-29
2.3482015132904053,1986-12-30
2.3482015132904053,1986-12-31
2.416595220565796,1987-01-02
2.462191343307495,1987-01-05
2.4279932975769043,1987-01-06
2.4393932819366455,1987-01-07
2.4279932975769043,1987-01-08
2.393796920776367,1987-01-09
2.416595220565796,1987-01-12
2.416595220565796,1987-01-13
2.3026037216186523,1987-01-14
2.370999336242676,1987-01-15
2.359600067138672,1987-01-16
2.336801290512085,1987-01-19
2.3254032135009766,1987-01-20
2.1886138916015625,1987-01-21
2.3482015132904053,1987-01-22
2.4393932819366455,1987-01-23
2.393796920776367,1987-01-26
2.462191343307495,1987-01-27
2.4735896587371826,1987-01-28
2.769965648651123,1987-01-29
2.769965648651123,1987-01-30
2.929551839828491,1987-02-02
2.929551839828491,1987-02-03
2.986546516418457,1987-02-04
2.8497581481933594,1987-02-05
2.7471671104431152,1987-02-06
2.8041629791259766,1987-02-09
2.8269600868225098,1987-02-10
2.8497581481933594,1987-02-11
2.940951108932495,1987-02-12
3.009345054626465,1987-02-13
2.9523489475250244,1987-02-17
2.963747501373291,1987-02-18
2.99794602394104,1987-02-19
2.986546516418457,1987-02-20
2.8725576400756836,1987-02-23
2.8725576400756836,1987-02-24
2.8269600868225098,1987-02-25
2.792762517929077,1987-02-26
2.792762517929077,1987-02-27
2.792762517929077,1987-03-02
2.8041629791259766,1987-03-03
2.8041629791259766,1987-03-04
2.8725576400756836,1987-03-05
2.940951108932495,1987-03-06
2.918152093887329,1987-03-09
2.929551839828491,1987-03-10
2.895355463027954,1987-03-11
2.895355463027954,1987-03-12
2.8497581481933594,1987-03-13
2.8269600868225098,1987-03-16
2.8269600868225098,1987-03-17
2.8269600868225098,1987-03-18
2.792762517929077,1987-03-19
2.8497581481933594,1987-03-20
2.8839547634124756,1987-03-23
2.918152093887329,1987-03-24
2.8725576400756836,1987-03-25
2.838360548019409,1987-03-26
2.7471671104431152,1987-03-27
2.644575357437134,1987-03-30
2.7357680797576904,1987-03-31
2.701571226119995,1987-04-01
2.724369525909424,1987-04-02
2.838360548019409,1987-04-03
2.8155620098114014,1987-04-06
2.7585668563842773,1987-04-07
2.655975818634033,1987-04-08
2.5761821269989014,1987-04-09
2.5533835887908936,1987-04-10
2.370999336242676,1987-04-13
2.4279932975769043,1987-04-14
2.5077872276306152,1987-04-15
2.5533835887908936,1987-04-16
2.5989789962768555,1987-04-20
2.8155620098114014,1987-04-21
2.7471671104431152,1987-04-22
2.8155620098114014,1987-04-23
2.8497581481933594,1987-04-24
3.0435423851013184,1987-04-27
2.963747501373291,1987-04-28
2.963747501373291,1987-04-29
3.0435423851013184,1987-04-30
3.054940700531006,1987-05-01
3.100536346435547,1987-05-04
3.225926637649536,1987-05-05
3.271522283554077,1987-05-06
3.3057196140289307,1987-05-07
3.351316452026367,1987-05-08
3.294320821762085,1987-05-11
3.294320821762085,1987-05-12
3.271522283554077,1987-05-13
3.3057196140289307,1987-05-14
3.1917293071746826,1987-05-15
3.0891382694244385,1987-05-18
2.940951108932495,1987-05-19
3.100536346435547,1987-05-20
3.1119368076324463,1987-05-21
3.1917293071746826,1987-05-22
3.2829220294952393,1987-05-26
3.294320821762085,1987-05-27
3.2601242065429688,1987-05-28
3.2829220294952393,1987-05-29
3.1689305305480957,1987-06-01
3.1917293071746826,1987-06-02
3.3285176753997803,1987-06-03
3.339916229248047,1987-06-04
3.2373268604278564,1987-06-05
3.271522283554077,1987-06-08
3.2601242065429688,1987-06-09
3.396911859512329,1987-06-10
3.5336999893188477,1987-06-11
3.6362929344177246,1987-06-12
3.55649733543396,1987-06-15
3.5336999893188477,1987-06-16
3.5451009273529053,1987-06-17
3.5451009273529053,1987-06-18
3.5451009273529053,1987-06-19
3.522301435470581,1987-06-22
3.488104820251465,1987-06-23
3.4653069972991943,1987-06-24
3.4311089515686035,1987-06-25
3.317117691040039,1987-06-26
3.271522283554077,1987-06-29
3.1347341537475586,1987-06-30
3.1119368076324463,1987-07-01
3.2829220294952393,1987-07-02
3.2829220294952393,1987-07-06
3.3057196140289307,1987-07-07
3.442509174346924,1987-07-08
3.4653069972991943,1987-07-09
3.51090145111084,1987-07-10
3.488104820251465,1987-07-13
3.488104820251465,1987-07-14
3.4311089515686035,1987-07-15
3.385512113571167,1987-07-16
3.4653069972991943,1987-07-17
3.3741137981414795,1987-07-20
3.6020941734313965,1987-07-21
3.681889057159424,1987-07-22
3.6134936809539795,1987-07-23
3.6020941734313965,1987-07-24
3.6020941734313965,1987-07-27
3.6932878494262695,1987-07-28
3.9668636322021484,1987-07-29
4.1264519691467285,1987-07-30
4.286039352416992,1987-07-31
4.263236999511719,1987-08-03
4.1492486000061035,1987-08-04
4.172045707702637,1987-08-05
4.194843292236328,1987-08-06
4.2974371910095215,1987-08-07
4.468422889709473,1987-08-10
4.514018535614014,1987-08-11
4.5596137046813965,1987-08-12
4.605207443237305,1987-08-13
4.62800931930542,1987-08-14
4.5596137046813965,1987-08-17
4.4912190437316895,1987-08-18
4.422823905944824,1987-08-19
4.434223175048828,1987-08-20
4.4798173904418945,1987-08-21
4.422823905944824,1987-08-24
4.457021713256836,1987-08-25
4.434223175048828,1987-08-26
4.263236999511719,1987-08-27
4.0808539390563965,1987-08-28
4.115051746368408,1987-08-31
3.95546555519104,1987-09-01
4.160645961761475,1987-09-02
4.263236999511719,1987-09-03
4.2974371910095215,1987-09-04
4.2746381759643555,1987-09-08
4.2746381759643555,1987-09-09
4.343031883239746,1987-09-10
4.445624351501465,1987-09-11
4.514018535614014,1987-09-14
4.514018535614014,1987-09-15
4.616608142852783,1987-09-16
4.7305989265441895,1987-09-17
4.741998672485352,1987-09-18
4.582411766052246,1987-09-21
4.753398418426514,1987-09-22
4.650805950164795,1987-09-23
4.62800931930542,1987-09-24
4.582411766052246,1987-09-25
4.787593841552734,1987-09-28
4.764795303344727,1987-09-29
4.9699788093566895,1987-09-30
5.232156753540039,1987-10-01
5.346148490905762,1987-10-02
5.243556022644043,1987-10-05
5.083968639373779,1987-10-06
4.947179794311523,1987-10-07
4.764795303344727,1987-10-08
4.810390472412109,1987-10-09
4.741998672485352,1987-10-12
4.787593841552734,1987-10-13
4.502618312835693,1987-10-14
4.434223175048828,1987-10-15
4.1492486000061035,1987-10-16
3.294320821762085,1987-10-19
3.100536346435547,1987-10-20
3.55649733543396,1987-10-21
3.396911859512329,1987-10-22
3.1917293071746826,1987-10-23
2.8725576400756836,1987-10-26
3.009345054626465,1987-10-27
2.792762517929077,1987-10-28
3.0207443237304688,1987-10-29
3.2829220294952393,1987-10-30
3.3285176753997803,1987-11-02
3.3057196140289307,1987-11-03
3.271522283554077,1987-11-04
3.2373268604278564,1987-11-05
3.066340208053589,1987-11-06
3.0207443237304688,1987-11-09
3.1119368076324463,1987-11-10
3.066340208053589,1987-11-11
3.123335123062134,1987-11-12
3.339916229248047,1987-11-13
3.3741137981414795,1987-11-16
3.2373268604278564,1987-11-17
3.351316452026367,1987-11-18
3.2373268604278564,1987-11-19
3.1917293071746826,1987-11-20
3.1689305305480957,1987-11-23
3.225926637649536,1987-11-24
3.396911859512329,1987-11-25
3.2829220294952393,1987-11-27
2.963747501373291,1987-11-30
3.054940700531006,1987-12-01
3.0777392387390137,1987-12-02
2.940951108932495,1987-12-03
2.8269600868225098,1987-12-04
2.895355463027954,1987-12-07
2.940951108932495,1987-12-08
2.986546516418457,1987-12-09
2.769965648651123,1987-12-10
2.8155620098114014,1987-12-11
3.0207443237304688,1987-12-14
3.123335123062134,1987-12-15
3.1917293071746826,1987-12-16
3.100536346435547,1987-12-17
3.271522283554077,1987-12-18
3.2487246990203857,1987-12-21
3.271522283554077,1987-12-22
3.2145276069641113,1987-12-23
3.2373268604278564,1987-12-24
3.1803300380706787,1987-12-28
3.1347341537475586,1987-12-29
3.1347341537475586,1987-12-30
3.0777392387390137,1987-12-31
3.1347341537475586,1988-01-04
3.1803300380706787,1988-01-05
3.1917293071746826,1988-01-06
3.225926637649536,1988-01-07
3.1119368076324463,1988-01-08
2.99794602394104,1988-01-11
2.940951108932495,1988-01-12
2.8839547634124756,1988-01-13
2.8839547634124756,1988-01-14
2.9523489475250244,1988-01-15
2.9751482009887695,1988-01-18
2.8725576400756836,1988-01-19
2.7357680797576904,1988-01-20
2.5533835887908936,1988-01-21
2.644575357437134,1988-01-22
2.633176803588867,1988-01-25
2.416595220565796,1988-01-26
2.3254032135009766,1988-01-27
2.393796920776367,1988-01-28
2.393796920776367,1988-01-29
2.3254032135009766,1988-02-01
2.370999336242676,1988-02-02
2.26840877532959,1988-02-03
2.359600067138672,1988-02-04
2.336801290512085,1988-02-05
2.314004421234131,1988-02-08
2.3482015132904053,1988-02-09
2.370999336242676,1988-02-10
2.359600067138672,1988-02-11
2.416595220565796,1988-02-12
2.416595220565796,1988-02-16
2.2798068523406982,1988-02-17
2.2342114448547363,1988-02-18
2.3482015132904053,1988-02-19
2.4051952362060547,1988-02-22
2.5077872276306152,1988-02-23
2.633176803588867,1988-02-24
2.644575357437134,1988-02-25
2.6787726879119873,1988-02-26
2.7357680797576904,1988-02-29
2.6787726879119873,1988-03-01
2.633176803588867,1988-03-02
2.644575357437134,1988-03-03
2.7357680797576904,1988-03-04
2.701571226119995,1988-03-07
2.7357680797576904,1988-03-08
2.7357680797576904,1988-03-09
2.7129688262939453,1988-03-10
2.655975818634033,1988-03-11
2.690171241760254,1988-03-14
2.6787726879119873,1988-03-15
2.7357680797576904,1988-03-16
2.7357680797576904,1988-03-17
2.724369525909424,1988-03-18
2.963747501373291,1988-03-21
2.940951108932495,1988-03-22
2.940951108932495,1988-03-23
2.769965648651123,1988-03-24
2.6217780113220215,1988-03-25
2.633176803588867,1988-03-28
2.6787726879119873,1988-03-29
2.644575357437134,1988-03-30
2.6787726879119873,1988-03-31
2.5419843196868896,1988-04-04
2.5875802040100098,1988-04-05
2.644575357437134,1988-04-06
2.655975818634033,1988-04-07
2.6673741340637207,1988-04-08
2.724369525909424,1988-04-11
2.792762517929077,1988-04-12
2.918152093887329,1988-04-13
2.8155620098114014,1988-04-14
2.8269600868225098,1988-04-15
2.963747501373291,1988-04-18
2.895355463027954,1988-04-19
2.918152093887329,1988-04-20
2.9067530632019043,1988-04-21
2.9523489475250244,1988-04-22
3.0435423851013184,1988-04-25
3.0891382694244385,1988-04-26
3.1461336612701416,1988-04-27
3.1575326919555664,1988-04-28
3.2829220294952393,1988-04-29
3.2373268604278564,1988-05-02
3.2601242065429688,1988-05-03
3.1461336612701416,1988-05-04
3.1347341537475586,1988-05-05
3.1119368076324463,1988-05-06
3.123335123062134,1988-05-09
3.123335123062134,1988-05-10
3.0321428775787354,1988-05-11
3.054940700531006,1988-05-12
3.0321428775787354,1988-05-13
3.0435423851013184,1988-05-16
3.0321428775787354,1988-05-17
2.895355463027954,1988-05-18
2.8611574172973633,1988-05-19
2.838360548019409,1988-05-20
2.918152093887329,1988-05-23
3.009345054626465,1988-05-24
2.99794602394104,1988-05-25
3.0207443237304688,1988-05-26
2.9751482009887695,1988-05-27
3.009345054626465,1988-05-31
3.1119368076324463,1988-06-01
3.1689305305480957,1988-06-02
3.1803300380706787,1988-06-03
3.1689305305480957,1988-06-06
3.1461336612701416,1988-06-07
3.225926637649536,1988-06-08
3.1803300380706787,1988-06-09
3.2829220294952393,1988-06-10
3.2373268604278564,1988-06-13
3.2829220294952393,1988-06-14
3.3741137981414795,1988-06-15
3.3057196140289307,1988-06-16
3.385512113571167,1988-06-17
3.362715005874634,1988-06-20
3.385512113571167,1988-06-21
3.408310651779175,1988-06-22
3.3741137981414795,1988-06-23
3.396911859512329,1988-06-24
3.2829220294952393,1988-06-27
3.339916229248047,1988-06-28
3.3285176753997803,1988-06-29
3.3741137981414795,1988-06-30
3.351316452026367,1988-07-01
3.51090145111084,1988-07-05
3.442509174346924,1988-07-06
3.4311089515686035,1988-07-07
3.385512113571167,1988-07-08
3.396911859512329,1988-07-11
3.339916229248047,1988-07-12
3.396911859512329,1988-07-13
3.385512113571167,1988-07-14
3.396911859512329,1988-07-15
3.3741137981414795,1988-07-18
3.3285176753997803,1988-07-19
3.271522283554077,1988-07-20
3.2601242065429688,1988-07-21
3.1917293071746826,1988-07-22
3.203129529953003,1988-07-25
3.2145276069641113,1988-07-26
3.1917293071746826,1988-07-27
3.2145276069641113,1988-07-28
3.3285176753997803,1988-07-29
3.419710159301758,1988-08-01
3.442509174346924,1988-08-02
3.419710159301758,1988-08-03
3.442509174346924,1988-08-04
3.396911859512329,1988-08-05
3.339916229248047,1988-08-08
3.3057196140289307,1988-08-09
3.2145276069641113,1988-08-10
3.1803300380706787,1988-08-11
3.1689305305480957,1988-08-12
3.1119368076324463,1988-08-15
3.0777392387390137,1988-08-16
3.0891382694244385,1988-08-17
3.0891382694244385,1988-08-18
3.066340208053589,1988-08-19
3.054940700531006,1988-08-22
3.054940700531006,1988-08-23
3.0777392387390137,1988-08-24
3.0321428775787354,1988-08-25
3.0777392387390137,1988-08-26
3.1119368076324463,1988-08-29
3.1461336612701416,1988-08-30
3.1461336612701416,1988-08-31
3.009345054626465,1988-09-01
3.1119368076324463,1988-09-02
3.1575326919555664,1988-09-06
3.1917293071746826,1988-09-07
3.271522283554077,1988-09-08
3.271522283554077,1988-09-09
3.1689305305480957,1988-09-12
3.1461336612701416,1988-09-13
3.1461336612701416,1988-09-14
3.100536346435547,1988-09-15
3.1575326919555664,1988-09-16
3.1347341537475586,1988-09-19
3.1917293071746826,1988-09-20
3.1917293071746826,1988-09-21
3.1575326919555664,1988-09-22
3.100536346435547,1988-09-23
3.100536346435547,1988-09-26
3.100536346435547,1988-09-27
3.0891382694244385,1988-09-28
3.123335123062134,1988-09-29
3.1347341537475586,1988-09-30
3.1347341537475586,1988-10-03
3.0777392387390137,1988-10-04
3.1119368076324463,1988-10-05
3.066340208053589,1988-10-06
3.0435423851013184,1988-10-07
3.009345054626465,1988-10-10
3.066340208053589,1988-10-11
3.0321428775787354,1988-10-12
3.0777392387390137,1988-10-13
3.0891382694244385,1988-10-14
3.054940700531006,1988-10-17
3.0777392387390137,1988-10-18
3.0777392387390137,1988-10-19
3.123335123062134,1988-10-20
3.1575326919555664,1988-10-21
3.0891382694244385,1988-10-24
3.100536346435547,1988-10-25
3.0777392387390137,1988-10-26
3.054940700531006,1988-10-27
3.0321428775787354,1988-10-28
2.9751482009887695,1988-10-31
2.9067530632019043,1988-11-01
2.8155620098114014,1988-11-02
2.838360548019409,1988-11-03
2.8725576400756836,1988-11-04
2.8725576400756836,1988-11-07
2.9067530632019043,1988-11-08
2.8839547634124756,1988-11-09
2.895355463027954,1988-11-10
2.8611574172973633,1988-11-11
2.8497581481933594,1988-11-14
2.8269600868225098,1988-11-15
2.792762517929077,1988-11-16
2.8155620098114014,1988-11-17
2.8611574172973633,1988-11-18
2.9067530632019043,1988-11-21
2.9067530632019043,1988-11-22
2.9067530632019043,1988-11-23
2.8725576400756836,1988-11-25
2.8611574172973633,1988-11-28
2.8725576400756836,1988-11-29
2.8839547634124756,1988-11-30
2.8497581481933594,1988-12-01
2.8497581481933594,1988-12-02
2.940951108932495,1988-12-05
2.8725576400756836,1988-12-06
2.8725576400756836,1988-12-07
2.8269600868225098,1988-12-08
2.8155620098114014,1988-12-09
2.8155620098114014,1988-12-12
2.8041629791259766,1988-12-13
2.8269600868225098,1988-12-14
2.8155620098114014,1988-12-15
2.929551839828491,1988-12-16
2.940951108932495,1988-12-19
2.918152093887329,1988-12-20
2.918152093887329,1988-12-21
2.918152093887329,1988-12-22
2.929551839828491,1988-12-23
2.895355463027954,1988-12-27
2.895355463027954,1988-12-28
2.918152093887329,1988-12-29
2.918152093887329,1988-12-30
2.9067530632019043,1989-01-03
2.9523489475250244,1989-01-04
3.009345054626465,1989-01-05
2.9523489475250244,1989-01-06
2.929551839828491,1989-01-09
2.940951108932495,1989-01-10
2.918152093887329,1989-01-11
2.929551839828491,1989-01-12
2.929551839828491,1989-01-13
2.918152093887329,1989-01-16
2.929551839828491,1989-01-17
2.963747501373291,1989-01-18
3.123335123062134,1989-01-19
3.100536346435547,1989-01-20
3.1689305305480957,1989-01-23
3.225926637649536,1989-01-24
3.271522283554077,1989-01-25
3.2601242065429688,1989-01-26
3.317117691040039,1989-01-27
3.3057196140289307,1989-01-30
3.3285176753997803,1989-01-31
3.385512113571167,1989-02-01
3.2829220294952393,1989-02-02
3.396911859512329,1989-02-03
3.396911859512329,1989-02-06
3.408310651779175,1989-02-07
3.453906536102295,1989-02-08
3.385512113571167,1989-02-09
3.317117691040039,1989-02-10
3.3285176753997803,1989-02-13
3.362715005874634,1989-02-14
3.396911859512329,1989-02-15
3.442509174346924,1989-02-16
3.522301435470581,1989-02-17
3.4767048358917236,1989-02-21
3.408310651779175,1989-02-22
3.442509174346924,1989-02-23
3.408310651779175,1989-02-24
3.408310651779175,1989-02-27
3.4653069972991943,1989-02-28
3.4311089515686035,1989-03-01
3.408310651779175,1989-03-02
3.396911859512329,1989-03-03
3.351316452026367,1989-03-06
3.317117691040039,1989-03-07
3.339916229248047,1989-03-08
3.3741137981414795,1989-03-09
3.3285176753997803,1989-03-10
3.362715005874634,1989-03-13
3.339916229248047,1989-03-14
3.362715005874634,1989-03-15
3.362715005874634,1989-03-16
3.2487246990203857,1989-03-17
3.2487246990203857,1989-03-20
3.2487246990203857,1989-03-21
3.203129529953003,1989-03-22
3.100536346435547,1989-03-23
3.1461336612701416,1989-03-27
3.1575326919555664,1989-03-28
3.1689305305480957,1989-03-29
3.1461336612701416,1989-03-30
3.100536346435547,1989-03-31
3.1347341537475586,1989-04-03
3.1119368076324463,1989-04-04
3.1119368076324463,1989-04-05
3.100536346435547,1989-04-06
3.066340208053589,1989-04-07
3.0321428775787354,1989-04-10
3.066340208053589,1989-04-11
3.100536346435547,1989-04-12
3.1575326919555664,1989-04-13
3.2829220294952393,1989-04-14
3.2601242065429688,1989-04-17
3.271522283554077,1989-04-18
3.1917293071746826,1989-04-19
3.271522283554077,1989-04-20
3.294320821762085,1989-04-21
3.2145276069641113,1989-04-24
3.225926637649536,1989-04-25
3.2601242065429688,1989-04-26
3.271522283554077,1989-04-27
3.2829220294952393,1989-04-28
3.2373268604278564,1989-05-01
3.317117691040039,1989-05-02
3.396911859512329,1989-05-03
3.396911859512329,1989-05-04
3.385512113571167,1989-05-05
3.339916229248047,1989-05-08
3.294320821762085,1989-05-09
3.3057196140289307,1989-05-10
3.294320821762085,1989-05-11
3.339916229248047,1989-05-12
3.351316452026367,1989-05-15
3.351316452026367,1989-05-16
3.419710159301758,1989-05-17
3.4653069972991943,1989-05-18
3.4767048358917236,1989-05-19
3.4653069972991943,1989-05-22
3.385512113571167,1989-05-23
3.419710159301758,1989-05-24
3.4311089515686035,1989-05-25
3.4767048358917236,1989-05-26
3.4767048358917236,1989-05-30
3.488104820251465,1989-05-31
3.488104820251465,1989-06-01
3.499504566192627,1989-06-02
3.4653069972991943,1989-06-05
3.4767048358917236,1989-06-06
3.4767048358917236,1989-06-07
3.4767048358917236,1989-06-08
3.5336999893188477,1989-06-09
3.51090145111084,1989-06-12
3.499504566192627,1989-06-13
3.499504566192627,1989-06-14
3.4767048358917236,1989-06-15
3.499504566192627,1989-06-16
3.5336999893188477,1989-06-19
3.51090145111084,1989-06-20
3.522301435470581,1989-06-21
3.55649733543396,1989-06-22
3.6362929344177246,1989-06-23
3.624892473220825,1989-06-26
3.6362929344177246,1989-06-27
3.624892473220825,1989-06-28
3.6020941734313965,1989-06-29
3.5336999893188477,1989-06-30
3.522301435470581,1989-07-03
3.5451009273529053,1989-07-05
3.51090145111084,1989-07-06
3.5336999893188477,1989-07-07
3.5451009273529053,1989-07-10
3.5451009273529053,1989-07-11
3.522301435470581,1989-07-12
3.51090145111084,1989-07-13
3.55649733543396,1989-07-14
3.590696096420288,1989-07-17
3.590696096420288,1989-07-18
3.8528733253479004,1989-07-19
3.898468494415283,1989-07-20
3.9212646484375,1989-07-21
3.898468494415283,1989-07-24
3.8414735794067383,1989-07-25
3.8414735794067383,1989-07-26
3.887071132659912,1989-07-27
3.9212646484375,1989-07-28
4.103652477264404,1989-07-31
4.023858070373535,1989-08-01
4.012460231781006,1989-08-02
3.95546555519104,1989-08-03
4.0580549240112305,1989-08-04
4.1264519691467285,1989-08-07
4.2746381759643555,1989-08-08
4.217642784118652,1989-08-09
4.263236999511719,1989-08-10
4.286039352416992,1989-08-11
4.229042053222656,1989-08-14
4.229042053222656,1989-08-15
4.263236999511719,1989-08-16
4.2404398918151855,1989-08-17
4.2404398918151855,1989-08-18
4.194843292236328,1989-08-21
4.194843292236328,1989-08-22
4.183445453643799,1989-08-23
4.320234775543213,1989-08-24
4.251838207244873,1989-08-25
4.331633567810059,1989-08-28
4.343031883239746,1989-08-29
4.354429721832275,1989-08-30
4.3658294677734375,1989-08-31
4.468422889709473,1989-09-01
4.445624351501465,1989-09-05
4.388627052307129,1989-09-06
4.320234775543213,1989-09-07
4.3658294677734375,1989-09-08
4.320234775543213,1989-09-11
4.2404398918151855,1989-09-12
4.2746381759643555,1989-09-13
4.2404398918151855,1989-09-14
4.2746381759643555,1989-09-15
4.2746381759643555,1989-09-18
4.2746381759643555,1989-09-19
4.286039352416992,1989-09-20
4.251838207244873,1989-09-21
4.263236999511719,1989-09-22
4.194843292236328,1989-09-25
4.1264519691467285,1989-09-26
4.0808539390563965,1989-09-27
4.0808539390563965,1989-09-28
4.137847423553467,1989-09-29
4.172045707702637,1989-10-02
4.2404398918151855,1989-10-03
4.286039352416992,1989-10-04
4.251838207244873,1989-10-05
4.251838207244873,1989-10-06
4.2974371910095215,1989-10-09
4.286039352416992,1989-10-10
4.263236999511719,1989-10-11
4.251838207244873,1989-10-12
3.83007550239563,1989-10-13
3.887071132659912,1989-10-16
3.9212646484375,1989-10-17
3.898468494415283,1989-10-18
3.9326651096343994,1989-10-19
3.7160840034484863,1989-10-20
3.704686164855957,1989-10-23
3.488104820251465,1989-10-24
3.4653069972991943,1989-10-25
3.396911859512329,1989-10-26
3.385512113571167,1989-10-27
3.385512113571167,1989-10-30
3.408310651779175,1989-10-31
3.453906536102295,1989-11-01
3.419710159301758,1989-11-02
3.351316452026367,1989-11-03
3.1575326919555664,1989-11-06
3.1689305305480957,1989-11-07
3.1575326919555664,1989-11-08
3.1689305305480957,1989-11-09
3.1575326919555664,1989-11-10
3.2145276069641113,1989-11-13
3.2145276069641113,1989-11-14
3.2487246990203857,1989-11-15
3.317117691040039,1989-11-16
3.351316452026367,1989-11-17
3.2829220294952393,1989-11-20
3.3057196140289307,1989-11-21
3.4653069972991943,1989-11-22
3.5336999893188477,1989-11-24
3.624892473220825,1989-11-27
3.590696096420288,1989-11-28
3.55649733543396,1989-11-29
3.488104820251465,1989-11-30
3.5336999893188477,1989-12-01
3.488104820251465,1989-12-04
3.408310651779175,1989-12-05
3.408310651779175,1989-12-06
3.3741137981414795,1989-12-07
3.3741137981414795,1989-12-08
3.3741137981414795,1989-12-11
3.396911859512329,1989-12-12
3.396911859512329,1989-12-13
3.453906536102295,1989-12-14
3.2601242065429688,1989-12-15
3.225926637649536,1989-12-18
3.1803300380706787,1989-12-19
3.2829220294952393,1989-12-20
3.2145276069641113,1989-12-21
3.1917293071746826,1989-12-22
3.1689305305480957,1989-12-26
3.2145276069641113,1989-12-27
3.225926637649536,1989-12-28
3.2145276069641113,1989-12-29
3.271522283554077,1990-01-02
3.3285176753997803,1990-01-03
3.408310651779175,1990-01-04
3.419710159301758,1990-01-05
3.442509174346924,1990-01-08
3.419710159301758,1990-01-09
3.408310651779175,1990-01-10
3.4653069972991943,1990-01-11
3.419710159301758,1990-01-12
3.351316452026367,1990-01-15
3.419710159301758,1990-01-16
3.385512113571167,1990-01-17
3.385512113571167,1990-01-18
3.396911859512329,1990-01-19
