URBN,Date
30.520000457763672,2010-01-28
31.56999969482422,2010-01-29
32.4900016784668,2010-02-01
32.66999816894531,2010-02-02
31.989999771118164,2010-02-03
30.850000381469727,2010-02-04
30.829999923706055,2010-02-05
30.90999984741211,2010-02-08
31.850000381469727,2010-02-09
31.389999389648438,2010-02-10
31.139999389648438,2010-02-11
30.84000015258789,2010-02-12
31.200000762939453,2010-02-16
31.559999465942383,2010-02-17
32.099998474121094,2010-02-18
31.959999084472656,2010-02-19
32.040000915527344,2010-02-22
31.65999984741211,2010-02-23
31.790000915527344,2010-02-24
31.8799991607666,2010-02-25
32.20000076293945,2010-02-26
33.18000030517578,2010-03-01
33.11000061035156,2010-03-02
33.400001525878906,2010-03-03
34.34000015258789,2010-03-04
34.97999954223633,2010-03-05
35.31999969482422,2010-03-08
35.84000015258789,2010-03-09
36.310001373291016,2010-03-10
36.459999084472656,2010-03-11
36.4900016784668,2010-03-12
36.75,2010-03-15
36.41999816894531,2010-03-16
36.040000915527344,2010-03-17
36.13999938964844,2010-03-18
35.599998474121094,2010-03-19
36.439998626708984,2010-03-22
36.38999938964844,2010-03-23
36.290000915527344,2010-03-24
36.849998474121094,2010-03-25
37.97999954223633,2010-03-26
37.5099983215332,2010-03-29
38.130001068115234,2010-03-30
38.06999969482422,2010-03-31
37.84000015258789,2010-04-01
38.90999984741211,2010-04-05
39.150001525878906,2010-04-06
38.290000915527344,2010-04-07
38.290000915527344,2010-04-08
38.560001373291016,2010-04-09
38.04999923706055,2010-04-12
38.31999969482422,2010-04-13
39.18000030517578,2010-04-14
39.400001525878906,2010-04-15
38.40999984741211,2010-04-16
37.970001220703125,2010-04-19
38.20000076293945,2010-04-20
38.41999816894531,2010-04-21
40.29999923706055,2010-04-22
39.869998931884766,2010-04-23
40.560001373291016,2010-04-26
39.15999984741211,2010-04-27
38.119998931884766,2010-04-28
38.150001525878906,2010-04-29
37.560001373291016,2010-04-30
38.47999954223633,2010-05-03
37.540000915527344,2010-05-04
38.04999923706055,2010-05-05
35.91999816894531,2010-05-06
34.88999938964844,2010-05-07
38.54999923706055,2010-05-10
38.779998779296875,2010-05-11
39.40999984741211,2010-05-12
36.779998779296875,2010-05-13
35.880001068115234,2010-05-14
36.0,2010-05-17
35.060001373291016,2010-05-18
35.349998474121094,2010-05-19
34.40999984741211,2010-05-20
35.54999923706055,2010-05-21
35.7400016784668,2010-05-24
36.5,2010-05-25
35.33000183105469,2010-05-26
36.4900016784668,2010-05-27
36.29999923706055,2010-05-28
36.349998474121094,2010-06-01
37.790000915527344,2010-06-02
39.150001525878906,2010-06-03
36.880001068115234,2010-06-04
36.08000183105469,2010-06-07
36.0,2010-06-08
36.02000045776367,2010-06-09
37.290000915527344,2010-06-10
37.119998931884766,2010-06-11
37.58000183105469,2010-06-14
38.060001373291016,2010-06-15
36.93000030517578,2010-06-16
36.540000915527344,2010-06-17
36.529998779296875,2010-06-18
35.77000045776367,2010-06-21
34.70000076293945,2010-06-22
35.06999969482422,2010-06-23
34.65999984741211,2010-06-24
36.060001373291016,2010-06-25
35.79999923706055,2010-06-28
34.619998931884766,2010-06-29
34.38999938964844,2010-06-30
35.25,2010-07-01
34.689998626708984,2010-07-02
33.68000030517578,2010-07-06
34.43000030517578,2010-07-07
33.970001220703125,2010-07-08
34.119998931884766,2010-07-09
33.65999984741211,2010-07-12
33.90999984741211,2010-07-13
33.2599983215332,2010-07-14
33.31999969482422,2010-07-15
31.959999084472656,2010-07-16
32.209999084472656,2010-07-19
33.63999938964844,2010-07-20
32.939998626708984,2010-07-21
33.869998931884766,2010-07-22
34.189998626708984,2010-07-23
34.619998931884766,2010-07-26
32.970001220703125,2010-07-27
32.560001373291016,2010-07-28
32.02000045776367,2010-07-29
32.15999984741211,2010-07-30
32.38999938964844,2010-08-02
31.559999465942383,2010-08-03
32.209999084472656,2010-08-04
33.220001220703125,2010-08-05
33.11000061035156,2010-08-06
33.58000183105469,2010-08-09
32.88999938964844,2010-08-10
31.8799991607666,2010-08-11
31.610000610351562,2010-08-12
30.899999618530273,2010-08-13
31.360000610351562,2010-08-16
32.95000076293945,2010-08-17
33.43000030517578,2010-08-18
33.15999984741211,2010-08-19
32.95000076293945,2010-08-20
32.650001525878906,2010-08-23
31.75,2010-08-24
32.34000015258789,2010-08-25
31.520000457763672,2010-08-26
31.049999237060547,2010-08-27
30.700000762939453,2010-08-30
30.31999969482422,2010-08-31
31.190000534057617,2010-09-01
32.58000183105469,2010-09-02
33.099998474121094,2010-09-03
32.290000915527344,2010-09-07
33.34000015258789,2010-09-08
33.31999969482422,2010-09-09
33.18000030517578,2010-09-10
33.709999084472656,2010-09-13
34.7599983215332,2010-09-14
34.970001220703125,2010-09-15
34.81999969482422,2010-09-16
34.11000061035156,2010-09-17
34.130001068115234,2010-09-20
33.61000061035156,2010-09-21
33.400001525878906,2010-09-22
33.43000030517578,2010-09-23
34.66999816894531,2010-09-24
34.369998931884766,2010-09-27
34.869998931884766,2010-09-28
31.959999084472656,2010-09-29
31.440000534057617,2010-09-30
31.469999313354492,2010-10-01
31.489999771118164,2010-10-04
32.150001525878906,2010-10-05
32.060001373291016,2010-10-06
31.459999084472656,2010-10-07
31.280000686645508,2010-10-08
30.81999969482422,2010-10-11
31.209999084472656,2010-10-12
31.790000915527344,2010-10-13
31.270000457763672,2010-10-14
31.0,2010-10-15
31.18000030517578,2010-10-18
29.280000686645508,2010-10-19
29.399999618530273,2010-10-20
29.360000610351562,2010-10-21
30.280000686645508,2010-10-22
31.15999984741211,2010-10-25
31.809999465942383,2010-10-26
31.049999237060547,2010-10-27
30.34000015258789,2010-10-28
30.790000915527344,2010-10-29
30.309999465942383,2010-11-01
30.309999465942383,2010-11-02
31.540000915527344,2010-11-03
31.719999313354492,2010-11-04
32.439998626708984,2010-11-05
33.33000183105469,2010-11-08
33.27000045776367,2010-11-09
33.43000030517578,2010-11-10
33.099998474121094,2010-11-11
32.900001525878906,2010-11-12
32.7400016784668,2010-11-15
36.630001068115234,2010-11-16
37.279998779296875,2010-11-17
36.65999984741211,2010-11-18
37.2599983215332,2010-11-19
37.349998474121094,2010-11-22
37.7400016784668,2010-11-23
38.400001525878906,2010-11-24
38.459999084472656,2010-11-26
38.22999954223633,2010-11-29
37.790000915527344,2010-11-30
38.119998931884766,2010-12-01
38.31999969482422,2010-12-02
38.2599983215332,2010-12-03
37.880001068115234,2010-12-06
38.099998474121094,2010-12-07
38.31999969482422,2010-12-08
37.630001068115234,2010-12-09
37.20000076293945,2010-12-10
36.150001525878906,2010-12-13
36.34000015258789,2010-12-14
36.619998931884766,2010-12-15
36.66999816894531,2010-12-16
36.36000061035156,2010-12-17
36.790000915527344,2010-12-20
36.790000915527344,2010-12-21
36.060001373291016,2010-12-22
35.869998931884766,2010-12-23
35.720001220703125,2010-12-27
36.06999969482422,2010-12-28
36.20000076293945,2010-12-29
36.38999938964844,2010-12-30
35.810001373291016,2010-12-31
35.45000076293945,2011-01-03
35.88999938964844,2011-01-04
35.75,2011-01-05
36.06999969482422,2011-01-06
36.0099983215332,2011-01-07
36.09000015258789,2011-01-10
35.88999938964844,2011-01-11
36.209999084472656,2011-01-12
36.310001373291016,2011-01-13
35.939998626708984,2011-01-14
35.630001068115234,2011-01-18
35.040000915527344,2011-01-19
35.0,2011-01-20
35.029998779296875,2011-01-21
34.22999954223633,2011-01-24
34.13999938964844,2011-01-25
34.27000045776367,2011-01-26
34.40999984741211,2011-01-27
33.81999969482422,2011-01-28
33.81999969482422,2011-01-31
34.0099983215332,2011-02-01
33.599998474121094,2011-02-02
33.86000061035156,2011-02-03
34.7599983215332,2011-02-04
35.11000061035156,2011-02-07
37.060001373291016,2011-02-08
37.310001373291016,2011-02-09
37.31999969482422,2011-02-10
37.61000061035156,2011-02-11
37.779998779296875,2011-02-14
37.720001220703125,2011-02-15
37.68000030517578,2011-02-16
37.86000061035156,2011-02-17
37.779998779296875,2011-02-18
37.54999923706055,2011-02-22
36.790000915527344,2011-02-23
37.06999969482422,2011-02-24
37.4900016784668,2011-02-25
38.380001068115234,2011-02-28
38.0,2011-03-01
37.93000030517578,2011-03-02
38.31999969482422,2011-03-03
38.5,2011-03-04
37.9900016784668,2011-03-07
31.65999984741211,2011-03-08
31.170000076293945,2011-03-09
31.670000076293945,2011-03-10
32.119998931884766,2011-03-11
31.729999542236328,2011-03-14
31.31999969482422,2011-03-15
31.190000534057617,2011-03-16
31.149999618530273,2011-03-17
31.25,2011-03-18
31.790000915527344,2011-03-21
30.399999618530273,2011-03-22
30.399999618530273,2011-03-23
30.190000534057617,2011-03-24
30.059999465942383,2011-03-25
29.6200008392334,2011-03-28
29.899999618530273,2011-03-29
30.549999237060547,2011-03-30
29.829999923706055,2011-03-31
30.350000381469727,2011-04-01
30.190000534057617,2011-04-04
30.68000030517578,2011-04-05
31.280000686645508,2011-04-06
31.0,2011-04-07
30.90999984741211,2011-04-08
31.299999237060547,2011-04-11
31.559999465942383,2011-04-12
31.690000534057617,2011-04-13
31.309999465942383,2011-04-14
30.639999389648438,2011-04-15
30.399999618530273,2011-04-18
31.43000030517578,2011-04-19
31.200000762939453,2011-04-20
31.760000228881836,2011-04-21
31.899999618530273,2011-04-25
32.650001525878906,2011-04-26
33.099998474121094,2011-04-27
31.829999923706055,2011-04-28
31.469999313354492,2011-04-29
31.850000381469727,2011-05-02
32.189998626708984,2011-05-03
32.119998931884766,2011-05-04
31.549999237060547,2011-05-05
31.3799991607666,2011-05-06
31.43000030517578,2011-05-09
32.900001525878906,2011-05-10
32.869998931884766,2011-05-11
32.9900016784668,2011-05-12
32.619998931884766,2011-05-13
32.290000915527344,2011-05-16
33.060001373291016,2011-05-17
32.43000030517578,2011-05-18
32.540000915527344,2011-05-19
31.510000228881836,2011-05-20
31.360000610351562,2011-05-23
30.969999313354492,2011-05-24
30.18000030517578,2011-05-25
30.239999771118164,2011-05-26
30.459999084472656,2011-05-27
30.459999084472656,2011-05-31
30.020000457763672,2011-06-01
29.799999237060547,2011-06-02
29.190000534057617,2011-06-03
28.899999618530273,2011-06-06
29.280000686645508,2011-06-07
28.489999771118164,2011-06-08
29.190000534057617,2011-06-09
29.030000686645508,2011-06-10
28.959999084472656,2011-06-13
29.149999618530273,2011-06-14
28.709999084472656,2011-06-15
28.270000457763672,2011-06-16
28.809999465942383,2011-06-17
28.969999313354492,2011-06-20
29.280000686645508,2011-06-21
28.6299991607666,2011-06-22
29.260000228881836,2011-06-23
28.43000030517578,2011-06-24
28.450000762939453,2011-06-27
28.68000030517578,2011-06-28
28.34000015258789,2011-06-29
28.149999618530273,2011-06-30
28.920000076293945,2011-07-01
29.110000610351562,2011-07-05
30.75,2011-07-06
32.58000183105469,2011-07-07
32.029998779296875,2011-07-08
31.299999237060547,2011-07-11
31.700000762939453,2011-07-12
31.850000381469727,2011-07-13
31.299999237060547,2011-07-14
31.40999984741211,2011-07-15
31.020000457763672,2011-07-18
31.59000015258789,2011-07-19
31.5,2011-07-20
32.16999816894531,2011-07-21
32.560001373291016,2011-07-22
32.4900016784668,2011-07-25
33.59000015258789,2011-07-26
32.15999984741211,2011-07-27
32.58000183105469,2011-07-28
32.540000915527344,2011-07-29
32.209999084472656,2011-08-01
30.760000228881836,2011-08-02
31.31999969482422,2011-08-03
29.200000762939453,2011-08-04
29.389999389648438,2011-08-05
27.40999984741211,2011-08-08
28.3700008392334,2011-08-09
27.3799991607666,2011-08-10
28.239999771118164,2011-08-11
29.68000030517578,2011-08-12
29.690000534057617,2011-08-15
27.84000015258789,2011-08-16
27.0,2011-08-17
26.020000457763672,2011-08-18
25.950000762939453,2011-08-19
27.030000686645508,2011-08-22
26.40999984741211,2011-08-23
25.639999389648438,2011-08-24
24.209999084472656,2011-08-25
24.770000457763672,2011-08-26
25.459999084472656,2011-08-29
25.729999542236328,2011-08-30
26.18000030517578,2011-08-31
26.0,2011-09-01
25.959999084472656,2011-09-02
25.780000686645508,2011-09-06
25.260000228881836,2011-09-07
24.959999084472656,2011-09-08
24.559999465942383,2011-09-09
24.850000381469727,2011-09-12
24.65999984741211,2011-09-13
25.1299991607666,2011-09-14
25.350000381469727,2011-09-15
24.829999923706055,2011-09-16
24.579999923706055,2011-09-19
24.34000015258789,2011-09-20
23.790000915527344,2011-09-21
22.8700008392334,2011-09-22
23.40999984741211,2011-09-23
24.200000762939453,2011-09-26
23.84000015258789,2011-09-27
23.110000610351562,2011-09-28
23.309999465942383,2011-09-29
22.309999465942383,2011-09-30
21.899999618530273,2011-10-03
22.489999771118164,2011-10-04
23.489999771118164,2011-10-05
24.059999465942383,2011-10-06
23.290000915527344,2011-10-07
23.65999984741211,2011-10-10
23.540000915527344,2011-10-11
24.149999618530273,2011-10-12
23.889999389648438,2011-10-13
23.84000015258789,2011-10-14
23.1200008392334,2011-10-17
23.59000015258789,2011-10-18
23.479999542236328,2011-10-19
23.670000076293945,2011-10-20
25.06999969482422,2011-10-21
26.3700008392334,2011-10-24
26.190000534057617,2011-10-25
26.229999542236328,2011-10-26
27.889999389648438,2011-10-27
28.100000381469727,2011-10-28
27.25,2011-10-31
26.540000915527344,2011-11-01
26.6200008392334,2011-11-02
26.760000228881836,2011-11-03
26.719999313354492,2011-11-04
27.209999084472656,2011-11-07
26.34000015258789,2011-11-08
26.049999237060547,2011-11-09
26.170000076293945,2011-11-10
26.81999969482422,2011-11-11
26.829999923706055,2011-11-14
26.850000381469727,2011-11-15
26.700000762939453,2011-11-16
26.18000030517578,2011-11-17
25.959999084472656,2011-11-18
26.1200008392334,2011-11-21
25.68000030517578,2011-11-22
25.260000228881836,2011-11-23
25.190000534057617,2011-11-25
26.040000915527344,2011-11-28
26.100000381469727,2011-11-29
26.979999542236328,2011-11-30
27.399999618530273,2011-12-01
27.09000015258789,2011-12-02
27.700000762939453,2011-12-05
27.15999984741211,2011-12-06
26.90999984741211,2011-12-07
26.030000686645508,2011-12-08
26.34000015258789,2011-12-09
26.459999084472656,2011-12-12
27.8700008392334,2011-12-13
27.110000610351562,2011-12-14
26.860000610351562,2011-12-15
26.579999923706055,2011-12-16
26.139999389648438,2011-12-19
27.079999923706055,2011-12-20
27.059999465942383,2011-12-21
27.200000762939453,2011-12-22
27.549999237060547,2011-12-23
27.68000030517578,2011-12-27
27.219999313354492,2011-12-28
27.489999771118164,2011-12-29
27.559999465942383,2011-12-30
27.75,2012-01-03
28.40999984741211,2012-01-04
27.979999542236328,2012-01-05
27.670000076293945,2012-01-06
28.780000686645508,2012-01-09
29.40999984741211,2012-01-10
23.93000030517578,2012-01-11
24.549999237060547,2012-01-12
25.1299991607666,2012-01-13
24.809999465942383,2012-01-17
25.100000381469727,2012-01-18
25.90999984741211,2012-01-19
25.399999618530273,2012-01-20
25.709999084472656,2012-01-23
26.6200008392334,2012-01-24
27.540000915527344,2012-01-25
26.829999923706055,2012-01-26
26.989999771118164,2012-01-27
26.510000228881836,2012-01-30
26.5,2012-01-31
26.389999389648438,2012-02-01
26.440000534057617,2012-02-02
27.690000534057617,2012-02-03
27.479999542236328,2012-02-06
26.899999618530273,2012-02-07
27.139999389648438,2012-02-08
27.40999984741211,2012-02-09
27.0,2012-02-10
27.020000457763672,2012-02-13
27.18000030517578,2012-02-14
27.280000686645508,2012-02-15
27.469999313354492,2012-02-16
28.479999542236328,2012-02-17
28.489999771118164,2012-02-21
29.329999923706055,2012-02-22
29.139999389648438,2012-02-23
29.6200008392334,2012-02-24
29.65999984741211,2012-02-27
29.190000534057617,2012-02-28
28.389999389648438,2012-02-29
28.399999618530273,2012-03-01
28.110000610351562,2012-03-02
28.520000457763672,2012-03-05
27.93000030517578,2012-03-06
28.239999771118164,2012-03-07
28.68000030517578,2012-03-08
29.5,2012-03-09
29.510000228881836,2012-03-12
27.950000762939453,2012-03-13
28.209999084472656,2012-03-14
27.979999542236328,2012-03-15
27.979999542236328,2012-03-16
27.809999465942383,2012-03-19
28.510000228881836,2012-03-20
28.510000228881836,2012-03-21
29.049999237060547,2012-03-22
29.3700008392334,2012-03-23
29.489999771118164,2012-03-26
29.719999313354492,2012-03-27
29.229999542236328,2012-03-28
29.190000534057617,2012-03-29
29.110000610351562,2012-03-30
29.540000915527344,2012-04-02
30.219999313354492,2012-04-03
30.15999984741211,2012-04-04
30.030000686645508,2012-04-05
29.479999542236328,2012-04-09
28.510000228881836,2012-04-10
28.799999237060547,2012-04-11
29.0,2012-04-12
28.670000076293945,2012-04-13
28.479999542236328,2012-04-16
28.940000534057617,2012-04-17
29.170000076293945,2012-04-18
29.059999465942383,2012-04-19
28.940000534057617,2012-04-20
28.139999389648438,2012-04-23
27.8700008392334,2012-04-24
28.34000015258789,2012-04-25
28.920000076293945,2012-04-26
29.209999084472656,2012-04-27
28.959999084472656,2012-04-30
28.829999923706055,2012-05-01
30.100000381469727,2012-05-02
28.969999313354492,2012-05-03
28.309999465942383,2012-05-04
28.200000762939453,2012-05-07
27.649999618530273,2012-05-08
27.84000015258789,2012-05-09
27.690000534057617,2012-05-10
27.450000762939453,2012-05-11
27.020000457763672,2012-05-14
26.739999771118164,2012-05-15
26.329999923706055,2012-05-16
25.559999465942383,2012-05-17
25.6200008392334,2012-05-18
26.15999984741211,2012-05-21
28.100000381469727,2012-05-22
28.18000030517578,2012-05-23
28.030000686645508,2012-05-24
28.420000076293945,2012-05-25
28.719999313354492,2012-05-29
28.190000534057617,2012-05-30
27.969999313354492,2012-05-31
26.690000534057617,2012-06-01
26.639999389648438,2012-06-04
26.700000762939453,2012-06-05
27.59000015258789,2012-06-06
27.329999923706055,2012-06-07
27.639999389648438,2012-06-08
27.1299991607666,2012-06-11
27.75,2012-06-12
26.399999618530273,2012-06-13
26.6200008392334,2012-06-14
27.510000228881836,2012-06-15
27.6299991607666,2012-06-18
28.270000457763672,2012-06-19
28.459999084472656,2012-06-20
27.690000534057617,2012-06-21
27.549999237060547,2012-06-22
26.899999618530273,2012-06-25
27.110000610351562,2012-06-26
26.75,2012-06-27
26.389999389648438,2012-06-28
27.59000015258789,2012-06-29
27.559999465942383,2012-07-02
27.6299991607666,2012-07-03
28.030000686645508,2012-07-05
27.40999984741211,2012-07-06
27.520000457763672,2012-07-09
27.93000030517578,2012-07-10
27.860000610351562,2012-07-11
28.389999389648438,2012-07-12
29.18000030517578,2012-07-13
29.489999771118164,2012-07-16
30.59000015258789,2012-07-17
31.06999969482422,2012-07-18
31.559999465942383,2012-07-19
31.010000228881836,2012-07-20
30.299999237060547,2012-07-23
29.959999084472656,2012-07-24
30.09000015258789,2012-07-25
30.5,2012-07-26
30.969999313354492,2012-07-27
30.950000762939453,2012-07-30
30.549999237060547,2012-07-31
30.420000076293945,2012-08-01
29.690000534057617,2012-08-02
30.15999984741211,2012-08-03
30.399999618530273,2012-08-06
30.959999084472656,2012-08-07
30.90999984741211,2012-08-08
30.8700008392334,2012-08-09
30.65999984741211,2012-08-10
30.489999771118164,2012-08-13
30.31999969482422,2012-08-14
31.239999771118164,2012-08-15
30.979999542236328,2012-08-16
31.420000076293945,2012-08-17
31.280000686645508,2012-08-20
36.97999954223633,2012-08-21
37.189998626708984,2012-08-22
36.83000183105469,2012-08-23
36.939998626708984,2012-08-24
36.91999816894531,2012-08-27
37.02000045776367,2012-08-28
37.77000045776367,2012-08-29
37.849998474121094,2012-08-30
37.540000915527344,2012-08-31
38.099998474121094,2012-09-04
38.25,2012-09-05
39.029998779296875,2012-09-06
38.72999954223633,2012-09-07
39.47999954223633,2012-09-10
38.900001525878906,2012-09-11
39.2400016784668,2012-09-12
39.5,2012-09-13
39.709999084472656,2012-09-14
39.81999969482422,2012-09-17
39.349998474121094,2012-09-18
39.09000015258789,2012-09-19
38.869998931884766,2012-09-20
38.75,2012-09-21
38.43000030517578,2012-09-24
37.939998626708984,2012-09-25
37.5099983215332,2012-09-26
37.459999084472656,2012-09-27
37.560001373291016,2012-09-28
37.33000183105469,2012-10-01
36.86000061035156,2012-10-02
37.0,2012-10-03
37.56999969482422,2012-10-04
37.72999954223633,2012-10-05
37.29999923706055,2012-10-08
36.70000076293945,2012-10-09
36.849998474121094,2012-10-10
36.970001220703125,2012-10-11
36.61000061035156,2012-10-12
37.47999954223633,2012-10-15
38.2400016784668,2012-10-16
37.9900016784668,2012-10-17
37.90999984741211,2012-10-18
37.09000015258789,2012-10-19
36.38999938964844,2012-10-22
35.939998626708984,2012-10-23
36.060001373291016,2012-10-24
35.79999923706055,2012-10-25
35.7400016784668,2012-10-26
35.75,2012-10-31
36.689998626708984,2012-11-01
36.560001373291016,2012-11-02
37.08000183105469,2012-11-05
36.95000076293945,2012-11-06
36.209999084472656,2012-11-07
35.25,2012-11-08
35.310001373291016,2012-11-09
35.380001068115234,2012-11-12
35.95000076293945,2012-11-13
36.209999084472656,2012-11-14
34.81999969482422,2012-11-15
35.04999923706055,2012-11-16
37.06999969482422,2012-11-19
36.810001373291016,2012-11-20
37.349998474121094,2012-11-21
37.86000061035156,2012-11-23
38.34000015258789,2012-11-26
37.650001525878906,2012-11-27
38.15999984741211,2012-11-28
37.81999969482422,2012-11-29
37.70000076293945,2012-11-30
37.369998931884766,2012-12-03
36.540000915527344,2012-12-04
36.349998474121094,2012-12-05
36.970001220703125,2012-12-06
37.369998931884766,2012-12-07
37.0,2012-12-10
38.650001525878906,2012-12-11
38.18000030517578,2012-12-12
38.22999954223633,2012-12-13
38.599998474121094,2012-12-14
39.58000183105469,2012-12-17
39.689998626708984,2012-12-18
40.18000030517578,2012-12-19
40.41999816894531,2012-12-20
39.43000030517578,2012-12-21
39.29999923706055,2012-12-24
38.2400016784668,2012-12-26
38.61000061035156,2012-12-27
38.220001220703125,2012-12-28
39.36000061035156,2012-12-31
40.97999954223633,2013-01-02
40.7400016784668,2013-01-03
41.38999938964844,2013-01-04
40.84000015258789,2013-01-07
41.18000030517578,2013-01-08
40.75,2013-01-09
42.63999938964844,2013-01-10
42.75,2013-01-11
42.25,2013-01-14
42.099998474121094,2013-01-15
41.900001525878906,2013-01-16
43.18000030517578,2013-01-17
43.38999938964844,2013-01-18
42.81999969482422,2013-01-22
42.5,2013-01-23
42.720001220703125,2013-01-24
43.619998931884766,2013-01-25
43.130001068115234,2013-01-28
42.93000030517578,2013-01-29
42.79999923706055,2013-01-30
42.79999923706055,2013-01-31
43.349998474121094,2013-02-01
42.56999969482422,2013-02-04
42.720001220703125,2013-02-05
43.150001525878906,2013-02-06
43.16999816894531,2013-02-07
42.58000183105469,2013-02-08
42.369998931884766,2013-02-11
42.25,2013-02-12
41.529998779296875,2013-02-13
41.43000030517578,2013-02-14
41.290000915527344,2013-02-15
41.689998626708984,2013-02-19
41.2599983215332,2013-02-20
40.2599983215332,2013-02-21
39.540000915527344,2013-02-22
39.060001373291016,2013-02-25
39.560001373291016,2013-02-26
40.18000030517578,2013-02-27
40.52000045776367,2013-02-28
40.810001373291016,2013-03-01
41.0099983215332,2013-03-04
41.709999084472656,2013-03-05
40.7400016784668,2013-03-06
40.4900016784668,2013-03-07
41.310001373291016,2013-03-08
41.5,2013-03-11
41.810001373291016,2013-03-12
41.5099983215332,2013-03-13
41.16999816894531,2013-03-14
40.650001525878906,2013-03-15
40.08000183105469,2013-03-18
39.400001525878906,2013-03-19
40.31999969482422,2013-03-20
39.52000045776367,2013-03-21
38.75,2013-03-22
39.36000061035156,2013-03-25
39.40999984741211,2013-03-26
39.13999938964844,2013-03-27
38.7400016784668,2013-03-28
38.40999984741211,2013-04-01
39.869998931884766,2013-04-02
39.060001373291016,2013-04-03
39.52000045776367,2013-04-04
39.970001220703125,2013-04-05
40.68000030517578,2013-04-08
40.470001220703125,2013-04-09
40.810001373291016,2013-04-10
41.54999923706055,2013-04-11
41.380001068115234,2013-04-12
40.060001373291016,2013-04-15
40.540000915527344,2013-04-16
39.61000061035156,2013-04-17
39.2599983215332,2013-04-18
39.459999084472656,2013-04-19
39.5,2013-04-22
39.599998474121094,2013-04-23
39.72999954223633,2013-04-24
41.040000915527344,2013-04-25
41.15999984741211,2013-04-26
41.349998474121094,2013-04-29
41.439998626708984,2013-04-30
40.900001525878906,2013-05-01
40.970001220703125,2013-05-02
41.540000915527344,2013-05-03
41.650001525878906,2013-05-06
43.65999984741211,2013-05-07
43.38999938964844,2013-05-08
43.38999938964844,2013-05-09
43.83000183105469,2013-05-10
43.75,2013-05-13
44.11000061035156,2013-05-14
44.43000030517578,2013-05-15
43.63999938964844,2013-05-16
44.540000915527344,2013-05-17
44.4900016784668,2013-05-20
43.27000045776367,2013-05-21
42.810001373291016,2013-05-22
42.29999923706055,2013-05-23
41.84000015258789,2013-05-24
41.099998474121094,2013-05-28
40.90999984741211,2013-05-29
41.869998931884766,2013-05-30
41.93000030517578,2013-05-31
41.86000061035156,2013-06-03
42.310001373291016,2013-06-04
41.56999969482422,2013-06-05
41.77000045776367,2013-06-06
42.58000183105469,2013-06-07
42.27000045776367,2013-06-10
42.040000915527344,2013-06-11
41.18000030517578,2013-06-12
41.40999984741211,2013-06-13
40.880001068115234,2013-06-14
40.790000915527344,2013-06-17
40.650001525878906,2013-06-18
39.900001525878906,2013-06-19
39.15999984741211,2013-06-20
39.540000915527344,2013-06-21
38.7400016784668,2013-06-24
39.040000915527344,2013-06-25
39.52000045776367,2013-06-26
40.34000015258789,2013-06-27
40.220001220703125,2013-06-28
40.40999984741211,2013-07-01
40.65999984741211,2013-07-02
40.369998931884766,2013-07-03
41.040000915527344,2013-07-05
41.77000045776367,2013-07-08
41.95000076293945,2013-07-09
42.34000015258789,2013-07-10
43.16999816894531,2013-07-11
42.97999954223633,2013-07-12
43.09000015258789,2013-07-15
42.630001068115234,2013-07-16
42.5,2013-07-17
42.720001220703125,2013-07-18
42.849998474121094,2013-07-19
42.7599983215332,2013-07-22
42.34000015258789,2013-07-23
42.040000915527344,2013-07-24
42.290000915527344,2013-07-25
41.95000076293945,2013-07-26
41.97999954223633,2013-07-29
42.5,2013-07-30
42.560001373291016,2013-07-31
43.790000915527344,2013-08-01
43.83000183105469,2013-08-02
43.66999816894531,2013-08-05
42.470001220703125,2013-08-06
41.27000045776367,2013-08-07
41.63999938964844,2013-08-08
41.459999084472656,2013-08-09
42.099998474121094,2013-08-12
41.77000045776367,2013-08-13
40.77000045776367,2013-08-14
40.279998779296875,2013-08-15
39.7400016784668,2013-08-16
39.91999816894531,2013-08-19
43.189998626708984,2013-08-20
42.29999923706055,2013-08-21
42.70000076293945,2013-08-22
42.79999923706055,2013-08-23
42.060001373291016,2013-08-26
41.45000076293945,2013-08-27
41.95000076293945,2013-08-28
42.4900016784668,2013-08-29
41.93000030517578,2013-08-30
41.7599983215332,2013-09-03
41.81999969482422,2013-09-04
41.959999084472656,2013-09-05
42.560001373291016,2013-09-06
42.709999084472656,2013-09-09
38.349998474121094,2013-09-10
38.20000076293945,2013-09-11
38.29999923706055,2013-09-12
38.380001068115234,2013-09-13
38.38999938964844,2013-09-16
38.119998931884766,2013-09-17
37.970001220703125,2013-09-18
38.119998931884766,2013-09-19
38.099998474121094,2013-09-20
37.43000030517578,2013-09-23
37.290000915527344,2013-09-24
36.939998626708984,2013-09-25
36.97999954223633,2013-09-26
37.06999969482422,2013-09-27
36.77000045776367,2013-09-30
36.5099983215332,2013-10-01
36.91999816894531,2013-10-02
36.70000076293945,2013-10-03
36.959999084472656,2013-10-04
35.65999984741211,2013-10-07
35.060001373291016,2013-10-08
35.70000076293945,2013-10-09
36.459999084472656,2013-10-10
35.900001525878906,2013-10-11
36.06999969482422,2013-10-14
35.88999938964844,2013-10-15
36.459999084472656,2013-10-16
36.439998626708984,2013-10-17
37.0099983215332,2013-10-18
36.5,2013-10-21
36.349998474121094,2013-10-22
36.45000076293945,2013-10-23
37.59000015258789,2013-10-24
37.880001068115234,2013-10-25
38.0,2013-10-28
