QCOM,Date
1.9125767946243286,1998-10-02
1.7619794607162476,1998-10-05
1.774529218673706,1998-10-06
1.7218209505081177,1998-10-07
1.5712240934371948,1998-10-08
1.6440120935440063,1998-10-09
1.68919038772583,1998-10-12
1.6666020154953003,1998-10-13
1.829746961593628,1998-10-14
1.9226160049438477,1998-10-15
1.9075554609298706,1998-10-16
1.9075554609298706,1998-10-19
1.982854962348938,1998-10-20
2.0782315731048584,1998-10-21
2.055643081665039,1998-10-22
2.1786298751831055,1998-10-23
2.188669204711914,1998-10-26
2.1560418605804443,1998-10-27
2.221298933029175,1998-10-28
2.198709487915039,1998-10-29
2.2338473796844482,1998-10-30
2.341775894165039,1998-11-02
2.31416654586792,1998-11-03
2.2087485790252686,1998-11-04
2.2740073204040527,1998-11-05
2.286557197570801,1998-11-06
2.2740073204040527,1998-11-09
2.2840471267700195,1998-11-10
2.201219320297241,1998-11-11
2.2162795066833496,1998-11-12
2.2037291526794434,1998-11-13
2.1786298751831055,1998-11-16
2.2112584114074707,1998-11-17
2.3066368103027344,1998-11-18
2.2288286685943604,1998-11-19
2.223808526992798,1998-11-20
2.2740073204040527,1998-11-23
2.2062392234802246,1998-11-24
2.2087485790252686,1998-11-25
2.2062392234802246,1998-11-27
2.2037291526794434,1998-11-30
2.176119089126587,1998-12-01
2.1685898303985596,1998-12-02
2.1635701656341553,1998-12-03
2.1660804748535156,1998-12-04
2.140981435775757,1998-12-07
2.0280332565307617,1998-12-08
2.058152198791504,1998-12-09
2.0631728172302246,1998-12-10
2.09580135345459,1998-12-11
1.9728153944015503,1998-12-14
2.075721502304077,1998-12-15
2.0882718563079834,1998-12-16
2.103332281112671,1998-12-17
2.015483856201172,1998-12-18
2.06819224357605,1998-12-21
2.043092966079712,1998-12-22
2.0732126235961914,1998-12-23
2.0506224632263184,1998-12-24
2.0832526683807373,1998-12-28
2.075721502304077,1998-12-29
2.0606613159179688,1998-12-30
2.080742120742798,1998-12-31
2.2263193130493164,1999-01-04
2.2940876483917236,1999-01-05
2.3869543075561523,1999-01-06
2.4070351123809814,1999-01-07
2.4195845127105713,1999-01-08
2.4898619651794434,1999-01-11
2.444683313369751,1999-01-12
2.364366292953491,1999-01-13
2.4321341514587402,1999-01-14
2.5651609897613525,1999-01-15
2.6705784797668457,1999-01-19
2.4898619651794434,1999-01-20
2.3894646167755127,1999-01-21
2.3693859577178955,1999-01-22
2.334246873855591,1999-01-25
2.409543514251709,1999-01-26
2.3744049072265625,1999-01-27
2.5852408409118652,1999-01-28
2.642967939376831,1999-01-29
2.5450804233551025,1999-02-01
2.5149621963500977,1999-02-02
2.675597906112671,1999-02-03
2.6279091835021973,1999-02-04
2.693167209625244,1999-02-05
2.801095724105835,1999-02-08
2.7283060550689697,1999-02-09
2.6705784797668457,1999-02-10
2.7358367443084717,1999-02-11
2.688147783279419,1999-02-12
2.7057180404663086,1999-02-16
2.6128499507904053,1999-02-17
2.5664167404174805,1999-02-18
2.605320930480957,1999-02-19
2.866353988647461,1999-02-22
2.956712484359741,1999-02-23
2.9215729236602783,1999-02-24
2.9215729236602783,1999-02-25
2.931612730026245,1999-02-26
2.9065139293670654,1999-03-01
2.961731195449829,1999-03-02
2.936631202697754,1999-03-03
2.989342451095581,1999-03-04
3.0746781826019287,1999-03-05
3.122368574142456,1999-03-08
3.202686071395874,1999-03-09
3.197666645050049,1999-03-10
3.2277863025665283,1999-03-11
3.1022872924804688,1999-03-12
3.295553207397461,1999-03-15
3.247866153717041,1999-03-16
3.2177462577819824,1999-03-17
3.295553207397461,1999-03-18
3.3959507942199707,1999-03-19
3.5189390182495117,1999-03-22
3.2980642318725586,1999-03-23
3.508898973464966,1999-03-24
3.9531586170196533,1999-03-25
4.480246067047119,1999-03-26
4.615780830383301,1999-03-29
4.698610782623291,1999-03-30
4.994784355163574,1999-03-31
5.501794815063477,1999-04-01
5.978684902191162,1999-04-05
5.860714912414551,1999-04-06
5.562032699584961,1999-04-07
5.95860481262207,1999-04-08
5.845656871795654,1999-04-09
6.460588455200195,1999-04-12
6.817002296447754,1999-04-13
6.342621803283691,1999-04-14
6.335093975067139,1999-04-15
5.722667694091797,1999-04-16
5.004824638366699,1999-04-19
5.6473708152771,1999-04-20
7.833527565002441,1999-04-21
7.768266677856445,1999-04-22
7.665363311767578,1999-04-23
8.172370910644531,1999-04-26
7.913850784301758,1999-04-27
7.64778995513916,1999-04-28
7.961539268493652,1999-04-29
8.031814575195312,1999-04-30
8.769740104675293,1999-05-03
8.428385734558105,1999-05-04
9.020730018615723,1999-05-05
8.67686653137207,1999-05-06
8.684395790100098,1999-05-07
8.513726234436035,1999-05-10
8.794837951660156,1999-05-11
9.362086296081543,1999-05-12
9.241606712341309,1999-05-13
8.995630264282227,1999-05-14
8.734600067138672,1999-05-17
8.287833213806152,1999-05-18
8.302886009216309,1999-05-19
8.212533950805664,1999-05-20
8.056915283203125,1999-05-21
7.449507713317871,1999-05-24
7.354131698608398,1999-05-25
7.936439514160156,1999-05-26
7.74066162109375,1999-05-27
7.810940742492676,1999-05-28
7.544886112213135,1999-06-01
7.94145393371582,1999-06-02
8.197469711303711,1999-06-03
8.829976081848145,1999-06-04
8.799857139587402,1999-06-07
8.423365592956543,1999-06-08
8.794837951660156,1999-06-09
8.895233154296875,1999-06-10
8.734600067138672,1999-06-11
8.252689361572266,1999-06-14
9.131171226501465,1999-06-15
9.51268482208252,1999-06-16
9.633156776428223,1999-06-17
10.421282768249512,1999-06-18
10.481513977050781,1999-06-21
10.491557121276855,1999-06-22
10.75259017944336,1999-06-23
10.260642051696777,1999-06-24
10.18032169342041,1999-06-25
10.802788734436035,1999-06-28
11.003589630126953,1999-06-29
11.525653839111328,1999-06-30
11.224457740783691,1999-07-01
11.585892677307129,1999-07-02
11.425251960754395,1999-07-06
11.199360847473145,1999-07-07
11.425251960754395,1999-07-08
11.947319030761719,1999-07-09
11.84190559387207,1999-07-12
11.595931053161621,1999-07-13
12.012580871582031,1999-07-14
12.28616714477539,1999-07-15
12.710345268249512,1999-07-16
12.745484352111816,1999-07-19
13.08683967590332,1999-07-20
12.579830169677734,1999-07-21
12.087875366210938,1999-07-22
12.424210548400879,1999-07-23
12.25855827331543,1999-07-26
12.399115562438965,1999-07-27
12.830824851989746,1999-07-28
12.559754371643066,1999-07-29
12.529623031616211,1999-07-30
12.248516082763672,1999-08-02
11.244537353515625,1999-08-03
11.44031810760498,1999-08-04
11.500553131103516,1999-08-05
11.867006301879883,1999-08-06
11.84190559387207,1999-08-09
11.856966972351074,1999-08-10
12.027640342712402,1999-08-11
12.128039360046387,1999-08-12
12.850906372070312,1999-08-13
12.991463661193848,1999-08-16
13.900059700012207,1999-08-17
13.372977256774902,1999-08-18
13.23241138458252,1999-08-19
14.0506591796875,1999-08-20
14.733358383178711,1999-08-23
14.376943588256836,1999-08-24
15.260443687438965,1999-08-25
15.320685386657715,1999-08-26
14.75845718383789,1999-08-27
14.69821548461914,1999-08-30
15.436142921447754,1999-08-31
13.548666954040527,1999-09-01
13.433211326599121,1999-09-02
13.12197208404541,1999-09-03
13.317755699157715,1999-09-07
13.483409881591797,1999-09-08
13.342850685119629,1999-09-09
13.307716369628906,1999-09-10
12.318795204162598,1999-09-13
13.694247245788574,1999-09-14
13.965317726135254,1999-09-15
14.447225570678711,1999-09-16
15.255431175231934,1999-09-17
15.099806785583496,1999-09-20
14.643006324768066,1999-09-21
15.270487785339355,1999-09-22
14.9893798828125,1999-09-23
15.220282554626465,1999-09-24
15.52650260925293,1999-09-27
15.551607131958008,1999-09-28
15.079734802246094,1999-09-29
15.1951904296875,1999-09-30
15.004432678222656,1999-10-01
15.24789047241211,1999-10-04
15.641963958740234,1999-10-05
16.409992218017578,1999-10-06
16.108806610107422,1999-10-07
17.183055877685547,1999-10-08
17.87077522277832,1999-10-11
17.032470703125,1999-10-12
16.412508010864258,1999-10-13
16.387409210205078,1999-10-14
15.943155288696289,1999-10-15
15.717260360717773,1999-10-18
15.902998924255371,1999-10-19
16.24936866760254,1999-10-20
17.323619842529297,1999-10-21
17.328641891479492,1999-10-22
16.957172393798828,1999-10-25
16.686094284057617,1999-10-26
16.716209411621094,1999-10-27
17.509353637695312,1999-10-28
17.89086151123047,1999-10-29
18.086639404296875,1999-11-01
18.056522369384766,1999-11-02
20.922876358032227,1999-11-03
21.198974609375,1999-11-04
23.643665313720703,1999-11-05
23.2420654296875,1999-11-08
24.080400466918945,1999-11-09
25.666675567626953,1999-11-10
27.749902725219727,1999-11-11
30.36026382446289,1999-11-12
29.557079315185547,1999-11-15
29.356285095214844,1999-11-16
27.53907585144043,1999-11-17
28.57819938659668,1999-11-18
29.481786727905273,1999-11-19
28.914533615112305,1999-11-22
28.934602737426758,1999-11-23
30.144397735595703,1999-11-24
30.902406692504883,1999-11-26
29.81810760498047,1999-11-29
29.10026741027832,1999-11-30
29.245826721191406,1999-12-01
30.03900146484375,1999-12-02
30.87730598449707,1999-12-03
31.705575942993164,1999-12-06
32.036903381347656,1999-12-07
31.26383399963379,1999-12-08
31.725675582885742,1999-12-09
31.444549560546875,1999-12-10
33.537837982177734,1999-12-13
33.83401870727539,1999-12-14
33.98963165283203,1999-12-15
35.27973556518555,1999-12-16
36.54475021362305,1999-12-17
37.493526458740234,1999-12-20
39.908084869384766,1999-12-21
38.98943328857422,1999-12-22
37.468414306640625,1999-12-23
41.23834991455078,1999-12-27
40.400028228759766,1999-12-28
52.92964553833008,1999-12-29
51.96585464477539,1999-12-30
56.58412551879883,1999-12-31
57.608211517333984,2000-01-03
52.06623458862305,2000-01-04
50.25907516479492,2000-01-05
44.99824142456055,2000-01-06
48.190887451171875,2000-01-07
51.20283508300781,2000-01-10
46.4038200378418,2000-01-11
44.415916442871094,2000-01-12
45.982147216796875,2000-01-13
45.11869812011719,2000-01-14
44.67696762084961,2000-01-18
47.10658264160156,2000-01-19
49.998046875,2000-01-20
49.77717590332031,2000-01-21
44.99824142456055,2000-01-24
47.8696174621582,2000-01-25
40.038597106933594,2000-01-26
38.552696228027344,2000-01-27
35.52070236206055,2000-01-28
40.80160903930664,2000-01-31
43.71316146850586,2000-02-01
45.64080047607422,2000-02-02
44.71712112426758,2000-02-03
44.1548957824707,2000-02-04
42.86982345581055,2000-02-07
44.67696762084961,2000-02-08
42.829647064208984,2000-02-09
43.9942626953125,2000-02-10
42.40796661376953,2000-02-11
40.84177780151367,2000-02-14
40.68113327026367,2000-02-15
39.15509033203125,2000-02-16
41.76543426513672,2000-02-17
43.21115493774414,2000-02-18
41.9461555480957,2000-02-22
47.186927795410156,2000-02-23
44.87777328491211,2000-02-24
42.90997314453125,2000-02-25
46.022308349609375,2000-02-28
45.76127243041992,2000-02-29
44.656890869140625,2000-03-01
42.468231201171875,2000-03-02
42.36781692504883,2000-03-03
42.80956268310547,2000-03-06
41.122901916503906,2000-03-07
41.48431396484375,2000-03-08
40.80160903930664,2000-03-09
43.733245849609375,2000-03-10
41.82566833496094,2000-03-13
40.19921875,2000-03-14
41.122901916503906,2000-03-15
42.68910217285156,2000-03-16
43.77338409423828,2000-03-17
41.644962310791016,2000-03-20
43.25132369995117,2000-03-21
43.33163833618164,2000-03-22
46.303409576416016,2000-03-23
46.90580368041992,2000-03-24
47.84954071044922,2000-03-27
49.737022399902344,2000-03-28
50.6004524230957,2000-03-29
46.65982437133789,2000-03-30
47.97002029418945,2000-03-31
45.21909713745117,2000-04-03
47.10658264160156,2000-04-04
45.37974548339844,2000-04-05
44.6970329284668,2000-04-06
48.91374588012695,2000-04-07
45.35966491699219,2000-04-10
44.1548957824707,2000-04-11
40.19921875,2000-04-12
40.64098358154297,2000-04-13
33.793861389160156,2000-04-14
37.54873275756836,2000-04-17
36.042762756347656,2000-04-18
36.86602783203125,2000-04-19
35.179351806640625,2000-04-20
32.00679397583008,2000-04-24
33.713539123535156,2000-04-25
31.243762969970703,2000-04-26
33.251705169677734,2000-04-27
34.837982177734375,2000-04-28
35.25966262817383,2000-05-01
36.52468490600586,2000-05-02
35.641170501708984,2000-05-03
34.275787353515625,2000-05-04
35.25966262817383,2000-05-05
33.0910758972168,2000-05-08
33.73361587524414,2000-05-09
31.26383399963379,2000-05-10
31.906368255615234,2000-05-11
31.48470687866211,2000-05-12
33.512733459472656,2000-05-15
34.91831588745117,2000-05-16
33.14126968383789,2000-05-17
31.143352508544922,2000-05-18
28.653499603271484,2000-05-19
28.412540435791016,2000-05-22
25.50100326538086,2000-05-23
24.657682418823242,2000-05-24
22.16780662536621,2000-05-25
21.224075317382812,2000-05-26
24.537189483642578,2000-05-30
21.324472427368164,2000-05-31
22.16780662536621,2000-06-01
23.352489471435547,2000-06-02
21.60557746887207,2000-06-05
22.127639770507812,2000-06-06
23.995046615600586,2000-06-07
24.8785457611084,2000-06-08
25.400617599487305,2000-06-09
26.24394416809082,2000-06-12
26.1435489654541,2000-06-13
22.649717330932617,2000-06-14
19.738189697265625,2000-06-15
21.123672485351562,2000-06-16
20.942951202392578,2000-06-19
20.2200927734375,2000-06-20
20.722082138061523,2000-06-21
21.92685317993164,2000-06-22
21.324472427368164,2000-06-23
20.802406311035156,2000-06-26
20.461048126220703,2000-06-27
20.420888900756836,2000-06-28
19.75827407836914,2000-06-29
19.276348114013672,2000-06-30
19.35667610168457,2000-07-03
18.77436637878418,2000-07-05
19.818506240844727,2000-07-06
18.192058563232422,2000-07-07
17.629831314086914,2000-07-10
17.02745246887207,2000-07-11
19.597637176513672,2000-07-12
19.918895721435547,2000-07-13
20.26025390625,2000-07-14
22.428844451904297,2000-07-17
20.922876358032227,2000-07-18
20.240163803100586,2000-07-19
20.26025390625,2000-07-20
20.179933547973633,2000-07-21
20.440961837768555,2000-07-24
21.96701431274414,2000-07-25
22.067415237426758,2000-07-26
21.06343650817871,2000-07-27
20.059459686279297,2000-07-28
20.862634658813477,2000-07-31
20.2200927734375,2000-08-01
19.898818969726562,2000-08-02
20.64176368713379,2000-08-03
20.561450958251953,2000-08-04
20.420888900756836,2000-08-07
19.61770248413086,2000-08-08
19.738189697265625,2000-08-09
19.738189697265625,2000-08-10
19.798419952392578,2000-08-11
20.119693756103516,2000-08-14
19.71810531616211,2000-08-15
19.436996459960938,2000-08-16
19.457075119018555,2000-08-17
19.196035385131836,2000-08-18
18.955087661743164,2000-08-21
18.192058563232422,2000-08-22
18.131818771362305,2000-08-23
19.477144241333008,2000-08-24
18.914928436279297,2000-08-25
19.075559616088867,2000-08-28
19.35667610168457,2000-08-29
18.734207153320312,2000-08-30
19.236196517944336,2000-08-31
19.03540802001953,2000-09-01
19.075559616088867,2000-09-05
19.858661651611328,2000-09-06
20.60160255432129,2000-09-07
19.778343200683594,2000-09-08
18.673973083496094,2000-09-11
19.738189697265625,2000-09-12
20.561450958251953,2000-09-13
20.119693756103516,2000-09-14
21.284303665161133,2000-09-15
22.428844451904297,2000-09-18
24.898630142211914,2000-09-19
24.110492706298828,2000-09-20
23.111547470092773,2000-09-21
23.45290184020996,2000-09-22
22.48907470703125,2000-09-25
23.573375701904297,2000-09-26
23.412731170654297,2000-09-27
24.035202026367188,2000-09-28
22.890670776367188,2000-09-29
22.91075325012207,2000-10-02
23.292261123657227,2000-10-03
25.199813842773438,2000-10-04
26.625463485717773,2000-10-05
24.9990234375,2000-10-06
25.50100326538086,2000-10-09
25.601417541503906,2000-10-10
22.649717330932617,2000-10-11
20.681922912597656,2000-10-12
22.469005584716797,2000-10-13
24.737985610961914,2000-10-16
23.834415435791016,2000-10-17
24.035202026367188,2000-10-18
24.737985610961914,2000-10-19
24.015127182006836,2000-10-20
23.653696060180664,2000-10-23
22.810354232788086,2000-10-24
21.123672485351562,2000-10-25
23.071386337280273,2000-10-26
24.055280685424805,2000-10-27
21.88669204711914,2000-10-30
20.91785430908203,2000-10-31
19.75827407836914,2000-11-01
20.179933547973633,2000-11-02
22.649717330932617,2000-11-03
22.669797897338867,2000-11-06
23.693849563598633,2000-11-07
22.18789291381836,2000-11-08
23.352489471435547,2000-11-09
23.754087448120117,2000-11-10
24.11551284790039,2000-11-13
25.822290420532227,2000-11-14
27.04714012145996,2000-11-15
28.292062759399414,2000-11-16
28.533010482788086,2000-11-17
27.18768882751465,2000-11-20
28.11134147644043,2000-11-21
25.36046028137207,2000-11-22
27.147533416748047,2000-11-24
28.733823776245117,2000-11-27
26.816226959228516,2000-11-28
26.545154571533203,2000-11-29
25.782119750976562,2000-11-30
26.665632247924805,2000-12-01
28.914533615112305,2000-12-04
32.00679397583008,2000-12-05
31.92646026611328,2000-12-06
33.552913665771484,2000-12-07
33.17139434814453,2000-12-08
31.96661949157715,2000-12-11
28.854286193847656,2000-12-12
29.336191177368164,2000-12-13
28.292062759399414,2000-12-14
25.561250686645508,2000-12-15
27.448715209960938,2000-12-18
26.806182861328125,2000-12-19
24.77815055847168,2000-12-20
24.35647964477539,2000-12-21
27.30817222595215,2000-12-22
26.926651000976562,2000-12-26
28.87437629699707,2000-12-27
28.713729858398438,2000-12-28
26.404590606689453,2000-12-29
22.77019500732422,2001-01-02
27.006988525390625,2001-01-03
25.36046028137207,2001-01-04
23.472980499267578,2001-01-05
25.019107818603516,2001-01-08
23.533226013183594,2001-01-09
23.272188186645508,2001-01-10
22.669797897338867,2001-01-11
23.071386337280273,2001-01-12
22.790266036987305,2001-01-16
23.45290184020996,2001-01-17
23.472980499267578,2001-01-18
22.609548568725586,2001-01-19
24.235990524291992,2001-01-22
24.938777923583984,2001-01-23
23.854488372802734,2001-01-24
23.754087448120117,2001-01-25
26.023075103759766,2001-01-26
27.890480041503906,2001-01-29
27.5290470123291,2001-01-30
27.006988525390625,2001-01-31
27.38849449157715,2001-02-01
27.890480041503906,2001-02-02
27.770002365112305,2001-02-05
26.64553451538086,2001-02-06
27.830238342285156,2001-02-07
27.22784423828125,2001-02-08
25.420690536499023,2001-02-09
26.625463485717773,2001-02-12
25.86244010925293,2001-02-13
26.786088943481445,2001-02-14
27.50895881652832,2001-02-15
25.902597427368164,2001-02-16
24.26109504699707,2001-02-20
22.890670776367188,2001-02-21
21.50518035888672,2001-02-22
19.858661651611328,2001-02-23
20.26025390625,2001-02-26
17.87077522277832,2001-02-27
17.609756469726562,2001-02-28
19.657869338989258,2001-03-01
19.436996459960938,2001-03-02
20.2200927734375,2001-03-05
18.97516632080078,2001-03-06
18.513330459594727,2001-03-07
18.392850875854492,2001-03-08
16.686094284057617,2001-03-09
15.441165924072266,2001-03-12
16.967208862304688,2001-03-13
16.485292434692383,2001-03-14
16.766408920288086,2001-03-15
16.164020538330078,2001-03-16
18.69404411315918,2001-03-19
17.348718643188477,2001-03-20
18.673973083496094,2001-03-21
18.272375106811523,2001-03-22
18.914928436279297,2001-03-23
18.192058563232422,2001-03-26
19.236196517944336,2001-03-27
17.609756469726562,2001-03-28
17.569591522216797,2001-03-29
18.192058563232422,2001-03-30
16.5455379486084,2001-04-02
14.69821548461914,2001-04-03
14.095832824707031,2001-04-04
15.401002883911133,2001-04-05
14.336790084838867,2001-04-06
14.534374237060547,2001-04-09
15.678101539611816,2001-04-10
16.413816452026367,2001-04-11
17.040302276611328,2001-04-12
15.53995418548584,2001-04-16
16.30779457092285,2001-04-17
18.8747615814209,2001-04-18
21.310012817382812,2001-04-19
20.506824493408203,2001-04-20
18.698062896728516,2001-04-23
19.1157169342041,2001-04-24
20.233745574951172,2001-04-25
18.649860382080078,2001-04-26
18.087644577026367,2001-04-27
18.42819595336914,2001-04-30
19.838579177856445,2001-05-01
19.308483123779297,2001-05-02
18.9036808013916,2001-05-03
19.787172317504883,2001-05-04
19.43378257751465,2001-05-07
19.93496322631836,2001-05-08
19.045040130615234,2001-05-09
18.829784393310547,2001-05-10
18.61775016784668,2001-05-11
18.28682518005371,2001-05-14
19.1157169342041,2001-05-15
20.805604934692383,2001-05-16
21.316434860229492,2001-05-17
21.00480079650879,2001-05-18
22.810354232788086,2001-05-21
22.46017074584961,2001-05-22
21.881874084472656,2001-05-23
22.48907470703125,2001-05-24
21.692319869995117,2001-05-25
21.261821746826172,2001-05-29
19.86107063293457,2001-05-30
19.51409339904785,2001-05-31
19.787172317504883,2001-06-01
19.899627685546875,2001-06-04
20.40723419189453,2001-06-05
20.07310676574707,2001-06-06
20.88271713256836,2001-06-07
19.674734115600586,2001-06-08
19.205677032470703,2001-06-11
18.624176025390625,2001-06-12
17.41939926147461,2001-06-13
16.5455379486084,2001-06-14
15.854804039001465,2001-06-15
16.076480865478516,2001-06-18
16.163225173950195,2001-06-19
15.565651893615723,2001-06-20
16.86680793762207,2001-06-21
17.358356475830078,2001-06-22
17.461162567138672,2001-06-25
17.17201805114746,2001-06-26
17.84991455078125,2001-06-27
18.505306243896484,2001-06-28
18.788015365600586,2001-06-29
18.592050552368164,2001-07-02
20.51967430114746,2001-07-03
19.729345321655273,2001-07-05
18.691640853881836,2001-07-06
19.828947067260742,2001-07-09
18.97114372253418,2001-07-10
18.13583755493164,2001-07-11
20.355825424194336,2001-07-12
21.069055557250977,2001-07-13
20.596782684326172,2001-07-16
20.78312873840332,2001-07-17
20.09560203552246,2001-07-18
21.10760498046875,2001-07-19
20.71565818786621,2001-07-20
19.549442291259766,2001-07-23
18.55350112915039,2001-07-24
19.144638061523438,2001-07-25
19.16712760925293,2001-07-26
20.298002243041992,2001-07-27
20.596782684326172,2001-07-30
20.314069747924805,2001-07-31
21.001588821411133,2001-08-01
21.95576286315918,2001-08-02
21.480274200439453,2001-08-03
21.62164306640625,2001-08-06
21.705183029174805,2001-08-07
20.91163444519043,2001-08-08
21.11403465270996,2001-08-09
20.487546920776367,2001-08-10
21.396766662597656,2001-08-13
21.181499481201172,2001-08-14
20.410442352294922,2001-08-15
20.821674346923828,2001-08-16
19.777538299560547,2001-08-17
20.468273162841797,2001-08-20
20.060260772705078,2001-08-21
20.48112678527832,2001-08-22
20.224111557006836,2001-08-23
21.239328384399414,2001-08-24
20.873085021972656,2001-08-27
20.17591667175293,2001-08-28
20.15021324157715,2001-08-29
19.144638061523438,2001-08-30
18.906890869140625,2001-08-31
17.445098876953125,2001-09-04
17.09490966796875,2001-09-05
15.584936141967773,2001-09-06
15.800189018249512,2001-09-07
16.237117767333984,2001-09-10
14.711066246032715,2001-09-17
14.897414207458496,2001-09-18
14.457266807556152,2001-09-19
14.630760192871094,2001-09-20
14.421924591064453,2001-09-21
15.292572021484375,2001-09-24
15.684523582458496,2001-09-25
14.884552955627441,2001-09-26
15.279722213745117,2001-09-27
15.27329158782959,2001-09-28
14.393009185791016,2001-10-01
14.736770629882812,2001-10-02
14.396222114562988,2001-10-03
13.49344539642334,2001-10-04
12.356142044067383,2001-10-05
13.242857933044434,2001-10-08
13.123981475830078,2001-10-09
14.425142288208008,2001-10-10
15.960823059082031,2001-10-11
15.902998924255371,2001-10-12
16.240333557128906,2001-10-15
16.015432357788086,2001-10-16
14.984156608581543,2001-10-17
15.225103378295898,2001-10-18
15.517463684082031,2001-10-19
15.527104377746582,2001-10-22
15.854804039001465,2001-10-23
17.104564666748047,2001-10-24
17.946292877197266,2001-10-25
17.756732940673828,2001-10-26
16.80255699157715,2001-10-29
15.6427583694458,2001-10-30
15.780909538269043,2001-10-31
16.58730697631836,2001-11-01
17.194515228271484,2001-11-02
17.05315589904785,2001-11-05
17.583248138427734,2001-11-06
17.705333709716797,2001-11-07
18.084440231323242,2001-11-08
17.8049259185791,2001-11-09
18.065149307250977,2001-11-12
18.49245262145996,2001-11-13
18.656301498413086,2001-11-14
18.942230224609375,2001-11-15
19.30205535888672,2001-11-16
20.069904327392578,2001-11-19
19.025760650634766,2001-11-20
19.205677032470703,2001-11-21
19.697229385375977,2001-11-23
19.404857635498047,2001-11-26
19.28277587890625,2001-11-27
18.405704498291016,2001-11-28
18.768749237060547,2001-11-29
18.86512565612793,2001-11-30
18.402494430541992,2001-12-03
19.2474365234375,2001-12-04
19.915693283081055,2001-12-05
19.289203643798828,2001-12-06
18.30290412902832,2001-12-07
18.322174072265625,2001-12-10
18.482807159423828,2001-12-11
18.527793884277344,2001-12-12
17.66998863220215,2001-12-13
17.939863204956055,2001-12-14
17.194515228271484,2001-12-17
17.220212936401367,2001-12-18
16.7961368560791,2001-12-19
15.922272682189941,2001-12-20
16.06041717529297,2001-12-21
16.102184295654297,2001-12-24
16.259599685668945,2001-12-26
16.77043342590332,2001-12-27
16.64191436767578,2001-12-28
16.224266052246094,2001-12-31
16.722238540649414,2002-01-02
16.699745178222656,2002-01-03
16.195350646972656,2002-01-04
15.164066314697266,2002-01-07
15.482122421264648,2002-01-08
14.845999717712402,2002-01-09
15.000212669372559,2002-01-10
14.942388534545898,2002-01-11
15.147994995117188,2002-01-14
14.95523738861084,2002-01-15
14.617902755737305,2002-01-16
15.186556816101074,2002-01-17
14.441202163696289,2002-01-18
13.300684928894043,2002-01-22
13.988210678100586,2002-01-23
14.042820930480957,2002-01-24
14.794598579406738,2002-01-25
14.582563400268555,2002-01-28
13.872554779052734,2002-01-29
14.357656478881836,2002-01-30
14.152063369750977,2002-01-31
13.641236305236816,2002-02-01
13.104711532592773,2002-02-04
12.789867401123047,2002-02-05
13.043661117553711,2002-02-06
12.564973831176758,2002-02-07
12.034870147705078,2002-02-08
13.262133598327637,2002-02-11
13.011537551879883,2002-02-12
13.461324691772461,2002-02-13
12.866961479187012,2002-02-14
12.015597343444824,2002-02-15
11.989889144897461,2002-02-19
11.536898612976074,2002-02-20
10.44135856628418,2002-02-21
10.50561237335205,2002-02-22
11.536898612976074,2002-02-25
11.170646667480469,2002-02-26
10.78511905670166,2002-02-27
10.682313919067383,2002-02-28
11.55617904663086,2002-03-01
12.487863540649414,2002-03-04
12.484650611877441,2002-03-05
12.834836959838867,2002-03-06
13.313533782958984,2002-03-07
14.07174015045166,2002-03-08
14.023554801940918,2002-03-11
13.679788589477539,2002-03-12
13.162542343139648,2002-03-13
12.985835075378418,2002-03-14
13.49023723602295,2002-03-15
14.042820930480957,2002-03-18
13.8275728225708,2002-03-19
12.91836929321289,2002-03-20
13.41955280303955,2002-03-21
13.001898765563965,2002-03-22
12.680628776550293,2002-03-25
12.809139251708984,2002-03-26
12.166592597961426,2002-03-27
12.092703819274902,2002-03-28
12.63886547088623,2002-04-01
11.973830223083496,2002-04-02
12.092703819274902,2002-04-03
11.758572578430176,2002-04-04
11.536898612976074,2002-04-05
11.60436725616455,2002-04-08
11.244537353515625,2002-04-09
11.340923309326172,2002-04-10
11.12887954711914,2002-04-11
11.472643852233887,2002-04-12
11.63006591796875,2002-04-15
12.728824615478516,2002-04-16
12.786646842956543,2002-04-17
12.336861610412598,2002-04-18
11.970620155334473,2002-04-19
11.254179000854492,2002-04-22
10.361041069030762,2002-04-23
10.695165634155273,2002-04-24
10.409231185913086,2002-04-25
9.847002029418945,2002-04-26
9.387582778930664,2002-04-29
9.689581871032715,2002-04-30
9.567499160766602,2002-05-01
9.133783340454102,2002-05-02
8.622955322265625,2002-05-03
8.497661590576172,2002-05-06
7.967558860778809,2002-05-07
9.455048561096191,2002-05-08
9.104866981506348,2002-05-09
8.610106468200684,2002-05-10
9.345820426940918,2002-05-13
9.856643676757812,2002-05-14
10.303213119506836,2002-05-15
10.3899564743042,2002-05-16
10.438145637512207,2002-05-17
10.24538803100586,2002-05-20
10.479907989501953,2002-05-21
10.078324317932129,2002-05-22
10.174700736999512,2002-05-23
9.962666511535645,2002-05-24
10.091170310974121,2002-05-28
10.004429817199707,2002-05-29
10.017277717590332,2002-05-30
10.16506576538086,2002-05-31
10.014060020446777,2002-06-03
10.422078132629395,2002-06-04
10.550593376159668,2002-06-05
9.882344245910645,2002-06-06
9.917685508728027,2002-06-07
10.116872787475586,2002-06-10
10.059043884277344,2002-06-11
10.601991653442383,2002-06-12
10.406022071838379,2002-06-13
