HSIC,Date
7.080391883850098,2002-01-09
7.029411792755127,2002-01-10
7.239215850830078,2002-01-11
7.382352828979492,2002-01-14
7.843136787414551,2002-01-15
7.8627448081970215,2002-01-16
8.298039436340332,2002-01-17
8.274510383605957,2002-01-18
8.468626976013184,2002-01-22
8.482353210449219,2002-01-23
8.449020385742188,2002-01-24
8.464706420898438,2002-01-25
8.539216041564941,2002-01-28
8.558823585510254,2002-01-29
8.796077728271484,2002-01-30
8.998039245605469,2002-01-31
8.892156600952148,2002-02-01
8.849020004272461,2002-02-04
8.709803581237793,2002-02-05
8.543136596679688,2002-02-06
8.454901695251465,2002-02-07
8.770587921142578,2002-02-08
8.8274507522583,2002-02-11
8.603921890258789,2002-02-12
8.588234901428223,2002-02-13
8.460783958435059,2002-02-14
8.452940940856934,2002-02-15
8.464706420898438,2002-02-19
8.627450942993164,2002-02-20
8.723528861999512,2002-02-21
8.721569061279297,2002-02-22
8.388235092163086,2002-02-25
8.423528671264648,2002-02-26
8.647059440612793,2002-02-27
8.433333396911621,2002-02-28
8.401961326599121,2002-03-01
8.20588207244873,2002-03-04
8.003922462463379,2002-03-05
8.415685653686523,2002-03-06
8.423528671264648,2002-03-07
8.315686225891113,2002-03-08
8.284314155578613,2002-03-11
8.113724708557129,2002-03-12
8.356863021850586,2002-03-13
8.523529052734375,2002-03-14
8.531373023986816,2002-03-15
8.333333015441895,2002-03-18
8.262744903564453,2002-03-19
8.21176528930664,2002-03-20
8.247058868408203,2002-03-21
8.162745475769043,2002-03-22
8.06862735748291,2002-03-25
8.345097541809082,2002-03-26
8.574509620666504,2002-03-27
8.63725471496582,2002-03-28
8.582352638244629,2002-04-01
8.707842826843262,2002-04-02
8.899999618530273,2002-04-03
8.964706420898438,2002-04-04
8.966667175292969,2002-04-05
9.011764526367188,2002-04-08
8.96274471282959,2002-04-09
9.035293579101562,2002-04-10
9.178430557250977,2002-04-11
9.313725471496582,2002-04-12
9.350979804992676,2002-04-15
9.366666793823242,2002-04-16
9.262744903564453,2002-04-17
9.231372833251953,2002-04-18
9.409804344177246,2002-04-19
9.176470756530762,2002-04-22
9.039216041564941,2002-04-23
9.025489807128906,2002-04-24
9.22745132446289,2002-04-25
9.15686321258545,2002-04-26
9.027450561523438,2002-04-29
9.33137321472168,2002-04-30
9.423528671264648,2002-05-01
9.352940559387207,2002-05-02
9.28823471069336,2002-05-03
9.266667366027832,2002-05-06
9.639216423034668,2002-05-07
9.625490188598633,2002-05-08
9.354902267456055,2002-05-09
9.337254524230957,2002-05-10
9.460783958435059,2002-05-13
9.592157363891602,2002-05-14
9.754901885986328,2002-05-15
9.654902458190918,2002-05-16
9.780391693115234,2002-05-17
9.774510383605957,2002-05-20
9.801960945129395,2002-05-21
9.82548999786377,2002-05-22
9.805882453918457,2002-05-23
9.815686225891113,2002-05-24
9.696078300476074,2002-05-28
9.713725090026855,2002-05-29
9.79411792755127,2002-05-30
9.721569061279297,2002-05-31
9.627450942993164,2002-06-03
9.603921890258789,2002-06-04
9.570588111877441,2002-06-05
9.384313583374023,2002-06-06
9.531373023986816,2002-06-07
9.65882396697998,2002-06-10
9.509803771972656,2002-06-11
9.282353401184082,2002-06-12
9.339216232299805,2002-06-13
9.558823585510254,2002-06-14
9.733332633972168,2002-06-17
9.723528861999512,2002-06-18
9.66862678527832,2002-06-19
9.558823585510254,2002-06-20
9.43137264251709,2002-06-21
9.225489616394043,2002-06-24
8.876470565795898,2002-06-25
8.939215660095215,2002-06-26
9.041175842285156,2002-06-27
8.725489616394043,2002-06-28
8.631373405456543,2002-07-01
8.417647361755371,2002-07-02
8.382352828979492,2002-07-03
8.721569061279297,2002-07-05
8.715685844421387,2002-07-08
8.558823585510254,2002-07-09
8.458824157714844,2002-07-10
8.27254867553711,2002-07-11
8.305882453918457,2002-07-12
8.090195655822754,2002-07-15
8.24313735961914,2002-07-16
8.427451133728027,2002-07-17
8.050979614257812,2002-07-18
8.027450561523438,2002-07-19
7.735293865203857,2002-07-22
7.745098114013672,2002-07-23
8.086275100708008,2002-07-24
8.084314346313477,2002-07-25
8.290196418762207,2002-07-26
8.660783767700195,2002-07-29
8.498039245605469,2002-07-30
8.423528671264648,2002-07-31
8.27254867553711,2002-08-01
8.46274471282959,2002-08-02
8.225489616394043,2002-08-05
8.415685653686523,2002-08-06
8.774510383605957,2002-08-07
9.413724899291992,2002-08-08
9.425490379333496,2002-08-09
9.619607925415039,2002-08-12
9.480392456054688,2002-08-13
9.70588207244873,2002-08-14
9.996077537536621,2002-08-15
10.16862678527832,2002-08-16
10.105881690979004,2002-08-19
10.049019813537598,2002-08-20
10.29411792755127,2002-08-21
10.372549057006836,2002-08-22
10.170587539672852,2002-08-23
10.16862678527832,2002-08-26
9.998039245605469,2002-08-27
9.696078300476074,2002-08-28
9.860783576965332,2002-08-29
9.798039436340332,2002-08-30
9.880392074584961,2002-09-03
10.135293960571289,2002-09-04
10.24313735961914,2002-09-05
10.441176414489746,2002-09-06
10.562745094299316,2002-09-09
10.596077919006348,2002-09-10
10.741175651550293,2002-09-11
10.635293960571289,2002-09-12
10.633333206176758,2002-09-13
10.588234901428223,2002-09-16
10.570588111877441,2002-09-17
10.468626976013184,2002-09-18
10.34313678741455,2002-09-19
10.411765098571777,2002-09-20
10.396078109741211,2002-09-23
10.21176528930664,2002-09-24
10.476470947265625,2002-09-25
10.619607925415039,2002-09-26
10.439215660095215,2002-09-27
10.34313678741455,2002-09-30
10.374509811401367,2002-10-01
10.123529434204102,2002-10-02
10.413724899291992,2002-10-03
10.313725471496582,2002-10-04
10.15686321258545,2002-10-07
10.323529243469238,2002-10-08
10.103921890258789,2002-10-09
10.313725471496582,2002-10-10
10.382352828979492,2002-10-11
10.894118309020996,2002-10-14
10.82548999786377,2002-10-15
10.84705924987793,2002-10-16
10.78823471069336,2002-10-17
10.684313774108887,2002-10-18
10.588234901428223,2002-10-21
10.460783958435059,2002-10-22
10.696078300476074,2002-10-23
10.392156600952148,2002-10-24
10.609804153442383,2002-10-25
10.296077728271484,2002-10-28
10.249019622802734,2002-10-29
10.070588111877441,2002-10-30
9.837254524230957,2002-10-31
10.18823528289795,2002-11-01
9.696078300476074,2002-11-04
9.103921890258789,2002-11-05
9.52156925201416,2002-11-06
9.564705848693848,2002-11-07
9.300000190734863,2002-11-08
9.133333206176758,2002-11-11
9.427451133728027,2002-11-12
9.666666984558105,2002-11-13
9.754901885986328,2002-11-14
9.84705924987793,2002-11-15
9.735294342041016,2002-11-18
9.474510192871094,2002-11-19
9.639216423034668,2002-11-20
8.950980186462402,2002-11-21
8.549019813537598,2002-11-22
8.143136978149414,2002-11-25
8.050979614257812,2002-11-26
8.333333015441895,2002-11-27
8.345097541809082,2002-11-29
8.119607925415039,2002-12-02
7.927451133728027,2002-12-03
8.239215850830078,2002-12-04
8.445097923278809,2002-12-05
8.588234901428223,2002-12-06
8.531373023986816,2002-12-09
8.84313678741455,2002-12-10
9.054902076721191,2002-12-11
8.952940940856934,2002-12-12
8.764705657958984,2002-12-13
8.93137264251709,2002-12-16
8.71176528930664,2002-12-17
8.570588111877441,2002-12-18
8.731372833251953,2002-12-19
8.768627166748047,2002-12-20
8.986274719238281,2002-12-23
8.972549438476562,2002-12-24
8.950980186462402,2002-12-26
8.786274909973145,2002-12-27
8.949020385742188,2002-12-30
8.823529243469238,2002-12-31
8.941176414489746,2003-01-02
8.784314155578613,2003-01-03
8.803921699523926,2003-01-06
8.454901695251465,2003-01-07
8.380392074584961,2003-01-08
8.56862735748291,2003-01-09
8.490196228027344,2003-01-10
8.486274719238281,2003-01-13
8.44705867767334,2003-01-14
8.239215850830078,2003-01-15
8.16862678527832,2003-01-16
8.319607734680176,2003-01-17
8.345097541809082,2003-01-21
8.170587539672852,2003-01-22
8.111764907836914,2003-01-23
7.923529148101807,2003-01-24
7.931373119354248,2003-01-27
8.005882263183594,2003-01-28
8.127450942993164,2003-01-29
7.84509801864624,2003-01-30
7.947059154510498,2003-01-31
7.925489902496338,2003-02-03
7.692156791687012,2003-02-04
7.094118118286133,2003-02-05
7.6666669845581055,2003-02-06
7.3254899978637695,2003-02-07
7.482353210449219,2003-02-10
7.300000190734863,2003-02-11
7.090196132659912,2003-02-12
7.021568775177002,2003-02-13
6.856863021850586,2003-02-14
7.156863212585449,2003-02-18
7.156863212585449,2003-02-19
7.36078405380249,2003-02-20
7.566667079925537,2003-02-21
7.401960849761963,2003-02-24
7.615685939788818,2003-02-25
7.5019612312316895,2003-02-26
7.692156791687012,2003-02-27
7.843136787414551,2003-02-28
7.980391979217529,2003-03-03
8.233332633972168,2003-03-04
8.398038864135742,2003-03-05
8.229412078857422,2003-03-06
8.266667366027832,2003-03-07
8.115686416625977,2003-03-10
8.20588207244873,2003-03-11
8.166666984558105,2003-03-12
8.388235092163086,2003-03-13
8.458824157714844,2003-03-14
8.525489807128906,2003-03-17
8.511764526367188,2003-03-18
8.496077537536621,2003-03-19
8.51568603515625,2003-03-20
8.617647171020508,2003-03-21
8.435294151306152,2003-03-24
8.713725090026855,2003-03-25
8.815686225891113,2003-03-26
8.81176471710205,2003-03-27
8.892156600952148,2003-03-28
8.84313678741455,2003-03-31
8.845097541809082,2003-04-01
9.072548866271973,2003-04-02
8.854902267456055,2003-04-03
8.474510192871094,2003-04-04
8.523529052734375,2003-04-07
8.437254905700684,2003-04-08
8.480392456054688,2003-04-09
8.615686416625977,2003-04-10
8.437254905700684,2003-04-11
8.48431396484375,2003-04-14
8.509803771972656,2003-04-15
8.33137321472168,2003-04-16
8.225489616394043,2003-04-17
8.235294342041016,2003-04-21
8.354902267456055,2003-04-22
8.34313678741455,2003-04-23
8.186274528503418,2003-04-24
8.209803581237793,2003-04-25
8.392156600952148,2003-04-28
8.396078109741211,2003-04-29
8.454901695251465,2003-04-30
8.803921699523926,2003-05-01
8.986274719238281,2003-05-02
8.874509811401367,2003-05-05
9.692156791687012,2003-05-06
9.696078300476074,2003-05-07
9.36274528503418,2003-05-08
9.578431129455566,2003-05-09
9.682353019714355,2003-05-12
9.696078300476074,2003-05-13
9.588234901428223,2003-05-14
9.796077728271484,2003-05-15
9.68823528289795,2003-05-16
9.339216232299805,2003-05-19
9.20588207244873,2003-05-20
9.215685844421387,2003-05-21
9.578431129455566,2003-05-22
9.588234901428223,2003-05-23
9.650979995727539,2003-05-27
9.596077919006348,2003-05-28
9.580391883850098,2003-05-29
9.639216423034668,2003-05-30
9.603921890258789,2003-06-02
9.745098114013672,2003-06-03
9.780391693115234,2003-06-04
9.911765098571777,2003-06-05
9.750980377197266,2003-06-06
9.607843399047852,2003-06-09
9.605881690979004,2003-06-10
9.911765098571777,2003-06-11
9.813725471496582,2003-06-12
9.854902267456055,2003-06-13
10.215685844421387,2003-06-16
10.266667366027832,2003-06-17
10.366666793823242,2003-06-18
10.215685844421387,2003-06-19
10.301960945129395,2003-06-20
10.16862678527832,2003-06-23
10.182353019714355,2003-06-24
10.207842826843262,2003-06-25
10.539216041564941,2003-06-26
10.354902267456055,2003-06-27
10.296077728271484,2003-06-30
10.399999618530273,2003-07-01
10.333333015441895,2003-07-02
10.390195846557617,2003-07-03
10.619607925415039,2003-07-07
10.619607925415039,2003-07-08
10.686274528503418,2003-07-09
10.77254867553711,2003-07-10
10.886275291442871,2003-07-11
11.0,2003-07-14
11.076471328735352,2003-07-15
11.005882263183594,2003-07-16
10.766667366027832,2003-07-17
10.892156600952148,2003-07-18
10.956863403320312,2003-07-21
10.913724899291992,2003-07-22
10.935294151306152,2003-07-23
10.813725471496582,2003-07-24
11.127450942993164,2003-07-25
11.296077728271484,2003-07-28
11.507843017578125,2003-07-29
11.535293579101562,2003-07-30
11.458824157714844,2003-07-31
11.207842826843262,2003-08-01
11.127450942993164,2003-08-04
11.631373405456543,2003-08-05
11.335293769836426,2003-08-06
11.360783576965332,2003-08-07
11.28823471069336,2003-08-08
11.254901885986328,2003-08-11
11.303921699523926,2003-08-12
11.349020004272461,2003-08-13
11.405881881713867,2003-08-14
11.588234901428223,2003-08-15
11.747058868408203,2003-08-18
11.764705657958984,2003-08-19
11.360783576965332,2003-08-20
11.417647361755371,2003-08-21
11.20588207244873,2003-08-22
11.176470756530762,2003-08-25
11.20588207244873,2003-08-26
11.17451000213623,2003-08-27
11.225489616394043,2003-08-28
11.319607734680176,2003-08-29
11.509803771972656,2003-09-02
11.350979804992676,2003-09-03
11.166666984558105,2003-09-04
11.17451000213623,2003-09-05
11.370588302612305,2003-09-08
11.113724708557129,2003-09-09
11.023529052734375,2003-09-10
11.029412269592285,2003-09-11
11.029412269592285,2003-09-12
11.098038673400879,2003-09-15
11.203922271728516,2003-09-16
11.333333015441895,2003-09-17
11.529412269592285,2003-09-18
11.460783958435059,2003-09-19
11.419608116149902,2003-09-22
11.48431396484375,2003-09-23
11.300000190734863,2003-09-24
11.194117546081543,2003-09-25
10.958824157714844,2003-09-26
11.105881690979004,2003-09-29
11.119607925415039,2003-09-30
11.17451000213623,2003-10-01
11.049019813537598,2003-10-02
11.082352638244629,2003-10-03
11.123529434204102,2003-10-06
11.141176223754883,2003-10-07
11.05294132232666,2003-10-08
11.090195655822754,2003-10-09
11.133333206176758,2003-10-10
11.107843399047852,2003-10-13
11.058823585510254,2003-10-14
11.039216041564941,2003-10-15
11.413724899291992,2003-10-16
11.31176471710205,2003-10-17
11.531373023986816,2003-10-20
11.498039245605469,2003-10-21
11.372549057006836,2003-10-22
11.460783958435059,2003-10-23
11.523529052734375,2003-10-24
11.464706420898438,2003-10-27
11.819607734680176,2003-10-28
11.966667175292969,2003-10-29
12.250980377197266,2003-10-30
12.166666984558105,2003-10-31
12.529412269592285,2003-11-03
12.235294342041016,2003-11-04
12.303921699523926,2003-11-05
12.317646980285645,2003-11-06
12.468626976013184,2003-11-07
12.607843399047852,2003-11-10
12.707842826843262,2003-11-11
12.880392074584961,2003-11-12
13.019607543945312,2003-11-13
12.80980396270752,2003-11-14
12.823529243469238,2003-11-17
12.572548866271973,2003-11-18
12.750980377197266,2003-11-19
12.63725471496582,2003-11-20
12.896078109741211,2003-11-21
13.235294342041016,2003-11-24
13.150979995727539,2003-11-25
13.098038673400879,2003-11-26
13.223528861999512,2003-11-28
13.496077537536621,2003-12-01
13.392156600952148,2003-12-02
13.215685844421387,2003-12-03
13.37843132019043,2003-12-04
13.176470756530762,2003-12-05
13.482353210449219,2003-12-08
13.076471328735352,2003-12-09
13.056862831115723,2003-12-10
13.43137264251709,2003-12-11
13.409804344177246,2003-12-12
13.18823528289795,2003-12-15
13.198039054870605,2003-12-16
13.054902076721191,2003-12-17
13.15686321258545,2003-12-18
13.235294342041016,2003-12-19
13.34117603302002,2003-12-22
13.415685653686523,2003-12-23
13.345097541809082,2003-12-24
13.268627166748047,2003-12-26
13.419608116149902,2003-12-29
13.382352828979492,2003-12-30
13.250980377197266,2003-12-31
13.090195655822754,2004-01-02
13.096077919006348,2004-01-05
13.047059059143066,2004-01-06
13.074509620666504,2004-01-07
13.072548866271973,2004-01-08
13.34313678741455,2004-01-09
13.523529052734375,2004-01-12
13.649020195007324,2004-01-13
13.682353019714355,2004-01-14
13.46274471282959,2004-01-15
13.529412269592285,2004-01-16
13.529412269592285,2004-01-20
13.627450942993164,2004-01-21
13.852940559387207,2004-01-22
13.852940559387207,2004-01-23
14.123529434204102,2004-01-26
13.913724899291992,2004-01-27
13.698039054870605,2004-01-28
13.837254524230957,2004-01-29
13.754901885986328,2004-01-30
13.731372833251953,2004-02-02
13.992156982421875,2004-02-03
13.894118309020996,2004-02-04
13.6725492477417,2004-02-05
13.807843208312988,2004-02-06
13.813725471496582,2004-02-09
14.011764526367188,2004-02-10
14.300000190734863,2004-02-11
14.127450942993164,2004-02-12
13.976470947265625,2004-02-13
14.041175842285156,2004-02-17
13.917647361755371,2004-02-18
13.576471328735352,2004-02-19
13.437254905700684,2004-02-20
13.829412460327148,2004-02-23
14.070588111877441,2004-02-24
14.029412269592285,2004-02-25
14.047059059143066,2004-02-26
14.019607543945312,2004-02-27
14.24313735961914,2004-03-01
14.503922462463379,2004-03-02
14.425490379333496,2004-03-03
14.090195655822754,2004-03-04
13.93137264251709,2004-03-05
14.084314346313477,2004-03-08
14.164706230163574,2004-03-09
14.16862678527832,2004-03-10
14.166666984558105,2004-03-11
14.247058868408203,2004-03-12
14.203922271728516,2004-03-15
14.241175651550293,2004-03-16
14.239215850830078,2004-03-17
14.143136978149414,2004-03-18
13.915685653686523,2004-03-19
13.666666984558105,2004-03-22
13.55294132232666,2004-03-23
13.643136978149414,2004-03-24
13.725489616394043,2004-03-25
13.662745475769043,2004-03-26
13.803921699523926,2004-03-29
13.901961326599121,2004-03-30
13.97843074798584,2004-03-31
14.217646598815918,2004-04-01
14.44705867767334,2004-04-02
14.901961326599121,2004-04-05
14.864706039428711,2004-04-06
15.06862735748291,2004-04-07
14.974510192871094,2004-04-08
15.096077919006348,2004-04-12
14.8274507522583,2004-04-13
14.686274528503418,2004-04-14
14.601961135864258,2004-04-15
14.952940940856934,2004-04-16
15.115686416625977,2004-04-19
14.980392456054688,2004-04-20
15.268627166748047,2004-04-21
15.531373023986816,2004-04-22
15.374509811401367,2004-04-23
15.303921699523926,2004-04-26
14.43137264251709,2004-04-27
13.929411888122559,2004-04-28
13.915685653686523,2004-04-29
13.817646980285645,2004-04-30
13.874509811401367,2004-05-03
13.696078300476074,2004-05-04
13.913724899291992,2004-05-05
13.660783767700195,2004-05-06
13.586275100708008,2004-05-07
13.441176414489746,2004-05-10
13.582352638244629,2004-05-11
13.572548866271973,2004-05-12
13.56862735748291,2004-05-13
13.486274719238281,2004-05-14
13.31176471710205,2004-05-17
13.374509811401367,2004-05-18
13.207842826843262,2004-05-19
12.896078109741211,2004-05-20
12.813725471496582,2004-05-21
12.823529243469238,2004-05-24
12.87843132019043,2004-05-25
13.123529434204102,2004-05-26
13.186274528503418,2004-05-27
13.16862678527832,2004-05-28
13.433333396911621,2004-06-01
13.441176414489746,2004-06-02
13.43137264251709,2004-06-03
13.411765098571777,2004-06-04
13.498039245605469,2004-06-07
13.48431396484375,2004-06-08
13.213725090026855,2004-06-09
13.286274909973145,2004-06-10
13.05294132232666,2004-06-14
13.041175842285156,2004-06-15
12.74313735961914,2004-06-16
12.482353210449219,2004-06-17
12.492156982421875,2004-06-18
12.376470565795898,2004-06-21
12.384313583374023,2004-06-22
12.284314155578613,2004-06-23
12.63725471496582,2004-06-24
12.664706230163574,2004-06-25
12.527450561523438,2004-06-28
12.380392074584961,2004-06-29
12.380392074584961,2004-06-30
12.421568870544434,2004-07-01
12.407842636108398,2004-07-02
12.337254524230957,2004-07-06
12.356863021850586,2004-07-07
12.154902458190918,2004-07-08
11.917647361755371,2004-07-09
12.186274528503418,2004-07-12
12.968626976013184,2004-07-13
12.958824157714844,2004-07-14
12.784314155578613,2004-07-15
12.423528671264648,2004-07-16
12.445097923278809,2004-07-19
12.517646789550781,2004-07-20
12.098038673400879,2004-07-21
12.03725528717041,2004-07-22
11.96274471282959,2004-07-23
11.958824157714844,2004-07-26
12.96274471282959,2004-07-27
12.896078109741211,2004-07-28
12.990196228027344,2004-07-29
13.15686321258545,2004-07-30
13.13725471496582,2004-08-02
12.888235092163086,2004-08-03
12.627450942993164,2004-08-04
12.46274471282959,2004-08-05
12.286274909973145,2004-08-06
12.064705848693848,2004-08-09
12.162745475769043,2004-08-10
12.31176471710205,2004-08-11
11.966667175292969,2004-08-12
11.994117736816406,2004-08-13
12.045098304748535,2004-08-16
11.986274719238281,2004-08-17
11.966667175292969,2004-08-18
12.1725492477417,2004-08-19
12.386275291442871,2004-08-20
12.303921699523926,2004-08-23
12.284314155578613,2004-08-24
12.44705867767334,2004-08-25
12.317646980285645,2004-08-26
12.268627166748047,2004-08-27
12.103921890258789,2004-08-30
12.21176528930664,2004-08-31
12.417647361755371,2004-09-01
12.525489807128906,2004-09-02
12.549019813537598,2004-09-03
12.764705657958984,2004-09-07
12.539216041564941,2004-09-08
12.423528671264648,2004-09-09
12.427451133728027,2004-09-10
12.474510192871094,2004-09-13
12.298039436340332,2004-09-14
12.196078300476074,2004-09-15
12.15882396697998,2004-09-16
12.150979995727539,2004-09-17
12.107843399047852,2004-09-20
12.225489616394043,2004-09-21
11.980392456054688,2004-09-22
11.97843074798584,2004-09-23
11.945097923278809,2004-09-24
11.96274471282959,2004-09-27
12.215685844421387,2004-09-28
12.439215660095215,2004-09-29
12.217646598815918,2004-09-30
12.413724899291992,2004-10-01
12.527450561523438,2004-10-04
11.694117546081543,2004-10-05
12.103921890258789,2004-10-06
12.007843017578125,2004-10-07
11.796077728271484,2004-10-08
11.819607734680176,2004-10-11
11.701960563659668,2004-10-12
11.525489807128906,2004-10-13
11.445097923278809,2004-10-14
11.439215660095215,2004-10-15
11.556862831115723,2004-10-18
11.29411792755127,2004-10-19
11.390195846557617,2004-10-20
11.494117736816406,2004-10-21
11.399999618530273,2004-10-22
11.588234901428223,2004-10-25
11.780391693115234,2004-10-26
12.149020195007324,2004-10-27
12.480392456054688,2004-10-28
12.398038864135742,2004-10-29
12.349020004272461,2004-11-01
12.21176528930664,2004-11-02
12.419608116149902,2004-11-03
12.449020385742188,2004-11-04
12.480392456054688,2004-11-05
12.411765098571777,2004-11-08
12.409804344177246,2004-11-09
12.376470565795898,2004-11-10
12.454901695251465,2004-11-11
12.509803771972656,2004-11-12
12.72745132446289,2004-11-15
12.749019622802734,2004-11-16
12.937254905700684,2004-11-17
12.974510192871094,2004-11-18
12.874509811401367,2004-11-19
12.782353401184082,2004-11-22
12.596077919006348,2004-11-23
12.721569061279297,2004-11-24
12.733332633972168,2004-11-26
12.813725471496582,2004-11-29
12.780391693115234,2004-11-30
13.060784339904785,2004-12-01
13.143136978149414,2004-12-02
12.849020004272461,2004-12-03
13.19019603729248,2004-12-06
12.996077537536621,2004-12-07
13.264705657958984,2004-12-08
13.570588111877441,2004-12-09
13.511764526367188,2004-12-10
13.615686416625977,2004-12-13
13.782353401184082,2004-12-14
13.762744903564453,2004-12-15
13.635293960571289,2004-12-16
13.664706230163574,2004-12-17
13.53725528717041,2004-12-20
13.470587730407715,2004-12-21
13.321569442749023,2004-12-22
13.262744903564453,2004-12-23
13.305882453918457,2004-12-27
13.392156600952148,2004-12-28
13.56862735748291,2004-12-29
13.650979995727539,2004-12-30
13.654902458190918,2004-12-31
13.345097541809082,2005-01-03
13.392156600952148,2005-01-04
13.37843132019043,2005-01-05
13.425490379333496,2005-01-06
13.488235473632812,2005-01-07
13.5,2005-01-10
13.494117736816406,2005-01-11
13.468626976013184,2005-01-12
13.490196228027344,2005-01-13
13.660783767700195,2005-01-14
13.796077728271484,2005-01-18
13.72745132446289,2005-01-19
13.70588207244873,2005-01-20
13.429411888122559,2005-01-21
13.215685844421387,2005-01-24
13.231372833251953,2005-01-25
13.074509620666504,2005-01-26
12.939215660095215,2005-01-27
12.939215660095215,2005-01-28
13.345097541809082,2005-01-31
13.456863403320312,2005-02-01
13.509803771972656,2005-02-02
13.441176414489746,2005-02-03
13.65294075012207,2005-02-04
13.725489616394043,2005-02-07
13.703922271728516,2005-02-08
13.62156867980957,2005-02-09
13.582352638244629,2005-02-10
13.754901885986328,2005-02-11
13.623529434204102,2005-02-14
13.725489616394043,2005-02-15
14.170587539672852,2005-02-16
14.074509620666504,2005-02-17
14.34705924987793,2005-02-18
14.100000381469727,2005-02-22
14.221569061279297,2005-02-23
14.501960754394531,2005-02-24
14.480392456054688,2005-02-25
14.184313774108887,2005-02-28
14.78823471069336,2005-03-01
15.576471328735352,2005-03-02
15.423528671264648,2005-03-03
15.678430557250977,2005-03-04
15.682353019714355,2005-03-07
15.623529434204102,2005-03-08
15.46274471282959,2005-03-09
14.960783958435059,2005-03-10
14.937254905700684,2005-03-11
14.87843132019043,2005-03-14
14.898038864135742,2005-03-15
14.513725280761719,2005-03-16
14.427451133728027,2005-03-17
14.01568603515625,2005-03-18
14.070588111877441,2005-03-21
13.874509811401367,2005-03-22
14.0,2005-03-23
14.117647171020508,2005-03-24
14.262744903564453,2005-03-28
14.129411697387695,2005-03-29
14.22745132446289,2005-03-30
14.054902076721191,2005-03-31
14.01568603515625,2005-04-01
14.258824348449707,2005-04-04
14.360783576965332,2005-04-05
14.529412269592285,2005-04-06
14.69019603729248,2005-04-07
14.686274528503418,2005-04-08
14.298039436340332,2005-04-11
14.411765098571777,2005-04-12
14.22745132446289,2005-04-13
14.258824348449707,2005-04-14
14.317646980285645,2005-04-15
14.572548866271973,2005-04-18
14.694117546081543,2005-04-19
14.450980186462402,2005-04-20
14.466667175292969,2005-04-21
14.513725280761719,2005-04-22
14.733332633972168,2005-04-25
14.886275291442871,2005-04-26
14.86274528503418,2005-04-27
14.576471328735352,2005-04-28
14.709803581237793,2005-04-29
14.8274507522583,2005-05-02
14.866666793823242,2005-05-03
15.109804153442383,2005-05-04
14.980392456054688,2005-05-05
15.180392265319824,2005-05-06
15.262744903564453,2005-05-09
15.317646980285645,2005-05-10
15.905881881713867,2005-05-11
15.992156982421875,2005-05-12
15.666666984558105,2005-05-13
15.894118309020996,2005-05-16
16.141176223754883,2005-05-17
16.462745666503906,2005-05-18
16.5921573638916,2005-05-19
16.51372528076172,2005-05-20
16.51372528076172,2005-05-23
16.180391311645508,2005-05-24
15.992156982421875,2005-05-25
15.784314155578613,2005-05-26
15.686274528503418,2005-05-27
15.86274528503418,2005-05-31
15.792157173156738,2005-06-01
16.0,2005-06-02
15.84705924987793,2005-06-03
15.84313678741455,2005-06-06
15.733332633972168,2005-06-07
15.654902458190918,2005-06-08
15.81176471710205,2005-06-09
15.733332633972168,2005-06-10
15.866666793823242,2005-06-13
15.800000190734863,2005-06-14
15.423528671264648,2005-06-15
15.30980396270752,2005-06-16
15.356863021850586,2005-06-17
15.498039245605469,2005-06-20
16.113725662231445,2005-06-21
16.203922271728516,2005-06-22
16.223529815673828,2005-06-23
16.25882339477539,2005-06-24
16.07843017578125,2005-06-27
16.298038482666016,2005-06-28
16.372549057006836,2005-06-29
16.282352447509766,2005-06-30
16.12156867980957,2005-07-01
16.32941246032715,2005-07-05
16.21176528930664,2005-07-06
16.231372833251953,2005-07-07
16.450979232788086,2005-07-08
16.36470603942871,2005-07-11
16.431373596191406,2005-07-12
16.3450984954834,2005-07-13
16.313724517822266,2005-07-14
16.388235092163086,2005-07-15
16.509803771972656,2005-07-18
16.752941131591797,2005-07-19
16.764705657958984,2005-07-20
16.745098114013672,2005-07-21
16.760784149169922,2005-07-22
16.937255859375,2005-07-25
16.705881118774414,2005-07-26
16.458824157714844,2005-07-27
16.976470947265625,2005-07-28
16.929412841796875,2005-07-29
16.71372413635254,2005-08-01
16.60392189025879,2005-08-02
16.776470184326172,2005-08-03
16.69411849975586,2005-08-04
16.509803771972656,2005-08-05
16.611764907836914,2005-08-08
16.63921546936035,2005-08-09
16.784313201904297,2005-08-10
16.858823776245117,2005-08-11
17.007843017578125,2005-08-12
16.917646408081055,2005-08-15
16.960784912109375,2005-08-16
17.043136596679688,2005-08-17
16.745098114013672,2005-08-18
16.50196075439453,2005-08-19
16.48235321044922,2005-08-22
16.294118881225586,2005-08-23
16.149019241333008,2005-08-24
16.07451057434082,2005-08-25
15.874509811401367,2005-08-26
15.83137321472168,2005-08-29
15.886275291442871,2005-08-30
16.34902000427246,2005-08-31
16.399999618530273,2005-09-01
16.368627548217773,2005-09-02
16.662744522094727,2005-09-06
16.937255859375,2005-09-07
16.992156982421875,2005-09-08
17.22745132446289,2005-09-09
17.043136596679688,2005-09-12
17.04705810546875,2005-09-13
16.92156982421875,2005-09-14
17.05882453918457,2005-09-15
17.192157745361328,2005-09-16
16.949020385742188,2005-09-19
16.87843132019043,2005-09-20
16.752941131591797,2005-09-21
