SRE,Date
5.210109710693359,2004-09-02
5.207286357879639,2004-09-03
5.25105619430542,2004-09-07
5.169165134429932,2004-09-08
5.147986888885498,2004-09-09
5.145163059234619,2004-09-10
5.155044078826904,2004-09-13
5.1818718910217285,2004-09-14
5.122569561004639,2004-09-15
5.153632164001465,2004-09-16
5.167750835418701,2004-09-17
5.123979568481445,2004-09-20
5.139512538909912,2004-09-21
5.135277271270752,2004-09-22
5.070329666137695,2004-09-23
5.068915367126465,2004-09-24
5.160556793212891,2004-09-27
5.18919563293457,2004-09-28
5.19062614440918,2004-09-29
5.182033538818359,2004-09-30
5.226426124572754,2004-10-01
5.255062103271484,2004-10-04
5.243606090545654,2004-10-05
5.290858268737793,2004-10-06
5.230720043182373,2004-10-07
5.292291641235352,2004-10-08
5.290858268737793,2004-10-11
5.325222969055176,2004-10-12
5.154829025268555,2004-10-13
5.129056930541992,2004-10-14
5.2035136222839355,2004-10-15
4.74674129486084,2004-10-18
4.67371129989624,2004-10-19
4.7753753662109375,2004-10-20
4.824060440063477,2004-10-21
4.882770538330078,2004-10-22
4.917133808135986,2004-10-25
4.801151275634766,2004-10-26
4.822628974914551,2004-10-27
4.7538981437683105,2004-10-28
4.80258321762085,2004-10-29
4.891359329223633,2004-11-01
4.836948871612549,2004-11-02
4.970114707946777,2004-11-03
5.034552097320557,2004-11-04
5.061756610870361,2004-11-05
5.083233833312988,2004-11-08
5.076074600219727,2004-11-09
5.12332820892334,2004-11-10
5.180603981018066,2004-11-11
5.269382953643799,2004-11-12
5.27797269821167,2004-11-15
5.280837059020996,2004-11-16
5.2479023933410645,2004-11-17
5.345271587371826,2004-11-18
5.230720043182373,2004-11-19
5.315202713012695,2004-11-22
5.382500648498535,2004-11-23
5.412569999694824,2004-11-24
5.403979778289795,2004-11-26
5.3352484703063965,2004-11-29
5.295154571533203,2004-11-30
5.25649356842041,2004-12-01
5.197784423828125,2004-12-02
5.197784423828125,2004-12-03
5.176308631896973,2004-12-06
5.12332820892334,2004-12-07
5.096120357513428,2004-12-08
5.09468936920166,2004-12-09
5.068917274475098,2004-12-10
5.1491007804870605,2004-12-13
5.161990165710449,2004-12-14
5.177742004394531,2004-12-15
5.200650691986084,2004-12-16
5.2980194091796875,2004-12-17
5.385109901428223,2004-12-20
5.366240978240967,2004-12-21
5.399625778198242,2004-12-22
5.3923659324646,2004-12-23
5.3343071937561035,2004-12-27
5.356078147888184,2004-12-28
5.335758209228516,2004-12-29
5.343016624450684,2004-12-30
5.324145793914795,2004-12-31
5.268986701965332,2005-01-03
5.255925178527832,2005-01-04
5.1891560554504395,2005-01-05
5.235604286193848,2005-01-06
5.232702255249023,2005-01-07
5.247216701507568,2005-01-10
5.241410255432129,2005-01-11
5.202219486236572,2005-01-12
5.219635963439941,2005-01-13
5.280601501464844,2005-01-14
5.328500747680664,2005-01-18
5.300921440124512,2005-01-19
5.289310455322266,2005-01-20
5.232702255249023,2005-01-21
5.257376194000244,2005-01-24
5.266086101531982,2005-01-25
5.328500747680664,2005-01-26
5.363335609436035,2005-01-27
5.356078147888184,2005-01-28
5.402528762817383,2005-01-31
5.4242987632751465,2005-02-01
5.479459285736084,2005-02-02
5.520101070404053,2005-02-03
5.647831916809082,2005-02-04
5.660897731781006,2005-02-07
5.716055393218994,2005-02-08
5.734922885894775,2005-02-09
5.792984485626221,2005-02-10
5.848142147064209,2005-02-11
5.8786234855651855,2005-02-14
5.814756870269775,2005-02-15
5.85394811630249,2005-02-16
5.806049823760986,2005-02-17
5.733473777770996,2005-02-18
5.701539516448975,2005-02-22
5.755247592926025,2005-02-23
5.745084762573242,2005-02-24
5.753795146942139,2005-02-25
5.806049823760986,2005-02-28
5.875718593597412,2005-03-01
5.862658500671387,2005-03-02
5.833627223968506,2005-03-03
5.929426193237305,2005-03-04
6.12247896194458,2005-03-07
6.080386161804199,2005-03-08
5.929426193237305,2005-03-09
5.90765380859375,2005-03-10
5.804596900939941,2005-03-11
5.946846008300781,2005-03-14
5.901847839355469,2005-03-15
5.867012023925781,2005-03-16
5.920716762542725,2005-03-17
5.887333869934082,2005-03-18
5.926524639129639,2005-03-21
5.810202598571777,2005-03-22
5.776335716247559,2005-03-23
5.80872917175293,2005-03-24
5.833759784698486,2005-03-28
5.73216438293457,2005-03-29
5.78664493560791,2005-03-30
5.866153717041016,2005-03-31
5.895603179931641,2005-04-01
5.889714241027832,2005-04-04
5.9412455558776855,2005-04-05
5.957444190979004,2005-04-06
5.975113868713379,2005-04-07
5.923578262329102,2005-04-08
5.923578262329102,2005-04-11
6.004563808441162,2005-04-12
5.935360431671143,2005-04-13
5.833759784698486,2005-04-14
5.687992572784424,2005-04-15
5.714494228363037,2005-04-18
5.860264301300049,2005-04-19
5.6894612312316895,2005-04-20
5.8455400466918945,2005-04-21
5.866153717041016,2005-04-22
5.889714241027832,2005-04-25
5.874988555908203,2005-04-26
5.882351875305176,2005-04-27
5.768973350524902,2005-04-28
5.945662975311279,2005-04-29
5.950083255767822,2005-05-02
5.960390090942383,2005-05-03
5.816090106964111,2005-05-04
5.7395243644714355,2005-05-05
5.7616119384765625,2005-05-06
5.776335716247559,2005-05-09
5.7306904792785645,2005-05-10
5.749833106994629,2005-05-11
5.649705410003662,2005-05-12
5.5687255859375,2005-05-13
5.6070075035095215,2005-05-16
5.705660820007324,2005-05-17
5.705660820007324,2005-05-18
5.720383167266846,2005-05-19
5.674737930297852,2005-05-20
5.68209981918335,2005-05-23
5.6953535079956055,2005-05-24
5.676210880279541,2005-05-25
5.749833106994629,2005-05-26
5.774864196777344,2005-05-27
5.84112024307251,2005-05-31
5.860264301300049,2005-06-01
5.839650630950928,2005-06-02
5.85731840133667,2005-06-03
5.852902412414551,2005-06-06
5.8455400466918945,2005-06-07
5.882351875305176,2005-06-08
5.877931594848633,2005-06-09
5.897075653076172,2005-06-10
5.933884620666504,2005-06-13
5.904436111450195,2005-06-14
5.877931594848633,2005-06-15
5.885296821594238,2005-06-16
5.90885591506958,2005-06-17
5.905909061431885,2005-06-20
5.998538970947266,2005-06-21
6.053816795349121,2005-06-22
6.103120803833008,2005-06-23
6.068758487701416,2005-06-24
6.089676856994629,2005-06-27
6.107602596282959,2005-06-28
6.1225457191467285,2005-06-29
6.171848297119141,2005-06-30
6.248042583465576,2005-07-01
6.248042583465576,2005-07-05
6.2211503982543945,2005-07-06
6.2570061683654785,2005-07-07
6.274936199188232,2005-07-08
6.324239253997803,2005-07-11
6.36457633972168,2005-07-12
6.357107639312744,2005-07-13
6.313781261444092,2005-07-14
6.325733184814453,2005-07-15
6.310790061950684,2005-07-18
6.325733184814453,2005-07-19
6.367569446563721,2005-07-20
6.273443698883057,2005-07-21
6.315273761749268,2005-07-22
6.282402515411377,2005-07-25
6.29734468460083,2005-07-26
6.2794189453125,2005-07-27
6.3272271156311035,2005-07-28
6.349637985229492,2005-07-29
6.277923107147217,2005-08-01
6.409399032592773,2005-08-02
6.451229572296143,2005-08-03
6.401927947998047,2005-08-04
6.274936199188232,2005-08-05
6.14047384262085,2005-08-08
6.273443698883057,2005-08-09
6.289875507354736,2005-08-10
6.349637985229492,2005-08-11
6.2958526611328125,2005-08-12
6.348142623901367,2005-08-15
6.273443698883057,2005-08-16
6.352627277374268,2005-08-17
6.490074634552002,2005-08-18
6.499040126800537,2005-08-19
6.609597206115723,2005-08-22
6.617067337036133,2005-08-23
6.5737409591674805,2005-08-24
6.6066107749938965,2005-08-25
6.572249889373779,2005-08-26
6.600636005401611,2005-08-29
6.611094951629639,2005-08-30
6.696251392364502,2005-08-31
6.79784631729126,2005-09-01
6.744060039520264,2005-09-02
6.7500386238098145,2005-09-06
6.839679718017578,2005-09-07
6.720158576965332,2005-09-08
6.827728748321533,2005-09-09
6.767966270446777,2005-09-12
6.697746753692627,2005-09-13
6.857607841491699,2005-09-14
6.865075588226318,2005-09-15
6.986093044281006,2005-09-16
6.981611728668213,2005-09-19
6.860593795776367,2005-09-20
6.796351909637451,2005-09-21
6.775434970855713,2005-09-22
6.79784631729126,2005-09-23
6.821750640869141,2005-09-26
6.871692180633545,2005-09-27
6.959457874298096,2005-09-28
7.082032203674316,2005-09-29
7.121378421783447,2005-09-30
7.1864471435546875,2005-10-03
7.030579090118408,2005-10-04
6.789971828460693,2005-10-05
6.572063446044922,2005-10-06
6.653779983520508,2005-10-07
6.575092315673828,2005-10-10
6.600815296173096,2005-10-11
6.529693603515625,2005-10-12
6.476728916168213,2005-10-13
6.4979143142700195,2005-10-14
6.550879955291748,2005-10-17
6.46462345123291,2005-10-18
6.460083484649658,2005-10-19
6.2709269523620605,2005-10-20
6.273954391479492,2005-10-21
6.488836288452148,2005-10-24
6.511532783508301,2005-10-25
6.431332111358643,2005-10-26
6.393499374389648,2005-10-27
6.5130486488342285,2005-10-28
6.70371675491333,2005-10-31
6.529693603515625,2005-11-01
6.506993770599365,2005-11-02
6.511532783508301,2005-11-03
6.476728916168213,2005-11-04
6.500942230224609,2005-11-07
6.5221266746521,2005-11-08
6.640160083770752,2005-11-09
6.629568576812744,2005-11-10
6.541797637939453,2005-11-11
6.514561176300049,2005-11-14
6.423762798309326,2005-11-15
6.420738697052002,2005-11-16
6.446463108062744,2005-11-17
6.407120227813721,2005-11-18
6.5221266746521,2005-11-21
6.615950107574463,2005-11-22
6.569038391113281,2005-11-23
6.582657814025879,2005-11-25
6.585682392120361,2005-11-28
6.700693130493164,2005-11-29
6.650753974914551,2005-11-30
6.690097808837891,2005-12-01
6.7400360107421875,2005-12-02
6.782406330108643,2005-12-05
6.755167484283447,2005-12-06
6.69615364074707,2005-12-07
6.808133125305176,2005-12-08
6.8868207931518555,2005-12-09
6.8126726150512695,2005-12-12
6.900444030761719,2005-12-13
7.036635398864746,2005-12-14
7.0336079597473145,2005-12-15
7.047223091125488,2005-12-16
6.935245990753174,2005-12-19
7.024139404296875,2005-12-20
6.985823631286621,2005-12-21
6.9367780685424805,2005-12-22
6.918385028839111,2005-12-23
6.8831329345703125,2005-12-27
6.877003192901611,2005-12-28
6.858615398406982,2005-12-29
6.872408866882324,2005-12-30
7.071650981903076,2006-01-03
6.979693412780762,2006-01-04
7.175869941711426,2006-01-05
7.201925277709961,2006-01-06
7.134488582611084,2006-01-09
7.146749019622803,2006-01-10
7.1896653175354,2006-01-11
7.1574811935424805,2006-01-12
7.237176418304443,2006-01-13
7.295418739318848,2006-01-17
7.28928804397583,2006-01-18
7.307680130004883,2006-01-19
7.315340042114258,2006-01-20
7.287756443023682,2006-01-23
7.368984699249268,2006-01-24
7.33066987991333,2006-01-25
7.341397285461426,2006-01-26
7.39503812789917,2006-01-27
7.3812456130981445,2006-01-30
7.364386081695557,2006-01-31
7.387372016906738,2006-02-01
7.270896911621094,2006-02-02
7.20652437210083,2006-02-03
7.215721130371094,2006-02-06
7.204989433288574,2006-02-07
7.174341201782227,2006-02-08
7.159011363983154,2006-02-09
7.185070037841797,2006-02-10
7.1574811935424805,2006-02-13
7.1574811935424805,2006-02-14
7.162078857421875,2006-02-15
7.235642910003662,2006-02-16
7.335267543792725,2006-02-17
7.425692081451416,2006-02-21
7.467077732086182,2006-02-22
7.433358192443848,2006-02-23
7.445618152618408,2006-02-24
7.399636745452881,2006-02-27
7.332201957702637,2006-02-28
7.3521270751953125,2006-03-01
7.355193614959717,2006-03-02
7.149818420410156,2006-03-03
7.050194263458252,2006-03-06
7.0961737632751465,2006-03-07
7.071650981903076,2006-03-08
7.0210747718811035,2006-03-09
7.128358364105225,2006-03-10
7.148285388946533,2006-03-13
7.195798397064209,2006-03-14
7.177406311035156,2006-03-15
7.2402448654174805,2006-03-16
7.238710403442383,2006-03-17
7.1728057861328125,2006-03-20
7.2007527351379395,2006-03-21
7.205410480499268,2006-03-22
7.284588813781738,2006-03-23
7.331168174743652,2006-03-24
7.2457756996154785,2006-03-27
7.261302471160889,2006-03-28
7.251986980438232,2006-03-29
7.2240400314331055,2006-03-30
7.21317195892334,2006-03-31
7.219381809234619,2006-04-03
7.228698253631592,2006-04-04
7.307880401611328,2006-04-05
7.2581939697265625,2006-04-06
7.123125076293945,2006-04-07
7.071889400482178,2006-04-10
6.9368181228637695,2006-04-11
7.00513219833374,2006-04-12
6.933712959289551,2006-04-13
6.943027019500732,2006-04-17
7.191436767578125,2006-04-18
7.096729278564453,2006-04-19
7.11070442199707,2006-04-20
7.126230716705322,2006-04-21
7.161937236785889,2006-04-24
7.064129829406738,2006-04-25
7.073444366455078,2006-04-26
7.161937236785889,2006-04-27
7.14486026763916,2006-04-28
7.161937236785889,2006-05-01
7.036181449890137,2006-05-02
7.023763656616211,2006-05-03
7.141755104064941,2006-05-04
7.289247512817383,2006-05-05
7.216279029846191,2006-05-08
7.051705360412598,2006-05-09
7.1122589111328125,2006-05-10
7.0097880363464355,2006-05-11
6.8871355056762695,2006-05-12
6.975633144378662,2006-05-15
6.890240669250488,2006-05-16
6.733432769775391,2006-05-17
6.776906490325928,2006-05-18
6.837451934814453,2006-05-19
7.033077239990234,2006-05-22
6.955446243286133,2006-05-23
6.9616594314575195,2006-05-24
7.020655632019043,2006-05-25
7.0128936767578125,2006-05-26
6.9383697509765625,2006-05-30
6.981844902038574,2006-05-31
7.017552375793457,2006-06-01
7.1588335037231445,2006-06-02
6.998924255371094,2006-06-05
6.970974922180176,2006-06-06
6.901112079620361,2006-06-07
6.960105895996094,2006-06-08
6.924399375915527,2006-06-09
6.904212951660156,2006-06-12
6.778458118438721,2006-06-13
6.731880187988281,2006-06-14
6.85297966003418,2006-06-15
6.890240669250488,2006-06-16
6.828141212463379,2006-06-19
6.873785495758057,2006-06-20
6.998136043548584,2006-06-21
6.952487945556641,2006-06-22
6.903692245483398,2006-06-23
6.952487945556641,2006-06-26
6.894248008728027,2006-06-27
7.057948589324951,2006-06-28
7.105167865753174,2006-06-29
7.158685207366943,2006-06-30
7.27988338470459,2006-07-03
7.229514122009277,2006-07-05
7.238958358764648,2006-07-06
7.253127574920654,2006-07-07
7.13507604598999,2006-07-10
7.210626125335693,2006-07-11
7.157110691070557,2006-07-12
7.1083149909973145,2006-07-13
7.068966865539551,2006-07-14
7.084706783294678,2006-07-17
7.116186141967773,2006-07-18
7.349143028259277,2006-07-19
7.350717067718506,2006-07-20
7.401086330413818,2006-07-21
7.4766411781311035,2006-07-24
7.48293399810791,2006-07-25
7.566357612609863,2006-07-26
7.567936420440674,2006-07-27
7.629321098327637,2006-07-28
7.5962653160095215,2006-07-31
7.645059585571289,2006-08-01
7.544322490692139,2006-08-02
7.534880638122559,2006-08-03
7.4671950340271,2006-08-04
7.448309898376465,2006-08-07
7.446733474731445,2006-08-08
7.500250339508057,2006-08-09
7.429418563842773,2006-08-10
7.404235363006592,2006-08-11
7.386921405792236,2006-08-14
7.453027248382568,2006-08-15
7.415252685546875,2006-08-16
7.448309898376465,2006-08-17
7.506546497344971,2006-08-18
7.493956565856934,2006-08-21
7.5962653160095215,2006-08-22
7.519137859344482,2006-08-23
7.574228763580322,2006-08-24
7.619875431060791,2006-08-25
7.748945713043213,2006-08-28
7.770981788635254,2006-08-29
7.726907730102539,2006-08-30
7.826071739196777,2006-08-31
7.82292366027832,2006-09-01
7.734777927398682,2006-09-05
8.60119915008545,2006-09-06
8.637956619262695,2006-09-07
8.727228164672852,2006-09-08
8.693968772888184,2006-09-11
8.72197151184082,2006-09-12
8.606449127197266,2006-09-13
8.56269359588623,2006-09-14
8.658963203430176,2006-09-15
8.5259370803833,2006-09-18
8.573193550109863,2006-09-19
8.592448234558105,2006-09-20
8.566193580627441,2006-09-21
8.539936065673828,2006-09-22
8.746479034423828,2006-09-25
8.808484077453613,2006-09-26
8.94135856628418,2006-09-27
8.990966796875,2006-09-28
8.90238094329834,2006-09-29
8.957300186157227,2006-10-02
9.095487594604492,2006-10-03
9.114974021911621,2006-10-04
9.141552925109863,2006-10-05
9.081315994262695,2006-10-06
9.088404655456543,2006-10-09
9.146864891052246,2006-10-10
9.14509391784668,2006-10-11
9.25316333770752,2006-10-12
9.256707191467285,2006-10-13
9.350602149963379,2006-10-16
9.398436546325684,2006-10-17
9.479931831359863,2006-10-18
9.465753555297852,2006-10-19
9.533077239990234,2006-10-20
9.467523574829102,2006-10-23
9.432095527648926,2006-10-24
9.467523574829102,2006-10-25
9.490558624267578,2006-10-26
9.407294273376465,2006-10-27
9.37363052368164,2006-10-30
9.396665573120117,2006-10-31
9.410835266113281,2006-11-01
9.421466827392578,2006-11-02
9.313398361206055,2006-11-03
9.231902122497559,2006-11-06
9.24075698852539,2006-11-07
9.341744422912598,2006-11-08
9.410835266113281,2006-11-09
9.547252655029297,2006-11-10
9.61988353729248,2006-11-13
9.637605667114258,2006-11-14
9.62874698638916,2006-11-15
9.713785171508789,2006-11-16
9.671259880065918,2006-11-17
9.727961540222168,2006-11-20
9.694296836853027,2006-11-21
9.699606895446777,2006-11-22
9.65709114074707,2006-11-24
9.520678520202637,2006-11-27
9.637605667114258,2006-11-28
9.775789260864258,2006-11-29
9.655319213867188,2006-11-30
9.75275993347168,2006-12-01
9.857285499572754,2006-12-04
9.9352388381958,2006-12-05
9.938777923583984,2006-12-06
9.894487380981445,2006-12-07
9.857285499572754,2006-12-08
9.890946388244629,2006-12-11
9.984834671020508,2006-12-12
9.984834671020508,2006-12-13
10.059247970581055,2006-12-14
10.053933143615723,2006-12-15
9.993699073791504,2006-12-18
10.052790641784668,2006-12-19
9.943557739257812,2006-12-20
9.880887031555176,2006-12-21
9.886259078979492,2006-12-22
9.900585174560547,2006-12-26
10.054582595825195,2006-12-27
10.086813926696777,2006-12-28
10.034886360168457,2006-12-29
10.165600776672363,2007-01-03
10.076072692871094,2007-01-04
9.882676124572754,2007-01-05
9.846863746643066,2007-01-08
9.961469650268555,2007-01-09
9.961469650268555,2007-01-10
9.990117073059082,2007-01-11
9.934606552124023,2007-01-12
10.068909645080566,2007-01-16
10.00981616973877,2007-01-17
9.9793701171875,2007-01-18
10.018766403198242,2007-01-19
10.095763206481934,2007-01-22
10.269460678100586,2007-01-23
10.385856628417969,2007-01-24
10.269460678100586,2007-01-25
10.260507583618164,2007-01-26
10.179926872253418,2007-01-29
10.212158203125,2007-01-30
10.274832725524902,2007-01-31
10.333925247192383,2007-02-01
10.34825325012207,2007-02-02
10.423454284667969,2007-02-05
10.616847038269043,2007-02-06
10.767264366149902,2007-02-07
10.85859203338623,2007-02-08
10.810242652893066,2007-02-09
10.7887544631958,2007-02-12
10.869336128234863,2007-02-13
10.905144691467285,2007-02-14
10.824563980102539,2007-02-15
10.824563980102539,2007-02-16
10.855008125305176,2007-02-20
10.808449745178223,2007-02-21
10.824563980102539,2007-02-22
10.85142707824707,2007-02-23
11.021536827087402,2007-02-26
10.81561279296875,2007-02-27
10.752941131591797,2007-02-28
10.770843505859375,2007-03-01
10.624011039733887,2007-03-02
10.410921096801758,2007-03-05
10.634759902954102,2007-03-06
10.668776512145996,2007-03-07
10.72249984741211,2007-03-08
10.71712589263916,2007-03-09
10.85859203338623,2007-03-12
10.674152374267578,2007-03-13
10.769055366516113,2007-03-14
10.844261169433594,2007-03-15
10.772636413574219,2007-03-16
10.894400596618652,2007-03-19
11.05540943145752,2007-03-20
11.180242538452148,2007-03-21
11.191095352172852,2007-03-22
11.214617729187012,2007-03-23
11.252603530883789,2007-03-26
11.263459205627441,2007-03-27
11.200140953063965,2007-03-28
11.113306999206543,2007-03-29
11.037318229675293,2007-03-30
11.205568313598633,2007-04-02
11.18386173248291,2007-04-03
11.14224910736084,2007-04-04
11.10787582397461,2007-04-05
11.261648178100586,2007-04-09
11.381053924560547,2007-04-10
11.514924049377441,2007-04-11
11.636138916015625,2007-04-12
11.551102638244629,2007-04-13
11.599950790405273,2007-04-16
11.659648895263672,2007-04-17
11.542061805725098,2007-04-18
11.50949764251709,2007-04-19
11.625283241271973,2007-04-20
11.726583480834961,2007-04-23
11.851418495178223,2007-04-24
11.99252700805664,2007-04-25
11.724781036376953,2007-04-26
11.601761817932129,2007-04-27
11.484169960021973,2007-04-30
11.531204223632812,2007-05-01
11.440753936767578,2007-05-02
11.489595413208008,2007-05-03
11.402761459350586,2007-05-04
11.348488807678223,2007-05-07
11.297831535339355,2007-05-08
11.272504806518555,2007-05-09
11.198332786560059,2007-05-10
11.23993968963623,2007-05-11
11.220040321350098,2007-05-14
11.306880950927734,2007-05-15
11.424469947814941,2007-05-16
11.440753936767578,2007-05-17
11.587287902832031,2007-05-18
11.636138916015625,2007-05-21
11.668693542480469,2007-05-22
11.672313690185547,2007-05-23
11.254416465759277,2007-05-24
11.194716453552246,2007-05-25
11.160341262817383,2007-05-29
11.194716453552246,2007-05-30
11.093406677246094,2007-05-31
11.1006441116333,2007-06-01
11.136818885803223,2007-06-04
10.89802074432373,2007-06-05
10.751483917236328,2007-06-06
10.339006423950195,2007-06-07
10.691781997680664,2007-06-08
10.726154327392578,2007-06-11
10.554290771484375,2007-06-12
10.715309143066406,2007-06-13
10.70987606048584,2007-06-14
10.818421363830566,2007-06-15
10.664647102355957,2007-06-18
11.3411283493042,2007-06-19
11.026653289794922,2007-06-20
11.057741165161133,2007-06-21
10.759720802307129,2007-06-22
10.79262924194336,2007-06-25
10.682934761047363,2007-06-26
10.799942016601562,2007-06-27
10.774347305297852,2007-06-28
10.82919692993164,2007-06-29
11.050423622131348,2007-07-02
11.017518043518066,2007-07-03
10.900501251220703,2007-07-05
10.841995239257812,2007-07-06
11.105274200439453,2007-07-09
10.843820571899414,2007-07-10
10.650019645690918,2007-07-11
10.717668533325195,2007-07-12
10.752405166625977,2007-07-13
10.677445411682129,2007-07-16
10.611624717712402,2007-07-17
10.584196090698242,2007-07-18
10.911474227905273,2007-07-19
10.734125137329102,2007-07-20
10.699385643005371,2007-07-23
10.3611421585083,2007-07-24
10.403192520141602,2007-07-25
9.971712112426758,2007-07-26
9.708430290222168,2007-07-27
9.717575073242188,2007-07-30
9.638952255249023,2007-07-31
10.028388023376465,2007-08-01
10.302638053894043,2007-08-02
9.86018180847168,2007-08-03
10.181965827941895,2007-08-06
10.260581016540527,2007-08-07
10.264242172241211,2007-08-08
9.799846649169922,2007-08-09
9.777908325195312,2007-08-10
10.000964164733887,2007-08-13
9.741341590881348,2007-08-14
9.545709609985352,2007-08-15
9.622498512268066,2007-08-16
9.814475059509277,2007-08-17
9.872981071472168,2007-08-20
9.847386360168457,2007-08-21
9.896747589111328,2007-08-22
9.969878196716309,2007-08-23
10.233160972595215,2007-08-24
9.862011909484863,2007-08-27
9.799846649169922,2007-08-28
10.032047271728516,2007-08-29
9.975366592407227,2007-08-30
10.061297416687012,2007-08-31
10.119805335998535,2007-09-04
9.962566375732422,2007-09-05
10.0302152633667,2007-09-06
9.96622371673584,2007-09-07
10.061297416687012,2007-09-10
10.280698776245117,2007-09-11
10.253274917602539,2007-09-12
10.211222648620605,2007-09-13
10.291667938232422,2007-09-14
10.331892967224121,2007-09-17
10.65184497833252,2007-09-18
10.86941909790039,2007-09-19
10.810911178588867,2007-09-20
10.940726280212402,2007-09-21
10.83285140991211,2007-09-24
10.84579086303711,2007-09-25
10.90121841430664,2007-09-26
10.88273811340332,2007-09-27
10.738622665405273,2007-09-28
10.89752197265625,2007-10-01
10.762641906738281,2007-10-02
10.77557373046875,2007-10-03
10.834699630737305,2007-10-04
10.82730770111084,2007-10-05
10.742321014404297,2007-10-08
10.890130996704102,2007-10-09
10.784812927246094,2007-10-10
10.964038848876953,2007-10-11
10.951098442077637,2007-10-12
11.045334815979004,2007-10-15
11.063813209533691,2007-10-16
11.013925552368164,2007-10-17
10.99544620513916,2007-10-18
10.746013641357422,2007-10-19
10.814373970031738,2007-10-22
10.849481582641602,2007-10-23
10.819920539855957,2007-10-24
11.002837181091309,2007-10-25
11.09521770477295,2007-10-26
11.196844100952148,2007-10-29
11.14880084991455,2007-10-30
11.364981651306152,2007-10-31
11.122934341430664,2007-11-01
11.309553146362305,2007-11-02
11.459209442138672,2007-11-05
11.516488075256348,2007-11-06
11.115545272827148,2007-11-07
11.370522499084473,2007-11-08
11.085987091064453,2007-11-09
10.949254035949707,2007-11-12
10.99544620513916,2007-11-13
10.893823623657227,2007-11-14
10.89197826385498,2007-11-15
11.106307983398438,2007-11-16
11.252272605895996,2007-11-19
11.300313949584961,2007-11-20
11.189451217651367,2007-11-21
11.193148612976074,2007-11-23
11.257814407348633,2007-11-26
11.34465503692627,2007-11-27
11.544203758239746,2007-11-28
11.503552436828613,2007-11-29
11.570070266723633,2007-11-30
11.510948181152344,2007-12-03
11.608869552612305,2007-12-04
11.80472469329834,2007-12-05
11.791790962219238,2007-12-06
11.749290466308594,2007-12-07
11.799181938171387,2007-12-10
11.483227729797363,2007-12-11
11.485084533691406,2007-12-12
11.571918487548828,2007-12-13
11.30400562286377,2007-12-14
11.274442672729492,2007-12-17
11.532044410705566,2007-12-18
11.449905395507812,2007-12-19
11.461108207702637,2007-12-20
11.707505226135254,2007-12-21
11.772833824157715,2007-12-24
11.632840156555176,2007-12-26
11.532044410705566,2007-12-27
11.621635437011719,2007-12-28
11.550707817077637,2007-12-31
11.462973594665527,2008-01-02
11.358445167541504,2008-01-03
11.246444702148438,2008-01-04
11.311779022216797,2008-01-07
11.382708549499512,2008-01-08
11.563772201538086,2008-01-09
11.532044410705566,2008-01-10
11.67950439453125,2008-01-11
11.65710163116455,2008-01-14
11.507773399353027,2008-01-15
11.281912803649902,2008-01-16
10.930985450744629,2008-01-17
10.695791244506836,2008-01-18
10.28326416015625,2008-01-22
10.473662376403809,2008-01-23
10.262733459472656,2008-01-24
10.096598625183105,2008-01-25
10.227264404296875,2008-01-28
10.264598846435547,2008-01-29
10.238466262817383,2008-01-30
10.434460639953613,2008-01-31
10.636059761047363,2008-02-01
10.8469820022583,2008-02-04
10.481131553649902,2008-02-05
10.48486328125,2008-02-06
10.426996231079102,2008-02-07
10.380330085754395,2008-02-08
10.288864135742188,2008-02-11
10.555791854858398,2008-02-12
10.524056434631348,2008-02-13
10.402728080749512,2008-02-14
10.367263793945312,2008-02-15
10.32619571685791,2008-02-19
10.3056640625,2008-02-20
10.158203125,2008-02-21
10.163798332214355,2008-02-22
10.242201805114746,2008-02-25
10.410200119018555,2008-02-26
10.257128715515137,2008-02-27
10.240331649780273,2008-02-28
9.917407035827637,2008-02-29
9.848339080810547,2008-03-03
9.812874794006348,2008-03-04
9.846471786499023,2008-03-05
9.741941452026367,2008-03-06
9.725143432617188,2008-03-07
9.644875526428223,2008-03-10
9.855807304382324,2008-03-11
9.82780647277832,2008-03-12
9.837138175964355,2008-03-13
9.852070808410645,2008-03-14
9.519813537597656,2008-03-17
9.691835403442383,2008-03-18
9.472550392150879,2008-03-19
9.361019134521484,2008-03-20
9.499016761779785,2008-03-24
9.593537330627441,2008-03-25
9.644575119018555,2008-03-26
10.018865585327148,2008-03-27
10.015085220336914,2008-03-28
10.071794509887695,2008-03-31
10.26650333404541,2008-04-01
10.451757431030273,2008-04-02
10.33077621459961,2008-04-03
10.264613151550293,2008-04-04
10.429075241088867,2008-04-07
10.427181243896484,2008-04-08
10.2948579788208,2008-04-09
10.32888126373291,2008-04-10
10.400715827941895,2008-04-11
10.410168647766113,2008-04-14
10.48956298828125,2008-04-15
10.748537063598633,2008-04-16
10.733419418334961,2008-04-17
10.820377349853516,2008-04-18
10.731528282165527,2008-04-21
10.6842679977417,2008-04-22
10.869521141052246,2008-04-23
10.820377349853516,2008-04-24
10.782570838928223,2008-04-25
10.77122688293457,2008-04-28
10.712627410888672,2008-04-29
10.712627410888672,2008-04-30
10.752326011657715,2008-05-01
11.115266799926758,2008-05-02
10.912999153137207,2008-05-05
10.943246841430664,2008-05-06
10.826045989990234,2008-05-07
10.805253028869629,2008-05-08
10.805253028869629,2008-05-09
10.943246841430664,2008-05-12
