IEX,Date
7.454384803771973,1998-09-21
7.775209903717041,1998-09-22
7.88844108581543,1998-09-23
7.945052623748779,1998-09-24
7.850696563720703,1998-09-25
7.869566440582275,1998-09-28
8.001672744750977,1998-09-29
8.020543098449707,1998-09-30
7.454384803771973,1998-10-01
7.548747539520264,1998-10-02
7.492130279541016,1998-10-05
7.209050178527832,1998-10-06
7.209050178527832,1998-10-07
7.152440547943115,1998-10-08
7.397768974304199,1998-10-09
7.718591690063477,1998-10-12
7.342191219329834,1998-10-13
7.361161708831787,1998-10-14
7.437047958374023,1998-10-15
7.361161708831787,1998-10-16
7.3801350593566895,1998-10-19
7.664715766906738,1998-10-20
7.550879955291748,1998-10-21
7.6077961921691895,1998-10-22
7.626769542694092,1998-10-23
7.664715766906738,1998-10-26
7.664715766906738,1998-10-27
7.664715766906738,1998-10-28
7.702650547027588,1998-10-29
7.854433059692383,1998-10-30
8.13901424407959,1998-11-02
8.328730583190918,1998-11-03
8.385653495788574,1998-11-04
8.309764862060547,1998-11-05
8.442569732666016,1998-11-06
8.385653495788574,1998-11-09
8.42359733581543,1998-11-10
8.328730583190918,1998-11-11
8.23387622833252,1998-11-12
8.082100868225098,1998-11-13
7.968263626098633,1998-11-16
7.8354597091674805,1998-11-17
8.063125610351562,1998-11-18
8.195928573608398,1998-11-19
8.04415512084961,1998-11-20
8.063125610351562,1998-11-23
8.13901424407959,1998-11-24
8.42359733581543,1998-11-25
8.442569732666016,1998-11-27
8.214902877807617,1998-11-30
8.613316535949707,1998-12-01
8.689208030700684,1998-12-02
8.765090942382812,1998-12-03
8.91686725616455,1998-12-04
8.784059524536133,1998-12-07
8.765090942382812,1998-12-08
9.106588363647461,1998-12-09
8.973784446716309,1998-12-10
9.030701637268066,1998-12-11
9.182476997375488,1998-12-14
7.930320739746094,1998-12-15
7.3801350593566895,1998-12-16
7.531908988952637,1998-12-17
7.456018924713135,1998-12-18
7.266304016113281,1998-12-21
7.247325420379639,1998-12-22
7.361161708831787,1998-12-23
7.285266876220703,1998-12-24
7.190413951873779,1998-12-28
7.247325420379639,1998-12-29
7.285266876220703,1998-12-30
7.437047958374023,1998-12-31
7.512935161590576,1999-01-04
7.493960857391357,1999-01-05
7.285266876220703,1999-01-06
7.209381580352783,1999-01-07
7.057604789733887,1999-01-08
6.810970783233643,1999-01-11
6.678168773651123,1999-01-12
6.606373310089111,1999-01-13
6.701840400695801,1999-01-14
6.854592800140381,1999-01-15
6.892779350280762,1999-01-19
6.835496425628662,1999-01-20
6.911871433258057,1999-01-21
6.930965423583984,1999-01-22
6.988248348236084,1999-01-25
6.988248348236084,1999-01-26
6.950057506561279,1999-01-27
6.911871433258057,1999-01-28
6.969154357910156,1999-01-29
7.026434898376465,1999-02-01
7.179181098937988,1999-02-02
7.21737003326416,1999-02-03
7.007338523864746,1999-02-04
7.179181098937988,1999-02-05
7.312838554382324,1999-02-08
7.08371639251709,1999-02-09
6.988248348236084,1999-02-10
7.064620494842529,1999-02-11
6.988248348236084,1999-02-12
6.930965423583984,1999-02-16
6.873684406280518,1999-02-17
6.816402912139893,1999-02-18
6.797309875488281,1999-02-19
7.064620494842529,1999-02-22
7.1218976974487305,1999-02-23
7.198273658752441,1999-02-24
7.274647235870361,1999-02-25
7.255552291870117,1999-02-26
7.1218976974487305,1999-03-01
7.140992164611816,1999-03-02
7.236461162567139,1999-03-03
7.331929683685303,1999-03-04
7.427395820617676,1999-03-05
7.4464921951293945,1999-03-08
7.465580940246582,1999-03-09
7.4464921951293945,1999-03-10
7.351021766662598,1999-03-11
7.236461162567139,1999-03-12
7.4083051681518555,1999-03-15
7.5037713050842285,1999-03-16
7.427395820617676,1999-03-17
7.4464921951293945,1999-03-18
7.4464921951293945,1999-03-19
7.561052322387695,1999-03-22
7.351021766662598,1999-03-23
7.4464921951293945,1999-03-24
7.4083051681518555,1999-03-25
7.331929683685303,1999-03-26
7.236461162567139,1999-03-29
7.274647235870361,1999-03-30
7.198273658752441,1999-03-31
7.140992164611816,1999-04-01
7.255552291870117,1999-04-05
7.351021766662598,1999-04-06
7.4083051681518555,1999-04-07
7.179181098937988,1999-04-08
7.331929683685303,1999-04-09
7.599241256713867,1999-04-12
7.603846549987793,1999-04-13
7.699856758117676,1999-04-14
7.757457256317139,1999-04-15
8.02627944946289,1999-04-16
8.563931465148926,1999-04-19
8.352709770202637,1999-04-20
8.33350944519043,1999-04-21
8.141493797302246,1999-04-22
8.141493797302246,1999-04-23
8.02627944946289,1999-04-26
7.968682289123535,1999-04-27
8.352709770202637,1999-04-28
8.429516792297363,1999-04-29
8.1990966796875,1999-04-30
8.275903701782227,1999-05-03
8.33350944519043,1999-05-04
8.46792221069336,1999-05-05
8.448715209960938,1999-05-06
8.506324768066406,1999-05-07
8.54472827911377,1999-05-10
8.832755088806152,1999-05-11
8.832755088806152,1999-05-12
8.92876148223877,1999-05-13
8.832755088806152,1999-05-14
8.813549995422363,1999-05-17
8.717540740966797,1999-05-18
8.2951078414917,1999-05-19
8.448715209960938,1999-05-20
8.736751556396484,1999-05-21
8.871156692504883,1999-05-24
8.755946159362793,1999-05-25
8.736751556396484,1999-05-26
8.640739440917969,1999-05-27
8.621536254882812,1999-05-28
8.755946159362793,1999-06-01
8.851956367492676,1999-06-02
8.698342323303223,1999-06-03
8.92876148223877,1999-06-04
8.871156692504883,1999-06-07
8.986366271972656,1999-06-08
8.92876148223877,1999-06-09
8.986366271972656,1999-06-10
8.92876148223877,1999-06-11
8.90955638885498,1999-06-14
8.90955638885498,1999-06-15
8.90955638885498,1999-06-16
8.967164993286133,1999-06-17
9.101576805114746,1999-06-18
9.159180641174316,1999-06-21
9.139978408813477,1999-06-22
9.255188941955566,1999-06-23
9.04396915435791,1999-06-24
9.0631685256958,1999-06-25
9.197586059570312,1999-06-28
9.524014472961426,1999-06-29
10.100058555603027,1999-06-30
9.86964225769043,1999-07-01
9.946450233459473,1999-07-02
9.86964225769043,1999-07-06
9.600818634033203,1999-07-07
9.485608100891113,1999-07-08
9.485608100891113,1999-07-09
9.46640396118164,1999-07-12
9.625354766845703,1999-07-13
9.818243026733398,1999-07-14
9.683216094970703,1999-07-15
9.606059074401855,1999-07-16
9.548190116882324,1999-07-19
9.33601188659668,1999-07-20
8.950221061706543,1999-07-21
8.873066902160645,1999-07-22
8.815202713012695,1999-07-23
8.641596794128418,1999-07-26
8.275099754333496,1999-07-27
8.506572723388672,1999-07-28
8.506572723388672,1999-07-29
8.699462890625,1999-07-30
8.506572723388672,1999-08-02
8.54515266418457,1999-08-03
8.44870376586914,1999-08-04
8.603019714355469,1999-08-05
8.66088581085205,1999-08-06
8.641596794128418,1999-08-09
8.757330894470215,1999-08-10
8.988804817199707,1999-08-11
8.969515800476074,1999-08-12
9.355305671691895,1999-08-13
9.586774826049805,1999-08-16
9.914690971374512,1999-08-17
10.396920204162598,1999-08-18
9.972556114196777,1999-08-19
9.567481994628906,1999-08-20
9.644639015197754,1999-08-23
9.914690971374512,1999-08-24
9.972556114196777,1999-08-25
9.856820106506348,1999-08-26
9.876110076904297,1999-08-27
9.625354766845703,1999-08-30
9.123826026916504,1999-08-31
9.374588966369629,1999-09-01
9.451746940612793,1999-09-02
9.490324974060059,1999-09-03
9.490324974060059,1999-09-07
9.451746940612793,1999-09-08
9.432456016540527,1999-09-09
9.258851051330566,1999-09-10
9.085250854492188,1999-09-13
8.930933952331543,1999-09-14
8.815202713012695,1999-09-15
8.834489822387695,1999-09-16
8.969515800476074,1999-09-17
8.988804817199707,1999-09-20
8.853778839111328,1999-09-21
8.873066902160645,1999-09-22
8.89236068725586,1999-09-23
8.834489822387695,1999-09-24
8.776628494262695,1999-09-27
8.525860786437988,1999-09-28
8.622310638427734,1999-09-29
8.738045692443848,1999-09-30
8.525860786437988,1999-10-01
8.583728790283203,1999-10-04
8.718754768371582,1999-10-05
8.680177688598633,1999-10-06
8.757330894470215,1999-10-07
8.815202713012695,1999-10-08
8.873066902160645,1999-10-11
8.66088581085205,1999-10-12
8.33597469329834,1999-10-13
8.180887222290039,1999-10-14
8.219659805297852,1999-10-15
8.14211368560791,1999-10-18
8.08396053314209,1999-10-19
7.948252201080322,1999-10-20
7.618695259094238,1999-10-21
7.230972766876221,1999-10-22
7.289132118225098,1999-10-25
7.463605880737305,1999-10-26
7.502379894256592,1999-10-27
7.71562385559082,1999-10-28
7.6380791664123535,1999-10-29
7.696239948272705,1999-11-01
7.599310874938965,1999-11-02
7.812553405761719,1999-11-03
7.890100002288818,1999-11-04
7.71562385559082,1999-11-05
7.579920291900635,1999-11-08
7.599310874938965,1999-11-09
7.67685079574585,1999-11-10
7.71562385559082,1999-11-11
8.08396053314209,1999-11-12
8.219659805297852,1999-11-15
8.510446548461914,1999-11-16
8.33597469329834,1999-11-17
8.316595077514648,1999-11-18
8.52983570098877,1999-11-19
8.549220085144043,1999-11-22
8.568607330322266,1999-11-23
8.626768112182617,1999-11-24
8.491065979003906,1999-11-26
8.549220085144043,1999-11-29
8.549220085144043,1999-11-30
8.549220085144043,1999-12-01
8.626768112182617,1999-12-02
8.781858444213867,1999-12-03
8.743084907531738,1999-12-06
8.704305648803711,1999-12-07
8.781858444213867,1999-12-08
8.549220085144043,1999-12-09
8.607380867004395,1999-12-10
8.549220085144043,1999-12-13
8.33597469329834,1999-12-14
8.161500930786133,1999-12-15
8.258431434631348,1999-12-16
8.413521766662598,1999-12-17
8.587996482849121,1999-12-20
8.646151542663574,1999-12-21
8.626768112182617,1999-12-22
8.587996482849121,1999-12-23
9.751153945922852,1999-12-27
9.450668334960938,1999-12-28
9.324665069580078,1999-12-29
9.208342552185059,1999-12-30
9.421588897705078,1999-12-31
9.363432884216309,2000-01-03
8.936942100524902,2000-01-04
8.898170471191406,2000-01-05
8.898170471191406,2000-01-06
9.150190353393555,2000-01-07
9.247112274169922,2000-01-10
9.247112274169922,2000-01-11
9.266505241394043,2000-01-12
9.465950965881348,2000-01-13
9.60229206085205,2000-01-14
9.485424995422363,2000-01-18
9.60229206085205,2000-01-19
9.777585983276367,2000-01-20
9.582812309265137,2000-01-21
9.193266868591309,2000-01-24
8.764771461486816,2000-01-25
8.686861991882324,2000-01-26
8.43365478515625,2000-01-27
8.492087364196777,2000-01-28
8.375222206115723,2000-01-31
8.27783203125,2000-02-01
7.7909040451049805,2000-02-02
7.732474327087402,2000-02-03
7.849335193634033,2000-02-04
8.2583589553833,2000-02-07
8.375222206115723,2000-02-08
8.33626651763916,2000-02-09
8.180450439453125,2000-02-10
7.985677242279053,2000-02-11
7.537703037261963,2000-02-14
7.2065863609313965,2000-02-15
7.557180404663086,2000-02-16
7.459794044494629,2000-02-17
7.440314292907715,2000-02-18
7.479268550872803,2000-02-22
7.67404317855835,2000-02-23
7.2065863609313965,2000-02-24
7.187108516693115,2000-02-25
7.40136194229126,2000-02-28
7.712996482849121,2000-02-29
8.02463436126709,2000-03-01
7.829860687255859,2000-03-02
7.907768726348877,2000-03-03
7.946720600128174,2000-03-06
8.044109344482422,2000-03-07
8.083065032958984,2000-03-08
8.083065032958984,2000-03-09
7.966202259063721,2000-03-10
7.946720600128174,2000-03-13
7.829860687255859,2000-03-14
7.927244186401367,2000-03-15
8.531042098999023,2000-03-16
8.686861991882324,2000-03-17
8.647905349731445,2000-03-20
8.569995880126953,2000-03-21
8.706337928771973,2000-03-22
8.6089506149292,2000-03-23
8.803728103637695,2000-03-24
8.764771461486816,2000-03-27
8.550516128540039,2000-03-28
8.628430366516113,2000-03-29
8.414176940917969,2000-03-30
8.492087364196777,2000-03-31
8.414176940917969,2000-04-03
8.375222206115723,2000-04-04
8.453130722045898,2000-04-05
8.531042098999023,2000-04-06
8.492087364196777,2000-04-07
8.414176940917969,2000-04-10
8.355748176574707,2000-04-11
8.453130722045898,2000-04-12
8.496984481811523,2000-04-13
8.516568183898926,2000-04-14
8.73193073272705,2000-04-17
9.162651062011719,2000-04-18
9.397589683532715,2000-04-19
9.006027221679688,2000-04-20
8.927715301513672,2000-04-24
9.573796272277832,2000-04-25
9.397589683532715,2000-04-26
9.710845947265625,2000-04-27
9.78916072845459,2000-04-28
10.180726051330566,2000-05-01
9.965364456176758,2000-05-02
9.691263198852539,2000-05-03
9.750004768371582,2000-05-04
10.024100303649902,2000-05-05
10.004520416259766,2000-05-08
10.082836151123047,2000-05-09
9.847890853881836,2000-05-10
10.102411270141602,2000-05-11
10.102411270141602,2000-05-12
10.102411270141602,2000-05-15
10.082836151123047,2000-05-16
10.063254356384277,2000-05-17
10.024100303649902,2000-05-18
9.78916072845459,2000-05-19
10.102411270141602,2000-05-22
10.102411270141602,2000-05-23
10.572288513183594,2000-05-24
10.239455223083496,2000-05-25
10.259037017822266,2000-05-26
10.317773818969727,2000-05-30
10.454816818237305,2000-05-31
10.6897611618042,2000-06-01
10.748494148254395,2000-06-02
10.611446380615234,2000-06-05
10.533132553100586,2000-06-06
10.493977546691895,2000-06-07
10.493977546691895,2000-06-08
10.474395751953125,2000-06-09
10.102411270141602,2000-06-12
10.376504898071289,2000-06-13
10.259037017822266,2000-06-14
10.435237884521484,2000-06-15
10.298189163208008,2000-06-16
10.396085739135742,2000-06-19
10.27861499786377,2000-06-20
10.298189163208008,2000-06-21
10.121987342834473,2000-06-22
9.847890853881836,2000-06-23
10.121987342834473,2000-06-26
10.102411270141602,2000-06-27
10.435237884521484,2000-06-28
10.259037017822266,2000-06-29
9.882161140441895,2000-06-30
10.121987342834473,2000-07-03
10.121987342834473,2000-07-05
10.337347030639648,2000-07-06
10.337347030639648,2000-07-07
10.239455223083496,2000-07-10
10.298189163208008,2000-07-11
10.454816818237305,2000-07-12
10.47919750213623,2000-07-13
10.439879417419434,2000-07-14
10.361231803894043,2000-07-17
10.59716510772705,2000-07-18
10.38089370727539,2000-07-19
10.420211791992188,2000-07-20
10.302252769470215,2000-07-21
10.282587051391602,2000-07-24
10.361231803894043,2000-07-25
10.38089370727539,2000-07-26
10.282587051391602,2000-07-27
10.24327278137207,2000-07-28
10.38089370727539,2000-07-31
10.38089370727539,2000-08-01
10.24327278137207,2000-08-02
10.184288024902344,2000-08-03
10.105647087097168,2000-08-04
10.184288024902344,2000-08-07
10.164624214172363,2000-08-08
10.164624214172363,2000-08-09
10.262930870056152,2000-08-10
10.321910858154297,2000-08-11
10.38089370727539,2000-08-14
10.24327278137207,2000-08-15
10.262930870056152,2000-08-16
10.164624214172363,2000-08-17
10.223607063293457,2000-08-18
10.14495849609375,2000-08-21
9.968018531799316,2000-08-22
9.928695678710938,2000-08-23
9.77140998840332,2000-08-24
9.850056648254395,2000-08-25
9.673104286193848,2000-08-28
9.535482406616211,2000-08-29
9.535482406616211,2000-08-30
9.555140495300293,2000-08-31
9.437178611755371,2000-09-01
9.535482406616211,2000-09-05
9.51581859588623,2000-09-06
9.555140495300293,2000-09-07
9.574801445007324,2000-09-08
9.358535766601562,2000-09-11
9.594464302062988,2000-09-12
9.653446197509766,2000-09-13
9.574801445007324,2000-09-14
9.358535766601562,2000-09-15
9.142266273498535,2000-09-18
9.043962478637695,2000-09-19
9.063623428344727,2000-09-20
8.788370132446289,2000-09-21
8.414813995361328,2000-09-22
8.316508293151855,2000-09-25
7.903637409210205,2000-09-26
7.903637409210205,2000-09-27
8.355839729309082,2000-09-28
8.788370132446289,2000-09-29
8.827692031860352,2000-10-02
9.161928176879883,2000-10-03
9.102945327758789,2000-10-04
8.945659637451172,2000-10-05
8.808026313781738,2000-10-06
8.768712043762207,2000-10-09
8.532780647277832,2000-10-10
8.729389190673828,2000-10-11
8.595808982849121,2000-10-12
8.753889083862305,2000-10-13
8.674849510192871,2000-10-16
8.714372634887695,2000-10-17
8.714372634887695,2000-10-18
9.070061683654785,2000-10-19
8.951496124267578,2000-10-20
9.228140830993652,2000-10-23
9.445505142211914,2000-10-24
9.287428855895996,2000-10-25
9.425748825073242,2000-10-26
9.564068794250488,2000-10-27
9.761678695678711,2000-10-30
10.196401596069336,2000-10-31
9.979040145874023,2000-11-01
9.781434059143066,2000-11-02
9.603590965270996,2000-11-03
9.504792213439941,2000-11-06
9.583833694458008,2000-11-07
9.62335205078125,2000-11-08
9.544312477111816,2000-11-09
9.485029220581055,2000-11-10
9.4652738571167,2000-11-13
9.485029220581055,2000-11-14
9.603590965270996,2000-11-15
9.70239543914795,2000-11-16
9.979040145874023,2000-11-17
9.919759750366211,2000-11-20
9.900001525878906,2000-11-21
9.70239543914795,2000-11-22
9.979040145874023,2000-11-24
10.097604751586914,2000-11-27
10.018561363220215,2000-11-28
10.295211791992188,2000-11-29
10.216165542602539,2000-11-30
10.473051071166992,2000-12-01
10.631135940551758,2000-12-04
11.30299186706543,2000-12-05
10.453295707702637,2000-12-06
10.314971923828125,2000-12-07
10.927545547485352,2000-12-08
11.026348114013672,2000-12-11
10.808980941772461,2000-12-12
10.53233528137207,2000-12-13
10.492816925048828,2000-12-14
10.53233528137207,2000-12-15
10.631135940551758,2000-12-18
10.453295707702637,2000-12-19
9.979040145874023,2000-12-20
9.425748825073242,2000-12-21
9.603590965270996,2000-12-22
9.840717315673828,2000-12-26
10.670660018920898,2000-12-27
10.848498344421387,2000-12-28
10.473051071166992,2000-12-29
9.959280967712402,2001-01-02
10.43353271484375,2001-01-03
10.690417289733887,2001-01-04
10.077844619750977,2001-01-05
10.03832721710205,2001-01-08
9.919759750366211,2001-01-09
10.176645278930664,2001-01-10
10.22110366821289,2001-01-11
10.201254844665527,2001-01-12
9.82416820526123,2001-01-16
9.844013214111328,2001-01-17
10.022639274597168,2001-01-18
10.181410789489746,2001-01-19
10.022639274597168,2001-01-22
10.558502197265625,2001-01-23
10.498956680297852,2001-01-24
10.518805503845215,2001-01-25
10.280646324157715,2001-01-26
10.30128288269043,2001-01-29
10.240949630737305,2001-01-30
9.634429931640625,2001-01-31
9.729700088500977,2001-02-01
9.402620315551758,2001-02-02
9.5709228515625,2001-02-05
9.891646385192871,2001-02-06
9.840837478637695,2001-02-07
9.79955768585205,2001-02-08
9.453428268432617,2001-02-09
9.751922607421875,2001-02-12
9.971036911010742,2001-02-13
10.002785682678223,2001-02-14
10.256829261779785,2001-02-15
10.066296577453613,2001-02-16
10.04089069366455,2001-02-20
10.037717819213867,2001-02-21
10.04089069366455,2001-02-22
10.129806518554688,2001-02-23
10.22507095336914,2001-02-26
10.161559104919434,2001-02-27
10.139331817626953,2001-02-28
9.891646385192871,2001-03-01
9.529638290405273,2001-03-02
9.335930824279785,2001-03-05
9.443904876708984,2001-03-06
9.431203842163086,2001-03-07
9.497884750366211,2001-03-08
9.43437385559082,2001-03-09
9.240671157836914,2001-03-12
9.447075843811035,2001-03-13
9.20256519317627,2001-03-14
9.072370529174805,2001-03-15
8.859612464904785,2001-03-16
9.399441719055176,2001-03-19
8.958053588867188,2001-03-20
8.923123359680176,2001-03-21
8.923123359680176,2001-03-22
9.078723907470703,2001-03-23
9.034261703491211,2001-03-26
9.20573902130127,2001-03-27
8.653203964233398,2001-03-28
8.799278259277344,2001-03-29
9.20256519317627,2001-03-30
8.894540786743164,2001-04-02
8.75482177734375,2001-04-03
8.888188362121582,2001-04-04
9.043795585632324,2001-04-05
8.815153121948242,2001-04-06
8.875492095947266,2001-04-09
9.18033504486084,2001-04-10
9.023982048034668,2001-04-11
9.215435028076172,2001-04-12
9.288825988769531,2001-04-16
9.301593780517578,2001-04-17
9.73237133026123,2001-04-18
9.828095436096191,2001-04-19
9.828095436096191,2001-04-20
9.75151538848877,2001-04-23
9.844050407409668,2001-04-24
9.891916275024414,2001-04-25
10.35460090637207,2001-04-26
10.27482795715332,2001-04-27
10.019552230834961,2001-04-30
10.17271614074707,2001-05-01
10.124856948852539,2001-05-02
10.163146018981934,2001-05-03
10.21100902557373,2001-05-04
10.150383949279785,2001-05-07
10.166337966918945,2001-05-08
10.128046035766602,2001-05-09
9.955735206604004,2001-05-10
9.888725280761719,2001-05-11
9.866387367248535,2001-05-14
9.987645149230957,2001-05-15
10.370559692382812,2001-05-16
10.306739807128906,2001-05-17
10.348217964172363,2001-05-18
10.46628475189209,2001-05-21
10.501381874084473,2001-05-22
10.434371948242188,2001-05-23
10.46628475189209,2001-05-24
10.380132675170898,2001-05-25
10.306739807128906,2001-05-29
10.290781021118164,2001-05-30
10.322694778442383,2001-05-31
10.775809288024902,2001-06-01
10.734323501586914,2001-06-04
10.782187461853027,2001-06-05
10.673696517944336,2001-06-06
10.782187461853027,2001-06-07
10.571584701538086,2001-06-08
10.290781021118164,2001-06-11
10.338648796081543,2001-06-12
10.39608097076416,2001-06-13
10.207822799682617,2001-06-14
10.226964950561523,2001-06-15
10.03550910949707,2001-06-18
9.981258392333984,2001-06-19
10.23334789276123,2001-06-20
10.115281105041504,2001-06-21
10.051468849182129,2001-06-22
9.888725280761719,2001-06-25
10.24292278289795,2001-06-26
10.246112823486328,2001-06-27
10.46628475189209,2001-06-28
10.849197387695312,2001-06-29
10.562015533447266,2001-07-02
10.59711742401123,2001-07-03
10.593924522399902,2001-07-05
10.405656814575195,2001-07-06
10.482240676879883,2001-07-09
10.351411819458008,2001-07-10
10.450329780578613,2001-07-11
10.639405250549316,2001-07-12
10.729133605957031,2001-07-13
10.6586332321167,2001-07-16
11.05600643157959,2001-07-17
10.709909439086914,2001-07-18
10.57531452178955,2001-07-19
10.415083885192871,2001-07-20
10.280488014221191,2001-07-23
10.383034706115723,2001-07-24
10.318940162658691,2001-07-25
10.318940162658691,2001-07-26
10.331757545471191,2001-07-27
10.254846572875977,2001-07-30
10.373416900634766,2001-07-31
10.334962844848633,2001-08-01
10.370213508605957,2001-08-02
10.456735610961914,2001-08-03
10.254846572875977,2001-08-06
10.527239799499512,2001-08-07
10.370213508605957,2001-08-08
10.447126388549805,2001-08-09
10.511218070983887,2001-08-10
10.517626762390137,2001-08-13
10.616971015930176,2001-08-14
10.623381614685059,2001-08-15
10.735540390014648,2001-08-16
10.671451568603516,2001-08-17
10.735540390014648,2001-08-20
10.895773887634277,2001-08-21
11.241878509521484,2001-08-22
11.344423294067383,2001-08-23
11.53670597076416,2001-08-24
11.504657745361328,2001-08-27
11.54311466217041,2001-08-28
11.578359603881836,2001-08-29
11.41171932220459,2001-08-30
11.472606658935547,2001-08-31
11.761027336120605,2001-09-04
11.898829460144043,2001-09-05
11.581562995910645,2001-09-06
11.091259002685547,2001-09-07
9.774154663085938,2001-09-10
9.437663078308105,2001-09-17
9.101176261901855,2001-09-18
8.883262634277344,2001-09-19
8.332063674926758,2001-09-20
8.216697692871094,2001-09-21
8.408974647521973,2001-09-24
9.168473243713379,2001-09-25
8.396160125732422,2001-09-26
8.575613975524902,2001-09-27
8.860827445983887,2001-09-28
8.668554306030273,2001-10-01
8.812755584716797,2001-10-02
8.924924850463867,2001-10-03
8.918512344360352,2001-10-04
8.783915519714355,2001-10-05
8.764689445495605,2001-10-08
8.6525297164917,2001-10-09
9.229364395141602,2001-10-10
9.322746276855469,2001-10-11
9.161737442016602,2001-10-12
9.561053276062012,2001-10-15
9.676983833312988,2001-10-16
9.193936347961426,2001-10-17
9.239019393920898,2001-10-18
9.210042953491211,2001-10-19
9.738171577453613,2001-10-22
9.596477508544922,2001-10-23
9.548171043395996,2001-10-24
9.757493019104004,2001-10-25
9.854101181030273,2001-10-26
9.387154579162598,2001-10-29
9.393596649169922,2001-10-30
9.371057510375977,2001-10-31
9.41935920715332,2001-11-01
9.290550231933594,2001-11-02
9.116653442382812,2001-11-05
9.390376091003418,2001-11-06
9.135971069335938,2001-11-07
9.30665111541748,2001-11-08
9.068347930908203,2001-11-09
8.888017654418945,2001-11-12
8.759196281433105,2001-11-13
9.113430976867676,2001-11-14
9.316313743591309,2001-11-15
9.422579765319824,2001-11-16
9.647997856140137,2001-11-19
9.709184646606445,2001-11-20
9.52563190460205,2001-11-21
9.760711669921875,2001-11-23
9.941047668457031,2001-11-26
9.947491645812988,2001-11-27
9.75426959991455,2001-11-28
10.01511287689209,2001-11-29
9.789690971374512,2001-11-30
9.641563415527344,2001-12-03
9.854101181030273,2001-12-04
9.99901008605957,2001-12-05
9.94426441192627,2001-12-06
10.16002368927002,2001-12-07
10.06663990020752,2001-12-10
10.208335876464844,2001-12-11
10.147150993347168,2001-12-12
10.06663990020752,2001-12-13
10.337143898010254,2001-12-14
11.110013008117676,2001-12-17
11.142219543457031,2001-12-18
11.161535263061523,2001-12-19
11.077812194824219,2001-12-20
11.415945053100586,2001-12-21
11.44814682006836,2001-12-24
11.386961936950684,2001-12-26
11.50289249420166,2001-12-27
11.36763858795166,2001-12-28
11.110013008117676,2001-12-31
10.997302055358887,2002-01-02
11.15831184387207,2002-01-03
11.180864334106445,2002-01-04
11.126112937927246,2002-01-07
11.24526596069336,2002-01-08
11.351536750793457,2002-01-09
11.206625938415527,2002-01-10
11.316555976867676,2002-01-11
11.106388092041016,2002-01-14
10.97706127166748,2002-01-15
10.89622688293457,2002-01-16
11.025556564331055,2002-01-17
10.928558349609375,2002-01-18
10.799226760864258,2002-01-22
10.993223190307617,2002-01-23
10.957656860351562,2002-01-24
11.01909065246582,2002-01-25
11.025556564331055,2002-01-28
11.077290534973145,2002-01-29
11.035260200500488,2002-01-30
10.993223190307617,2002-01-31
11.164588928222656,2002-02-01
11.193693161010742,2002-02-04
11.203383445739746,2002-02-05
11.161357879638672,2002-02-06
10.863893508911133,2002-02-07
11.25189208984375,2002-02-08
11.698084831237793,2002-02-11
11.562283515930176,2002-02-12
11.866218566894531,2002-02-13
11.817716598510742,2002-02-14
11.93088436126709,2002-02-15
11.717483520507812,2002-02-19
11.70455265045166,2002-02-20
11.559052467346191,2002-02-21
11.80154800415039,2002-02-22
11.717483520507812,2002-02-25
11.643125534057617,2002-02-26
11.678689002990723,2002-02-27
11.57521915435791,2002-02-28
11.604318618774414,2002-03-01
11.833885192871094,2002-03-04
11.639885902404785,2002-03-05
11.82418155670166,2002-03-06
11.898548126220703,2002-03-07
12.141050338745117,2002-03-08
11.688383102416992,2002-03-11
11.510554313659668,2002-03-12
11.898548126220703,2002-03-13
11.872676849365234,2002-03-14
11.88884449005127,2002-03-15
12.0052490234375,2002-03-18
12.35444450378418,2002-03-19
12.370611190795898,2002-03-20
12.480541229248047,2002-03-21
12.377077102661133,2002-03-22
12.270378112792969,2002-03-25
12.108713150024414,2002-03-26
12.044045448303223,2002-03-27
11.963212966918945,2002-03-28
12.325345039367676,2002-04-01
12.351212501525879,2002-04-02
12.351212501525879,2002-04-03
12.571077346801758,2002-04-04
12.480541229248047,2002-04-05
12.71010971069336,2002-04-08
12.690709114074707,2002-04-09
12.810336112976074,2002-04-10
12.693527221679688,2002-04-11
12.654594421386719,2002-04-12
12.654594421386719,2002-04-15
12.6383695602417,2002-04-16
12.55075740814209,2002-04-17
12.469637870788574,2002-04-18
12.427460670471191,2002-04-19
12.343098640441895,2002-04-22
12.326866149902344,2002-04-23
12.427460670471191,2002-04-24
12.443678855895996,2002-04-25
12.2976655960083,2002-04-26
11.827176094055176,2002-04-29
11.668180465698242,2002-04-30
11.797974586486816,2002-05-01
12.060799598693848,2002-05-02
12.002394676208496,2002-05-03
11.956966400146484,2002-05-06
11.895312309265137,2002-05-07
12.080267906188965,2002-05-08
12.07053279876709,2002-05-09
11.664937019348145,2002-05-10
11.908297538757324,2002-05-13
12.135430335998535,2002-05-14
12.326866149902344,2002-05-15
12.167878150939941,2002-05-16
12.281437873840332,2002-05-17
12.158138275146484,2002-05-20
12.05755615234375,2002-05-21
12.154897689819336,2002-05-22
12.31389045715332,2002-05-23
12.278199195861816,2002-05-24
12.271708488464355,2002-05-28
12.245747566223145,2002-05-29
12.265218734741211,2002-05-30
12.2976655960083,2002-05-31
11.830423355102539,2002-06-03
11.924519538879395,2002-06-04
11.908297538757324,2002-06-05
