PRGO,Date
10.243978500366211,1998-01-13
10.095512390136719,1998-01-14
10.194489479064941,1998-01-15
10.194489479064941,1998-01-16
10.145005226135254,1998-01-20
9.848076820373535,1998-01-21
9.798591613769531,1998-01-22
9.699617385864258,1998-01-23
9.600639343261719,1998-01-26
9.848076820373535,1998-01-27
9.625382423400879,1998-01-28
9.600639343261719,1998-01-29
9.204733848571777,1998-01-30
9.996539115905762,1998-02-02
10.293471336364746,1998-02-03
8.660367965698242,1998-02-04
8.31395435333252,1998-02-05
7.918050765991211,1998-02-06
8.264463424682617,1998-02-09
8.412928581237793,1998-02-10
8.660367965698242,1998-02-11
8.660367965698242,1998-02-12
8.610884666442871,1998-02-13
8.462416648864746,1998-02-17
8.462416648864746,1998-02-18
8.660367965698242,1998-02-19
8.412928581237793,1998-02-20
8.511907577514648,1998-02-23
8.610884666442871,1998-02-24
8.561397552490234,1998-02-25
8.561397552490234,1998-02-26
8.511907577514648,1998-02-27
8.31395435333252,1998-03-02
8.412928581237793,1998-03-03
8.412928581237793,1998-03-04
8.412928581237793,1998-03-05
8.511907577514648,1998-03-06
8.412928581237793,1998-03-09
8.709858894348145,1998-03-10
8.808830261230469,1998-03-11
8.957297325134277,1998-03-12
9.155245780944824,1998-03-13
9.303709983825684,1998-03-16
9.798591613769531,1998-03-17
9.749098777770996,1998-03-18
9.699617385864258,1998-03-19
9.749098777770996,1998-03-20
9.501660346984863,1998-03-23
9.402688980102539,1998-03-24
9.204733848571777,1998-03-25
9.452169418334961,1998-03-26
9.303709983825684,1998-03-27
9.204733848571777,1998-03-30
9.699617385864258,1998-03-31
9.996539115905762,1998-04-01
10.046030044555664,1998-04-02
10.046030044555664,1998-04-03
9.897565841674805,1998-04-06
9.6748685836792,1998-04-07
9.650124549865723,1998-04-08
9.996539115905762,1998-04-09
9.699617385864258,1998-04-13
9.699617385864258,1998-04-14
10.046030044555664,1998-04-15
10.046030044555664,1998-04-16
10.145005226135254,1998-04-17
10.39244556427002,1998-04-20
10.441929817199707,1998-04-21
10.243978500366211,1998-04-22
10.095512390136719,1998-04-23
9.848076820373535,1998-04-24
9.55115032196045,1998-04-27
9.699617385864258,1998-04-28
9.699617385864258,1998-04-29
10.243978500366211,1998-04-30
10.095512390136719,1998-05-01
9.947052001953125,1998-05-04
9.996539115905762,1998-05-05
9.798591613769531,1998-05-06
9.55115032196045,1998-05-07
9.25422191619873,1998-05-08
9.402688980102539,1998-05-11
9.204733848571777,1998-05-12
9.155245780944824,1998-05-13
9.204733848571777,1998-05-14
9.006782531738281,1998-05-15
8.907806396484375,1998-05-18
9.25422191619873,1998-05-19
9.155245780944824,1998-05-20
9.08101749420166,1998-05-21
9.105758666992188,1998-05-22
8.709858894348145,1998-05-26
8.660367965698242,1998-05-27
8.660367965698242,1998-05-28
8.709858894348145,1998-05-29
8.511907577514648,1998-06-01
8.462416648864746,1998-06-02
8.511907577514648,1998-06-03
8.561397552490234,1998-06-04
8.561397552490234,1998-06-05
8.561397552490234,1998-06-08
8.660367965698242,1998-06-09
8.511907577514648,1998-06-10
8.511907577514648,1998-06-11
8.511907577514648,1998-06-12
8.487161636352539,1998-06-15
8.511907577514648,1998-06-16
8.511907577514648,1998-06-17
8.11600399017334,1998-06-18
7.794334888458252,1998-06-19
7.868565559387207,1998-06-22
8.017027854919434,1998-06-23
8.017027854919434,1998-06-24
8.017027854919434,1998-06-25
8.214977264404297,1998-06-26
8.066515922546387,1998-06-29
7.967541217803955,1998-06-30
8.11600399017334,1998-07-01
7.918050765991211,1998-07-02
8.017027854919434,1998-07-06
7.843818664550781,1998-07-07
7.769587516784668,1998-07-08
7.8190765380859375,1998-07-09
7.423174858093262,1998-07-10
7.32420015335083,1998-07-13
7.918050765991211,1998-07-14
7.769587516784668,1998-07-15
7.918050765991211,1998-07-16
7.868565559387207,1998-07-17
7.720101833343506,1998-07-20
7.720101833343506,1998-07-21
7.522150993347168,1998-07-22
7.497406005859375,1998-07-23
7.472657680511475,1998-07-24
7.472657680511475,1998-07-27
7.2747111320495605,1998-07-28
7.299457550048828,1998-07-29
7.32420015335083,1998-07-30
7.472657680511475,1998-07-31
7.398427963256836,1998-08-03
7.101502418518066,1998-08-04
7.175732135772705,1998-08-05
7.0767598152160645,1998-08-06
7.32420015335083,1998-08-07
7.423174858093262,1998-08-10
7.150992393493652,1998-08-11
7.225223541259766,1998-08-12
7.175732135772705,1998-08-13
7.0767598152160645,1998-08-14
7.0767598152160645,1998-08-17
7.497406005859375,1998-08-18
7.571640491485596,1998-08-19
7.522150993347168,1998-08-20
7.522150993347168,1998-08-21
7.571640491485596,1998-08-24
7.32420015335083,1998-08-25
7.027270793914795,1998-08-26
6.977779388427734,1998-08-27
7.225223541259766,1998-08-28
6.730343818664551,1998-08-31
7.027270793914795,1998-09-01
7.027270793914795,1998-09-02
6.77983283996582,1998-09-03
6.804577350616455,1998-09-04
6.854065895080566,1998-09-08
6.631368637084961,1998-09-09
6.433417797088623,1998-09-10
6.581878185272217,1998-09-11
6.730343818664551,1998-09-14
6.631368637084961,1998-09-15
6.482904434204102,1998-09-16
6.2849531173706055,1998-09-17
6.433417797088623,1998-09-18
6.334442138671875,1998-09-21
6.482904434204102,1998-09-22
6.82931661605835,1998-09-23
6.82931661605835,1998-09-24
6.680856704711914,1998-09-25
6.730343818664551,1998-09-28
7.027270793914795,1998-09-29
7.225223541259766,1998-09-30
7.027270793914795,1998-10-01
7.769587516784668,1998-10-02
7.225223541259766,1998-10-05
7.225223541259766,1998-10-06
7.126249313354492,1998-10-07
6.854065895080566,1998-10-08
6.433417797088623,1998-10-09
6.5323944091796875,1998-10-12
6.581878185272217,1998-10-13
7.027270793914795,1998-10-14
6.82931661605835,1998-10-15
7.027270793914795,1998-10-16
6.82931661605835,1998-10-19
6.7550859451293945,1998-10-20
6.730343818664551,1998-10-21
6.7550859451293945,1998-10-22
6.82931661605835,1998-10-23
6.928296089172363,1998-10-26
6.82931661605835,1998-10-27
6.928296089172363,1998-10-28
6.037515163421631,1998-10-29
6.2849531173706055,1998-10-30
6.581878185272217,1998-11-02
6.5323944091796875,1998-11-03
6.581878185272217,1998-11-04
6.631368637084961,1998-11-05
6.631368637084961,1998-11-06
6.8788065910339355,1998-11-09
6.8788065910339355,1998-11-10
6.891176223754883,1998-11-11
6.953039646148682,1998-11-12
6.680856704711914,1998-11-13
6.730343818664551,1998-11-16
6.730343818664551,1998-11-17
6.8788065910339355,1998-11-18
6.730343818664551,1998-11-19
6.77983283996582,1998-11-20
6.730343818664551,1998-11-23
6.82931661605835,1998-11-24
6.82931661605835,1998-11-25
6.7550859451293945,1998-11-27
6.631368637084961,1998-11-30
6.730343818664551,1998-12-01
6.730343818664551,1998-12-02
6.730343818664551,1998-12-03
6.730343818664551,1998-12-04
6.77983283996582,1998-12-07
6.82931661605835,1998-12-08
6.82931661605835,1998-12-09
6.7550859451293945,1998-12-10
6.730343818664551,1998-12-11
6.77983283996582,1998-12-14
6.928296089172363,1998-12-15
6.82931661605835,1998-12-16
6.82931661605835,1998-12-17
6.730343818664551,1998-12-18
6.680856704711914,1998-12-21
6.260210037231445,1998-12-22
6.2849531173706055,1998-12-23
6.136489391326904,1998-12-24
6.136489391326904,1998-12-28
5.938539028167725,1998-12-29
6.037515163421631,1998-12-30
6.977779388427734,1998-12-31
7.027270793914795,1999-01-04
6.5323944091796875,1999-01-05
6.77983283996582,1999-01-06
6.82931661605835,1999-01-07
7.2747111320495605,1999-01-08
7.126249313354492,1999-01-11
7.027270793914795,1999-01-12
6.977779388427734,1999-01-13
7.0767598152160645,1999-01-14
7.175732135772705,1999-01-15
7.101502418518066,1999-01-19
7.0767598152160645,1999-01-20
7.027270793914795,1999-01-21
7.126249313354492,1999-01-22
7.052014350891113,1999-01-25
7.126249313354492,1999-01-26
7.225223541259766,1999-01-27
7.2747111320495605,1999-01-28
7.225223541259766,1999-01-29
7.126249313354492,1999-02-01
7.32420015335083,1999-02-02
7.37368631362915,1999-02-03
7.126249313354492,1999-02-04
7.126249313354492,1999-02-05
7.027270793914795,1999-02-08
7.398427963256836,1999-02-09
7.0767598152160645,1999-02-10
7.522150993347168,1999-02-11
7.0767598152160645,1999-02-12
7.126249313354492,1999-02-16
7.0767598152160645,1999-02-17
7.027270793914795,1999-02-18
7.027270793914795,1999-02-19
7.027270793914795,1999-02-22
6.977779388427734,1999-02-23
6.6561126708984375,1999-02-24
6.680856704711914,1999-02-25
6.631368637084961,1999-02-26
6.433417797088623,1999-03-01
6.433417797088623,1999-03-02
6.3839287757873535,1999-03-03
6.631368637084961,1999-03-04
6.631368637084961,1999-03-05
6.433417797088623,1999-03-08
6.433417797088623,1999-03-09
6.3839287757873535,1999-03-10
6.2849531173706055,1999-03-11
6.235467433929443,1999-03-12
6.433417797088623,1999-03-15
6.482904434204102,1999-03-16
6.631368637084961,1999-03-17
6.482904434204102,1999-03-18
6.482904434204102,1999-03-19
6.482904434204102,1999-03-22
6.482904434204102,1999-03-23
6.371557235717773,1999-03-24
6.3839287757873535,1999-03-25
6.235467433929443,1999-03-26
6.235467433929443,1999-03-29
6.037515163421631,1999-03-30
5.74058723449707,1999-03-31
5.9880266189575195,1999-04-01
6.037515163421631,1999-04-05
5.938539028167725,1999-04-06
6.012773036956787,1999-04-07
6.037515163421631,1999-04-08
6.136489391326904,1999-04-09
6.260210037231445,1999-04-12
6.3839287757873535,1999-04-13
6.235467433929443,1999-04-14
6.433417797088623,1999-04-15
6.631368637084961,1999-04-16
6.5323944091796875,1999-04-19
6.148863792419434,1999-04-20
6.235467433929443,1999-04-21
6.185978412628174,1999-04-22
6.037515163421631,1999-04-23
6.2849531173706055,1999-04-26
6.433417797088623,1999-04-27
6.334442138671875,1999-04-28
6.433417797088623,1999-04-29
6.037515163421631,1999-04-30
6.730343818664551,1999-05-03
6.928296089172363,1999-05-04
6.77983283996582,1999-05-05
6.334442138671875,1999-05-06
6.260210037231445,1999-05-07
6.3839287757873535,1999-05-10
6.680856704711914,1999-05-11
7.126249313354492,1999-05-12
7.6211256980896,1999-05-13
7.0767598152160645,1999-05-14
6.928296089172363,1999-05-17
6.977779388427734,1999-05-18
6.977779388427734,1999-05-19
7.522150993347168,1999-05-20
7.175732135772705,1999-05-21
7.126249313354492,1999-05-24
6.977779388427734,1999-05-25
7.027270793914795,1999-05-26
7.32420015335083,1999-05-27
7.2747111320495605,1999-05-28
7.225223541259766,1999-06-01
7.175732135772705,1999-06-02
7.398427963256836,1999-06-03
7.175732135772705,1999-06-04
7.175732135772705,1999-06-07
7.126249313354492,1999-06-08
7.150992393493652,1999-06-09
7.126249313354492,1999-06-10
7.126249313354492,1999-06-11
7.002527236938477,1999-06-14
6.680856704711914,1999-06-15
6.235467433929443,1999-06-16
6.581878185272217,1999-06-17
6.433417797088623,1999-06-18
6.482904434204102,1999-06-21
5.9880266189575195,1999-06-22
6.433417797088623,1999-06-23
6.581878185272217,1999-06-24
6.631368637084961,1999-06-25
6.631368637084961,1999-06-28
6.680856704711914,1999-06-29
6.037515163421631,1999-06-30
6.482904434204102,1999-07-01
6.77983283996582,1999-07-02
6.5323944091796875,1999-07-06
6.5323944091796875,1999-07-07
6.82931661605835,1999-07-08
6.804577350616455,1999-07-09
6.730343818664551,1999-07-12
6.581878185272217,1999-07-13
6.309696197509766,1999-07-14
6.482904434204102,1999-07-15
6.5323944091796875,1999-07-16
6.5323944091796875,1999-07-19
6.482904434204102,1999-07-20
6.82931661605835,1999-07-21
6.77983283996582,1999-07-22
6.77983283996582,1999-07-23
7.0767598152160645,1999-07-26
7.027270793914795,1999-07-27
6.928296089172363,1999-07-28
6.77983283996582,1999-07-29
7.126249313354492,1999-07-30
6.77983283996582,1999-08-02
6.730343818664551,1999-08-03
6.631368637084961,1999-08-04
6.482904434204102,1999-08-05
6.433417797088623,1999-08-06
6.3839287757873535,1999-08-09
6.581878185272217,1999-08-10
6.581878185272217,1999-08-11
6.2849531173706055,1999-08-12
6.334442138671875,1999-08-13
6.334442138671875,1999-08-16
6.2849531173706055,1999-08-17
6.260210037231445,1999-08-18
6.260210037231445,1999-08-19
6.21072244644165,1999-08-20
6.433417797088623,1999-08-23
6.3839287757873535,1999-08-24
6.40867280960083,1999-08-25
6.334442138671875,1999-08-26
6.359187126159668,1999-08-27
6.2849531173706055,1999-08-30
6.2849531173706055,1999-08-31
6.2849531173706055,1999-09-01
6.235467433929443,1999-09-02
6.2849531173706055,1999-09-03
6.3839287757873535,1999-09-07
6.3839287757873535,1999-09-08
6.581878185272217,1999-09-09
6.557135581970215,1999-09-10
6.581878185272217,1999-09-13
6.2849531173706055,1999-09-14
6.3839287757873535,1999-09-15
6.334442138671875,1999-09-16
6.334442138671875,1999-09-17
6.359187126159668,1999-09-20
6.2849531173706055,1999-09-21
6.185978412628174,1999-09-22
5.9880266189575195,1999-09-23
5.9880266189575195,1999-09-24
5.938539028167725,1999-09-27
5.9880266189575195,1999-09-28
6.087002754211426,1999-09-29
6.235467433929443,1999-09-30
6.2849531173706055,1999-10-01
6.185978412628174,1999-10-04
6.185978412628174,1999-10-05
6.136489391326904,1999-10-06
6.1612324714660645,1999-10-07
6.136489391326904,1999-10-08
6.185978412628174,1999-10-11
6.037515163421631,1999-10-12
6.087002754211426,1999-10-13
6.037515163421631,1999-10-14
6.087002754211426,1999-10-15
5.889050006866455,1999-10-18
5.889050006866455,1999-10-19
5.938539028167725,1999-10-20
5.74058723449707,1999-10-21
6.037515163421631,1999-10-22
6.062258243560791,1999-10-25
6.037515163421631,1999-10-26
6.037515163421631,1999-10-27
6.136489391326904,1999-10-28
5.9880266189575195,1999-10-29
6.062258243560791,1999-11-01
5.889050006866455,1999-11-02
6.087002754211426,1999-11-03
6.136489391326904,1999-11-04
6.087002754211426,1999-11-05
5.839561462402344,1999-11-08
6.136489391326904,1999-11-09
6.3839287757873535,1999-11-10
6.631368637084961,1999-11-11
6.6561126708984375,1999-11-12
6.680856704711914,1999-11-15
6.6561126708984375,1999-11-16
6.631368637084961,1999-11-17
6.730343818664551,1999-11-18
6.730343818664551,1999-11-19
6.631368637084961,1999-11-22
6.631368637084961,1999-11-23
6.77983283996582,1999-11-24
6.82931661605835,1999-11-26
6.631368637084961,1999-11-29
6.6561126708984375,1999-11-30
6.730343818664551,1999-12-01
6.82931661605835,1999-12-02
6.8788065910339355,1999-12-03
6.928296089172363,1999-12-06
6.928296089172363,1999-12-07
6.77983283996582,1999-12-08
6.482904434204102,1999-12-09
6.730343818664551,1999-12-10
6.730343818664551,1999-12-13
6.730343818664551,1999-12-14
6.631368637084961,1999-12-15
6.3839287757873535,1999-12-16
6.185978412628174,1999-12-17
6.309696197509766,1999-12-20
6.334442138671875,1999-12-21
6.2849531173706055,1999-12-22
6.2849531173706055,1999-12-23
6.2849531173706055,1999-12-27
6.136489391326904,1999-12-28
6.087002754211426,1999-12-29
6.21072244644165,1999-12-30
6.334442138671875,1999-12-31
6.433417797088623,2000-01-03
6.3839287757873535,2000-01-04
6.3839287757873535,2000-01-05
6.433417797088623,2000-01-06
6.606627464294434,2000-01-07
6.730343818664551,2000-01-10
6.5323944091796875,2000-01-11
6.717971324920654,2000-01-12
6.77983283996582,2000-01-13
6.482904434204102,2000-01-14
6.433417797088623,2000-01-18
6.680856704711914,2000-01-19
6.77983283996582,2000-01-20
6.82931661605835,2000-01-21
6.631368637084961,2000-01-24
6.705600738525391,2000-01-25
6.82931661605835,2000-01-26
7.027270793914795,2000-01-27
6.77983283996582,2000-01-28
6.804577350616455,2000-01-31
6.8788065910339355,2000-02-01
7.150992393493652,2000-02-02
6.928296089172363,2000-02-03
6.854065895080566,2000-02-04
7.175732135772705,2000-02-07
7.150992393493652,2000-02-08
7.027270793914795,2000-02-09
7.027270793914795,2000-02-10
6.680856704711914,2000-02-11
6.235467433929443,2000-02-14
6.631368637084961,2000-02-15
6.705600738525391,2000-02-16
6.433417797088623,2000-02-17
6.482904434204102,2000-02-18
6.433417797088623,2000-02-22
5.9880266189575195,2000-02-23
6.012773036956787,2000-02-24
5.9880266189575195,2000-02-25
5.901424407958984,2000-02-28
5.814820289611816,2000-02-29
5.913793087005615,2000-03-01
6.087002754211426,2000-03-02
6.087002754211426,2000-03-03
6.062258243560791,2000-03-06
6.087002754211426,2000-03-07
6.037515163421631,2000-03-08
5.9880266189575195,2000-03-09
5.8643059730529785,2000-03-10
5.7653303146362305,2000-03-13
5.50552225112915,2000-03-14
5.468405723571777,2000-03-15
5.592123985290527,2000-03-16
5.814820289611816,2000-03-17
5.814820289611816,2000-03-20
5.889050006866455,2000-03-21
5.889050006866455,2000-03-22
5.8643059730529785,2000-03-23
5.790076732635498,2000-03-24
5.839561462402344,2000-03-27
5.715843200683594,2000-03-28
5.790076732635498,2000-03-29
5.7653303146362305,2000-03-30
6.012773036956787,2000-03-31
5.790076732635498,2000-04-03
5.6416120529174805,2000-04-04
5.691098690032959,2000-04-05
5.74058723449707,2000-04-06
5.74058723449707,2000-04-07
5.7653303146362305,2000-04-10
5.790076732635498,2000-04-11
5.6416120529174805,2000-04-12
5.592123985290527,2000-04-13
5.592123985290527,2000-04-14
5.74058723449707,2000-04-17
5.517892360687256,2000-04-18
5.493148326873779,2000-04-19
5.468405723571777,2000-04-20
5.542634010314941,2000-04-24
5.344683647155762,2000-04-25
4.602366924285889,2000-04-26
4.082744598388672,2000-04-27
4.503391265869141,2000-04-28
4.379672050476074,2000-05-01
4.280698776245117,2000-05-02
4.082744598388672,2000-05-03
4.280698776245117,2000-05-04
4.3054423332214355,2000-05-05
4.255953788757324,2000-05-08
4.181723117828369,2000-05-09
4.181723117828369,2000-05-10
4.181723117828369,2000-05-11
4.132231712341309,2000-05-12
4.354929447174072,2000-05-15
4.651854991912842,2000-05-16
4.676599979400635,2000-05-17
4.528137683868408,2000-05-18
4.354929447174072,2000-05-19
4.552879333496094,2000-05-22
4.429161071777344,2000-05-23
4.627110958099365,2000-05-24
4.602366924285889,2000-05-25
4.7013444900512695,2000-05-26
5.072502613067627,2000-05-30
4.750830173492432,2000-05-31
4.899295806884766,2000-06-01
4.874549388885498,2000-06-02
4.948782920837402,2000-06-05
4.998269557952881,2000-06-06
5.047756195068359,2000-06-07
5.047756195068359,2000-06-08
4.998269557952881,2000-06-09
4.924038410186768,2000-06-12
4.577622890472412,2000-06-13
4.775575160980225,2000-06-14
5.19622278213501,2000-06-15
5.319941997528076,2000-06-16
5.146735668182373,2000-06-19
5.047756195068359,2000-06-20
5.19622278213501,2000-06-21
5.097244739532471,2000-06-22
4.998269557952881,2000-06-23
5.146735668182373,2000-06-26
5.1219892501831055,2000-06-27
4.874549388885498,2000-06-28
5.319941997528076,2000-06-29
4.998269557952881,2000-06-30
4.998269557952881,2000-07-03
5.319941997528076,2000-07-05
5.468405723571777,2000-07-06
5.344683647155762,2000-07-07
5.19622278213501,2000-07-10
5.097244739532471,2000-07-11
5.3941731452941895,2000-07-12
5.493148326873779,2000-07-13
5.517892360687256,2000-07-14
5.245711326599121,2000-07-17
5.245711326599121,2000-07-18
5.295197010040283,2000-07-19
5.567381381988525,2000-07-20
5.443658351898193,2000-07-21
5.295197010040283,2000-07-24
5.41891622543335,2000-07-25
5.493148326873779,2000-07-26
5.3941731452941895,2000-07-27
5.41891622543335,2000-07-28
5.344683647155762,2000-07-31
5.3941731452941895,2000-08-01
5.542634010314941,2000-08-02
5.715843200683594,2000-08-03
5.542634010314941,2000-08-04
5.41891622543335,2000-08-07
5.542634010314941,2000-08-08
5.3941731452941895,2000-08-09
5.41891622543335,2000-08-10
5.493148326873779,2000-08-11
5.493148326873779,2000-08-14
5.344683647155762,2000-08-15
5.3941731452941895,2000-08-16
5.344683647155762,2000-08-17
5.493148326873779,2000-08-18
5.517892360687256,2000-08-21
5.517892360687256,2000-08-22
5.542634010314941,2000-08-23
6.012773036956787,2000-08-24
6.1612324714660645,2000-08-25
6.136489391326904,2000-08-28
5.9880266189575195,2000-08-29
6.037515163421631,2000-08-30
5.8643059730529785,2000-08-31
5.790076732635498,2000-09-01
5.542634010314941,2000-09-05
5.542634010314941,2000-09-06
5.6416120529174805,2000-09-07
5.6416120529174805,2000-09-08
5.480774879455566,2000-09-11
5.245711326599121,2000-09-12
5.542634010314941,2000-09-13
5.542634010314941,2000-09-14
5.517892360687256,2000-09-15
5.517892360687256,2000-09-18
5.542634010314941,2000-09-19
5.542634010314941,2000-09-20
5.542634010314941,2000-09-21
5.567381381988525,2000-09-22
5.3941731452941895,2000-09-25
5.084873676300049,2000-09-26
5.097244739532471,2000-09-27
5.344683647155762,2000-09-28
5.41891622543335,2000-09-29
5.542634010314941,2000-10-02
5.3941731452941895,2000-10-03
5.344683647155762,2000-10-04
5.295197010040283,2000-10-05
5.047756195068359,2000-10-06
5.072502613067627,2000-10-09
4.948782920837402,2000-10-10
4.948782920837402,2000-10-11
4.7013444900512695,2000-10-12
5.270453453063965,2000-10-13
5.344683647155762,2000-10-16
5.3941731452941895,2000-10-17
5.6416120529174805,2000-10-18
5.567381381988525,2000-10-19
5.493148326873779,2000-10-20
5.047756195068359,2000-10-23
5.146735668182373,2000-10-24
4.862179756164551,2000-10-25
5.171478271484375,2000-10-26
5.146735668182373,2000-10-27
5.146735668182373,2000-10-30
5.245711326599121,2000-10-31
5.542634010314941,2000-11-01
5.443658351898193,2000-11-02
5.9880266189575195,2000-11-03
5.938539028167725,2000-11-06
6.037515163421631,2000-11-07
5.592123985290527,2000-11-08
5.567381381988525,2000-11-09
5.443658351898193,2000-11-10
5.245711326599121,2000-11-13
5.295197010040283,2000-11-14
5.270453453063965,2000-11-15
5.245711326599121,2000-11-16
5.295197010040283,2000-11-17
5.270453453063965,2000-11-20
5.295197010040283,2000-11-21
5.889050006866455,2000-11-22
5.889050006866455,2000-11-24
5.7653303146362305,2000-11-27
5.517892360687256,2000-11-28
5.542634010314941,2000-11-29
5.542634010314941,2000-11-30
5.592123985290527,2000-12-01
5.542634010314941,2000-12-04
5.542634010314941,2000-12-05
5.146735668182373,2000-12-06
5.542634010314941,2000-12-07
5.517892360687256,2000-12-08
5.6416120529174805,2000-12-11
5.542634010314941,2000-12-12
5.790076732635498,2000-12-13
5.8643059730529785,2000-12-14
5.790076732635498,2000-12-15
5.913793087005615,2000-12-18
6.012773036956787,2000-12-19
5.790076732635498,2000-12-20
6.2849531173706055,2000-12-21
6.40867280960083,2000-12-22
6.680856704711914,2000-12-26
6.631368637084961,2000-12-27
6.82931661605835,2000-12-28
6.557135581970215,2000-12-29
6.5323944091796875,2001-01-02
6.77983283996582,2001-01-03
6.482904434204102,2001-01-04
6.606627464294434,2001-01-05
6.730343818664551,2001-01-08
6.77983283996582,2001-01-09
7.299457550048828,2001-01-10
7.769587516784668,2001-01-11
7.596382141113281,2001-01-12
7.893311023712158,2001-01-16
7.249966144561768,2001-01-17
7.175732135772705,2001-01-18
6.730343818664551,2001-01-19
7.0767598152160645,2001-01-22
6.77983283996582,2001-01-23
6.680856704711914,2001-01-24
6.631368637084961,2001-01-25
7.126249313354492,2001-01-26
7.20047664642334,2001-01-29
7.522150993347168,2001-01-30
7.918050765991211,2001-01-31
7.546891689300537,2001-02-01
7.37368631362915,2001-02-02
7.720101833343506,2001-02-05
7.868565559387207,2001-02-06
7.868565559387207,2001-02-07
7.720101833343506,2001-02-08
7.769587516784668,2001-02-09
7.8190765380859375,2001-02-12
7.6211256980896,2001-02-13
7.918050765991211,2001-02-14
8.165489196777344,2001-02-15
7.905680179595947,2001-02-16
7.868565559387207,2001-02-20
8.066515922546387,2001-02-21
8.066515922546387,2001-02-22
7.918050765991211,2001-02-23
7.967541217803955,2001-02-26
7.967541217803955,2001-02-27
8.017027854919434,2001-02-28
7.918050765991211,2001-03-01
7.918050765991211,2001-03-02
7.868565559387207,2001-03-05
7.893311023712158,2001-03-06
7.6211256980896,2001-03-07
7.571640491485596,2001-03-08
7.596382141113281,2001-03-09
7.472657680511475,2001-03-12
8.066515922546387,2001-03-13
8.017027854919434,2001-03-14
7.893311023712158,2001-03-15
7.868565559387207,2001-03-16
7.967541217803955,2001-03-19
7.423174858093262,2001-03-20
7.472657680511475,2001-03-21
7.918050765991211,2001-03-22
7.893311023712158,2001-03-23
7.769587516784668,2001-03-26
7.967541217803955,2001-03-27
7.6211256980896,2001-03-28
7.6953558921813965,2001-03-29
7.8190765380859375,2001-03-30
7.893311023712158,2001-04-02
8.017027854919434,2001-04-03
8.066515922546387,2001-04-04
8.31395435333252,2001-04-05
7.967541217803955,2001-04-06
8.100164413452148,2001-04-09
8.234774589538574,2001-04-10
8.123920440673828,2001-04-11
8.179343223571777,2001-04-12
8.179343223571777,2001-04-16
8.242690086364746,2001-04-17
8.543575286865234,2001-04-18
8.868218421936035,2001-04-19
8.99490737915039,2001-04-20
8.931563377380371,2001-04-23
9.026576042175293,2001-04-24
9.493742942810059,2001-04-25
9.477910041809082,2001-04-26
9.074088096618652,2001-04-27
9.454155921936035,2001-04-30
9.588761329650879,2001-05-01
9.501660346984863,2001-05-02
9.414565086364746,2001-05-03
9.46207046508789,2001-05-04
9.62834644317627,2001-05-07
9.984661102294922,2001-05-08
10.095512390136719,2001-05-09
9.762959480285645,2001-05-10
9.921319007873535,2001-05-11
9.79463005065918,2001-05-14
9.739201545715332,2001-05-15
9.873809814453125,2001-05-16
10.2697114944458,2001-05-17
10.253876686096191,2001-05-18
10.158860206604004,2001-05-21
10.190529823303223,2001-05-22
10.190529823303223,2001-05-23
10.467668533325195,2001-05-24
10.435996055603027,2001-05-25
10.808140754699707,2001-05-29
10.855645179748535,2001-05-30
11.0298490524292,2001-05-31
10.855645179748535,2001-06-01
10.958585739135742,2001-06-04
11.006094932556152,2001-06-05
10.974422454833984,2001-06-06
11.006094932556152,2001-06-07
11.655375480651855,2001-06-08
11.63953685760498,2001-06-11
11.908745765686035,2001-06-12
12.146291732788086,2001-06-13
11.995844841003418,2001-06-14
12.146291732788086,2001-06-15
12.146291732788086,2001-06-18
12.059192657470703,2001-06-19
12.241311073303223,2001-06-20
12.423419952392578,2001-06-21
12.66888427734375,2001-06-22
12.779735565185547,2001-06-25
12.66888427734375,2001-06-26
12.66096305847168,2001-06-27
12.787652015686035,2001-06-28
13.215229988098145,2001-06-29
12.882667541503906,2001-07-02
13.096457481384277,2001-07-03
12.185884475708008,2001-07-05
12.209639549255371,2001-07-06
12.447176933288574,2001-07-09
12.597618103027344,2001-07-10
12.542195320129395,2001-07-11
12.407587051391602,2001-07-12
12.581785202026367,2001-07-13
12.447176933288574,2001-07-16
12.66888427734375,2001-07-17
12.51052188873291,2001-07-18
12.589706420898438,2001-07-19
12.233390808105469,2001-07-20
12.550115585327148,2001-07-23
12.035438537597656,2001-07-24
12.367997169494629,2001-07-25
12.399666786193848,2001-07-26
12.304652214050293,2001-07-27
12.431343078613281,2001-07-30
13.120210647583008,2001-07-31
13.286492347717285,2001-08-01
12.827244758605957,2001-08-02
14.102049827575684,2001-08-03
14.117884635925293,2001-08-06
14.17331600189209,2001-08-07
13.975362777709961,2001-08-08
13.856592178344727,2001-08-09
13.99120044708252,2001-08-10
13.975362777709961,2001-08-13
13.912015914916992,2001-08-14
13.460687637329102,2001-08-15
13.74573802947998,2001-08-16
13.318161964416504,2001-08-17
13.927849769592285,2001-08-20
13.967442512512207,2001-08-21
14.482118606567383,2001-08-22
13.959527015686035,2001-08-23
14.29207992553711,2001-08-24
14.149559020996094,2001-08-27
13.674478530883789,2001-08-28
13.262737274169922,2001-08-29
12.2571439743042,2001-08-30
12.779735565185547,2001-08-31
12.51052188873291,2001-09-04
12.684720993041992,2001-09-05
12.328409194946289,2001-09-06
11.805816650390625,2001-09-07
11.409911155700684,2001-09-10
10.926916122436523,2001-09-17
11.04568099975586,2001-09-18
