MSFT,Date
2.463190793991089,1994-11-10
2.4075942039489746,1994-11-11
2.4946155548095703,1994-11-14
2.4970335960388184,1994-11-15
2.499450206756592,1994-11-16
2.4849469661712646,1994-11-17
2.480111837387085,1994-11-18
2.4559402465820312,1994-11-21
2.397926092147827,1994-11-22
2.3785884380340576,1994-11-23
2.4075942039489746,1994-11-25
2.451106071472168,1994-11-28
2.480111837387085,1994-11-29
2.431767463684082,1994-11-30
2.419680595397949,1994-12-01
2.446270227432251,1994-12-02
2.44868803024292,1994-12-05
2.451106071472168,1994-12-06
2.4366016387939453,1994-12-07
2.417264223098755,1994-12-08
2.441436529159546,1994-12-09
2.441436529159546,1994-12-12
2.4269320964813232,1994-12-13
2.446270227432251,1994-12-14
2.4559402465820312,1994-12-15
2.451106071472168,1994-12-16
2.422097682952881,1994-12-19
2.3157386779785156,1994-12-20
2.3785884380340576,1994-12-21
2.34474515914917,1994-12-22
2.354414939880371,1994-12-23
2.3495798110961914,1994-12-27
2.3592491149902344,1994-12-28
2.3906729221343994,1994-12-29
2.364084005355835,1994-12-30
2.327824831008911,1995-01-03
2.34474515914917,1995-01-04
2.3060696125030518,1995-01-05
2.34474515914917,1995-01-06
2.330242156982422,1995-01-09
2.3592491149902344,1995-01-10
2.373753309249878,1995-01-11
2.3689188957214355,1995-01-12
2.4269320964813232,1995-01-13
2.480111837387085,1995-01-16
2.499450206756592,1995-01-17
2.5163698196411133,1995-01-18
2.4559402465820312,1995-01-19
2.3834218978881836,1995-01-20
2.4293501377105713,1995-01-23
2.398529529571533,1995-01-24
2.3882575035095215,1995-01-25
2.3157386779785156,1995-01-26
2.3157386779785156,1995-01-27
2.2818965911865234,1995-01-30
2.296400308609009,1995-01-31
2.286731243133545,1995-02-01
2.2818965911865234,1995-02-02
2.3254072666168213,1995-02-03
2.354414939880371,1995-02-06
2.3592491149902344,1995-02-07
2.3930912017822266,1995-02-08
2.3930912017822266,1995-02-09
2.397926092147827,1995-02-10
2.397926092147827,1995-02-13
2.3930912017822266,1995-02-14
2.3495798110961914,1995-02-15
2.354414939880371,1995-02-16
2.3350770473480225,1995-02-17
2.310903787612915,1995-02-21
2.3785884380340576,1995-02-22
2.3834218978881836,1995-02-23
2.3689188957214355,1995-02-24
2.3882575035095215,1995-02-27
2.4366016387939453,1995-02-28
2.446270227432251,1995-03-01
2.465608835220337,1995-03-02
2.4607739448547363,1995-03-03
2.4873640537261963,1995-03-06
2.5272481441497803,1995-03-07
2.649320602416992,1995-03-08
2.6251487731933594,1995-03-09
2.651738166809082,1995-03-10
2.668658971786499,1995-03-13
2.7750191688537598,1995-03-14
2.726672649383545,1995-03-15
2.712170362472534,1995-03-16
2.704918384552002,1995-03-17
2.7508456707000732,1995-03-20
2.7242560386657715,1995-03-21
2.74359393119812,1995-03-22
2.8136954307556152,1995-03-23
2.8572068214416504,1995-03-24
2.823364496231079,1995-03-27
2.847536087036133,1995-03-28
2.7943553924560547,1995-03-29
2.789522409439087,1995-03-30
2.7508456707000732,1995-03-31
2.707334518432617,1995-04-03
2.7025012969970703,1995-04-04
2.7315075397491455,1995-04-05
2.707334518432617,1995-04-06
2.6928324699401855,1995-04-07
2.74359393119812,1995-04-10
2.789522409439087,1995-04-11
2.770183801651001,1995-04-12
2.804025650024414,1995-04-13
2.992572784423828,1995-04-17
2.968400001525879,1995-04-18
2.944227933883667,1995-04-19
2.9103851318359375,1995-04-20
2.9007151126861572,1995-04-21
3.0070745944976807,1995-04-24
3.094097852706909,1995-04-25
3.0795938968658447,1995-04-26
3.04091739654541,1995-04-27
3.161781072616577,1995-04-28
3.1762843132019043,1995-05-01
3.0771751403808594,1995-05-02
3.127939224243164,1995-05-03
3.1521122455596924,1995-05-04
3.094097852706909,1995-05-05
3.0892627239227295,1995-05-08
3.0868451595306396,1995-05-09
3.0650901794433594,1995-05-10
3.147278070449829,1995-05-11
3.12310528755188,1995-05-12
3.144859552383423,1995-05-15
3.282644748687744,1995-05-16
3.3261544704437256,1995-05-17
3.272974967956543,1995-05-18
3.3019821643829346,1995-05-19
3.374499797821045,1995-05-22
3.4228463172912598,1995-05-23
3.3841683864593506,1995-05-24
3.451852798461914,1995-05-25
3.3841683864593506,1995-05-26
3.210125684738159,1995-05-30
3.275392770767212,1995-05-31
3.253636360168457,1995-06-01
3.2149605751037598,1995-06-02
3.277808904647827,1995-06-05
3.2149605751037598,1995-06-06
3.2488012313842773,1995-06-07
3.253636360168457,1995-06-08
3.282644748687744,1995-06-09
3.239132881164551,1995-06-12
3.2439680099487305,1995-06-13
3.241548538208008,1995-06-14
3.282644748687744,1995-06-15
3.36483097076416,1995-06-16
3.473606824874878,1995-06-19
3.5340394973754883,1995-06-20
3.500197172164917,1995-06-21
3.5533764362335205,1995-06-22
3.524369955062866,1995-06-23
3.471189260482788,1995-06-26
3.359996795654297,1995-06-27
3.398672342300415,1995-06-28
3.4566879272460938,1995-06-29
3.4953625202178955,1995-06-30
3.517118215560913,1995-07-03
3.507448673248291,1995-07-05
3.58721923828125,1995-07-06
3.6984140872955322,1995-07-07
3.8241126537323,1995-07-10
3.7322537899017334,1995-07-11
3.8627867698669434,1995-07-12
3.8724558353424072,1995-07-13
4.0078229904174805,1995-07-14
4.215707778930664,1995-07-17
3.940138816833496,1995-07-18
3.654902458190918,1995-07-19
3.717752695083618,1995-07-20
3.5582101345062256,1995-07-21
3.6210615634918213,1995-07-24
3.727421522140503,1995-07-25
3.712916135787964,1995-07-26
3.7322537899017334,1995-07-27
3.5823848247528076,1995-07-28
3.500197172164917,1995-07-31
3.4615211486816406,1995-08-01
3.4421844482421875,1995-08-02
3.524369955062866,1995-08-03
3.6307313442230225,1995-08-04
3.6210615634918213,1995-08-07
3.6162257194519043,1995-08-08
3.7322537899017334,1995-08-09
3.640399932861328,1995-08-10
3.7322537899017334,1995-08-11
3.819277286529541,1995-08-14
3.8047728538513184,1995-08-15
3.819277286529541,1995-08-16
3.833780288696289,1995-08-17
3.756427526473999,1995-08-18
3.654902458190918,1995-08-21
3.841031312942505,1995-08-22
3.785433769226074,1995-08-23
3.717752695083618,1995-08-24
3.650068759918213,1995-08-25
3.4832763671875,1995-08-28
3.5533764362335205,1995-08-29
3.606557846069336,1995-08-30
3.577550172805786,1995-08-31
3.471189260482788,1995-09-01
3.6742403507232666,1995-09-05
3.6162257194519043,1995-09-06
3.6597371101379395,1995-09-07
3.6935789585113525,1995-09-08
3.7757656574249268,1995-09-11
3.722585678100586,1995-09-12
3.717752695083618,1995-09-13
3.669404983520508,1995-09-14
3.6138110160827637,1995-09-15
3.5582101345062256,1995-09-18
3.6089746952056885,1995-09-19
3.6017229557037354,1995-09-20
3.505032777786255,1995-09-21
3.471189260482788,1995-09-22
3.4899237155914307,1995-09-25
3.4131743907928467,1995-09-26
3.4276785850524902,1995-09-27
3.538874387741089,1995-09-28
3.500197172164917,1995-09-29
3.4131743907928467,1995-10-02
3.437349319458008,1995-10-03
3.330988883972168,1995-10-04
3.3841683864593506,1995-10-05
3.321319818496704,1995-10-06
3.2149605751037598,1995-10-09
3.239132881164551,1995-10-10
3.350327491760254,1995-10-11
3.3890039920806885,1995-10-12
3.3358237743377686,1995-10-13
3.3551619052886963,1995-10-16
3.524369955062866,1995-10-17
3.6984140872955322,1995-10-18
3.7419240474700928,1995-10-19
3.6935789585113525,1995-10-20
3.727421522140503,1995-10-23
3.7709312438964844,1995-10-24
3.7080821990966797,1995-10-25
3.790269136428833,1995-10-26
3.8676207065582275,1995-10-27
3.9739813804626465,1995-10-30
3.8676207065582275,1995-10-31
3.8047728538513184,1995-11-01
3.8676207065582275,1995-11-02
3.848283290863037,1995-11-03
3.7660973072052,1995-11-06
3.59688663482666,1995-11-07
3.6839101314544678,1995-11-08
3.828944206237793,1995-11-09
3.7467594146728516,1995-11-10
3.7250025272369385,1995-11-13
3.635563850402832,1995-11-14
3.635563850402832,1995-11-15
3.4760243892669678,1995-11-16
3.3793346881866455,1995-11-17
3.3261544704437256,1995-11-20
3.403507947921753,1995-11-21
3.3793346881866455,1995-11-22
3.403507947921753,1995-11-24
3.374499797821045,1995-11-27
3.538874387741089,1995-11-28
3.471189260482788,1995-11-29
3.3696656227111816,1995-11-30
3.3358237743377686,1995-12-01
3.398672342300415,1995-12-04
3.3261544704437256,1995-12-05
3.505032777786255,1995-12-06
3.500197172164917,1995-12-07
3.654902458190918,1995-12-08
3.6017229557037354,1995-12-11
3.5340394973754883,1995-12-12
3.54854154586792,1995-12-13
3.4325125217437744,1995-12-14
3.4180099964141846,1995-12-15
3.36483097076416,1995-12-18
3.514700412750244,1995-12-19
3.3696656227111816,1995-12-20
3.4808595180511475,1995-12-21
3.500197172164917,1995-12-22
3.4905285835266113,1995-12-26
3.437349319458008,1995-12-27
3.3793346881866455,1995-12-28
3.3938379287719727,1995-12-29
3.471189260482788,1996-01-02
3.359996795654297,1996-01-03
3.3793346881866455,1996-01-04
3.34065842628479,1996-01-05
3.3358237743377686,1996-01-08
3.1013498306274414,1996-01-09
3.185952663421631,1996-01-10
3.350327491760254,1996-01-11
3.3164851665496826,1996-01-12
3.1907875537872314,1996-01-15
3.34065842628479,1996-01-16
3.282644748687744,1996-01-17
3.3890039920806885,1996-01-18
3.5533764362335205,1996-01-19
3.5582101345062256,1996-01-22
3.4615211486816406,1996-01-23
3.529205322265625,1996-01-24
3.4566879272460938,1996-01-25
3.500197172164917,1996-01-26
3.4953625202178955,1996-01-29
3.512284517288208,1996-01-30
3.577550172805786,1996-01-31
3.640399932861328,1996-02-01
3.59688663482666,1996-02-02
3.756427526473999,1996-02-05
3.7322537899017334,1996-02-06
3.7467594146728516,1996-02-07
3.8241126537323,1996-02-08
3.8724558353424072,1996-02-09
3.848283290863037,1996-02-12
3.853116989135742,1996-02-13
3.819277286529541,1996-02-14
3.809608221054077,1996-02-15
3.785433769226074,1996-02-16
3.78059983253479,1996-02-20
3.8627867698669434,1996-02-21
3.964310646057129,1996-02-22
4.002987384796143,1996-02-23
3.891793727874756,1996-02-26
3.8724558353424072,1996-02-27
3.8724558353424072,1996-02-28
3.8168580532073975,1996-02-29
3.6935789585113525,1996-03-01
3.722585678100586,1996-03-04
3.7951033115386963,1996-03-05
3.7515921592712402,1996-03-06
3.7636783123016357,1996-03-07
3.679075002670288,1996-03-08
3.7322537899017334,1996-03-11
3.7032485008239746,1996-03-12
3.9014642238616943,1996-03-13
3.853116989135742,1996-03-14
3.9594764709472656,1996-03-15
4.070672035217285,1996-03-18
4.133518695831299,1996-03-19
4.046498775482178,1996-03-20
3.8966293334960938,1996-03-21
3.9111316204071045,1996-03-22
3.8627867698669434,1996-03-25
3.9739813804626465,1996-03-26
3.964310646057129,1996-03-27
3.9546427726745605,1996-03-28
3.9884867668151855,1996-03-29
3.9739813804626465,1996-04-01
4.046498775482178,1996-04-02
4.04166316986084,1996-04-03
4.036829948425293,1996-04-04
4.012657642364502,1996-04-08
3.9304709434509277,1996-04-09
3.9304709434509277,1996-04-10
3.9111316204071045,1996-04-11
3.9111316204071045,1996-04-12
4.0035929679870605,1996-04-15
4.070672035217285,1996-04-16
4.097262859344482,1996-04-17
4.215707778930664,1996-04-18
4.244713306427002,1996-04-19
4.360744953155518,1996-04-22
4.355908393859863,1996-04-23
4.312397480010986,1996-04-24
4.360744953155518,1996-04-25
4.3897504806518555,1996-04-26
4.355908393859863,1996-04-29
4.380080699920654,1996-04-30
4.452598571777344,1996-05-01
4.317232608795166,1996-05-02
4.288225173950195,1996-05-03
4.322065353393555,1996-05-06
4.375245094299316,1996-05-07
4.41875696182251,1996-05-08
4.3897504806518555,1996-05-09
4.44293212890625,1996-05-10
4.587965488433838,1996-05-13
4.602470397949219,1996-05-14
4.549290180206299,1996-05-15
4.529952049255371,1996-05-16
4.525118827819824,1996-05-17
4.515449523925781,1996-05-20
4.452598571777344,1996-05-21
4.5202836990356445,1996-05-22
4.583131790161133,1996-05-23
4.583131790161133,1996-05-24
4.534788608551025,1996-05-28
4.529952049255371,1996-05-29
4.573461532592773,1996-05-30
4.592799663543701,1996-05-31
4.578297138214111,1996-06-03
4.558959484100342,1996-06-04
4.674986362457275,1996-06-05
4.633894443511963,1996-06-06
4.689489364624023,1996-06-07
4.665316104888916,1996-06-10
4.72333288192749,1996-06-11
4.83452844619751,1996-06-12
4.820023059844971,1996-06-13
4.757176876068115,1996-06-14
4.820023059844971,1996-06-17
4.733001708984375,1996-06-18
4.708829402923584,1996-06-19
4.708829402923584,1996-06-20
4.791016578674316,1996-06-21
4.800685405731201,1996-06-24
4.718498229980469,1996-06-25
4.660484313964844,1996-06-26
4.63872766494751,1996-06-27
4.645979404449463,1996-06-28
4.730584144592285,1996-07-01
4.703995704650879,1996-07-02
4.684656620025635,1996-07-03
4.578297138214111,1996-07-05
4.653231143951416,1996-07-08
4.641147136688232,1996-07-09
4.62180757522583,1996-07-10
4.428426265716553,1996-07-11
4.346240043640137,1996-07-12
4.278555870056152,1996-07-15
4.462268829345703,1996-07-16
4.529952049255371,1996-07-17
4.636312007904053,1996-07-18
4.679215431213379,1996-07-19
4.631476402282715,1996-07-22
4.3365702629089355,1996-07-23
4.438095569610596,1996-07-24
4.583131790161133,1996-07-25
4.607306003570557,1996-07-26
4.5202836990356445,1996-07-29
4.587965488433838,1996-07-30
4.558959484100342,1996-07-31
4.665316104888916,1996-08-01
4.771677494049072,1996-08-02
4.708829402923584,1996-08-05
4.795852184295654,1996-08-06
4.824856281280518,1996-08-07
4.8441948890686035,1996-08-08
4.815188407897949,1996-08-09
4.8441948890686035,1996-08-12
4.776515007019043,1996-08-13
4.82969331741333,1996-08-14
4.839361667633057,1996-08-15
4.805520534515381,1996-08-16
4.776515007019043,1996-08-19
4.771677494049072,1996-08-20
4.776515007019043,1996-08-21
4.83452844619751,1996-08-22
4.766843318939209,1996-08-23
4.752338409423828,1996-08-26
4.824856281280518,1996-08-27
4.858700752258301,1996-08-28
4.800685405731201,1996-08-29
4.737837791442871,1996-08-30
4.771677494049072,1996-09-03
4.771677494049072,1996-09-04
4.699159622192383,1996-09-05
4.737837791442871,1996-09-06
4.82969331741333,1996-09-09
4.810354709625244,1996-09-10
4.839361667633057,1996-09-11
4.974729061126709,1996-09-12
5.06658411026001,1996-09-13
5.085919380187988,1996-09-16
5.177779674530029,1996-09-17
5.279303073883057,1996-09-18
5.327648162841797,1996-09-19
5.342154502868652,1996-09-20
5.327648162841797,1996-09-23
5.293806076049805,1996-09-24
5.245462894439697,1996-09-25
5.105260372161865,1996-09-26
5.197116374969482,1996-09-27
5.100427627563477,1996-09-30
5.110095024108887,1996-10-01
5.211619853973389,1996-10-02
5.182612419128418,1996-10-03
5.274469375610352,1996-10-04
5.317978858947754,1996-10-07
5.235792636871338,1996-10-08
5.201950550079346,1996-10-09
5.172943592071533,1996-10-10
5.3034772872924805,1996-10-11
5.284135818481445,1996-10-14
5.371158123016357,1996-10-15
5.337317943572998,1996-10-16
5.240627765655518,1996-10-17
5.211619853973389,1996-10-18
5.182612419128418,1996-10-21
5.124598503112793,1996-10-22
5.201950550079346,1996-10-23
5.284135818481445,1996-10-24
5.276883125305176,1996-10-25
5.284135818481445,1996-10-28
5.235792636871338,1996-10-29
5.2696356773376465,1996-10-30
5.3083109855651855,1996-10-31
5.313145637512207,1996-11-01
5.337317943572998,1996-11-04
5.47268533706665,1996-11-05
5.588710784912109,1996-11-06
5.5500383377075195,1996-11-07
5.5500383377075195,1996-11-08
5.554872035980225,1996-11-11
5.482354164123535,1996-11-12
5.608051300048828,1996-11-13
5.786928176879883,1996-11-14
5.762753963470459,1996-11-15
5.81593656539917,1996-11-18
6.028655529022217,1996-11-19
5.927129745483398,1996-11-20
5.81593656539917,1996-11-21
5.820770263671875,1996-11-22
5.936800003051758,1996-11-25
5.946466445922852,1996-11-26
6.014149188995361,1996-11-27
6.067331790924072,1996-11-29
6.101174354553223,1996-12-02
5.982726573944092,1996-12-03
5.927129745483398,1996-12-04
5.917458534240723,1996-12-05
5.912629127502441,1996-12-06
6.323562145233154,1996-12-09
6.33322811126709,1996-12-10
6.4492597579956055,1996-12-11
6.26554536819458,1996-12-12
6.188195705413818,1996-12-13
5.936800003051758,1996-12-16
6.178525447845459,1996-12-17
6.391244411468506,1996-12-18
6.565289497375488,1996-12-19
6.468595504760742,1996-12-20
6.478265762329102,1996-12-23
6.565289497375488,1996-12-24
6.613633632659912,1996-12-26
6.516938209533691,1996-12-27
6.458925724029541,1996-12-30
6.391244411468506,1996-12-31
6.313892841339111,1997-01-02
6.545949459075928,1997-01-03
6.526612758636475,1997-01-06
6.574954509735107,1997-01-07
6.4492597579956055,1997-01-08
6.371905326843262,1997-01-09
6.516938209533691,1997-01-10
6.478265762329102,1997-01-13
6.603963851928711,1997-01-14
6.545949459075928,1997-01-15
6.652308940887451,1997-01-16
6.739330768585205,1997-01-17
7.019731521606445,1997-01-20
7.348480701446533,1997-01-21
7.532193660736084,1997-01-22
7.32914400100708,1997-01-23
7.42100191116333,1997-01-24
7.43550443649292,1997-01-27
7.396827220916748,1997-01-28
7.522523880004883,1997-01-29
7.822263240814209,1997-01-30
7.889950752258301,1997-01-31
7.918951988220215,1997-02-03
7.976973533630371,1997-02-04
7.60954475402832,1997-02-05
7.512854099273682,1997-02-06
7.7642502784729,1997-02-07
7.56119966506958,1997-02-10
7.619216442108154,1997-02-11
7.725573539733887,1997-02-12
7.735241413116455,1997-02-13
7.570866584777832,1997-02-14
7.532193660736084,1997-02-18
7.541862487792969,1997-02-19
7.3678202629089355,1997-02-20
7.348480701446533,1997-02-21
7.7449116706848145,1997-02-24
7.696566581726074,1997-02-25
7.754579067230225,1997-02-26
7.43550443649292,1997-02-27
7.541862487792969,1997-02-28
7.696566581726074,1997-03-03
7.667559623718262,1997-03-04
7.802927494049072,1997-03-05
7.56119966506958,1997-03-06
7.4838480949401855,1997-03-07
7.735241413116455,1997-03-10
7.60954475402832,1997-03-11
7.638554573059082,1997-03-12
7.706233978271484,1997-03-13
7.657888412475586,1997-03-14
7.773921012878418,1997-03-17
7.706233978271484,1997-03-18
7.4838480949401855,1997-03-19
7.425832271575928,1997-03-20
7.271127700805664,1997-03-21
6.9713873863220215,1997-03-24
6.985891342163086,1997-03-25
7.290462017059326,1997-03-26
7.251788139343262,1997-03-27
7.092251300811768,1997-03-31
7.213115692138672,1997-04-01
7.116420269012451,1997-04-02
7.358150005340576,1997-04-03
7.285632133483887,1997-04-04
7.416163921356201,1997-04-07
7.599879741668701,1997-04-08
7.580538272857666,1997-04-09
7.4838480949401855,1997-04-10
7.348480701446533,1997-04-11
7.532193660736084,1997-04-14
7.512854099273682,1997-04-15
7.599879741668701,1997-04-16
7.590206623077393,1997-04-17
8.325054168701172,1997-04-18
8.325054168701172,1997-04-21
8.557111740112305,1997-04-22
8.905197143554688,1997-04-23
8.827841758728027,1997-04-24
8.789173126220703,1997-04-25
8.885863304138184,1997-04-28
9.204940795898438,1997-04-29
9.398319244384766,1997-04-30
9.359643936157227,1997-05-01
9.34030818939209,1997-05-02
9.296795845031738,1997-05-05
9.074405670166016,1997-05-06
8.934203147888184,1997-05-07
9.001890182495117,1997-05-08
9.030899047851562,1997-05-09
9.137253761291504,1997-05-12
9.108247756958008,1997-05-13
8.963214874267578,1997-05-14
9.059903144836426,1997-05-15
8.929370880126953,1997-05-16
8.905197143554688,1997-05-19
9.214611053466797,1997-05-20
9.311299324035645,1997-05-21
9.330631256103516,1997-05-22
9.50467586517334,1997-05-23
9.79475212097168,1997-05-27
9.736736297607422,1997-05-28
9.736736297607422,1997-05-29
9.591704368591309,1997-05-30
9.620708465576172,1997-06-02
9.34030818939209,1997-06-03
9.219442367553711,1997-06-04
9.325801849365234,1997-06-05
9.59653377532959,1997-06-06
9.678723335266113,1997-06-09
9.65455150604248,1997-06-10
9.823760986328125,1997-06-11
9.823760986328125,1997-06-12
10.026810646057129,1997-06-13
10.162174224853516,1997-06-16
10.379727363586426,1997-06-17
10.070316314697266,1997-06-18
10.002639770507812,1997-06-19
10.04614543914795,1997-06-20
9.90594482421875,1997-06-23
10.215356826782227,1997-06-24
10.0896577835083,1997-06-25
9.92044734954834,1997-06-26
9.862435340881348,1997-06-27
9.775412559509277,1997-06-30
9.66422176361084,1997-07-01
9.930116653442383,1997-07-02
10.021973609924316,1997-07-03
10.017136573791504,1997-07-07
10.152501106262207,1997-07-08
10.113828659057617,1997-07-09
10.04614543914795,1997-07-10
10.036477088928223,1997-07-11
10.515091896057129,1997-07-14
10.710894584655762,1997-07-15
11.48200511932373,1997-07-16
11.56418228149414,1997-07-17
10.868017196655273,1997-07-18
10.515091896057129,1997-07-21
11.148425102233887,1997-07-22
10.940530776977539,1997-07-23
10.674635887145996,1997-07-24
10.713311195373535,1997-07-25
10.597282409667969,1997-07-28
10.824508666992188,1997-07-29
10.916364669799805,1997-07-30
10.93569564819336,1997-07-31
10.877686500549316,1997-08-01
10.950202941894531,1997-08-04
11.085569381713867,1997-08-05
11.095237731933594,1997-08-06
11.133912086486816,1997-08-07
10.829338073730469,1997-08-08
10.693975448608398,1997-08-11
10.51993179321289,1997-08-12
10.524765968322754,1997-08-13
10.539271354675293,1997-08-14
10.278202056884766,1997-08-15
10.355558395385742,1997-08-18
10.737488746643066,1997-08-19
10.872847557067871,1997-08-20
10.664966583251953,1997-08-21
10.616621971130371,1997-08-22
10.558606147766113,1997-08-25
10.442578315734863,1997-08-26
10.408735275268555,1997-08-27
10.215356826782227,1997-08-28
10.225021362304688,1997-08-29
10.611784934997559,1997-09-02
10.56344223022461,1997-09-03
10.689136505126953,1997-09-04
10.621453285217285,1997-09-05
10.776156425476074,1997-09-08
10.790664672851562,1997-09-09
10.452245712280273,1997-09-10
10.582776069641113,1997-09-11
10.6697998046875,1997-09-12
10.108994483947754,1997-09-15
10.54893684387207,1997-09-16
10.30237865447998,1997-09-17
10.229859352111816,1997-09-18
10.457080841064453,1997-09-19
10.312047958374023,1997-09-22
10.481255531311035,1997-09-23
10.244363784790039,1997-09-24
10.268534660339355,1997-09-25
10.316875457763672,1997-09-26
10.403901100158691,1997-09-29
10.234695434570312,1997-09-30
10.355558395385742,1997-10-01
10.30237865447998,1997-10-02
10.43774127960205,1997-10-03
10.452245712280273,1997-10-06
10.56344223022461,1997-10-07
10.75199031829834,1997-10-08
10.747153282165527,1997-10-09
10.558606147766113,1997-10-10
10.577946662902832,1997-10-13
10.573110580444336,1997-10-14
10.500594139099121,1997-10-15
10.357970237731934,1997-10-16
10.229859352111816,1997-10-17
10.258866310119629,1997-10-20
10.713311195373535,1997-10-21
10.495755195617676,1997-10-22
10.490924835205078,1997-10-23
10.471583366394043,1997-10-24
9.968792915344238,1997-10-27
10.316875457763672,1997-10-28
10.12350082397461,1997-10-29
9.949458122253418,1997-10-30
10.055816650390625,1997-10-31
10.37489128112793,1997-11-03
10.384565353393555,1997-11-04
10.331385612487793,1997-11-05
10.215356826782227,1997-11-06
10.176684379577637,1997-11-07
10.070316314697266,1997-11-10
10.104164123535156,1997-11-11
9.992965698242188,1997-11-12
10.176684379577637,1997-11-13
10.312047958374023,1997-11-14
10.432913780212402,1997-11-17
10.365224838256836,1997-11-18
10.447409629821777,1997-11-19
10.587611198425293,1997-11-20
10.664966583251953,1997-11-21
10.481255531311035,1997-11-24
10.75199031829834,1997-11-25
10.950202941894531,1997-11-26
10.9453706741333,1997-11-28
11.124245643615723,1997-12-01
11.00338077545166,1997-12-02
11.191927909851074,1997-12-03
11.02755355834961,1997-12-04
11.071063041687012,1997-12-05
11.303126335144043,1997-12-08
11.162921905517578,1997-12-09
11.00338077545166,1997-12-10
10.756818771362305,1997-12-11
10.577946662902832,1997-12-12
10.529595375061035,1997-12-15
10.756818771362305,1997-12-16
10.490924835205078,1997-12-17
10.12350082397461,1997-12-18
9.954288482666016,1997-12-19
9.823760986328125,1997-12-22
9.538519859313965,1997-12-23
9.200104713439941,1997-12-24
9.34030818939209,1997-12-26
9.770578384399414,1997-12-29
10.075156211853027,1997-12-30
9.99779987335205,1997-12-31
10.142840385437012,1998-01-02
10.084823608398438,1998-01-05
10.142840385437012,1998-01-06
10.021973609924316,1998-01-07
10.094491004943848,1998-01-08
9.823760986328125,1998-01-09
10.017136573791504,1998-01-12
10.22018814086914,1998-01-13
10.142840385437012,1998-01-14
10.234695434570312,1998-01-15
10.461922645568848,1998-01-16
10.66013240814209,1998-01-20
10.597282409667969,1998-01-21
10.722979545593262,1998-01-22
10.693975448608398,1998-01-23
10.96470832824707,1998-01-26
11.23060417175293,1998-01-27
11.525507926940918,1998-01-28
11.467500686645508,1998-01-29
11.540016174316406,1998-01-30
11.979955673217773,1998-02-02
12.057310104370117,1998-02-03
12.129826545715332,1998-02-04
12.02347183227539,1998-02-05
12.231354713439941,1998-02-06
12.158834457397461,1998-02-09
12.318373680114746,1998-02-10
12.294200897216797,1998-02-11
12.279696464538574,1998-02-12
12.183008193969727,1998-02-13
11.941279411315918,1998-02-17
11.960614204406738,1998-02-18
11.979955673217773,1998-02-19
11.999293327331543,1998-02-20
12.627785682678223,1998-02-23
12.705135345458984,1998-02-24
13.140241622924805,1998-02-25
13.227267265319824,1998-02-26
13.111235618591309,1998-02-27
12.888849258422852,1998-03-02
13.072561264038086,1998-03-03
12.73414134979248,1998-03-04
12.386059761047363,1998-03-05
12.801828384399414,1998-03-06
12.31353759765625,1998-03-09
12.60844898223877,1998-03-10
12.48275089263916,1998-03-11
12.66645622253418,1998-03-12
12.743810653686523,1998-03-13
12.685794830322266,1998-03-16
12.434405326843262,1998-03-17
12.647124290466309,1998-03-18
12.685794830322266,1998-03-19
12.65678882598877,1998-03-20
12.975870132446289,1998-03-23
13.140241622924805,1998-03-24
13.739716529846191,1998-03-25
13.652697563171387,1998-03-26
13.58502197265625,1998-03-27
13.604358673095703,1998-03-30
13.846084594726562,1998-03-31
13.981450080871582,1998-04-01
14.126480102539062,1998-04-02
14.38754653930664,1998-04-03
13.91377067565918,1998-04-06
13.49799919128418,1998-04-07
13.759065628051758,1998-04-08
13.76873779296875,1998-04-09
13.710712432861328,1998-04-13
13.681711196899414,1998-04-14
14.136157989501953,1998-04-15
14.184501647949219,1998-04-16
14.25218391418457,1998-04-17
14.638946533203125,1998-04-20
14.677618026733398,1998-04-21
15.296448707580566,1998-04-22
14.619609832763672,1998-04-23
14.25218391418457,1998-04-24
13.971782684326172,1998-04-27
13.904097557067871,1998-04-28
14.000788688659668,1998-04-29
13.942774772644043,1998-04-30
13.8654203414917,1998-05-01
13.623693466186523,1998-05-04
13.57535171508789,1998-05-05
13.36263370513916,1998-05-06
12.898519515991211,1998-05-07
13.26594066619873,1998-05-08
13.033876419067383,1998-05-11
13.256274223327637,1998-05-12
13.449653625488281,1998-05-13
13.759065628051758,1998-05-14
13.836416244506836,1998-05-15
13.314282417297363,1998-05-18
13.381970405578613,1998-05-19
13.26594066619873,1998-05-20
13.36263370513916,1998-05-21
13.236931800842285,1998-05-22
12.937191009521484,1998-05-26
13.304617881774902,1998-05-27
13.352961540222168,1998-05-28
13.120908737182617,1998-05-29
12.956531524658203,1998-06-01
13.227267265319824,1998-06-02
13.043557167053223,1998-06-03
13.314282417297363,1998-06-04
13.343295097351074,1998-06-05
13.256274223327637,1998-06-08
13.468992233276367,1998-06-09
13.304617881774902,1998-06-10
13.198253631591797,1998-06-11
13.26594066619873,1998-06-12
13.294952392578125,1998-06-15
13.904097557067871,1998-06-16
14.08780574798584,1998-06-17
14.10715103149414,1998-06-18
14.64860725402832,1998-06-19
14.822653770446777,1998-06-22
15.586517333984375,1998-06-23
16.23433494567871,1998-06-24
15.712211608886719,1998-06-25
16.1569881439209,1998-06-26
16.6210994720459,1998-06-29
16.766145706176758,1998-06-30
16.920839309692383,1998-07-01
