WBA,Date
1.0721182823181152,1986-11-12
1.0642353296279907,1986-11-13
1.0839439630508423,1986-11-14
1.0602946281433105,1986-11-17
1.0051120519638062,1986-11-18
1.032703161239624,1986-11-19
1.036644697189331,1986-11-20
1.0563520193099976,1986-11-21
1.0878854990005493,1986-11-24
1.0642353296279907,1986-11-25
1.040586233139038,1986-11-26
1.0563520193099976,1986-11-28
1.0484697818756104,1986-12-01
1.0878854990005493,1986-12-02
1.07606041431427,1986-12-03
1.07606041431427,1986-12-04
1.0602946281433105,1986-12-05
1.0563520193099976,1986-12-08
1.0563520193099976,1986-12-09
1.0602946281433105,1986-12-10
1.0248194932937622,1986-12-11
1.028761386871338,1986-12-12
1.028761386871338,1986-12-15
1.0248194932937622,1986-12-16
1.036644697189331,1986-12-17
1.0129945278167725,1986-12-18
1.040586233139038,1986-12-19
1.040586233139038,1986-12-22
1.036644697189331,1986-12-23
1.028761386871338,1986-12-24
1.032703161239624,1986-12-26
1.0248194932937622,1986-12-29
1.0169368982315063,1986-12-30
1.0208780765533447,1986-12-31
1.0563520193099976,1987-01-02
1.0721182823181152,1987-01-05
1.0681781768798828,1987-01-06
1.0642353296279907,1987-01-07
1.07606041431427,1987-01-08
1.0918272733688354,1987-01-09
1.0878854990005493,1987-01-12
1.1075937747955322,1987-01-13
1.099710464477539,1987-01-14
1.099710464477539,1987-01-15
1.099710464477539,1987-01-16
1.111534595489502,1987-01-19
1.1233593225479126,1987-01-20
1.1273016929626465,1987-01-21
1.1391263008117676,1987-01-22
1.1312427520751953,1987-01-23
1.1233593225479126,1987-01-26
1.1351851224899292,1987-01-27
1.1706600189208984,1987-01-28
1.1470102071762085,1987-01-29
1.1273016929626465,1987-01-30
1.154893159866333,1987-02-02
1.1391263008117676,1987-02-03
1.1706600189208984,1987-02-04
1.154893159866333,1987-02-05
1.1746008396148682,1987-02-06
1.1785427331924438,1987-02-09
1.1588349342346191,1987-02-10
1.1706600189208984,1987-02-11
1.159108281135559,1987-02-12
1.1709754467010498,1987-02-13
1.1709754467010498,1987-02-17
1.1788877248764038,1987-02-18
1.1788877248764038,1987-02-19
1.2144920825958252,1987-02-20
1.1907562017440796,1987-02-23
1.1986685991287231,1987-02-24
1.2026238441467285,1987-02-25
1.2026238441467285,1987-02-26
1.1788877248764038,1987-02-27
1.1393283605575562,1987-03-02
1.1472399234771729,1987-03-03
1.1709754467010498,1987-03-04
1.174932599067688,1987-03-05
1.1828445196151733,1987-03-06
1.1868007183074951,1987-03-09
1.1907562017440796,1987-03-10
1.1828445196151733,1987-03-11
1.1907562017440796,1987-03-12
1.1868007183074951,1987-03-13
1.1828445196151733,1987-03-16
1.1868007183074951,1987-03-17
1.1947124004364014,1987-03-18
1.1788877248764038,1987-03-19
1.1788877248764038,1987-03-20
1.174932599067688,1987-03-23
1.1788877248764038,1987-03-24
1.1709754467010498,1987-03-25
1.1670206785202026,1987-03-26
1.1709754467010498,1987-03-27
1.1551517248153687,1987-03-30
1.159108281135559,1987-03-31
1.1551517248153687,1987-04-01
1.1393283605575562,1987-04-02
1.1511964797973633,1987-04-03
1.1393283605575562,1987-04-06
1.1314164400100708,1987-04-07
1.174932599067688,1987-04-08
1.174932599067688,1987-04-09
1.1788877248764038,1987-04-10
1.1235041618347168,1987-04-13
1.095812201499939,1987-04-14
1.1076807975769043,1987-04-15
1.1116361618041992,1987-04-16
1.1116361618041992,1987-04-20
1.1274595260620117,1987-04-21
1.1353716850280762,1987-04-22
1.1235041618347168,1987-04-23
1.1037240028381348,1987-04-24
1.1076807975769043,1987-04-27
1.0997686386108398,1987-04-28
1.1274595260620117,1987-04-29
1.1511964797973633,1987-04-30
1.1551517248153687,1987-05-01
1.1472399234771729,1987-05-04
1.159108281135559,1987-05-05
1.1670206785202026,1987-05-06
1.1986685991287231,1987-05-07
1.1788877248764038,1987-05-08
1.174932599067688,1987-05-11
1.1709754467010498,1987-05-12
1.159108281135559,1987-05-13
1.1788877248764038,1987-05-14
1.1593536138534546,1987-05-15
1.1395022869110107,1987-05-18
1.119649887084961,1987-05-19
1.103769302368164,1987-05-20
1.103769302368164,1987-05-21
1.103769302368164,1987-05-22
1.123620629310608,1987-05-26
1.131561279296875,1987-05-27
1.1474424600601196,1987-05-28
1.1672953367233276,1987-05-29
1.1633243560791016,1987-06-01
1.1633243560791016,1987-06-02
1.1831761598587036,1987-06-03
1.1990578174591064,1987-06-04
1.1831761598587036,1987-06-05
1.191117286682129,1987-06-08
1.187147617340088,1987-06-09
1.203028678894043,1987-06-10
1.214938759803772,1987-06-11
1.222880482673645,1987-06-12
1.2268508672714233,1987-06-15
1.2308202981948853,1987-06-16
1.2387628555297852,1987-06-17
1.2744956016540527,1987-06-18
1.2943476438522339,1987-06-19
1.3181699514389038,1987-06-22
1.2864062786102295,1987-06-23
1.2705247402191162,1987-06-24
1.2864062786102295,1987-06-25
1.3181699514389038,1987-06-26
1.3340517282485962,1987-06-29
1.3102295398712158,1987-06-30
1.3141993284225464,1987-07-01
1.32611083984375,1987-07-02
1.32611083984375,1987-07-06
1.3300811052322388,1987-07-07
1.3300811052322388,1987-07-08
1.3102295398712158,1987-07-09
1.3022879362106323,1987-07-10
1.3062584400177002,1987-07-13
1.3062584400177002,1987-07-14
1.3181699514389038,1987-07-15
1.3062584400177002,1987-07-16
1.3102295398712158,1987-07-17
1.3062584400177002,1987-07-20
1.3062584400177002,1987-07-21
1.3062584400177002,1987-07-22
1.2784661054611206,1987-07-23
1.2983182668685913,1987-07-24
1.3062584400177002,1987-07-27
1.3181699514389038,1987-07-28
1.32611083984375,1987-07-29
1.3380215167999268,1987-07-30
1.3380215167999268,1987-07-31
1.34993314743042,1987-08-03
1.3221408128738403,1987-08-04
1.3578728437423706,1987-08-05
1.365813970565796,1987-08-06
1.365813970565796,1987-08-07
1.3975777626037598,1987-08-10
1.4213999509811401,1987-08-11
1.385666847229004,1987-08-12
1.3896369934082031,1987-08-13
1.4055169820785522,1987-08-14
1.4018549919128418,1987-08-17
1.3540643453598022,1987-08-18
1.346098780632019,1987-08-19
1.3938895463943481,1987-08-20
1.4058371782302856,1987-08-21
1.3620284795761108,1987-08-24
1.397871971130371,1987-08-25
1.3938895463943481,1987-08-26
1.3938895463943481,1987-08-27
1.3222041130065918,1987-08-28
1.3261867761611938,1987-08-31
1.3182215690612793,1987-09-01
1.2903436422348022,1987-09-02
1.3022912740707397,1987-09-03
1.2664484977722168,1987-09-04
1.242553472518921,1987-09-08
1.2505189180374146,1987-09-09
1.274412751197815,1987-09-10
1.3301693201065063,1987-09-11
1.3540643453598022,1987-09-14
1.3381341695785522,1987-09-15
1.3102564811706543,1987-09-16
1.2823781967163086,1987-09-17
1.274412751197815,1987-09-18
1.2385693788528442,1987-09-21
1.274412751197815,1987-09-22
1.2863610982894897,1987-09-23
1.2863610982894897,1987-09-24
1.2704309225082397,1987-09-25
1.3142390251159668,1987-09-28
1.2823781967163086,1987-09-29
1.2704309225082397,1987-09-30
1.274412751197815,1987-10-01
1.274412751197815,1987-10-02
1.274412751197815,1987-10-05
1.2345874309539795,1987-10-06
1.2345874309539795,1987-10-07
1.210692286491394,1987-10-08
1.2146754264831543,1987-10-09
1.2067105770111084,1987-10-12
1.2345874309539795,1987-10-13
1.1429903507232666,1987-10-14
1.1071466207504272,1987-10-15
1.0115655660629272,1987-10-16
0.8801421523094177,1987-10-19
0.8602288961410522,1987-10-20
0.9478448033332825,1987-10-21
0.9239494800567627,1987-10-22
0.9000545740127563,1987-10-23
0.8522641658782959,1987-10-26
0.848281741142273,1987-10-27
0.8960729241371155,1987-10-28
0.9358973503112793,1987-10-29
0.9717399477958679,1987-10-30
1.015548586845398,1987-11-02
0.987670361995697,1987-11-03
0.995635449886322,1987-11-04
1.0115655660629272,1987-11-05
0.9797051548957825,1987-11-06
0.9725009799003601,1987-11-09
0.9444866180419922,1987-11-10
0.9604943990707397,1987-11-11
0.9845077991485596,1987-11-12
0.9805058836936951,1987-11-13
0.9885099530220032,1987-11-16
0.9965142011642456,1987-11-17
1.0005160570144653,1987-11-18
0.9684993028640747,1987-11-19
0.948488712310791,1987-11-20
0.9524913430213928,1987-11-23
0.9644979238510132,1987-11-24
0.9725009799003601,1987-11-25
0.9604943990707397,1987-11-27
0.8484370708465576,1987-11-30
0.8684482574462891,1987-12-01
0.8764524459838867,1987-12-02
0.8444361090660095,1987-12-03
0.824425458908081,1987-12-04
0.8724498748779297,1987-12-07
0.9324816465377808,1987-12-08
0.9444866180419922,1987-12-09
0.9564930200576782,1987-12-10
0.9765034914016724,1987-12-11
1.0125221014022827,1987-12-14
0.9644979238510132,1987-12-15
1.0365345478057861,1987-12-16
1.0285303592681885,1987-12-17
1.0405367612838745,1987-12-18
1.044539451599121,1987-12-21
1.0765557289123535,1987-12-22
1.060547113418579,1987-12-23
1.0405367612838745,1987-12-24
1.0085201263427734,1987-12-28
0.9925115704536438,1987-12-29
1.0085201263427734,1987-12-30
0.9845077991485596,1987-12-31
1.0165241956710815,1988-01-04
1.0285303592681885,1988-01-05
1.0085201263427734,1988-01-06
1.0125221014022827,1988-01-07
0.9604943990707397,1988-01-08
0.9564930200576782,1988-01-11
0.9364829063415527,1988-01-12
0.92047518491745,1988-01-13
0.9244769215583801,1988-01-14
0.9564930200576782,1988-01-15
0.9524913430213928,1988-01-18
0.9444866180419922,1988-01-19
0.9404855966567993,1988-01-20
0.9364829063415527,1988-01-21
0.9244769215583801,1988-01-22
0.9244769215583801,1988-01-25
0.9244769215583801,1988-01-26
0.9084689617156982,1988-01-27
0.916472852230072,1988-01-28
0.916472852230072,1988-01-29
0.9444866180419922,1988-02-01
0.9684993028640747,1988-02-02
0.9725009799003601,1988-02-03
0.9524913430213928,1988-02-04
0.9644979238510132,1988-02-05
0.9644979238510132,1988-02-08
0.9885099530220032,1988-02-09
0.9885099530220032,1988-02-10
1.0005160570144653,1988-02-11
1.0125221014022827,1988-02-12
1.025390386581421,1988-02-16
1.009305477142334,1988-02-17
0.9891991019248962,1988-02-18
1.0052839517593384,1988-02-19
1.0173475742340088,1988-02-22
1.009305477142334,1988-02-23
0.9972420334815979,1988-02-24
0.9932208061218262,1988-02-25
1.0052839517593384,1988-02-26
1.025390386581421,1988-02-29
1.0012624263763428,1988-03-01
1.0052839517593384,1988-03-02
1.0133262872695923,1988-03-03
1.0052839517593384,1988-03-04
1.009305477142334,1988-03-07
1.0454953908920288,1988-03-08
1.0857070684432983,1988-03-09
1.0213685035705566,1988-03-10
1.0495171546936035,1988-03-11
1.0615800619125366,1988-03-14
1.0615800619125366,1988-03-15
1.0495171546936035,1988-03-16
1.0535379648208618,1988-03-17
1.0575593709945679,1988-03-18
1.0535379648208618,1988-03-21
1.069622278213501,1988-03-22
1.0575593709945679,1988-03-23
1.0173475742340088,1988-03-24
0.9891991019248962,1988-03-25
0.9972420334815979,1988-03-28
1.0133262872695923,1988-03-29
1.0213685035705566,1988-03-30
1.033432126045227,1988-03-31
1.069622278213501,1988-04-04
1.1500447988510132,1988-04-05
1.1379820108413696,1988-04-06
1.1379820108413696,1988-04-07
1.133960247039795,1988-04-08
1.1379820108413696,1988-04-11
1.121897578239441,1988-04-12
1.117875576019287,1988-04-13
1.0776643753051758,1988-04-14
1.0776643753051758,1988-04-15
1.081686019897461,1988-04-18
1.0776643753051758,1988-04-19
1.0656018257141113,1988-04-20
1.0575593709945679,1988-04-21
1.0575593709945679,1988-04-22
1.081686019897461,1988-04-25
1.073643445968628,1988-04-26
1.0656018257141113,1988-04-27
1.073643445968628,1988-04-28
1.0977708101272583,1988-04-29
1.073643445968628,1988-05-02
1.0897278785705566,1988-05-03
1.0575593709945679,1988-05-04
1.0495171546936035,1988-05-05
1.0454953908920288,1988-05-06
1.0052839517593384,1988-05-09
0.9731148481369019,1988-05-10
0.965072512626648,1988-05-11
0.9610519409179688,1988-05-12
0.977136492729187,1988-05-13
0.986027181148529,1988-05-16
0.9779446721076965,1988-05-17
0.9698619842529297,1988-05-18
0.9779446721076965,1988-05-19
0.986027181148529,1988-05-20
0.9819855093955994,1988-05-23
0.9698619842529297,1988-05-24
0.9739035964012146,1988-05-25
0.9900672435760498,1988-05-26
0.986027181148529,1988-05-27
1.042601466178894,1988-05-31
1.0587658882141113,1988-06-01
1.0587658882141113,1988-06-02
1.0708904266357422,1988-06-03
1.0749306678771973,1988-06-06
1.0708904266357422,1988-06-07
1.1032187938690186,1988-06-08
1.091095209121704,1988-06-09
1.1153417825698853,1988-06-10
1.1153417825698853,1988-06-13
1.1436293125152588,1988-06-14
1.1315054893493652,1988-06-15
1.1193827390670776,1988-06-16
1.1153417825698853,1988-06-17
1.1193827390670776,1988-06-20
1.1315054893493652,1988-06-21
1.1678760051727295,1988-06-22
1.1436293125152588,1988-06-23
1.1436293125152588,1988-06-24
1.1315054893493652,1988-06-27
1.1355472803115845,1988-06-28
1.1436293125152588,1988-06-29
1.147669792175293,1988-06-30
1.1153417825698853,1988-07-01
1.1193827390670776,1988-07-05
1.0708904266357422,1988-07-06
1.0668485164642334,1988-07-07
1.0668485164642334,1988-07-08
1.0749306678771973,1988-07-11
1.0708904266357422,1988-07-12
1.078972339630127,1988-07-13
1.0830129384994507,1988-07-14
1.091095209121704,1988-07-15
1.0830129384994507,1988-07-18
1.0587658882141113,1988-07-19
1.0668485164642334,1988-07-20
1.0547258853912354,1988-07-21
1.018355131149292,1988-07-22
1.034519076347351,1988-07-25
1.042601466178894,1988-07-26
1.030478596687317,1988-07-27
1.038560390472412,1988-07-28
1.038560390472412,1988-07-29
1.034519076347351,1988-08-01
1.026437520980835,1988-08-02
1.0021907091140747,1988-08-03
0.9941088557243347,1988-08-04
1.0062317848205566,1988-08-05
1.0021907091140747,1988-08-08
0.9739035964012146,1988-08-09
0.9577392935752869,1988-08-10
0.9617804884910583,1988-08-11
0.9496565461158752,1988-08-12
0.9173281788825989,1988-08-15
0.9059527516365051,1988-08-16
0.9181401133537292,1988-08-17
0.9059527516365051,1988-08-18
0.9140785932540894,1988-08-19
0.9059527516365051,1988-08-22
0.9059527516365051,1988-08-23
0.9100150465965271,1988-08-24
0.8856394290924072,1988-08-25
0.8856394290924072,1988-08-26
0.901890218257904,1988-08-29
0.9181401133537292,1988-08-30
0.9384536743164062,1988-08-31
0.9262658953666687,1988-09-01
0.9668917059898376,1988-09-02
0.9668917059898376,1988-09-06
0.9750162959098816,1988-09-07
0.9709542393684387,1988-09-08
0.9709542393684387,1988-09-09
0.9628291726112366,1988-09-12
0.9750162959098816,1988-09-13
0.9750162959098816,1988-09-14
0.9668917059898376,1988-09-15
0.9912674427032471,1988-09-16
0.9993917346000671,1988-09-19
1.007516860961914,1988-09-20
1.0197049379348755,1988-09-21
1.0278302431106567,1988-09-22
1.0237668752670288,1988-09-23
1.0400168895721436,1988-09-26
1.0440797805786133,1988-09-27
1.0928316116333008,1988-09-28
1.1050180196762085,1988-09-29
1.0725183486938477,1988-09-30
1.0725183486938477,1988-10-03
1.0440797805786133,1988-10-04
1.0359548330307007,1988-10-05
1.0318922996520996,1988-10-06
1.0562682151794434,1988-10-07
1.0725183486938477,1988-10-10
1.1050180196762085,1988-10-11
1.1456433534622192,1988-10-12
1.1131441593170166,1988-10-13
1.0968937873840332,1988-10-14
1.0968937873840332,1988-10-17
1.1009562015533447,1988-10-18
1.084706425666809,1988-10-19
1.1172068119049072,1988-10-20
1.1212692260742188,1988-10-21
1.1253317594528198,1988-10-24
1.1009562015533447,1988-10-25
1.088768482208252,1988-10-26
1.0643924474716187,1988-10-27
1.048142433166504,1988-10-28
1.0359548330307007,1988-10-31
1.048142433166504,1988-11-01
1.0318922996520996,1988-11-02
1.0359548330307007,1988-11-03
1.0440797805786133,1988-11-04
1.0292139053344727,1988-11-07
1.0251295566558838,1988-11-08
1.0087928771972656,1988-11-09
1.0087928771972656,1988-11-10
0.9679515361785889,1988-11-11
0.9965397119522095,1988-11-14
1.0128765106201172,1988-11-15
0.992456316947937,1988-11-16
0.9842877388000488,1988-11-17
0.9842877388000488,1988-11-18
0.9842877388000488,1988-11-21
0.9883716106414795,1988-11-22
0.9842877388000488,1988-11-23
0.976119875907898,1988-11-25
0.9802035093307495,1988-11-28
0.992456316947937,1988-11-29
1.0087928771972656,1988-11-30
1.0006247758865356,1988-12-01
0.9965397119522095,1988-12-02
1.0292139053344727,1988-12-05
1.0414665937423706,1988-12-06
1.04555082321167,1988-12-07
1.0414665937423706,1988-12-08
1.0210455656051636,1988-12-09
1.0332978963851929,1988-12-12
1.0373815298080444,1988-12-13
1.0332978963851929,1988-12-14
1.0047088861465454,1988-12-15
1.016960859298706,1988-12-16
1.016960859298706,1988-12-19
1.0087928771972656,1988-12-20
0.9965397119522095,1988-12-21
1.0006247758865356,1988-12-22
1.0128765106201172,1988-12-23
0.9965397119522095,1988-12-27
0.992456316947937,1988-12-28
1.0047088861465454,1988-12-29
0.9883716106414795,1988-12-30
0.992456316947937,1989-01-03
1.0251295566558838,1989-01-04
1.0251295566558838,1989-01-05
1.0332978963851929,1989-01-06
1.0659713745117188,1989-01-09
1.0863924026489258,1989-01-10
1.0782241821289062,1989-01-11
1.0863924026489258,1989-01-12
1.0782241821289062,1989-01-13
1.0700554847717285,1989-01-16
1.074138879776001,1989-01-17
1.1272339820861816,1989-01-18
1.1272339820861816,1989-01-19
1.1354023218154907,1989-01-20
1.1558237075805664,1989-01-23
1.1313183307647705,1989-01-24
1.1394867897033691,1989-01-25
1.1558237075805664,1989-01-26
1.1313183307647705,1989-01-27
1.1966650485992432,1989-01-30
1.257927417755127,1989-01-31
1.245675802230835,1989-02-01
1.2334229946136475,1989-02-02
1.2170861959457397,1989-02-03
1.2048341035842896,1989-02-06
1.1966650485992432,1989-02-07
1.2007495164871216,1989-02-08
1.2089171409606934,1989-02-09
1.2048341035842896,1989-02-10
1.2211703062057495,1989-02-13
1.2007495164871216,1989-02-14
1.1858140230178833,1989-02-15
1.1735038757324219,1989-02-16
1.1694011688232422,1989-02-17
1.1858140230178833,1989-02-21
1.1570918560028076,1989-02-22
1.144782543182373,1989-02-23
1.1324726343154907,1989-02-24
1.140678882598877,1989-02-27
1.1488856077194214,1989-02-28
1.1365760564804077,1989-03-01
1.1488856077194214,1989-03-02
1.140678882598877,1989-03-03
1.1488856077194214,1989-03-06
1.1858140230178833,1989-03-07
1.1735038757324219,1989-03-08
1.1981228590011597,1989-03-09
1.1858140230178833,1989-03-10
1.1940197944641113,1989-03-13
1.1735038757324219,1989-03-14
1.1694011688232422,1989-03-15
1.1817106008529663,1989-03-16
1.144782543182373,1989-03-17
1.144782543182373,1989-03-20
1.1529887914657593,1989-03-21
1.1570918560028076,1989-03-22
1.1529887914657593,1989-03-23
1.1570918560028076,1989-03-27
1.1694011688232422,1989-03-28
1.1570918560028076,1989-03-29
1.1570918560028076,1989-03-30
1.1652973890304565,1989-03-31
1.1899168491363525,1989-04-03
1.1735038757324219,1989-04-04
1.1776076555252075,1989-04-05
1.1940197944641113,1989-04-06
1.1940197944641113,1989-04-07
1.1899168491363525,1989-04-10
1.2104334831237793,1989-04-11
1.2432578802108765,1989-04-12
1.2432578802108765,1989-04-13
1.2473609447479248,1989-04-14
1.2391550540924072,1989-04-17
1.25146484375,1989-04-18
1.2473609447479248,1989-04-19
1.2309486865997314,1989-04-20
1.2309486865997314,1989-04-21
1.2391550540924072,1989-04-24
1.2350516319274902,1989-04-25
1.2391550540924072,1989-04-26
1.2555673122406006,1989-04-27
1.2637733221054077,1989-04-28
1.308909296989441,1989-05-01
1.308909296989441,1989-05-02
1.2965989112854004,1989-05-03
1.2719804048538208,1989-05-04
1.2760834693908691,1989-05-05
1.267877221107483,1989-05-08
1.2473609447479248,1989-05-09
1.2596712112426758,1989-05-10
1.2637733221054077,1989-05-11
1.2965989112854004,1989-05-12
1.3130112886428833,1989-05-15
1.318615436553955,1989-05-16
1.3227373361587524,1989-05-17
1.3268579244613647,1989-05-18
1.3268579244613647,1989-05-19
1.3268579244613647,1989-05-22
1.3021332025527954,1989-05-23
1.289771556854248,1989-05-24
1.285650610923767,1989-05-25
1.3021332025527954,1989-05-26
1.3392189741134644,1989-05-30
1.3721845149993896,1989-05-31
1.3721845149993896,1989-06-01
1.4010297060012817,1989-06-02
1.4092706441879272,1989-06-05
1.380426287651062,1989-06-06
1.3927885293960571,1989-06-07
1.4051504135131836,1989-06-08
1.4010297060012817,1989-06-09
1.425754189491272,1989-06-12
1.4133912324905396,1989-06-13
1.425754189491272,1989-06-14
1.417510986328125,1989-06-15
1.4339947700500488,1989-06-16
1.4587186574935913,1989-06-19
1.4669603109359741,1989-06-20
1.4422364234924316,1989-06-21
1.438115119934082,1989-06-22
1.4669603109359741,1989-06-23
1.4339947700500488,1989-06-26
1.4587186574935913,1989-06-27
1.4339947700500488,1989-06-28
1.417510986328125,1989-06-29
1.3969084024429321,1989-06-30
1.3845468759536743,1989-07-03
1.425754189491272,1989-07-05
1.4545987844467163,1989-07-06
1.4752018451690674,1989-07-07
1.471081018447876,1989-07-10
1.471081018447876,1989-07-11
1.499926209449768,1989-07-12
1.5164085626602173,1989-07-13
1.499926209449768,1989-07-14
1.5081664323806763,1989-07-17
1.504046082496643,1989-07-18
1.512287974357605,1989-07-19
1.5328903198242188,1989-07-20
1.5328903198242188,1989-07-21
1.5287699699401855,1989-07-24
1.549372911453247,1989-07-25
1.5947004556655884,1989-07-26
1.6523913145065308,1989-07-27
1.6235466003417969,1989-07-28
1.6317869424819946,1989-07-31
1.6111849546432495,1989-08-01
1.582338809967041,1989-08-02
1.5534942150115967,1989-08-03
1.5658560991287231,1989-08-04
1.590579867362976,1989-08-07
1.582338809967041,1989-08-08
1.5576144456863403,1989-08-09
1.541131854057312,1989-08-10
1.5370121002197266,1989-08-11
1.545253038406372,1989-08-14
1.5534942150115967,1989-08-15
1.5880672931671143,1989-08-16
1.5715253353118896,1989-08-17
1.575661540031433,1989-08-18
1.534305214881897,1989-08-21
1.5094913244247437,1989-08-22
1.5260348320007324,1989-08-23
1.575661540031433,1989-08-24
1.575661540031433,1989-08-25
1.5839320421218872,1989-08-28
1.5384397506713867,1989-08-29
1.5591193437576294,1989-08-30
1.5508482456207275,1989-08-31
1.5467112064361572,1989-09-01
1.5591193437576294,1989-09-05
1.5425764322280884,1989-09-06
1.521898865699768,1989-09-07
1.5136277675628662,1989-09-08
1.517763376235962,1989-09-11
1.5260348320007324,1989-09-12
1.497084617614746,1989-09-13
1.4888136386871338,1989-09-14
1.5012202262878418,1989-09-15
1.492949366569519,1989-09-18
1.5136277675628662,1989-09-19
1.521898865699768,1989-09-20
1.497084617614746,1989-09-21
1.4888136386871338,1989-09-22
1.4764070510864258,1989-09-25
1.4557292461395264,1989-09-26
1.4640004634857178,1989-09-27
1.5136277675628662,1989-09-28
1.5425764322280884,1989-09-29
1.5632539987564087,1989-10-02
1.575661540031433,1989-10-03
1.6004750728607178,1989-10-04
1.5880672931671143,1989-10-05
1.5963398218154907,1989-10-06
1.5880672931671143,1989-10-09
1.5963398218154907,1989-10-10
1.5301700830459595,1989-10-11
1.4888136386871338,1989-10-12
1.4226434230804443,1989-10-13
1.4267799854278564,1989-10-16
1.4350512027740479,1989-10-17
1.4185082912445068,1989-10-18
1.4433225393295288,1989-10-19
1.4598652124404907,1989-10-20
1.4433225393295288,1989-10-23
1.4433225393295288,1989-10-24
1.4474579095840454,1989-10-25
1.4061025381088257,1989-10-26
1.4019662141799927,1989-10-27
1.3978314399719238,1989-10-30
1.4309160709381104,1989-10-31
1.4391862154006958,1989-11-01
1.3978314399719238,1989-11-02
1.3895602226257324,1989-11-03
1.3771531581878662,1989-11-06
1.383802056312561,1989-11-07
1.4170467853546143,1989-11-08
1.4004243612289429,1989-11-09
1.3879570960998535,1989-11-10
1.3962689638137817,1989-11-13
1.3962689638137817,1989-11-14
1.4170467853546143,1989-11-15
1.4502909183502197,1989-11-16
1.4752240180969238,1989-11-17
1.5209355354309082,1989-11-20
1.51262366771698,1989-11-21
1.4793791770935059,1989-11-22
1.4752240180969238,1989-11-24
1.4960016012191772,1989-11-27
1.487690806388855,1989-11-28
1.4918456077575684,1989-11-29
1.4793791770935059,1989-11-30
1.4918456077575684,1989-12-01
1.4669134616851807,1989-12-04
1.4502909183502197,1989-12-05
1.4378244876861572,1989-12-06
1.408734917640686,1989-12-07
1.4461345672607422,1989-12-08
1.4793791770935059,1989-12-11
1.487690806388855,1989-12-12
1.4710686206817627,1989-12-13
1.4336684942245483,1989-12-14
1.4295119047164917,1989-12-15
1.4212017059326172,1989-12-18
1.412891149520874,1989-12-19
1.4419796466827393,1989-12-20
1.4835351705551147,1989-12-21
1.487690806388855,1989-12-22
1.4835351705551147,1989-12-26
1.4960016012191772,1989-12-27
1.5375577211380005,1989-12-28
1.5541787147521973,1989-12-29
1.5915791988372803,1990-01-02
1.5708013772964478,1990-01-03
1.5167791843414307,1990-01-04
1.4793791770935059,1990-01-05
1.5084681510925293,1990-01-08
1.500157356262207,1990-01-09
1.487690806388855,1990-01-10
1.5084681510925293,1990-01-11
1.4627574682235718,1990-01-12
1.4336684942245483,1990-01-15
1.4336684942245483,1990-01-16
1.4004243612289429,1990-01-17
1.4045801162719727,1990-01-18
1.4295119047164917,1990-01-19
1.4045801162719727,1990-01-22
1.3921139240264893,1990-01-23
1.383802056312561,1990-01-24
1.3713350296020508,1990-01-25
1.363023042678833,1990-01-26
1.3713350296020508,1990-01-29
1.3422456979751587,1990-01-30
1.3754905462265015,1990-01-31
1.3796464204788208,1990-02-01
1.412891149520874,1990-02-02
1.4045801162719727,1990-02-05
1.4004243612289429,1990-02-06
1.4212017059326172,1990-02-07
1.3879570960998535,1990-02-08
1.4170467853546143,1990-02-09
1.3879570960998535,1990-02-12
1.3921139240264893,1990-02-13
1.3921139240264893,1990-02-14
1.4029698371887207,1990-02-15
1.3904428482055664,1990-02-16
1.3653898239135742,1990-02-20
1.3612136840820312,1990-02-21
1.3695642948150635,1990-02-22
1.3695642948150635,1990-02-23
1.3862675428390503,1990-02-26
1.3695642948150635,1990-02-27
1.3570384979248047,1990-02-28
1.3779162168502808,1990-03-01
1.3904428482055664,1990-03-02
1.4071450233459473,1990-03-05
1.4321972131729126,1990-03-06
1.4196717739105225,1990-03-07
1.448899507522583,1990-03-08
1.4321972131729126,1990-03-09
1.428022027015686,1990-03-12
1.4154953956604004,1990-03-13
1.4196717739105225,1990-03-14
1.4196717739105225,1990-03-15
1.4321972131729126,1990-03-16
1.4238471984863281,1990-03-19
1.4363722801208496,1990-03-20
1.4405486583709717,1990-03-21
1.4154953956604004,1990-03-22
1.4113209247589111,1990-03-23
1.4113209247589111,1990-03-26
1.4238471984863281,1990-03-27
1.3987946510314941,1990-03-28
1.4113209247589111,1990-03-29
1.4196717739105225,1990-03-30
1.4029698371887207,1990-04-02
1.428022027015686,1990-04-03
1.428022027015686,1990-04-04
1.4196717739105225,1990-04-05
1.428022027015686,1990-04-06
1.4321972131729126,1990-04-09
1.4363722801208496,1990-04-10
1.4405486583709717,1990-04-11
1.461426019668579,1990-04-12
1.473953366279602,1990-04-16
1.461426019668579,1990-04-17
1.4405486583709717,1990-04-18
1.4321972131729126,1990-04-19
1.4029698371887207,1990-04-20
1.373740315437317,1990-04-23
1.3862675428390503,1990-04-24
1.3987946510314941,1990-04-25
1.3987946510314941,1990-04-26
1.3946175575256348,1990-04-27
1.4029698371887207,1990-04-30
1.4238471984863281,1990-05-01
1.4196717739105225,1990-05-02
1.428022027015686,1990-05-03
1.428022027015686,1990-05-04
1.4238471984863281,1990-05-07
1.428022027015686,1990-05-08
1.428022027015686,1990-05-09
1.4113209247589111,1990-05-10
1.4321972131729126,1990-05-11
1.4906548261642456,1990-05-14
1.473953366279602,1990-05-15
