SBUX,Date
2.712332248687744,1999-11-22
2.6390256881713867,1999-11-23
2.687897205352783,1999-11-24
2.6145901679992676,1999-11-26
2.608482599258423,1999-11-29
2.596264362335205,1999-11-30
2.596264362335205,1999-12-01
2.706223249435425,1999-12-02
2.7184417247772217,1999-12-03
2.6329171657562256,1999-12-06
2.6451356410980225,1999-12-07
2.5229575634002686,1999-12-08
2.351910352706909,1999-12-09
2.4740869998931885,1999-12-10
2.4740869998931885,1999-12-13
2.419107437133789,1999-12-14
2.467978000640869,1999-12-15
2.467978000640869,1999-12-16
2.5535025596618652,1999-12-17
2.5412840843200684,1999-12-20
2.5107407569885254,1999-12-21
2.492412567138672,1999-12-22
2.467978000640869,1999-12-23
2.4313249588012695,1999-12-27
2.461869478225708,1999-12-28
2.412999391555786,1999-12-29
2.3580191135406494,1999-12-30
2.3702352046966553,1999-12-31
2.4099438190460205,2000-01-03
2.333582878112793,2000-01-04
2.364128351211548,2000-01-05
2.449651002883911,2000-01-06
2.437434196472168,2000-01-07
2.5412840843200684,2000-01-10
2.467978000640869,2000-01-11
2.4740869998931885,2000-01-12
2.6512434482574463,2000-01-13
2.5840466022491455,2000-01-14
2.5473928451538086,2000-01-18
2.492412567138672,2000-01-19
2.449651002883911,2000-01-20
2.440487861633301,2000-01-21
2.40078067779541,2000-01-24
2.5412840843200684,2000-01-25
2.8345093727111816,2000-01-26
2.822291135787964,2000-01-27
2.9139249324798584,2000-01-28
3.1277353763580322,2000-01-31
3.1582794189453125,2000-02-01
3.1094090938568115,2000-02-02
3.0727553367614746,2000-02-03
3.359870195388794,2000-02-04
3.3476529121398926,2000-02-07
3.4209601879119873,2000-02-08
3.372089147567749,2000-02-09
3.1277353763580322,2000-02-10
3.2132582664489746,2000-02-11
3.3171091079711914,2000-02-14
3.3843071460723877,2000-02-15
3.341545343399048,2000-02-16
3.3843071460723877,2000-02-17
3.2376933097839355,2000-02-18
3.2438018321990967,2000-02-22
3.4087414741516113,2000-02-23
3.4270691871643066,2000-02-24
3.2987818717956543,2000-02-25
3.3293263912200928,2000-02-28
3.4331769943237305,2000-02-29
3.3965234756469727,2000-03-01
3.249910831451416,2000-03-02
3.6347692012786865,2000-03-03
3.506484270095825,2000-03-06
3.335434675216675,2000-03-07
3.311000347137451,2000-03-08
3.530919075012207,2000-03-09
3.482048273086548,2000-03-10
3.3965234756469727,2000-03-13
3.2682383060455322,2000-03-14
3.4392852783203125,2000-03-15
3.750838279724121,2000-03-16
3.6225521564483643,2000-03-17
3.4392852783203125,2000-03-20
3.8119254112243652,2000-03-21
3.8241446018218994,2000-03-22
3.848578929901123,2000-03-23
3.7752726078033447,2000-03-24
3.8241446018218994,2000-03-27
3.708075523376465,2000-03-28
3.8791234493255615,2000-03-29
3.8852334022521973,2000-03-30
4.380051136016846,2000-03-31
4.050171375274658,2000-04-03
4.245655059814453,2000-04-04
3.8669071197509766,2000-04-05
3.6714229583740234,2000-04-06
3.9157772064208984,2000-04-07
3.5797886848449707,2000-04-10
3.708075523376465,2000-04-11
3.677532196044922,2000-04-12
3.892869472503662,2000-04-13
3.4392852783203125,2000-04-14
3.530919075012207,2000-04-17
3.659205675125122,2000-04-18
3.640878915786743,2000-04-19
3.659205675125122,2000-04-20
3.9035589694976807,2000-04-24
3.7325096130371094,2000-04-25
3.628660202026367,2000-04-26
3.6225521564483643,2000-04-27
2.9551589488983154,2000-04-28
3.0238845348358154,2000-05-01
3.121626138687134,2000-05-02
3.1094090938568115,2000-05-03
3.2682383060455322,2000-05-04
3.2926735877990723,2000-05-05
3.2254762649536133,2000-05-08
3.262129068374634,2000-05-09
3.1827147006988525,2000-05-10
3.249910831451416,2000-05-11
3.1827147006988525,2000-05-12
3.176604747772217,2000-05-15
3.249910831451416,2000-05-16
3.170497179031372,2000-05-17
2.9994499683380127,2000-05-18
2.9444682598114014,2000-05-19
2.9200336933135986,2000-05-22
2.767312526702881,2000-05-23
3.0299925804138184,2000-05-24
2.9200336933135986,2000-05-25
2.846726894378662,2000-05-26
3.2315852642059326,2000-05-30
3.3232173919677734,2000-05-31
3.372089147567749,2000-06-01
3.5981171131134033,2000-06-02
3.482048273086548,2000-06-05
3.6653130054473877,2000-06-06
3.378196954727173,2000-06-07
3.451504945755005,2000-06-08
3.4942657947540283,2000-06-09
3.311000347137451,2000-06-12
3.512592077255249,2000-06-13
3.4392852783203125,2000-06-14
3.390415906906128,2000-06-15
3.4087414741516113,2000-06-16
3.4331769943237305,2000-06-19
3.4698307514190674,2000-06-20
3.537026882171631,2000-06-21
3.500375747680664,2000-06-22
3.451504945755005,2000-06-23
3.5431361198425293,2000-06-26
3.6653130054473877,2000-06-27
3.7325096130371094,2000-06-28
3.7019662857055664,2000-06-29
3.7325096130371094,2000-06-30
3.763054847717285,2000-07-03
3.7447288036346436,2000-07-05
3.7202939987182617,2000-07-06
4.086825847625732,2000-07-07
3.8852334022521973,2000-07-10
3.9035589694976807,2000-07-11
3.9402129650115967,2000-07-12
3.909667730331421,2000-07-13
3.909667730331421,2000-07-14
3.8913421630859375,2000-07-17
3.8852334022521973,2000-07-18
3.8852334022521973,2000-07-19
3.909667730331421,2000-07-20
3.9035589694976807,2000-07-21
3.882178783416748,2000-07-24
3.769164562225342,2000-07-25
3.6836419105529785,2000-07-26
3.530919075012207,2000-07-27
3.6164426803588867,2000-07-28
3.6653130054473877,2000-07-31
3.708075523376465,2000-08-01
3.836362361907959,2000-08-02
3.9157772064208984,2000-08-03
4.0746073722839355,2000-08-04
4.184566497802734,2000-08-07
4.190675258636475,2000-08-08
4.2028937339782715,2000-08-09
4.190675258636475,2000-08-10
4.172349452972412,2000-08-11
4.099042892456055,2000-08-14
3.982974052429199,2000-08-15
3.95242977142334,2000-08-16
3.738619804382324,2000-08-17
3.5797886848449707,2000-08-18
3.640878915786743,2000-08-21
3.6653130054473877,2000-08-22
3.500375747680664,2000-08-23
3.530919075012207,2000-08-24
3.4942657947540283,2000-08-25
3.524810314178467,2000-08-28
3.4331769943237305,2000-08-29
3.5858969688415527,2000-08-30
3.5797886848449707,2000-08-31
3.6836419105529785,2000-09-01
3.677532196044922,2000-09-05
3.6103355884552,2000-09-06
3.677532196044922,2000-09-07
3.5431361198425293,2000-09-08
3.555354595184326,2000-09-11
3.6530966758728027,2000-09-12
3.805819511413574,2000-09-13
3.708075523376465,2000-09-14
3.7874913215637207,2000-09-15
3.666841506958008,2000-09-18
3.677532196044922,2000-09-19
3.7019662857055664,2000-09-20
3.7752726078033447,2000-09-21
3.8241446018218994,2000-09-22
3.9035589694976807,2000-09-25
3.8607969284057617,2000-09-26
3.8974504470825195,2000-09-27
4.013518333435059,2000-09-28
3.9157772064208984,2000-09-29
3.9463210105895996,2000-10-02
3.8607969284057617,2000-10-03
3.982974052429199,2000-10-04
4.0074076652526855,2000-10-05
3.927995204925537,2000-10-06
3.958538293838501,2000-10-09
3.964648723602295,2000-10-10
3.9157772064208984,2000-10-11
3.7447288036346436,2000-10-12
3.836362361907959,2000-10-13
3.964648723602295,2000-10-16
3.8852334022521973,2000-10-17
3.9402129650115967,2000-10-18
4.0074076652526855,2000-10-19
3.9402129650115967,2000-10-20
3.909667730331421,2000-10-23
3.9463210105895996,2000-10-24
3.9768667221069336,2000-10-25
4.0074076652526855,2000-10-26
3.8852334022521973,2000-10-27
4.068498611450195,2000-10-30
4.367832183837891,2000-10-31
4.355615139007568,2000-11-01
4.398375511169434,2000-11-02
4.575534343719482,2000-11-03
4.569422721862793,2000-11-06
4.5999674797058105,2000-11-07
4.380051136016846,2000-11-08
4.380051136016846,2000-11-09
4.349505424499512,2000-11-10
4.337288856506348,2000-11-13
4.5999674797058105,2000-11-14
4.648841857910156,2000-11-15
4.520554065704346,2000-11-16
4.6854939460754395,2000-11-17
4.8748674392700195,2000-11-20
4.636622905731201,2000-11-21
4.758800029754639,2000-11-22
4.691601753234863,2000-11-24
4.404487133026123,2000-11-27
4.3525590896606445,2000-11-28
4.445720672607422,2000-11-29
4.45335578918457,2000-11-30
4.325069904327393,2000-12-01
4.386158466339111,2000-12-04
4.520554065704346,2000-12-05
4.496118545532227,2000-12-06
4.575534343719482,2000-12-07
4.581642150878906,2000-12-08
4.30674409866333,2000-12-11
4.392269134521484,2000-12-12
4.30674409866333,2000-12-13
4.257874011993408,2000-12-14
4.092935085296631,2000-12-15
4.257874011993408,2000-12-18
4.410594940185547,2000-12-19
4.300634384155273,2000-12-20
4.392269134521484,2000-12-21
4.422811985015869,2000-12-22
4.398375511169434,2000-12-26
4.325069904327393,2000-12-27
4.337288856506348,2000-12-28
4.325069904327393,2000-12-29
4.111260414123535,2001-01-02
4.227328300476074,2001-01-03
4.019627094268799,2001-01-04
4.080716609954834,2001-01-05
4.14791202545166,2001-01-08
4.080716609954834,2001-01-09
4.300634384155273,2001-01-10
4.331179618835449,2001-01-11
4.3739399909973145,2001-01-12
4.380051136016846,2001-01-16
4.380051136016846,2001-01-17
4.441139221191406,2001-01-18
4.5266618728637695,2001-01-19
4.422811985015869,2001-01-22
4.532772064208984,2001-01-23
4.2395453453063965,2001-01-24
4.184566497802734,2001-01-25
4.459465026855469,2001-01-26
4.813779354095459,2001-01-29
4.764907360076904,2001-01-30
4.880975723266602,2001-01-31
4.795451641082764,2001-02-01
4.679384231567383,2001-02-02
4.6854939460754395,2001-02-05
4.8748674392700195,2001-02-06
4.8748674392700195,2001-02-07
4.752687931060791,2001-02-08
4.7221479415893555,2001-02-09
4.887086391448975,2001-02-12
4.752687931060791,2001-02-13
4.679384231567383,2001-02-14
4.813779354095459,2001-02-15
4.783234596252441,2001-02-16
4.7221479415893555,2001-02-20
4.679384231567383,2001-02-21
4.630513668060303,2001-02-22
4.66105842590332,2001-02-23
4.673275947570801,2001-02-26
4.716038227081299,2001-02-27
4.6549482345581055,2001-02-28
4.648841857910156,2001-03-01
4.642731666564941,2001-03-02
4.563315391540527,2001-03-05
4.569422721862793,2001-03-06
4.5144453048706055,2001-03-07
4.648841857910156,2001-03-08
4.606077671051025,2001-03-09
4.392269134521484,2001-03-12
4.3739399909973145,2001-03-13
4.227328300476074,2001-03-14
4.270092487335205,2001-03-15
4.282310485839844,2001-03-16
4.331179618835449,2001-03-19
4.227328300476074,2001-03-20
4.001301288604736,2001-03-21
3.9157772064208984,2001-03-22
3.995192289352417,2001-03-23
4.068498611450195,2001-03-26
3.9768667221069336,2001-03-27
4.025738716125488,2001-03-28
4.099042892456055,2001-03-29
4.14791202545166,2001-03-30
4.2028937339782715,2001-04-02
4.080716609954834,2001-04-03
4.001301288604736,2001-04-04
4.001301288604736,2001-04-05
3.640878915786743,2001-04-06
3.7757623195648193,2001-04-09
3.909667730331421,2001-04-10
3.93410325050354,2001-04-11
3.7122297286987305,2001-04-12
3.7698974609375,2001-04-16
3.809971332550049,2001-04-17
4.057257175445557,2001-04-18
4.0347771644592285,2001-04-19
3.9321494102478027,2001-04-20
3.8119254112243652,2001-04-23
3.6858408451080322,2001-04-24
3.8832783699035645,2001-04-25
3.878389596939087,2001-04-26
3.6320815086364746,2001-04-27
3.7826039791107178,2001-04-30
3.913578748703003,2001-05-01
3.852977752685547,2001-05-02
3.7044100761413574,2001-05-03
3.7122297286987305,2001-05-04
3.688772678375244,2001-05-07
3.6340372562408447,2001-05-08
3.655540943145752,2001-05-09
3.6379458904266357,2001-05-10
3.6965906620025635,2001-05-11
3.776737689971924,2001-05-14
3.8197455406188965,2001-05-15
3.913578748703003,2001-05-16
4.052371025085449,2001-05-17
4.046506881713867,2001-05-18
4.12470006942749,2001-05-21
4.144247055053711,2001-05-22
3.927262544631958,2001-05-23
3.983952045440674,2001-05-24
3.985905408859253,2001-05-25
3.8842549324035645,2001-05-29
3.927262544631958,2001-05-30
3.8158366680145264,2001-05-31
3.8295187950134277,2001-06-01
3.751326560974121,2001-06-04
3.851022720336914,2001-06-05
3.7571897506713867,2001-06-06
3.7923765182495117,2001-06-07
3.7220029830932617,2001-06-08
3.7571897506713867,2001-06-11
3.794332504272461,2001-06-12
3.823655128479004,2001-06-13
3.751326560974121,2001-06-14
3.8197455406188965,2001-06-15
3.851022720336914,2001-06-18
3.9741764068603516,2001-06-19
4.0992865562438965,2001-06-20
4.466794490814209,2001-06-21
4.30845308303833,2001-06-22
4.333867073059082,2001-06-25
4.27913236618042,2001-06-26
4.286951065063477,2001-06-27
4.427698612213135,2001-06-28
4.496118545532227,2001-06-29
4.451157569885254,2001-07-02
4.298681735992432,2001-07-03
4.284996032714844,2001-07-05
4.003500938415527,2001-07-06
4.0934224128723145,2001-07-09
3.9937243461608887,2001-07-10
4.044551849365234,2001-07-11
4.046506881713867,2001-07-12
4.0074076652526855,2001-07-13
3.9350814819335938,2001-07-16
3.921398162841797,2001-07-17
3.8217010498046875,2001-07-18
3.8001983165740967,2001-07-19
3.958538293838501,2001-07-20
3.8471145629882812,2001-07-23
3.88034725189209,2001-07-24
3.8334295749664307,2001-07-25
3.7141849994659424,2001-07-26
3.6653130054473877,2001-07-27
3.596893787384033,2001-07-30
3.5265204906463623,2001-07-31
3.598849058151245,2001-08-01
3.6086232662200928,2001-08-02
3.4874255657196045,2001-08-03
3.4248695373535156,2001-08-06
3.4932875633239746,2001-08-07
3.440506935119629,2001-08-08
3.5499799251556396,2001-08-09
3.510880708694458,2001-08-10
3.5832107067108154,2001-08-13
3.520655870437622,2001-08-14
3.4776506423950195,2001-08-15
3.53433895111084,2001-08-16
3.510880708694458,2001-08-17
3.655540943145752,2001-08-20
3.682908058166504,2001-08-21
3.67313289642334,2001-08-22
3.655540943145752,2001-08-23
3.6262168884277344,2001-08-24
3.6183974742889404,2001-08-27
3.4874255657196045,2001-08-28
3.4170501232147217,2001-08-29
3.411184787750244,2001-08-30
3.2978060245513916,2001-08-31
3.221566915512085,2001-09-04
3.2489349842071533,2001-09-05
3.1746504306793213,2001-09-06
3.1511926651000977,2001-09-07
3.2157018184661865,2001-09-10
3.0319480895996094,2001-09-17
3.0495407581329346,2001-09-18
2.990896224975586,2001-09-19
2.8677423000335693,2001-09-20
2.7915031909942627,2001-09-21
2.926387071609497,2001-09-24
2.9420247077941895,2001-09-25
2.736767530441284,2001-09-26
2.8403732776641846,2001-09-27
2.920522451400757,2001-09-28
2.8931546211242676,2001-10-01
2.846238613128662,2001-10-02
3.061270236968994,2001-10-03
2.945935010910034,2001-10-04
3.3153977394104004,2001-10-05
3.3369011878967285,2001-10-08
3.213747024536133,2001-10-09
3.2821667194366455,2001-10-10
3.32712721824646,2001-10-11
3.1277353763580322,2001-10-12
3.211792469024658,2001-10-15
3.2978060245513916,2001-10-16
3.106231689453125,2001-10-17
3.1863789558410645,2001-10-18
3.2469780445098877,2001-10-19
3.364269495010376,2001-10-22
3.362313747406006,2001-10-23
3.397501230239868,2001-10-24
3.4815597534179688,2001-10-25
3.4913341999053955,2001-10-26
3.3134448528289795,2001-10-29
3.387727975845337,2001-10-30
3.3466765880584717,2001-10-31
3.3799073696136475,2001-11-01
3.4971978664398193,2001-11-02
3.6359899044036865,2001-11-05
3.7669646739959717,2001-11-06
3.7141849994659424,2001-11-07
3.6907260417938232,2001-11-08
3.7200493812561035,2001-11-09
3.733733892440796,2001-11-12
3.7747843265533447,2001-11-13
3.737643241882324,2001-11-14
3.747417449951172,2001-11-15
3.4209601879119873,2001-11-16
3.3994550704956055,2001-11-19
3.397501230239868,2001-11-20
3.383816957473755,2001-11-21
3.383816957473755,2001-11-23
3.3955471515655518,2001-11-26
3.360360622406006,2001-11-27
3.3056235313415527,2001-11-28
3.3036699295043945,2001-11-29
3.4639668464660645,2001-11-30
3.6125330924987793,2001-12-03
3.8432021141052246,2001-12-04
3.8920741081237793,2001-12-05
3.8197455406188965,2001-12-06
3.7044100761413574,2001-12-07
3.737643241882324,2001-12-10
3.7200493812561035,2001-12-11
3.6633591651916504,2001-12-12
3.6574950218200684,2001-12-13
3.7552366256713867,2001-12-14
3.8158366680145264,2001-12-17
3.8138818740844727,2001-12-18
3.733733892440796,2001-12-19
3.598849058151245,2001-12-20
3.682908058166504,2001-12-21
3.686816453933716,2001-12-24
3.71809458732605,2001-12-26
3.7845582962036133,2001-12-27
3.8119254112243652,2001-12-28
3.72395920753479,2001-12-31
3.8138818740844727,2002-01-02
3.9917707443237305,2002-01-03
4.32213830947876,2002-01-04
4.2693586349487305,2002-01-07
4.435519695281982,2002-01-08
4.275222301483154,2002-01-09
4.392511367797852,2002-01-10
4.277177333831787,2002-01-11
4.281086444854736,2002-01-14
4.283041477203369,2002-01-15
4.154023170471191,2002-01-16
4.302591323852539,2002-01-17
4.283041477203369,2002-01-18
4.179435729980469,2002-01-22
4.425745964050293,2002-01-23
4.523483753204346,2002-01-24
4.466794490814209,2002-01-25
4.472658634185791,2002-01-28
4.363188743591309,2002-01-29
4.449203014373779,2002-01-30
4.646641254425049,2002-01-31
4.470706462860107,2002-02-01
4.357324600219727,2002-02-04
4.37296199798584,2002-02-05
4.257628917694092,2002-02-06
4.234170436859131,2002-02-07
4.296725273132324,2002-02-08
4.261536598205566,2002-02-11
4.208755016326904,2002-02-12
4.300634384155273,2002-02-13
4.249809741973877,2002-02-14
4.214621543884277,2002-02-15
4.173571586608887,2002-02-19
4.228305339813232,2002-02-20
4.12470006942749,2002-02-21
4.224395751953125,2002-02-22
4.329957008361816,2002-02-25
4.361235618591309,2002-02-26
4.3866472244262695,2002-02-27
4.498073577880859,2002-02-28
4.593860149383545,2002-03-01
4.70528507232666,2002-03-04
4.587994575500488,2002-03-05
4.523483753204346,2002-03-06
4.519577503204346,2002-03-07
4.488298416137695,2002-03-08
4.466794490814209,2002-03-11
4.476571083068848,2002-03-12
4.429653167724609,2002-03-13
4.562582015991211,2002-03-14
4.642731666564941,2002-03-15
4.640775680541992,2002-03-18
4.6642351150512695,2002-03-19
4.629047393798828,2002-03-20
4.687693119049072,2002-03-21
4.609498977661133,2002-03-22
4.535213947296143,2002-03-25
4.59190559387207,2002-03-26
4.587994575500488,2002-03-27
4.521531105041504,2002-03-28
4.5547614097595215,2002-04-01
4.550853729248047,2002-04-02
4.59190559387207,2002-04-03
4.668144702911377,2002-04-04
4.6994194984436035,2002-04-05
4.779569625854492,2002-04-08
4.8753557205200195,2002-04-09
4.8988142013549805,2002-04-10
4.871446132659912,2002-04-11
4.920316219329834,2002-04-12
4.908588886260986,2002-04-15
4.961369037628174,2002-04-16
5.0102386474609375,2002-04-17
4.96527624130249,2002-04-18
4.883174419403076,2002-04-19
4.879264831542969,2002-04-22
4.920316219329834,2002-04-23
4.922271251678467,2002-04-24
4.961369037628174,2002-04-25
4.597770690917969,2002-04-26
4.5117573738098145,2002-04-29
4.460931301116943,2002-04-30
4.6173176765441895,2002-05-01
4.62318229675293,2002-05-02
4.587994575500488,2002-05-03
4.429653167724609,2002-05-06
4.457021713256836,2002-05-07
4.447249412536621,2002-05-08
4.380784034729004,2002-05-09
4.304543972015381,2002-05-10
4.392511367797852,2002-05-13
4.611454486846924,2002-05-14
4.668144702911377,2002-05-15
4.668144702911377,2002-05-16
4.703329563140869,2002-05-17
4.556717872619629,2002-05-20
4.505892276763916,2002-05-21
4.46875,2002-05-22
4.47461462020874,2002-05-23
4.3846917152404785,2002-05-24
4.32213830947876,2002-05-28
4.492209434509277,2002-05-29
4.607542037963867,2002-05-30
4.746336936950684,2002-05-31
4.6270928382873535,2002-06-03
4.734606742858887,2002-06-04
4.883174419403076,2002-06-05
4.760019779205322,2002-06-06
4.869492053985596,2002-06-07
4.814756870269775,2002-06-10
4.675963401794434,2002-06-11
4.76784086227417,2002-06-12
4.636866569519043,2002-06-13
4.621227741241455,2002-06-14
4.752202033996582,2002-06-17
4.783480167388916,2002-06-18
4.777613162994385,2002-06-19
4.885128498077393,2002-06-20
4.832350254058838,2002-06-21
4.838214874267578,2002-06-24
4.789342403411865,2002-06-25
4.787387847900391,2002-06-26
4.881217956542969,2002-06-27
4.857762336730957,2002-06-28
4.761976718902588,2002-07-01
4.597770690917969,2002-07-02
4.527396202087402,2002-07-03
4.660323143005371,2002-07-05
4.6192731857299805,2002-07-08
4.435519695281982,2002-07-09
4.400330543518066,2002-07-10
4.376872539520264,2002-07-11
4.298681735992432,2002-07-12
4.333867073059082,2002-07-15
4.148158073425293,2002-07-16
4.18334436416626,2002-07-17
4.097330570220947,2002-07-18
3.9292168617248535,2002-07-19
3.835383892059326,2002-07-22
3.688772678375244,2002-07-23
4.120792388916016,2002-07-24
3.9116220474243164,2002-07-25
3.8119254112243652,2002-07-26
3.970268487930298,2002-07-29
3.8549327850341797,2002-07-30
3.8373401165008545,2002-07-31
3.682908058166504,2002-08-01
3.677041530609131,2002-08-02
3.641857147216797,2002-08-05
3.731778383255005,2002-08-06
3.7689197063446045,2002-08-07
3.7904245853424072,2002-08-08
3.809971332550049,2002-08-09
3.8549327850341797,2002-08-12
3.702456474304199,2002-08-13
4.003500938415527,2002-08-14
4.159887313842773,2002-08-15
4.06996488571167,2002-08-16
4.26349401473999,2002-08-19
4.114924430847168,2002-08-20
4.079738616943359,2002-08-21
4.130563259124756,2002-08-22
4.111015319824219,2002-08-23
4.103198528289795,2002-08-26
3.972223997116089,2002-08-27
3.882298707962036,2002-08-28
3.997635841369629,2002-08-29
3.9292168617248535,2002-08-30
3.905756950378418,2002-09-03
4.046506881713867,2002-09-04
3.954629421234131,2002-09-05
4.08169412612915,2002-09-06
4.085603713989258,2002-09-09
4.114924430847168,2002-09-10
4.005456447601318,2002-09-11
3.9448556900024414,2002-09-12
4.019138336181641,2002-09-13
4.021093845367432,2002-09-16
3.93117094039917,2002-09-17
3.976132392883301,2002-09-18
3.9819960594177246,2002-09-19
4.062144756317139,2002-09-20
3.966357707977295,2002-09-23
3.905756950378418,2002-09-24
4.042595863342285,2002-09-25
4.140339374542236,2002-09-26
4.105152606964111,2002-09-27
4.038687229156494,2002-09-30
4.18334436416626,2002-10-01
4.0934224128723145,2002-10-02
4.12470006942749,2002-10-03
4.148158073425293,2002-10-04
4.126654624938965,2002-10-07
4.249809741973877,2002-10-08
4.208755016326904,2002-10-09
4.3377766609191895,2002-10-10
4.427698612213135,2002-10-11
4.513710975646973,2002-10-14
4.601680755615234,2002-10-15
4.576266765594482,2002-10-16
4.245899677276611,2002-10-17
4.3651442527771,2002-10-18
4.517621994018555,2002-10-21
4.415968418121338,2002-10-22
4.519577503204346,2002-10-23
4.388603687286377,2002-10-24
4.677917003631592,2002-10-25
4.533259868621826,2002-10-28
4.593860149383545,2002-10-29
4.648595809936523,2002-10-30
4.660323143005371,2002-10-31
4.6642351150512695,2002-11-01
4.46875,2002-11-04
4.562582015991211,2002-11-05
4.529349327087402,2002-11-06
4.48438835144043,2002-11-07
4.406197547912598,2002-11-08
4.255674839019775,2002-11-11
4.2693586349487305,2002-11-12
4.27913236618042,2002-11-13
4.402287483215332,2002-11-14
4.300634384155273,2002-11-15
4.204846382141113,2002-11-18
4.179435729980469,2002-11-19
4.281086444854736,2002-11-20
4.208755016326904,2002-11-21
4.26349401473999,2002-11-22
4.302591323852539,2002-11-25
4.275222301483154,2002-11-26
4.3866472244262695,2002-11-27
4.249809741973877,2002-11-29
4.218531608581543,2002-12-02
4.101241111755371,2002-12-03
4.134471893310547,2002-12-04
4.017183303833008,2002-12-05
4.154023170471191,2002-12-06
4.030867576599121,2002-12-09
4.025001525878906,2002-12-10
3.980041027069092,2002-12-11
4.048460483551025,2002-12-12
3.980041027069092,2002-12-13
4.16379451751709,2002-12-16
4.128610134124756,2002-12-17
4.173571586608887,2002-12-18
4.068007469177246,2002-12-19
4.05432653427124,2002-12-20
4.089513301849365,2002-12-23
4.046506881713867,2002-12-24
4.066056728363037,2002-12-26
4.015228271484375,2002-12-27
4.030867576599121,2002-12-30
3.983952045440674,2002-12-31
4.144247055053711,2003-01-02
4.128610134124756,2003-01-03
4.197029113769531,2003-01-06
4.152068614959717,2003-01-07
4.06410026550293,2003-01-08
4.066056728363037,2003-01-09
4.083647727966309,2003-01-10
4.036733627319336,2003-01-13
3.962449550628662,2003-01-14
3.97808837890625,2003-01-15
3.958538293838501,2003-01-16
3.927262544631958,2003-01-17
3.870570659637451,2003-01-21
3.9194414615631104,2003-01-22
3.913578748703003,2003-01-23
4.486342906951904,2003-01-24
4.421835899353027,2003-01-27
4.435519695281982,2003-01-28
4.462886333465576,2003-01-29
4.396422863006592,2003-01-30
4.441381931304932,2003-01-31
4.421835899353027,2003-02-03
4.369054317474365,2003-02-04
4.3377766609191895,2003-02-05
4.320183753967285,2003-02-06
4.296725273132324,2003-02-07
4.329957008361816,2003-02-10
4.324093818664551,2003-02-11
4.32213830947876,2003-02-12
4.290862083435059,2003-02-13
4.402287483215332,2003-02-14
4.478524684906006,2003-02-18
4.462886333465576,2003-02-19
4.415968418121338,2003-02-20
4.5586724281311035,2003-02-21
4.400330543518066,2003-02-24
4.460931301116943,2003-02-25
4.339730739593506,2003-02-26
4.513710975646973,2003-02-27
4.584087371826172,2003-02-28
4.539124488830566,2003-03-03
4.568447589874268,2003-03-04
4.574310302734375,2003-03-05
4.570401668548584,2003-03-06
4.476571083068848,2003-03-07
4.392511367797852,2003-03-10
4.3846917152404785,2003-03-11
4.398375511169434,2003-03-12
4.703329563140869,2003-03-13
4.742427825927734,2003-03-14
4.9711432456970215,2003-03-17
4.9007697105407715,2003-03-18
4.885128498077393,2003-03-19
4.935956001281738,2003-03-20
5.137304306030273,2003-03-21
4.943774223327637,2003-03-24
5.082568168640137,2003-03-25
5.137304306030273,2003-03-26
5.137304306030273,2003-03-27
5.059108734130859,2003-03-28
5.035652160644531,2003-03-31
4.951596260070801,2003-04-01
5.133394241333008,2003-04-02
5.045426368713379,2003-04-03
4.926181316375732,2003-04-04
4.9887375831604,2003-04-07
5.037606239318848,2003-04-08
4.969187259674072,2003-04-09
5.029788017272949,2003-04-10
4.990692138671875,2003-04-11
5.098207950592041,2003-04-14
5.227226734161377,2003-04-15
5.029788017272949,2003-04-16
5.053245544433594,2003-04-17
4.926181316375732,2003-04-21
4.910543918609619,2003-04-22
4.804981231689453,2003-04-23
4.9320454597473145,2003-04-24
4.587994575500488,2003-04-25
4.6974663734436035,2003-04-28
4.675963401794434,2003-04-29
4.5958147048950195,2003-04-30
4.691601753234863,2003-05-01
4.648595809936523,2003-05-02
4.599724292755127,2003-05-05
4.683781623840332,2003-05-06
4.613408088684082,2003-05-07
4.496118545532227,2003-05-08
4.541079998016357,2003-05-09
4.572356700897217,2003-05-12
4.523483753204346,2003-05-13
4.51566743850708,2003-05-14
4.66227912902832,2003-05-15
4.593860149383545,2003-05-16
4.478524684906006,2003-05-19
4.509800434112549,2003-05-20
4.503936767578125,2003-05-21
4.599724292755127,2003-05-22
4.58017635345459,2003-05-23
4.632957458496094,2003-05-27
4.6192731857299805,2003-05-28
4.613408088684082,2003-05-29
4.822575092315674,2003-05-30
4.787387847900391,2003-06-02
4.7737040519714355,2003-06-03
4.763931751251221,2003-06-04
4.816709041595459,2003-06-05
4.785434722900391,2003-06-06
4.756109714508057,2003-06-09
4.769794940948486,2003-06-10
4.758066654205322,2003-06-11
4.722878932952881,2003-06-12
4.687693119049072,2003-06-13
4.84016752243042,2003-06-16
4.779569625854492,2003-06-17
4.722878932952881,2003-06-18
4.724832534790039,2003-06-19
4.695511341094971,2003-06-20
4.707239151000977,2003-06-23
4.701377868652344,2003-06-24
4.709196090698242,2003-06-25
4.779569625854492,2003-06-26
4.799117565155029,2003-06-27
4.799117565155029,2003-06-30
4.951596260070801,2003-07-01
5.272188186645508,2003-07-02
5.21354341506958,2003-07-03
5.33278751373291,2003-07-07
5.340605735778809,2003-07-08
5.303464412689209,2003-07-09
5.21354341506958,2003-07-10
5.248729228973389,2003-07-11
5.244821071624756,2003-07-14
