FDX,Date
22.113981246948242,1998-11-12
22.584489822387695,1998-11-13
23.107275009155273,1998-11-16
22.9504451751709,1998-11-17
24.701778411865234,1998-11-18
24.597225189208984,1998-11-19
25.381412506103516,1998-11-20
26.400854110717773,1998-11-23
27.472564697265625,1998-11-24
26.662250518798828,1998-11-25
26.688385009765625,1998-11-27
27.132761001586914,1998-11-30
27.76010513305664,1998-12-01
27.91693878173828,1998-12-02
27.969215393066406,1998-12-03
28.12605857849121,1998-12-04
30.112642288208008,1998-12-07
30.557029724121094,1998-12-08
30.844562530517578,1998-12-09
30.3217716217041,1998-12-10
30.034231185913086,1998-12-11
29.380741119384766,1998-12-14
29.668272018432617,1998-12-15
30.112642288208008,1998-12-16
31.916278839111328,1998-12-17
34.4517936706543,1998-12-18
35.34055709838867,1998-12-21
37.928348541259766,1998-12-22
37.5362548828125,1998-12-23
37.0919075012207,1998-12-24
37.43171310424805,1998-12-28
37.01347351074219,1998-12-29
37.301002502441406,1998-12-30
37.301002502441406,1998-12-31
36.22929763793945,1999-01-04
35.784912109375,1999-01-05
37.170318603515625,1999-01-06
36.516815185546875,1999-01-07
36.77821350097656,1999-01-08
36.43840026855469,1999-01-11
35.680381774902344,1999-01-12
34.94844436645508,1999-01-13
32.752742767333984,1999-01-14
33.0664176940918,1999-01-15
33.380096435546875,1999-01-19
32.4913444519043,1999-01-20
32.38679122924805,1999-01-21
31.890140533447266,1999-01-22
33.380096435546875,1999-01-25
34.71318817138672,1999-01-26
34.29498291015625,1999-01-27
34.24269485473633,1999-01-28
34.05971908569336,1999-01-29
35.60194396972656,1999-02-01
35.18370819091797,1999-02-02
34.71318817138672,1999-02-03
34.26884078979492,1999-02-04
34.53022384643555,1999-02-05
34.84389114379883,1999-02-08
34.73934555053711,1999-02-09
33.406227111816406,1999-02-10
36.124725341796875,1999-02-11
34.608619689941406,1999-02-12
34.922306060791016,1999-02-16
35.70649719238281,1999-02-17
35.13141632080078,1999-02-18
36.020164489746094,1999-02-19
37.693115234375,1999-02-22
37.58852767944336,1999-02-23
39.0784912109375,1999-02-24
39.4183235168457,1999-02-25
39.836524963378906,1999-02-26
39.23532485961914,1999-03-01
38.76481628417969,1999-03-02
38.37272262573242,1999-03-03
38.76481628417969,1999-03-04
40.01951217651367,1999-03-05
39.81039047241211,1999-03-08
39.10462951660156,1999-03-09
39.4183235168457,1999-03-10
39.62740707397461,1999-03-11
38.346580505371094,1999-03-12
39.39216232299805,1999-03-15
39.62740707397461,1999-03-16
38.869380950927734,1999-03-17
41.0389289855957,1999-03-18
40.15019607543945,1999-03-19
40.22861862182617,1999-03-22
39.130760192871094,1999-03-23
39.130760192871094,1999-03-24
39.70582580566406,1999-03-25
39.601280212402344,1999-03-26
40.25476837158203,1999-03-29
40.77755355834961,1999-03-30
38.89551544189453,1999-03-31
40.20248794555664,1999-04-01
40.620723724365234,1999-04-05
41.58787536621094,1999-04-06
42.97328186035156,1999-04-07
43.7574462890625,1999-04-08
43.23465347290039,1999-04-09
44.201820373535156,1999-04-12
43.88815689086914,1999-04-13
44.201820373535156,1999-04-14
42.81643295288086,1999-04-15
44.071128845214844,1999-04-16
44.1234016418457,1999-04-19
44.80302810668945,1999-04-20
46.005455017089844,1999-04-21
49.56040573120117,1999-04-22
48.12272262573242,1999-04-23
47.93974685668945,1999-04-26
47.704498291015625,1999-04-27
44.9337272644043,1999-04-28
46.110023498535156,1999-04-29
47.15556716918945,1999-04-30
48.04432678222656,1999-05-03
47.20786666870117,1999-05-04
46.81577682495117,1999-05-05
46.73735427856445,1999-05-06
46.528228759765625,1999-05-07
49.142181396484375,1999-05-10
49.19445037841797,1999-05-11
49.71723937988281,1999-05-12
51.65158462524414,1999-05-13
50.08320236206055,1999-05-14
50.030914306640625,1999-05-17
50.18775177001953,1999-05-18
49.56040573120117,1999-05-19
47.83518600463867,1999-05-20
46.21455001831055,1999-05-21
44.3325309753418,1999-05-24
45.796321868896484,1999-05-25
46.26683044433594,1999-05-26
45.116695404052734,1999-05-27
45.848609924316406,1999-05-28
47.573814392089844,1999-06-01
45.796321868896484,1999-06-02
43.49604797363281,1999-06-03
43.70517349243164,1999-06-04
43.49604797363281,1999-06-07
42.29364013671875,1999-06-08
42.39820098876953,1999-06-09
41.92768096923828,1999-06-10
42.1890869140625,1999-06-11
41.24806213378906,1999-06-14
41.97996139526367,1999-06-15
44.018836975097656,1999-06-16
44.3325309753418,1999-06-17
45.63949203491211,1999-06-18
46.94646072387695,1999-06-21
45.74405288696289,1999-06-22
45.27354049682617,1999-06-23
43.86200714111328,1999-06-24
43.91428756713867,1999-06-25
46.319114685058594,1999-06-28
46.110023498535156,1999-06-29
45.37808609008789,1999-06-30
45.37808609008789,1999-07-01
45.95315170288086,1999-07-02
44.80302810668945,1999-07-06
42.5550422668457,1999-07-07
41.8231315612793,1999-07-08
40.56843948364258,1999-07-09
40.72526550292969,1999-07-12
40.04564666748047,1999-07-13
41.091243743896484,1999-07-14
40.51615524291992,1999-07-15
39.67970275878906,1999-07-16
39.78425979614258,1999-07-19
39.73196029663086,1999-07-20
38.738670349121094,1999-07-21
38.686397552490234,1999-07-22
37.64080810546875,1999-07-23
36.804344177246094,1999-07-26
37.43171310424805,1999-07-27
39.4705810546875,1999-07-28
37.902217864990234,1999-07-29
37.43171310424805,1999-07-30
37.43171310424805,1999-08-02
36.64752197265625,1999-08-03
34.922306060791016,1999-08-04
36.020164489746094,1999-08-05
35.49738693237305,1999-08-06
35.392826080322266,1999-08-09
33.563072204589844,1999-08-10
34.138126373291016,1999-08-11
34.922306060791016,1999-08-12
35.967899322509766,1999-08-13
35.75876235961914,1999-08-16
35.235992431640625,1999-08-17
34.556365966796875,1999-08-18
33.77218246459961,1999-08-19
33.458526611328125,1999-08-20
34.76547622680664,1999-08-23
35.079166412353516,1999-08-24
37.84992599487305,1999-08-25
36.90891647338867,1999-08-26
36.020164489746094,1999-08-27
35.13141632080078,1999-08-30
35.49738693237305,1999-08-31
36.85662841796875,1999-09-01
36.90891647338867,1999-09-02
38.006771087646484,1999-09-03
37.693115234375,1999-09-07
39.052345275878906,1999-09-08
38.94778823852539,1999-09-09
38.686397552490234,1999-09-10
38.11134338378906,1999-09-13
37.58852767944336,1999-09-14
36.54295349121094,1999-09-15
31.994672775268555,1999-09-16
32.25609588623047,1999-09-17
31.890140533447266,1999-09-20
31.785579681396484,1999-09-21
30.426319122314453,1999-09-22
29.485305786132812,1999-09-23
29.433027267456055,1999-09-24
29.694425582885742,1999-09-27
30.426319122314453,1999-09-28
31.785579681396484,1999-09-29
32.51749038696289,1999-09-30
31.890140533447266,1999-10-01
33.77218246459961,1999-10-04
34.29498291015625,1999-10-05
34.817752838134766,1999-10-06
35.91560363769531,1999-10-07
35.392826080322266,1999-10-08
35.75876235961914,1999-10-11
35.34055709838867,1999-10-12
33.77218246459961,1999-10-13
33.77218246459961,1999-10-14
33.35395050048828,1999-10-15
33.510780334472656,1999-10-18
33.040279388427734,1999-10-19
32.83115005493164,1999-10-20
32.622039794921875,1999-10-21
33.458526611328125,1999-10-22
33.040279388427734,1999-10-25
32.56975555419922,1999-10-26
34.50407791137695,1999-10-27
35.91560363769531,1999-10-28
36.020164489746094,1999-10-29
34.71318817138672,1999-11-01
35.079166412353516,1999-11-02
34.660911560058594,1999-11-03
34.08585739135742,1999-11-04
35.02687454223633,1999-11-05
37.06574249267578,1999-11-08
36.804344177246094,1999-11-09
36.17701721191406,1999-11-10
37.43171310424805,1999-11-11
38.11134338378906,1999-11-12
37.32712936401367,1999-11-15
37.170318603515625,1999-11-16
36.020164489746094,1999-11-17
36.28157424926758,1999-11-18
35.288272857666016,1999-11-19
34.24269485473633,1999-11-22
34.87003707885742,1999-11-23
34.24269485473633,1999-11-24
34.50407791137695,1999-11-26
35.86333465576172,1999-11-29
35.288272857666016,1999-11-30
34.90925216674805,1999-12-01
34.190406799316406,1999-12-02
35.079166412353516,1999-12-03
34.24269485473633,1999-12-06
34.08585739135742,1999-12-07
34.0335578918457,1999-12-08
33.458526611328125,1999-12-09
33.24938201904297,1999-12-10
32.622039794921875,1999-12-13
32.3083610534668,1999-12-14
32.4913444519043,1999-12-15
35.86333465576172,1999-12-16
33.458526611328125,1999-12-17
33.71989440917969,1999-12-20
33.406227111816406,1999-12-21
33.24938201904297,1999-12-22
33.458526611328125,1999-12-23
35.13141632080078,1999-12-27
35.44509506225586,1999-12-28
35.34055709838867,1999-12-29
34.71318817138672,1999-12-30
34.24269485473633,1999-12-31
35.91560363769531,2000-01-03
34.71318817138672,2000-01-04
35.49738693237305,2000-01-05
39.52287292480469,2000-01-06
39.73196029663086,2000-01-07
38.89551544189453,2000-01-10
38.163604736328125,2000-01-11
37.84992599487305,2000-01-12
39.313743591308594,2000-01-13
38.94778823852539,2000-01-14
36.96118927001953,2000-01-18
37.01347351074219,2000-01-19
35.54966354370117,2000-01-20
34.922306060791016,2000-01-21
34.29498291015625,2000-01-24
33.66762161254883,2000-01-25
35.44509506225586,2000-01-26
34.08585739135742,2000-01-27
32.360652923583984,2000-01-28
33.09254837036133,2000-01-31
32.56975555419922,2000-02-01
32.25609588623047,2000-02-02
33.040279388427734,2000-02-03
32.77886199951172,2000-02-04
32.77886199951172,2000-02-07
33.19709777832031,2000-02-08
32.6743278503418,2000-02-09
32.360652923583984,2000-02-10
31.053686141967773,2000-02-11
30.374042510986328,2000-02-14
30.060361862182617,2000-02-15
30.478601455688477,2000-02-16
29.798973083496094,2000-02-17
30.792274475097656,2000-02-18
30.112642288208008,2000-02-22
29.589860916137695,2000-02-23
28.544294357299805,2000-02-24
28.07378578186035,2000-02-25
29.067079544067383,2000-02-28
29.22392463684082,2000-02-29
28.80568504333496,2000-03-01
28.335176467895508,2000-03-02
29.067079544067383,2000-03-03
27.39415168762207,2000-03-06
25.982622146606445,2000-03-07
27.655548095703125,2000-03-08
27.91693878173828,2000-03-09
28.07378578186035,2000-03-10
27.446430206298828,2000-03-13
27.185047149658203,2000-03-14
28.282888412475586,2000-03-15
29.694425582885742,2000-03-16
28.596572875976562,2000-03-17
29.64214324951172,2000-03-20
30.63544273376465,2000-03-21
31.158235549926758,2000-03-22
33.24938201904297,2000-03-23
33.14482879638672,2000-03-24
32.439064025878906,2000-03-27
32.0992317199707,2000-03-28
31.837865829467773,2000-03-29
32.3083610534668,2000-03-30
32.4651985168457,2000-03-31
32.77886199951172,2000-04-03
32.203792572021484,2000-04-04
32.93571472167969,2000-04-05
32.56975555419922,2000-04-06
31.942399978637695,2000-04-07
33.87673568725586,2000-04-10
34.3995246887207,2000-04-11
34.76547622680664,2000-04-12
33.66762161254883,2000-04-13
31.158235549926758,2000-04-14
30.3217716217041,2000-04-17
31.367338180541992,2000-04-18
31.942399978637695,2000-04-19
31.837865829467773,2000-04-20
31.158235549926758,2000-04-24
33.19709777832031,2000-04-25
32.0992317199707,2000-04-26
31.681015014648438,2000-04-27
31.52419090270996,2000-04-28
31.053686141967773,2000-05-01
30.896827697753906,2000-05-02
30.112642288208008,2000-05-03
31.001394271850586,2000-05-04
33.09254837036133,2000-05-05
33.563072204589844,2000-05-08
33.30165100097656,2000-05-09
32.203792572021484,2000-05-10
33.040279388427734,2000-05-11
32.51749038696289,2000-05-12
30.478601455688477,2000-05-15
30.530887603759766,2000-05-16
30.164928436279297,2000-05-17
30.792274475097656,2000-05-18
30.3217716217041,2000-05-19
30.3217716217041,2000-05-22
30.112642288208008,2000-05-23
30.217220306396484,2000-05-24
29.433027267456055,2000-05-25
28.282888412475586,2000-05-26
29.694425582885742,2000-05-30
29.694425582885742,2000-05-31
29.851255416870117,2000-06-01
30.687726974487305,2000-06-02
31.3150634765625,2000-06-05
30.844562530517578,2000-06-06
30.740001678466797,2000-06-07
30.217220306396484,2000-06-08
30.374042510986328,2000-06-09
30.138797760009766,2000-06-12
30.530887603759766,2000-06-13
31.105958938598633,2000-06-14
30.478601455688477,2000-06-15
29.903526306152344,2000-06-16
29.64214324951172,2000-06-19
29.380741119384766,2000-06-20
28.80568504333496,2000-06-21
29.01479721069336,2000-06-22
28.387447357177734,2000-06-23
28.49200439453125,2000-06-26
30.94911003112793,2000-06-27
32.622039794921875,2000-06-28
32.56975555419922,2000-06-29
31.785579681396484,2000-06-30
33.30165100097656,2000-07-03
34.190406799316406,2000-07-05
33.406227111816406,2000-07-06
32.88343811035156,2000-07-07
33.66762161254883,2000-07-10
33.458526611328125,2000-07-11
34.29498291015625,2000-07-12
34.9745979309082,2000-07-13
35.49738693237305,2000-07-14
34.24269485473633,2000-07-17
34.24269485473633,2000-07-18
33.458526611328125,2000-07-19
33.24938201904297,2000-07-20
33.510780334472656,2000-07-21
33.19709777832031,2000-07-24
33.09254837036133,2000-07-25
32.51749038696289,2000-07-26
32.51749038696289,2000-07-27
32.72659683227539,2000-07-28
33.14482879638672,2000-07-31
33.35395050048828,2000-08-01
33.77218246459961,2000-08-02
33.09254837036133,2000-08-03
32.88343811035156,2000-08-04
32.93571472167969,2000-08-07
32.83115005493164,2000-08-08
32.203792572021484,2000-08-09
34.138126373291016,2000-08-10
34.76547622680664,2000-08-11
34.3995246887207,2000-08-14
34.34724426269531,2000-08-15
34.08585739135742,2000-08-16
33.824459075927734,2000-08-17
33.458526611328125,2000-08-18
33.35395050048828,2000-08-21
34.0335578918457,2000-08-22
32.987998962402344,2000-08-23
33.30165100097656,2000-08-24
34.50407791137695,2000-08-25
34.05238342285156,2000-08-28
33.91018295288086,2000-08-29
33.149009704589844,2000-08-30
33.751258850097656,2000-08-31
33.082096099853516,2000-09-01
32.99846267700195,2000-09-05
33.6843376159668,2000-09-06
33.307952880859375,2000-09-07
32.839515686035156,2000-09-08
32.37946319580078,2000-09-11
32.92316436767578,2000-09-12
34.06074523925781,2000-09-13
33.76799011230469,2000-09-14
32.78933334350586,2000-09-15
32.29581832885742,2000-09-18
32.889705657958984,2000-09-19
32.663875579833984,2000-09-20
33.675987243652344,2000-09-21
33.918548583984375,2000-09-22
34.08585739135742,2000-09-25
35.34055709838867,2000-09-26
35.800594329833984,2000-09-27
37.64080810546875,2000-09-28
37.08876419067383,2000-09-29
36.34429931640625,2000-10-02
36.84617233276367,2000-10-03
37.64080810546875,2000-10-04
36.929832458496094,2000-10-05
35.75876235961914,2000-10-06
34.964141845703125,2000-10-09
36.26065444946289,2000-10-10
35.65003204345703,2000-10-11
33.83492660522461,2000-10-12
33.99385452270508,2000-10-13
34.37860870361328,2000-10-16
33.64250564575195,2000-10-17
32.939903259277344,2000-10-18
35.38236618041992,2000-10-19
35.691864013671875,2000-10-20
34.612823486328125,2000-10-23
35.574764251708984,2000-10-24
35.00595474243164,2000-10-25
35.38236618041992,2000-10-26
36.01806640625,2000-10-27
39.305381774902344,2000-10-30
39.1966552734375,2000-10-31
38.47727584838867,2000-11-01
39.313743591308594,2000-11-02
39.10462951660156,2000-11-03
39.06279373168945,2000-11-06
38.50236129760742,2000-11-07
38.73659133911133,2000-11-08
38.64457702636719,2000-11-09
37.783023834228516,2000-11-10
37.866676330566406,2000-11-13
38.268165588378906,2000-11-14
39.74032211303711,2000-11-15
39.94110107421875,2000-11-16
39.29701232910156,2000-11-17
38.89551544189453,2000-11-20
41.321258544921875,2000-11-21
41.605648040771484,2000-11-22
41.697654724121094,2000-11-24
41.0703010559082,2000-11-27
40.953216552734375,2000-11-28
40.8779182434082,2000-11-29
40.08329391479492,2000-11-30
39.715240478515625,2000-12-01
38.81186294555664,2000-12-04
39.85744857788086,2000-12-05
39.5479621887207,2000-12-06
39.2635612487793,2000-12-07
39.305381774902344,2000-12-08
39.757083892822266,2000-12-11
39.422489166259766,2000-12-12
38.71149444580078,2000-12-13
35.1063346862793,2000-12-14
32.78933334350586,2000-12-15
31.384078979492188,2000-12-18
31.576473236083984,2000-12-19
31.158235549926758,2000-12-20
31.484458923339844,2000-12-21
32.22891616821289,2000-12-22
31.91105079650879,2000-12-26
32.44636917114258,2000-12-27
32.471473693847656,2000-12-28
33.42504119873047,2000-12-29
31.952882766723633,2001-01-02
34.34514236450195,2001-01-03
37.0218391418457,2001-01-04
36.645423889160156,2001-01-05
36.076629638671875,2001-01-08
35.35727310180664,2001-01-09
35.05613708496094,2001-01-10
34.46226501464844,2001-01-11
34.71318817138672,2001-01-12
35.42417907714844,2001-01-16
36.5952262878418,2001-01-17
34.71318817138672,2001-01-18
33.383235931396484,2001-01-19
34.48734664916992,2001-01-22
35.83406448364258,2001-01-23
35.164894104003906,2001-01-24
36.30247497558594,2001-01-25
36.56178283691406,2001-01-26
36.82945251464844,2001-01-29
37.17239761352539,2001-01-30
37.958683013916016,2001-01-31
37.866676330566406,2001-02-01
37.04692459106445,2001-02-02
36.95493698120117,2001-02-05
36.63706970214844,2001-02-06
36.043190002441406,2001-02-07
37.52370834350586,2001-02-08
36.24392318725586,2001-02-09
36.53668975830078,2001-02-12
37.389869689941406,2001-02-13
36.5116081237793,2001-02-14
37.74119186401367,2001-02-15
37.2978630065918,2001-02-16
36.20209884643555,2001-02-20
35.13978958129883,2001-02-21
35.13141632080078,2001-02-22
34.863765716552734,2001-02-23
34.671382904052734,2001-02-26
34.88048553466797,2001-02-27
34.236412048339844,2001-02-28
34.311683654785156,2001-03-01
35.089603424072266,2001-03-02
35.53293228149414,2001-03-05
36.06825637817383,2001-03-06
36.13519287109375,2001-03-07
36.67888259887695,2001-03-08
36.73744583129883,2001-03-09
35.04777526855469,2001-03-12
35.13141632080078,2001-03-13
34.44552230834961,2001-03-14
34.5626335144043,2001-03-15
34.12766647338867,2001-03-16
35.072879791259766,2001-03-19
33.66762161254883,2001-03-20
35.633296966552734,2001-03-21
34.32008361816406,2001-03-22
33.600704193115234,2001-03-23
33.692718505859375,2001-03-26
35.11471176147461,2001-03-27
35.11471176147461,2001-03-28
34.47899627685547,2001-03-29
34.863765716552734,2001-03-30
34.228050231933594,2001-04-02
32.622039794921875,2001-04-03
33.123931884765625,2001-04-04
32.596954345703125,2001-04-05
31.358989715576172,2001-04-06
32.09505844116211,2001-04-09
32.53840637207031,2001-04-10
33.36649703979492,2001-04-11
33.29121398925781,2001-04-12
33.07373809814453,2001-04-16
33.46686553955078,2001-04-17
34.704833984375,2001-04-18
36.26065444946289,2001-04-19
36.38612365722656,2001-04-20
35.440895080566406,2001-04-23
34.972503662109375,2001-04-24
34.328426361083984,2001-04-25
34.545902252197266,2001-04-26
35.53293228149414,2001-04-27
35.18998336791992,2001-04-30
34.98923110961914,2001-05-01
35.75876235961914,2001-05-02
34.58773422241211,2001-05-03
34.52919006347656,2001-05-04
33.692718505859375,2001-05-07
32.16199493408203,2001-05-08
32.697322845458984,2001-05-09
32.78933334350586,2001-05-10
32.128543853759766,2001-05-11
31.952882766723633,2001-05-14
31.994672775268555,2001-05-15
32.839515686035156,2001-05-16
33.66762161254883,2001-05-17
33.88511657714844,2001-05-18
33.968746185302734,2001-05-21
33.89346694946289,2001-05-22
33.46686553955078,2001-05-23
33.75962829589844,2001-05-24
33.22429275512695,2001-05-25
33.157386779785156,2001-05-29
33.29121398925781,2001-05-30
33.458526611328125,2001-05-31
34.16950225830078,2001-06-01
33.51704025268555,2001-06-04
33.36649703979492,2001-06-05
33.082096099853516,2001-06-06
33.20758056640625,2001-06-07
33.123931884765625,2001-06-08
32.45475387573242,2001-06-11
31.87759017944336,2001-06-12
31.384078979492188,2001-06-13
31.317155838012695,2001-06-14
31.75212287902832,2001-06-15
31.40917205810547,2001-06-18
30.982572555541992,2001-06-19
30.94911003112793,2001-06-20
32.32927322387695,2001-06-21
31.35061264038086,2001-06-22
30.639631271362305,2001-06-25
30.405424118041992,2001-06-26
30.781824111938477,2001-06-27
32.37946319580078,2001-06-28
33.62580108642578,2001-06-29
33.85999298095703,2001-07-02
34.47899627685547,2001-07-03
33.960384368896484,2001-07-05
33.45016860961914,2001-07-06
33.57561492919922,2001-07-09
33.307952880859375,2001-07-10
33.416683197021484,2001-07-11
34.41208267211914,2001-07-12
35.198360443115234,2001-07-13
35.00595474243164,2001-07-16
35.24016571044922,2001-07-17
34.62955093383789,2001-07-18
34.60445785522461,2001-07-19
34.50407791137695,2001-07-20
33.87673568725586,2001-07-23
33.56724548339844,2001-07-24
33.97711181640625,2001-07-25
34.194580078125,2001-07-26
34.20294189453125,2001-07-27
34.30332946777344,2001-07-30
34.60445785522461,2001-07-31
34.88048553466797,2001-08-01
34.91396713256836,2001-08-02
34.29498291015625,2001-08-03
34.29498291015625,2001-08-06
34.3367805480957,2001-08-07
34.09421157836914,2001-08-08
33.458526611328125,2001-08-09
33.43342590332031,2001-08-10
33.58397674560547,2001-08-13
33.62580108642578,2001-08-14
33.416683197021484,2001-08-15
33.8098258972168,2001-08-16
33.57561492919922,2001-08-17
33.600704193115234,2001-08-20
33.50870132446289,2001-08-21
33.734527587890625,2001-08-22
33.87673568725586,2001-08-23
34.58773422241211,2001-08-24
34.554264068603516,2001-08-27
35.42417907714844,2001-08-28
35.95950698852539,2001-08-29
35.17324447631836,2001-08-30
35.21507263183594,2001-08-31
35.574764251708984,2001-09-04
35.28199005126953,2001-09-05
34.50407791137695,2001-09-06
33.63416290283203,2001-09-07
33.4417839050293,2001-09-10
32.03652572631836,2001-09-17
30.02900505065918,2001-09-18
29.13399314880371,2001-09-19
29.234376907348633,2001-09-20
28.81614112854004,2001-09-21
29.886808395385742,2001-09-24
29.903526306152344,2001-09-25
29.192543029785156,2001-09-26
29.067079544067383,2001-09-27
30.740001678466797,2001-09-28
29.811521530151367,2001-10-01
30.530887603759766,2001-10-02
31.701927185058594,2001-10-03
31.7604923248291,2001-10-04
32.37111282348633,2001-10-05
31.894323348999023,2001-10-08
31.174959182739258,2001-10-09
32.37946319580078,2001-10-10
33.20758056640625,2001-10-11
31.86086082458496,2001-10-12
31.994672775268555,2001-10-15
32.203792572021484,2001-10-16
32.63041687011719,2001-10-17
32.02815628051758,2001-10-18
31.902687072753906,2001-10-19
32.128543853759766,2001-10-22
33.040279388427734,2001-10-23
32.43803024291992,2001-10-24
32.772613525390625,2001-10-25
33.0235481262207,2001-10-26
34.17787170410156,2001-10-29
33.54213333129883,2001-10-30
34.361873626708984,2001-10-31
35.223445892333984,2001-11-01
35.34055709838867,2001-11-02
36.30247497558594,2001-11-05
37.09712600708008,2001-11-06
36.88800811767578,2001-11-07
37.364776611328125,2001-11-08
37.607357025146484,2001-11-09
37.55717849731445,2001-11-12
39.07115936279297,2001-11-13
38.98753356933594,2001-11-14
38.979156494140625,2001-11-15
38.142669677734375,2001-11-16
38.694759368896484,2001-11-19
37.95030212402344,2001-11-20
37.958683013916016,2001-11-21
38.81186294555664,2001-11-23
38.43546676635742,2001-11-26
37.866676330566406,2001-11-27
37.314598083496094,2001-11-28
37.84992599487305,2001-11-29
38.36017990112305,2001-11-30
38.01723861694336,2001-12-03
40.40114212036133,2001-12-04
41.36307907104492,2001-12-05
41.35470199584961,2001-12-06
40.417869567871094,2001-12-07
39.81562805175781,2001-12-10
40.066566467285156,2001-12-11
39.422489166259766,2001-12-12
39.17155075073242,2001-12-13
40.19202423095703,2001-12-14
40.953216552734375,2001-12-17
42.49229431152344,2001-12-18
41.814762115478516,2001-12-19
43.5797004699707,2001-12-20
43.35385513305664,2001-12-21
43.395687103271484,2001-12-24
44.49980545043945,2001-12-26
44.466346740722656,2001-12-27
43.65496063232422,2001-12-28
43.395687103271484,2001-12-31
42.57594680786133,2002-01-02
43.73027038574219,2002-01-03
45.23591995239258,2002-01-04
46.23129653930664,2002-01-07
45.9970703125,2002-01-08
44.959861755371094,2002-01-09
44.3325309753418,2002-01-10
42.166072845458984,2002-01-11
42.41701126098633,2002-01-14
41.814762115478516,2002-01-15
40.73573684692383,2002-01-16
41.99041748046875,2002-01-17
42.5090217590332,2002-01-18
42.651222229003906,2002-01-22
43.70517349243164,2002-01-23
43.91428756713867,2002-01-24
44.449623107910156,2002-01-25
44.8762092590332,2002-01-28
43.897544860839844,2002-01-29
44.466346740722656,2002-01-30
44.7925910949707,2002-01-31
44.7925910949707,2002-02-01
44.441261291503906,2002-02-04
45.58719253540039,2002-02-05
44.550010681152344,2002-02-06
43.31203079223633,2002-02-07
44.667110443115234,2002-02-08
46.11418151855469,2002-02-11
46.28147506713867,2002-02-12
46.005455017089844,2002-02-13
45.754512786865234,2002-02-14
45.97199249267578,2002-02-15
45.16897964477539,2002-02-19
46.18947219848633,2002-02-20
45.754512786865234,2002-02-21
46.12257385253906,2002-02-22
47.1765022277832,2002-02-25
47.83729553222656,2002-02-26
48.61520004272461,2002-02-27
48.397735595703125,2002-02-28
48.8912467956543,2002-03-01
51.20824432373047,2002-03-04
50.932220458984375,2002-03-05
50.18775177001953,2002-03-06
49.853172302246094,2002-03-07
50.438690185546875,2002-03-08
49.359657287597656,2002-03-11
48.59011459350586,2002-03-12
48.330806732177734,2002-03-13
48.47299575805664,2002-03-14
48.05479049682617,2002-03-15
48.26388931274414,2002-03-18
48.28898239135742,2002-03-19
47.511077880859375,2002-03-20
47.67838668823242,2002-03-21
48.14677810668945,2002-03-22
47.293601989746094,2002-03-25
48.09660720825195,2002-03-26
48.56502151489258,2002-03-27
48.59848403930664,2002-03-28
48.02967071533203,2002-04-01
46.77497863769531,2002-04-02
46.005455017089844,2002-04-03
46.32328414916992,2002-04-04
45.50355529785156,2002-04-05
44.43289566040039,2002-04-08
44.75911331176758,2002-04-09
45.76286697387695,2002-04-10
45.12715530395508,2002-04-11
46.005455017089844,2002-04-12
45.29446792602539,2002-04-15
46.59098434448242,2002-04-16
45.52030944824219,2002-04-17
44.63364791870117,2002-04-18
45.25261306762695,2002-04-19
45.03513717651367,2002-04-22
45.10205078125,2002-04-23
44.324153900146484,2002-04-24
44.92639923095703,2002-04-25
45.453372955322266,2002-04-26
45.01005554199219,2002-04-29
43.220027923583984,2002-04-30
42.91889953613281,2002-05-01
43.1949348449707,2002-05-02
43.06946563720703,2002-05-03
42.35845184326172,2002-05-06
41.747833251953125,2002-05-07
44.13177490234375,2002-05-08
43.746971130371094,2002-05-09
43.14474868774414,2002-05-10
44.28231430053711,2002-05-13
44.91805648803711,2002-05-14
45.52030944824219,2002-05-15
45.570499420166016,2002-05-16
45.44502258300781,2002-05-17
45.27772903442383,2002-05-20
44.49980545043945,2002-05-21
44.67545700073242,2002-05-22
45.16897964477539,2002-05-23
44.299068450927734,2002-05-24
43.5797004699707,2002-05-28
44.45797348022461,2002-05-29
44.99332046508789,2002-05-30
45.12715530395508,2002-05-31
44.667110443115234,2002-06-03
44.03974914550781,2002-06-04
44.49980545043945,2002-06-05
45.143882751464844,2002-06-06
45.453372955322266,2002-06-07
46.38185119628906,2002-06-10
46.841915130615234,2002-06-11
46.75825500488281,2002-06-12
47.50335693359375,2002-06-13
46.94245147705078,2002-06-14
47.40290069580078,2002-06-17
46.850345611572266,2002-06-18
46.381507873535156,2002-06-19
46.289405822753906,2002-06-20
47.2103385925293,2002-06-21
46.90056610107422,2002-06-24
40.18613815307617,2002-06-25
42.069881439208984,2002-06-26
43.18337631225586,2002-06-27
44.70709228515625,2002-06-28
43.86988830566406,2002-07-01
43.38429641723633,2002-07-02
44.213138580322266,2002-07-03
44.497764587402344,2002-07-05
44.13777542114258,2002-07-08
44.44755554199219,2002-07-09
43.74428939819336,2002-07-10
42.228965759277344,2002-07-11
41.77684783935547,2002-07-12
42.513607025146484,2002-07-15
42.82335662841797,2002-07-16
42.42148971557617,2002-07-17
42.28752899169922,2002-07-18
41.19919204711914,2002-07-19
38.511714935302734,2002-07-22
38.50334167480469,2002-07-23
38.46986389160156,2002-07-24
39.131263732910156,2002-07-25
39.37403106689453,2002-07-26
41.54243087768555,2002-07-29
41.08197021484375,2002-07-30
42.655941009521484,2002-07-31
40.7722053527832,2002-08-01
