BIIB,Date
58.84000015258789,2008-03-03
59.13999938964844,2008-03-04
59.689998626708984,2008-03-05
56.630001068115234,2008-03-06
56.20000076293945,2008-03-07
54.7400016784668,2008-03-10
57.68000030517578,2008-03-11
59.380001068115234,2008-03-12
60.45000076293945,2008-03-13
60.33000183105469,2008-03-14
58.70000076293945,2008-03-17
59.970001220703125,2008-03-18
58.400001525878906,2008-03-19
59.0,2008-03-20
61.459999084472656,2008-03-24
61.189998626708984,2008-03-25
62.9900016784668,2008-03-26
62.459999084472656,2008-03-27
60.72999954223633,2008-03-28
61.689998626708984,2008-03-31
64.01000213623047,2008-04-01
62.90999984741211,2008-04-02
62.939998626708984,2008-04-03
64.01000213623047,2008-04-04
63.790000915527344,2008-04-07
65.12000274658203,2008-04-08
64.69000244140625,2008-04-09
66.43000030517578,2008-04-10
64.22000122070312,2008-04-11
63.720001220703125,2008-04-14
64.93000030517578,2008-04-15
65.88999938964844,2008-04-16
65.81999969482422,2008-04-17
65.0,2008-04-18
64.9000015258789,2008-04-21
64.62000274658203,2008-04-22
64.51000213623047,2008-04-23
63.66999816894531,2008-04-24
65.12000274658203,2008-04-25
64.66999816894531,2008-04-28
61.33000183105469,2008-04-29
60.689998626708984,2008-04-30
62.33000183105469,2008-05-01
62.310001373291016,2008-05-02
63.0099983215332,2008-05-05
63.13999938964844,2008-05-06
62.02000045776367,2008-05-07
62.70000076293945,2008-05-08
62.06999969482422,2008-05-09
63.04999923706055,2008-05-12
62.31999969482422,2008-05-13
62.349998474121094,2008-05-14
62.900001525878906,2008-05-15
63.5,2008-05-16
62.75,2008-05-19
63.060001373291016,2008-05-20
61.619998931884766,2008-05-21
62.08000183105469,2008-05-22
61.02000045776367,2008-05-23
62.060001373291016,2008-05-27
63.130001068115234,2008-05-28
63.72999954223633,2008-05-29
62.75,2008-05-30
61.40999984741211,2008-06-02
61.709999084472656,2008-06-03
62.25,2008-06-04
64.56999969482422,2008-06-05
62.41999816894531,2008-06-06
61.279998779296875,2008-06-09
60.439998626708984,2008-06-10
58.900001525878906,2008-06-11
58.58000183105469,2008-06-12
59.900001525878906,2008-06-13
59.58000183105469,2008-06-16
58.349998474121094,2008-06-17
58.5,2008-06-18
59.16999816894531,2008-06-19
58.0099983215332,2008-06-20
56.529998779296875,2008-06-23
57.84000015258789,2008-06-24
58.119998931884766,2008-06-25
56.34000015258789,2008-06-26
57.040000915527344,2008-06-27
55.88999938964844,2008-06-30
59.34000015258789,2008-07-01
58.36000061035156,2008-07-02
58.20000076293945,2008-07-03
58.869998931884766,2008-07-07
62.939998626708984,2008-07-08
61.029998779296875,2008-07-09
60.939998626708984,2008-07-10
62.20000076293945,2008-07-11
61.02000045776367,2008-07-14
63.47999954223633,2008-07-15
63.58000183105469,2008-07-16
63.0,2008-07-17
64.6500015258789,2008-07-18
66.8499984741211,2008-07-21
71.27999877929688,2008-07-22
71.37999725341797,2008-07-23
71.27999877929688,2008-07-24
69.5,2008-07-25
69.48999786376953,2008-07-28
70.5,2008-07-29
71.2699966430664,2008-07-30
69.76000213623047,2008-07-31
50.0099983215332,2008-08-01
49.7400016784668,2008-08-04
50.5099983215332,2008-08-05
50.220001220703125,2008-08-06
49.880001068115234,2008-08-07
49.900001525878906,2008-08-08
50.7599983215332,2008-08-11
52.209999084472656,2008-08-12
52.470001220703125,2008-08-13
53.72999954223633,2008-08-14
54.650001525878906,2008-08-15
54.43000030517578,2008-08-18
54.29999923706055,2008-08-19
54.099998474121094,2008-08-20
53.15999984741211,2008-08-21
52.380001068115234,2008-08-22
53.47999954223633,2008-08-25
52.09000015258789,2008-08-26
51.09000015258789,2008-08-27
51.33000183105469,2008-08-28
50.93000030517578,2008-08-29
50.34000015258789,2008-09-02
50.16999816894531,2008-09-03
48.15999984741211,2008-09-04
48.59000015258789,2008-09-05
47.5,2008-09-08
46.720001220703125,2008-09-09
47.29999923706055,2008-09-10
48.470001220703125,2008-09-11
48.70000076293945,2008-09-12
46.59000015258789,2008-09-15
48.47999954223633,2008-09-16
45.369998931884766,2008-09-17
47.13999938964844,2008-09-18
49.97999954223633,2008-09-19
48.099998474121094,2008-09-22
47.130001068115234,2008-09-23
46.720001220703125,2008-09-24
48.83000183105469,2008-09-25
49.77000045776367,2008-09-26
48.88999938964844,2008-09-29
50.290000915527344,2008-09-30
49.59000015258789,2008-10-01
49.68000030517578,2008-10-02
50.5,2008-10-03
49.38999938964844,2008-10-06
46.5,2008-10-07
46.310001373291016,2008-10-08
44.7599983215332,2008-10-09
42.779998779296875,2008-10-10
47.130001068115234,2008-10-13
45.189998626708984,2008-10-14
42.459999084472656,2008-10-15
43.97999954223633,2008-10-16
45.45000076293945,2008-10-17
47.4900016784668,2008-10-20
43.9900016784668,2008-10-21
40.720001220703125,2008-10-22
41.38999938964844,2008-10-23
41.41999816894531,2008-10-24
40.25,2008-10-27
42.349998474121094,2008-10-28
41.939998626708984,2008-10-29
40.29999923706055,2008-10-30
42.54999923706055,2008-10-31
46.310001373291016,2008-11-03
47.15999984741211,2008-11-04
44.84000015258789,2008-11-05
44.599998474121094,2008-11-06
46.349998474121094,2008-11-07
46.720001220703125,2008-11-10
46.79999923706055,2008-11-11
44.2599983215332,2008-11-12
46.70000076293945,2008-11-13
43.52000045776367,2008-11-14
43.130001068115234,2008-11-17
43.79999923706055,2008-11-18
41.060001373291016,2008-11-19
39.77000045776367,2008-11-20
39.63999938964844,2008-11-21
40.63999938964844,2008-11-24
40.720001220703125,2008-11-25
42.0,2008-11-26
42.310001373291016,2008-11-28
39.02000045776367,2008-12-01
41.43000030517578,2008-12-02
42.119998931884766,2008-12-03
41.70000076293945,2008-12-04
44.25,2008-12-05
48.16999816894531,2008-12-08
46.599998474121094,2008-12-09
48.04999923706055,2008-12-10
47.150001525878906,2008-12-11
47.0,2008-12-12
46.18000030517578,2008-12-15
49.119998931884766,2008-12-16
47.650001525878906,2008-12-17
48.0099983215332,2008-12-18
46.75,2008-12-19
47.2599983215332,2008-12-22
47.04999923706055,2008-12-23
47.20000076293945,2008-12-24
47.310001373291016,2008-12-26
46.540000915527344,2008-12-29
47.68000030517578,2008-12-30
47.630001068115234,2008-12-31
48.4900016784668,2009-01-02
47.439998626708984,2009-01-05
46.470001220703125,2009-01-06
46.810001373291016,2009-01-07
47.95000076293945,2009-01-08
48.25,2009-01-09
48.45000076293945,2009-01-12
49.630001068115234,2009-01-13
48.09000015258789,2009-01-14
49.290000915527344,2009-01-15
51.04999923706055,2009-01-16
49.54999923706055,2009-01-20
52.16999816894531,2009-01-21
50.880001068115234,2009-01-22
47.41999816894531,2009-01-23
48.5099983215332,2009-01-26
49.27000045776367,2009-01-27
49.810001373291016,2009-01-28
49.279998779296875,2009-01-29
48.650001525878906,2009-01-30
50.11000061035156,2009-02-02
52.459999084472656,2009-02-03
52.75,2009-02-04
53.279998779296875,2009-02-05
52.47999954223633,2009-02-06
52.15999984741211,2009-02-09
50.869998931884766,2009-02-10
51.040000915527344,2009-02-11
52.61000061035156,2009-02-12
52.41999816894531,2009-02-13
51.11000061035156,2009-02-17
50.86000061035156,2009-02-18
50.7599983215332,2009-02-19
50.779998779296875,2009-02-20
49.380001068115234,2009-02-23
49.650001525878906,2009-02-24
50.54999923706055,2009-02-25
47.689998626708984,2009-02-26
46.040000915527344,2009-02-27
44.0,2009-03-02
44.61000061035156,2009-03-03
46.20000076293945,2009-03-04
43.63999938964844,2009-03-05
44.22999954223633,2009-03-06
43.83000183105469,2009-03-09
45.65999984741211,2009-03-10
46.09000015258789,2009-03-11
48.880001068115234,2009-03-12
48.5,2009-03-13
47.58000183105469,2009-03-16
49.630001068115234,2009-03-17
50.060001373291016,2009-03-18
50.619998931884766,2009-03-19
49.970001220703125,2009-03-20
51.5,2009-03-23
50.849998474121094,2009-03-24
51.52000045776367,2009-03-25
52.65999984741211,2009-03-26
52.279998779296875,2009-03-27
52.540000915527344,2009-03-30
52.41999816894531,2009-03-31
51.880001068115234,2009-04-01
52.20000076293945,2009-04-02
50.31999969482422,2009-04-03
49.630001068115234,2009-04-06
52.09000015258789,2009-04-07
53.63999938964844,2009-04-08
52.959999084472656,2009-04-09
52.52000045776367,2009-04-13
51.4900016784668,2009-04-14
51.18000030517578,2009-04-15
51.4900016784668,2009-04-16
50.09000015258789,2009-04-17
48.349998474121094,2009-04-20
47.54999923706055,2009-04-21
47.04999923706055,2009-04-22
45.97999954223633,2009-04-23
46.08000183105469,2009-04-24
46.130001068115234,2009-04-27
47.33000183105469,2009-04-28
47.41999816894531,2009-04-29
48.34000015258789,2009-04-30
46.2599983215332,2009-05-01
46.61000061035156,2009-05-04
46.43000030517578,2009-05-05
46.709999084472656,2009-05-06
47.20000076293945,2009-05-07
48.599998474121094,2009-05-08
49.13999938964844,2009-05-11
49.20000076293945,2009-05-12
48.52000045776367,2009-05-13
49.0,2009-05-14
49.06999969482422,2009-05-15
50.70000076293945,2009-05-18
50.83000183105469,2009-05-19
51.63999938964844,2009-05-20
50.72999954223633,2009-05-21
50.38999938964844,2009-05-22
51.2400016784668,2009-05-26
50.97999954223633,2009-05-27
51.099998474121094,2009-05-28
51.790000915527344,2009-05-29
50.900001525878906,2009-06-01
52.31999969482422,2009-06-02
53.43000030517578,2009-06-03
53.150001525878906,2009-06-04
52.119998931884766,2009-06-05
51.83000183105469,2009-06-08
52.380001068115234,2009-06-09
51.619998931884766,2009-06-10
51.459999084472656,2009-06-11
51.380001068115234,2009-06-12
50.189998626708984,2009-06-15
50.88999938964844,2009-06-16
51.81999969482422,2009-06-17
51.9900016784668,2009-06-18
51.66999816894531,2009-06-19
49.099998474121094,2009-06-22
48.72999954223633,2009-06-23
49.22999954223633,2009-06-24
49.9900016784668,2009-06-25
50.06999969482422,2009-06-26
47.31999969482422,2009-06-29
45.150001525878906,2009-06-30
46.77000045776367,2009-07-01
45.0,2009-07-02
45.220001220703125,2009-07-06
44.4900016784668,2009-07-07
44.86000061035156,2009-07-08
45.43000030517578,2009-07-09
44.75,2009-07-10
46.15999984741211,2009-07-13
45.939998626708984,2009-07-14
46.66999816894531,2009-07-15
47.099998474121094,2009-07-16
46.06999969482422,2009-07-17
46.91999816894531,2009-07-20
47.7599983215332,2009-07-21
46.86000061035156,2009-07-22
48.59000015258789,2009-07-23
48.97999954223633,2009-07-24
49.209999084472656,2009-07-27
49.02000045776367,2009-07-28
48.119998931884766,2009-07-29
47.36000061035156,2009-07-30
47.54999923706055,2009-07-31
48.36000061035156,2009-08-03
48.61000061035156,2009-08-04
47.619998931884766,2009-08-05
46.650001525878906,2009-08-06
47.279998779296875,2009-08-07
47.93000030517578,2009-08-10
47.810001373291016,2009-08-11
49.0,2009-08-12
48.91999816894531,2009-08-13
48.779998779296875,2009-08-14
48.25,2009-08-17
48.349998474121094,2009-08-18
49.029998779296875,2009-08-19
49.56999969482422,2009-08-20
49.970001220703125,2009-08-21
49.529998779296875,2009-08-24
49.709999084472656,2009-08-25
49.91999816894531,2009-08-26
50.04999923706055,2009-08-27
49.93000030517578,2009-08-28
50.20000076293945,2009-08-31
49.2400016784668,2009-09-01
49.189998626708984,2009-09-02
49.90999984741211,2009-09-03
51.0099983215332,2009-09-04
51.18000030517578,2009-09-08
51.040000915527344,2009-09-09
50.33000183105469,2009-09-10
50.84000015258789,2009-09-11
50.83000183105469,2009-09-14
51.40999984741211,2009-09-15
51.54999923706055,2009-09-16
50.45000076293945,2009-09-17
50.0,2009-09-18
50.88999938964844,2009-09-21
50.529998779296875,2009-09-22
50.22999954223633,2009-09-23
50.22999954223633,2009-09-24
50.11000061035156,2009-09-25
50.56999969482422,2009-09-28
51.40999984741211,2009-09-29
50.52000045776367,2009-09-30
49.34000015258789,2009-10-01
48.88999938964844,2009-10-02
48.540000915527344,2009-10-05
49.02000045776367,2009-10-06
49.16999816894531,2009-10-07
48.599998474121094,2009-10-08
49.0099983215332,2009-10-09
48.689998626708984,2009-10-12
48.79999923706055,2009-10-13
50.040000915527344,2009-10-14
49.790000915527344,2009-10-15
49.20000076293945,2009-10-16
49.38999938964844,2009-10-19
48.060001373291016,2009-10-20
46.43000030517578,2009-10-21
47.22999954223633,2009-10-22
43.810001373291016,2009-10-23
44.130001068115234,2009-10-26
44.54999923706055,2009-10-27
43.529998779296875,2009-10-28
43.08000183105469,2009-10-29
42.130001068115234,2009-10-30
42.59000015258789,2009-11-02
43.25,2009-11-03
42.79999923706055,2009-11-04
44.38999938964844,2009-11-05
45.7599983215332,2009-11-06
45.40999984741211,2009-11-09
45.5099983215332,2009-11-10
46.43000030517578,2009-11-11
46.5,2009-11-12
46.720001220703125,2009-11-13
46.529998779296875,2009-11-16
46.04999923706055,2009-11-17
46.15999984741211,2009-11-18
45.849998474121094,2009-11-19
46.380001068115234,2009-11-20
46.790000915527344,2009-11-23
47.380001068115234,2009-11-24
47.45000076293945,2009-11-25
46.91999816894531,2009-11-27
46.939998626708984,2009-11-30
47.84000015258789,2009-12-01
47.7400016784668,2009-12-02
47.380001068115234,2009-12-03
48.18000030517578,2009-12-04
48.29999923706055,2009-12-07
48.060001373291016,2009-12-08
48.16999816894531,2009-12-09
48.2599983215332,2009-12-10
48.650001525878906,2009-12-11
48.869998931884766,2009-12-14
49.43000030517578,2009-12-15
50.25,2009-12-16
49.45000076293945,2009-12-17
50.06999969482422,2009-12-18
51.09000015258789,2009-12-21
52.31999969482422,2009-12-22
52.15999984741211,2009-12-23
52.2400016784668,2009-12-24
53.27000045776367,2009-12-28
53.400001525878906,2009-12-29
53.70000076293945,2009-12-30
53.5,2009-12-31
53.63999938964844,2010-01-04
53.380001068115234,2010-01-05
53.43000030517578,2010-01-06
52.9900016784668,2010-01-07
54.08000183105469,2010-01-08
53.900001525878906,2010-01-11
53.25,2010-01-12
54.08000183105469,2010-01-13
54.36000061035156,2010-01-14
54.18000030517578,2010-01-15
55.22999954223633,2010-01-19
54.720001220703125,2010-01-20
53.209999084472656,2010-01-21
53.060001373291016,2010-01-22
52.66999816894531,2010-01-25
53.0,2010-01-26
53.58000183105469,2010-01-27
53.27000045776367,2010-01-28
53.7400016784668,2010-01-29
53.90999984741211,2010-02-01
54.939998626708984,2010-02-02
54.599998474121094,2010-02-03
53.099998474121094,2010-02-04
53.529998779296875,2010-02-05
52.84000015258789,2010-02-08
54.09000015258789,2010-02-09
54.38999938964844,2010-02-10
55.689998626708984,2010-02-11
55.209999084472656,2010-02-12
55.119998931884766,2010-02-16
56.22999954223633,2010-02-17
55.97999954223633,2010-02-18
56.61000061035156,2010-02-19
55.66999816894531,2010-02-22
55.25,2010-02-23
55.290000915527344,2010-02-24
54.88999938964844,2010-02-25
55.0099983215332,2010-02-26
56.779998779296875,2010-03-01
57.310001373291016,2010-03-02
56.790000915527344,2010-03-03
56.65999984741211,2010-03-04
57.209999084472656,2010-03-05
57.66999816894531,2010-03-08
57.84000015258789,2010-03-09
58.709999084472656,2010-03-10
58.779998779296875,2010-03-11
58.7599983215332,2010-03-12
58.900001525878906,2010-03-15
59.72999954223633,2010-03-16
59.36000061035156,2010-03-17
59.20000076293945,2010-03-18
59.630001068115234,2010-03-19
59.81999969482422,2010-03-22
59.84000015258789,2010-03-23
58.849998474121094,2010-03-24
58.27000045776367,2010-03-25
58.150001525878906,2010-03-26
58.41999816894531,2010-03-29
57.709999084472656,2010-03-30
57.38999938964844,2010-03-31
57.52000045776367,2010-04-01
57.529998779296875,2010-04-05
57.5,2010-04-06
57.27000045776367,2010-04-07
56.43000030517578,2010-04-08
56.52000045776367,2010-04-09
56.0,2010-04-12
55.06999969482422,2010-04-13
54.959999084472656,2010-04-14
54.40999984741211,2010-04-15
53.63999938964844,2010-04-16
54.790000915527344,2010-04-19
53.90999984741211,2010-04-20
52.720001220703125,2010-04-21
52.029998779296875,2010-04-22
52.59000015258789,2010-04-23
52.25,2010-04-26
52.099998474121094,2010-04-27
52.119998931884766,2010-04-28
53.310001373291016,2010-04-29
53.290000915527344,2010-04-30
53.599998474121094,2010-05-03
52.29999923706055,2010-05-04
52.70000076293945,2010-05-05
50.70000076293945,2010-05-06
50.38999938964844,2010-05-07
51.130001068115234,2010-05-10
51.380001068115234,2010-05-11
52.040000915527344,2010-05-12
51.400001525878906,2010-05-13
50.130001068115234,2010-05-14
50.56999969482422,2010-05-17
50.70000076293945,2010-05-18
50.459999084472656,2010-05-19
49.25,2010-05-20
48.97999954223633,2010-05-21
48.27000045776367,2010-05-24
48.349998474121094,2010-05-25
47.36000061035156,2010-05-26
48.279998779296875,2010-05-27
47.43000030517578,2010-05-28
47.220001220703125,2010-06-01
48.349998474121094,2010-06-02
49.25,2010-06-03
47.84000015258789,2010-06-04
47.63999938964844,2010-06-07
46.849998474121094,2010-06-08
47.08000183105469,2010-06-09
48.13999938964844,2010-06-10
46.220001220703125,2010-06-11
46.790000915527344,2010-06-14
48.119998931884766,2010-06-15
48.349998474121094,2010-06-16
49.0099983215332,2010-06-17
49.86000061035156,2010-06-18
49.4900016784668,2010-06-21
49.540000915527344,2010-06-22
49.689998626708984,2010-06-23
49.380001068115234,2010-06-24
49.56999969482422,2010-06-25
49.56999969482422,2010-06-28
48.70000076293945,2010-06-29
47.45000076293945,2010-06-30
46.72999954223633,2010-07-01
49.41999816894531,2010-07-02
48.380001068115234,2010-07-06
49.84000015258789,2010-07-07
50.849998474121094,2010-07-08
51.709999084472656,2010-07-09
51.65999984741211,2010-07-12
52.68000030517578,2010-07-13
52.970001220703125,2010-07-14
53.43000030517578,2010-07-15
51.86000061035156,2010-07-16
53.18000030517578,2010-07-19
54.02000045776367,2010-07-20
54.970001220703125,2010-07-21
56.16999816894531,2010-07-22
53.470001220703125,2010-07-23
57.88999938964844,2010-07-26
57.75,2010-07-27
55.91999816894531,2010-07-28
56.529998779296875,2010-07-29
55.880001068115234,2010-07-30
57.189998626708984,2010-08-02
57.34000015258789,2010-08-03
57.38999938964844,2010-08-04
57.15999984741211,2010-08-05
57.65999984741211,2010-08-06
57.58000183105469,2010-08-09
57.86000061035156,2010-08-10
55.79999923706055,2010-08-11
56.61000061035156,2010-08-12
55.939998626708984,2010-08-13
55.849998474121094,2010-08-16
56.90999984741211,2010-08-17
56.52000045776367,2010-08-18
55.060001373291016,2010-08-19
55.380001068115234,2010-08-20
54.90999984741211,2010-08-23
53.84000015258789,2010-08-24
55.369998931884766,2010-08-25
53.90999984741211,2010-08-26
54.599998474121094,2010-08-27
53.91999816894531,2010-08-30
53.79999923706055,2010-08-31
55.310001373291016,2010-09-01
55.25,2010-09-02
56.2400016784668,2010-09-03
56.13999938964844,2010-09-07
57.150001525878906,2010-09-08
57.0099983215332,2010-09-09
57.68000030517578,2010-09-10
57.810001373291016,2010-09-13
57.90999984741211,2010-09-14
58.41999816894531,2010-09-15
57.66999816894531,2010-09-16
57.91999816894531,2010-09-17
57.79999923706055,2010-09-20
58.22999954223633,2010-09-21
54.86000061035156,2010-09-22
55.2400016784668,2010-09-23
56.41999816894531,2010-09-24
54.790000915527344,2010-09-27
55.41999816894531,2010-09-28
55.36000061035156,2010-09-29
56.119998931884766,2010-09-30
56.529998779296875,2010-10-01
56.65999984741211,2010-10-04
57.529998779296875,2010-10-05
56.630001068115234,2010-10-06
57.2400016784668,2010-10-07
57.59000015258789,2010-10-08
57.060001373291016,2010-10-11
56.93000030517578,2010-10-12
57.189998626708984,2010-10-13
56.97999954223633,2010-10-14
57.65999984741211,2010-10-15
58.529998779296875,2010-10-18
58.27000045776367,2010-10-19
58.65999984741211,2010-10-20
58.310001373291016,2010-10-21
58.75,2010-10-22
59.900001525878906,2010-10-25
59.9900016784668,2010-10-26
62.47999954223633,2010-10-27
63.849998474121094,2010-10-28
62.709999084472656,2010-10-29
62.54999923706055,2010-11-01
63.0,2010-11-02
63.0,2010-11-03
62.5,2010-11-04
62.779998779296875,2010-11-05
63.029998779296875,2010-11-08
63.38999938964844,2010-11-09
64.94999694824219,2010-11-10
64.7300033569336,2010-11-11
64.5,2010-11-12
65.45999908447266,2010-11-15
64.33000183105469,2010-11-16
64.5199966430664,2010-11-17
64.77999877929688,2010-11-18
64.91000366210938,2010-11-19
64.86000061035156,2010-11-22
63.81999969482422,2010-11-23
65.33000183105469,2010-11-24
65.33000183105469,2010-11-26
64.72000122070312,2010-11-29
63.970001220703125,2010-11-30
65.37000274658203,2010-12-01
67.08000183105469,2010-12-02
67.0,2010-12-03
66.70999908447266,2010-12-06
67.11000061035156,2010-12-07
67.36000061035156,2010-12-08
66.37000274658203,2010-12-09
66.30000305175781,2010-12-10
65.88999938964844,2010-12-13
65.73999786376953,2010-12-14
66.05999755859375,2010-12-15
67.91999816894531,2010-12-16
68.13999938964844,2010-12-17
67.9800033569336,2010-12-20
68.22000122070312,2010-12-21
67.69999694824219,2010-12-22
67.22000122070312,2010-12-23
66.91999816894531,2010-12-27
66.63999938964844,2010-12-28
66.63999938964844,2010-12-29
66.80000305175781,2010-12-30
67.05000305175781,2010-12-31
67.19999694824219,2011-01-03
66.4000015258789,2011-01-04
66.68000030517578,2011-01-05
67.26000213623047,2011-01-06
67.37999725341797,2011-01-07
66.9000015258789,2011-01-10
68.30000305175781,2011-01-11
67.4000015258789,2011-01-12
67.5199966430664,2011-01-13
66.56999969482422,2011-01-14
67.01000213623047,2011-01-18
66.23999786376953,2011-01-19
68.77999877929688,2011-01-20
66.7699966430664,2011-01-21
67.13999938964844,2011-01-24
66.83999633789062,2011-01-25
67.5,2011-01-26
67.08999633789062,2011-01-27
65.08000183105469,2011-01-28
65.47000122070312,2011-01-31
65.48999786376953,2011-02-01
66.1500015258789,2011-02-02
65.58000183105469,2011-02-03
65.93000030517578,2011-02-04
65.25,2011-02-07
66.1500015258789,2011-02-08
66.0,2011-02-09
66.22000122070312,2011-02-10
65.83000183105469,2011-02-11
67.2699966430664,2011-02-14
67.08999633789062,2011-02-15
67.36000061035156,2011-02-16
67.6500015258789,2011-02-17
67.63999938964844,2011-02-18
67.08999633789062,2011-02-22
66.76000213623047,2011-02-23
67.26000213623047,2011-02-24
67.77999877929688,2011-02-25
68.4000015258789,2011-02-28
70.18000030517578,2011-03-01
70.0,2011-03-02
71.41999816894531,2011-03-03
71.1500015258789,2011-03-04
71.23999786376953,2011-03-07
71.5999984741211,2011-03-08
71.73999786376953,2011-03-09
70.5999984741211,2011-03-10
71.0,2011-03-11
70.6500015258789,2011-03-14
69.55999755859375,2011-03-15
68.69999694824219,2011-03-16
69.25,2011-03-17
69.52999877929688,2011-03-18
69.61000061035156,2011-03-21
69.76000213623047,2011-03-22
70.06999969482422,2011-03-23
71.2699966430664,2011-03-24
71.19999694824219,2011-03-25
70.54000091552734,2011-03-28
71.0999984741211,2011-03-29
71.9000015258789,2011-03-30
73.47000122070312,2011-03-31
72.95999908447266,2011-04-01
73.2699966430664,2011-04-04
73.25,2011-04-05
73.5999984741211,2011-04-06
73.02999877929688,2011-04-07
73.29000091552734,2011-04-08
78.55000305175781,2011-04-11
78.19000244140625,2011-04-12
80.95999908447266,2011-04-13
82.19000244140625,2011-04-14
82.95999908447266,2011-04-15
82.61000061035156,2011-04-18
83.98999786376953,2011-04-19
86.56999969482422,2011-04-20
99.69999694824219,2011-04-21
100.27999877929688,2011-04-25
101.80000305175781,2011-04-26
99.48999786376953,2011-04-27
98.97000122070312,2011-04-28
97.6500015258789,2011-04-29
98.66999816894531,2011-05-02
97.98999786376953,2011-05-03
96.4800033569336,2011-05-04
95.47000122070312,2011-05-05
96.12000274658203,2011-05-06
98.0999984741211,2011-05-09
97.33999633789062,2011-05-10
96.58999633789062,2011-05-11
98.23999786376953,2011-05-12
96.61000061035156,2011-05-13
96.13999938964844,2011-05-16
97.56999969482422,2011-05-17
97.76000213623047,2011-05-18
96.72000122070312,2011-05-19
97.11000061035156,2011-05-20
95.30999755859375,2011-05-23
94.8499984741211,2011-05-24
93.66999816894531,2011-05-25
93.27999877929688,2011-05-26
93.20999908447266,2011-05-27
94.7300033569336,2011-05-31
93.18000030517578,2011-06-01
95.16999816894531,2011-06-02
94.4000015258789,2011-06-03
93.16000366210938,2011-06-06
93.30000305175781,2011-06-07
92.80000305175781,2011-06-08
93.72000122070312,2011-06-09
91.20999908447266,2011-06-10
91.77999877929688,2011-06-13
94.87999725341797,2011-06-14
93.76000213623047,2011-06-15
93.52999877929688,2011-06-16
94.75,2011-06-17
98.5999984741211,2011-06-20
98.6500015258789,2011-06-21
99.47000122070312,2011-06-22
100.66999816894531,2011-06-23
103.41999816894531,2011-06-24
104.6500015258789,2011-06-27
108.38999938964844,2011-06-28
108.9800033569336,2011-06-29
106.91999816894531,2011-06-30
108.5,2011-07-01
107.91000366210938,2011-07-05
107.88999938964844,2011-07-06
106.5199966430664,2011-07-07
107.38999938964844,2011-07-08
105.43000030517578,2011-07-11
104.05000305175781,2011-07-12
105.30999755859375,2011-07-13
103.19000244140625,2011-07-14
104.0,2011-07-15
103.75,2011-07-18
107.20999908447266,2011-07-19
104.37000274658203,2011-07-20
105.62000274658203,2011-07-21
105.55999755859375,2011-07-22
103.98999786376953,2011-07-25
105.0,2011-07-26
101.80999755859375,2011-07-27
102.1500015258789,2011-07-28
101.87000274658203,2011-07-29
102.9000015258789,2011-08-01
99.66999816894531,2011-08-02
98.77999877929688,2011-08-03
92.55000305175781,2011-08-04
93.18000030517578,2011-08-05
88.0,2011-08-08
89.43000030517578,2011-08-09
85.02999877929688,2011-08-10
88.41000366210938,2011-08-11
90.9800033569336,2011-08-12
91.66999816894531,2011-08-15
91.0999984741211,2011-08-16
90.02999877929688,2011-08-17
88.45999908447266,2011-08-18
90.05000305175781,2011-08-19
89.41000366210938,2011-08-22
91.23999786376953,2011-08-23
92.05000305175781,2011-08-24
90.66999816894531,2011-08-25
92.29000091552734,2011-08-26
93.88999938964844,2011-08-29
93.5999984741211,2011-08-30
94.19999694824219,2011-08-31
93.61000061035156,2011-09-01
91.58000183105469,2011-09-02
91.91000366210938,2011-09-06
93.0,2011-09-07
91.55000305175781,2011-09-08
90.23999786376953,2011-09-09
91.98999786376953,2011-09-12
94.5199966430664,2011-09-13
97.83999633789062,2011-09-14
99.4000015258789,2011-09-15
100.88999938964844,2011-09-16
99.4800033569336,2011-09-19
100.26000213623047,2011-09-20
96.95999908447266,2011-09-21
94.54000091552734,2011-09-22
93.9000015258789,2011-09-23
95.7300033569336,2011-09-26
96.66999816894531,2011-09-27
95.04000091552734,2011-09-28
94.45999908447266,2011-09-29
93.1500015258789,2011-09-30
88.95999908447266,2011-10-03
91.66000366210938,2011-10-04
98.70999908447266,2011-10-05
99.41000366210938,2011-10-06
100.01000213623047,2011-10-07
100.68000030517578,2011-10-10
98.91999816894531,2011-10-11
98.76000213623047,2011-10-12
101.31999969482422,2011-10-13
103.08000183105469,2011-10-14
101.43000030517578,2011-10-17
102.63999938964844,2011-10-18
102.08000183105469,2011-10-19
101.66999816894531,2011-10-20
108.83999633789062,2011-10-21
109.5199966430664,2011-10-24
106.87000274658203,2011-10-25
116.91999816894531,2011-10-26
117.73999786376953,2011-10-27
118.72000122070312,2011-10-28
116.36000061035156,2011-10-31
113.95999908447266,2011-11-01
113.43000030517578,2011-11-02
114.05000305175781,2011-11-03
113.48999786376953,2011-11-04
114.01000213623047,2011-11-07
113.91999816894531,2011-11-08
111.23999786376953,2011-11-09
112.08000183105469,2011-11-10
113.37999725341797,2011-11-11
113.94000244140625,2011-11-14
113.06999969482422,2011-11-15
110.29000091552734,2011-11-16
109.62999725341797,2011-11-17
107.6500015258789,2011-11-18
107.88999938964844,2011-11-21
113.5,2011-11-22
109.93000030517578,2011-11-23
109.19999694824219,2011-11-25
111.05000305175781,2011-11-28
110.41000366210938,2011-11-29
114.94999694824219,2011-11-30
116.4800033569336,2011-12-01
113.23999786376953,2011-12-02
