AMT,Date
11.893122673034668,2004-09-10
11.96410083770752,2004-09-13
11.885238647460938,2004-09-14
11.70384407043457,2004-09-15
11.7511625289917,2004-09-16
11.790596961975098,2004-09-17
11.8221435546875,2004-09-20
11.759051322937012,2004-09-21
11.490901947021484,2004-09-22
11.372603416442871,2004-09-23
11.490901947021484,2004-09-24
11.40414810180664,2004-09-27
11.51456356048584,2004-09-28
11.798484802246094,2004-09-29
12.106062889099121,2004-09-30
12.019311904907227,2004-10-01
12.090289115905762,2004-10-04
12.224365234375,2004-10-05
12.326887130737305,2004-10-06
12.21647834777832,2004-10-07
12.287459373474121,2004-10-08
12.642358779907227,2004-10-11
12.95782470703125,2004-10-12
12.776432991027832,2004-10-13
12.72122573852539,2004-10-14
12.823753356933594,2004-10-15
12.934168815612793,2004-10-18
12.823753356933594,2004-10-19
12.792207717895508,2004-10-20
12.934168815612793,2004-10-21
12.94205379486084,2004-10-22
12.792207717895508,2004-10-25
12.965709686279297,2004-10-26
13.170766830444336,2004-10-27
13.249631881713867,2004-10-28
13.557215690612793,2004-10-29
13.57298755645752,2004-11-01
13.849023818969727,2004-11-02
13.793814659118652,2004-11-03
13.856913566589355,2004-11-04
13.762269020080566,2004-11-05
13.722833633422852,2004-11-08
14.093512535095215,2004-11-09
14.14871883392334,2004-11-10
14.582488059997559,2004-11-11
14.393204689025879,2004-11-12
14.117164611816406,2004-11-15
13.817477226257324,2004-11-16
13.975214958190918,2004-11-17
14.35377025604248,2004-11-18
14.030416488647461,2004-11-19
14.314338684082031,2004-11-22
14.117164611816406,2004-11-23
14.377431869506836,2004-11-24
14.117164611816406,2004-11-26
14.35377025604248,2004-11-29
14.298566818237305,2004-11-30
14.408981323242188,2004-12-01
14.590367317199707,2004-12-02
14.574600219726562,2004-12-03
14.629804611206055,2004-12-06
14.196035385131836,2004-12-07
13.998875617980957,2004-12-08
13.849023818969727,2004-12-09
13.801704406738281,2004-12-10
13.880570411682129,2004-12-13
13.95154857635498,2004-12-14
14.479959487915039,2004-12-15
14.4878511428833,2004-12-16
14.590367317199707,2004-12-17
14.448408126831055,2004-12-20
14.558822631835938,2004-12-21
14.511503219604492,2004-12-22
14.35377025604248,2004-12-23
14.132939338684082,2004-12-27
14.069849967956543,2004-12-28
14.132939338684082,2004-12-29
14.35377025604248,2004-12-30
14.511503219604492,2004-12-31
14.322224617004395,2005-01-03
14.132939338684082,2005-01-04
14.006754875183105,2005-01-05
14.132939338684082,2005-01-06
14.385313034057617,2005-01-07
14.811201095581055,2005-01-10
14.755986213684082,2005-01-11
14.621918678283691,2005-01-12
14.511503219604492,2005-01-13
14.716560363769531,2005-01-14
14.98470401763916,2005-01-18
14.882177352905273,2005-01-19
14.724448204040527,2005-01-20
14.590367317199707,2005-01-21
14.4247465133667,2005-01-24
14.26701545715332,2005-01-25
14.27490520477295,2005-01-26
14.369543075561523,2005-01-27
14.377431869506836,2005-01-28
14.290678024291992,2005-01-31
14.385313034057617,2005-02-01
14.180261611938477,2005-02-02
14.061963081359863,2005-02-03
14.219694137573242,2005-02-04
14.038300514221191,2005-02-07
14.322224617004395,2005-02-08
13.9436616897583,2005-02-09
13.849023818969727,2005-02-10
13.9436616897583,2005-02-11
14.014642715454102,2005-02-14
13.95154857635498,2005-02-15
14.535161972045898,2005-02-16
14.432637214660645,2005-02-17
14.677130699157715,2005-02-18
14.519393920898438,2005-02-22
14.440523147583008,2005-02-23
14.472075462341309,2005-02-24
14.669235229492188,2005-02-25
14.45630168914795,2005-02-28
14.724448204040527,2005-03-01
14.669235229492188,2005-03-02
14.795425415039062,2005-03-03
14.811201095581055,2005-03-04
14.961041450500488,2005-03-07
14.968929290771484,2005-03-08
14.629804611206055,2005-03-09
14.708670616149902,2005-03-10
14.98470401763916,2005-03-11
14.905839920043945,2005-03-14
14.724448204040527,2005-03-15
14.763875007629395,2005-03-16
14.677130699157715,2005-03-17
14.819085121154785,2005-03-18
14.653467178344727,2005-03-21
14.503620147705078,2005-03-22
14.26701545715332,2005-03-23
14.298566818237305,2005-03-24
14.227587699890137,2005-03-28
13.912117958068848,2005-03-29
14.0540771484375,2005-03-30
14.377431869506836,2005-03-31
14.314338684082031,2005-04-01
14.132939338684082,2005-04-04
14.196035385131836,2005-04-05
14.203927993774414,2005-04-06
14.196035385131836,2005-04-07
14.132939338684082,2005-04-08
14.022526741027832,2005-04-11
14.022526741027832,2005-04-12
14.006754875183105,2005-04-13
13.691286087036133,2005-04-14
13.52566909790039,2005-04-15
13.604537963867188,2005-04-18
13.722833633422852,2005-04-19
13.367937088012695,2005-04-20
13.415255546569824,2005-04-21
13.478346824645996,2005-04-22
13.478346824645996,2005-04-25
13.604537963867188,2005-04-26
13.754384994506836,2005-04-27
13.462575912475586,2005-04-28
13.588760375976562,2005-04-29
13.407370567321777,2005-05-02
13.57298755645752,2005-05-03
13.565096855163574,2005-05-04
13.738605499267578,2005-05-05
13.54932689666748,2005-05-06
13.565096855163574,2005-05-09
13.423141479492188,2005-05-10
13.462575912475586,2005-05-11
13.344273567199707,2005-05-12
13.139222145080566,2005-05-13
12.981484413146973,2005-05-16
13.170766830444336,2005-05-17
13.462575912475586,2005-05-18
13.57298755645752,2005-05-19
13.565096855163574,2005-05-20
13.754384994506836,2005-05-23
13.699177742004395,2005-05-24
13.636083602905273,2005-05-25
13.84113883972168,2005-05-26
14.030416488647461,2005-05-27
14.227587699890137,2005-05-31
14.196035385131836,2005-06-01
14.432637214660645,2005-06-02
14.732335090637207,2005-06-03
14.621918678283691,2005-06-06
14.866405487060547,2005-06-07
14.519393920898438,2005-06-08
14.543051719665527,2005-06-09
14.4878511428833,2005-06-10
14.479959487915039,2005-06-13
14.795425415039062,2005-06-14
14.842742919921875,2005-06-15
15.150327682495117,2005-06-16
14.992587089538574,2005-06-17
15.103004455566406,2005-06-20
15.197649002075195,2005-06-21
15.749720573425293,2005-06-22
15.891670227050781,2005-06-23
16.057294845581055,2005-06-24
16.14405059814453,2005-06-27
16.364877700805664,2005-06-28
16.404308319091797,2005-06-29
16.577817916870117,2005-06-30
16.506834030151367,2005-07-01
16.60936164855957,2005-07-05
16.87751007080078,2005-07-06
17.019468307495117,2005-07-07
17.066789627075195,2005-07-08
16.995811462402344,2005-07-11
17.090450286865234,2005-07-12
16.869625091552734,2005-07-13
16.893281936645508,2005-07-14
16.909055709838867,2005-07-15
16.751319885253906,2005-07-18
16.75921058654785,2005-07-19
17.011581420898438,2005-07-20
16.767093658447266,2005-07-21
16.901168823242188,2005-07-22
16.8301944732666,2005-07-25
16.9484920501709,2005-07-26
17.429574966430664,2005-07-27
18.21824836730957,2005-07-28
18.123607635498047,2005-07-29
17.97376251220703,2005-08-01
17.666181564331055,2005-08-02
18.19458770751953,2005-08-03
18.06840705871582,2005-08-04
17.84757423400879,2005-08-05
17.50844383239746,2005-08-08
17.689838409423828,2005-08-09
17.942216873168945,2005-08-10
18.21824836730957,2005-08-11
17.689838409423828,2005-08-12
17.784473419189453,2005-08-15
17.887008666992188,2005-08-16
17.910667419433594,2005-08-17
17.942216873168945,2005-08-18
18.139379501342773,2005-08-19
18.32866096496582,2005-08-22
18.446958541870117,2005-08-23
18.54159927368164,2005-08-24
18.56526756286621,2005-08-25
18.502168655395508,2005-08-26
18.54949378967285,2005-08-29
18.67566680908203,2005-08-30
18.801860809326172,2005-08-31
18.999034881591797,2005-09-01
18.66778564453125,2005-09-02
18.849184036254883,2005-09-06
19.09366798400879,2005-09-07
19.464345932006836,2005-09-08
19.551095962524414,2005-09-09
19.432798385620117,2005-09-12
19.708839416503906,2005-09-13
19.346040725708008,2005-09-14
19.574756622314453,2005-09-15
19.66939926147461,2005-09-16
19.44068145751953,2005-09-19
18.97536849975586,2005-09-20
18.612579345703125,2005-09-21
18.56526756286621,2005-09-22
18.786090850830078,2005-09-23
19.046356201171875,2005-09-26
19.09366798400879,2005-09-27
19.140989303588867,2005-09-28
19.503780364990234,2005-09-29
19.677291870117188,2005-09-30
19.558977127075195,2005-10-03
19.464345932006836,2005-10-04
18.97536849975586,2005-10-05
18.928050994873047,2005-10-06
19.05423355102539,2005-10-07
18.67566680908203,2005-10-10
18.415409088134766,2005-10-11
18.320768356323242,2005-10-12
18.32866096496582,2005-10-13
18.58892250061035,2005-10-14
18.612579345703125,2005-10-17
18.202478408813477,2005-10-18
18.439075469970703,2005-10-19
18.163042068481445,2005-10-20
18.439075469970703,2005-10-21
18.75454330444336,2005-10-24
18.683557510375977,2005-10-25
18.1157169342041,2005-10-26
18.139379501342773,2005-10-27
18.47850799560547,2005-10-28
18.809751510620117,2005-10-31
19.606306076049805,2005-11-01
19.890230178833008,2005-11-02
19.921772003173828,2005-11-03
19.787702560424805,2005-11-04
19.614192962646484,2005-11-07
20.055845260620117,2005-11-08
20.426517486572266,2005-11-09
20.49750328063965,2005-11-10
20.789308547973633,2005-11-11
20.60003089904785,2005-11-14
20.111051559448242,2005-11-15
19.96120834350586,2005-11-16
20.426517486572266,2005-11-17
20.37920570373535,2005-11-18
20.63945960998535,2005-11-21
20.820858001708984,2005-11-22
20.726211547851562,2005-11-23
20.694665908813477,2005-11-25
20.812969207763672,2005-11-28
21.096891403198242,2005-11-29
21.522769927978516,2005-11-30
21.751480102539062,2005-12-01
22.066951751708984,2005-12-02
22.15369987487793,2005-12-05
21.96442413330078,2005-12-06
21.56220245361328,2005-12-07
21.64896011352539,2005-12-08
21.67261505126953,2005-12-09
21.688390731811523,2005-12-12
21.301942825317383,2005-12-13
21.506986618041992,2005-12-14
21.28617286682129,2005-12-15
21.36503791809082,2005-12-16
21.15998077392578,2005-12-19
21.12055206298828,2005-12-20
21.254623413085938,2005-12-21
21.270401000976562,2005-12-22
21.317720413208008,2005-12-23
21.317720413208008,2005-12-27
21.309823989868164,2005-12-28
21.128437042236328,2005-12-29
21.372922897338867,2005-12-30
21.530654907226562,2006-01-03
22.19313621520996,2006-01-04
22.12215232849121,2006-01-05
22.461286544799805,2006-01-06
22.950254440307617,2006-01-09
22.918720245361328,2006-01-10
23.305160522460938,2006-01-11
22.966033935546875,2006-01-12
22.75309181213379,2006-01-13
22.47705841064453,2006-01-17
23.09222984313965,2006-01-18
23.26572608947754,2006-01-19
22.713661193847656,2006-01-20
22.66634178161621,2006-01-23
23.33670425415039,2006-01-24
22.950254440307617,2006-01-25
23.013355255126953,2006-01-26
23.19474983215332,2006-01-27
23.33670425415039,2006-01-30
24.401405334472656,2006-01-31
24.496044158935547,2006-02-01
24.235782623291016,2006-02-02
24.2278995513916,2006-02-03
24.638010025024414,2006-02-06
24.4881649017334,2006-02-07
24.72476577758789,2006-02-08
24.046504974365234,2006-02-09
24.661666870117188,2006-02-10
24.054391860961914,2006-02-13
23.983413696289062,2006-02-14
24.645896911621094,2006-02-15
24.92193603515625,2006-02-16
24.803630828857422,2006-02-17
25.00079917907715,2006-02-21
25.024459838867188,2006-02-22
24.82729148864746,2006-02-23
25.40302085876465,2006-02-24
25.071775436401367,2006-02-27
25.10332489013672,2006-02-28
24.843063354492188,2006-03-01
24.843063354492188,2006-03-02
24.314661026000977,2006-03-03
24.141149520874023,2006-03-06
23.731040954589844,2006-03-07
23.825681686401367,2006-03-08
23.52598762512207,2006-03-09
23.97553253173828,2006-03-10
23.904552459716797,2006-03-13
24.156925201416016,2006-03-14
24.13326644897461,2006-03-15
24.125383377075195,2006-03-16
24.574918746948242,2006-03-17
24.37775230407715,2006-03-20
24.409299850463867,2006-03-21
24.43295669555664,2006-03-22
24.36986541748047,2006-03-23
24.346208572387695,2006-03-24
23.841449737548828,2006-03-27
23.43923568725586,2006-03-28
23.596969604492188,2006-03-29
23.415578842163086,2006-03-30
23.912433624267578,2006-03-31
24.093833923339844,2006-04-03
23.920318603515625,2006-04-04
23.746816635131836,2006-04-05
24.614351272583008,2006-04-06
25.00079917907715,2006-04-07
25.473997116088867,2006-04-10
25.197967529296875,2006-04-11
24.850955963134766,2006-04-12
25.213741302490234,2006-04-13
24.92193603515625,2006-04-17
25.071775436401367,2006-04-18
25.608070373535156,2006-04-19
25.458229064941406,2006-04-20
26.033954620361328,2006-04-21
25.82101821899414,2006-04-24
26.175905227661133,2006-04-25
27.327369689941406,2006-04-26
26.996131896972656,2006-04-27
26.925151824951172,2006-04-28
27.57185935974121,2006-05-01
27.287931442260742,2006-05-02
27.343137741088867,2006-05-03
27.816341400146484,2006-05-04
27.87943458557129,2006-05-05
27.729583740234375,2006-05-08
27.595518112182617,2006-05-09
27.698047637939453,2006-05-10
27.414121627807617,2006-05-11
26.420400619506836,2006-05-12
26.380966186523438,2006-05-15
26.63333511352539,2006-05-16
25.639612197875977,2006-05-17
24.92982292175293,2006-05-18
24.35409164428711,2006-05-19
23.35247802734375,2006-05-22
23.794130325317383,2006-05-23
23.89665985107422,2006-05-24
24.55914878845215,2006-05-25
24.874608993530273,2006-05-26
23.936092376708984,2006-05-30
24.425073623657227,2006-05-31
24.850955963134766,2006-06-01
24.74053955078125,2006-06-02
24.314661026000977,2006-06-05
24.007078170776367,2006-06-06
23.794130325317383,2006-06-07
23.873003005981445,2006-06-08
23.549644470214844,2006-06-09
22.54803466796875,2006-06-12
22.484947204589844,2006-06-13
23.155309677124023,2006-06-14
24.01496124267578,2006-06-15
23.754703521728516,2006-06-16
23.423460006713867,2006-06-19
23.218412399291992,2006-06-20
24.109601974487305,2006-06-21
23.89665985107422,2006-06-22
24.409299850463867,2006-06-23
23.943986892700195,2006-06-26
23.344594955444336,2006-06-27
23.565418243408203,2006-06-28
24.43295669555664,2006-06-29
24.543373107910156,2006-06-30
25.48188591003418,2006-07-03
25.3320369720459,2006-07-05
25.639612197875977,2006-07-06
24.81940460205078,2006-07-07
24.267333984375,2006-07-10
24.779970169067383,2006-07-11
24.645896911621094,2006-07-12
24.567031860351562,2006-07-13
23.959762573242188,2006-07-14
24.693206787109375,2006-07-17
24.898271560668945,2006-07-18
25.450334548950195,2006-07-19
25.31625747680664,2006-07-20
24.866727828979492,2006-07-21
25.450334548950195,2006-07-24
25.655385971069336,2006-07-25
25.560745239257812,2006-07-26
24.953481674194336,2006-07-27
26.444061279296875,2006-07-28
26.657007217407227,2006-07-31
26.451946258544922,2006-08-01
26.814741134643555,2006-08-02
26.806854248046875,2006-08-03
26.231122970581055,2006-08-04
26.61756706237793,2006-08-07
27.31159782409668,2006-08-08
27.169635772705078,2006-08-09
27.240625381469727,2006-08-10
26.925151824951172,2006-08-11
26.83839988708496,2006-08-14
27.382572174072266,2006-08-15
27.863662719726562,2006-08-16
27.96619987487793,2006-08-17
28.08449935913086,2006-08-18
27.769018173217773,2006-08-21
27.816341400146484,2006-08-22
27.98985481262207,2006-08-23
27.958309173583984,2006-08-24
27.997751235961914,2006-08-25
28.179126739501953,2006-08-28
28.18702507019043,2006-08-29
28.257999420166016,2006-08-30
28.281658172607422,2006-08-31
28.17124366760254,2006-09-01
28.123926162719727,2006-09-05
27.91098976135254,2006-09-06
27.650724411010742,2006-09-07
27.71382713317871,2006-09-08
28.20279312133789,2006-09-11
28.431516647338867,2006-09-12
28.652332305908203,2006-09-13
28.888931274414062,2006-09-14
28.9520320892334,2006-09-15
28.691761016845703,2006-09-18
28.18702507019043,2006-09-19
28.352645874023438,2006-09-20
28.612899780273438,2006-09-21
28.589242935180664,2006-09-22
28.8100643157959,2006-09-25
28.62079429626465,2006-09-26
28.376304626464844,2006-09-27
28.699657440185547,2006-09-28
28.786409378051758,2006-09-29
28.242231369018555,2006-10-02
28.29743766784668,2006-10-03
28.59713363647461,2006-10-04
28.944150924682617,2006-10-05
28.991464614868164,2006-10-06
29.32270622253418,2006-10-09
29.480432510375977,2006-10-10
29.590850830078125,2006-10-11
29.7959041595459,2006-10-12
29.90631866455078,2006-10-13
30.000951766967773,2006-10-16
29.551406860351562,2006-10-17
29.32270622253418,2006-10-18
29.33058738708496,2006-10-19
29.535646438598633,2006-10-20
28.89681625366211,2006-10-23
28.352645874023438,2006-10-24
28.155467987060547,2006-10-25
29.299043655395508,2006-10-26
29.070323944091797,2006-10-27
28.336862564086914,2006-10-30
28.407855987548828,2006-10-31
28.392070770263672,2006-11-01
29.22018051147461,2006-11-02
29.19652557373047,2006-11-03
29.488323211669922,2006-11-06
29.669710159301758,2006-11-07
29.409454345703125,2006-11-08
29.149200439453125,2006-11-09
28.439388275146484,2006-11-10
28.581356048583984,2006-11-13
28.817962646484375,2006-11-14
29.7959041595459,2006-11-15
29.732810974121094,2006-11-16
29.669710159301758,2006-11-17
29.6539363861084,2006-11-20
30.182344436645508,2006-11-21
29.977291107177734,2006-11-22
30.000951766967773,2006-11-24
29.4962100982666,2006-11-27
29.149200439453125,2006-11-28
30.15079689025879,2006-11-29
29.86689567565918,2006-11-30
29.69338035583496,2006-12-01
29.732810974121094,2006-12-04
29.456783294677734,2006-12-05
29.764354705810547,2006-12-06
29.47256088256836,2006-12-07
29.267498016357422,2006-12-08
29.740699768066406,2006-12-11
29.015121459960938,2006-12-12
28.668115615844727,2006-12-13
28.565595626831055,2006-12-14
29.062440872192383,2006-12-15
29.062440872192383,2006-12-18
29.377901077270508,2006-12-19
29.164976119995117,2006-12-20
28.84161949157715,2006-12-21
28.51826286315918,2006-12-22
28.53403091430664,2006-12-26
28.68387222290039,2006-12-27
29.157085418701172,2006-12-28
29.40156364440918,2006-12-29
29.96940803527832,2007-01-03
29.851118087768555,2007-01-04
29.590850830078125,2007-01-05
30.434724807739258,2007-01-08
30.876384735107422,2007-01-09
31.00257110595703,2007-01-10
31.11299705505371,2007-01-11
31.381120681762695,2007-01-12
31.349578857421875,2007-01-16
31.26283073425293,2007-01-17
31.318038940429688,2007-01-18
31.54673957824707,2007-01-19
31.278600692749023,2007-01-22
31.60195541381836,2007-01-23
31.65715980529785,2007-01-24
31.54673957824707,2007-01-25
31.562515258789062,2007-01-26
31.183969497680664,2007-01-29
31.373249053955078,2007-01-30
31.41267967224121,2007-01-31
31.562515258789062,2007-02-01
31.499441146850586,2007-02-02
31.578306198120117,2007-02-05
31.62561798095703,2007-02-06
31.665061950683594,2007-02-07
31.665061950683594,2007-02-08
31.483654022216797,2007-02-09
31.152414321899414,2007-02-12
31.191856384277344,2007-02-13
31.23127555847168,2007-02-14
31.68082046508789,2007-02-15
31.79912757873535,2007-02-16
32.209232330322266,2007-02-20
32.01995849609375,2007-02-21
31.846439361572266,2007-02-22
31.74391746520996,2007-02-23
31.893756866455078,2007-02-26
30.639768600463867,2007-02-27
30.537240982055664,2007-02-28
30.253328323364258,2007-03-01
29.788026809692383,2007-03-02
29.32270622253418,2007-03-05
29.96940803527832,2007-03-06
29.8195743560791,2007-03-07
29.953636169433594,2007-03-08
29.835342407226562,2007-03-09
30.450496673583984,2007-03-12
29.709157943725586,2007-03-13
29.669710159301758,2007-03-14
29.590850830078125,2007-03-15
29.61450958251953,2007-03-16
29.835342407226562,2007-03-19
30.008840560913086,2007-03-20
30.92369842529297,2007-03-21
31.00257110595703,2007-03-22
31.278600692749023,2007-03-23
31.23127555847168,2007-03-26
30.758087158203125,2007-03-27
30.261205673217773,2007-03-28
30.418954849243164,2007-03-29
30.718643188476562,2007-03-30
30.75018882751465,2007-04-02
30.939476013183594,2007-04-03
30.83694839477539,2007-04-04
30.99467658996582,2007-04-05
31.01834487915039,2007-04-09
31.11299705505371,2007-04-10
31.136634826660156,2007-04-11
31.120859146118164,2007-04-12
31.183969497680664,2007-04-13
31.152414321899414,2007-04-16
31.35746955871582,2007-04-17
31.41267967224121,2007-04-18
31.152414321899414,2007-04-19
30.92369842529297,2007-04-20
30.60034942626953,2007-04-23
30.83694839477539,2007-04-24
30.81328773498535,2007-04-25
30.426849365234375,2007-04-26
30.47416114807129,2007-04-27
29.96940803527832,2007-04-30
29.96940803527832,2007-05-01
30.48204231262207,2007-05-02
30.079832077026367,2007-05-03
30.292757034301758,2007-05-04
30.758087158203125,2007-05-07
31.26283073425293,2007-05-08
31.07355499267578,2007-05-09
30.55302619934082,2007-05-10
31.41267967224121,2007-05-11
32.0672721862793,2007-05-14
31.81488609313965,2007-05-15
32.1303596496582,2007-05-16
32.059383392333984,2007-05-17
32.57989501953125,2007-05-18
32.60356903076172,2007-05-21
32.63511276245117,2007-05-22
32.90326690673828,2007-05-23
32.62721633911133,2007-05-24
33.02155685424805,2007-05-25
33.352806091308594,2007-05-29
33.802337646484375,2007-05-30
34.054718017578125,2007-05-31
33.87332534790039,2007-06-01
33.778682708740234,2007-06-04
33.81022262573242,2007-06-05
33.242393493652344,2007-06-06
32.5325813293457,2007-06-07
32.82438659667969,2007-06-08
33.06098556518555,2007-06-11
33.30548858642578,2007-06-12
33.471099853515625,2007-06-13
33.5184211730957,2007-06-14
33.8575439453125,2007-06-15
33.778682708740234,2007-06-18
34.01527786254883,2007-06-19
32.98213195800781,2007-06-20
32.8953742980957,2007-06-21
32.6903190612793,2007-06-22
32.33541488647461,2007-06-25
32.04360580444336,2007-06-26
32.887481689453125,2007-06-27
32.95845413208008,2007-06-28
33.124088287353516,2007-06-29
34.01527786254883,2007-07-02
33.77079772949219,2007-07-03
33.71559143066406,2007-07-05
34.29920959472656,2007-07-06
34.12568283081055,2007-07-09
33.43166732788086,2007-07-10
33.597286224365234,2007-07-11
34.922245025634766,2007-07-12
35.03266906738281,2007-07-13
34.72508239746094,2007-07-16
34.51212692260742,2007-07-17
34.307090759277344,2007-07-18
35.60839080810547,2007-07-19
35.50587463378906,2007-07-20
35.26926040649414,2007-07-23
34.24400329589844,2007-07-24
33.912757873535156,2007-07-25
32.68242645263672,2007-07-26
32.20133590698242,2007-07-27
33.352806091308594,2007-07-30
32.85593032836914,2007-07-31
31.81488609313965,2007-08-01
32.721858978271484,2007-08-02
31.64139175415039,2007-08-03
31.69659423828125,2007-08-06
32.33541488647461,2007-08-07
32.879600524902344,2007-08-08
32.42216110229492,2007-08-09
32.09092330932617,2007-08-10
31.838550567626953,2007-08-13
31.152414321899414,2007-08-14
30.000951766967773,2007-08-15
29.338470458984375,2007-08-16
31.254941940307617,2007-08-17
30.631893157958984,2007-08-20
29.953636169433594,2007-08-21
31.049896240234375,2007-08-22
30.639768600463867,2007-08-23
31.26283073425293,2007-08-24
31.11299705505371,2007-08-27
30.47416114807129,2007-08-28
30.852706909179688,2007-08-29
30.545141220092773,2007-08-30
31.247051239013672,2007-08-31
31.586185455322266,2007-09-04
30.765979766845703,2007-09-05
30.332204818725586,2007-09-06
30.064044952392578,2007-09-07
29.80379295349121,2007-09-10
30.900047302246094,2007-09-11
30.213899612426758,2007-09-12
30.900047302246094,2007-09-13
31.199735641479492,2007-09-14
31.972623825073242,2007-09-17
32.69820785522461,2007-09-18
32.65089416503906,2007-09-19
32.974239349365234,2007-09-20
33.30548858642578,2007-09-21
33.26603698730469,2007-09-24
33.30548858642578,2007-09-25
33.8575439453125,2007-09-26
34.57523727416992,2007-09-27
34.33863830566406,2007-09-28
34.803958892822266,2007-10-01
33.75502014160156,2007-10-02
33.613059997558594,2007-10-03
34.188785552978516,2007-10-04
33.71559143066406,2007-10-05
33.43954849243164,2007-10-08
33.747127532958984,2007-10-09
33.62884521484375,2007-10-10
34.28342819213867,2007-10-11
34.441158294677734,2007-10-12
33.95219039916992,2007-10-15
33.56573486328125,2007-10-16
33.6761589050293,2007-10-17
33.69192886352539,2007-10-18
32.95056915283203,2007-10-19
33.423789978027344,2007-10-22
34.10203552246094,2007-10-23
34.204566955566406,2007-10-24
35.19829177856445,2007-10-25
35.71092224121094,2007-10-26
36.54690170288086,2007-10-29
35.45066452026367,2007-10-30
34.843387603759766,2007-10-31
34.622554779052734,2007-11-01
35.67936706542969,2007-11-02
35.63205337524414,2007-11-05
36.17623519897461,2007-11-06
34.803958892822266,2007-11-07
34.06260681152344,2007-11-08
33.31336975097656,2007-11-09
33.22660827636719,2007-11-12
33.64461135864258,2007-11-13
34.25187301635742,2007-11-14
34.898582458496094,2007-11-15
35.49009323120117,2007-11-16
35.379676818847656,2007-11-19
34.72508239746094,2007-11-20
34.38594436645508,2007-11-21
34.803958892822266,2007-11-23
34.5831413269043,2007-11-26
34.66986846923828,2007-11-27
35.19829177856445,2007-11-28
35.915977478027344,2007-11-29
35.915977478027344,2007-11-30
35.427001953125,2007-12-03
33.47898483276367,2007-12-04
33.778682708740234,2007-12-05
33.242393493652344,2007-12-06
33.6603889465332,2007-12-07
34.08626937866211,2007-12-10
33.455326080322266,2007-12-11
33.04522705078125,2007-12-12
32.28810119628906,2007-12-13
32.21711349487305,2007-12-14
31.665061950683594,2007-12-17
32.33541488647461,2007-12-18
32.77707290649414,2007-12-19
32.78495407104492,2007-12-20
33.26603698730469,2007-12-21
33.53418731689453,2007-12-24
33.82599639892578,2007-12-26
33.423789978027344,2007-12-27
33.455326080322266,2007-12-28
33.597286224365234,2007-12-31
32.52469253540039,2008-01-02
31.90953254699707,2008-01-03
31.057767868041992,2008-01-04
30.876384735107422,2008-01-07
29.96940803527832,2008-01-08
30.36374855041504,2008-01-09
31.01834487915039,2008-01-10
30.78175163269043,2008-01-11
31.52308464050293,2008-01-14
30.80539321899414,2008-01-15
30.253328323364258,2008-01-16
30.245447158813477,2008-01-17
28.89681625366211,2008-01-18
28.321090698242188,2008-01-22
28.3289737701416,2008-01-23
29.96940803527832,2008-01-24
28.53403091430664,2008-01-25
29.117645263671875,2008-01-28
30.60824203491211,2008-01-29
29.724925994873047,2008-01-30
29.519872665405273,2008-01-31
30.48204231262207,2008-02-01
30.41106605529785,2008-02-04
29.14130210876465,2008-02-05
29.764354705810547,2008-02-06
29.267498016357422,2008-02-07
29.661823272705078,2008-02-08
30.50570297241211,2008-02-11
31.00257110595703,2008-02-12
31.39690399169922,2008-02-13
30.631893157958984,2008-02-14
30.71076774597168,2008-02-15
30.868501663208008,2008-02-19
31.136634826660156,2008-02-20
30.70286750793457,2008-02-21
31.38901710510254,2008-02-22
31.665061950683594,2008-02-25
32.41427993774414,2008-02-26
31.838550567626953,2008-02-27
32.00417709350586,2008-02-28
30.316415786743164,2008-02-29
30.016733169555664,2008-03-03
29.68548583984375,2008-03-04
29.98517417907715,2008-03-05
29.32270622253418,2008-03-06
29.015121459960938,2008-03-07
27.997751235961914,2008-03-10
29.054555892944336,2008-03-11
28.67599868774414,2008-03-12
29.425233840942383,2008-03-13
29.488323211669922,2008-03-14
29.732810974121094,2008-03-17
30.92369842529297,2008-03-18
30.734424591064453,2008-03-19
30.876384735107422,2008-03-20
31.594066619873047,2008-03-24
31.530977249145508,2008-03-25
31.972623825073242,2008-03-26
31.933202743530273,2008-03-27
30.71076774597168,2008-03-28
30.92369842529297,2008-03-31
31.51521110534668,2008-04-01
31.80701446533203,2008-04-02
32.34330749511719,2008-04-03
32.0672721862793,2008-04-04
31.57040786743164,2008-04-07
31.964736938476562,2008-04-08
31.254941940307617,2008-04-09
31.136634826660156,2008-04-10
30.71076774597168,2008-04-11
30.758087158203125,2008-04-14
30.64765167236328,2008-04-15
31.554628372192383,2008-04-16
31.428442001342773,2008-04-17
32.32752990722656,2008-04-18
32.919044494628906,2008-04-21
32.501041412353516,2008-04-22
33.668251037597656,2008-04-23
34.28342819213867,2008-04-24
34.37019348144531,2008-04-25
34.22822189331055,2008-04-28
33.967960357666016,2008-04-29
34.24400329589844,2008-04-30
34.43328094482422,2008-05-01
34.906471252441406,2008-05-02
34.109920501708984,2008-05-05
34.68564987182617,2008-05-06
34.67776107788086,2008-05-07
34.69354248046875,2008-05-08
34.48059844970703,2008-05-09
35.09574508666992,2008-05-12
35.340248107910156,2008-05-13
35.789791107177734,2008-05-14
35.97906494140625,2008-05-15
35.94752502441406,2008-05-16
35.923866271972656,2008-05-19
35.45855712890625,2008-05-20
34.49635696411133,2008-05-21
34.48849105834961,2008-05-22
34.307090759277344,2008-05-23
