NSC,Date
12.995467185974121,2003-01-08
13.230822563171387,2003-01-09
13.046353340148926,2003-01-10
12.976381301879883,2003-01-13
12.830068588256836,2003-01-14
12.562919616699219,2003-01-15
12.314838409423828,2003-01-16
12.283035278320312,2003-01-17
11.933184623718262,2003-01-21
11.526081085205078,2003-01-22
11.882295608520508,2003-01-23
11.551526069641113,2003-01-24
11.608774185180664,2003-01-27
11.83777141571045,2003-01-28
12.085848808288574,2003-01-29
12.283035278320312,2003-01-30
12.53111743927002,2003-01-31
12.492951393127441,2003-02-03
12.213064193725586,2003-02-04
12.404585838317871,2003-02-05
12.283292770385742,2003-02-06
12.232217788696289,2003-02-07
12.340751647949219,2003-02-10
12.021536827087402,2003-02-11
12.168374061584473,2003-02-12
12.085381507873535,2003-02-13
11.906620025634766,2003-02-14
12.219450950622559,2003-02-18
12.002387046813965,2003-02-19
11.919392585754395,2003-02-20
12.251371383666992,2003-02-21
11.766165733337402,2003-02-24
12.047074317932129,2003-02-25
12.289679527282715,2003-02-26
12.09814739227295,2003-02-27
12.168374061584473,2003-02-28
12.219450950622559,2003-03-03
11.887474060058594,2003-03-04
12.05346393585205,2003-03-05
11.906620025634766,2003-03-06
12.161991119384766,2003-03-07
11.61295223236084,2003-03-10
11.332039833068848,2003-03-11
11.300124168395996,2003-03-12
11.619333267211914,2003-03-13
11.753401756286621,2003-03-14
11.995997428894043,2003-03-17
12.066228866577148,2003-03-18
12.117300033569336,2003-03-19
12.251371383666992,2003-03-20
12.717426300048828,2003-03-21
12.251371383666992,2003-03-24
12.385444641113281,2003-03-25
12.385444641113281,2003-03-26
12.193916320800781,2003-03-27
12.168374061584473,2003-03-28
11.849164009094238,2003-03-31
11.951306343078613,2003-04-01
12.181145668029785,2003-04-02
11.900236129760742,2003-04-03
12.13007640838623,2003-04-04
12.436521530151367,2003-04-07
12.404585838317871,2003-04-08
12.187527656555176,2003-04-09
12.398210525512695,2003-04-10
12.449283599853516,2003-04-11
12.679116249084473,2003-04-14
12.628043174743652,2003-04-15
12.583354949951172,2003-04-16
12.672735214233398,2003-04-17
12.80679988861084,2003-04-21
12.88979721069336,2003-04-22
12.95363998413086,2003-04-23
13.164316177368164,2003-04-24
13.151555061340332,2003-04-25
13.47076416015625,2003-04-28
13.528221130371094,2003-04-29
13.585868835449219,2003-04-30
13.43213939666748,2003-05-01
13.547428131103516,2003-05-02
13.598685264587402,2003-05-05
13.694758415222168,2003-05-06
13.630703926086426,2003-05-07
13.43213939666748,2003-05-08
13.720381736755371,2003-05-09
13.899728775024414,2003-05-12
13.906143188476562,2003-05-13
13.886923789978027,2003-05-14
13.848493576049805,2003-05-15
13.886923789978027,2003-05-16
13.48338508605957,2003-05-19
13.675545692443848,2003-05-20
13.624300003051758,2003-05-21
13.60508918762207,2003-05-22
13.662731170654297,2003-05-23
13.624300003051758,2003-05-27
13.476975440979004,2003-05-28
13.48338508605957,2003-05-29
14.040658950805664,2003-05-30
14.015031814575195,2003-06-02
13.95738410949707,2003-06-03
13.98300838470459,2003-06-04
14.008627891540527,2003-06-05
13.931751251220703,2003-06-06
13.816465377807617,2003-06-09
13.675545692443848,2003-06-10
13.797245025634766,2003-06-11
13.925359725952148,2003-06-12
13.675545692443848,2003-06-13
14.059874534606934,2003-06-16
13.637121200561523,2003-06-17
13.419327735900879,2003-06-18
13.12468433380127,2003-06-19
12.945332527160645,2003-06-20
12.516168594360352,2003-06-23
12.464923858642578,2003-06-24
12.1510591506958,2003-06-25
12.381651878356934,2003-06-26
12.368843078613281,2003-06-27
12.298378944396973,2003-06-30
12.381651878356934,2003-07-01
12.567410469055176,2003-07-02
12.439303398132324,2003-07-03
12.4905424118042,2003-07-07
12.63147258758545,2003-07-08
12.432897567749023,2003-07-09
12.394466400146484,2003-07-10
12.509763717651367,2003-07-11
12.682706832885742,2003-07-14
12.548203468322754,2003-07-15
12.625061988830566,2003-07-16
12.266357421875,2003-07-17
12.5033540725708,2003-07-18
12.330412864685059,2003-07-21
12.413681983947754,2003-07-22
12.054980278015137,2003-07-23
12.381651878356934,2003-07-24
12.1382474899292,2003-07-25
12.042167663574219,2003-07-28
11.734711647033691,2003-07-29
12.146456718444824,2003-07-30
12.371625900268555,2003-07-31
12.178621292114258,2003-08-01
12.223651885986328,2003-08-04
11.876242637634277,2003-08-05
11.908409118652344,2003-08-06
12.152884483337402,2003-08-07
12.204351425170898,2003-08-08
11.972746849060059,2003-08-11
12.049949645996094,2003-08-12
12.06281566619873,2003-08-13
12.210785865783691,2003-08-14
12.049949645996094,2003-08-15
11.966315269470215,2003-08-18
11.908409118652344,2003-08-19
11.779739379882812,2003-08-20
11.934146881103516,2003-08-21
11.779739379882812,2003-08-22
11.760443687438965,2003-08-25
11.799044609069824,2003-08-26
11.837646484375,2003-08-27
12.223651885986328,2003-08-28
12.249388694763184,2003-08-29
12.564631462097168,2003-09-02
12.628957748413086,2003-09-03
12.545328140258789,2003-09-04
12.468128204345703,2003-09-05
12.49386215209961,2003-09-08
12.442388534545898,2003-09-09
12.27511978149414,2003-09-10
12.48099136352539,2003-09-11
12.500292778015137,2003-09-12
12.365191459655762,2003-09-15
12.628957748413086,2003-09-16
12.416658401489258,2003-09-17
12.867006301879883,2003-09-18
12.609667778015137,2003-09-19
12.365191459655762,2003-09-22
12.403791427612305,2003-09-23
12.152884483337402,2003-09-24
12.06281566619873,2003-09-25
11.856943130493164,2003-09-26
11.901978492736816,2003-09-29
11.901978492736816,2003-09-30
12.114287376403809,2003-10-01
12.114287376403809,2003-10-02
12.191483497619629,2003-10-03
12.30085563659668,2003-10-06
12.082114219665527,2003-10-07
12.094983100891113,2003-10-08
12.140020370483398,2003-10-09
12.07568359375,2003-10-10
11.979181289672852,2003-10-13
12.101417541503906,2003-10-14
12.043516159057617,2003-10-15
12.197919845581055,2003-10-16
12.416658401489258,2003-10-17
12.281556129455566,2003-10-20
11.953444480895996,2003-10-21
11.863381385803223,2003-10-22
12.043516159057617,2003-10-23
12.12714958190918,2003-10-24
11.934146881103516,2003-10-27
11.901978492736816,2003-10-28
12.461691856384277,2003-10-29
12.854137420654297,2003-10-30
12.963507652282715,2003-10-31
13.298047065734863,2003-11-03
13.253012657165527,2003-11-04
13.304682731628418,2003-11-05
13.860124588012695,2003-11-06
13.879493713378906,2003-11-07
13.588858604431152,2003-11-10
13.724494934082031,2003-11-11
13.659903526306152,2003-11-12
13.588858604431152,2003-11-13
13.634072303771973,2003-11-14
13.479066848754883,2003-11-17
13.401556015014648,2003-11-18
13.41447925567627,2003-11-19
13.575939178466797,2003-11-20
13.582399368286133,2003-11-21
13.782617568969727,2003-11-24
13.892414093017578,2003-11-25
13.95053768157959,2003-11-26
13.82783031463623,2003-11-28
14.086169242858887,2003-12-01
13.963459014892578,2003-12-02
14.254090309143066,2003-12-03
14.544730186462402,2003-12-04
14.531818389892578,2003-12-05
14.62869644165039,2003-12-08
14.609323501586914,2003-12-09
14.660983085632324,2003-12-10
14.919331550598145,2003-12-11
15.248713493347168,2003-12-12
15.132462501525879,2003-12-15
15.138922691345215,2003-12-16
15.158299446105957,2003-12-17
15.177666664123535,2003-12-18
15.23580265045166,2003-12-19
15.713738441467285,2003-12-22
15.203500747680664,2003-12-23
15.119546890258789,2003-12-24
15.190583229064941,2003-12-26
15.37143325805664,2003-12-29
15.37143325805664,2003-12-30
15.274555206298828,2003-12-31
15.455389022827148,2004-01-02
15.455389022827148,2004-01-05
15.416635513305664,2004-01-06
15.022661209106445,2004-01-07
14.990367889404297,2004-01-08
14.803079605102539,2004-01-09
14.777238845825195,2004-01-12
14.958086013793945,2004-01-13
14.822444915771484,2004-01-14
14.706192970275879,2004-01-15
14.790153503417969,2004-01-16
14.660983085632324,2004-01-20
15.009747505187988,2004-01-21
14.983922958374023,2004-01-22
14.938698768615723,2004-01-23
15.074332237243652,2004-01-26
15.016210556030273,2004-01-27
14.602853775024414,2004-01-28
14.389724731445312,2004-01-29
14.402643203735352,2004-01-30
14.14430046081543,2004-02-02
14.13784122467041,2004-02-03
14.098939895629883,2004-02-04
14.280449867248535,2004-02-05
14.364715576171875,2004-02-06
14.578636169433594,2004-02-09
14.643458366394043,2004-02-10
14.714760780334473,2004-02-11
14.565670013427734,2004-02-12
14.455472946166992,2004-02-13
14.332307815551758,2004-02-17
14.423054695129395,2004-02-18
14.507328033447266,2004-02-19
14.487886428833008,2004-02-20
14.351751327514648,2004-02-23
14.24155330657959,2004-02-24
14.098939895629883,2004-02-25
14.124881744384766,2004-02-26
14.364715576171875,2004-02-27
14.163764953613281,2004-03-01
14.021153450012207,2004-03-02
13.90447998046875,2004-03-03
13.930404663085938,2004-03-04
14.1572904586792,2004-03-05
14.014678001403809,2004-03-08
13.833172798156738,2004-03-09
13.703531265258789,2004-03-10
13.586848258972168,2004-03-11
13.852619171142578,2004-03-12
13.599807739257812,2004-03-15
13.496091842651367,2004-03-16
13.71000862121582,2004-03-17
13.6516695022583,2004-03-18
13.489607810974121,2004-03-19
13.314591407775879,2004-03-22
13.353485107421875,2004-03-23
13.61277961730957,2004-03-24
13.962820053100586,2004-03-25
13.949856758117676,2004-03-26
14.105425834655762,2004-03-29
14.066529273986816,2004-03-30
14.31934642791748,2004-03-31
14.280449867248535,2004-04-01
14.487886428833008,2004-04-02
14.461947441101074,2004-04-05
14.494366645812988,2004-04-06
14.390646934509277,2004-04-07
14.209151268005371,2004-04-08
14.222110748291016,2004-04-12
14.267489433288574,2004-04-13
14.18970012664795,2004-04-14
14.338790893554688,2004-04-15
14.325826644897461,2004-04-16
14.18970012664795,2004-04-19
13.962820053100586,2004-04-20
14.721240043640137,2004-04-21
15.71303939819336,2004-04-22
16.037153244018555,2004-04-23
15.512080192565918,2004-04-26
15.868609428405762,2004-04-27
15.771377563476562,2004-04-28
15.589866638183594,2004-04-29
15.440777778625488,2004-04-30
15.550980567932129,2004-05-03
15.56393814086914,2004-05-04
15.58344841003418,2004-05-05
15.778571128845215,2004-05-06
15.39483642578125,2004-05-07
15.258257865905762,2004-05-10
15.362323760986328,2004-05-11
15.51191520690918,2004-05-12
15.720032691955566,2004-05-13
15.485893249511719,2004-05-14
15.277767181396484,2004-05-17
15.290780067443848,2004-05-18
15.277767181396484,2004-05-19
15.36882495880127,2004-05-20
15.505402565002441,2004-05-21
15.440367698669434,2004-05-24
15.453372955322266,2004-05-25
15.39483642578125,2004-05-26
15.674507141113281,2004-05-27
15.759058952331543,2004-05-28
15.6029691696167,2004-06-01
15.876138687133789,2004-06-02
15.876138687133789,2004-06-03
16.12978172302246,2004-06-04
16.55253791809082,2004-06-07
16.54603385925293,2004-06-08
16.110265731811523,2004-06-09
16.253358840942383,2004-06-10
15.928152084350586,2004-06-14
16.142793655395508,2004-06-15
16.305391311645508,2004-06-16
16.29888343811035,2004-06-17
16.259857177734375,2004-06-18
16.220836639404297,2004-06-21
16.15580940246582,2004-06-22
16.87122917175293,2004-06-23
16.838716506958008,2004-06-24
16.812694549560547,2004-06-25
16.85171890258789,2004-06-28
17.072860717773438,2004-06-29
17.248464584350586,2004-06-30
16.71513557434082,2004-07-01
16.363927841186523,2004-07-02
16.28587532043457,2004-07-06
16.61107635498047,2004-07-07
16.149295806884766,2004-07-08
16.74115753173828,2004-07-09
16.780170440673828,2004-07-12
16.695634841918945,2004-07-13
16.74115753173828,2004-07-14
16.897247314453125,2004-07-15
16.858226776123047,2004-07-16
16.87774085998535,2004-07-19
17.31350326538086,2004-07-20
16.98180389404297,2004-07-21
16.663118362426758,2004-07-22
16.513517379760742,2004-07-23
16.55253791809082,2004-07-26
16.845212936401367,2004-07-27
17.450082778930664,2004-07-28
17.560657501220703,2004-07-29
17.359027862548828,2004-07-30
17.5411319732666,2004-08-02
17.38504409790039,2004-08-03
17.691884994506836,2004-08-04
17.79633140563965,2004-08-05
17.136966705322266,2004-08-06
17.06515121459961,2004-08-09
17.509084701538086,2004-08-10
17.626596450805664,2004-08-11
17.169607162475586,2004-08-12
17.1500244140625,2004-08-13
17.652706146240234,2004-08-16
17.67881965637207,2004-08-17
17.881200790405273,2004-08-18
17.67229461669922,2004-08-19
17.9921817779541,2004-08-20
17.737579345703125,2004-08-23
17.933429718017578,2004-08-24
18.272903442382812,2004-08-25
18.285959243774414,2004-08-26
18.227203369140625,2004-08-27
18.318601608276367,2004-08-30
18.540569305419922,2004-08-31
18.57320785522461,2004-09-01
19.115060806274414,2004-09-02
19.108530044555664,2004-09-03
18.92574119567871,2004-09-07
19.06283950805664,2004-09-08
18.8082275390625,2004-09-09
19.03018569946289,2004-09-10
18.87351417541504,2004-09-13
18.72336196899414,2004-09-14
18.67766571044922,2004-09-15
18.93226432800293,2004-09-16
19.219520568847656,2004-09-17
18.99755096435547,2004-09-20
19.271739959716797,2004-09-21
19.043254852294922,2004-09-22
19.036727905273438,2004-09-23
19.186878204345703,2004-09-24
18.729888916015625,2004-09-27
18.99755096435547,2004-09-28
19.226037979125977,2004-09-29
19.415367126464844,2004-09-30
19.761369705200195,2004-10-01
19.90498924255371,2004-10-04
19.617748260498047,2004-10-05
20.13348388671875,2004-10-06
19.83971405029297,2004-10-07
20.042091369628906,2004-10-08
20.002925872802734,2004-10-11
20.19223976135254,2004-10-12
20.055147171020508,2004-10-13
20.205305099487305,2004-10-14
20.41420555114746,2004-10-15
20.740623474121094,2004-10-18
20.244462966918945,2004-10-19
20.290170669555664,2004-10-20
21.269424438476562,2004-10-21
21.275949478149414,2004-10-22
21.49138069152832,2004-10-25
21.60890007019043,2004-10-26
21.83087158203125,2004-10-27
21.71335220336914,2004-10-28
22.1638126373291,2004-10-29
22.29437255859375,2004-11-01
22.189918518066406,2004-11-02
22.386354446411133,2004-11-03
22.949443817138672,2004-11-04
22.805400848388672,2004-11-05
23.07386016845703,2004-11-08
23.237546920776367,2004-11-09
22.726825714111328,2004-11-10
22.903610229492188,2004-11-11
22.85778045654297,2004-11-12
22.654808044433594,2004-11-15
22.170276641845703,2004-11-16
22.13099479675293,2004-11-17
21.90837287902832,2004-11-18
21.705400466918945,2004-11-19
22.222658157348633,2004-11-22
22.288143157958984,2004-11-23
22.399452209472656,2004-11-24
22.491113662719727,2004-11-26
22.366710662841797,2004-11-29
22.4780216217041,2004-11-30
23.244091033935547,2004-12-01
23.165525436401367,2004-12-02
23.47980499267578,2004-12-03
23.224451065063477,2004-12-06
22.92325210571289,2004-12-07
23.054203033447266,2004-12-08
22.929807662963867,2004-12-09
22.982189178466797,2004-12-10
23.217910766601562,2004-12-13
23.51909637451172,2004-12-14
23.348861694335938,2004-12-15
22.988733291625977,2004-12-16
22.818500518798828,2004-12-17
23.01492691040039,2004-12-20
23.708972930908203,2004-12-21
23.578018188476562,2004-12-22
23.5976619720459,2004-12-23
23.40778923034668,2004-12-27
23.820287704467773,2004-12-28
23.898860931396484,2004-12-29
23.826828002929688,2004-12-30
23.695878982543945,2004-12-31
23.26373863220215,2005-01-03
23.07386016845703,2005-01-04
23.499452590942383,2005-01-05
23.83992576599121,2005-01-06
23.87265968322754,2005-01-07
23.761356353759766,2005-01-10
23.551816940307617,2005-01-11
23.51254653930664,2005-01-12
23.342302322387695,2005-01-13
23.71552848815918,2005-01-14
23.820287704467773,2005-01-18
23.663145065307617,2005-01-19
23.19825553894043,2005-01-20
23.126235961914062,2005-01-21
21.810163497924805,2005-01-24
22.726825714111328,2005-01-25
22.314327239990234,2005-01-26
22.327417373657227,2005-01-27
22.30122947692871,2005-01-28
22.864334106445312,2005-01-31
22.96910285949707,2005-02-01
22.93624496459961,2005-02-02
22.50274658203125,2005-02-03
23.12017250061035,2005-02-04
23.179271697998047,2005-02-07
23.225255966186523,2005-02-08
23.330350875854492,2005-02-09
23.507688522338867,2005-02-10
23.48141860961914,2005-02-11
23.172704696655273,2005-02-14
22.988786697387695,2005-02-15
22.758907318115234,2005-02-16
22.8574275970459,2005-02-17
23.244956970214844,2005-02-18
22.594703674316406,2005-02-22
23.113590240478516,2005-02-23
23.67845916748047,2005-02-24
24.013444900512695,2005-02-25
23.57337188720703,2005-02-28
23.954322814941406,2005-03-01
23.704736709594727,2005-03-02
24.171083450317383,2005-03-03
24.26959800720215,2005-03-04
24.703100204467773,2005-03-07
24.70966911315918,2005-03-08
24.532325744628906,2005-03-09
24.637418746948242,2005-03-10
24.80162811279297,2005-03-11
24.808197021484375,2005-03-14
24.328720092773438,2005-03-15
24.033143997192383,2005-03-16
24.532325744628906,2005-03-17
24.735942840576172,2005-03-18
24.814760208129883,2005-03-21
25.090641021728516,2005-03-22
25.208860397338867,2005-03-23
24.972402572631836,2005-03-24
24.617713928222656,2005-03-28
23.895204544067383,2005-03-29
24.35498809814453,2005-03-30
24.335281372070312,2005-03-31
24.15794563293457,2005-04-01
24.394399642944336,2005-04-04
24.105392456054688,2005-04-05
23.993736267089844,2005-04-06
24.230194091796875,2005-04-07
22.88370132446289,2005-04-08
23.166139602661133,2005-04-11
22.988786697387695,2005-04-12
21.990428924560547,2005-04-13
20.886960983276367,2005-04-14
20.131616592407227,2005-04-15
20.538846969604492,2005-04-18
21.359874725341797,2005-04-19
20.95264434814453,2005-04-20
21.6685848236084,2005-04-21
21.491239547729492,2005-04-22
22.042966842651367,2005-04-25
21.64887809753418,2005-04-26
21.044601440429688,2005-04-27
20.795007705688477,2005-04-28
20.624231338500977,2005-04-29
21.2941951751709,2005-05-02
20.913236618041992,2005-05-03
21.1505069732666,2005-05-04
21.124147415161133,2005-05-05
21.117555618286133,2005-05-06
21.308704376220703,2005-05-09
20.702327728271484,2005-05-10
20.979143142700195,2005-05-11
20.280502319335938,2005-05-12
19.911401748657227,2005-05-13
20.27391242980957,2005-05-16
20.61005210876465,2005-05-17
21.137327194213867,2005-05-18
21.124147415161133,2005-05-19
21.124147415161133,2005-05-20
21.051651000976562,2005-05-23
20.847328186035156,2005-05-24
20.86051368713379,2005-05-25
20.992324829101562,2005-05-26
21.04505157470703,2005-05-27
21.038471221923828,2005-05-31
21.308704376220703,2005-06-01
21.315290451049805,2005-06-02
21.1505069732666,2005-06-03
21.137327194213867,2005-06-06
21.480060577392578,2005-06-07
20.873695373535156,2005-06-08
20.774826049804688,2005-06-09
20.689144134521484,2005-06-10
20.847328186035156,2005-06-13
20.814363479614258,2005-06-14
21.1834659576416,2005-06-15
21.493242263793945,2005-06-16
21.710752487182617,2005-06-17
21.38779067993164,2005-06-20
21.354833602905273,2005-06-21
21.242782592773438,2005-06-22
20.544137954711914,2005-06-23
19.99709129333496,2005-06-24
19.77958106994629,2005-06-27
20.603456497192383,2005-06-28
20.629817962646484,2005-06-29
20.405729293823242,2005-06-30
20.728689193725586,2005-07-01
20.61005210876465,2005-07-05
20.722103118896484,2005-07-06
20.596866607666016,2005-07-07
21.1900577545166,2005-07-08
21.493242263793945,2005-07-11
21.26914405822754,2005-07-12
21.157102584838867,2005-07-13
21.49983024597168,2005-07-14
21.862346649169922,2005-07-15
22.0271053314209,2005-07-18
21.994159698486328,2005-07-19
23.19371795654297,2005-07-20
23.14759063720703,2005-07-21
22.99598503112793,2005-07-22
22.745532989501953,2005-07-25
22.75871467590332,2005-07-26
23.793493270874023,2005-07-27
24.584421157836914,2005-07-28
24.525104522705078,2005-07-29
24.538286209106445,2005-08-01
24.68988037109375,2005-08-02
24.656808853149414,2005-08-03
24.524532318115234,2005-08-04
24.484838485717773,2005-08-05
24.40547752380371,2005-08-08
24.6369571685791,2005-08-09
24.398862838745117,2005-08-10
24.471607208251953,2005-08-11
24.504684448242188,2005-08-12
24.3062686920166,2005-08-15
24.074777603149414,2005-08-16
24.00203514099121,2005-08-17
23.922658920288086,2005-08-18
24.226898193359375,2005-08-19
24.379016876220703,2005-08-22
23.942501068115234,2005-08-23
24.10784912109375,2005-08-24
24.332714080810547,2005-08-25
24.1276912689209,2005-08-26
23.94911003112793,2005-08-29
23.56551170349121,2005-08-30
23.552282333374023,2005-08-31
23.763919830322266,2005-09-01
23.84990882873535,2005-09-02
24.008636474609375,2005-09-06
23.830062866210938,2005-09-07
23.790372848510742,2005-09-08
23.843292236328125,2005-09-09
24.200443267822266,2005-09-12
24.094619750976562,2005-09-13
24.061552047729492,2005-09-14
24.187213897705078,2005-09-15
24.676654815673828,2005-09-16
24.64358139038086,2005-09-19
25.27851676940918,2005-09-20
25.357894897460938,2005-09-21
25.40419578552246,2005-09-22
25.721643447875977,2005-09-23
25.63566780090332,2005-09-26
25.556297302246094,2005-09-27
26.48888397216797,2005-09-28
26.66744613647461,2005-09-29
26.826183319091797,2005-09-30
26.885704040527344,2005-10-03
26.601314544677734,2005-10-04
26.11188316345215,2005-10-05
26.369821548461914,2005-10-06
26.707136154174805,2005-10-07
26.144943237304688,2005-10-10
26.09864616394043,2005-10-11
25.6951961517334,2005-10-12
26.131715774536133,2005-10-13
26.105253219604492,2005-10-14
26.323524475097656,2005-10-17
26.085420608520508,2005-10-18
25.992828369140625,2005-10-19
26.019290924072266,2005-10-20
25.681964874267578,2005-10-21
26.290451049804688,2005-10-24
26.72036361694336,2005-10-25
25.516620635986328,2005-10-26
26.191247940063477,2005-10-27
26.297069549560547,2005-10-28
26.58806800842285,2005-10-31
26.7865047454834,2005-11-01
27.396947860717773,2005-11-02
27.848148345947266,2005-11-03
27.569454193115234,2005-11-04
27.84149932861328,2005-11-07
27.456661224365234,2005-11-08
27.775142669677734,2005-11-09
27.934402465820312,2005-11-10
28.126819610595703,2005-11-11
27.9808349609375,2005-11-14
28.093652725219727,2005-11-15
27.84149932861328,2005-11-16
28.385589599609375,2005-11-17
29.108837127685547,2005-11-18
29.195104598999023,2005-11-21
28.98940086364746,2005-11-22
29.20172691345215,2005-11-23
29.12210464477539,2005-11-25
29.208362579345703,2005-11-28
29.374242782592773,2005-11-29
29.354339599609375,2005-11-30
29.334428787231445,2005-12-01
29.281360626220703,2005-12-02
28.70407485961914,2005-12-05
28.770444869995117,2005-12-06
28.305965423583984,2005-12-07
28.398855209350586,2005-12-08
28.471858978271484,2005-12-09
28.505022048950195,2005-12-12
28.58465003967285,2005-12-13
29.015960693359375,2005-12-14
28.850061416625977,2005-12-15
28.538206100463867,2005-12-16
28.279443740844727,2005-12-19
28.485124588012695,2005-12-20
29.261459350585938,2005-12-21
29.427324295043945,2005-12-22
29.991323471069336,2005-12-23
29.7325496673584,2005-12-27
29.825439453125,2005-12-28
29.832075119018555,2005-12-29
29.745820999145508,2005-12-30
28.83015251159668,2006-01-03
28.89651870727539,2006-01-04
28.43202781677246,2006-01-05
27.97420310974121,2006-01-06
28.126819610595703,2006-01-09
28.146713256835938,2006-01-10
28.1998233795166,2006-01-11
28.146713256835938,2006-01-12
28.186540603637695,2006-01-13
28.140092849731445,2006-01-17
28.53157615661621,2006-01-18
29.59321403503418,2006-01-19
29.374242782592773,2006-01-20
30.157197952270508,2006-01-23
30.38943099975586,2006-01-24
31.61033058166504,2006-01-25
33.076717376708984,2006-01-26
32.831214904785156,2006-01-27
32.944000244140625,2006-01-30
33.070072174072266,2006-01-31
32.983551025390625,2006-02-01
32.47764587402344,2006-02-02
32.77720260620117,2006-02-03
33.11665344238281,2006-02-06
32.58415222167969,2006-02-07
32.151466369628906,2006-02-08
32.204715728759766,2006-02-09
32.617427825927734,2006-02-10
32.13148880004883,2006-02-13
33.04344940185547,2006-02-14
33.795650482177734,2006-02-15
33.28310012817383,2006-02-16
32.85041809082031,2006-02-17
33.41621398925781,2006-02-21
33.81562423706055,2006-02-22
33.4827766418457,2006-02-23
33.2564582824707,2006-02-24
34.16177749633789,2006-02-27
34.06858444213867,2006-02-28
34.66766357421875,2006-03-01
34.354793548583984,2006-03-02
34.69428634643555,2006-03-03
34.42802810668945,2006-03-06
33.37629318237305,2006-03-07
32.59080505371094,2006-03-08
32.85041809082031,2006-03-09
33.83558654785156,2006-03-10
34.08853530883789,2006-03-13
34.274925231933594,2006-03-14
35.89247512817383,2006-03-15
35.71276092529297,2006-03-16
35.90579605102539,2006-03-17
35.93907165527344,2006-03-20
35.63954162597656,2006-03-21
36.431671142578125,2006-03-22
35.206851959228516,2006-03-23
35.47978210449219,2006-03-24
35.74603271484375,2006-03-27
35.65951156616211,2006-03-28
35.612911224365234,2006-03-29
35.812599182128906,2006-03-30
35.99232482910156,2006-03-31
36.7179069519043,2006-04-03
37.09733200073242,2006-04-04
37.370243072509766,2006-04-05
37.50339889526367,2006-04-06
36.21200942993164,2006-04-07
36.03227996826172,2006-04-10
35.959049224853516,2006-04-11
36.3517951965332,2006-04-12
35.839229583740234,2006-04-13
35.84588623046875,2006-04-17
37.51004409790039,2006-04-18
37.190521240234375,2006-04-19
37.02410888671875,2006-04-20
37.39687728881836,2006-04-21
37.72306442260742,2006-04-24
36.11214065551758,2006-04-25
36.864349365234375,2006-04-26
36.218658447265625,2006-04-27
35.945743560791016,2006-04-28
36.57811737060547,2006-05-01
36.93757247924805,2006-05-02
37.318092346191406,2006-05-03
37.518375396728516,2006-05-04
37.518375396728516,2006-05-05
37.424903869628906,2006-05-08
37.81211471557617,2006-05-09
38.286094665527344,2006-05-10
37.39152145385742,2006-05-11
36.29669189453125,2006-05-12
35.88946533203125,2006-05-15
35.956214904785156,2006-05-16
34.467506408691406,2006-05-17
33.17906188964844,2006-05-18
33.726478576660156,2006-05-19
34.167091369628906,2006-05-22
34.881412506103516,2006-05-23
34.30060577392578,2006-05-24
34.8279914855957,2006-05-25
35.342037200927734,2006-05-26
34.52089309692383,2006-05-30
35.221866607666016,2006-05-31
35.281951904296875,2006-06-01
35.78264617919922,2006-06-02
34.44746780395508,2006-06-05
34.35401153564453,2006-06-06
32.9854621887207,2006-06-07
33.219112396240234,2006-06-08
32.40464782714844,2006-06-09
32.2310905456543,2006-06-12
32.351280212402344,2006-06-13
33.21241760253906,2006-06-14
33.92675018310547,2006-06-15
33.65971755981445,2006-06-16
33.07891845703125,2006-06-19
33.07891845703125,2006-06-20
34.10700988769531,2006-06-21
33.95347213745117,2006-06-22
33.9734992980957,2006-06-23
34.0135383605957,2006-06-26
33.15903854370117,2006-06-27
34.0335693359375,2006-06-28
35.09503936767578,2006-06-29
35.528961181640625,2006-06-30
35.88277816772461,2006-07-03
35.86943435668945,2006-07-05
34.88808059692383,2006-07-06
34.414093017578125,2006-07-07
34.64774703979492,2006-07-10
34.601016998291016,2006-07-11
33.61966323852539,2006-07-12
33.41271209716797,2006-07-13
32.91203308105469,2006-07-14
33.01217269897461,2006-07-17
33.67307662963867,2006-07-18
33.98017883300781,2006-07-19
31.790470123291016,2006-07-20
30.95599365234375,2006-07-21
31.34320640563965,2006-07-24
30.20829963684082,2006-07-25
27.638103485107422,2006-07-26
28.879802703857422,2006-07-27
29.213590621948242,2006-07-28
28.98661231994629,2006-07-31
28.09872817993164,2006-08-01
28.635082244873047,2006-08-02
28.97702407836914,2006-08-03
28.112144470214844,2006-08-04
27.843955993652344,2006-08-07
27.971345901489258,2006-08-08
27.253963470458984,2006-08-09
27.5556583404541,2006-08-10
27.441682815551758,2006-08-11
27.8171329498291,2006-08-14
28.983732223510742,2006-08-15
30.22406578063965,2006-08-16
29.77486228942871,2006-08-17
29.69441032409668,2006-08-18
28.46746826171875,2006-08-21
28.64179039001465,2006-08-22
28.50100326538086,2006-08-23
27.83725357055664,2006-08-24
28.427248001098633,2006-08-25
28.380321502685547,2006-08-28
28.360204696655273,2006-08-29
28.199291229248047,2006-08-30
28.648500442504883,2006-08-31
28.568029403686523,2006-09-01
28.192588806152344,2006-09-05
27.797012329101562,2006-09-06
27.917715072631836,2006-09-07
27.69645118713379,2006-09-08
27.897592544555664,2006-09-11
28.588159561157227,2006-09-12
29.292142868041992,2006-09-13
29.3859920501709,2006-09-14
28.863040924072266,2006-09-15
30.036338806152344,2006-09-18
28.97702407836914,2006-09-19
28.50100326538086,2006-09-20
