INTC,Date
0.5897914171218872,1989-11-21
0.6073975563049316,1989-11-22
0.6117985248565674,1989-11-24
0.6117985248565674,1989-11-27
0.6051966547966003,1989-11-28
0.6117985248565674,1989-11-29
0.6117985248565674,1989-11-30
0.6206017732620239,1989-12-01
0.6294043660163879,1989-12-04
0.6250029802322388,1989-12-05
0.6117985248565674,1989-12-06
0.6117985248565674,1989-12-07
0.5897914171218872,1989-12-08
0.569985032081604,1989-12-11
0.563383162021637,1989-12-12
0.56778484582901,1989-12-13
0.5523795485496521,1989-12-14
0.5413760542869568,1989-12-15
0.5303722620010376,1989-12-18
0.5457772016525269,1989-12-19
0.5545800924301147,1989-12-20
0.587590754032135,1989-12-21
0.585390567779541,1989-12-22
0.5743865370750427,1989-12-26
0.5985945463180542,1989-12-27
0.5985945463180542,1989-12-28
0.6073975563049316,1989-12-29
0.6338059306144714,1990-01-02
0.6162001490592957,1990-01-03
0.6294043660163879,1990-01-04
0.6250029802322388,1990-01-05
0.6338059306144714,1990-01-08
0.651411235332489,1990-01-09
0.6338059306144714,1990-01-10
0.6338059306144714,1990-01-11
0.6206017732620239,1990-01-12
0.6250029802322388,1990-01-15
0.6602142453193665,1990-01-16
0.662415087223053,1990-01-17
0.6558131575584412,1990-01-18
0.666816771030426,1990-01-19
0.6470104455947876,1990-01-22
0.6470104455947876,1990-01-23
0.6690171360969543,1990-01-24
0.6734188795089722,1990-01-25
0.6822217702865601,1990-01-26
0.6734188795089722,1990-01-29
0.6646164655685425,1990-01-30
0.6954259872436523,1990-01-31
0.6866229176521301,1990-02-01
0.6954259872436523,1990-02-02
0.7042286992073059,1990-02-05
0.7042286992073059,1990-02-06
0.7086301445960999,1990-02-07
0.7130316495895386,1990-02-08
0.7086301445960999,1990-02-09
0.6910245418548584,1990-02-12
0.6998275518417358,1990-02-13
0.7042286992073059,1990-02-14
0.7086301445960999,1990-02-15
0.7042286992073059,1990-02-16
0.6822217702865601,1990-02-20
0.6844224333763123,1990-02-21
0.6822217702865601,1990-02-22
0.6778199672698975,1990-02-23
0.6954259872436523,1990-02-26
0.6954259872436523,1990-02-27
0.7086301445960999,1990-02-28
0.7152318358421326,1990-03-01
0.717432975769043,1990-03-02
0.7020281553268433,1990-03-05
0.7152318358421326,1990-03-06
0.7042286992073059,1990-03-07
0.7064292430877686,1990-03-08
0.7130316495895386,1990-03-09
0.7064292430877686,1990-03-12
0.6998275518417358,1990-03-13
0.6998275518417358,1990-03-14
0.7064292430877686,1990-03-15
0.7438419461250305,1990-03-16
0.7658493518829346,1990-03-19
0.7570459246635437,1990-03-20
0.7460424900054932,1990-03-21
0.7394402027130127,1990-03-22
0.7482430934906006,1990-03-23
0.7504438757896423,1990-03-26
0.7570459246635437,1990-03-27
0.7482430934906006,1990-03-28
0.7372397184371948,1990-03-29
0.7350390553474426,1990-03-30
0.732837975025177,1990-04-02
0.7438419461250305,1990-04-03
0.7482430934906006,1990-04-04
0.7394402027130127,1990-04-05
0.7284365296363831,1990-04-06
0.7306376695632935,1990-04-09
0.7438419461250305,1990-04-10
0.7526446580886841,1990-04-11
0.7482430934906006,1990-04-12
0.7482430934906006,1990-04-16
0.7460424900054932,1990-04-17
0.721834659576416,1990-04-18
0.7086301445960999,1990-04-19
0.7042286992073059,1990-04-20
0.6954259872436523,1990-04-23
0.6866229176521301,1990-04-24
0.6998275518417358,1990-04-25
0.7042286992073059,1990-04-26
0.6932255029678345,1990-04-27
0.6954259872436523,1990-04-30
0.6976265907287598,1990-05-01
0.7086301445960999,1990-05-02
0.721834659576416,1990-05-03
0.7438419461250305,1990-05-04
0.7592465281486511,1990-05-07
0.7570459246635437,1990-05-08
0.761447548866272,1990-05-09
0.7658493518829346,1990-05-10
0.7922574281692505,1990-05-11
0.7834542393684387,1990-05-14
0.7834542393684387,1990-05-15
0.7878559827804565,1990-05-16
0.7900565266609192,1990-05-17
0.7944580316543579,1990-05-18
0.8010605573654175,1990-05-21
0.8098629117012024,1990-05-22
0.8450740575790405,1990-05-23
0.8494762182235718,1990-05-24
0.8362715840339661,1990-05-25
0.8560777306556702,1990-05-29
0.8428740501403809,1990-05-30
0.8494762182235718,1990-05-31
0.8362715840339661,1990-06-01
0.8538771271705627,1990-06-04
0.8296689391136169,1990-06-05
0.8406735062599182,1990-06-06
0.8252682089805603,1990-06-07
0.818666398525238,1990-06-08
0.8362715840339661,1990-06-11
0.8428740501403809,1990-06-12
0.8450740575790405,1990-06-13
0.8450740575790405,1990-06-14
0.8494762182235718,1990-06-15
0.8274686932563782,1990-06-18
0.8274686932563782,1990-06-19
0.8362715840339661,1990-06-20
0.8296689391136169,1990-06-21
0.8098629117012024,1990-06-22
0.8010605573654175,1990-06-25
0.8010605573654175,1990-06-26
0.8076621294021606,1990-06-27
0.8120635151863098,1990-06-28
0.8274686932563782,1990-06-29
0.8362715840339661,1990-07-02
0.8362715840339661,1990-07-03
0.8274686932563782,1990-07-05
0.8230677843093872,1990-07-06
0.8230677843093872,1990-07-09
0.8142643570899963,1990-07-10
0.8450740575790405,1990-07-11
0.858278751373291,1990-07-12
0.8802860379219055,1990-07-13
0.9022933840751648,1990-07-16
0.8890886902809143,1990-07-17
0.8538771271705627,1990-07-18
0.8406735062599182,1990-07-19
0.7944580316543579,1990-07-20
0.7834542393684387,1990-07-23
0.7636484503746033,1990-07-24
0.7658493518829346,1990-07-25
0.7702502608299255,1990-07-26
0.7658493518829346,1990-07-27
0.7636484503746033,1990-07-30
0.7834542393684387,1990-07-31
0.7482430934906006,1990-08-01
0.7086301445960999,1990-08-02
0.6910245418548584,1990-08-03
0.6558131575584412,1990-08-06
0.666816771030426,1990-08-07
0.6536120772361755,1990-08-08
0.6910245418548584,1990-08-09
0.6734188795089722,1990-08-10
0.6734188795089722,1990-08-13
0.651411235332489,1990-08-14
0.651411235332489,1990-08-15
0.6338059306144714,1990-08-16
0.6029960513114929,1990-08-17
0.585390567779541,1990-08-20
0.56778484582901,1990-08-21
0.5655834674835205,1990-08-22
0.585390567779541,1990-08-23
0.6338059306144714,1990-08-24
0.6382075548171997,1990-08-27
0.6272034049034119,1990-08-28
0.6162001490592957,1990-08-29
0.5831891298294067,1990-08-30
0.587590754032135,1990-08-31
0.5897914171218872,1990-09-04
0.5721858143806458,1990-09-05
0.5501790046691895,1990-09-06
0.5589818358421326,1990-09-07
0.5721858143806458,1990-09-10
0.563383162021637,1990-09-11
0.5765875577926636,1990-09-12
0.56778484582901,1990-09-13
0.5743865370750427,1990-09-14
0.5787881016731262,1990-09-17
0.5897914171218872,1990-09-18
0.5963937640190125,1990-09-19
0.5809886455535889,1990-09-20
0.5787881016731262,1990-09-21
0.563383162021637,1990-09-24
0.5941934585571289,1990-09-25
0.5765875577926636,1990-09-26
0.563383162021637,1990-09-27
0.585390567779541,1990-09-28
0.5985945463180542,1990-10-01
0.6073975563049316,1990-10-02
0.585390567779541,1990-10-03
0.56778484582901,1990-10-04
0.5787881016731262,1990-10-05
0.5765875577926636,1990-10-08
0.5325731039047241,1990-10-09
0.5237702131271362,1990-10-10
0.5127664804458618,1990-10-11
0.528171956539154,1990-10-12
0.5523795485496521,1990-10-15
0.5457772016525269,1990-10-16
0.563383162021637,1990-10-17
0.5985945463180542,1990-10-18
0.6117985248565674,1990-10-19
0.6206017732620239,1990-10-22
0.6250029802322388,1990-10-23
0.6162001490592957,1990-10-24
0.6007949709892273,1990-10-25
0.585390567779541,1990-10-26
0.569985032081604,1990-10-29
0.585390567779541,1990-10-30
0.5897914171218872,1990-10-31
0.5897914171218872,1990-11-01
0.6162001490592957,1990-11-02
0.6382075548171997,1990-11-05
0.6360061168670654,1990-11-06
0.6073975563049316,1990-11-07
0.6206017732620239,1990-11-08
0.6338059306144714,1990-11-09
0.6558131575584412,1990-11-12
0.666816771030426,1990-11-13
0.666816771030426,1990-11-14
0.6470104455947876,1990-11-15
0.651411235332489,1990-11-16
0.6558131575584412,1990-11-19
0.6470104455947876,1990-11-20
0.6382075548171997,1990-11-21
0.6250029802322388,1990-11-23
0.6338059306144714,1990-11-26
0.6536120772361755,1990-11-27
0.6646164655685425,1990-11-28
0.6646164655685425,1990-11-29
0.6602142453193665,1990-11-30
0.6646164655685425,1990-12-03
0.6734188795089722,1990-12-04
0.6734188795089722,1990-12-05
0.6756194829940796,1990-12-06
0.6646164655685425,1990-12-07
0.6646164655685425,1990-12-10
0.6294043660163879,1990-12-11
0.6470104455947876,1990-12-12
0.6382075548171997,1990-12-13
0.6338059306144714,1990-12-14
0.6294043660163879,1990-12-17
0.6558131575584412,1990-12-18
0.6646164655685425,1990-12-19
0.6866229176521301,1990-12-20
0.7042286992073059,1990-12-21
0.6844224333763123,1990-12-24
0.6602142453193665,1990-12-26
0.651411235332489,1990-12-27
0.666816771030426,1990-12-28
0.6778199672698975,1990-12-31
0.6778199672698975,1991-01-02
0.6778199672698975,1991-01-03
0.6822217702865601,1991-01-04
0.6756194829940796,1991-01-07
0.6690171360969543,1991-01-08
0.6756194829940796,1991-01-09
0.6822217702865601,1991-01-10
0.6998275518417358,1991-01-11
0.6954259872436523,1991-01-14
0.7108311057090759,1991-01-15
0.7416407465934753,1991-01-16
0.7394402027130127,1991-01-17
0.7702502608299255,1991-01-18
0.7922574281692505,1991-01-21
0.7702502608299255,1991-01-22
0.7724506855010986,1991-01-23
0.7702502608299255,1991-01-24
0.7746514081954956,1991-01-25
0.7746514081954956,1991-01-28
0.7834542393684387,1991-01-29
0.7878559827804565,1991-01-30
0.8054619431495667,1991-01-31
0.8274686932563782,1991-02-01
0.8274686932563782,1991-02-04
0.8450740575790405,1991-02-05
0.8802860379219055,1991-02-06
0.8670821785926819,1991-02-07
0.851676881313324,1991-02-08
0.8714830279350281,1991-02-11
0.8472751379013062,1991-02-12
0.8450740575790405,1991-02-13
0.831870436668396,1991-02-14
0.858278751373291,1991-02-15
0.8802860379219055,1991-02-19
0.8758849501609802,1991-02-20
0.8714830279350281,1991-02-21
0.8758849501609802,1991-02-22
0.8802860379219055,1991-02-25
0.8714830279350281,1991-02-26
0.8670821785926819,1991-02-27
0.8406735062599182,1991-02-28
0.8406735062599182,1991-03-01
0.8450740575790405,1991-03-04
0.9044942855834961,1991-03-05
0.9066950082778931,1991-03-06
0.9110955595970154,1991-03-07
0.9066950082778931,1991-03-08
0.8054619431495667,1991-03-11
0.7966589331626892,1991-03-12
0.838472306728363,1991-03-13
0.8362715840339661,1991-03-14
0.831870436668396,1991-03-15
0.8274686932563782,1991-03-18
0.7966589331626892,1991-03-19
0.8120635151863098,1991-03-20
0.7834542393684387,1991-03-21
0.7702502608299255,1991-03-22
0.7768521308898926,1991-03-25
0.8274686932563782,1991-03-26
0.8362715840339661,1991-03-27
0.8230677843093872,1991-03-28
0.8362715840339661,1991-04-01
0.8538771271705627,1991-04-02
0.8626802563667297,1991-04-03
0.8670821785926819,1991-04-04
0.8494762182235718,1991-04-05
0.8538771271705627,1991-04-08
0.8208665251731873,1991-04-09
0.8362715840339661,1991-04-10
0.9154970645904541,1991-04-11
0.9551103115081787,1991-04-12
0.9529096484184265,1991-04-15
0.9595112800598145,1991-04-16
0.9639132618904114,1991-04-17
0.9419057369232178,1991-04-18
0.9309027791023254,1991-04-19
0.9375047087669373,1991-04-22
0.9441062808036804,1991-04-23
0.9683147668838501,1991-04-24
0.9331029653549194,1991-04-25
0.9176979660987854,1991-04-26
0.8868881464004517,1991-04-29
0.8670821785926819,1991-04-30
0.8538771271705627,1991-05-01
0.8494762182235718,1991-05-02
0.8538771271705627,1991-05-03
0.8714830279350281,1991-05-06
0.8846880197525024,1991-05-07
0.9066950082778931,1991-05-08
0.9595112800598145,1991-05-09
0.9331029653549194,1991-05-10
0.9287018179893494,1991-05-13
0.9375047087669373,1991-05-14
0.8670821785926819,1991-05-15
0.8538771271705627,1991-05-16
0.8538771271705627,1991-05-17
0.8538771271705627,1991-05-20
0.8274686932563782,1991-05-21
0.8538771271705627,1991-05-22
0.8890886902809143,1991-05-23
0.8978921175003052,1991-05-24
0.9375047087669373,1991-05-28
0.9198989272117615,1991-05-29
0.9375047087669373,1991-05-30
0.9815188050270081,1991-05-31
1.0299347639083862,1991-06-03
1.0167306661605835,1991-06-04
0.946307361125946,1991-06-05
0.9419057369232178,1991-06-06
0.9198989272117615,1991-06-07
0.8890886902809143,1991-06-10
0.9022933840751648,1991-06-11
0.8692823052406311,1991-06-12
0.858278751373291,1991-06-13
0.8494762182235718,1991-06-14
0.8714830279350281,1991-06-17
0.8538771271705627,1991-06-18
0.8362715840339661,1991-06-19
0.8296689391136169,1991-06-20
0.8274686932563782,1991-06-21
0.7702502608299255,1991-06-24
0.7746514081954956,1991-06-25
0.8098629117012024,1991-06-26
0.8032604455947876,1991-06-27
0.818666398525238,1991-06-28
0.8010605573654175,1991-07-01
0.7548449039459229,1991-07-02
0.7548449039459229,1991-07-03
0.7548449039459229,1991-07-05
0.7768521308898926,1991-07-08
0.7966589331626892,1991-07-09
0.8230677843093872,1991-07-10
0.8010605573654175,1991-07-11
0.818666398525238,1991-07-12
0.8230677843093872,1991-07-15
0.8054619431495667,1991-07-16
0.7790532112121582,1991-07-17
0.8054619431495667,1991-07-18
0.831870436668396,1991-07-19
0.8098629117012024,1991-07-22
0.7834542393684387,1991-07-23
0.7878559827804565,1991-07-24
0.8054619431495667,1991-07-25
0.7966589331626892,1991-07-26
0.8010605573654175,1991-07-29
0.8076621294021606,1991-07-30
0.8274686932563782,1991-07-31
0.8736833930015564,1991-08-01
0.8670821785926819,1991-08-02
0.858278751373291,1991-08-05
0.8934904932975769,1991-08-06
0.8846880197525024,1991-08-07
0.858278751373291,1991-08-08
0.8472751379013062,1991-08-09
0.8626802563667297,1991-08-12
0.8758849501609802,1991-08-13
0.8846880197525024,1991-08-14
0.8692823052406311,1991-08-15
0.8406735062599182,1991-08-16
0.8296689391136169,1991-08-19
0.8406735062599182,1991-08-20
0.8890886902809143,1991-08-21
0.8802860379219055,1991-08-22
0.8846880197525024,1991-08-23
0.8890886902809143,1991-08-26
0.9243005514144897,1991-08-27
0.9110955595970154,1991-08-28
0.9022933840751648,1991-08-29
0.8714830279350281,1991-08-30
0.8538771271705627,1991-09-03
0.8494762182235718,1991-09-04
0.8362715840339661,1991-09-05
0.8362715840339661,1991-09-06
0.8274686932563782,1991-09-09
0.8406735062599182,1991-09-10
0.858278751373291,1991-09-11
0.8758849501609802,1991-09-12
0.7570459246635437,1991-09-13
0.7306376695632935,1991-09-16
0.721834659576416,1991-09-17
0.7350390553474426,1991-09-18
0.7284365296363831,1991-09-19
0.7438419461250305,1991-09-20
0.721834659576416,1991-09-23
0.7350390553474426,1991-09-24
0.7372397184371948,1991-09-25
0.7482430934906006,1991-09-26
0.7438419461250305,1991-09-27
0.7438419461250305,1991-09-30
0.7240350842475891,1991-10-01
0.7042286992073059,1991-10-02
0.6954259872436523,1991-10-03
0.7042286992073059,1991-10-04
0.7042286992073059,1991-10-07
0.680020809173584,1991-10-08
0.6778199672698975,1991-10-09
0.7394402027130127,1991-10-10
0.7372397184371948,1991-10-11
0.7526446580886841,1991-10-14
0.7790532112121582,1991-10-15
0.7988596558570862,1991-10-16
0.7680492997169495,1991-10-17
0.7746514081954956,1991-10-18
0.7570459246635437,1991-10-21
0.7592465281486511,1991-10-22
0.7526446580886841,1991-10-23
0.7482430934906006,1991-10-24
0.7482430934906006,1991-10-25
0.7526446580886841,1991-10-28
0.7702502608299255,1991-10-29
0.7702502608299255,1991-10-30
0.7152318358421326,1991-10-31
0.7372397184371948,1991-11-01
0.721834659576416,1991-11-04
0.7394402027130127,1991-11-05
0.7350390553474426,1991-11-06
0.7570459246635437,1991-11-07
0.761447548866272,1991-11-08
0.7570459246635437,1991-11-11
0.761447548866272,1991-11-12
0.761447548866272,1991-11-13
0.761447548866272,1991-11-14
0.721834659576416,1991-11-15
0.7350390553474426,1991-11-18
0.7350390553474426,1991-11-19
0.72623610496521,1991-11-20
0.72623610496521,1991-11-21
0.721834659576416,1991-11-22
0.7086301445960999,1991-11-25
0.721834659576416,1991-11-26
0.7240350842475891,1991-11-27
0.721834659576416,1991-11-29
0.7372397184371948,1991-12-02
0.7306376695632935,1991-12-03
0.7284365296363831,1991-12-04
0.72623610496521,1991-12-05
0.7350390553474426,1991-12-06
0.7438419461250305,1991-12-09
0.7570459246635437,1991-12-10
0.7504438757896423,1991-12-11
0.7658493518829346,1991-12-12
0.7790532112121582,1991-12-13
0.7922574281692505,1991-12-16
0.7834542393684387,1991-12-17
0.7900565266609192,1991-12-18
0.7482430934906006,1991-12-19
0.7482430934906006,1991-12-20
0.7746514081954956,1991-12-23
0.7966589331626892,1991-12-24
0.8362715840339661,1991-12-26
0.8362715840339661,1991-12-27
0.858278751373291,1991-12-30
0.8626802563667297,1991-12-31
0.8846880197525024,1992-01-02
0.8802860379219055,1992-01-03
0.8670821785926819,1992-01-06
0.9066950082778931,1992-01-07
0.9198989272117615,1992-01-08
0.9419057369232178,1992-01-09
0.9287018179893494,1992-01-10
0.9419057369232178,1992-01-13
0.9595112800598145,1992-01-14
0.9859198927879333,1992-01-15
1.0739489793777466,1992-01-16
1.1003574132919312,1992-01-17
1.0827516317367554,1992-01-20
1.0475399494171143,1992-01-21
1.0783511400222778,1992-01-22
1.0893535614013672,1992-01-23
1.0981565713882446,1992-01-24
1.080551028251648,1992-01-27
1.1025583744049072,1992-01-28
1.0651456117630005,1992-01-29
1.0673459768295288,1992-01-30
1.0541419982910156,1992-01-31
1.0519413948059082,1992-02-03
1.1025583744049072,1992-02-04
1.1047590970993042,1992-02-05
1.0981565713882446,1992-02-06
1.1355689764022827,1992-02-07
1.148773431777954,1992-02-10
1.1531745195388794,1992-02-11
1.1971890926361084,1992-02-12
1.2059913873672485,1992-02-13
1.1817834377288818,1992-02-14
1.1355689764022827,1992-02-18
1.1223647594451904,1992-02-19
1.1619772911071777,1992-02-20
1.192787528038025,1992-02-21
1.1509736776351929,1992-02-24
1.1223647594451904,1992-02-25
1.1531745195388794,1992-02-26
1.1355689764022827,1992-02-27
1.1179633140563965,1992-02-28
1.1575762033462524,1992-03-02
1.142170786857605,1992-03-03
1.1223647594451904,1992-03-04
1.1179633140563965,1992-03-05
1.0959560871124268,1992-03-06
1.0959560871124268,1992-03-09
1.1355689764022827,1992-03-10
1.1003574132919312,1992-03-11
1.126766324043274,1992-03-12
1.126766324043274,1992-03-13
1.1509736776351929,1992-03-16
1.1575762033462524,1992-03-17
1.1729810237884521,1992-03-18
1.1553754806518555,1992-03-19
1.1443716287612915,1992-03-20
1.1135621070861816,1992-03-23
1.0783511400222778,1992-03-24
1.0607448816299438,1992-03-25
1.0343369245529175,1992-03-26
0.9727163910865784,1992-03-27
0.9375047087669373,1992-03-30
0.9727163910865784,1992-03-31
0.9815188050270081,1992-04-01
0.9727163910865784,1992-04-02
0.9639132618904114,1992-04-03
1.0189307928085327,1992-04-06
0.9903221726417542,1992-04-07
1.0123289823532104,1992-04-08
1.0079275369644165,1992-04-09
0.900092363357544,1992-04-10
0.8780850172042847,1992-04-13
0.9198989272117615,1992-04-14
0.9419057369232178,1992-04-15
0.9198989272117615,1992-04-16
0.8978921175003052,1992-04-20
0.8890886902809143,1992-04-21
0.9198989272117615,1992-04-22
0.9154970645904541,1992-04-23
0.9110955595970154,1992-04-24
0.8978921175003052,1992-04-27
0.8934904932975769,1992-04-28
0.9176979660987854,1992-04-29
0.9419057369232178,1992-04-30
0.9265008568763733,1992-05-01
0.9243005514144897,1992-05-04
0.9573111534118652,1992-05-05
0.946307361125946,1992-05-06
0.946307361125946,1992-05-07
0.9397051930427551,1992-05-08
0.9353034496307373,1992-05-11
0.9088953733444214,1992-05-12
0.9022933840751648,1992-05-13
0.8626802563667297,1992-05-14
0.8494762182235718,1992-05-15
0.831870436668396,1992-05-18
0.8274686932563782,1992-05-19
0.8428740501403809,1992-05-20
0.8362715840339661,1992-05-21
0.8538771271705627,1992-05-22
0.8406735062599182,1992-05-26
0.8714830279350281,1992-05-27
0.8890886902809143,1992-05-28
0.8802860379219055,1992-05-29
0.8978921175003052,1992-06-01
0.900092363357544,1992-06-02
0.9066950082778931,1992-06-03
0.8846880197525024,1992-06-04
0.8802860379219055,1992-06-05
0.8912895321846008,1992-06-08
0.8956909775733948,1992-06-09
0.8824864625930786,1992-06-10
0.8802860379219055,1992-06-11
0.8714830279350281,1992-06-12
0.8538771271705627,1992-06-15
0.8538771271705627,1992-06-16
0.8406735062599182,1992-06-17
0.8978921175003052,1992-06-18
0.9287018179893494,1992-06-19
0.9507091045379639,1992-06-22
0.9683147668838501,1992-06-23
0.9639132618904114,1992-06-24
0.9573111534118652,1992-06-25
0.9727163910865784,1992-06-26
1.0167306661605835,1992-06-29
1.0035256147384644,1992-06-30
1.0211315155029297,1992-07-01
0.983719527721405,1992-07-02
1.0035256147384644,1992-07-06
0.9881210923194885,1992-07-07
1.0035256147384644,1992-07-08
1.0123289823532104,1992-07-09
0.9947232604026794,1992-07-10
0.9991245269775391,1992-07-13
1.0255333185195923,1992-07-14
1.0255333185195923,1992-07-15
1.0211315155029297,1992-07-16
0.9859198927879333,1992-07-17
0.9815188050270081,1992-07-20
0.9947232604026794,1992-07-21
0.9727163910865784,1992-07-22
1.0123289823532104,1992-07-23
1.0255333185195923,1992-07-24
0.9991245269775391,1992-07-27
1.0431394577026367,1992-07-28
1.0343369245529175,1992-07-29
1.0387377738952637,1992-07-30
1.0519413948059082,1992-07-31
1.0717482566833496,1992-08-03
1.0673459768295288,1992-08-04
1.0453393459320068,1992-08-05
1.0299347639083862,1992-08-06
1.0321346521377563,1992-08-07
1.040938377380371,1992-08-10
1.0387377738952637,1992-08-11
1.0167306661605835,1992-08-12
1.0299347639083862,1992-08-13
1.0497406721115112,1992-08-14
1.0299347639083862,1992-08-17
1.0167306661605835,1992-08-18
0.9859198927879333,1992-08-19
1.0057268142700195,1992-08-20
0.9947232604026794,1992-08-21
0.970515251159668,1992-08-24
0.9903221726417542,1992-08-25
1.0035256147384644,1992-08-26
1.0167306661605835,1992-08-27
1.0167306661605835,1992-08-28
1.0211315155029297,1992-08-31
1.040938377380371,1992-09-01
1.0695477724075317,1992-09-02
1.0959560871124268,1992-09-03
1.0783511400222778,1992-09-04
1.0739489793777466,1992-09-08
1.1091601848602295,1992-09-09
1.1311675310134888,1992-09-10
1.126766324043274,1992-09-11
1.1531745195388794,1992-09-14
1.1223647594451904,1992-09-15
1.1223647594451904,1992-09-16
1.1355689764022827,1992-09-17
1.148773431777954,1992-09-18
1.142170786857605,1992-09-21
1.1311675310134888,1992-09-22
1.1729810237884521,1992-09-23
1.1619772911071777,1992-09-24
1.139970064163208,1992-09-25
1.148773431777954,1992-09-28
1.1531745195388794,1992-09-29
1.1575762033462524,1992-09-30
1.1223647594451904,1992-10-01
1.1003574132919312,1992-10-02
1.1201637983322144,1992-10-05
1.1531745195388794,1992-10-06
1.1575762033462524,1992-10-07
1.1663788557052612,1992-10-08
1.1707804203033447,1992-10-09
1.159777283668518,1992-10-12
1.137769103050232,1992-10-13
1.1113606691360474,1992-10-14
1.126766324043274,1992-10-15
1.1135621070861816,1992-10-16
1.159777283668518,1992-10-19
1.17518150806427,1992-10-20
1.2147951126098633,1992-10-21
1.192787528038025,1992-10-22
1.1817834377288818,1992-10-23
1.2077912092208862,1992-10-26
1.18575119972229,1992-10-27
1.18575119972229,1992-10-28
1.1725273132324219,1992-10-29
1.1901594400405884,1992-10-30
1.1945672035217285,1992-11-02
1.18575119972229,1992-11-03
1.1923631429672241,1992-11-04
1.234238624572754,1992-11-05
1.2166069746017456,1992-11-06
1.2210148572921753,1992-11-09
1.2320351600646973,1992-11-10
1.2408510446548462,1992-11-11
1.2210148572921753,1992-11-12
1.2386473417282104,1992-11-13
1.2121988534927368,1992-11-16
1.1945672035217285,1992-11-17
1.225422739982605,1992-11-18
1.2298316955566406,1992-11-19
1.2430557012557983,1992-11-20
1.2298316955566406,1992-11-23
1.2386473417282104,1992-11-24
1.2430557012557983,1992-11-25
1.25187087059021,1992-11-27
1.2606868743896484,1992-11-30
1.2871344089508057,1992-12-01
1.2915433645248413,1992-12-02
1.3620713949203491,1992-12-03
1.3885194063186646,1992-12-04
1.3929271697998047,1992-12-07
1.379703164100647,1992-12-08
1.4017423391342163,1992-12-09
1.4193753004074097,1992-12-10
1.3907233476638794,1992-12-11
1.3752943277359009,1992-12-14
1.364274501800537,1992-12-15
1.4722703695297241,1992-12-16
1.5251661539077759,1992-12-17
1.5075352191925049,1992-12-18
1.5868793725967407,1992-12-21
1.564838171005249,1992-12-22
1.5868793725967407,1992-12-23
1.5868793725967407,1992-12-24
1.593490719795227,1992-12-28
1.5692470073699951,1992-12-29
1.55161452293396,1992-12-30
1.5339826345443726,1992-12-31
1.5251661539077759,1993-01-04
1.6045111417770386,1993-01-05
1.7389544248580933,1993-01-06
1.756585955619812,1993-01-07
1.7411588430404663,1993-01-08
1.8050740957260132,1993-01-11
1.7984631061553955,1993-01-12
1.9417221546173096,1993-01-13
1.988006591796875,1993-01-14
1.9703749418258667,1993-01-15
2.0563294887542725,1993-01-18
2.0232701301574707,1993-01-19
1.9858026504516602,1993-01-20
1.9747815132141113,1993-01-21
1.9659671783447266,1993-01-22
1.988006591796875,1993-01-25
2.018449068069458,1993-01-26
1.9875658750534058,1993-01-27
1.923592448234558,1993-01-28
1.8838855028152466,1993-01-29
1.963300108909607,1993-02-01
1.963300108909607,1993-02-02
1.9213862419128418,1993-02-03
1.9280039072036743,1993-02-04
1.8860909938812256,1993-02-05
1.8728559017181396,1993-02-08
1.950063705444336,1993-02-09
2.02065372467041,1993-02-10
1.9831531047821045,1993-02-11
1.9588875770568848,1993-02-12
1.8684431314468384,1993-02-16
1.914769172668457,1993-02-17
1.9412412643432617,1993-02-18
2.0360965728759766,1993-02-19
2.02065372467041,1993-02-22
1.998595952987671,1993-02-23
2.078009605407715,1993-02-24
2.0824217796325684,1993-02-25
2.055950880050659,1993-02-26
2.03389048576355,1993-03-01
2.1088926792144775,1993-03-02
2.1155107021331787,1993-03-03
2.093451738357544,1993-03-04
2.042715072631836,1993-03-05
2.100069046020508,1993-03-08
2.0824217796325684,1993-03-09
2.06697940826416,1993-03-10
2.062567949295044,1993-03-11
2.075802803039551,1993-03-12
2.093451738357544,1993-03-15
2.113304376602173,1993-03-16
2.025067090988159,1993-03-17
2.042715072631836,1993-03-18
2.007420063018799,1993-03-19
1.9941823482513428,1993-03-22
1.9853594303131104,1993-03-23
2.0162429809570312,1993-03-24
2.0360965728759766,1993-03-25
2.014035940170288,1993-03-26
2.0162429809570312,1993-03-29
2.0383031368255615,1993-03-30
2.0294790267944336,1993-03-31
1.9677114486694336,1993-04-01
1.897120475769043,1993-04-02
1.9434460401535034,1993-04-05
1.9677114486694336,1993-04-06
2.011831045150757,1993-04-07
1.9941823482513428,1993-04-08
2.0735976696014404,1993-04-12
1.9875658750534058,1993-04-13
1.989770770072937,1993-04-14
1.969916820526123,1993-04-15
1.9412412643432617,1993-04-16
1.7250562906265259,1993-04-19
1.782410979270935,1993-04-20
1.8132946491241455,1993-04-21
1.6941734552383423,1993-04-22
1.6368175745010376,1993-04-23
1.5436255931854248,1993-04-26
1.6253353357315063,1993-04-27
1.669501543045044,1993-04-28
1.6915851831436157,1993-04-29
1.6805431842803955,1993-04-30
1.7136683464050293,1993-05-03
1.790960431098938,1993-05-04
1.7931677103042603,1993-05-05
1.7887520790100098,1993-05-06
1.8020018339157104,1993-05-07
1.8108357191085815,1993-05-10
1.7578363418579102,1993-05-11
1.7313344478607178,1993-05-12
1.7291259765625,1993-05-13
1.722501277923584,1993-05-14
1.7490018606185913,1993-05-17
1.7887520790100098,1993-05-18
1.8461682796478271,1993-05-19
