MCO,Date
13.915502548217773,2001-09-05
13.696831703186035,2001-09-06
13.124302864074707,2001-09-07
13.804177284240723,2001-09-10
13.418519020080566,2001-09-17
13.680926322937012,2001-09-18
13.478157043457031,2001-09-19
13.319128036499023,2001-09-20
12.881783485412598,2001-09-21
13.410568237304688,2001-09-24
13.458279609680176,2001-09-25
13.716712951660156,2001-09-26
14.201765060424805,2001-09-27
14.710675239562988,2001-09-28
14.65103530883789,2001-10-01
13.895622253417969,2001-10-02
13.498037338256836,2001-10-03
13.11635684967041,2001-10-04
13.509964942932129,2001-10-05
13.279365539550781,2001-10-08
13.561651229858398,2001-10-09
13.975146293640137,2001-10-10
14.062606811523438,2001-10-11
14.098390579223633,2001-10-12
14.352849960327148,2001-10-15
14.591391563415527,2001-10-16
14.28525447845459,2001-10-17
14.468149185180664,2001-10-18
14.66296672821045,2001-10-19
14.499957084655762,2001-10-22
13.927430152893066,2001-10-23
14.030801773071289,2001-10-24
14.313087463378906,2001-10-25
14.293210983276367,2001-10-26
14.106340408325195,2001-10-29
13.931405067443848,2001-10-30
13.804177284240723,2001-10-31
14.114296913146973,2001-11-01
13.995015144348145,2001-11-02
13.935379981994629,2001-11-05
14.00297737121582,2001-11-06
14.106340408325195,2001-11-07
13.935379981994629,2001-11-08
13.903571128845215,2001-11-09
13.907550811767578,2001-11-12
14.201765060424805,2001-11-13
14.237545013427734,2001-11-14
14.058635711669922,2001-11-15
13.9292573928833,2001-11-16
13.734187126159668,2001-11-19
13.837695121765137,2001-11-20
13.833717346191406,2001-11-21
13.825748443603516,2001-11-23
14.004889488220215,2001-11-26
13.722250938415527,2001-11-27
13.44756031036377,2001-11-28
13.606800079345703,2001-11-29
13.801859855651855,2001-11-30
13.758072853088379,2001-12-03
14.311422348022461,2001-12-04
14.617959976196289,2001-12-05
14.391050338745117,2001-12-06
14.430846214294434,2001-12-07
14.19597339630127,2001-12-10
14.38705825805664,2001-12-11
14.418913841247559,2001-12-12
14.442790031433105,2001-12-13
14.637853622436523,2001-12-14
15.74454402923584,2001-12-17
15.684844970703125,2001-12-18
15.768436431884766,2001-12-19
15.724660873413086,2001-12-20
15.728635787963867,2001-12-21
15.9794340133667,2001-12-24
16.04313087463379,2001-12-26
16.27799415588379,2001-12-27
16.142656326293945,2001-12-28
15.867961883544922,2001-12-31
15.915736198425293,2002-01-02
15.94758415222168,2002-01-03
16.258094787597656,2002-01-04
16.00728988647461,2002-01-07
16.40141487121582,2002-01-08
16.0550594329834,2002-01-09
15.91971492767334,2002-01-10
15.883889198303223,2002-01-11
15.943597793579102,2002-01-14
15.895832061767578,2002-01-15
15.848068237304688,2002-01-16
15.891852378845215,2002-01-17
15.883889198303223,2002-01-18
15.820199012756348,2002-01-22
15.776412963867188,2002-01-23
15.91971492767334,2002-01-24
15.931662559509277,2002-01-25
15.513666152954102,2002-01-28
15.067797660827637,2002-01-29
14.884674072265625,2002-01-30
14.936423301696777,2002-01-31
15.0359525680542,2002-02-01
14.964302062988281,2002-02-04
15.999327659606934,2002-02-05
15.987395286560059,2002-02-06
15.605226516723633,2002-02-07
15.863991737365723,2002-02-08
15.812231063842773,2002-02-11
15.24295711517334,2002-02-12
15.135477066040039,2002-02-13
14.590083122253418,2002-02-14
14.805057525634766,2002-02-15
14.733399391174316,2002-02-19
15.103626251220703,2002-02-20
14.733399391174316,2002-02-21
15.027983665466309,2002-02-22
14.813021659851074,2002-02-25
14.811019897460938,2002-02-26
14.77116870880127,2002-02-27
14.747255325317383,2002-02-28
14.747255325317383,2002-03-01
14.767187118530273,2002-03-04
15.48063850402832,2002-03-05
15.552370071411133,2002-03-06
15.28134822845459,2002-03-07
15.815434455871582,2002-03-08
15.544402122497559,2002-03-11
15.508528709411621,2002-03-12
15.604185104370117,2002-03-13
15.982837677001953,2002-03-14
15.942980766296387,2002-03-15
15.863264083862305,2002-03-18
16.2498836517334,2002-03-19
15.89515209197998,2002-03-20
15.572301864624023,2002-03-21
15.544402122497559,2002-03-22
15.392937660217285,2002-03-25
15.584253311157227,2002-03-26
15.839349746704102,2002-03-27
16.38141441345215,2002-03-28
16.269807815551758,2002-04-01
16.361486434936523,2002-04-02
16.18212890625,2002-04-03
16.15023422241211,2002-04-04
16.30169105529785,2002-04-05
16.281761169433594,2002-04-08
16.421266555786133,2002-04-09
16.385395050048828,2002-04-10
16.441205978393555,2002-04-11
16.3654727935791,2002-04-12
16.034645080566406,2002-04-15
16.341554641723633,2002-04-16
16.13429069519043,2002-04-17
16.3654727935791,2002-04-18
16.461132049560547,2002-04-19
16.385395050048828,2002-04-22
16.38141441345215,2002-04-23
16.891592025756836,2002-04-24
17.258277893066406,2002-04-25
17.2782039642334,2002-04-26
17.178556442260742,2002-04-29
17.369882583618164,2002-04-30
17.911935806274414,2002-05-01
18.055435180664062,2002-05-02
17.844179153442383,2002-05-03
18.80474281311035,2002-05-06
18.717056274414062,2002-05-07
19.2551326751709,2002-05-08
19.542098999023438,2002-05-09
19.474346160888672,2002-05-10
19.2551326751709,2002-05-13
19.326885223388672,2002-05-14
20.032346725463867,2002-05-15
20.066255569458008,2002-05-16
19.946577072143555,2002-05-17
19.687274932861328,2002-05-20
19.631425857543945,2002-05-21
19.635417938232422,2002-05-22
19.679292678833008,2002-05-23
19.527713775634766,2002-05-24
19.527713775634766,2002-05-28
19.05696678161621,2002-05-29
18.909364700317383,2002-05-30
19.212547302246094,2002-05-31
19.041011810302734,2002-06-03
19.14872169494629,2002-06-04
19.200578689575195,2002-06-05
18.949256896972656,2002-06-06
18.829572677612305,2002-06-07
18.909364700317383,2002-06-10
19.005104064941406,2002-06-11
19.866802215576172,2002-06-12
19.140745162963867,2002-06-13
19.029027938842773,2002-06-14
19.200578689575195,2002-06-17
19.65135955810547,2002-06-18
20.2018985748291,2002-06-19
20.576892852783203,2002-06-20
20.046316146850586,2002-06-21
19.72317123413086,2002-06-24
19.954557418823242,2002-06-25
19.67530632019043,2002-06-26
19.336212158203125,2002-06-27
19.846853256225586,2002-06-28
19.021066665649414,2002-07-01
19.240474700927734,2002-07-02
19.471858978271484,2002-07-03
19.838865280151367,2002-07-05
19.479827880859375,2002-07-08
19.304296493530273,2002-07-09
19.431955337524414,2002-07-10
19.00909423828125,2002-07-11
18.977174758911133,2002-07-12
18.849515914916992,2002-07-15
18.741806030273438,2002-07-16
18.47452163696289,2002-07-17
17.85218620300293,2002-07-18
16.763099670410156,2002-07-19
16.96656608581543,2002-07-22
18.3149471282959,2002-07-23
18.845523834228516,2002-07-24
19.336212158203125,2002-07-25
19.248443603515625,2002-07-26
19.942598342895508,2002-07-29
19.743125915527344,2002-07-30
19.787010192871094,2002-07-31
19.04898452758789,2002-08-01
18.981163024902344,2002-08-02
18.793672561645508,2002-08-05
18.689945220947266,2002-08-06
19.124784469604492,2002-08-07
19.52371597290039,2002-08-08
19.52371597290039,2002-08-09
19.471858978271484,2002-08-12
19.10483741760254,2002-08-13
19.75908851623535,2002-08-14
19.75908851623535,2002-08-15
19.73311996459961,2002-08-16
19.844932556152344,2002-08-19
20.27617073059082,2002-08-20
20.332077026367188,2002-08-21
19.928775787353516,2002-08-22
19.689205169677734,2002-08-23
19.40172576904297,2002-08-26
19.305877685546875,2002-08-27
19.565427780151367,2002-08-28
19.489559173583984,2002-08-29
19.293903350830078,2002-08-30
19.381755828857422,2002-09-03
19.55744171142578,2002-09-04
19.505542755126953,2002-09-05
19.537473678588867,2002-09-06
19.789033889770508,2002-09-09
19.840944290161133,2002-09-10
19.828950881958008,2002-09-11
19.509523391723633,2002-09-12
19.46160888671875,2002-09-13
19.864892959594727,2002-09-16
19.589384078979492,2002-09-17
19.65327262878418,2002-09-18
19.038366317749023,2002-09-19
19.253978729248047,2002-09-20
19.497549057006836,2002-09-23
18.726911544799805,2002-09-24
19.082277297973633,2002-09-25
19.465606689453125,2002-09-26
19.485565185546875,2002-09-27
19.36577606201172,2002-09-30
19.761077880859375,2002-10-01
19.729143142700195,2002-10-02
18.866657257080078,2002-10-03
17.06584358215332,2002-10-04
17.860443115234375,2002-10-07
18.403484344482422,2002-10-08
18.287677764892578,2002-10-09
18.611114501953125,2002-10-10
19.086275100708008,2002-10-11
19.253978729248047,2002-10-14
19.72513771057129,2002-10-15
19.637296676635742,2002-10-16
19.805004119873047,2002-10-17
19.36577606201172,2002-10-18
19.920793533325195,2002-10-21
20.012636184692383,2002-10-22
18.930540084838867,2002-10-23
18.367544174194336,2002-10-24
18.219806671142578,2002-10-25
17.92831802368164,2002-10-28
18.048114776611328,2002-10-29
18.475353240966797,2002-10-30
18.806766510009766,2002-10-31
18.77881622314453,2002-11-01
18.53524398803711,2002-11-04
18.698951721191406,2002-11-05
18.555212020874023,2002-11-06
18.183862686157227,2002-11-07
18.016162872314453,2002-11-08
17.445167541503906,2002-11-11
17.864425659179688,2002-11-12
17.481109619140625,2002-11-13
17.800548553466797,2002-11-14
17.357328414916992,2002-11-15
17.079532623291016,2002-11-18
17.467252731323242,2002-11-19
17.56717300415039,2002-11-20
17.215431213378906,2002-11-21
17.379310607910156,2002-11-22
17.615137100219727,2002-11-25
17.255399703979492,2002-11-26
17.811002731323242,2002-11-27
17.595155715942383,2002-11-29
17.631128311157227,2002-12-02
17.535200119018555,2002-12-03
17.51521110534668,2002-12-04
17.29136848449707,2002-12-05
17.551185607910156,2002-12-06
17.0555477142334,2002-12-09
16.991596221923828,2002-12-10
16.96760368347168,2002-12-11
16.875682830810547,2002-12-12
16.53592872619629,2002-12-13
16.831714630126953,2002-12-16
16.499948501586914,2002-12-17
16.072269439697266,2002-12-18
16.060272216796875,2002-12-19
16.98758888244629,2002-12-20
16.71579933166504,2002-12-23
16.767759323120117,2002-12-24
16.743778228759766,2002-12-26
16.63985824584961,2002-12-27
16.368051528930664,2002-12-30
16.503948211669922,2002-12-31
17.467252731323242,2003-01-02
17.499223709106445,2003-01-03
17.13949203491211,2003-01-06
17.003585815429688,2003-01-07
16.727787017822266,2003-01-08
16.2441463470459,2003-01-09
16.088254928588867,2003-01-10
16.71180534362793,2003-01-13
16.735776901245117,2003-01-14
16.739774703979492,2003-01-15
16.991596221923828,2003-01-16
16.90766143798828,2003-01-17
16.867687225341797,2003-01-21
16.71180534362793,2003-01-22
16.875682830810547,2003-01-23
16.38804054260254,2003-01-24
16.2921085357666,2003-01-27
16.53592872619629,2003-01-28
16.547922134399414,2003-01-29
16.392032623291016,2003-01-30
16.739774703979492,2003-01-31
17.147491455078125,2003-02-03
16.783750534057617,2003-02-04
17.20743751525879,2003-02-05
17.067537307739258,2003-02-06
16.91965103149414,2003-02-07
16.887664794921875,2003-02-10
16.691810607910156,2003-02-11
16.503948211669922,2003-02-12
16.515945434570312,2003-02-13
16.975595474243164,2003-02-14
17.14966583251953,2003-02-18
17.181676864624023,2003-02-19
16.85356330871582,2003-02-20
17.377731323242188,2003-02-21
17.005619049072266,2003-02-24
17.08563995361328,2003-02-25
17.041629791259766,2003-02-26
17.51778793334961,2003-02-27
17.645830154418945,2003-02-28
17.72985076904297,2003-03-03
17.505783081054688,2003-03-04
17.689842224121094,2003-03-05
17.581804275512695,2003-03-06
17.83789825439453,2003-03-07
17.5137882232666,2003-03-10
17.209686279296875,2003-03-11
17.801881790161133,2003-03-12
18.045949935913086,2003-03-13
18.4901065826416,2003-03-14
18.96626853942871,2003-03-17
18.906238555908203,2003-03-18
19.186338424682617,2003-03-19
19.386404037475586,2003-03-20
19.68649673461914,2003-03-21
18.990264892578125,2003-03-24
18.914243698120117,2003-03-25
18.638153076171875,2003-03-26
18.44209098815918,2003-03-27
18.622142791748047,2003-03-28
18.498111724853516,2003-03-31
18.818222045898438,2003-04-01
18.922252655029297,2003-04-02
18.378074645996094,2003-04-03
18.634145736694336,2003-04-04
18.754188537597656,2003-04-07
19.050294876098633,2003-04-08
18.866228103637695,2003-04-09
18.998275756835938,2003-04-10
18.83822250366211,2003-04-11
19.198341369628906,2003-04-14
19.49043083190918,2003-04-15
19.37039566040039,2003-04-16
19.826547622680664,2003-04-17
19.646488189697266,2003-04-21
19.49844741821289,2003-04-22
19.06229019165039,2003-04-23
19.042287826538086,2003-04-24
18.986270904541016,2003-04-25
19.270374298095703,2003-04-28
19.474430084228516,2003-04-29
19.322376251220703,2003-04-30
19.462430953979492,2003-05-01
19.802553176879883,2003-05-02
19.49043083190918,2003-05-05
19.542455673217773,2003-05-06
19.59847640991211,2003-05-07
19.3583927154541,2003-05-08
19.60247039794922,2003-05-09
19.690507888793945,2003-05-12
19.806541442871094,2003-05-13
19.94658851623535,2003-05-14
20.294702529907227,2003-05-15
20.50095558166504,2003-05-16
20.496952056884766,2003-05-19
20.741254806518555,2003-05-20
20.8293514251709,2003-05-21
20.73723602294922,2003-05-22
20.749252319335938,2003-05-23
20.981538772583008,2003-05-27
21.165767669677734,2003-05-28
20.8293514251709,2003-05-29
20.885421752929688,2003-05-30
20.98554229736328,2003-06-02
20.87741470336914,2003-06-03
20.88142204284668,2003-06-04
20.897438049316406,2003-06-05
21.025604248046875,2003-06-06
21.169771194458008,2003-06-09
21.34598159790039,2003-06-10
20.98554229736328,2003-06-11
21.11370086669922,2003-06-12
21.366012573242188,2003-06-13
21.886640548706055,2003-06-16
21.682388305664062,2003-06-17
21.730451583862305,2003-06-18
21.225839614868164,2003-06-19
21.434091567993164,2003-06-20
21.145734786987305,2003-06-23
21.285905838012695,2003-06-24
21.077655792236328,2003-06-25
21.366012573242188,2003-06-26
21.145734786987305,2003-06-27
21.10968780517578,2003-06-30
21.15374755859375,2003-07-01
21.34998321533203,2003-07-02
21.60629653930664,2003-07-03
22.022804260253906,2003-07-07
22.623537063598633,2003-07-08
22.395252227783203,2003-07-09
22.26708984375,2003-07-10
22.26708984375,2003-07-11
22.339189529418945,2003-07-14
22.074865341186523,2003-07-15
21.594284057617188,2003-07-16
21.221837997436523,2003-07-17
21.21782112121582,2003-07-18
21.161762237548828,2003-07-21
21.13373374938965,2003-07-22
21.225839614868164,2003-07-23
20.913450241088867,2003-07-24
21.169771194458008,2003-07-25
21.141735076904297,2003-07-28
20.809326171875,2003-07-29
20.629104614257812,2003-07-30
20.713207244873047,2003-07-31
20.46490478515625,2003-08-01
20.392820358276367,2003-08-04
20.22062110900879,2003-08-05
20.280683517456055,2003-08-06
20.292699813842773,2003-08-07
20.52498435974121,2003-08-08
20.64912986755371,2003-08-11
20.721216201782227,2003-08-12
20.633119583129883,2003-08-13
20.889429092407227,2003-08-14
20.93347930908203,2003-08-15
20.963550567626953,2003-08-18
20.887386322021484,2003-08-19
21.091806411743164,2003-08-20
20.975568771362305,2003-08-21
20.678958892822266,2003-08-22
20.562707901000977,2003-08-25
20.590768814086914,2003-08-26
20.598785400390625,2003-08-27
20.73906898498535,2003-08-28
20.787179946899414,2003-08-29
21.171977996826172,2003-09-02
21.37640380859375,2003-09-03
21.356355667114258,2003-09-04
21.139911651611328,2003-09-05
21.08378791809082,2003-09-08
20.686969757080078,2003-09-09
20.686969757080078,2003-09-10
20.7029972076416,2003-09-11
20.815229415893555,2003-09-12
20.815229415893555,2003-09-15
20.963550567626953,2003-09-16
21.11184310913086,2003-09-17
21.384416580200195,2003-09-18
21.70508575439453,2003-09-19
21.757192611694336,2003-09-22
21.81732177734375,2003-09-23
21.873430252075195,2003-09-24
21.86541748046875,2003-09-25
22.00571060180664,2003-09-26
22.15001106262207,2003-09-29
22.03376579284668,2003-09-30
22.442617416381836,2003-10-01
22.63100242614746,2003-10-02
22.799358367919922,2003-10-03
22.98373794555664,2003-10-06
23.196184158325195,2003-10-07
23.204195022583008,2003-10-08
23.50482177734375,2003-10-09
23.84553337097168,2003-10-10
23.921693801879883,2003-10-13
22.71517562866211,2003-10-14
22.570890426635742,2003-10-15
22.731216430664062,2003-10-16
22.703153610229492,2003-10-17
22.727205276489258,2003-10-20
22.482704162597656,2003-10-21
22.48670768737793,2003-10-22
22.34640884399414,2003-10-23
22.390506744384766,2003-10-24
22.4386043548584,2003-10-27
23.216224670410156,2003-10-28
23.180150985717773,2003-10-29
23.188161849975586,2003-10-30
23.180150985717773,2003-10-31
23.36452865600586,2003-11-03
23.256309509277344,2003-11-04
23.2001953125,2003-11-05
23.232257843017578,2003-11-06
23.152090072631836,2003-11-07
22.947660446166992,2003-11-10
22.767290115356445,2003-11-11
23.06791114807129,2003-11-12
23.087961196899414,2003-11-13
22.891557693481445,2003-11-14
22.91960334777832,2003-11-17
22.556562423706055,2003-11-18
22.588661193847656,2003-11-19
22.59266471862793,2003-11-20
22.761157989501953,2003-11-21
22.861440658569336,2003-11-24
23.090097427368164,2003-11-25
23.02190399169922,2003-11-26
22.97777557373047,2003-11-28
23.13823699951172,2003-12-01
23.03794288635254,2003-12-02
23.310731887817383,2003-12-03
23.102127075195312,2003-12-04
23.114168167114258,2003-12-05
23.114168167114258,2003-12-08
22.893526077270508,2003-12-09
23.033931732177734,2003-12-10
23.234519958496094,2003-12-11
23.338808059692383,2003-12-12
23.049976348876953,2003-12-15
23.35886001586914,2003-12-16
23.26258659362793,2003-12-17
23.346830368041992,2003-12-18
23.643674850463867,2003-12-19
24.137081146240234,2003-12-22
24.092966079711914,2003-12-23
24.080934524536133,2003-12-24
24.06890296936035,2003-12-26
24.149124145507812,2003-12-29
24.29353904724121,2003-12-30
24.289535522460938,2003-12-31
24.269468307495117,2004-01-02
24.325637817382812,2004-01-05
24.38981056213379,2004-01-06
24.169187545776367,2004-01-07
24.02476692199707,2004-01-08
24.06890296936035,2004-01-09
24.109012603759766,2004-01-12
24.209299087524414,2004-01-13
24.634517669677734,2004-01-14
24.42992401123047,2004-01-15
24.49411392211914,2004-01-16
24.3416805267334,2004-01-20
24.45801544189453,2004-01-21
24.758865356445312,2004-01-22
24.670625686645508,2004-01-23
24.839107513427734,2004-01-26
25.07176399230957,2004-01-27
25.039669036865234,2004-01-28
25.139965057373047,2004-01-29
25.62936782836914,2004-01-30
25.501001358032227,2004-02-02
25.432802200317383,2004-02-03
25.312450408935547,2004-02-04
24.91130828857422,2004-02-05
26.235107421875,2004-02-06
25.753713607788086,2004-02-09
25.801855087280273,2004-02-10
26.25114631652832,2004-02-11
26.2310791015625,2004-02-12
26.082658767700195,2004-02-13
26.46776580810547,2004-02-17
26.20872688293457,2004-02-18
26.570171356201172,2004-02-19
26.301097869873047,2004-02-20
26.252899169921875,2004-02-23
26.09627342224121,2004-02-24
26.23282814025879,2004-02-25
26.212745666503906,2004-02-26
26.85129737854004,2004-02-27
26.70671844482422,2004-03-01
26.74287223815918,2004-03-02
26.70671844482422,2004-03-03
27.20470428466797,2004-03-04
27.770973205566406,2004-03-05
27.409528732299805,2004-03-08
27.409528732299805,2004-03-09
27.481807708740234,2004-03-10
27.268962860107422,2004-03-11
27.618358612060547,2004-03-12
27.06414031982422,2004-03-15
27.4014949798584,2004-03-16
27.586231231689453,2004-03-17
28.248872756958008,2004-03-18
27.98783302307129,2004-03-19
28.02799415588379,2004-03-22
28.080204010009766,2004-03-23
28.01594352722168,2004-03-24
27.931615829467773,2004-03-25
28.036033630371094,2004-03-26
28.20069122314453,2004-03-29
28.4014949798584,2004-03-30
28.433624267578125,2004-03-31
28.36935806274414,2004-04-01
27.670560836791992,2004-04-02
27.309120178222656,2004-04-05
27.762943267822266,2004-04-06
27.59024429321289,2004-04-07
27.875396728515625,2004-04-08
27.62639045715332,2004-04-12
27.02800941467285,2004-04-13
26.534021377563477,2004-04-14
26.606319427490234,2004-04-15
26.895471572875977,2004-04-16
26.738842010498047,2004-04-19
26.758920669555664,2004-04-20
26.264963150024414,2004-04-21
27.02800941467285,2004-04-22
26.6785945892334,2004-04-23
26.638439178466797,2004-04-26
26.99185562133789,2004-04-27
25.983835220336914,2004-04-28
25.702709197998047,2004-04-29
25.90752410888672,2004-04-30
26.461732864379883,2004-05-03
26.17258644104004,2004-05-04
26.168569564819336,2004-05-05
26.176599502563477,2004-05-06
25.0882568359375,2004-05-07
25.46978187561035,2004-05-10
25.42961883544922,2004-05-11
25.642459869384766,2004-05-12
25.409530639648438,2004-05-13
25.582231521606445,2004-05-14
25.53403663635254,2004-05-17
26.094934463500977,2004-05-18
26.167314529418945,2004-05-19
26.070810317993164,2004-05-20
25.712949752807617,2004-05-21
25.97833251953125,2004-05-24
26.38443374633789,2004-05-25
26.408557891845703,2004-05-26
26.312055587768555,2004-05-27
26.291948318481445,2004-05-28
26.235658645629883,2004-06-01
26.569381713867188,2004-06-02
26.25174331665039,2004-06-03
26.44876480102539,2004-06-04
26.412569046020508,2004-06-07
26.887035369873047,2004-06-08
26.661867141723633,2004-06-09
26.53721046447754,2004-06-10
26.171321868896484,2004-06-14
26.60155487060547,2004-06-15
26.65382194519043,2004-06-16
26.283905029296875,2004-06-17
26.34421157836914,2004-06-18
26.497011184692383,2004-06-21
26.376386642456055,2004-06-22
26.34421157836914,2004-06-23
26.219573974609375,2004-06-24
26.070810317993164,2004-06-25
26.0064754486084,2004-06-28
26.054723739624023,2004-06-29
25.998428344726562,2004-06-30
26.49298095703125,2004-07-01
26.440715789794922,2004-07-02
26.23967933654785,2004-07-06
26.53721046447754,2004-07-07
26.49298095703125,2004-07-08
26.308034896850586,2004-07-09
26.263809204101562,2004-07-12
26.332162857055664,2004-07-13
26.215559005737305,2004-07-14
26.155248641967773,2004-07-15
26.235658645629883,2004-07-16
26.291948318481445,2004-07-19
26.633716583251953,2004-07-20
26.38443374633789,2004-07-21
26.452787399291992,2004-07-22
26.2034969329834,2004-07-23
26.127092361450195,2004-07-26
26.529176712036133,2004-07-27
26.49298095703125,2004-07-28
26.412569046020508,2004-07-29
27.3815860748291,2004-07-30
28.12140655517578,2004-08-02
28.000778198242188,2004-08-03
27.791702270507812,2004-08-04
26.987552642822266,2004-08-05
27.07198715209961,2004-08-06
26.975486755371094,2004-08-09
27.20064926147461,2004-08-10
27.216732025146484,2004-08-11
26.86692237854004,2004-08-12
26.738258361816406,2004-08-13
27.42580795288086,2004-08-16
27.047855377197266,2004-08-17
27.492652893066406,2004-08-18
27.492652893066406,2004-08-19
27.50472640991211,2004-08-20
27.33970069885254,2004-08-23
27.363845825195312,2004-08-24
27.371891021728516,2004-08-25
27.50472640991211,2004-08-26
27.58121109008789,2004-08-27
27.21894645690918,2004-08-30
27.597305297851562,2004-08-31
27.846878051757812,2004-09-01
27.995830535888672,2004-09-02
28.028005599975586,2004-09-03
28.052167892456055,2004-09-07
27.730152130126953,2004-09-08
27.68988609313965,2004-09-09
27.95154571533203,2004-09-10
28.466773986816406,2004-09-13
28.643871307373047,2004-09-14
28.627777099609375,2004-09-15
28.941749572753906,2004-09-16
28.579483032226562,2004-09-17
28.704256057739258,2004-09-20
29.110807418823242,2004-09-21
28.92565155029297,2004-09-22
29.022249221801758,2004-09-23
29.392574310302734,2004-09-24
29.70655059814453,2004-09-27
29.38452911376953,2004-09-28
29.26780128479004,2004-09-29
29.485164642333984,2004-09-30
29.948070526123047,2004-10-01
30.16140365600586,2004-10-04
30.145320892333984,2004-10-05
30.052751541137695,2004-10-06
29.634098052978516,2004-10-07
29.448938369750977,2004-10-08
29.505300521850586,2004-10-11
29.69850730895996,2004-10-12
28.990060806274414,2004-10-13
29.042381286621094,2004-10-14
29.299989700317383,2004-10-15
29.31611442565918,2004-10-18
29.227542877197266,2004-10-19
29.380516052246094,2004-10-20
29.38452911376953,2004-10-21
29.25975227355957,2004-10-22
29.694480895996094,2004-10-25
30.1895809173584,2004-10-26
30.90608787536621,2004-10-27
31.3529052734375,2004-10-28
31.320690155029297,2004-10-29
31.5300235748291,2004-11-01
31.743356704711914,2004-11-02
32.11367416381836,2004-11-03
32.121726989746094,2004-11-04
31.948644638061523,2004-11-05
32.10965347290039,2004-11-08
32.12977600097656,2004-11-09
32.041221618652344,2004-11-10
32.101600646972656,2004-11-11
32.32299041748047,2004-11-12
32.528282165527344,2004-11-15
32.685264587402344,2004-11-16
32.81217575073242,2004-11-17
32.711448669433594,2004-11-18
32.31258010864258,2004-11-19
32.45359420776367,2004-11-22
32.54222869873047,2004-11-23
32.800106048583984,2004-11-24
32.775909423828125,2004-11-26
32.433448791503906,2004-11-29
32.5341796875,2004-11-30
33.3762321472168,2004-12-01
33.58976745605469,2004-12-02
33.46084213256836,2004-12-03
33.33595657348633,2004-12-06
32.860530853271484,2004-12-07
32.81217575073242,2004-12-08
33.3278923034668,2004-12-09
33.58171463012695,2004-12-10
33.622005462646484,2004-12-13
33.400394439697266,2004-12-14
33.83555221557617,2004-12-15
33.831520080566406,2004-12-16
33.90403747558594,2004-12-17
34.1135368347168,2004-12-20
34.32707595825195,2004-12-21
34.38349151611328,2004-12-22
34.26664733886719,2004-12-23
34.14577102661133,2004-12-27
34.38752365112305,2004-12-28
34.754150390625,2004-12-29
35.13288497924805,2004-12-30
34.99185562133789,2004-12-31
34.20218276977539,2005-01-03
33.68647766113281,2005-01-04
33.54141616821289,2005-01-05
33.44877243041992,2005-01-06
33.4406852722168,2005-01-07
33.76301574707031,2005-01-10
33.46890640258789,2005-01-11
33.64215087890625,2005-01-12
33.50113296508789,2005-01-13
33.883880615234375,2005-01-14
33.92416763305664,2005-01-18
34.38349151611328,2005-01-19
34.38752365112305,2005-01-20
34.11758041381836,2005-01-21
33.61393737792969,2005-01-24
33.074058532714844,2005-01-25
33.46084213256836,2005-01-26
33.883880615234375,2005-01-27
33.80329895019531,2005-01-28
33.75496292114258,2005-01-31
34.05714416503906,2005-02-01
34.41973876953125,2005-02-02
34.76219940185547,2005-02-03
34.782344818115234,2005-02-04
34.56882858276367,2005-02-07
34.65342712402344,2005-02-08
34.198150634765625,2005-02-09
34.37542724609375,2005-02-10
34.74609375,2005-02-11
34.6373176574707,2005-02-14
35.656646728515625,2005-02-15
34.59172439575195,2005-02-16
34.39825439453125,2005-02-17
33.971004486083984,2005-02-18
33.668701171875,2005-02-22
33.729148864746094,2005-02-23
33.72512435913086,2005-02-24
34.39019012451172,2005-02-25
33.821861267089844,2005-02-28
34.503047943115234,2005-03-01
34.5111198425293,2005-03-02
34.59172439575195,2005-03-03
34.74489212036133,2005-03-04
34.704593658447266,2005-03-07
34.76102066040039,2005-03-08
33.950843811035156,2005-03-09
34.087894439697266,2005-03-10
33.975032806396484,2005-03-11
34.366031646728516,2005-03-14
34.45064926147461,2005-03-15
34.14028549194336,2005-03-16
33.79767608642578,2005-03-17
33.73722457885742,2005-03-18
33.4429817199707,2005-03-21
33.0802116394043,2005-03-22
32.6328010559082,2005-03-23
32.648921966552734,2005-03-24
32.77387619018555,2005-03-28
32.64490509033203,2005-03-29
32.95122146606445,2005-03-30
32.59248352050781,2005-03-31
32.42319107055664,2005-04-01
33.48328399658203,2005-04-04
33.54374694824219,2005-04-05
33.49940490722656,2005-04-06
33.57196044921875,2005-04-07
33.24143981933594,2005-04-08
33.13662338256836,2005-04-11
33.58000183105469,2005-04-12
32.78193664550781,2005-04-13
32.74967956542969,2005-04-14
32.419158935546875,2005-04-15
32.47560119628906,2005-04-18
32.84640884399414,2005-04-19
32.24988555908203,2005-04-20
32.93107986450195,2005-04-21
32.89076614379883,2005-04-22
33.51956558227539,2005-04-25
33.41474914550781,2005-04-26
33.8903694152832,2005-04-27
32.628761291503906,2005-04-28
33.10841751098633,2005-04-29
33.20112991333008,2005-05-02
33.40670394897461,2005-05-03
34.019378662109375,2005-05-04
34.26121520996094,2005-05-05
33.93872833251953,2005-05-06
34.136268615722656,2005-05-09
33.94681167602539,2005-05-10
33.942771911621094,2005-05-11
33.837989807128906,2005-05-12
33.13261795043945,2005-05-13
33.4590950012207,2005-05-16
33.85008239746094,2005-05-17
34.490962982177734,2005-05-18
34.64814758300781,2005-05-19
34.833560943603516,2005-05-20
35.18021774291992,2005-05-23
35.40595245361328,2005-05-24
