ORCL,Date
2.3281943798065186,1995-06-30
2.358333110809326,1995-07-03
2.335728883743286,1995-07-05
2.3734028339385986,1995-07-06
2.433680295944214,1995-07-07
2.4562833309173584,1995-07-10
2.350797653198242,1995-07-11
2.463817834854126,1995-07-12
2.4562833309173584,1995-07-13
2.460050106048584,1995-07-14
2.546698570251465,1995-07-17
2.4186105728149414,1995-07-18
2.3055903911590576,1995-07-19
2.3131263256073,1995-07-20
2.3168938159942627,1995-07-21
2.362100601196289,1995-07-24
2.4261441230773926,1995-07-25
2.546698570251465,1995-07-26
2.6145105361938477,1995-07-27
2.5391640663146973,1995-07-28
2.524094343185425,1995-07-31
2.4487481117248535,1995-08-01
2.3884716033935547,1995-08-02
2.369635581970215,1995-08-03
2.433680295944214,1995-08-04
2.4299111366271973,1995-08-07
2.4073078632354736,1995-08-08
2.4713528156280518,1995-08-09
2.486421585083008,1995-08-10
2.463817834854126,1995-08-11
2.524094343185425,1995-08-14
2.5090255737304688,1995-08-15
2.5768373012542725,1995-08-16
2.603208303451538,1995-08-17
2.606976270675659,1995-08-18
2.5504655838012695,1995-08-21
2.5768373012542725,1995-08-22
2.5843722820281982,1995-08-23
2.5617685317993164,1995-08-24
2.5768373012542725,1995-08-25
2.4977223873138428,1995-08-28
2.4487481117248535,1995-08-29
2.4035418033599854,1995-08-30
2.4186105728149414,1995-08-31
2.3658676147460938,1995-09-01
2.667252779006958,1995-09-05
2.6220450401306152,1995-09-06
2.6446478366851807,1995-09-07
2.6446478366851807,1995-09-08
2.727529287338257,1995-09-11
2.704925060272217,1995-09-12
2.7727367877960205,1995-09-13
2.704925060272217,1995-09-14
2.267918109893799,1995-09-15
2.3960070610046387,1995-09-18
2.4186105728149414,1995-09-19
2.3997738361358643,1995-09-20
2.343264102935791,1995-09-21
2.3734028339385986,1995-09-22
2.358333110809326,1995-09-25
2.3131263256073,1995-09-26
2.3281943798065186,1995-09-27
2.3658676147460938,1995-09-28
2.3131263256073,1995-09-29
2.269800901412964,1995-10-02
2.3281943798065186,1995-10-03
2.2905218601226807,1995-10-04
2.320659875869751,1995-10-05
2.2754530906677246,1995-10-06
2.222709894180298,1995-10-09
2.230245351791382,1995-10-10
2.320659875869751,1995-10-11
2.3997738361358643,1995-10-12
2.3809380531311035,1995-10-13
2.4110755920410156,1995-10-16
2.460050106048584,1995-10-17
2.5919065475463867,1995-10-18
2.667252779006958,1995-10-19
2.5693013668060303,1995-10-20
2.5768373012542725,1995-10-23
2.6220450401306152,1995-10-24
2.5919065475463867,1995-10-25
2.5542335510253906,1995-10-26
2.606976270675659,1995-10-27
2.6597177982330322,1995-10-30
2.6295793056488037,1995-10-31
2.6597177982330322,1995-11-01
2.7652029991149902,1995-11-02
2.787806510925293,1995-11-03
2.7199950218200684,1995-11-06
2.6597177982330322,1995-11-07
2.6973910331726074,1995-11-08
2.840548276901245,1995-11-09
2.840548276901245,1995-11-10
2.7727367877960205,1995-11-13
2.7501330375671387,1995-11-14
2.825479507446289,1995-11-15
2.863152503967285,1995-11-16
2.9008259773254395,1995-11-17
2.742598295211792,1995-11-20
2.7652029991149902,1995-11-21
2.701157808303833,1995-11-22
2.7199950218200684,1995-11-24
2.7388312816619873,1995-11-27
2.8330135345458984,1995-11-28
2.8179445266723633,1995-11-29
2.735063314437866,1995-11-30
2.6898555755615234,1995-12-01
2.7388312816619873,1995-12-04
2.7124595642089844,1995-12-05
2.6371147632598877,1995-12-06
2.667252779006958,1995-12-07
2.810410499572754,1995-12-08
2.7953402996063232,1995-12-11
2.6823203563690186,1995-12-12
2.606976270675659,1995-12-13
2.524094343185425,1995-12-14
2.6145105361938477,1995-12-15
2.486421585083008,1995-12-18
2.6973910331726074,1995-12-19
2.5919065475463867,1995-12-20
2.5768373012542725,1995-12-21
2.667252779006958,1995-12-22
2.6747865676879883,1995-12-26
2.6220450401306152,1995-12-27
2.5542335510253906,1995-12-28
2.5542335510253906,1995-12-29
2.606976270675659,1996-01-02
2.486421585083008,1996-01-03
2.4562833309173584,1996-01-04
2.5843722820281982,1996-01-05
2.546698570251465,1996-01-08
2.4261441230773926,1996-01-09
2.4713528156280518,1996-01-10
2.524094343185425,1996-01-11
2.5693013668060303,1996-01-12
2.4110755920410156,1996-01-15
2.516559362411499,1996-01-16
2.5768373012542725,1996-01-17
2.6823203563690186,1996-01-18
2.742598295211792,1996-01-19
2.7727367877960205,1996-01-22
2.787806510925293,1996-01-23
2.96110200881958,1996-01-24
2.878221035003662,1996-01-25
2.855617046356201,1996-01-26
2.840548276901245,1996-01-29
2.855617046356201,1996-01-30
2.878221035003662,1996-01-31
2.8706870079040527,1996-02-01
2.9686362743377686,1996-02-02
3.059051990509033,1996-02-05
3.0213797092437744,1996-02-06
2.946033239364624,1996-02-07
3.0289132595062256,1996-02-08
2.96110200881958,1996-02-09
3.010077476501465,1996-02-12
3.0289132595062256,1996-02-13
3.085423231124878,1996-02-14
3.187141180038452,1996-02-15
3.164537191390991,1996-02-16
3.126863956451416,1996-02-20
3.1946749687194824,1996-02-21
3.262486219406128,1996-02-22
3.2323477268218994,1996-02-23
3.270021915435791,1996-02-26
3.1909074783325195,1996-02-27
3.17960524559021,1996-02-28
3.1343979835510254,1996-02-29
2.96110200881958,1996-03-01
2.9158935546875,1996-03-04
3.119328260421753,1996-03-05
2.9912407398223877,1996-03-06
2.998774766921997,1996-03-07
2.8330135345458984,1996-03-08
3.0063090324401855,1996-03-11
2.908360481262207,1996-03-12
2.9912407398223877,1996-03-13
2.9008259773254395,1996-03-14
2.946033239364624,1996-03-15
3.0289132595062256,1996-03-18
3.0063090324401855,1996-03-19
3.0063090324401855,1996-03-20
2.9309639930725098,1996-03-21
2.946033239364624,1996-03-22
2.8706870079040527,1996-03-25
2.8932909965515137,1996-03-26
2.908360481262207,1996-03-27
2.9008259773254395,1996-03-28
2.840548276901245,1996-03-29
2.825479507446289,1996-04-01
2.8330135345458984,1996-04-02
2.7501330375671387,1996-04-03
2.742598295211792,1996-04-04
2.606976270675659,1996-04-08
2.501490831375122,1996-04-09
2.606976270675659,1996-04-10
2.6446478366851807,1996-04-11
2.652182102203369,1996-04-12
2.6182775497436523,1996-04-15
2.7614355087280273,1996-04-16
2.8141775131225586,1996-04-17
2.8706870079040527,1996-04-18
2.8932909965515137,1996-04-19
2.9950084686279297,1996-04-22
3.0741219520568848,1996-04-23
3.1306312084198,1996-04-24
3.1080267429351807,1996-04-25
3.085423231124878,1996-04-26
3.09672474861145,1996-04-29
3.0515172481536865,1996-04-30
3.085423231124878,1996-05-01
2.9724040031433105,1996-05-02
3.011960744857788,1996-05-03
3.085423231124878,1996-05-06
3.0289132595062256,1996-05-07
2.9724040031433105,1996-05-08
3.0402143001556396,1996-05-09
3.062818765640259,1996-05-10
3.1532351970672607,1996-05-13
3.1758384704589844,1996-05-14
3.119328260421753,1996-05-15
3.164537191390991,1996-05-16
3.1758384704589844,1996-05-17
3.2097439765930176,1996-05-20
3.2097439765930176,1996-05-21
3.0741219520568848,1996-05-22
3.062818765640259,1996-05-23
3.0063090324401855,1996-05-24
2.9950084686279297,1996-05-28
2.96110200881958,1996-05-29
3.0063090324401855,1996-05-30
2.9950084686279297,1996-05-31
2.938498020172119,1996-06-03
2.983705997467041,1996-06-04
3.0741219520568848,1996-06-05
2.9724040031433105,1996-06-06
3.062818765640259,1996-06-07
3.0006582736968994,1996-06-10
3.062818765640259,1996-06-11
3.119328260421753,1996-06-12
3.1080267429351807,1996-06-13
3.062818765640259,1996-06-14
3.062818765640259,1996-06-17
3.0289132595062256,1996-06-18
3.1080267429351807,1996-06-19
3.1532351970672607,1996-06-20
3.4357833862304688,1996-06-21
3.4244799613952637,1996-06-24
3.447084426879883,1996-06-25
3.3792734146118164,1996-06-26
3.5714054107666016,1996-06-27
3.5657546520233154,1996-06-28
3.5375001430511475,1996-07-01
3.4583852291107178,1996-07-02
3.4583852291107178,1996-07-03
3.3566699028015137,1996-07-05
3.413179397583008,1996-07-08
3.390575885772705,1996-07-09
3.469689130783081,1996-07-10
3.4018774032592773,1996-07-11
3.3679709434509277,1996-07-12
3.2436492443084717,1996-07-15
3.2775564193725586,1996-07-16
3.390575885772705,1996-07-17
3.4357833862304688,1996-07-18
3.3566699028015137,1996-07-19
3.345367670059204,1996-07-22
3.2549517154693604,1996-07-23
3.3001606464385986,1996-07-24
3.447084426879883,1996-07-25
3.447084426879883,1996-07-26
3.413179397583008,1996-07-29
3.4583852291107178,1996-07-30
3.5375001430511475,1996-07-31
3.5488007068634033,1996-08-01
3.5827081203460693,1996-08-02
3.4922921657562256,1996-08-05
3.6053121089935303,1996-08-06
3.7804911136627197,1996-08-07
3.6844260692596436,1996-08-08
3.740933656692505,1996-08-09
3.7296314239501953,1996-08-12
3.6731231212615967,1996-08-13
3.6731231212615967,1996-08-14
3.6053121089935303,1996-08-15
3.5940096378326416,1996-08-16
3.5827081203460693,1996-08-19
3.526197671890259,1996-08-20
3.4244799613952637,1996-08-21
3.447084426879883,1996-08-22
3.5148961544036865,1996-08-23
3.447084426879883,1996-08-26
3.4583852291107178,1996-08-27
3.3792734146118164,1996-08-28
3.288858413696289,1996-08-29
3.187141180038452,1996-08-30
3.3679709434509277,1996-09-03
3.4018774032592773,1996-09-04
3.345367670059204,1996-09-05
3.390575885772705,1996-09-06
3.390575885772705,1996-09-09
3.390575885772705,1996-09-10
3.3114616870880127,1996-09-11
3.390575885772705,1996-09-12
3.808746576309204,1996-09-13
3.7635385990142822,1996-09-16
3.7635385990142822,1996-09-17
3.9217636585235596,1996-09-18
3.9330668449401855,1996-09-19
4.0234808921813965,1996-09-20
3.8765571117401123,1996-09-23
3.9104628562927246,1996-09-24
3.916114568710327,1996-09-25
3.831347703933716,1996-09-26
3.8822073936462402,1996-09-27
3.848301649093628,1996-09-30
3.8539540767669678,1996-10-01
4.000878810882568,1996-10-02
4.000878810882568,1996-10-03
4.09129524230957,1996-10-04
4.15910530090332,1996-10-07
4.046085834503174,1996-10-08
3.989577054977417,1996-10-09
4.057387351989746,1996-10-10
4.079992771148682,1996-10-11
4.113897800445557,1996-10-14
4.046085834503174,1996-10-15
4.0234808921813965,1996-10-16
3.95566987991333,1996-10-17
4.0234808921813965,1996-10-18
3.8991622924804688,1996-10-21
3.7974443435668945,1996-10-22
3.831347703933716,1996-10-23
3.8878605365753174,1996-10-24
3.825698137283325,1996-10-25
3.8426499366760254,1996-10-28
3.752235174179077,1996-10-29
3.718329906463623,1996-10-30
3.825698137283325,1996-10-31
3.989577054977417,1996-11-01
4.046085834503174,1996-11-04
3.989577054977417,1996-11-05
4.068690776824951,1996-11-06
4.079992771148682,1996-11-07
4.1576924324035645,1996-11-08
4.1252007484436035,1996-11-11
4.057387351989746,1996-11-12
4.113897800445557,1996-11-13
4.283426284790039,1996-11-14
4.2495198249816895,1996-11-15
4.204312324523926,1996-11-18
4.170408725738525,1996-11-19
4.328634738922119,1996-11-20
4.272125244140625,1996-11-21
4.498164653778076,1996-11-22
4.498164653778076,1996-11-25
4.475559234619141,1996-11-26
4.452956199645996,1996-11-27
4.430351734161377,1996-11-29
4.4868621826171875,1996-12-02
4.498164653778076,1996-12-03
4.226917743682861,1996-12-04
4.238216876983643,1996-12-05
4.1252007484436035,1996-12-06
4.407748222351074,1996-12-09
4.464256763458252,1996-12-10
4.339934825897217,1996-12-11
4.272125244140625,1996-12-12
3.9782745838165283,1996-12-13
3.848301649093628,1996-12-16
3.9104628562927246,1996-12-17
3.820047378540039,1996-12-18
3.808746576309204,1996-12-19
3.9104628562927246,1996-12-20
3.831347703933716,1996-12-23
3.9104628562927246,1996-12-24
3.9839255809783936,1996-12-26
3.8765571117401123,1996-12-27
3.769188404083252,1996-12-30
3.7748396396636963,1996-12-31
3.7974443435668945,1997-01-02
4.034784317016602,1997-01-03
4.057387351989746,1997-01-06
4.046085834503174,1997-01-07
3.9217636585235596,1997-01-08
3.7748396396636963,1997-01-09
3.695727586746216,1997-01-10
3.707028865814209,1997-01-13
3.9104628562927246,1997-01-14
3.7296314239501953,1997-01-15
3.7296314239501953,1997-01-16
3.752235174179077,1997-01-17
3.8539540767669678,1997-01-20
3.7748396396636963,1997-01-21
3.831347703933716,1997-01-22
3.661821126937866,1997-01-23
3.5827081203460693,1997-01-24
3.447084426879883,1997-01-27
3.4018774032592773,1997-01-28
3.4075286388397217,1997-01-29
3.390575885772705,1997-01-30
3.5148961544036865,1997-01-31
3.560103178024292,1997-02-03
3.6053121089935303,1997-02-04
3.4922921657562256,1997-02-05
3.5714054107666016,1997-02-06
3.6166138648986816,1997-02-07
3.627915382385254,1997-02-10
3.5375001430511475,1997-02-11
3.746584892272949,1997-02-12
3.7352848052978516,1997-02-13
3.695727586746216,1997-02-14
3.6844260692596436,1997-02-18
3.740933656692505,1997-02-19
3.7748396396636963,1997-02-20
3.695727586746216,1997-02-21
3.6448676586151123,1997-02-24
3.695727586746216,1997-02-25
3.6844260692596436,1997-02-26
3.6166138648986816,1997-02-27
3.5488007068634033,1997-02-28
3.560103178024292,1997-03-03
3.5714054107666016,1997-03-04
3.5940096378326416,1997-03-05
3.30580997467041,1997-03-06
3.2379989624023438,1997-03-07
3.2549517154693604,1997-03-10
3.2323477268218994,1997-03-11
3.085423231124878,1997-03-12
3.266254425048828,1997-03-13
3.707028865814209,1997-03-14
3.7974443435668945,1997-03-17
3.661821126937866,1997-03-18
3.560103178024292,1997-03-19
3.6053121089935303,1997-03-20
3.6053121089935303,1997-03-21
3.6053121089935303,1997-03-24
3.526197671890259,1997-03-25
3.661821126937866,1997-03-26
3.560103178024292,1997-03-27
3.486640453338623,1997-03-31
3.345367670059204,1997-04-01
3.3227624893188477,1997-04-02
3.4922921657562256,1997-04-03
3.5148961544036865,1997-04-04
3.5940096378326416,1997-04-07
3.5714054107666016,1997-04-08
3.469689130783081,1997-04-09
3.390575885772705,1997-04-10
3.3001606464385986,1997-04-11
3.5148961544036865,1997-04-14
3.3736214637756348,1997-04-15
3.390575885772705,1997-04-16
3.3510189056396484,1997-04-17
3.3566699028015137,1997-04-18
3.266254425048828,1997-04-21
3.187141180038452,1997-04-22
3.413179397583008,1997-04-23
3.5714054107666016,1997-04-24
3.4244799613952637,1997-04-25
3.4357833862304688,1997-04-28
3.480990171432495,1997-04-29
3.5940096378326416,1997-04-30
3.656170606613159,1997-05-01
3.8426499366760254,1997-05-02
4.046085834503174,1997-05-05
3.9726240634918213,1997-05-06
3.8878605365753174,1997-05-07
3.9669723510742188,1997-05-08
3.9669723510742188,1997-05-09
3.95566987991333,1997-05-12
4.051736354827881,1997-05-13
4.006528377532959,1997-05-14
4.15345573425293,1997-05-15
4.012180805206299,1997-05-16
4.000878810882568,1997-05-19
4.09129524230957,1997-05-20
4.243869781494141,1997-05-21
4.226917743682861,1997-05-22
4.2495198249816895,1997-05-23
4.283426284790039,1997-05-27
4.260822296142578,1997-05-28
4.260822296142578,1997-05-29
4.215614318847656,1997-05-30
4.430351734161377,1997-06-02
4.204312324523926,1997-06-03
4.221264839172363,1997-06-04
4.294728755950928,1997-06-05
4.430351734161377,1997-06-06
4.430351734161377,1997-06-09
4.3060302734375,1997-06-10
4.402097225189209,1997-06-11
4.484035491943359,1997-06-12
4.701595306396484,1997-06-13
4.729849338531494,1997-06-16
4.814616680145264,1997-06-17
4.5490217208862305,1997-06-18
4.481210231781006,1997-06-19
4.362540245056152,1997-06-20
4.362540245056152,1997-06-23
4.532066822052002,1997-06-24
4.605532646179199,1997-06-25
4.582927227020264,1997-06-26
4.554671287536621,1997-06-27
4.554671287536621,1997-06-30
4.390794277191162,1997-07-01
4.3512372970581055,1997-07-02
4.498164653778076,1997-07-03
4.4586052894592285,1997-07-07
4.605532646179199,1997-07-08
4.662040710449219,1997-07-09
4.707246780395508,1997-07-10
4.729849338531494,1997-07-11
4.8598222732543945,1997-07-14
5.1056413650512695,1997-07-15
5.193230152130127,1997-07-16
5.051957607269287,1997-07-17
5.051957607269287,1997-07-18
4.989795684814453,1997-07-21
5.1423726081848145,1997-07-22
5.119766712188721,1997-07-23
4.950239181518555,1997-07-24
4.950239181518555,1997-07-25
4.927635669708252,1997-07-28
4.927635669708252,1997-07-29
5.006750106811523,1997-07-30
4.921985149383545,1997-07-31
4.961540699005127,1997-08-01
5.074560642242432,1997-08-04
5.136721134185791,1997-08-05
5.2440900802612305,1997-08-06
5.1423726081848145,1997-08-07
5.1875786781311035,1997-08-08
5.1536736488342285,1997-08-11
5.08586311340332,1997-08-12
5.131072044372559,1997-08-13
5.232785701751709,1997-08-14
5.04065465927124,1997-08-15
5.22148323059082,1997-08-18
5.577495574951172,1997-08-19
5.560542106628418,1997-08-20
5.424919128417969,1997-08-21
5.543590068817139,1997-08-22
5.374058723449707,1997-08-25
5.238437652587891,1997-08-26
5.204532623291016,1997-08-27
4.924809455871582,1997-08-28
5.170626640319824,1997-08-29
5.272342681884766,1997-09-02
5.22148323059082,1997-09-03
5.297774791717529,1997-09-04
5.357107639312744,1997-09-05
5.416443347930908,1997-09-08
5.3994903564453125,1997-09-09
5.145196914672852,1997-09-10
5.280821323394775,1997-09-11
5.246914386749268,1997-09-12
5.1536736488342285,1997-09-15
5.365583896636963,1997-09-16
4.890903949737549,1997-09-17
4.975668907165527,1997-09-18
5.08586311340332,1997-09-19
5.03924036026001,1997-09-22
5.068909168243408,1997-09-23
5.145196914672852,1997-09-24
5.1875786781311035,1997-09-25
5.102814674377441,1997-09-26
5.068909168243408,1997-09-29
4.941762924194336,1997-09-30
4.882428169250488,1997-10-01
4.882428169250488,1997-10-02
5.001098155975342,1997-10-03
5.026525020599365,1997-10-06
5.0901007652282715,1997-10-07
5.051957607269287,1997-10-08
5.0434794425964355,1997-10-09
4.899380207061768,1997-10-10
4.933287620544434,1997-10-13
4.882428169250488,1997-10-14
4.738328456878662,1997-10-15
4.670518398284912,1997-10-16
4.6366095542907715,1997-10-17
4.678994178771973,1997-10-20
4.840046405792236,1997-10-21
4.755282402038574,1997-10-22
4.628134727478027,1997-10-23
4.6027069091796875,1997-10-24
4.238216876983643,1997-10-27
4.712900638580322,1997-10-28
4.755282402038574,1997-10-29
4.577275276184082,1997-10-30
4.852760314941406,1997-10-31
4.865476131439209,1997-11-03
4.975668907165527,1997-11-04
4.933287620544434,1997-11-05
4.797663688659668,1997-11-06
4.738328456878662,1997-11-07
4.695945739746094,1997-11-10
4.738328456878662,1997-11-11
4.407748222351074,1997-11-12
4.526416778564453,1997-11-13
4.670518398284912,1997-11-14
4.780710220336914,1997-11-17
4.712900638580322,1997-11-18
4.721374988555908,1997-11-19
4.772232532501221,1997-11-20
4.746804714202881,1997-11-21
4.407748222351074,1997-11-24
4.534893989562988,1997-11-25
4.4586052894592285,1997-11-26
4.51793909072876,1997-11-28
4.322983264923096,1997-12-01
4.1195478439331055,1997-12-02
4.102596759796143,1997-12-03
4.102596759796143,1997-12-04
4.229742527008057,1997-12-05
4.390794277191162,1997-12-08
3.1108524799346924,1997-12-09
3.178663969039917,1997-12-10
2.9752285480499268,1997-12-11
3.085423231124878,1997-12-12
3.1447572708129883,1997-12-15
3.1617114543914795,1997-12-16
3.0684702396392822,1997-12-17
2.983705997467041,1997-12-18
2.9328479766845703,1997-12-19
2.9497995376586914,1997-12-22
2.8650357723236084,1997-12-23
2.8565592765808105,1997-12-24
2.9074180126190186,1997-12-26
2.9497995376586914,1997-12-29
3.034564971923828,1997-12-30
3.026088237762451,1997-12-31
3.119328260421753,1998-01-02
3.170186996459961,1998-01-05
3.076946258544922,1998-01-06
2.8650357723236084,1998-01-07
2.7548420429229736,1998-01-08
2.54293155670166,1998-01-09
2.449690580368042,1998-01-12
2.585313081741333,1998-01-13
2.653125524520874,1998-01-14
2.610741376876831,1998-01-15
2.6361708641052246,1998-01-16
2.7463653087615967,1998-01-20
2.729412794113159,1998-01-21
2.703983783721924,1998-01-22
2.6361708641052246,1998-01-23
2.5683605670928955,1998-01-26
2.5768373012542725,1998-01-27
2.8735122680664062,1998-01-28
3.0303266048431396,1998-01-29
3.1532351970672607,1998-01-30
3.3397152423858643,1998-02-02
3.348193645477295,1998-02-03
3.3142874240875244,1998-02-04
3.2379989624023438,1998-02-05
3.661821126937866,1998-02-06
3.755061626434326,1998-02-09
3.695727586746216,1998-02-10
3.6533443927764893,1998-02-11
3.6448676586151123,1998-02-12
3.5940096378326416,1998-02-13
3.475339412689209,1998-02-17
3.51772141456604,1998-02-18
3.4329566955566406,1998-02-19
3.4075286388397217,1998-02-20
3.577056407928467,1998-02-23
3.5516273975372314,1998-02-24
3.534674644470215,1998-02-25
3.4668631553649902,1998-02-26
3.3397152423858643,1998-02-27
3.2719039916992188,1998-03-02
3.534674644470215,1998-03-03
3.534674644470215,1998-03-04
3.4329566955566406,1998-03-05
3.6448676586151123,1998-03-06
3.4668631553649902,1998-03-09
3.661821126937866,1998-03-10
3.788968801498413,1998-03-11
3.755061626434326,1998-03-12
3.958496332168579,1998-03-13
4.017831325531006,1998-03-16
3.8991622924804688,1998-03-17
3.9839255809783936,1998-03-18
3.9669723510742188,1998-03-19
3.9245917797088623,1998-03-20
4.077165603637695,1998-03-23
4.111072540283203,1998-03-24
4.161931037902832,1998-03-25
4.272125244140625,1998-03-26
4.212788105010986,1998-03-27
4.246696949005127,1998-03-30
4.2806010246276855,1998-03-31
4.255171298980713,1998-04-01
4.085643291473389,1998-04-02
3.814394474029541,1998-04-03
3.678772211074829,1998-04-06
3.678772211074829,1998-04-07
3.6702959537506104,1998-04-08
3.6533443927764893,1998-04-09
3.856778621673584,1998-04-13
3.865255355834961,1998-04-14
3.831347703933716,1998-04-15
3.7296314239501953,1998-04-16
3.695727586746216,1998-04-17
3.7296314239501953,1998-04-20
3.7381093502044678,1998-04-21
3.7296314239501953,1998-04-22
3.534674644470215,1998-04-23
3.619438648223877,1998-04-24
3.5685806274414062,1998-04-27
3.560103178024292,1998-04-28
3.577056407928467,1998-04-29
3.5092458724975586,1998-04-30
3.4668631553649902,1998-05-01
3.5685806274414062,1998-05-04
3.500767946243286,1998-05-05
3.5685806274414062,1998-05-06
3.534674644470215,1998-05-07
3.6448676586151123,1998-05-08
3.526197671890259,1998-05-11
3.534674644470215,1998-05-12
3.526197671890259,1998-05-13
3.560103178024292,1998-05-14
3.5092458724975586,1998-05-15
3.4838149547576904,1998-05-18
3.534674644470215,1998-05-19
3.4075286388397217,1998-05-20
3.3397152423858643,1998-05-21
3.30580997467041,1998-05-22
3.2549517154693604,1998-05-26
3.2379989624023438,1998-05-27
3.3397152423858643,1998-05-28
3.2040932178497314,1998-05-29
3.0938990116119385,1998-06-01
3.30580997467041,1998-06-02
3.1956164836883545,1998-06-03
3.3651468753814697,1998-06-04
3.51772141456604,1998-06-05
3.5092458724975586,1998-06-08
3.534674644470215,1998-06-09
3.3736214637756348,1998-06-10
3.30580997467041,1998-06-11
3.3990514278411865,1998-06-12
3.3312394618988037,1998-06-15
3.288858413696289,1998-06-16
3.297333240509033,1998-06-17
3.3397152423858643,1998-06-18
3.288858413696289,1998-06-19
3.280380964279175,1998-06-22
3.3142874240875244,1998-06-23
3.390575885772705,1998-06-24
3.348193645477295,1998-06-25
3.3397152423858643,1998-06-26
3.3227624893188477,1998-06-29
3.3312394618988037,1998-06-30
3.2634284496307373,1998-07-01
3.1023757457733154,1998-07-02
3.12780499458313,1998-07-06
3.1023757457733154,1998-07-07
3.1956164836883545,1998-07-08
3.3142874240875244,1998-07-09
3.3990514278411865,1998-07-10
3.475339412689209,1998-07-13
3.526197671890259,1998-07-14
3.6702959537506104,1998-07-15
3.755061626434326,1998-07-16
3.6724157333374023,1998-07-17
3.7381093502044678,1998-07-20
3.7635385990142822,1998-07-21
3.51772141456604,1998-07-22
3.4075286388397217,1998-07-23
3.3397152423858643,1998-07-24
3.619438648223877,1998-07-27
3.6533443927764893,1998-07-28
3.6109633445739746,1998-07-29
3.619438648223877,1998-07-30
3.5940096378326416,1998-07-31
3.6109633445739746,1998-08-03
3.4583852291107178,1998-08-04
3.4160044193267822,1998-08-05
3.475339412689209,1998-08-06
3.4075286388397217,1998-08-07
3.3397152423858643,1998-08-10
3.3227624893188477,1998-08-11
3.4329566955566406,1998-08-12
3.3227624893188477,1998-08-13
3.229522943496704,1998-08-14
3.229522943496704,1998-08-17
3.1617114543914795,1998-08-18
3.3142874240875244,1998-08-19
3.3312394618988037,1998-08-20
3.3820977210998535,1998-08-21
3.288858413696289,1998-08-24
3.2719039916992188,1998-08-25
3.229522943496704,1998-08-26
3.0684702396392822,1998-08-27
2.8904643058776855,1998-08-28
2.703983783721924,1998-08-31
2.7887473106384277,1998-09-01
2.7548420429229736,1998-09-02
2.585313081741333,1998-09-03
2.8057005405426025,1998-09-04
2.9328479766845703,1998-09-08
2.9582767486572266,1998-09-09
3.0006582736968994,1998-09-10
3.4583852291107178,1998-09-11
3.6024861335754395,1998-09-14
3.661821126937866,1998-09-15
3.695727586746216,1998-09-16
3.6363906860351562,1998-09-17
3.6872503757476807,1998-09-18
3.772014856338501,1998-09-21
3.8822073936462402,1998-09-22
3.8822073936462402,1998-09-23
3.848301649093628,1998-09-24
3.9245917797088623,1998-09-25
3.814394474029541,1998-09-28
3.9415431022644043,1998-09-29
3.9500222206115723,1998-09-30
3.661821126937866,1998-10-01
3.526197671890259,1998-10-02
3.221046209335327,1998-10-05
3.1447572708129883,1998-10-06
3.30580997467041,1998-10-07
3.2379989624023438,1998-10-08
3.4583852291107178,1998-10-09
3.3651468753814697,1998-10-12
3.3566699028015137,1998-10-13
3.4838149547576904,1998-10-14
3.627915382385254,1998-10-15
3.5855324268341064,1998-10-16
3.7804911136627197,1998-10-19
3.5516273975372314,1998-10-20
3.678772211074829,1998-10-21
3.6872503757476807,1998-10-22
3.674534797668457,1998-10-23
3.746584892272949,1998-10-26
3.6702959537506104,1998-10-27
3.8186354637145996,1998-10-28
3.890685558319092,1998-10-29
4.009354591369629,1998-10-30
4.060211181640625,1998-11-02
4.043260097503662,1998-11-03
4.15345573425293,1998-11-04
4.3145060539245605,1998-11-05
4.263646125793457,1998-11-06
4.3145060539245605,1998-11-09
4.272125244140625,1998-11-10
4.543370246887207,1998-11-11
4.467081069946289,1998-11-12
4.500988006591797,1998-11-13
4.399270057678223,1998-11-16
4.484035491943359,1998-11-17
4.551846981048584,1998-11-18
4.577275276184082,1998-11-19
4.721374988555908,1998-11-20
5.001098155975342,1998-11-23
4.746804714202881,1998-11-24
4.695945739746094,1998-11-25
4.865476131439209,1998-11-27
4.645088195800781,1998-11-30
5.009573459625244,1998-12-01
4.924809455871582,1998-12-02
4.746804714202881,1998-12-03
4.95871639251709,1998-12-04
4.967191219329834,1998-12-07
4.789187431335449,1998-12-08
4.967191219329834,1998-12-09
4.738328456878662,1998-12-10
5.051957607269287,1998-12-11
5.035003662109375,1998-12-14
5.365583896636963,1998-12-15
5.238437652587891,1998-12-16
5.31472635269165,1998-12-17
5.331677436828613,1998-12-18
5.297774791717529,1998-12-21
5.416443347930908,1998-12-22
5.653784275054932,1998-12-23
5.585972785949707,1998-12-24
5.9504570960998535,1998-12-28
6.035223960876465,1998-12-29
5.933506011962891,1998-12-30
5.8487420082092285,1998-12-31
5.831788063049316,1999-01-04
6.009795665740967,1999-01-05
6.289515495300293,1999-01-06
6.187798500061035,1999-01-07
6.272561550140381,1999-01-08
6.399710178375244,1999-01-11
6.230181694030762,1999-01-12
6.204751491546631,1999-01-13
6.052176475524902,1999-01-14
6.391233921051025,1999-01-15
7.010010719299316,1999-01-19
6.899820804595947,1999-01-20
6.603142261505127,1999-01-21
6.764195442199707,1999-01-22
6.925249099731445,1999-01-25
7.171064853668213,1999-01-26
6.9167704582214355,1999-01-27
7.281259059906006,1999-01-28
7.510124206542969,1999-01-29
