JPM,Date
4.051872730255127,1987-04-06
3.951690435409546,1987-04-07
4.007349014282227,1987-04-08
3.951690435409546,1987-04-09
3.918294906616211,1987-04-10
3.7401926517486572,1987-04-13
3.628876209259033,1987-04-14
3.66227126121521,1987-04-15
3.6734023094177246,1987-04-16
3.66227126121521,1987-04-20
3.717925786972046,1987-04-21
3.6177451610565186,1987-04-22
3.6845338344573975,1987-04-23
3.6734023094177246,1987-04-24
3.66227126121521,1987-04-27
3.6734023094177246,1987-04-28
3.7290592193603516,1987-04-29
3.784716844558716,1987-04-30
3.8069803714752197,1987-05-01
3.8515055179595947,1987-05-04
3.973954439163208,1987-05-05
3.9628195762634277,1987-05-06
3.940561056137085,1987-05-07
3.9628195762634277,1987-05-08
3.951690435409546,1987-05-11
3.8960349559783936,1987-05-12
3.8069803714752197,1987-05-13
3.8181118965148926,1987-05-14
3.773587226867676,1987-05-15
3.7290592193603516,1987-05-18
3.651139974594116,1987-05-19
3.528693437576294,1987-05-20
3.66227126121521,1987-05-21
3.717925786972046,1987-05-22
3.840376615524292,1987-05-26
3.7401926517486572,1987-05-27
3.7401926517486572,1987-05-28
3.7401926517486572,1987-05-29
3.784716844558716,1987-06-01
3.7624542713165283,1987-06-02
3.8181118965148926,1987-06-03
3.82924222946167,1987-06-04
3.918294906616211,1987-06-05
4.007349014282227,1987-06-08
4.023621559143066,1987-06-09
3.9671125411987305,1987-06-10
4.0462260246276855,1987-06-11
4.091437816619873,1987-06-12
4.136645317077637,1987-06-15
4.204460620880127,1987-06-16
4.21576452255249,1987-06-17
4.227064609527588,1987-06-18
4.204460620880127,1987-06-19
4.170551300048828,1987-06-22
4.068831920623779,1987-06-23
4.012320041656494,1987-06-24
3.9671125411987305,1987-06-25
3.95581316947937,1987-06-26
3.9219019412994385,1987-06-29
3.7975785732269287,1987-06-30
3.786273956298828,1987-07-01
3.8540873527526855,1987-07-02
3.8879947662353516,1987-07-06
3.8653907775878906,1987-07-07
3.8314855098724365,1987-07-08
3.774970054626465,1987-07-09
3.8201820850372314,1987-07-10
3.7975785732269287,1987-07-13
3.808878183364868,1987-07-14
3.7523677349090576,1987-07-15
3.763672351837158,1987-07-16
3.7523677349090576,1987-07-17
3.707157850265503,1987-07-20
3.6732513904571533,1987-07-21
3.650646924972534,1987-07-22
3.628040075302124,1987-07-23
3.6732513904571533,1987-07-24
3.650646924972534,1987-07-27
3.59413480758667,1987-07-28
3.639345645904541,1987-07-29
3.6167409420013428,1987-07-30
3.59413480758667,1987-07-31
3.560229539871216,1987-08-03
3.5828332901000977,1987-08-04
3.628040075302124,1987-08-05
3.5715315341949463,1987-08-06
3.59413480758667,1987-08-07
3.707157850265503,1987-08-10
3.9784128665924072,1987-08-11
3.9671125411987305,1987-08-12
4.091437816619873,1987-08-13
3.989717721939087,1987-08-14
4.0349273681640625,1987-08-17
3.9784128665924072,1987-08-18
3.8653907775878906,1987-08-19
3.8653907775878906,1987-08-20
3.786273956298828,1987-08-21
3.7297627925872803,1987-08-24
3.7975785732269287,1987-08-25
3.7523677349090576,1987-08-26
3.6732513904571533,1987-08-27
3.628040075302124,1987-08-28
3.650646924972534,1987-08-31
3.605440378189087,1987-09-01
3.5715315341949463,1987-09-02
3.5715315341949463,1987-09-03
3.515019655227661,1987-09-04
3.537623643875122,1987-09-08
3.5311813354492188,1987-09-09
3.5426859855651855,1987-09-10
3.5311813354492188,1987-09-11
3.6577084064483643,1987-09-14
3.623199701309204,1987-09-15
3.5426859855651855,1987-09-16
3.4966776371002197,1987-09-17
3.473672389984131,1987-09-18
3.439164400100708,1987-09-21
3.4851768016815186,1987-09-22
3.4851768016815186,1987-09-23
3.439164400100708,1987-09-24
3.40466046333313,1987-09-25
3.4851768016815186,1987-09-28
3.4276633262634277,1987-09-29
3.508178949356079,1987-09-30
3.5426859855651855,1987-10-01
3.5196802616119385,1987-10-02
3.4851768016815186,1987-10-05
3.40466046333313,1987-10-06
3.40466046333313,1987-10-07
3.3586504459381104,1987-10-08
3.3471479415893555,1987-10-09
3.381655216217041,1987-10-12
3.4851768016815186,1987-10-13
3.416161060333252,1987-10-14
3.439164400100708,1987-10-15
3.278135061264038,1987-10-16
2.3694591522216797,1987-10-19
2.32344913482666,1987-10-20
2.5764973163604736,1987-10-21
2.5880017280578613,1987-10-22
2.5304887294769287,1987-10-23
2.32344913482666,1987-10-26
2.3579556941986084,1987-10-27
2.392462968826294,1987-10-28
2.3809592723846436,1987-10-29
2.484480619430542,1987-10-30
2.5995023250579834,1987-11-02
2.5304887294769287,1987-11-03
2.611004114151001,1987-11-04
2.645510673522949,1987-11-05
2.6225075721740723,1987-11-06
2.6225075721740723,1987-11-09
2.6340105533599854,1987-11-10
2.6915197372436523,1987-11-11
2.645510673522949,1987-11-12
2.6225075721740723,1987-11-13
2.5995023250579834,1987-11-16
2.5649960041046143,1987-11-17
2.5189874172210693,1987-11-18
2.4959819316864014,1987-11-19
2.5649960041046143,1987-11-20
2.5304887294769287,1987-11-23
2.5189874172210693,1987-11-24
2.4499735832214355,1987-11-25
2.4499735832214355,1987-11-27
2.3694591522216797,1987-11-30
2.3579556941986084,1987-12-01
2.403965473175049,1987-12-02
2.288942337036133,1987-12-03
2.231430768966675,1987-12-04
2.1854214668273926,1987-12-07
2.231430768966675,1987-12-08
2.272141218185425,1987-12-09
2.2603063583374023,1987-12-10
2.272141218185425,1987-12-11
2.272141218185425,1987-12-14
1.9644553661346436,1987-12-15
2.0709619522094727,1987-12-16
2.023625135421753,1987-12-17
2.177469253540039,1987-12-18
2.177469253540039,1987-12-21
2.1656341552734375,1987-12-22
2.201137065887451,1987-12-23
2.177469253540039,1987-12-24
2.153801202774048,1987-12-28
2.1656341552734375,1987-12-29
2.153801202774048,1987-12-30
2.023625135421753,1987-12-31
2.177469253540039,1988-01-04
2.0591273307800293,1988-01-05
2.0709619522094727,1988-01-06
2.0827951431274414,1988-01-07
1.9289530515670776,1988-01-08
2.047293186187744,1988-01-11
1.988122820854187,1988-01-12
1.9762887954711914,1988-01-13
1.9407864809036255,1988-01-14
1.9526218175888062,1988-01-15
1.9289530515670776,1988-01-18
1.9407864809036255,1988-01-19
1.9526218175888062,1988-01-20
1.9407864809036255,1988-01-21
1.9052839279174805,1988-01-22
1.9644553661346436,1988-01-25
1.9289530515670776,1988-01-26
1.9526218175888062,1988-01-27
1.9644553661346436,1988-01-28
2.035459518432617,1988-01-29
1.9762887954711914,1988-02-01
1.9644553661346436,1988-02-02
1.9762887954711914,1988-02-03
2.035459518432617,1988-02-04
2.1182973384857178,1988-02-05
2.0709619522094727,1988-02-08
2.0709619522094727,1988-02-09
2.094630241394043,1988-02-10
2.106463670730591,1988-02-11
2.153801202774048,1988-02-12
2.224804162979126,1988-02-16
2.189303159713745,1988-02-17
2.177469253540039,1988-02-18
2.201137065887451,1988-02-19
2.2366392612457275,1988-02-22
2.2129714488983154,1988-02-23
2.2603063583374023,1988-02-24
2.272141218185425,1988-02-25
2.3076415061950684,1988-02-26
2.366813898086548,1988-02-29
2.3786468505859375,1988-03-01
2.4141485691070557,1988-03-02
2.4141485691070557,1988-03-03
2.319476842880249,1988-03-04
2.3549797534942627,1988-03-07
2.3904809951782227,1988-03-08
2.335024118423462,1988-03-09
2.310701370239258,1988-03-10
2.335024118423462,1988-03-11
2.371509075164795,1988-03-14
2.3471872806549072,1988-03-15
2.335024118423462,1988-03-16
2.359349012374878,1988-03-17
2.310701370239258,1988-03-18
2.298541307449341,1988-03-21
2.2863779067993164,1988-03-22
2.2863779067993164,1988-03-23
2.213409900665283,1988-03-24
2.1890854835510254,1988-03-25
2.176924228668213,1988-03-28
2.1647627353668213,1988-03-29
2.140439510345459,1988-03-30
2.079632043838501,1988-03-31
2.0917928218841553,1988-04-04
2.176924228668213,1988-04-05
2.2742176055908203,1988-04-06
2.2742176055908203,1988-04-07
2.2742176055908203,1988-04-08
2.310701370239258,1988-04-11
2.310701370239258,1988-04-12
2.310701370239258,1988-04-13
2.2498939037323,1988-04-14
2.2498939037323,1988-04-15
2.2863779067993164,1988-04-18
2.298541307449341,1988-04-19
2.2620558738708496,1988-04-20
2.2742176055908203,1988-04-21
2.2863779067993164,1988-04-22
2.335024118423462,1988-04-25
2.407994270324707,1988-04-26
2.407994270324707,1988-04-27
2.407994270324707,1988-04-28
2.3958325386047363,1988-04-29
2.407994270324707,1988-05-02
2.407994270324707,1988-05-03
2.3958325386047363,1988-05-04
2.359349012374878,1988-05-05
2.3836700916290283,1988-05-06
2.407994270324707,1988-05-09
2.4201555252075195,1988-05-10
2.4201555252075195,1988-05-11
2.468803644180298,1988-05-12
2.5174477100372314,1988-05-13
2.578256368637085,1988-05-16
2.553934097290039,1988-05-17
2.4809632301330566,1988-05-18
2.5174477100372314,1988-05-19
2.5904181003570557,1988-05-20
2.6025798320770264,1988-05-23
2.639063835144043,1988-05-24
2.675549268722534,1988-05-25
2.7120347023010254,1988-05-26
2.7241950035095215,1988-05-27
2.8093295097351074,1988-05-31
2.9309425354003906,1988-06-01
2.894458055496216,1988-06-02
2.9674289226531982,1988-06-03
3.0525596141815186,1988-06-06
3.0525596141815186,1988-06-07
3.064720392227173,1988-06-08
2.970750093460083,1988-06-09
2.9956095218658447,1988-06-10
2.9956095218658447,1988-06-13
3.0453295707702637,1988-06-14
3.0204684734344482,1988-06-15
2.8464508056640625,1988-06-16
2.9334592819213867,1988-06-17
2.9458909034729004,1988-06-20
2.9831807613372803,1988-06-21
3.0453295707702637,1988-06-22
3.0329015254974365,1988-06-23
3.0701889991760254,1988-06-24
2.9956095218658447,1988-06-27
3.0080394744873047,1988-06-28
2.9831807613372803,1988-06-29
3.0453295707702637,1988-06-30
2.8961706161499023,1988-07-01
3.0204684734344482,1988-07-05
2.958319902420044,1988-07-06
2.9831807613372803,1988-07-07
2.958319902420044,1988-07-08
2.958319902420044,1988-07-11
2.921029567718506,1988-07-12
2.9831807613372803,1988-07-13
2.9956095218658447,1988-07-14
3.0453295707702637,1988-07-15
2.9831807613372803,1988-07-18
2.921029567718506,1988-07-19
2.958319902420044,1988-07-20
2.9458909034729004,1988-07-21
2.9334592819213867,1988-07-22
2.9458909034729004,1988-07-25
2.9334592819213867,1988-07-26
2.9334592819213867,1988-07-27
2.970750093460083,1988-07-28
3.1199100017547607,1988-07-29
3.1571996212005615,1988-08-01
3.219348192214966,1988-08-02
3.2317769527435303,1988-08-03
3.269066333770752,1988-08-04
3.306356906890869,1988-08-05
3.3436479568481445,1988-08-08
3.306356906890869,1988-08-09
3.1696295738220215,1988-08-10
3.1820576190948486,1988-08-11
3.1820576190948486,1988-08-12
3.107480525970459,1988-08-15
3.1199100017547607,1988-08-16
3.1944892406463623,1988-08-17
3.1944892406463623,1988-08-18
3.2069180011749268,1988-08-19
3.132338523864746,1988-08-22
3.144767999649048,1988-08-23
3.1820576190948486,1988-08-24
3.1696295738220215,1988-08-25
3.1571996212005615,1988-08-26
3.1696295738220215,1988-08-29
3.1696295738220215,1988-08-30
3.1820576190948486,1988-08-31
3.144767999649048,1988-09-01
3.256638765335083,1988-09-02
3.281498432159424,1988-09-06
3.3187873363494873,1988-09-07
3.2317769527435303,1988-09-08
3.2119715213775635,1988-09-09
3.2119715213775635,1988-09-12
3.2119715213775635,1988-09-13
3.2246696949005127,1988-09-14
3.23736572265625,1988-09-15
3.2500593662261963,1988-09-16
3.288146495819092,1988-09-19
3.3135390281677246,1988-09-20
3.36431884765625,1988-09-21
3.3135390281677246,1988-09-22
3.262756586074829,1988-09-23
3.2246696949005127,1988-09-26
3.23736572265625,1988-09-27
3.23736572265625,1988-09-28
3.199277877807617,1988-09-29
3.2500593662261963,1988-09-30
3.123105049133301,1988-10-03
3.1738884449005127,1988-10-04
3.1738884449005127,1988-10-05
3.148495674133301,1988-10-06
3.2119715213775635,1988-10-07
3.199277877807617,1988-10-10
3.1865835189819336,1988-10-11
3.1357998847961426,1988-10-12
3.1357998847961426,1988-10-13
3.1738884449005127,1988-10-14
3.1865835189819336,1988-10-17
3.199277877807617,1988-10-18
3.199277877807617,1988-10-19
3.3008413314819336,1988-10-20
3.262756586074829,1988-10-21
3.23736572265625,1988-10-24
3.23736572265625,1988-10-25
3.2754499912261963,1988-10-26
3.23736572265625,1988-10-27
3.2500593662261963,1988-10-28
3.23736572265625,1988-10-31
3.262756586074829,1988-11-01
3.288146495819092,1988-11-02
3.3008413314819336,1988-11-03
3.288146495819092,1988-11-04
3.23736572265625,1988-11-07
3.3008413314819336,1988-11-08
3.3389270305633545,1988-11-09
3.3897111415863037,1988-11-10
3.3389270305633545,1988-11-11
3.288146495819092,1988-11-14
3.288146495819092,1988-11-15
3.2246696949005127,1988-11-16
3.2246696949005127,1988-11-17
3.3262341022491455,1988-11-18
3.3262341022491455,1988-11-21
3.3389270305633545,1988-11-22
3.3389270305633545,1988-11-23
3.3135390281677246,1988-11-25
3.288146495819092,1988-11-28
3.3262341022491455,1988-11-29
3.3897111415863037,1988-11-30
3.377014398574829,1988-12-01
3.4404945373535156,1988-12-02
3.3008413314819336,1988-12-05
3.3389270305633545,1988-12-06
3.36431884765625,1988-12-07
3.377014398574829,1988-12-08
3.408639907836914,1988-12-09
3.2919936180114746,1988-12-12
3.2271907329559326,1988-12-13
3.2142300605773926,1988-12-14
3.2142300605773926,1988-12-15
3.1753487586975098,1988-12-16
3.1753487586975098,1988-12-19
3.1883089542388916,1988-12-20
3.1883089542388916,1988-12-21
3.20127010345459,1988-12-22
3.20127010345459,1988-12-23
3.2271907329559326,1988-12-27
3.2271907329559326,1988-12-28
3.2142300605773926,1988-12-29
3.2142300605773926,1988-12-30
3.1883089542388916,1989-01-03
3.2142300605773926,1989-01-04
3.1883089542388916,1989-01-05
3.2142300605773926,1989-01-06
3.2271907329559326,1989-01-09
3.2271907329559326,1989-01-10
3.2660741806030273,1989-01-11
3.2919936180114746,1989-01-12
3.3179147243499756,1989-01-13
3.343837261199951,1989-01-16
3.3567962646484375,1989-01-17
3.3049542903900146,1989-01-18
3.253112554550171,1989-01-19
3.2660741806030273,1989-01-20
3.2271907329559326,1989-01-23
3.3049542903900146,1989-01-24
3.3049542903900146,1989-01-25
3.3697571754455566,1989-01-26
3.4345598220825195,1989-01-27
3.421599864959717,1989-01-30
3.3697571754455566,1989-01-31
3.3956780433654785,1989-02-01
3.4475204944610596,1989-02-02
3.3956780433654785,1989-02-03
3.3567962646484375,1989-02-06
3.408639907836914,1989-02-07
3.4345598220825195,1989-02-08
3.3049542903900146,1989-02-09
3.3179147243499756,1989-02-10
3.343837261199951,1989-02-13
3.330873966217041,1989-02-14
3.3049542903900146,1989-02-15
3.3567962646484375,1989-02-16
3.3567962646484375,1989-02-17
3.3179147243499756,1989-02-21
3.253112554550171,1989-02-22
3.2271907329559326,1989-02-23
3.1753487586975098,1989-02-24
3.20127010345459,1989-02-27
3.240150213241577,1989-02-28
3.20127010345459,1989-03-01
3.2142300605773926,1989-03-02
3.1883089542388916,1989-03-03
3.1883089542388916,1989-03-06
3.240150213241577,1989-03-07
3.240150213241577,1989-03-08
3.272479295730591,1989-03-09
3.245980978012085,1989-03-10
3.245980978012085,1989-03-13
3.2857279777526855,1989-03-14
3.338723659515381,1989-03-15
3.457965850830078,1989-03-16
3.59045147895813,1989-03-17
3.497709035873413,1989-03-20
3.5242080688476562,1989-03-21
3.5242080688476562,1989-03-22
3.457965850830078,1989-03-23
3.497709035873413,1989-03-27
3.537458896636963,1989-03-28
3.563955545425415,1989-03-29
3.749439001083374,1989-03-30
3.828935146331787,1989-03-31
3.815685272216797,1989-04-03
3.722942590713501,1989-04-04
3.6831960678100586,1989-04-05
3.6434483528137207,1989-04-06
3.6434483528137207,1989-04-07
3.6699438095092773,1989-04-10
3.749439001083374,1989-04-11
3.6964447498321533,1989-04-12
3.6699438095092773,1989-04-13
3.6964447498321533,1989-04-14
3.6434483528137207,1989-04-17
3.722942590713501,1989-04-18
3.775937557220459,1989-04-19
3.7626895904541016,1989-04-20
3.8024373054504395,1989-04-21
3.8024373054504395,1989-04-24
3.828935146331787,1989-04-25
3.8421828746795654,1989-04-26
3.855431079864502,1989-04-27
3.815685272216797,1989-04-28
3.8421828746795654,1989-05-01
3.789186477661133,1989-05-02
3.722942590713501,1989-05-03
3.6831960678100586,1989-05-04
3.6566970348358154,1989-05-05
3.6566970348358154,1989-05-08
3.6301991939544678,1989-05-09
3.6434483528137207,1989-05-10
3.563955545425415,1989-05-11
3.6037025451660156,1989-05-12
3.59045147895813,1989-05-15
3.616950035095215,1989-05-16
3.6037025451660156,1989-05-17
3.6699438095092773,1989-05-18
3.775937557220459,1989-05-19
3.815685272216797,1989-05-22
3.749439001083374,1989-05-23
3.709695339202881,1989-05-24
3.6964447498321533,1989-05-25
3.709695339202881,1989-05-26
3.722942590713501,1989-05-30
3.749439001083374,1989-05-31
3.8024373054504395,1989-06-01
3.9084248542785645,1989-06-02
3.895179510116577,1989-06-05
3.8421828746795654,1989-06-06
3.921674966812134,1989-06-07
3.9084248542785645,1989-06-08
3.900869131088257,1989-06-09
3.819882392883301,1989-06-12
3.752392292022705,1989-06-13
3.792886257171631,1989-06-14
3.752392292022705,1989-06-15
3.7793891429901123,1989-06-16
3.8468761444091797,1989-06-19
3.900869131088257,1989-06-20
3.8468761444091797,1989-06-21
3.873873233795166,1989-06-22
3.927863836288452,1989-06-23
3.887371301651001,1989-06-26
3.927863836288452,1989-06-27
3.927863836288452,1989-06-28
3.873873233795166,1989-06-29
3.873873233795166,1989-06-30
3.887371301651001,1989-07-03
3.873873233795166,1989-07-05
3.887371301651001,1989-07-06
3.9413628578186035,1989-07-07
4.008851051330566,1989-07-10
4.062840938568115,1989-07-11
4.076339244842529,1989-07-12
4.089838027954102,1989-07-13
4.076339244842529,1989-07-14
4.049344539642334,1989-07-17
3.9818532466888428,1989-07-18
3.9953536987304688,1989-07-19
3.968357801437378,1989-07-20
3.9953536987304688,1989-07-21
4.03584623336792,1989-07-24
4.022348403930664,1989-07-25
4.049344539642334,1989-07-26
4.103335380554199,1989-07-27
4.116830825805664,1989-07-28
4.197818756103516,1989-07-31
4.184323310852051,1989-08-01
4.21131706237793,1989-08-02
4.21131706237793,1989-08-03
4.116830825805664,1989-08-04
4.22481632232666,1989-08-07
4.184323310852051,1989-08-08
4.143827438354492,1989-08-09
4.184323310852051,1989-08-10
4.170822620391846,1989-08-11
4.143827438354492,1989-08-14
4.130331039428711,1989-08-15
4.130331039428711,1989-08-16
4.076339244842529,1989-08-17
4.076339244842529,1989-08-18
4.022348403930664,1989-08-21
4.022348403930664,1989-08-22
4.049344539642334,1989-08-23
4.089838027954102,1989-08-24
4.03584623336792,1989-08-25
4.076339244842529,1989-08-28
4.076339244842529,1989-08-29
4.130331039428711,1989-08-30
4.116830825805664,1989-08-31
4.130331039428711,1989-09-01
4.116830825805664,1989-09-05
3.9953536987304688,1989-09-06
4.049344539642334,1989-09-07
4.062840938568115,1989-09-08
4.082633972167969,1989-09-11
4.082633972167969,1989-09-12
4.055146217346191,1989-09-13
4.013905048370361,1989-09-14
4.000160217285156,1989-09-15
4.151368618011475,1989-09-18
4.151368618011475,1989-09-19
4.206353187561035,1989-09-20
4.330068111419678,1989-09-21
4.2888312339782715,1989-09-22
4.275080680847168,1989-09-25
4.220100402832031,1989-09-26
4.247589588165283,1989-09-27
4.385055065155029,1989-09-28
4.495025634765625,1989-09-29
4.508768558502197,1989-10-02
4.508768558502197,1989-10-03
4.495025634765625,1989-10-04
4.467530727386475,1989-10-05
4.495025634765625,1989-10-06
4.522517204284668,1989-10-09
4.453784465789795,1989-10-10
4.426293849945068,1989-10-11
4.343813419342041,1989-10-12
3.9039337635040283,1989-10-13
4.055146217346191,1989-10-16
3.95892071723938,1989-10-17
3.972666025161743,1989-10-18
3.972666025161743,1989-10-19
3.9314258098602295,1989-10-20
3.8489506244659424,1989-10-23
3.8077104091644287,1989-10-24
3.8214566707611084,1989-10-25
3.725234270095825,1989-10-26
3.6977429389953613,1989-10-27
3.6015193462371826,1989-10-30
3.6977429389953613,1989-10-31
3.6839938163757324,1989-11-01
3.629009962081909,1989-11-02
3.629009962081909,1989-11-03
3.4365639686584473,1989-11-06
3.4228155612945557,1989-11-07
3.532785415649414,1989-11-08
3.574024200439453,1989-11-09
3.574024200439453,1989-11-10
3.560276746749878,1989-11-13
3.5465328693389893,1989-11-14
3.5190412998199463,1989-11-15
3.574024200439453,1989-11-16
3.6015193462371826,1989-11-17
3.4915459156036377,1989-11-20
3.5052950382232666,1989-11-21
3.5465328693389893,1989-11-22
3.560276746749878,1989-11-24
3.6015193462371826,1989-11-27
3.5877726078033447,1989-11-28
3.532785415649414,1989-11-29
3.4915459156036377,1989-11-30
3.5190412998199463,1989-12-01
3.6015193462371826,1989-12-04
3.5190412998199463,1989-12-05
3.532785415649414,1989-12-06
3.5190412998199463,1989-12-07
3.574024200439453,1989-12-08
3.6223223209381104,1989-12-11
3.6082825660705566,1989-12-12
3.538084030151367,1989-12-13
3.538084030151367,1989-12-14
3.5100045204162598,1989-12-15
3.2853617668151855,1989-12-18
3.24324369430542,1989-12-19
3.341522693634033,1989-12-20
3.341522693634033,1989-12-21
3.3274824619293213,1989-12-22
3.3274824619293213,1989-12-26
3.3134422302246094,1989-12-27
3.3696022033691406,1989-12-28
3.355562210083008,1989-12-29
3.3696022033691406,1990-01-02
3.4819223880767822,1990-01-03
3.4959630966186523,1990-01-04
3.5100045204162598,1990-01-05
3.5100045204162598,1990-01-08
3.3976824283599854,1990-01-09
3.3836419582366943,1990-01-10
3.341522693634033,1990-01-11
3.3134422302246094,1990-01-12
3.3134422302246094,1990-01-15
3.2994027137756348,1990-01-16
3.2853617668151855,1990-01-17
3.2572832107543945,1990-01-18
3.24324369430542,1990-01-19
3.1449615955352783,1990-01-22
3.060723066329956,1990-01-23
3.0747628211975098,1990-01-24
3.046682596206665,1990-01-25
2.9764833450317383,1990-01-26
2.906282424926758,1990-01-29
2.8360819816589355,1990-01-30
2.892242193222046,1990-01-31
2.9203224182128906,1990-02-01
2.934361696243286,1990-02-02
2.9203224182128906,1990-02-05
2.906282424926758,1990-02-06
2.9203224182128906,1990-02-07
2.9203224182128906,1990-02-08
2.906282424926758,1990-02-09
2.9203224182128906,1990-02-12
2.892242193222046,1990-02-13
2.96244215965271,1990-02-14
3.0326411724090576,1990-02-15
3.046682596206665,1990-02-16
2.96244215965271,1990-02-20
2.9484033584594727,1990-02-21
2.906282424926758,1990-02-22
2.864161968231201,1990-02-23
2.9203224182128906,1990-02-26
2.864161968231201,1990-02-27
2.8782031536102295,1990-02-28
2.864161968231201,1990-03-01
2.9203224182128906,1990-03-02
2.96244215965271,1990-03-05
2.9905223846435547,1990-03-06
3.004563570022583,1990-03-07
3.0888030529022217,1990-03-08
3.0231552124023438,1990-03-09
3.0951366424560547,1990-03-12
3.0951366424560547,1990-03-13
3.0663435459136963,1990-03-14
3.0087623596191406,1990-03-15
2.9511773586273193,1990-03-16
2.9799692630767822,1990-03-19
2.893592596054077,1990-03-20
2.8360087871551514,1990-03-21
2.7784242630004883,1990-03-22
2.893592596054077,1990-03-23
2.8072164058685303,1990-03-26
2.7928214073181152,1990-03-27
2.7784242630004883,1990-03-28
2.735236883163452,1990-03-29
2.692049264907837,1990-03-30
2.6488614082336426,1990-04-02
2.735236883163452,1990-04-03
2.735236883163452,1990-04-04
2.6488614082336426,1990-04-05
2.634465456008911,1990-04-06
2.6776540279388428,1990-04-09
2.6776540279388428,1990-04-10
2.692049264907837,1990-04-11
2.821613311767578,1990-04-12
2.7784242630004883,1990-04-16
2.7928214073181152,1990-04-17
2.7784242630004883,1990-04-18
2.749634027481079,1990-04-19
2.6776540279388428,1990-04-20
2.735236883163452,1990-04-23
2.7640295028686523,1990-04-24
2.7640295028686523,1990-04-25
2.735236883163452,1990-04-26
2.720841407775879,1990-04-27
2.692049264907837,1990-04-30
2.735236883163452,1990-05-01
2.706446409225464,1990-05-02
2.735236883163452,1990-05-03
2.864802598953247,1990-05-04
2.9223835468292236,1990-05-07
2.9079880714416504,1990-05-08
2.85040545463562,1990-05-09
2.8791966438293457,1990-05-10
2.9655728340148926,1990-05-11
3.0087623596191406,1990-05-14
3.0951366424560547,1990-05-15
3.0519485473632812,1990-05-16
3.0519485473632812,1990-05-17
3.0807416439056396,1990-05-18
3.0951366424560547,1990-05-21
3.1095337867736816,1990-05-22
3.1095337867736816,1990-05-23
3.1095337867736816,1990-05-24
3.1239287853240967,1990-05-25
3.1527206897735596,1990-05-29
3.1527206897735596,1990-05-30
3.1527206897735596,1990-05-31
3.224700450897217,1990-06-01
3.267888307571411,1990-06-04
3.3110768795013428,1990-06-05
3.296680450439453,1990-06-06
3.2822866439819336,1990-06-07
3.267888307571411,1990-06-08
3.2596304416656494,1990-06-11
3.2448813915252686,1990-06-12
3.1858813762664795,1990-06-13
3.1268842220306396,1990-06-14
3.097384452819824,1990-06-15
3.0678865909576416,1990-06-18
3.1121349334716797,1990-06-19
3.0236382484436035,1990-06-20
3.038386344909668,1990-06-21
2.964639663696289,1990-06-22
2.8908920288085938,1990-06-25
2.9203903675079346,1990-06-26
3.0088891983032227,1990-06-27
3.038386344909668,1990-06-28
3.0088891983032227,1990-06-29
3.0088891983032227,1990-07-02
3.0088891983032227,1990-07-03
3.0236382484436035,1990-07-05
3.0088891983032227,1990-07-06
3.0088891983032227,1990-07-09
2.9203903675079346,1990-07-10
2.935142755508423,1990-07-11
2.876143217086792,1990-07-12
2.905641794204712,1990-07-13
2.8318941593170166,1990-07-16
2.876143217086792,1990-07-17
2.9203903675079346,1990-07-18
2.9203903675079346,1990-07-19
2.8613953590393066,1990-07-20
2.8023951053619385,1990-07-23
2.8171467781066895,1990-07-24
2.84664249420166,1990-07-25
2.8171467781066895,1990-07-26
2.7728984355926514,1990-07-27
2.758146047592163,1990-07-30
2.713900327682495,1990-07-31
2.5959038734436035,1990-08-01
2.492657423019409,1990-08-02
2.433661460876465,1990-08-03
2.5221569538116455,1990-08-06
2.6549015045166016,1990-08-07
2.7728984355926514,1990-08-08
2.8023951053619385,1990-08-09
2.7876458168029785,1990-08-10
2.8318941593170166,1990-08-13
2.84664249420166,1990-08-14
2.7728984355926514,1990-08-15
2.7286481857299805,1990-08-16
2.7286481857299805,1990-08-17
2.6844005584716797,1990-08-20
2.6549015045166016,1990-08-21
2.6401519775390625,1990-08-22
2.536907911300659,1990-08-23
2.5221569538116455,1990-08-24
2.5516552925109863,1990-08-27
2.5074071884155273,1990-08-28
2.492657423019409,1990-08-29
2.492657423019409,1990-08-30
2.5516552925109863,1990-08-31
2.5959038734436035,1990-09-04
2.6549015045166016,1990-09-05
2.6254022121429443,1990-09-06
2.699150323867798,1990-09-07
2.6602346897125244,1990-09-10
2.614631414413452,1990-09-11
2.5994293689727783,1990-09-12
2.5386228561401367,1990-09-13
2.462617874145508,1990-09-14
2.371410369873047,1990-09-17
2.371410369873047,1990-09-18
2.2649998664855957,1990-09-19
2.158590078353882,1990-09-20
2.067382335662842,1990-09-21
1.8393625020980835,1990-09-24
1.9153685569763184,1990-09-25
1.8241610527038574,1990-09-26
1.7177516222000122,1990-09-27
1.8849667310714722,1990-09-28
1.8849667310714722,1990-10-01
1.8849667310714722,1990-10-02
1.7937593460083008,1990-10-03
1.8393625020980835,1990-10-04
1.9153685569763184,1990-10-05
1.9001661539077759,1990-10-08
1.869763970375061,1990-10-09
1.8241610527038574,1990-10-10
1.611342191696167,1990-10-11
1.5353355407714844,1990-10-12
1.5657378435134888,1990-10-15
1.5657378435134888,1990-10-16
1.5201338529586792,1990-10-17
1.5201338529586792,1990-10-18
1.550537109375,1990-10-19
1.550537109375,1990-10-22
1.5353355407714844,1990-10-23
1.4897308349609375,1990-10-24
