BXP,Date
17.90254020690918,2003-08-29
18.131792068481445,2003-09-02
18.44440269470215,2003-09-03
18.56528091430664,2003-09-04
18.477760314941406,2003-09-05
18.415231704711914,2003-09-08
18.427738189697266,2003-09-09
18.269344329833984,2003-09-10
18.219324111938477,2003-09-11
18.327693939208984,2003-09-12
18.252668380737305,2003-09-15
18.252668380737305,2003-09-16
18.20681381225586,2003-09-17
18.23599624633789,2003-09-18
18.402729034423828,2003-09-19
18.319358825683594,2003-09-22
18.319358825683594,2003-09-23
18.21516227722168,2003-09-24
18.30685806274414,2003-09-25
18.247657775878906,2003-09-26
18.27725601196289,2003-09-29
18.38296890258789,2003-09-30
18.649394989013672,2003-10-01
18.924264907836914,2003-10-02
19.02999496459961,2003-10-03
19.241437911987305,2003-10-06
19.241437911987305,2003-10-07
19.22029685974121,2003-10-08
19.241437911987305,2003-10-09
19.173782348632812,2003-10-10
19.22029685974121,2003-10-13
19.165321350097656,2003-10-14
19.127260208129883,2003-10-15
19.059602737426758,2003-10-16
18.755117416381836,2003-10-17
18.725509643554688,2003-10-20
18.71282958984375,2003-10-21
18.674766540527344,2003-10-22
18.55636978149414,2003-10-23
18.416807174682617,2003-10-24
18.69591522216797,2003-10-27
18.48024559020996,2003-10-28
18.69591522216797,2003-10-29
18.738204956054688,2003-10-30
18.71282958984375,2003-10-31
18.945417404174805,2003-11-03
19.364070892333984,2003-11-04
19.22029685974121,2003-11-05
19.389446258544922,2003-11-06
19.516313552856445,2003-11-07
19.452884674072266,2003-11-10
19.32601547241211,2003-11-11
19.53746223449707,2003-11-12
19.600893020629883,2003-11-13
19.685476303100586,2003-11-14
19.622045516967773,2003-11-17
19.693927764892578,2003-11-18
19.55014419555664,2003-11-19
19.347164154052734,2003-11-20
19.309106826782227,2003-11-21
19.296419143676758,2003-11-24
19.558609008789062,2003-11-25
19.452884674072266,2003-11-26
19.558609008789062,2003-11-28
19.80388832092285,2003-12-01
19.812335968017578,2003-12-02
19.930747985839844,2003-12-03
19.706619262695312,2003-12-04
19.579757690429688,2003-12-05
19.87577247619629,2003-12-08
19.854633331298828,2003-12-09
19.706619262695312,2003-12-10
20.002643585205078,2003-12-11
19.939212799072266,2003-12-12
20.002643585205078,2003-12-15
20.133739471435547,2003-12-16
20.19293975830078,2003-12-17
20.25637435913086,2003-12-18
20.247915267944336,2003-12-19
20.395923614501953,2003-12-22
20.29020118713379,2003-12-23
20.44245147705078,2003-12-24
20.545278549194336,2003-12-26
20.6352596282959,2003-12-29
20.665252685546875,2003-12-30
20.648113250732422,2003-12-31
20.673830032348633,2004-01-02
20.56669807434082,2004-01-05
20.622400283813477,2004-01-06
20.579557418823242,2004-01-07
20.682388305664062,2004-01-08
20.75950813293457,2004-01-09
20.750944137573242,2004-01-12
20.776655197143555,2004-01-13
20.943761825561523,2004-01-14
20.605266571044922,2004-01-15
20.48101234436035,2004-01-16
20.373884201049805,2004-01-20
20.116804122924805,2004-01-21
20.395309448242188,2004-01-22
20.588123321533203,2004-01-23
21.106576919555664,2004-01-26
21.4022274017334,2004-01-27
21.17941665649414,2004-01-28
21.325098037719727,2004-01-29
21.436504364013672,2004-01-30
21.457931518554688,2004-02-02
21.36366081237793,2004-02-03
21.192262649536133,2004-02-04
21.65074348449707,2004-02-05
22.06635093688965,2004-02-06
22.096343994140625,2004-02-09
22.06635093688965,2004-02-10
22.1691837310791,2004-02-11
22.117773056030273,2004-02-12
21.984952926635742,2004-02-13
22.04922103881836,2004-02-17
22.057790756225586,2004-02-18
22.07921600341797,2004-02-19
22.014934539794922,2004-02-20
22.109195709228516,2004-02-23
22.272024154663086,2004-02-24
22.803335189819336,2004-02-25
22.503395080566406,2004-02-26
21.950664520263672,2004-02-27
22.096343994140625,2004-03-01
22.327730178833008,2004-03-02
22.45197868347168,2004-03-03
22.481977462768555,2004-03-04
22.387718200683594,2004-03-05
22.250600814819336,2004-03-08
22.520540237426758,2004-03-09
22.563390731811523,2004-03-10
22.229175567626953,2004-03-11
22.51624870300293,2004-03-12
22.302021026611328,2004-03-15
22.434839248657227,2004-03-16
22.709064483642578,2004-03-17
22.966154098510742,2004-03-18
23.201810836791992,2004-03-19
23.137542724609375,2004-03-22
23.351770401000977,2004-03-23
23.223236083984375,2004-03-24
23.518875122070312,2004-03-25
23.25751304626465,2004-03-26
23.06676483154297,2004-03-29
23.430908203125,2004-03-30
23.543624877929688,2004-03-31
24.072490692138672,2004-04-01
23.75603675842285,2004-04-02
22.654937744140625,2004-04-05
21.58851432800293,2004-04-06
21.779258728027344,2004-04-07
21.575510025024414,2004-04-08
20.491756439208984,2004-04-12
20.474411010742188,2004-04-13
20.244653701782227,2004-04-14
20.786540985107422,2004-04-15
20.990283966064453,2004-04-16
21.17668914794922,2004-04-19
20.582794189453125,2004-04-20
20.318347930908203,2004-04-21
20.353031158447266,2004-04-22
20.201309204101562,2004-04-23
20.561111450195312,2004-04-26
20.556772232055664,2004-04-27
20.569787979125977,2004-04-28
20.413721084594727,2004-04-29
20.374704360961914,2004-04-30
20.595796585083008,2004-05-03
20.582794189453125,2004-05-04
20.331357955932617,2004-05-05
20.274993896484375,2004-05-06
19.33429527282715,2004-05-07
19.074199676513672,2004-05-10
19.15655517578125,2004-05-11
19.117544174194336,2004-05-12
19.074199676513672,2004-05-13
19.355972290039062,2004-05-14
19.499032974243164,2004-05-17
20.049583435058594,2004-05-18
19.507701873779297,2004-05-19
20.03223419189453,2004-05-20
20.014892578125,2004-05-21
20.201309204101562,2004-05-24
20.539438247680664,2004-05-25
20.92091941833496,2004-05-26
21.020633697509766,2004-05-27
21.397781372070312,2004-05-28
21.06831169128418,2004-06-01
21.523488998413086,2004-06-02
21.289411544799805,2004-06-03
21.293737411499023,2004-06-04
21.480140686035156,2004-06-07
21.345767974853516,2004-06-08
21.345767974853516,2004-06-09
21.276386260986328,2004-06-10
20.925254821777344,2004-06-14
21.228717803955078,2004-06-15
21.16802978515625,2004-06-16
21.493146896362305,2004-06-17
21.497482299804688,2004-06-18
21.610198974609375,2004-06-21
21.77058982849121,2004-06-22
21.77058982849121,2004-06-23
21.722904205322266,2004-06-24
21.8486270904541,2004-06-25
22.037471771240234,2004-06-28
21.598299026489258,2004-06-29
21.993549346923828,2004-06-30
22.076988220214844,2004-07-01
22.542510986328125,2004-07-02
22.36244773864746,2004-07-06
22.520549774169922,2004-07-07
22.287799835205078,2004-07-08
22.41953468322754,2004-07-09
22.836742401123047,2004-07-12
22.70500373840332,2004-07-13
22.814788818359375,2004-07-14
22.981672286987305,2004-07-15
22.924591064453125,2004-07-16
23.038768768310547,2004-07-19
23.275917053222656,2004-07-20
23.07829475402832,2004-07-21
22.779659271240234,2004-07-22
22.652294158935547,2004-07-23
22.595212936401367,2004-07-26
22.48541259765625,2004-07-27
22.93775177001953,2004-07-28
23.003629684448242,2004-07-29
23.232006072998047,2004-07-30
23.407665252685547,2004-08-02
23.398887634277344,2004-08-03
23.671161651611328,2004-08-04
23.407665252685547,2004-08-05
23.605287551879883,2004-08-06
23.495515823364258,2004-08-09
23.407665252685547,2004-08-10
23.482316970825195,2004-08-11
23.218820571899414,2004-08-12
23.210044860839844,2004-08-13
23.587726593017578,2004-08-16
23.658000946044922,2004-08-17
23.978586196899414,2004-08-18
23.442798614501953,2004-08-19
24.176219940185547,2004-08-20
24.145477294921875,2004-08-23
24.237695693969727,2004-08-24
24.013713836669922,2004-08-25
24.132308959960938,2004-08-26
24.026897430419922,2004-08-27
24.242088317871094,2004-08-30
24.365060806274414,2004-08-31
24.264055252075195,2004-09-01
24.303571701049805,2004-09-02
24.452884674072266,2004-09-03
24.6593017578125,2004-09-07
24.615381240844727,2004-09-08
24.013713836669922,2004-09-09
24.000547409057617,2004-09-10
23.73705291748047,2004-09-13
23.275917053222656,2004-09-14
23.631643295288086,2004-09-15
24.132308959960938,2004-09-16
24.242088317871094,2004-09-17
24.06641960144043,2004-09-20
24.013713836669922,2004-09-21
23.95663833618164,2004-09-22
23.943456649780273,2004-09-23
24.044466018676758,2004-09-24
24.044466018676758,2004-09-27
24.266679763793945,2004-09-28
24.342243194580078,2004-09-29
24.617809295654297,2004-09-30
25.000011444091797,2004-10-01
25.22224998474121,2004-10-04
25.22224998474121,2004-10-05
25.32891082763672,2004-10-06
25.022241592407227,2004-10-07
25.315576553344727,2004-10-08
25.111133575439453,2004-10-11
25.422237396240234,2004-10-12
25.39113426208496,2004-10-13
25.977806091308594,2004-10-14
25.933353424072266,2004-10-15
26.02224349975586,2004-10-18
25.800024032592773,2004-10-19
25.742238998413086,2004-10-20
26.21336555480957,2004-10-21
26.222248077392578,2004-10-22
26.137802124023438,2004-10-25
26.351137161254883,2004-10-26
26.324459075927734,2004-10-27
26.55556869506836,2004-10-28
26.5422420501709,2004-10-29
26.466693878173828,2004-11-01
26.2266788482666,2004-11-02
26.422250747680664,2004-11-03
26.6400146484375,2004-11-04
25.822248458862305,2004-11-05
25.955581665039062,2004-11-08
26.102237701416016,2004-11-09
26.373340606689453,2004-11-10
26.462249755859375,2004-11-11
27.266691207885742,2004-11-12
27.577802658081055,2004-11-15
27.400026321411133,2004-11-16
26.70224380493164,2004-11-17
26.84002113342285,2004-11-18
26.400020599365234,2004-11-19
26.400020599365234,2004-11-22
26.497804641723633,2004-11-23
26.871143341064453,2004-11-24
26.693349838256836,2004-11-26
26.64446258544922,2004-11-29
26.746686935424805,2004-11-30
27.555578231811523,2004-12-01
27.346689224243164,2004-12-02
27.88890838623047,2004-12-03
28.088903427124023,2004-12-06
27.77336311340332,2004-12-07
27.880016326904297,2004-12-08
27.697803497314453,2004-12-09
27.97336196899414,2004-12-10
27.955589294433594,2004-12-13
28.0089168548584,2004-12-14
28.222244262695312,2004-12-15
27.955589294433594,2004-12-16
28.133358001708984,2004-12-17
28.222244262695312,2004-12-20
28.48002815246582,2004-12-21
28.822242736816406,2004-12-22
28.24003028869629,2004-12-23
28.311145782470703,2004-12-27
28.46669578552246,2004-12-28
28.646286010742188,2004-12-29
28.727108001708984,2004-12-30
29.03692626953125,2004-12-31
28.57893180847168,2005-01-03
28.089527130126953,2005-01-04
26.984983444213867,2005-01-05
27.478883743286133,2005-01-06
27.429492950439453,2005-01-07
27.218481063842773,2005-01-10
26.773967742919922,2005-01-11
26.594350814819336,2005-01-12
26.805391311645508,2005-01-13
26.88620376586914,2005-01-14
27.17356300354004,2005-01-18
27.164594650268555,2005-01-19
27.14662742614746,2005-01-20
27.14662742614746,2005-01-21
26.74701499938965,2005-01-24
26.172283172607422,2005-01-25
26.060049057006836,2005-01-26
25.5616512298584,2005-01-27
26.03758430480957,2005-01-28
25.943286895751953,2005-01-31
26.01514434814453,2005-02-01
26.612308502197266,2005-02-02
26.580888748168945,2005-02-03
26.769466400146484,2005-02-04
26.589866638183594,2005-02-07
26.580888748168945,2005-02-08
26.83232307434082,2005-02-09
26.91762924194336,2005-02-10
27.119693756103516,2005-02-11
27.19601058959961,2005-02-14
27.299287796020508,2005-02-15
27.478883743286133,2005-02-16
27.730321884155273,2005-02-17
27.420520782470703,2005-02-18
26.67068862915039,2005-02-22
26.61679458618164,2005-02-23
26.4282169342041,2005-02-24
26.99396514892578,2005-02-25
26.850292205810547,2005-02-28
27.240909576416016,2005-03-01
27.05234718322754,2005-03-02
27.00293731689453,2005-03-03
27.77074432373047,2005-03-04
28.053621292114258,2005-03-07
27.748289108276367,2005-03-08
26.881717681884766,2005-03-09
27.35317039489746,2005-03-10
27.169076919555664,2005-03-11
27.645017623901367,2005-03-14
27.595623016357422,2005-03-15
27.245410919189453,2005-03-16
27.645017623901367,2005-03-17
27.636032104492188,2005-03-18
27.36663246154785,2005-03-21
26.697622299194336,2005-03-22
26.71558380126953,2005-03-23
26.87722396850586,2005-03-24
26.760486602783203,2005-03-28
26.746862411499023,2005-03-29
27.16904640197754,2005-03-30
27.341543197631836,2005-03-31
27.078243255615234,2005-04-01
27.12818717956543,2005-04-04
27.132720947265625,2005-04-05
27.368793487548828,2005-04-06
27.514047622680664,2005-04-07
27.57760238647461,2005-04-08
27.754642486572266,2005-04-11
28.14504623413086,2005-04-12
28.249446868896484,2005-04-13
28.20404815673828,2005-04-14
28.294837951660156,2005-04-15
28.412879943847656,2005-04-18
28.462812423706055,2005-04-19
28.417415618896484,2005-04-20
28.50820541381836,2005-04-21
28.730632781982422,2005-04-22
28.916757583618164,2005-04-25
28.94853401184082,2005-04-26
29.69755744934082,2005-04-27
30.087947845458984,2005-04-28
30.174203872680664,2005-04-29
29.765647888183594,2005-05-02
29.938148498535156,2005-05-03
30.178749084472656,2005-05-04
30.560068130493164,2005-05-05
30.328556060791016,2005-05-06
30.846046447753906,2005-05-09
30.732561111450195,2005-05-10
30.392105102539062,2005-05-11
29.919986724853516,2005-05-12
29.856435775756836,2005-05-13
30.187835693359375,2005-05-16
30.333087921142578,2005-05-17
30.414810180664062,2005-05-18
31.132041931152344,2005-05-19
30.88236427307129,2005-05-20
30.977706909179688,2005-05-23
30.32401466369629,2005-05-24
30.115192413330078,2005-05-25
29.733882904052734,2005-05-26
29.82465171813965,2005-05-27
30.32401466369629,2005-05-31
30.428417205810547,2005-06-01
30.364864349365234,2005-06-02
30.414810180664062,2005-06-03
30.523754119873047,2005-06-06
30.637237548828125,2005-06-07
30.75527000427246,2005-06-08
30.641788482666016,2005-06-09
30.75527000427246,2005-06-10
30.968629837036133,2005-06-13
31.12751007080078,2005-06-14
31.10934829711914,2005-06-15
31.041255950927734,2005-06-16
31.731264114379883,2005-06-17
31.65862464904785,2005-06-20
31.377178192138672,2005-06-21
31.41803741455078,2005-06-22
31.522445678710938,2005-06-23
31.467952728271484,2005-06-24
31.34087562561035,2005-06-27
31.505903244018555,2005-06-28
31.725971221923828,2005-06-29
32.09275436401367,2005-06-30
32.54663848876953,2005-07-01
32.881317138671875,2005-07-05
32.734615325927734,2005-07-06
32.963844299316406,2005-07-07
33.4910774230957,2005-07-08
33.78908920288086,2005-07-11
33.86702346801758,2005-07-12
33.68364715576172,2005-07-13
33.31684875488281,2005-07-14
33.33061599731445,2005-07-15
33.458984375,2005-07-18
33.67446517944336,2005-07-19
34.032066345214844,2005-07-20
33.413150787353516,2005-07-21
33.656131744384766,2005-07-22
33.97246170043945,2005-07-25
34.27047348022461,2005-07-26
34.56846618652344,2005-07-27
34.82980728149414,2005-07-28
34.91232681274414,2005-07-29
34.898590087890625,2005-08-01
34.95817184448242,2005-08-02
34.91691589355469,2005-08-03
34.38968276977539,2005-08-04
33.59653091430664,2005-08-05
32.32198715209961,2005-08-08
32.61082077026367,2005-08-09
32.358665466308594,2005-08-10
32.34949493408203,2005-08-11
32.4549446105957,2005-08-12
32.62457275390625,2005-08-15
32.62000274658203,2005-08-16
32.33116149902344,2005-08-17
32.20736312866211,2005-08-18
32.216529846191406,2005-08-19
32.344913482666016,2005-08-22
32.422847747802734,2005-08-23
32.344913482666016,2005-08-24
32.46411895751953,2005-08-25
32.10649108886719,2005-08-26
32.01939010620117,2005-08-29
32.01482009887695,2005-08-30
32.62000274658203,2005-08-31
32.82171630859375,2005-09-01
32.775856018066406,2005-09-02
33.271026611328125,2005-09-06
33.02803039550781,2005-09-07
32.963844299316406,2005-09-08
33.12888717651367,2005-09-09
32.98676681518555,2005-09-12
32.84005355834961,2005-09-13
32.97759246826172,2005-09-14
33.22975158691406,2005-09-15
33.559837341308594,2005-09-16
33.284767150878906,2005-09-19
33.12430953979492,2005-09-20
32.56038284301758,2005-09-21
32.75294494628906,2005-09-22
32.826297760009766,2005-09-23
32.97759246826172,2005-09-26
32.86756134033203,2005-09-27
33.21298599243164,2005-09-28
33.39528274536133,2005-09-29
34.014156341552734,2005-09-30
34.33079147338867,2005-10-03
33.74070358276367,2005-10-04
33.174598693847656,2005-10-05
32.83877944946289,2005-10-06
32.4213981628418,2005-10-07
32.19111251831055,2005-10-10
31.797725677490234,2005-10-11
31.356348037719727,2005-10-12
31.236417770385742,2005-10-13
32.066375732421875,2005-10-14
32.34464645385742,2005-10-17
32.02320098876953,2005-10-18
32.35902404785156,2005-10-19
32.09516906738281,2005-10-20
32.143131256103516,2005-10-21
32.72843551635742,2005-10-24
32.48855972290039,2005-10-25
32.258296966552734,2005-10-26
31.917652130126953,2005-10-27
32.565311431884766,2005-10-28
33.20819854736328,2005-10-31
32.45497131347656,2005-11-01
32.45497131347656,2005-11-02
32.29185485839844,2005-11-03
32.143131256103516,2005-11-04
32.36863327026367,2005-11-07
32.31105041503906,2005-11-08
33.00669479370117,2005-11-09
34.397953033447266,2005-11-10
34.949676513671875,2005-11-11
35.131980895996094,2005-11-14
34.9688606262207,2005-11-15
35.026424407958984,2005-11-16
35.40542984008789,2005-11-17
35.47739028930664,2005-11-18
35.343055725097656,2005-11-21
35.58294677734375,2005-11-22
35.69808578491211,2005-11-23
35.81801986694336,2005-11-25
35.71727752685547,2005-11-28
36.12506103515625,2005-11-29
36.081878662109375,2005-11-30
36.4848747253418,2005-12-01
36.297767639160156,2005-12-02
36.27378463745117,2005-12-05
35.995513916015625,2005-12-06
35.69808578491211,2005-12-07
35.6693000793457,2005-12-08
35.870792388916016,2005-12-09
35.91875457763672,2005-12-12
36.009891510009766,2005-12-13
36.46087646484375,2005-12-14
35.928367614746094,2005-12-15
36.30735397338867,2005-12-16
35.74125289916992,2005-12-19
35.46299743652344,2005-12-20
35.63090133666992,2005-12-21
35.75566864013672,2005-12-22
35.88517379760742,2005-12-23
35.870792388916016,2005-12-27
36.064453125,2005-12-28
35.80299758911133,2005-12-29
35.890140533447266,2005-12-30
36.48566818237305,2006-01-03
36.621238708496094,2006-01-04
37.18284606933594,2006-01-05
37.93326950073242,2006-01-06
38.44647216796875,2006-01-09
38.49003601074219,2006-01-10
37.93810272216797,2006-01-11
37.68635940551758,2006-01-12
37.2360954284668,2006-01-13
37.12473678588867,2006-01-17
36.79550552368164,2006-01-18
37.090850830078125,2006-01-19
36.9359130859375,2006-01-20
37.19253158569336,2006-01-23
37.56047058105469,2006-01-24
37.44425582885742,2006-01-25
37.62340545654297,2006-01-26
37.86549758911133,2006-01-27
37.76381301879883,2006-01-30
37.88969802856445,2006-01-31
38.151145935058594,2006-02-01
38.28185272216797,2006-02-02
37.87033462524414,2006-02-03
38.06884002685547,2006-02-06
38.0494499206543,2006-02-07
37.6669921875,2006-02-08
37.91390609741211,2006-02-09
37.93810272216797,2006-02-10
38.33512878417969,2006-02-13
38.59172058105469,2006-02-14
39.31793975830078,2006-02-15
39.6132698059082,2006-02-16
40.64936828613281,2006-02-17
41.1431999206543,2006-02-21
41.2739143371582,2006-02-22
41.2739143371582,2006-02-23
41.361061096191406,2006-02-24
41.35136032104492,2006-02-27
40.99310302734375,2006-02-28
41.03184127807617,2006-03-01
41.29814147949219,2006-03-02
41.47242736816406,2006-03-03
42.377803802490234,2006-03-06
42.319698333740234,2006-03-07
42.7796516418457,2006-03-08
43.09917068481445,2006-03-09
43.4913330078125,2006-03-10
43.50100326538086,2006-03-13
43.41386413574219,2006-03-14
45.05514144897461,2006-03-15
45.26817321777344,2006-03-16
46.488216400146484,2006-03-17
45.36015319824219,2006-03-20
45.06483459472656,2006-03-21
44.99704360961914,2006-03-22
44.90505599975586,2006-03-23
44.70171356201172,2006-03-24
44.00938415527344,2006-03-27
44.20304489135742,2006-03-28
47.25168991088867,2006-03-29
46.978515625,2006-03-30
45.485904693603516,2006-03-31
44.656673431396484,2006-04-03
43.8713493347168,2006-04-04
44.08596420288086,2006-04-05
43.866477966308594,2006-04-06
43.12502670288086,2006-04-07
43.056739807128906,2006-04-10
42.495784759521484,2006-04-11
42.437252044677734,2006-04-12
41.944580078125,2006-04-13
41.86653518676758,2006-04-17
42.86650466918945,2006-04-18
43.67624282836914,2006-04-19
43.471370697021484,2006-04-20
43.66645812988281,2006-04-21
43.373779296875,2006-04-24
42.81283187866211,2006-04-25
41.90068435668945,2006-04-26
42.82259750366211,2006-04-27
43.056739807128906,2006-04-28
42.44213104248047,2006-05-01
41.85679626464844,2006-05-02
41.61289978027344,2006-05-03
41.993370056152344,2006-05-04
42.729923248291016,2006-05-05
43.04210662841797,2006-05-08
43.568904876708984,2006-05-09
44.076202392578125,2006-05-10
42.96403503417969,2006-05-11
42.447017669677734,2006-05-12
42.58848190307617,2006-05-15
42.471397399902344,2006-05-16
41.949459075927734,2006-05-17
41.842159271240234,2006-05-18
41.96900177001953,2006-05-19
41.39828872680664,2006-05-22
40.67148208618164,2006-05-23
40.42271041870117,2006-05-24
41.4665641784668,2006-05-25
42.33480453491211,2006-05-26
41.4860725402832,2006-05-30
41.29096984863281,2006-05-31
42.0909538269043,2006-06-01
42.9104118347168,2006-06-02
42.97868728637695,2006-06-05
42.82259750366211,2006-06-06
42.793331146240234,2006-06-07
42.437252044677734,2006-06-08
42.915279388427734,2006-06-09
42.19826126098633,2006-06-12
42.19826126098633,2006-06-13
42.05189514160156,2006-06-14
42.60309982299805,2006-06-15
42.95429992675781,2006-06-16
43.06650924682617,2006-06-19
42.671409606933594,2006-06-20
43.02259063720703,2006-06-21
42.70555114746094,2006-06-22
42.69579315185547,2006-06-23
42.99821853637695,2006-06-26
42.62748718261719,2006-06-27
43.1043586730957,2006-06-28
43.78277587890625,2006-06-29
44.44152069091797,2006-06-30
45.011810302734375,2006-07-03
44.86433792114258,2006-07-05
45.105201721191406,2006-07-06
45.22810745239258,2006-07-07
45.82294464111328,2006-07-10
46.02945327758789,2006-07-11
46.221160888671875,2006-07-12
45.695125579833984,2006-07-13
45.060951232910156,2006-07-14
45.0707893371582,2006-07-17
45.9163703918457,2006-07-18
46.914329528808594,2006-07-19
46.594757080078125,2006-07-20
45.72464370727539,2006-07-21
46.55054473876953,2006-07-24
46.98316192626953,2006-07-25
46.52594757080078,2006-07-26
47.07163619995117,2006-07-27
48.13352584838867,2006-07-28
48.276084899902344,2006-07-31
48.01555252075195,2006-08-01
47.917213439941406,2006-08-02
48.91027069091797,2006-08-03
49.40678405761719,2006-08-04
48.91027069091797,2006-08-07
47.58783721923828,2006-08-08
47.18962097167969,2006-08-09
46.93891525268555,2006-08-10
46.75208282470703,2006-08-11
47.49443817138672,2006-08-14
47.59767150878906,2006-08-15
47.563255310058594,2006-08-16
47.951629638671875,2006-08-17
47.98602294921875,2006-08-18
48.23183059692383,2006-08-21
49.09708023071289,2006-08-22
48.512054443359375,2006-08-23
49.07247543334961,2006-08-24
49.03316116333008,2006-08-25
49.81976318359375,2006-08-28
49.809906005859375,2006-08-29
49.89348602294922,2006-08-30
49.96229934692383,2006-08-31
49.603431701660156,2006-09-01
50.06061935424805,2006-09-05
49.78532791137695,2006-09-06
49.27896499633789,2006-09-07
49.4903564453125,2006-09-08
50.46372604370117,2006-09-11
51.35847473144531,2006-09-12
51.47154235839844,2006-09-13
51.0930061340332,2006-09-14
51.25031661987305,2006-09-15
50.94062423706055,2006-09-18
51.60920715332031,2006-09-19
51.25031661987305,2006-09-20
50.714473724365234,2006-09-21
51.15692901611328,2006-09-22
51.206092834472656,2006-09-25
50.90617752075195,2006-09-26
51.41590118408203,2006-09-27
50.70330047607422,2006-09-28
51.13878631591797,2006-09-29
51.084354400634766,2006-10-02
51.38621520996094,2006-10-03
51.63859558105469,2006-10-04
52.18788146972656,2006-10-05
51.57921600341797,2006-10-06
52.07405090332031,2006-10-09
51.8365364074707,2006-10-10
51.41093826293945,2006-10-11
51.876121520996094,2006-10-12
52.52934646606445,2006-10-13
52.22252655029297,2006-10-16
51.70292663574219,2006-10-17
51.658390045166016,2006-10-18
51.57426071166992,2006-10-19
51.72270202636719,2006-10-20
52.370975494384766,2006-10-23
51.58908462524414,2006-10-24
51.72766876220703,2006-10-25
52.019622802734375,2006-10-26
51.6435432434082,2006-10-27
52.52934646606445,2006-10-30
52.8658332824707,2006-10-31
52.37593078613281,2006-11-01
51.485191345214844,2006-11-02
51.143733978271484,2006-11-03
51.74251174926758,2006-11-06
51.153629302978516,2006-11-07
51.18826675415039,2006-11-08
51.71282196044922,2006-11-09
52.370975494384766,2006-11-10
52.58375930786133,2006-11-13
53.499263763427734,2006-11-14
53.47944641113281,2006-11-15
54.22175979614258,2006-11-16
53.751625061035156,2006-11-17
57.18102264404297,2006-11-20
57.8342399597168,2006-11-21
58.047027587890625,2006-11-22
58.36867904663086,2006-11-24
56.28036880493164,2006-11-27
56.66142272949219,2006-11-28
57.18102264404297,2006-11-29
57.92330551147461,2006-11-30
57.82432556152344,2006-12-01
58.39344787597656,2006-12-04
57.962894439697266,2006-12-05
57.5670166015625,2006-12-06
57.725372314453125,2006-12-07
58.017330169677734,2006-12-08
57.581851959228516,2006-12-11
57.13151931762695,2006-12-12
57.06719207763672,2006-12-13
57.5521354675293,2006-12-14
56.992977142333984,2006-12-15
56.537689208984375,2006-12-18
55.71128463745117,2006-12-19
57.10183334350586,2006-12-20
55.98839569091797,2006-12-21
55.35995101928711,2006-12-22
55.86467361450195,2006-12-26
57.44423294067383,2006-12-27
58.118961334228516,2006-12-28
58.51642990112305,2006-12-29
58.62629699707031,2007-01-03
58.41183853149414,2007-01-04
57.3867073059082,2007-01-05
57.71623611450195,2007-01-08
58.4484748840332,2007-01-09
59.65666198730469,2007-01-10
60.25812530517578,2007-01-11
60.603328704833984,2007-01-12
62.0939826965332,2007-01-16
61.98934555053711,2007-01-17
61.70168685913086,2007-01-18
62.72683334350586,2007-01-19
62.669288635253906,2007-01-22
62.97263717651367,2007-01-23
63.772911071777344,2007-01-24
64.1913070678711,2007-01-25
64.16514587402344,2007-01-26
64.04486083984375,2007-01-29
64.7509536743164,2007-01-30
65.94866943359375,2007-01-31
65.94866943359375,2007-02-01
66.36189270019531,2007-02-02
66.12129211425781,2007-02-05
67.14641571044922,2007-02-06
68.38599395751953,2007-02-07
67.72174835205078,2007-02-08
66.44556427001953,2007-02-09
64.59403991699219,2007-02-12
65.79698181152344,2007-02-13
65.37335205078125,2007-02-14
66.4769515991211,2007-02-15
65.83885192871094,2007-02-16
66.63909149169922,2007-02-20
66.28865051269531,2007-02-21
65.90159606933594,2007-02-22
64.14948272705078,2007-02-23
63.78336715698242,2007-02-26
61.82200241088867,2007-02-27
62.77913284301758,2007-02-28
62.0939826965332,2007-03-01
61.21005630493164,2007-03-02
59.48407745361328,2007-03-05
61.80106735229492,2007-03-06
60.901451110839844,2007-03-07
62.2247314453125,2007-03-08
62.60654067993164,2007-03-09
62.60654067993164,2007-03-12
61.28850555419922,2007-03-13
61.5395622253418,2007-03-14
61.80631637573242,2007-03-15
61.02174758911133,2007-03-16
61.72262954711914,2007-03-19
61.57094192504883,2007-03-20
62.50713348388672,2007-03-21
62.19335174560547,2007-03-22
62.31362533569336,2007-03-23
61.220516204833984,2007-03-26
60.556236267089844,2007-03-27
60.50365447998047,2007-03-28
60.319522857666016,2007-03-29
61.76630401611328,2007-03-30
62.37134552001953,2007-04-02
62.85541534423828,2007-04-03
62.38188552856445,2007-04-04
62.129364013671875,2007-04-05
62.47134017944336,2007-04-09
62.11885452270508,2007-04-10
61.324398040771484,2007-04-11
60.84563446044922,2007-04-12
61.1981315612793,2007-04-13
60.96138000488281,2007-04-16
61.74529266357422,2007-04-17
61.32966613769531,2007-04-18
61.11392593383789,2007-04-19
61.213905334472656,2007-04-20
62.003089904785156,2007-04-23
61.419071197509766,2007-04-24
61.6716194152832,2007-04-25
61.80315399169922,2007-04-26
62.5660285949707,2007-04-27
61.850494384765625,2007-04-30
61.350677490234375,2007-05-01
61.513790130615234,2007-05-02
61.69795608520508,2007-05-03
60.840362548828125,2007-05-04
61.1402702331543,2007-05-07
60.60883331298828,2007-05-08
61.99256134033203,2007-05-09
61.14551544189453,2007-05-10
61.61376953125,2007-05-11
61.087642669677734,2007-05-14
59.6092643737793,2007-05-15
