PDCO,Date
14.114692687988281,2008-10-27
15.07093334197998,2008-10-28
15.259490013122559,2008-10-29
17.293193817138672,2008-10-30
17.0575008392334,2008-10-31
17.131572723388672,2008-11-03
17.286455154418945,2008-11-04
15.5759916305542,2008-11-05
15.313362121582031,2008-11-06
15.858823776245117,2008-11-07
15.515387535095215,2008-11-10
15.111343383789062,2008-11-11
14.77463436126709,2008-11-12
15.670268058776855,2008-11-13
14.841981887817383,2008-11-14
14.471602439880371,2008-11-17
14.613016128540039,2008-11-18
13.245988845825195,2008-11-19
11.78469181060791,2008-11-20
12.202204704284668,2008-11-21
12.363823890686035,2008-11-24
12.148331642150879,2008-11-25
12.660125732421875,2008-11-26
12.673591613769531,2008-11-28
12.229142189025879,2008-12-01
12.841947555541992,2008-12-02
12.478302955627441,2008-12-03
11.717350959777832,2008-12-04
11.953043937683105,2008-12-05
12.336892127990723,2008-12-08
12.222407341003418,2008-12-09
12.316685676574707,2008-12-10
12.134864807128906,2008-12-11
12.202204704284668,2008-12-12
11.926107406616211,2008-12-15
12.559112548828125,2008-12-16
12.565845489501953,2008-12-17
12.565845489501953,2008-12-18
12.39076042175293,2008-12-19
12.343622207641602,2008-12-22
12.215675354003906,2008-12-23
12.256081581115723,2008-12-24
12.289751052856445,2008-12-26
11.979984283447266,2008-12-29
12.283014297485352,2008-12-30
12.62645435333252,2008-12-31
13.077637672424316,2009-01-02
12.949689865112305,2009-01-05
13.097840309143066,2009-01-06
13.010299682617188,2009-01-07
13.219053268432617,2009-01-08
13.050704956054688,2009-01-09
12.828476905822754,2009-01-12
13.04396915435791,2009-01-13
12.72072982788086,2009-01-14
12.895818710327148,2009-01-15
12.794812202453613,2009-01-16
11.966511726379395,2009-01-20
12.350358963012695,2009-01-21
12.229142189025879,2009-01-22
12.12139892578125,2009-01-23
12.316685676574707,2009-01-26
12.599518775939941,2009-01-27
12.835210800170898,2009-01-28
12.505241394042969,2009-01-29
12.384026527404785,2009-01-30
12.63319206237793,2009-02-02
12.62645435333252,2009-02-03
12.767868041992188,2009-02-04
13.050704956054688,2009-02-05
13.407612800598145,2009-02-06
13.266192436218262,2009-02-09
12.90255355834961,2009-02-10
12.922757148742676,2009-02-11
13.050704956054688,2009-02-12
13.064172744750977,2009-02-13
12.559112548828125,2009-02-17
12.464837074279785,2009-02-18
13.744319915771484,2009-02-19
13.488421440124512,2009-02-20
13.19885540008545,2009-02-23
13.448019027709961,2009-02-24
13.205589294433594,2009-02-25
12.384026527404785,2009-02-26
12.168534278869629,2009-02-27
11.38737964630127,2009-03-02
11.41431999206543,2009-03-03
11.777955055236816,2009-03-04
11.239227294921875,2009-03-05
11.144951820373535,2009-03-06
11.023737907409668,2009-03-09
11.636544227600098,2009-03-10
11.21902847290039,2009-03-11
11.858763694763184,2009-03-12
12.11466121673584,2009-03-13
11.737553596496582,2009-03-16
12.10119342803955,2009-03-17
12.235875129699707,2009-03-18
12.155069351196289,2009-03-19
11.939576148986816,2009-03-20
12.687061309814453,2009-03-23
12.700532913208008,2009-03-24
12.90255355834961,2009-03-25
13.3402681350708,2009-03-26
13.151719093322754,2009-03-27
12.895818710327148,2009-03-30
12.700532913208008,2009-03-31
12.518710136413574,2009-04-01
13.118045806884766,2009-04-02
12.63319206237793,2009-04-03
12.63319206237793,2009-04-06
12.53217601776123,2009-04-07
12.680331230163574,2009-04-08
13.380680084228516,2009-04-09
13.252724647521973,2009-04-13
13.333534240722656,2009-04-14
13.555760383605957,2009-04-15
14.02041244506836,2009-04-16
14.545672416687012,2009-04-17
13.946338653564453,2009-04-20
13.751051902770996,2009-04-21
13.690444946289062,2009-04-22
13.427814483642578,2009-04-23
13.40087890625,2009-04-24
13.367210388183594,2009-04-27
13.239258766174316,2009-04-28
13.555760383605957,2009-04-29
13.777986526489258,2009-04-30
13.757781028747559,2009-05-01
14.48507022857666,2009-05-04
14.70056438446045,2009-05-05
14.72750186920166,2009-05-06
15.064199447631836,2009-05-07
15.542318344116211,2009-05-08
15.367238998413086,2009-05-11
15.394174575805664,2009-05-12
14.895855903625488,2009-05-13
14.983393669128418,2009-05-14
14.868913650512695,2009-05-15
15.185418128967285,2009-05-18
15.279692649841309,2009-05-19
15.19888687133789,2009-05-20
13.589432716369629,2009-05-21
13.528827667236328,2009-05-22
13.865533828735352,2009-05-26
13.643305778503418,2009-05-27
13.703911781311035,2009-05-28
13.865533828735352,2009-05-29
14.081025123596191,2009-06-01
14.256109237670898,2009-06-02
14.081025123596191,2009-06-03
13.83185863494873,2009-06-04
13.764516830444336,2009-06-05
13.683706283569336,2009-06-08
13.676971435546875,2009-06-09
13.663509368896484,2009-06-10
13.784721374511719,2009-06-11
13.777986526489258,2009-06-12
13.313332557678223,2009-06-15
13.434550285339355,2009-06-16
13.676971435546875,2009-06-17
13.818391799926758,2009-06-18
14.033885955810547,2009-06-19
13.676971435546875,2009-06-22
13.670244216918945,2009-06-23
13.865533828735352,2009-06-24
14.128162384033203,2009-06-25
14.417728424072266,2009-06-26
14.525473594665527,2009-06-29
14.613016128540039,2009-06-30
14.808307647705078,2009-07-01
14.552410125732422,2009-07-02
14.66015625,2009-07-06
14.431198120117188,2009-07-07
14.283045768737793,2009-07-08
14.175304412841797,2009-07-09
14.14836311340332,2009-07-10
14.390789985656738,2009-07-13
14.437932968139648,2009-07-14
14.73422908782959,2009-07-15
15.185418128967285,2009-07-16
15.030534744262695,2009-07-17
15.158477783203125,2009-07-20
15.21235466003418,2009-07-21
15.064199447631836,2009-07-22
15.811690330505371,2009-07-23
16.249399185180664,2009-07-24
16.411022186279297,2009-07-27
16.437959671020508,2009-07-28
16.532241821289062,2009-07-29
16.76119613647461,2009-07-30
17.077699661254883,2009-07-31
17.32686424255371,2009-08-03
17.178714752197266,2009-08-04
16.673654556274414,2009-08-05
16.59284782409668,2009-08-06
16.835275650024414,2009-08-07
17.077699661254883,2009-08-10
16.76119613647461,2009-08-11
17.145038604736328,2009-08-12
17.192188262939453,2009-08-13
17.01036262512207,2009-08-14
16.80832862854004,2009-08-17
16.88241195678711,2009-08-18
17.09789276123047,2009-08-19
18.303308486938477,2009-08-20
18.471664428710938,2009-08-21
18.619808197021484,2009-08-24
18.646747589111328,2009-08-25
18.464927673339844,2009-08-26
18.45819664001465,2009-08-27
18.357181549072266,2009-08-28
18.336977005004883,2009-08-31
17.912738800048828,2009-09-01
17.88579559326172,2009-09-02
18.013748168945312,2009-09-03
18.404321670532227,2009-09-04
18.336977005004883,2009-09-08
18.41778564453125,2009-09-09
18.552471160888672,2009-09-10
18.552471160888672,2009-09-11
18.59287452697754,2009-09-14
18.35045051574707,2009-09-15
18.72756004333496,2009-09-16
18.862241744995117,2009-09-17
18.700620651245117,2009-09-18
18.747760772705078,2009-09-21
18.673681259155273,2009-09-22
18.464927673339844,2009-09-23
18.316776275634766,2009-09-24
18.262907028198242,2009-09-25
18.586139678955078,2009-09-28
18.471664428710938,2009-09-29
18.35045051574707,2009-09-30
18.02048110961914,2009-10-01
17.912738800048828,2009-10-02
17.932937622070312,2009-10-05
17.9868106842041,2009-10-06
17.96660614013672,2009-10-07
18.04067611694336,2009-10-08
18.134960174560547,2009-10-09
17.932937622070312,2009-10-12
17.710704803466797,2009-10-13
17.946407318115234,2009-10-14
18.108022689819336,2009-10-15
17.980073928833008,2009-10-16
18.28311538696289,2009-10-19
18.060876846313477,2009-10-20
18.09455108642578,2009-10-21
18.323505401611328,2009-10-22
18.074352264404297,2009-10-23
17.946407318115234,2009-10-26
17.946407318115234,2009-10-27
17.576026916503906,2009-10-28
17.69051170349121,2009-10-29
17.192188262939453,2009-10-30
17.320127487182617,2009-11-02
17.400941848754883,2009-11-03
17.15850830078125,2009-11-04
17.55582046508789,2009-11-05
17.4211483001709,2009-11-06
17.589494705200195,2009-11-09
17.710704803466797,2009-11-10
17.677040100097656,2009-11-11
17.42787742614746,2009-11-12
17.48847770690918,2009-11-13
17.58275604248047,2009-11-16
17.367267608642578,2009-11-17
17.72417640686035,2009-11-18
17.650100708007812,2009-11-19
17.4211483001709,2009-11-20
17.656835556030273,2009-11-23
17.549087524414062,2009-11-24
17.6231632232666,2009-11-25
17.414409637451172,2009-11-27
17.31339454650879,2009-11-30
17.515417098999023,2009-12-01
17.73090171813965,2009-12-02
17.495214462280273,2009-12-03
17.751113891601562,2009-12-04
17.73090171813965,2009-12-07
17.677040100097656,2009-12-08
17.66357421875,2009-12-09
18.074352264404297,2009-12-10
18.23596954345703,2009-12-11
18.45819664001465,2009-12-14
18.646747589111328,2009-12-15
18.518795013427734,2009-12-16
18.316776275634766,2009-12-17
18.168628692626953,2009-12-18
18.42452621459961,2009-12-21
18.660228729248047,2009-12-22
18.78142547607422,2009-12-23
18.693883895874023,2009-12-24
18.646747589111328,2009-12-28
18.92957878112793,2009-12-29
18.889169692993164,2009-12-30
18.842039108276367,2009-12-31
19.40097427368164,2010-01-04
19.33362579345703,2010-01-05
19.320165634155273,2010-01-06
19.7376708984375,2010-01-07
20.134986877441406,2010-01-08
20.70738410949707,2010-01-11
20.289873123168945,2010-01-12
20.58616828918457,2010-01-13
20.592906951904297,2010-01-14
20.209064483642578,2010-01-15
20.471691131591797,2010-01-19
20.215795516967773,2010-01-20
19.926225662231445,2010-01-21
19.46831512451172,2010-01-22
19.629924774169922,2010-01-25
19.569326400756836,2010-01-26
19.53565216064453,2010-01-27
19.246089935302734,2010-01-28
19.23261260986328,2010-01-29
19.387502670288086,2010-02-01
19.771345138549805,2010-02-02
19.67033576965332,2010-02-03
19.279748916625977,2010-02-04
19.246089935302734,2010-02-05
19.273027420043945,2010-02-08
19.636661529541016,2010-02-09
19.43463897705078,2010-02-10
19.50197982788086,2010-02-11
19.367294311523438,2010-02-12
19.939697265625,2010-02-16
19.946434020996094,2010-02-17
19.892560958862305,2010-02-18
20.0609130859375,2010-02-19
20.215795516967773,2010-02-22
19.966632843017578,2010-02-23
20.262937545776367,2010-02-24
20.215795516967773,2010-02-25
19.986833572387695,2010-02-26
20.283138275146484,2010-03-01
20.889204025268555,2010-03-02
20.734323501586914,2010-03-03
20.58616828918457,2010-03-04
20.72086524963379,2010-03-05
20.646778106689453,2010-03-08
20.276405334472656,2010-03-09
20.337013244628906,2010-03-10
20.532297134399414,2010-03-11
20.458215713500977,2010-03-12
20.478422164916992,2010-03-15
20.58616828918457,2010-03-16
20.86227035522461,2010-03-17
20.815134048461914,2010-03-18
20.781461715698242,2010-03-19
20.976755142211914,2010-03-22
20.922876358032227,2010-03-23
20.734323501586914,2010-03-24
20.700647354125977,2010-03-25
20.65351676940918,2010-03-26
20.916139602661133,2010-03-29
21.10530662536621,2010-03-30
20.976940155029297,2010-03-31
20.774276733398438,2010-04-01
20.929656982421875,2010-04-05
20.983699798583984,2010-04-06
20.821571350097656,2010-04-07
20.895872116088867,2010-04-08
21.03099250793457,2010-04-09
20.963430404663086,2010-04-12
21.098554611206055,2010-04-13
21.497148513793945,2010-04-14
21.490392684936523,2010-04-15
21.63226890563965,2010-04-16
21.4836368560791,2010-04-19
21.774137496948242,2010-04-20
21.591732025146484,2010-04-21
21.699827194213867,2010-04-22
22.145713806152344,2010-04-23
21.841697692871094,2010-04-26
21.544435501098633,2010-04-27
21.787649154663086,2010-04-28
22.044374465942383,2010-04-29
21.591732025146484,2010-04-30
21.618757247924805,2010-05-03
21.058013916015625,2010-05-04
21.051258087158203,2010-05-05
19.950061798095703,2010-05-06
19.929794311523438,2010-05-07
20.821571350097656,2010-05-10
20.808048248291016,2010-05-11
21.213403701782227,2010-05-12
20.835071563720703,2010-05-13
20.429716110229492,2010-05-14
20.517549514770508,2010-05-17
20.2067813873291,2010-05-18
20.213533401489258,2010-05-19
19.828449249267578,2010-05-20
19.983829498291016,2010-05-21
19.828449249267578,2010-05-24
19.747379302978516,2010-05-25
19.652801513671875,2010-05-26
20.281091690063477,2010-05-27
20.091930389404297,2010-05-28
19.679819107055664,2010-06-01
20.321626663208008,2010-06-02
20.578350067138672,2010-06-03
19.67306137084961,2010-06-04
19.598751068115234,2010-06-07
19.591991424560547,2010-06-08
19.720355987548828,2010-06-09
20.172996520996094,2010-06-10
20.233800888061523,2010-06-11
20.321626663208008,2010-06-14
20.645910263061523,2010-06-15
20.6796875,2010-06-16
20.591859817504883,2010-06-17
20.774276733398438,2010-06-18
20.69319725036621,2010-06-21
20.4229679107666,2010-06-22
20.240558624267578,2010-06-23
19.821699142456055,2010-06-24
19.977079391479492,2010-06-25
20.098684310913086,2010-06-28
19.416343688964844,2010-06-29
19.27446937561035,2010-06-30
19.409589767456055,2010-07-01
19.26095962524414,2010-07-02
19.119089126586914,2010-07-06
19.41739845275879,2010-07-07
19.390277862548828,2010-07-08
19.403837203979492,2010-07-09
19.34282112121582,2010-07-12
19.742826461791992,2010-07-13
19.76994514465332,2010-07-14
19.634357452392578,2010-07-15
18.92925262451172,2010-07-16
18.793655395507812,2010-07-19
18.71907615661621,2010-07-20
18.027538299560547,2010-07-21
18.224149703979492,2010-07-22
18.2716064453125,2010-07-23
18.502124786376953,2010-07-26
18.346179962158203,2010-07-27
18.027538299560547,2010-07-28
17.674978256225586,2010-07-29
18.08855438232422,2010-07-30
18.58348274230957,2010-08-02
18.644495010375977,2010-08-03
18.881792068481445,2010-08-04
18.827556610107422,2010-08-05
18.7733154296875,2010-08-06
18.786874771118164,2010-08-09
18.807214736938477,2010-08-10
18.224149703979492,2010-08-11
18.102108001708984,2010-08-12
18.074993133544922,2010-08-13
18.06143569946289,2010-08-16
18.508899688720703,2010-08-17
18.556360244750977,2010-08-18
18.346179962158203,2010-08-19
18.25804901123047,2010-08-20
18.21736717224121,2010-08-23
17.97328758239746,2010-08-24
18.081769943237305,2010-08-25
17.19361686706543,2010-08-26
17.213951110839844,2010-08-27
17.19361686706543,2010-08-30
17.132593154907227,2010-08-31
17.424131393432617,2010-09-01
17.75634002685547,2010-09-02
17.932615280151367,2010-09-03
17.722442626953125,2010-09-07
17.783462524414062,2010-09-08
17.90549659729004,2010-09-09
18.04787826538086,2010-09-10
18.2851619720459,2010-09-13
18.380088806152344,2010-09-14
18.671615600585938,2010-09-15
18.725854873657227,2010-09-16
18.407209396362305,2010-09-17
18.820768356323242,2010-09-20
18.949586868286133,2010-09-21
18.827556610107422,2010-09-22
18.61737823486328,2010-09-23
19.051284790039062,2010-09-24
19.003828048706055,2010-09-27
19.21400260925293,2010-09-28
19.28858184814453,2010-09-29
19.424179077148438,2010-09-30
19.41739845275879,2010-10-01
18.963146209716797,2010-10-04
19.410615921020508,2010-10-05
19.260936737060547,2010-10-06
19.322168350219727,2010-10-07
19.471843719482422,2010-10-08
19.322168350219727,2010-10-11
19.247333526611328,2010-10-12
19.32897186279297,2010-10-13
19.28815460205078,2010-10-14
19.390199661254883,2010-10-15
19.29494857788086,2010-10-18
18.69624137878418,2010-10-19
18.811901092529297,2010-10-20
18.866329193115234,2010-10-21
18.99559783935547,2010-10-22
18.9683837890625,2010-10-25
18.9683837890625,2010-10-26
18.900348663330078,2010-10-27
18.811901092529297,2010-10-28
18.811901092529297,2010-10-29
18.89354705810547,2010-11-01
19.0976505279541,2010-11-02
19.02960968017578,2010-11-03
19.18610382080078,2010-11-04
19.247333526611328,2010-11-05
19.165687561035156,2010-11-08
19.199708938598633,2010-11-09
19.403812408447266,2010-11-10
19.66915512084961,2010-11-11
19.46504783630371,2010-11-12
19.383398056030273,2010-11-15
19.124862670898438,2010-11-16
19.20650863647461,2010-11-17
19.4310302734375,2010-11-18
19.505868911743164,2010-11-19
19.771202087402344,2010-11-22
19.75760269165039,2010-11-23
20.540008544921875,2010-11-24
20.478776931762695,2010-11-26
20.295082092285156,2010-11-29
20.2270450592041,2010-11-30
20.580835342407227,2010-12-01
20.68288803100586,2010-12-02
20.764522552490234,2010-12-03
20.424346923828125,2010-12-06
20.39713478088379,2010-12-07
20.172618865966797,2010-12-08
20.145404815673828,2010-12-09
20.240652084350586,2010-12-10
20.179418563842773,2010-12-13
20.512802124023438,2010-12-14
20.601242065429688,2010-12-15
21.03666877746582,2010-12-16
21.016254425048828,2010-12-17
21.077495574951172,2010-12-20
21.104703903198242,2010-12-21
21.09110450744629,2010-12-22
20.95502471923828,2010-12-23
20.839366912841797,2010-12-27
20.995851516723633,2010-12-28
21.016254425048828,2010-12-29
20.941425323486328,2010-12-30
20.839366912841797,2010-12-31
21.084300994873047,2011-01-03
21.104703903198242,2011-01-04
21.104703903198242,2011-01-05
21.16594123840332,2011-01-06
21.220542907714844,2011-01-07
21.302444458007812,2011-01-10
21.459440231323242,2011-01-11
21.49356460571289,2011-01-12
21.48674201965332,2011-01-13
21.432138442993164,2011-01-14
21.602779388427734,2011-01-18
21.42531394958496,2011-01-19
21.34341049194336,2011-01-20
21.527692794799805,2011-01-21
21.56864356994629,2011-01-24
22.387712478637695,2011-01-25
22.49009132385254,2011-01-26
22.606130599975586,2011-01-27
22.51057243347168,2011-01-28
22.565168380737305,2011-01-31
22.742630004882812,2011-02-01
22.70851707458496,2011-02-02
22.647085189819336,2011-02-03
22.790414810180664,2011-02-04
22.9542236328125,2011-02-07
23.0361328125,2011-02-08
23.01565933227539,2011-02-09
23.00200843811035,2011-02-10
23.15899085998535,2011-02-11
23.131685256958008,2011-02-14
23.179466247558594,2011-02-15
23.31597900390625,2011-02-16
23.452491760253906,2011-02-17
23.104385375976562,2011-02-18
21.964523315429688,2011-02-22
22.34676170349121,2011-02-23
22.27849769592285,2011-02-24
22.585651397705078,2011-02-25
22.783588409423828,2011-02-28
22.483261108398438,2011-03-01
22.469619750976562,2011-03-02
22.769939422607422,2011-03-03
22.688034057617188,2011-03-04
22.4764404296875,2011-03-07
22.797245025634766,2011-03-08
22.43548583984375,2011-03-09
22.135164260864258,2011-03-10
21.855310440063477,2011-03-11
21.63007926940918,2011-03-14
21.44578742980957,2011-03-15
21.44578742980957,2011-03-16
21.548173904418945,2011-03-17
21.548173904418945,2011-03-18
21.671030044555664,2011-03-21
21.459440231323242,2011-03-22
21.350231170654297,2011-03-23
21.5208683013916,2011-03-24
21.50038719177246,2011-03-25
21.71198081970215,2011-03-28
21.889448165893555,2011-03-29
21.944053649902344,2011-03-30
21.971349716186523,2011-03-31
22.421831130981445,2011-04-01
22.51057243347168,2011-04-04
22.565168380737305,2011-04-05
22.72898292541504,2011-04-06
22.82488250732422,2011-04-07
22.61253547668457,2011-04-08
22.65363311767578,2011-04-11
22.571428298950195,2011-04-12
22.72899055480957,2011-04-13
22.797481536865234,2011-04-14
22.87969398498535,2011-04-15
22.537179946899414,2011-04-18
22.660486221313477,2011-04-19
22.886537551879883,2011-04-20
23.229049682617188,2011-04-21
23.112606048583984,2011-04-25
23.15369987487793,2011-04-26
23.30440902709961,2011-04-27
23.674314498901367,2011-04-28
23.777063369750977,2011-04-29
24.256580352783203,2011-05-02
24.119579315185547,2011-05-03
24.00312614440918,2011-05-04
23.80447006225586,2011-05-05
24.009967803955078,2011-05-06
24.345638275146484,2011-05-09
24.455238342285156,2011-05-10
24.331941604614258,2011-05-11
24.585391998291016,2011-05-12
24.414134979248047,2011-05-13
24.585391998291016,2011-05-16
24.797748565673828,2011-05-17
25.15395736694336,2011-05-18
25.208759307861328,2011-05-19
24.516887664794922,2011-05-20
24.297693252563477,2011-05-23
24.13327980041504,2011-05-24
24.064777374267578,2011-05-25
24.051076889038086,2011-05-26
24.044227600097656,2011-05-27
23.694862365722656,2011-05-31
23.18109703063965,2011-06-01
22.8522891998291,2011-06-02
22.448131561279297,2011-06-03
22.133018493652344,2011-06-06
22.03711700439453,2011-06-07
21.728857040405273,2011-06-08
22.28371810913086,2011-06-09
21.982309341430664,2011-06-10
21.98916244506836,2011-06-13
22.242624282836914,2011-06-14
21.756256103515625,2011-06-15
21.948055267333984,2011-06-16
21.886409759521484,2011-06-17
22.02341651916504,2011-06-20
22.475526809692383,2011-06-21
22.11931610107422,2011-06-22
22.03711700439453,2011-06-23
21.67405128479004,2011-06-24
21.96861457824707,2011-06-27
22.276870727539062,2011-06-28
22.30427360534668,2011-06-29
22.530324935913086,2011-06-30
23.133146286010742,2011-07-01
23.08519744873047,2011-07-05
23.174259185791016,2011-07-06
23.40110969543457,2011-07-07
23.06424903869629,2011-07-08
22.58303451538086,2011-07-11
22.71364402770996,2011-07-12
22.87864112854004,2011-07-13
22.562408447265625,2011-07-14
22.55552864074707,2011-07-15
22.129310607910156,2011-07-18
22.211803436279297,2011-07-19
22.204927444458008,2011-07-20
22.521163940429688,2011-07-21
22.51428985595703,2011-07-22
22.34242057800293,2011-07-25
21.81995391845703,2011-07-26
21.20123863220215,2011-07-27
21.19436264038086,2011-07-28
21.20123863220215,2011-07-29
20.589399337768555,2011-08-01
20.376291275024414,2011-08-02
20.14255142211914,2011-08-03
19.516963958740234,2011-08-04
19.963815689086914,2011-08-05
18.912006378173828,2011-08-08
19.510089874267578,2011-08-09
18.66451644897461,2011-08-10
19.63382911682129,2011-08-11
19.963815689086914,2011-08-12
20.335037231445312,2011-08-15
20.080677032470703,2011-08-16
20.14255142211914,2011-08-17
19.180112838745117,2011-08-18
19.11823844909668,2011-08-19
19.049489974975586,2011-08-22
19.950069427490234,2011-08-23
20.56189727783203,2011-08-24
18.472021102905273,2011-08-25
18.733259201049805,2011-08-26
19.61321258544922,2011-08-29
19.750701904296875,2011-08-30
20.08755874633789,2011-08-31
20.018808364868164,2011-09-01
19.331357955932617,2011-09-02
19.049489974975586,2011-09-06
19.716327667236328,2011-09-07
19.47571563720703,2011-09-08
18.698890686035156,2011-09-09
18.678264617919922,2011-09-12
18.80888557434082,2011-09-13
19.200740814208984,2011-09-14
19.070119857788086,2011-09-15
19.269481658935547,2011-09-16
19.207609176635742,2011-09-19
19.54446792602539,2011-09-20
19.34510040283203,2011-09-21
18.9532527923584,2011-09-22
19.235103607177734,2011-09-23
19.57196044921875,2011-09-26
20.458786010742188,2011-09-27
19.833192825317383,2011-09-28
20.080677032470703,2011-09-29
19.681957244873047,2011-09-30
18.80888557434082,2011-10-03
19.235103607177734,2011-10-04
19.558210372924805,2011-10-05
19.84126853942871,2011-10-06
19.65486717224121,2011-10-07
20.365942001342773,2011-10-10
20.283100128173828,2011-10-11
20.220966339111328,2011-10-12
19.917203903198242,2011-10-13
20.158838272094727,2011-10-14
19.675573348999023,2011-10-17
19.861974716186523,2011-10-18
19.937917709350586,2011-10-19
20.034570693969727,2011-10-20
20.80777931213379,2011-10-21
21.4498348236084,2011-10-24
21.111547470092773,2011-10-25
21.311758041381836,2011-10-26
22.31969451904297,2011-10-27
22.395631790161133,2011-10-28
21.725982666015625,2011-10-31
20.207162857055664,2011-11-01
20.7042236328125,2011-11-02
20.883726119995117,2011-11-03
20.731843948364258,2011-11-04
20.932048797607422,2011-11-07
21.38079261779785,2011-11-08
20.400463104248047,2011-11-09
20.64900779724121,2011-11-10
20.71803855895996,2011-11-11
20.662809371948242,2011-11-14
20.863012313842773,2011-11-15
20.510921478271484,2011-11-16
20.290002822875977,2011-11-17
20.034570693969727,2011-11-18
20.241676330566406,2011-11-21
19.58582878112793,2011-11-22
19.385618209838867,2011-11-23
19.392520904541016,2011-11-25
20.096696853637695,2011-11-28
19.83436393737793,2011-11-29
20.828502655029297,2011-11-30
21.090835571289062,2011-12-01
20.800878524780273,2011-12-02
20.980375289916992,2011-12-05
20.883726119995117,2011-12-06
20.738750457763672,2011-12-07
20.165735244750977,2011-12-08
20.2554931640625,2011-12-09
19.951717376708984,2011-12-12
19.82746124267578,2011-12-13
19.668670654296875,2011-12-14
19.723905563354492,2011-12-15
19.71009635925293,2011-12-16
19.482271194458008,2011-12-19
20.013858795166016,2011-12-20
20.055280685424805,2011-12-21
20.290002822875977,2011-12-22
20.407371520996094,2011-12-23
20.600664138793945,2011-12-27
20.462600708007812,2011-12-28
20.531635284423828,2011-12-29
20.379758834838867,2011-12-30
20.71112823486328,2012-01-03
20.359039306640625,2012-01-04
20.248584747314453,2012-01-05
20.42117691040039,2012-01-06
20.518220901489258,2012-01-09
20.566747665405273,2012-01-10
21.09355926513672,2012-01-11
21.488676071166992,2012-01-12
20.97572898864746,2012-01-13
21.128215789794922,2012-01-17
21.051973342895508,2012-01-18
21.544130325317383,2012-01-19
21.738224029541016,2012-01-20
21.91152572631836,2012-01-23
22.161062240600586,2012-01-24
22.251178741455078,2012-01-25
22.24424934387207,2012-01-26
22.27197265625,2012-01-27
22.126405715942383,2012-01-30
22.31356430053711,2012-01-31
22.5631160736084,2012-02-01
22.39674949645996,2012-02-02
22.625497817993164,2012-02-03
22.43140983581543,2012-02-06
22.41753578186035,2012-02-07
22.3343563079834,2012-02-08
22.24424934387207,2012-02-09
22.057086944580078,2012-02-10
22.181861877441406,2012-02-13
22.486862182617188,2012-02-14
22.576976776123047,2012-02-15
23.034475326538086,2012-02-16
22.90277099609375,2012-02-17
22.90277099609375,2012-02-21
22.73640251159668,2012-02-22
22.31356430053711,2012-02-23
22.278905868530273,2012-02-24
22.22344398498535,2012-02-27
22.36208724975586,2012-02-28
22.126405715942383,2012-02-29
21.786746978759766,2012-03-01
21.509475708007812,2012-03-02
21.356971740722656,2012-03-05
21.197540283203125,2012-03-06
21.169818878173828,2012-03-07
21.460948944091797,2012-03-08
21.516407012939453,2012-03-09
21.488676071166992,2012-03-12
21.828344345092773,2012-03-13
22.216520309448242,2012-03-14
22.3690185546875,2012-03-15
22.43140983581543,2012-03-16
22.41753578186035,2012-03-19
22.230384826660156,2012-03-20
22.181861877441406,2012-03-21
22.043216705322266,2012-03-22
22.00857162475586,2012-03-23
22.556177139282227,2012-03-26
22.604703903198242,2012-03-27
22.88197898864746,2012-03-28
22.833452224731445,2012-03-29
23.152318954467773,2012-03-30
23.207775115966797,2012-04-02
23.076066970825195,2012-04-03
22.854246139526367,2012-04-04
22.88197898864746,2012-04-05
22.63833236694336,2012-04-09
22.401641845703125,2012-04-10
22.645294189453125,2012-04-11
23.028167724609375,2012-04-12
22.895898818969727,2012-04-13
22.70098114013672,2012-04-16
23.076892852783203,2012-04-17
23.118656158447266,2012-04-18
22.861095428466797,2012-04-19
22.930706024169922,2012-04-20
22.561756134033203,2012-04-23
22.63833236694336,2012-04-24
22.909832000732422,2012-04-25
23.125621795654297,2012-04-26
23.661651611328125,2012-04-27
23.731260299682617,2012-04-30
24.03059196472168,2012-05-01
23.98883056640625,2012-05-02
23.870492935180664,2012-05-03
23.355342864990234,2012-05-04
23.320539474487305,2012-05-07
23.543304443359375,2012-05-08
23.452816009521484,2012-05-09
23.33446502685547,2012-05-10
23.32750701904297,2012-05-11
23.13258934020996,2012-05-14
23.292695999145508,2012-05-15
23.3414363861084,2012-05-16
22.826284408569336,2012-05-17
22.45037269592285,2012-05-18
22.74275016784668,2012-05-21
22.728832244873047,2012-05-22
22.74275016784668,2012-05-23
23.28573989868164,2012-05-24
23.696453094482422,2012-05-25
23.905296325683594,2012-05-29
23.48761749267578,2012-05-30
23.13953971862793,2012-05-31
22.694019317626953,2012-06-01
22.547834396362305,2012-06-04
22.805400848388672,2012-06-05
22.96552085876465,2012-06-06
22.909832000732422,2012-06-07
23.1047420501709,2012-06-08
22.8402042388916,2012-06-11
23.000320434570312,2012-06-12
22.81236457824707,2012-06-13
22.79148292541504,2012-06-14
22.98639678955078,2012-06-15
23.557231903076172,2012-06-18
23.849607467651367,2012-06-19
23.821767807006836,2012-06-20
23.390155792236328,2012-06-21
23.70342254638672,2012-06-22
23.174354553222656,2012-06-25
23.028167724609375,2012-06-26
23.42496109008789,2012-06-27
23.397113800048828,2012-06-28
23.995792388916016,2012-06-29
24.288171768188477,2012-07-02
24.48308753967285,2012-07-03
24.54573631286621,2012-07-05
24.267290115356445,2012-07-06
24.37213134765625,2012-07-09
24.246315002441406,2012-07-10
