FTV,Date
37.939720153808594,2020-03-19
37.5525016784668,2020-03-20
34.61124801635742,2020-03-23
41.12813949584961,2020-03-24
41.103416442871094,2020-03-25
42.56993103027344,2020-03-26
40.90569305419922,2020-03-27
42.9242057800293,2020-03-30
45.470001220703125,2020-03-31
45.28874206542969,2020-04-01
46.13733673095703,2020-04-02
44.72026824951172,2020-04-03
47.16719055175781,2020-04-06
48.15585708618164,2020-04-07
49.96014404296875,2020-04-08
50.28969955444336,2020-04-09
48.95501708984375,2020-04-13
50.26498031616211,2020-04-14
47.364925384521484,2020-04-15
46.77996826171875,2020-04-16
49.72945785522461,2020-04-17
48.36181640625,2020-04-20
46.005516052246094,2020-04-21
47.57089614868164,2020-04-22
48.2794303894043,2020-04-23
49.71298599243164,2020-04-24
52.711910247802734,2020-04-27
53.3133430480957,2020-04-28
54.00540542602539,2020-04-29
52.72838592529297,2020-04-30
50.0507698059082,2020-05-01
50.256744384765625,2020-05-04
48.05698013305664,2020-05-05
47.595619201660156,2020-05-06
47.72743225097656,2020-05-07
48.83143615722656,2020-05-08
48.4606819152832,2020-05-11
46.26915740966797,2020-05-12
44.868560791015625,2020-05-13
45.93960189819336,2020-05-14
45.519432067871094,2020-05-15
48.7655143737793,2020-05-18
48.69961166381836,2020-05-19
48.69137191772461,2020-05-20
48.01578903198242,2020-05-21
48.221763610839844,2020-05-22
50.561580657958984,2020-05-26
52.448265075683594,2020-05-27
50.75745391845703,2020-05-28
50.29557418823242,2020-05-29
51.27707290649414,2020-06-01
52.81117248535156,2020-06-02
55.3267822265625,2020-06-03
55.640201568603516,2020-06-04
58.23828125,2020-06-05
58.04857635498047,2020-06-08
57.38875198364258,2020-06-09
55.145328521728516,2020-06-10
51.837928771972656,2020-06-11
52.49775314331055,2020-06-12
53.10810089111328,2020-06-15
55.92888259887695,2020-06-16
56.00310516357422,2020-06-17
56.23404312133789,2020-06-18
55.96186447143555,2020-06-19
56.415504455566406,2020-06-22
56.324764251708984,2020-06-23
54.44425964355469,2020-06-24
55.80515670776367,2020-06-25
54.741180419921875,2020-06-26
56.019596099853516,2020-06-29
55.80515670776367,2020-06-30
55.640201568603516,2020-07-01
56.20930099487305,2020-07-02
57.034088134765625,2020-07-06
56.135066986083984,2020-07-07
56.31652069091797,2020-07-08
55.491729736328125,2020-07-09
55.47523880004883,2020-07-10
55.78041076660156,2020-07-13
57.04234313964844,2020-07-14
58.71665573120117,2020-07-15
59.14555358886719,2020-07-16
59.45896530151367,2020-07-17
58.35374450683594,2020-07-20
58.72489929199219,2020-07-21
58.99708557128906,2020-07-22
59.821868896484375,2020-07-23
58.5599479675293,2020-07-24
59.30225372314453,2020-07-27
58.584686279296875,2020-07-28
60.70439910888672,2020-07-29
59.516700744628906,2020-07-30
57.891868591308594,2020-07-31
57.372249603271484,2020-08-03
57.29802322387695,2020-08-04
57.751651763916016,2020-08-05
58.31251525878906,2020-08-06
59.57444381713867,2020-08-07
59.26926803588867,2020-08-10
60.58891677856445,2020-08-11
61.80960464477539,2020-08-12
60.8446044921875,2020-08-13
60.68790817260742,2020-08-14
60.60542297363281,2020-08-17
59.450721740722656,2020-08-18
58.898109436035156,2020-08-19
59.294002532958984,2020-08-20
59.15379333496094,2020-08-21
59.384735107421875,2020-08-24
58.18879699707031,2020-08-25
58.5599479675293,2020-08-26
58.48564147949219,2020-08-27
60.12858581542969,2020-08-28
59.53416061401367,2020-08-31
60.75605392456055,2020-09-01
61.36699295043945,2020-09-02
60.516624450683594,2020-09-03
61.26792526245117,2020-09-04
60.80557632446289,2020-09-08
62.46504211425781,2020-09-09
63.117271423339844,2020-09-10
63.87682342529297,2020-09-11
64.09149169921875,2020-09-14
63.73645782470703,2020-09-15
63.48878479003906,2020-09-16
63.94287109375,2020-09-17
62.57237243652344,2020-09-18
59.74882125854492,2020-09-21
60.087310791015625,2020-09-22
59.19565963745117,2020-09-23
60.05429458618164,2020-09-24
61.234893798828125,2020-09-25
62.522830963134766,2020-09-28
62.919124603271484,2020-09-29
62.919124603271484,2020-09-30
62.20085525512695,2020-10-01
63.901580810546875,2020-10-02
65.27208709716797,2020-10-05
64.93359375,2020-10-06
66.90678405761719,2020-10-07
67.52598571777344,2020-10-08
68.884033203125,2020-10-09
66.79242706298828,2020-10-12
65.52959442138672,2020-10-13
66.10182189941406,2020-10-14
66.51618957519531,2020-10-15
66.23994445800781,2020-10-16
64.8883285522461,2020-10-19
65.00669860839844,2020-10-20
64.93763732910156,2020-10-21
65.62825775146484,2020-10-22
65.60853576660156,2020-10-23
63.655067443847656,2020-10-26
62.79673385620117,2020-10-27
60.98139953613281,2020-10-28
61.43523406982422,2020-10-29
60.774208068847656,2020-10-30
62.471160888671875,2020-11-02
64.11876678466797,2020-11-03
63.75372314453125,2020-11-04
67.03909301757812,2020-11-05
67.45346069335938,2020-11-06
69.38717651367188,2020-11-09
68.86429595947266,2020-11-10
69.06160736083984,2020-11-11
68.57815551757812,2020-11-12
69.99886322021484,2020-11-13
71.19266510009766,2020-11-16
70.68949127197266,2020-11-17
70.03833770751953,2020-11-18
70.37377166748047,2020-11-19
70.36390686035156,2020-11-20
70.71908569335938,2020-11-23
72.0213851928711,2020-11-24
70.974609375,2020-11-25
70.54006958007812,2020-11-27
69.25628662109375,2020-11-30
69.67105102539062,2020-12-01
68.78226470947266,2020-12-02
67.97246551513672,2020-12-03
70.3919448852539,2020-12-04
68.5254898071289,2020-12-07
67.54782104492188,2020-12-08
68.77237701416016,2020-12-09
68.07123565673828,2020-12-10
67.69596862792969,2020-12-11
67.40957641601562,2020-12-14
68.53536224365234,2020-12-15
68.06134796142578,2020-12-16
68.46623992919922,2020-12-17
68.96001434326172,2020-12-18
68.94025421142578,2020-12-21
67.6070785522461,2020-12-22
68.48599243164062,2020-12-23
68.77237701416016,2020-12-24
68.1107177734375,2020-12-28
67.51821899414062,2020-12-29
68.7032470703125,2020-12-30
69.93767547607422,2020-12-31
67.95272827148438,2021-01-04
67.64659881591797,2021-01-05
70.18456268310547,2021-01-06
71.6461181640625,2021-01-07
71.67575073242188,2021-01-08
70.20431518554688,2021-01-11
70.20431518554688,2021-01-12
69.32540130615234,2021-01-13
69.65128326416016,2021-01-14
69.34515380859375,2021-01-15
69.50314331054688,2021-01-19
69.32540130615234,2021-01-20
69.18712615966797,2021-01-21
68.45635986328125,2021-01-22
67.0145492553711,2021-01-25
66.16526794433594,2021-01-26
65.31598663330078,2021-01-27
65.95789337158203,2021-01-28
65.25672912597656,2021-01-29
65.79986572265625,2021-02-01
65.7406234741211,2021-02-02
65.42460632324219,2021-02-03
65.25672912597656,2021-02-04
68.0416030883789,2021-02-05
66.83680725097656,2021-02-08
67.38983154296875,2021-02-09
69.36490631103516,2021-02-10
69.65128326416016,2021-02-11
70.62896728515625,2021-02-12
68.93037414550781,2021-02-16
66.75777435302734,2021-02-17
65.859130859375,2021-02-18
66.35289764404297,2021-02-19
66.25416564941406,2021-02-22
66.59977722167969,2021-02-23
66.79730987548828,2021-02-24
65.55170440673828,2021-02-25
65.06730651855469,2021-02-26
67.20262145996094,2021-03-01
67.31134796142578,2021-03-02
66.9554672241211,2021-03-03
65.69010162353516,2021-03-04
66.3524398803711,2021-03-05
68.05276489257812,2021-03-08
68.40865325927734,2021-03-09
68.66568756103516,2021-03-10
67.40032196044922,2021-03-11
66.81707000732422,2021-03-12
67.95391082763672,2021-03-15
66.12507629394531,2021-03-16
66.70833587646484,2021-03-17
67.36077117919922,2021-03-18
66.90604400634766,2021-03-19
67.42998504638672,2021-03-22
66.9258041381836,2021-03-23
68.46797943115234,2021-03-24
69.4268798828125,2021-03-25
70.4450912475586,2021-03-26
69.61470031738281,2021-03-29
70.59337615966797,2021-03-30
69.83219146728516,2021-03-31
70.08922576904297,2021-04-01
71.11732482910156,2021-04-05
70.38578796386719,2021-04-06
70.58351135253906,2021-04-07
69.44664764404297,2021-04-08
70.14852905273438,2021-04-09
72.71879577636719,2021-04-12
72.13554382324219,2021-04-13
71.54240417480469,2021-04-14
71.38423156738281,2021-04-15
71.55228424072266,2021-04-16
71.52262878417969,2021-04-19
71.73023223876953,2021-04-20
73.06480407714844,2021-04-21
72.67926788330078,2021-04-22
73.11422729492188,2021-04-23
72.83743286132812,2021-04-26
73.35147857666016,2021-04-27
73.38113403320312,2021-04-28
74.00391387939453,2021-04-29
70.01012420654297,2021-04-30
70.43521881103516,2021-05-03
71.01847076416016,2021-05-04
70.87018585205078,2021-05-05
71.62149810791016,2021-05-06
71.98726654052734,2021-05-07
70.81087493896484,2021-05-10
69.3478012084961,2021-05-11
67.59803771972656,2021-05-12
68.6755599975586,2021-05-13
69.80252075195312,2021-05-14
69.77287292480469,2021-05-17
68.44820404052734,2021-05-18
68.32957458496094,2021-05-19
69.69377136230469,2021-05-20
70.75154876708984,2021-05-21
71.1370849609375,2021-05-24
70.81087493896484,2021-05-25
71.127197265625,2021-05-26
71.51313781738281,2021-05-27
71.760498046875,2021-05-28
71.4339599609375,2021-06-01
72.67088317871094,2021-06-02
72.77973175048828,2021-06-03
72.69065856933594,2021-06-04
71.97819519042969,2021-06-07
71.27564239501953,2021-06-08
70.32568359375,2021-06-09
69.73197937011719,2021-06-10
70.69184112548828,2021-06-11
70.36527252197266,2021-06-14
70.7709732055664,2021-06-15
69.44501495361328,2021-06-16
68.77213287353516,2021-06-17
68.2278823852539,2021-06-18
68.79192352294922,2021-06-21
68.8611831665039,2021-06-22
68.34664154052734,2021-06-23
68.75234985351562,2021-06-24
69.1976318359375,2021-06-25
69.47470092773438,2021-06-28
69.43511962890625,2021-06-29
69.0096206665039,2021-06-30
69.85071563720703,2021-07-01
69.97936248779297,2021-07-02
69.0096206665039,2021-07-06
69.95956420898438,2021-07-07
68.84140014648438,2021-07-08
69.93976593017578,2021-07-09
69.7121810913086,2021-07-12
69.84082794189453,2021-07-13
70.02882385253906,2021-07-14
69.66271209716797,2021-07-15
69.17784118652344,2021-07-16
67.65399169921875,2021-07-19
69.06900024414062,2021-07-20
68.83151245117188,2021-07-21
68.43569946289062,2021-07-22
68.5841293334961,2021-07-23
68.24768829345703,2021-07-26
68.04977416992188,2021-07-27
68.11904907226562,2021-07-28
68.31695556640625,2021-07-29
71.89905548095703,2021-07-30
72.73026275634766,2021-08-02
73.78903198242188,2021-08-03
72.8292007446289,2021-08-04
72.7401351928711,2021-08-05
73.70985412597656,2021-08-06
73.37345123291016,2021-08-09
73.72969055175781,2021-08-10
74.19476318359375,2021-08-11
74.8181381225586,2021-08-12
75.16448974609375,2021-08-13
74.86762237548828,2021-08-16
73.97705841064453,2021-08-17
73.14582824707031,2021-08-18
72.69065856933594,2021-08-19
72.66098022460938,2021-08-20
72.34432983398438,2021-08-23
72.92815399169922,2021-08-24
73.58122253417969,2021-08-25
72.69065856933594,2021-08-26
73.2942886352539,2021-08-27
73.34375762939453,2021-08-30
73.09637451171875,2021-08-31
73.1359634399414,2021-09-01
74.16504669189453,2021-09-02
74.70928955078125,2021-09-03
72.9974136352539,2021-09-07
73.38333892822266,2021-09-08
75.05721282958984,2021-09-09
74.59169006347656,2021-09-10
74.15589904785156,2021-09-13
74.26486206054688,2021-09-14
73.98751831054688,2021-09-15
73.502197265625,2021-09-16
72.04620361328125,2021-09-17
71.04583740234375,2021-09-20
71.54108428955078,2021-09-21
72.5018081665039,2021-09-22
72.90791320800781,2021-09-23
72.56123352050781,2021-09-24
72.5909652709961,2021-09-27
71.80848693847656,2021-09-28
71.64012145996094,2021-09-29
69.89691162109375,2021-09-30
70.34260559082031,2021-10-01
70.41194152832031,2021-10-04
70.26338958740234,2021-10-05
69.74833679199219,2021-10-06
70.74870300292969,2021-10-07
70.08509063720703,2021-10-08
69.79786682128906,2021-10-11
69.28282165527344,2021-10-12
70.39213562011719,2021-10-13
71.62030792236328,2021-10-14
71.96698760986328,2021-10-15
71.92735290527344,2021-10-18
73.1456069946289,2021-10-19
73.71016693115234,2021-10-20
74.13609313964844,2021-10-21
73.69036865234375,2021-10-22
73.67056274414062,2021-10-25
73.76962280273438,2021-10-26
73.363525390625,2021-10-27
74.24504089355469,2021-10-28
74.98787689208984,2021-10-29
75.86939239501953,2021-11-01
76.25566864013672,2021-11-02
75.9981460571289,2021-11-03
77.31546783447266,2021-11-04
77.95927429199219,2021-11-05
77.36499786376953,2021-11-08
77.88003540039062,2021-11-09
77.84040832519531,2021-11-10
76.8796615600586,2021-11-11
77.503662109375,2021-11-12
77.28575134277344,2021-11-15
77.81069946289062,2021-11-16
78.31583404541016,2021-11-17
78.01868438720703,2021-11-18
78.37525939941406,2021-11-19
77.90975189208984,2021-11-22
77.62251281738281,2021-11-23
77.35484313964844,2021-11-24
75.06483459472656,2021-11-26
75.57041931152344,2021-11-29
73.23084259033203,2021-11-30
72.90369415283203,2021-12-01
73.60755920410156,2021-12-02
73.8851318359375,2021-12-03
73.87520599365234,2021-12-06
74.45020294189453,2021-12-07
74.99544525146484,2021-12-08
74.4898452758789,2021-12-09
74.50969696044922,2021-12-10
74.27176666259766,2021-12-13
73.36962890625,2021-12-14
74.63855743408203,2021-12-15
74.68812561035156,2021-12-16
72.25931549072266,2021-12-17
70.88134002685547,2021-12-20
71.96192169189453,2021-12-21
72.02139282226562,2021-12-22
73.85539245605469,2021-12-23
74.71785736083984,2021-12-27
74.97559356689453,2021-12-28
75.154052734375,2021-12-29
75.37214660644531,2021-12-30
75.6299057006836,2021-12-31
72.93344116210938,2022-01-03
73.23084259033203,2022-01-04
71.68434143066406,2022-01-05
71.82311248779297,2022-01-06
71.32745361328125,2022-01-07
71.46623992919922,2022-01-10
72.78472900390625,2022-01-11
73.11186981201172,2022-01-12
72.8937759399414,2022-01-13
71.87269592285156,2022-01-14
72.13043212890625,2022-01-18
71.61494445800781,2022-01-19
70.6929931640625,2022-01-20
71.13909912109375,2022-01-21
71.33736419677734,2022-01-24
69.27536010742188,2022-01-25
69.02751159667969,2022-01-26
68.06591033935547,2022-01-27
69.1068344116211,2022-01-28
69.92965698242188,2022-01-31
70.01887512207031,2022-02-01
71.00031280517578,2022-02-02
65.47850799560547,2022-02-03
63.83286666870117,2022-02-04
63.3272819519043,2022-02-07
65.00265502929688,2022-02-08
65.90478515625,2022-02-09
65.19100952148438,2022-02-10
64.69534301757812,2022-02-11
64.48716735839844,2022-02-14
65.12162017822266,2022-02-15
64.79447174072266,2022-02-16
62.821685791015625,2022-02-17
63.198402404785156,2022-02-18
63.14883041381836,2022-02-22
62.01870346069336,2022-02-23
63.884521484375,2022-02-24
64.99608612060547,2022-02-25
64.26164245605469,2022-02-28
62.882137298583984,2022-03-01
63.715797424316406,2022-03-02
62.405757904052734,2022-03-03
60.14295196533203,2022-03-04
57.344215393066406,2022-03-07
55.86546325683594,2022-03-08
58.04887008666992,2022-03-09
56.05402755737305,2022-03-10
55.815834045410156,2022-03-11
56.5304069519043,2022-03-14
56.560184478759766,2022-03-15
59.130645751953125,2022-03-16
60.53993606567383,2022-03-17
61.43315124511719,2022-03-18
60.917076110839844,2022-03-21
60.95676040649414,2022-03-22
59.85513687133789,2022-03-23
60.857521057128906,2022-03-24
61.085784912109375,2022-03-25
61.611793518066406,2022-03-28
62.802734375,2022-03-29
61.66141128540039,2022-03-30
60.47046661376953,2022-03-31
60.172725677490234,2022-04-01
60.45061111450195,2022-04-04
59.39860916137695,2022-04-05
58.83290481567383,2022-04-06
59.29936599731445,2022-04-07
59.01155471801758,2022-04-08
58.40614700317383,2022-04-11
58.16796112060547,2022-04-12
58.703887939453125,2022-04-13
57.741207122802734,2022-04-14
57.42361831665039,2022-04-18
58.63441467285156,2022-04-19
59.50777816772461,2022-04-20
59.24973678588867,2022-04-21
57.36406707763672,2022-04-22
57.413692474365234,2022-04-25
56.48078536987305,2022-04-26
57.294593811035156,2022-04-27
58.19772720336914,2022-04-28
57.06633377075195,2022-04-29
58.32674789428711,2022-05-02
59.140567779541016,2022-05-03
62.23703384399414,2022-05-04
60.61933517456055,2022-05-05
60.32158660888672,2022-05-06
58.78329086303711,2022-05-09
57.96946716308594,2022-05-10
57.145729064941406,2022-05-11
57.096107482910156,2022-05-12
58.05879211425781,2022-05-13
57.6816520690918,2022-05-16
59.150489807128906,2022-05-17
57.35414505004883,2022-05-18
58.13819122314453,2022-05-19
57.830528259277344,2022-05-20
58.22750473022461,2022-05-23
58.52524948120117,2022-05-24
58.6939697265625,2022-05-25
60.2142219543457,2022-05-26
61.605308532714844,2022-05-27
61.37677764892578,2022-05-31
60.97931671142578,2022-06-01
62.73805618286133,2022-06-02
62.181617736816406,2022-06-03
62.59894561767578,2022-06-06
63.264678955078125,2022-06-07
62.56913375854492,2022-06-08
60.740848541259766,2022-06-09
58.78339385986328,2022-06-10
56.71663284301758,2022-06-13
55.71306610107422,2022-06-14
56.27943420410156,2022-06-15
53.407833099365234,2022-06-16
53.21904373168945,2022-06-17
53.72579574584961,2022-06-21
54.19280242919922,2022-06-22
54.42133712768555,2022-06-23
55.92171859741211,2022-06-24
55.34541702270508,2022-06-27
54.580322265625,2022-06-28
54.182865142822266,2022-06-29
54.03382110595703,2022-06-30
54.52069854736328,2022-07-01
54.570377349853516,2022-07-05
54.729366302490234,2022-07-06
55.56401443481445,2022-07-07
55.653438568115234,2022-07-08
55.136756896972656,2022-07-11
54.411399841308594,2022-07-12
53.93445587158203,2022-07-13
53.31840896606445,2022-07-14
54.55051040649414,2022-07-15
53.924522399902344,2022-07-18
56.23968505859375,2022-07-19
56.825931549072266,2022-07-20
58.415748596191406,2022-07-21
58.048095703125,2022-07-22
57.93880844116211,2022-07-25
57.84937286376953,2022-07-26
59.12122344970703,2022-07-27
62.07231903076172,2022-07-28
64.03971099853516,2022-07-29
64.01984405517578,2022-08-01
63.76150131225586,2022-08-02
64.86442565917969,2022-08-03
65.17244720458984,2022-08-04
64.85448455810547,2022-08-05
65.04328155517578,2022-08-08
64.52659606933594,2022-08-09
66.22571563720703,2022-08-10
66.85169982910156,2022-08-11
68.07386779785156,2022-08-12
68.05399322509766,2022-08-15
68.22291564941406,2022-08-16
67.60685729980469,2022-08-17
67.89501190185547,2022-08-18
67.12991333007812,2022-08-19
65.251953125,2022-08-22
65.37118530273438,2022-08-23
65.52022552490234,2022-08-24
66.55360412597656,2022-08-25
64.32786560058594,2022-08-26
63.801246643066406,2022-08-29
63.28398513793945,2022-08-30
62.995521545410156,2022-08-31
62.93584060668945,2022-09-01
62.23953628540039,2022-09-02
62.73688888549805,2022-09-06
64.4975357055664,2022-09-07
64.9252700805664,2022-09-08
65.67129516601562,2022-09-09
66.56655883789062,2022-09-12
63.841026306152344,2022-09-13
63.741554260253906,2022-09-14
63.94050216674805,2022-09-15
62.38874053955078,2022-09-16
63.57245635986328,2022-09-19
62.93584060668945,2022-09-20
61.891387939453125,2022-09-21
60.56840896606445,2022-09-22
59.55379104614258,2022-09-23
58.89727783203125,2022-09-26
58.310394287109375,2022-09-27
60.071044921875,2022-09-28
58.89727783203125,2022-09-29
57.99208068847656,2022-09-30
60.30978012084961,2022-10-03
61.94112014770508,2022-10-04
61.57307815551758,2022-10-05
61.11549758911133,2022-10-06
59.742794036865234,2022-10-07
59.26532745361328,2022-10-10
58.78785705566406,2022-10-11
58.698333740234375,2022-10-12
59.98151779174805,2022-10-13
58.55907440185547,2022-10-14
60.23020553588867,2022-10-17
61.3343391418457,2022-10-18
60.34956359863281,2022-10-19
59.26532745361328,2022-10-20
61.12544631958008,2022-10-21
62.428531646728516,2022-10-24
63.57245635986328,2022-10-25
62.30915832519531,2022-10-26
62.23953628540039,2022-10-27
63.870872497558594,2022-10-28
63.56250762939453,2022-10-31
63.602294921875,2022-11-01
61.921226501464844,2022-11-02
62.10027313232422,2022-11-03
64.24885559082031,2022-11-04
64.19912719726562,2022-11-07
64.25881958007812,2022-11-08
64.00018310546875,2022-11-09
67.5413818359375,2022-11-10
68.1083755493164,2022-11-11
66.5566177368164,2022-11-14
66.38751220703125,2022-11-15
66.69587707519531,2022-11-16
66.04931640625,2022-11-17
66.2582015991211,2022-11-18
66.85502624511719,2022-11-21
67.4021224975586,2022-11-22
67.53143310546875,2022-11-23
67.71048736572266,2022-11-25
65.30327606201172,2022-11-28
65.32318115234375,2022-11-29
67.26495361328125,2022-11-30
67.603515625,2022-12-01
67.95204162597656,2022-12-02
66.93634796142578,2022-12-05
66.24925231933594,2022-12-06
66.1297607421875,2022-12-07
66.27912902832031,2022-12-08
65.44268035888672,2022-12-09
66.74714660644531,2022-12-12
67.47406768798828,2022-12-13
66.57786560058594,2022-12-14
64.09837341308594,2022-12-15
63.57061004638672,2022-12-16
63.34157943725586,2022-12-19
63.55069351196289,2022-12-20
64.79541778564453,2022-12-21
63.67018508911133,2022-12-22
63.879295349121094,2022-12-23
64.048583984375,2022-12-27
63.182254791259766,2022-12-28
64.47676086425781,2022-12-29
63.9788818359375,2022-12-30
63.99879455566406,2023-01-03
64.94479370117188,2023-01-04
63.66022872924805,2023-01-05
65.26344299316406,2023-01-06
65.53229522705078,2023-01-09
65.84098815917969,2023-01-10
66.72723388671875,2023-01-11
66.79693603515625,2023-01-12
67.14546203613281,2023-01-13
67.04588317871094,2023-01-17
66.06005096435547,2023-01-18
64.84520721435547,2023-01-19
65.1738052368164,2023-01-20
66.58782196044922,2023-01-23
66.95625305175781,2023-01-24
66.4782943725586,2023-01-25
66.63761138916016,2023-01-26
66.72723388671875,2023-01-27
65.95052337646484,2023-01-30
67.74292755126953,2023-01-31
65.59204864501953,2023-02-01
67.52385711669922,2023-02-02
68.78849792480469,2023-02-03
68.64910125732422,2023-02-06
69.03744506835938,2023-02-07
68.80841064453125,2023-02-08
67.93212127685547,2023-02-09
67.8425064086914,2023-02-10
68.88806915283203,2023-02-13
68.72875213623047,2023-02-14
69.24655151367188,2023-02-15
68.41010284423828,2023-02-16
69.06730651855469,2023-02-17
66.67744445800781,2023-02-21
65.85094451904297,2023-02-22
66.88764953613281,2023-02-23
66.79794311523438,2023-02-24
66.40917205810547,2023-02-27
66.44904327392578,2023-02-28
66.56866455078125,2023-03-01
67.47578430175781,2023-03-02
67.93433380126953,2023-03-03
67.67515563964844,2023-03-06
66.95742797851562,2023-03-07
66.9375,2023-03-08
65.94065856933594,2023-03-09
64.21614074707031,2023-03-10
63.75759506225586,2023-03-13
66.01044464111328,2023-03-14
64.17625427246094,2023-03-15
65.3126449584961,2023-03-16
63.727684020996094,2023-03-17
65.22293853759766,2023-03-20
65.73133087158203,2023-03-21
64.87405395507812,2023-03-22
64.32579040527344,2023-03-23
65.05348205566406,2023-03-24
65.74128723144531,2023-03-27
66.0602798461914,2023-03-28
67.05712127685547,2023-03-29
67.12689971923828,2023-03-30
67.95426940917969,2023-03-31
67.58544158935547,2023-04-03
65.3126449584961,2023-04-04
64.50521850585938,2023-04-05
64.15631866455078,2023-04-06
64.77436828613281,2023-04-10
64.84414672851562,2023-04-11
66.61851501464844,2023-04-12
67.01724243164062,2023-04-13
66.95742797851562,2023-04-14
67.11692810058594,2023-04-17
66.9674072265625,2023-04-18
66.31945037841797,2023-04-19
66.10015869140625,2023-04-20
66.5786361694336,2023-04-21
66.65838623046875,2023-04-24
65.11328125,2023-04-25
62.86043930053711,2023-04-26
63.39873123168945,2023-04-27
62.89034652709961,2023-04-28
63.67784881591797,2023-05-01
63.65790939331055,2023-05-02
63.797462463378906,2023-05-03
63.53828811645508,2023-05-04
64.51518249511719,2023-05-05
64.59494018554688,2023-05-08
64.32579040527344,2023-05-09
64.3457260131836,2023-05-10
63.9370231628418,2023-05-11
64.30585479736328,2023-05-12
65.4621810913086,2023-05-15
64.30585479736328,2023-05-16
64.9039535522461,2023-05-17
65.68148040771484,2023-05-18
65.49208068847656,2023-05-19
66.20980834960938,2023-05-22
64.82420349121094,2023-05-23
63.59810256958008,2023-05-24
64.98522186279297,2023-05-25
67.67963409423828,2023-05-26
67.10083770751953,2023-05-30
64.9752426147461,2023-05-31
65.33450317382812,2023-06-01
67.13076782226562,2023-06-02
66.75155639648438,2023-06-05
67.09085845947266,2023-06-06
68.67756652832031,2023-06-07
68.25843048095703,2023-06-08
68.00894927978516,2023-06-09
68.3083267211914,2023-06-12
69.59565734863281,2023-06-13
69.35616302490234,2023-06-14
71.82105255126953,2023-06-15
71.67135620117188,2023-06-16
71.35202026367188,2023-06-20
71.07259368896484,2023-06-21
70.79318237304688,2023-06-22
70.88299560546875,2023-06-23
71.88092041015625,2023-06-26
72.90878295898438,2023-06-27
72.7491226196289,2023-06-28
73.38780212402344,2023-06-29
74.61524200439453,2023-06-30
73.76701354980469,2023-07-03
72.88883209228516,2023-07-05
72.0705337524414,2023-07-06
72.20026397705078,2023-07-07
73.8667984008789,2023-07-10
74.45558166503906,2023-07-11
74.8946762084961,2023-07-12
74.70506286621094,2023-07-13
74.01649475097656,2023-07-14
74.58531188964844,2023-07-17
74.40568542480469,2023-07-18
74.20610046386719,2023-07-19
74.1861343383789,2023-07-20
74.11627960205078,2023-07-21
73.87677764892578,2023-07-24
74.00651550292969,2023-07-25
76.58116912841797,2023-07-26
76.19197845458984,2023-07-27
76.84063720703125,2023-07-28
78.18783569335938,2023-07-31
78.14791870117188,2023-08-01
78.11798858642578,2023-08-02
77.99823760986328,2023-08-03
77.2198486328125,2023-08-04
78.27765655517578,2023-08-07
78.56705474853516,2023-08-08
78.74668884277344,2023-08-09
79.19574737548828,2023-08-10
79.24565124511719,2023-08-11
79.62486267089844,2023-08-14
78.9462661743164,2023-08-15
78.55708312988281,2023-08-16
77.2198486328125,2023-08-17
75.92253875732422,2023-08-18
76.32171630859375,2023-08-21
76.36161804199219,2023-08-22
77.62899780273438,2023-08-23
75.89260864257812,2023-08-24
76.860595703125,2023-08-25
77.3495864868164,2023-08-28
78.4273452758789,2023-08-29
79.02610778808594,2023-08-30
78.75642395019531,2023-08-31
78.92621612548828,2023-09-01
77.30814361572266,2023-09-05
77.58781433105469,2023-09-06
78.5566635131836,2023-09-07
77.46794891357422,2023-09-08
78.41682434082031,2023-09-11
76.3792495727539,2023-09-12
75.73001861572266,2023-09-13
76.12954711914062,2023-09-14
75.89981079101562,2023-09-15
76.36925506591797,2023-09-18
75.58019256591797,2023-09-19
74.9609375,2023-09-20
73.83226776123047,2023-09-21
74.19184112548828,2023-09-22
74.731201171875,2023-09-25
73.17305755615234,2023-09-26
73.5026626586914,2023-09-27
74.28173828125,2023-09-28
74.07199096679688,2023-09-29
73.61253356933594,2023-10-02
73.27294158935547,2023-10-03
73.85224914550781,2023-10-04
74.51146697998047,2023-10-05
75.37044525146484,2023-10-06
75.3604507446289,2023-10-09
76.3792495727539,2023-10-10
77.06842803955078,2023-10-11
75.89981079101562,2023-10-12
74.03203582763672,2023-10-13
74.57139587402344,2023-10-16
75.05082702636719,2023-10-17
71.99446105957031,2023-10-18
71.01561737060547,2023-10-19
70.1566390991211,2023-10-20
69.92691802978516,2023-10-23
70.1666259765625,2023-10-24
64.52333068847656,2023-10-25
65.02273559570312,2023-10-26
64.95281982421875,2023-10-27
64.96281433105469,2023-10-30
65.20252227783203,2023-10-31
65.11263275146484,2023-11-01
65.3223876953125,2023-11-02
65.8717269897461,2023-11-03
65.51215362548828,2023-11-06
64.88290405273438,2023-11-07
65.3223876953125,2023-11-08
65.262451171875,2023-11-09
65.75187683105469,2023-11-10
65.24247741699219,2023-11-13
66.86055755615234,2023-11-14
67.3599624633789,2023-11-15
67.54973602294922,2023-11-16
68.01918029785156,2023-11-17
67.59967803955078,2023-11-20
67.33000183105469,2023-11-21
67.83000183105469,2023-11-22
67.55000305175781,2023-11-24
67.44000244140625,2023-11-27
67.5,2023-11-28
67.70999908447266,2023-11-29
68.9800033569336,2023-11-30
69.30000305175781,2023-12-01
69.52999877929688,2023-12-04
68.30000305175781,2023-12-05
