CBRE,Date
8.039999961853027,2009-06-05
7.920000076293945,2009-06-08
8.140000343322754,2009-06-09
9.25,2009-06-10
9.050000190734863,2009-06-11
9.8100004196167,2009-06-12
8.979999542236328,2009-06-15
8.770000457763672,2009-06-16
8.4399995803833,2009-06-17
8.529999732971191,2009-06-18
8.649999618530273,2009-06-19
7.659999847412109,2009-06-22
8.739999771118164,2009-06-23
8.539999961853027,2009-06-24
9.130000114440918,2009-06-25
9.369999885559082,2009-06-26
9.4399995803833,2009-06-29
9.359999656677246,2009-06-30
8.930000305175781,2009-07-01
8.520000457763672,2009-07-02
8.529999732971191,2009-07-06
7.949999809265137,2009-07-07
8.350000381469727,2009-07-08
8.09000015258789,2009-07-09
8.09000015258789,2009-07-10
8.359999656677246,2009-07-13
8.579999923706055,2009-07-14
9.220000267028809,2009-07-15
9.3100004196167,2009-07-16
9.300000190734863,2009-07-17
9.6899995803833,2009-07-20
9.630000114440918,2009-07-21
9.5,2009-07-22
9.779999732971191,2009-07-23
9.859999656677246,2009-07-24
10.470000267028809,2009-07-27
10.420000076293945,2009-07-28
9.930000305175781,2009-07-29
10.449999809265137,2009-07-30
10.899999618530273,2009-07-31
11.329999923706055,2009-08-03
11.460000038146973,2009-08-04
12.050000190734863,2009-08-05
11.390000343322754,2009-08-06
12.010000228881836,2009-08-07
11.5,2009-08-10
11.029999732971191,2009-08-11
11.239999771118164,2009-08-12
11.4399995803833,2009-08-13
11.149999618530273,2009-08-14
10.630000114440918,2009-08-17
11.1899995803833,2009-08-18
11.210000038146973,2009-08-19
12.020000457763672,2009-08-20
12.109999656677246,2009-08-21
11.680000305175781,2009-08-24
11.819999694824219,2009-08-25
11.770000457763672,2009-08-26
11.970000267028809,2009-08-27
12.010000228881836,2009-08-28
11.84000015258789,2009-08-31
10.720000267028809,2009-09-01
10.760000228881836,2009-09-02
11.0,2009-09-03
11.380000114440918,2009-09-04
11.119999885559082,2009-09-08
11.449999809265137,2009-09-09
11.369999885559082,2009-09-10
11.800000190734863,2009-09-11
11.979999542236328,2009-09-14
12.300000190734863,2009-09-15
13.050000190734863,2009-09-16
12.529999732971191,2009-09-17
12.479999542236328,2009-09-18
12.039999961853027,2009-09-21
12.430000305175781,2009-09-22
12.1899995803833,2009-09-23
11.680000305175781,2009-09-24
11.430000305175781,2009-09-25
12.039999961853027,2009-09-28
11.770000457763672,2009-09-29
11.739999771118164,2009-09-30
10.9399995803833,2009-10-01
10.760000228881836,2009-10-02
11.289999961853027,2009-10-05
11.529999732971191,2009-10-06
11.350000381469727,2009-10-07
11.930000305175781,2009-10-08
12.229999542236328,2009-10-09
12.149999618530273,2009-10-12
11.970000267028809,2009-10-13
12.539999961853027,2009-10-14
12.729999542236328,2009-10-15
12.399999618530273,2009-10-16
13.0,2009-10-19
12.970000267028809,2009-10-20
13.260000228881836,2009-10-21
13.619999885559082,2009-10-22
13.0,2009-10-23
12.6899995803833,2009-10-26
12.25,2009-10-27
11.460000038146973,2009-10-28
11.300000190734863,2009-10-29
10.350000381469727,2009-10-30
10.5600004196167,2009-11-02
10.779999732971191,2009-11-03
10.329999923706055,2009-11-04
10.699999809265137,2009-11-05
10.729999542236328,2009-11-06
11.140000343322754,2009-11-09
10.899999618530273,2009-11-10
11.0,2009-11-11
10.609999656677246,2009-11-12
11.0600004196167,2009-11-13
11.5600004196167,2009-11-16
11.609999656677246,2009-11-17
11.569999694824219,2009-11-18
11.210000038146973,2009-11-19
11.130000114440918,2009-11-20
11.210000038146973,2009-11-23
11.25,2009-11-24
11.25,2009-11-25
10.819999694824219,2009-11-27
11.430000305175781,2009-11-30
11.59000015258789,2009-12-01
12.270000457763672,2009-12-02
12.010000228881836,2009-12-03
12.390000343322754,2009-12-04
12.130000114440918,2009-12-07
12.020000457763672,2009-12-08
11.899999618530273,2009-12-09
12.050000190734863,2009-12-10
12.1899995803833,2009-12-11
12.6899995803833,2009-12-14
12.630000114440918,2009-12-15
12.920000076293945,2009-12-16
12.680000305175781,2009-12-17
13.050000190734863,2009-12-18
13.180000305175781,2009-12-21
13.510000228881836,2009-12-22
13.8100004196167,2009-12-23
13.899999618530273,2009-12-24
13.710000038146973,2009-12-28
13.800000190734863,2009-12-29
14.039999961853027,2009-12-30
13.569999694824219,2009-12-31
13.819999694824219,2010-01-04
14.149999618530273,2010-01-05
14.029999732971191,2010-01-06
14.170000076293945,2010-01-07
14.199999809265137,2010-01-08
14.0600004196167,2010-01-11
13.579999923706055,2010-01-12
13.949999809265137,2010-01-13
13.479999542236328,2010-01-14
13.380000114440918,2010-01-15
13.300000190734863,2010-01-19
13.579999923706055,2010-01-20
13.039999961853027,2010-01-21
12.470000267028809,2010-01-22
12.680000305175781,2010-01-25
12.630000114440918,2010-01-26
12.800000190734863,2010-01-27
12.529999732971191,2010-01-28
12.300000190734863,2010-01-29
12.770000457763672,2010-02-01
13.489999771118164,2010-02-02
13.6899995803833,2010-02-03
12.680000305175781,2010-02-04
12.34000015258789,2010-02-05
12.15999984741211,2010-02-08
12.279999732971191,2010-02-09
12.25,2010-02-10
12.729999542236328,2010-02-11
12.640000343322754,2010-02-12
13.220000267028809,2010-02-16
12.9399995803833,2010-02-17
13.270000457763672,2010-02-18
13.420000076293945,2010-02-19
13.319999694824219,2010-02-22
12.890000343322754,2010-02-23
13.109999656677246,2010-02-24
13.149999618530273,2010-02-25
13.199999809265137,2010-02-26
13.600000381469727,2010-03-01
13.649999618530273,2010-03-02
13.569999694824219,2010-03-03
13.579999923706055,2010-03-04
14.050000190734863,2010-03-05
14.119999885559082,2010-03-08
14.149999618530273,2010-03-09
13.949999809265137,2010-03-10
13.829999923706055,2010-03-11
14.039999961853027,2010-03-12
13.899999618530273,2010-03-15
14.420000076293945,2010-03-16
14.930000305175781,2010-03-17
14.989999771118164,2010-03-18
14.729999542236328,2010-03-19
14.510000228881836,2010-03-22
14.5,2010-03-23
14.180000305175781,2010-03-24
14.449999809265137,2010-03-25
14.949999809265137,2010-03-26
15.979999542236328,2010-03-29
15.710000038146973,2010-03-30
15.850000381469727,2010-03-31
16.579999923706055,2010-04-01
16.479999542236328,2010-04-05
16.530000686645508,2010-04-06
16.229999542236328,2010-04-07
16.639999389648438,2010-04-08
16.959999084472656,2010-04-09
16.790000915527344,2010-04-12
16.81999969482422,2010-04-13
17.350000381469727,2010-04-14
17.200000762939453,2010-04-15
16.489999771118164,2010-04-16
16.540000915527344,2010-04-19
16.8700008392334,2010-04-20
17.110000610351562,2010-04-21
17.34000015258789,2010-04-22
17.65999984741211,2010-04-23
17.489999771118164,2010-04-26
16.600000381469727,2010-04-27
17.239999771118164,2010-04-28
17.579999923706055,2010-04-29
17.31999969482422,2010-04-30
17.68000030517578,2010-05-03
17.170000076293945,2010-05-04
16.850000381469727,2010-05-05
15.850000381469727,2010-05-06
15.199999809265137,2010-05-07
16.799999237060547,2010-05-10
16.540000915527344,2010-05-11
16.950000762939453,2010-05-12
16.649999618530273,2010-05-13
15.979999542236328,2010-05-14
15.819999694824219,2010-05-17
15.1899995803833,2010-05-18
15.109999656677246,2010-05-19
14.100000381469727,2010-05-20
15.020000457763672,2010-05-21
14.8100004196167,2010-05-24
15.09000015258789,2010-05-25
15.039999961853027,2010-05-26
16.350000381469727,2010-05-27
15.829999923706055,2010-05-28
15.109999656677246,2010-06-01
15.770000457763672,2010-06-02
16.0,2010-06-03
14.880000114440918,2010-06-04
14.050000190734863,2010-06-07
13.949999809265137,2010-06-08
14.119999885559082,2010-06-09
14.729999542236328,2010-06-10
14.890000343322754,2010-06-11
15.180000305175781,2010-06-14
15.739999771118164,2010-06-15
15.930000305175781,2010-06-16
15.899999618530273,2010-06-17
15.5600004196167,2010-06-18
15.390000343322754,2010-06-21
14.930000305175781,2010-06-22
15.050000190734863,2010-06-23
14.5600004196167,2010-06-24
14.949999809265137,2010-06-25
14.699999809265137,2010-06-28
13.949999809265137,2010-06-29
13.609999656677246,2010-06-30
13.550000190734863,2010-07-01
13.279999732971191,2010-07-02
13.010000228881836,2010-07-06
13.699999809265137,2010-07-07
13.75,2010-07-08
13.899999618530273,2010-07-09
13.930000305175781,2010-07-12
14.020000457763672,2010-07-13
13.930000305175781,2010-07-14
14.149999618530273,2010-07-15
13.699999809265137,2010-07-16
13.800000190734863,2010-07-19
14.09000015258789,2010-07-20
13.920000076293945,2010-07-21
14.680000305175781,2010-07-22
15.1899995803833,2010-07-23
15.569999694824219,2010-07-26
15.40999984741211,2010-07-27
16.579999923706055,2010-07-28
16.479999542236328,2010-07-29
17.0,2010-07-30
17.3799991607666,2010-08-02
16.969999313354492,2010-08-03
17.170000076293945,2010-08-04
16.940000534057617,2010-08-05
16.969999313354492,2010-08-06
17.190000534057617,2010-08-09
17.280000686645508,2010-08-10
16.549999237060547,2010-08-11
16.200000762939453,2010-08-12
16.149999618530273,2010-08-13
16.149999618530273,2010-08-16
16.690000534057617,2010-08-17
16.860000610351562,2010-08-18
16.420000076293945,2010-08-19
16.34000015258789,2010-08-20
16.239999771118164,2010-08-23
15.960000038146973,2010-08-24
16.280000686645508,2010-08-25
15.960000038146973,2010-08-26
16.489999771118164,2010-08-27
15.930000305175781,2010-08-30
16.420000076293945,2010-08-31
17.040000915527344,2010-09-01
17.729999542236328,2010-09-02
17.950000762939453,2010-09-03
17.969999313354492,2010-09-07
18.299999237060547,2010-09-08
18.079999923706055,2010-09-09
18.25,2010-09-10
18.3700008392334,2010-09-13
18.100000381469727,2010-09-14
18.510000228881836,2010-09-15
18.09000015258789,2010-09-16
18.260000228881836,2010-09-17
18.75,2010-09-20
18.520000457763672,2010-09-21
18.15999984741211,2010-09-22
17.739999771118164,2010-09-23
18.809999465942383,2010-09-24
18.520000457763672,2010-09-27
18.8700008392334,2010-09-28
18.43000030517578,2010-09-29
18.280000686645508,2010-09-30
18.1299991607666,2010-10-01
17.690000534057617,2010-10-04
18.030000686645508,2010-10-05
18.59000015258789,2010-10-06
18.639999389648438,2010-10-07
18.850000381469727,2010-10-08
18.739999771118164,2010-10-11
19.209999084472656,2010-10-12
19.920000076293945,2010-10-13
19.530000686645508,2010-10-14
18.950000762939453,2010-10-15
19.059999465942383,2010-10-18
18.329999923706055,2010-10-19
18.84000015258789,2010-10-20
18.559999465942383,2010-10-21
18.8799991607666,2010-10-22
18.860000610351562,2010-10-25
18.899999618530273,2010-10-26
18.34000015258789,2010-10-27
18.31999969482422,2010-10-28
18.350000381469727,2010-10-29
18.600000381469727,2010-11-01
18.639999389648438,2010-11-02
18.8799991607666,2010-11-03
19.690000534057617,2010-11-04
19.850000381469727,2010-11-05
19.899999618530273,2010-11-08
19.5,2010-11-09
20.190000534057617,2010-11-10
20.15999984741211,2010-11-11
19.799999237060547,2010-11-12
19.920000076293945,2010-11-15
19.040000915527344,2010-11-16
18.90999984741211,2010-11-17
18.969999313354492,2010-11-18
18.549999237060547,2010-11-19
18.780000686645508,2010-11-22
18.520000457763672,2010-11-23
18.950000762939453,2010-11-24
19.079999923706055,2010-11-26
18.959999084472656,2010-11-29
19.190000534057617,2010-11-30
19.079999923706055,2010-12-01
19.3799991607666,2010-12-02
19.920000076293945,2010-12-03
19.979999542236328,2010-12-06
20.049999237060547,2010-12-07
19.81999969482422,2010-12-08
19.700000762939453,2010-12-09
20.200000762939453,2010-12-10
20.170000076293945,2010-12-13
20.399999618530273,2010-12-14
20.239999771118164,2010-12-15
20.450000762939453,2010-12-16
20.5,2010-12-17
20.889999389648438,2010-12-20
21.309999465942383,2010-12-21
21.280000686645508,2010-12-22
20.940000534057617,2010-12-23
21.010000228881836,2010-12-27
20.700000762939453,2010-12-28
20.739999771118164,2010-12-29
20.780000686645508,2010-12-30
20.479999542236328,2010-12-31
21.010000228881836,2011-01-03
20.43000030517578,2011-01-04
20.6200008392334,2011-01-05
20.739999771118164,2011-01-06
20.700000762939453,2011-01-07
20.579999923706055,2011-01-10
20.860000610351562,2011-01-11
21.15999984741211,2011-01-12
21.309999465942383,2011-01-13
21.969999313354492,2011-01-14
22.440000534057617,2011-01-18
22.010000228881836,2011-01-19
22.06999969482422,2011-01-20
22.59000015258789,2011-01-21
21.93000030517578,2011-01-24
21.75,2011-01-25
21.799999237060547,2011-01-26
22.09000015258789,2011-01-27
21.8799991607666,2011-01-28
22.190000534057617,2011-01-31
22.90999984741211,2011-02-01
24.040000915527344,2011-02-02
23.780000686645508,2011-02-03
23.950000762939453,2011-02-04
23.739999771118164,2011-02-07
23.920000076293945,2011-02-08
23.8799991607666,2011-02-09
24.020000457763672,2011-02-10
24.530000686645508,2011-02-11
24.6299991607666,2011-02-14
25.34000015258789,2011-02-15
25.540000915527344,2011-02-16
25.270000457763672,2011-02-17
25.459999084472656,2011-02-18
24.59000015258789,2011-02-22
24.360000610351562,2011-02-23
24.209999084472656,2011-02-24
24.889999389648438,2011-02-25
25.040000915527344,2011-02-28
24.59000015258789,2011-03-01
24.600000381469727,2011-03-02
25.450000762939453,2011-03-03
25.06999969482422,2011-03-04
24.709999084472656,2011-03-07
25.530000686645508,2011-03-08
26.579999923706055,2011-03-09
25.799999237060547,2011-03-10
27.299999237060547,2011-03-11
27.190000534057617,2011-03-14
25.950000762939453,2011-03-15
25.459999084472656,2011-03-16
26.149999618530273,2011-03-17
26.649999618530273,2011-03-18
27.3700008392334,2011-03-21
27.31999969482422,2011-03-22
26.959999084472656,2011-03-23
27.829999923706055,2011-03-24
27.190000534057617,2011-03-25
26.940000534057617,2011-03-28
27.610000610351562,2011-03-29
27.020000457763672,2011-03-30
26.700000762939453,2011-03-31
27.65999984741211,2011-04-01
27.75,2011-04-04
28.149999618530273,2011-04-05
27.68000030517578,2011-04-06
27.530000686645508,2011-04-07
27.469999313354492,2011-04-08
27.43000030517578,2011-04-11
27.469999313354492,2011-04-12
27.809999465942383,2011-04-13
28.260000228881836,2011-04-14
28.90999984741211,2011-04-15
28.639999389648438,2011-04-18
29.010000228881836,2011-04-19
29.65999984741211,2011-04-20
29.700000762939453,2011-04-21
28.56999969482422,2011-04-25
28.549999237060547,2011-04-26
26.75,2011-04-27
26.510000228881836,2011-04-28
26.709999084472656,2011-04-29
27.030000686645508,2011-05-02
26.459999084472656,2011-05-03
26.299999237060547,2011-05-04
26.530000686645508,2011-05-05
26.729999542236328,2011-05-06
27.239999771118164,2011-05-09
27.809999465942383,2011-05-10
26.5,2011-05-11
26.3700008392334,2011-05-12
25.940000534057617,2011-05-13
26.1299991607666,2011-05-16
26.020000457763672,2011-05-17
27.020000457763672,2011-05-18
27.059999465942383,2011-05-19
26.719999313354492,2011-05-20
25.989999771118164,2011-05-23
25.920000076293945,2011-05-24
26.510000228881836,2011-05-25
26.93000030517578,2011-05-26
26.510000228881836,2011-05-27
26.43000030517578,2011-05-31
25.459999084472656,2011-06-01
26.239999771118164,2011-06-02
25.59000015258789,2011-06-03
24.790000915527344,2011-06-06
25.3799991607666,2011-06-07
24.889999389648438,2011-06-08
25.190000534057617,2011-06-09
24.299999237060547,2011-06-10
23.600000381469727,2011-06-13
24.280000686645508,2011-06-14
22.940000534057617,2011-06-15
22.90999984741211,2011-06-16
23.979999542236328,2011-06-17
23.860000610351562,2011-06-20
24.780000686645508,2011-06-21
24.079999923706055,2011-06-22
24.299999237060547,2011-06-23
23.290000915527344,2011-06-24
23.950000762939453,2011-06-27
24.829999923706055,2011-06-28
25.18000030517578,2011-06-29
25.110000610351562,2011-06-30
25.389999389648438,2011-07-01
25.389999389648438,2011-07-05
25.459999084472656,2011-07-06
26.059999465942383,2011-07-07
25.280000686645508,2011-07-08
23.899999618530273,2011-07-11
23.479999542236328,2011-07-12
23.489999771118164,2011-07-13
22.799999237060547,2011-07-14
23.290000915527344,2011-07-15
23.06999969482422,2011-07-18
23.520000457763672,2011-07-19
23.260000228881836,2011-07-20
23.639999389648438,2011-07-21
23.770000457763672,2011-07-22
23.68000030517578,2011-07-25
23.510000228881836,2011-07-26
22.920000076293945,2011-07-27
21.049999237060547,2011-07-28
21.799999237060547,2011-07-29
21.950000762939453,2011-08-01
20.809999465942383,2011-08-02
20.489999771118164,2011-08-03
18.899999618530273,2011-08-04
18.270000457763672,2011-08-05
16.510000228881836,2011-08-08
17.469999313354492,2011-08-09
16.670000076293945,2011-08-10
16.959999084472656,2011-08-11
16.6200008392334,2011-08-12
16.969999313354492,2011-08-15
16.149999618530273,2011-08-16
16.06999969482422,2011-08-17
14.600000381469727,2011-08-18
13.720000267028809,2011-08-19
13.770000457763672,2011-08-22
14.680000305175781,2011-08-23
15.149999618530273,2011-08-24
13.760000228881836,2011-08-25
14.170000076293945,2011-08-26
14.880000114440918,2011-08-29
14.649999618530273,2011-08-30
15.15999984741211,2011-08-31
14.90999984741211,2011-09-01
14.350000381469727,2011-09-02
13.960000038146973,2011-09-06
15.300000190734863,2011-09-07
14.680000305175781,2011-09-08
14.050000190734863,2011-09-09
14.119999885559082,2011-09-12
14.229999542236328,2011-09-13
14.819999694824219,2011-09-14
15.270000457763672,2011-09-15
15.140000343322754,2011-09-16
14.350000381469727,2011-09-19
14.039999961853027,2011-09-20
13.220000267028809,2011-09-21
12.779999732971191,2011-09-22
13.369999885559082,2011-09-23
13.819999694824219,2011-09-26
13.9399995803833,2011-09-27
13.930000305175781,2011-09-28
14.40999984741211,2011-09-29
13.460000038146973,2011-09-30
13.09000015258789,2011-10-03
13.510000228881836,2011-10-04
13.84000015258789,2011-10-05
14.390000343322754,2011-10-06
13.510000228881836,2011-10-07
14.149999618530273,2011-10-10
13.949999809265137,2011-10-11
15.170000076293945,2011-10-12
15.0,2011-10-13
15.220000267028809,2011-10-14
14.329999923706055,2011-10-17
15.319999694824219,2011-10-18
14.399999618530273,2011-10-19
14.59000015258789,2011-10-20
15.289999961853027,2011-10-21
16.739999771118164,2011-10-24
16.09000015258789,2011-10-25
15.9399995803833,2011-10-26
17.1200008392334,2011-10-27
18.979999542236328,2011-10-28
17.780000686645508,2011-10-31
17.049999237060547,2011-11-01
17.459999084472656,2011-11-02
17.399999618530273,2011-11-03
16.670000076293945,2011-11-04
16.829999923706055,2011-11-07
16.93000030517578,2011-11-08
15.84000015258789,2011-11-09
15.9399995803833,2011-11-10
16.31999969482422,2011-11-11
15.84000015258789,2011-11-14
16.190000534057617,2011-11-15
15.739999771118164,2011-11-16
15.260000228881836,2011-11-17
15.109999656677246,2011-11-18
14.710000038146973,2011-11-21
14.800000190734863,2011-11-22
14.479999542236328,2011-11-23
14.619999885559082,2011-11-25
15.34000015258789,2011-11-28
15.130000114440918,2011-11-29
16.809999465942383,2011-11-30
16.5,2011-12-01
16.510000228881836,2011-12-02
17.09000015258789,2011-12-05
16.579999923706055,2011-12-06
16.040000915527344,2011-12-07
15.0600004196167,2011-12-08
15.479999542236328,2011-12-09
15.220000267028809,2011-12-12
14.760000228881836,2011-12-13
14.539999961853027,2011-12-14
15.100000381469727,2011-12-15
15.039999961853027,2011-12-16
14.329999923706055,2011-12-19
15.140000343322754,2011-12-20
15.420000076293945,2011-12-21
15.40999984741211,2011-12-22
15.390000343322754,2011-12-23
15.300000190734863,2011-12-27
14.75,2011-12-28
15.15999984741211,2011-12-29
15.220000267028809,2011-12-30
16.030000686645508,2012-01-03
16.049999237060547,2012-01-04
16.219999313354492,2012-01-05
15.960000038146973,2012-01-06
15.920000076293945,2012-01-09
16.56999969482422,2012-01-10
17.549999237060547,2012-01-11
17.43000030517578,2012-01-12
17.020000457763672,2012-01-13
16.860000610351562,2012-01-17
17.049999237060547,2012-01-18
17.610000610351562,2012-01-19
17.860000610351562,2012-01-20
18.0,2012-01-23
17.8799991607666,2012-01-24
18.149999618530273,2012-01-25
19.010000228881836,2012-01-26
19.06999969482422,2012-01-27
18.260000228881836,2012-01-30
19.299999237060547,2012-01-31
19.0,2012-02-01
18.93000030517578,2012-02-02
19.610000610351562,2012-02-03
19.600000381469727,2012-02-06
19.260000228881836,2012-02-07
18.100000381469727,2012-02-08
18.329999923706055,2012-02-09
17.8700008392334,2012-02-10
18.110000610351562,2012-02-13
18.299999237060547,2012-02-14
18.65999984741211,2012-02-15
19.079999923706055,2012-02-16
19.06999969482422,2012-02-17
18.780000686645508,2012-02-21
18.450000762939453,2012-02-22
18.56999969482422,2012-02-23
18.510000228881836,2012-02-24
18.5,2012-02-27
18.149999618530273,2012-02-28
18.329999923706055,2012-02-29
18.709999084472656,2012-03-01
18.670000076293945,2012-03-02
18.639999389648438,2012-03-05
17.93000030517578,2012-03-06
17.700000762939453,2012-03-07
18.489999771118164,2012-03-08
19.190000534057617,2012-03-09
19.18000030517578,2012-03-12
20.579999923706055,2012-03-13
20.459999084472656,2012-03-14
20.68000030517578,2012-03-15
20.829999923706055,2012-03-16
20.860000610351562,2012-03-19
20.770000457763672,2012-03-20
20.75,2012-03-21
20.399999618530273,2012-03-22
20.479999542236328,2012-03-23
20.56999969482422,2012-03-26
20.420000076293945,2012-03-27
19.989999771118164,2012-03-28
19.790000915527344,2012-03-29
19.959999084472656,2012-03-30
20.170000076293945,2012-04-02
19.5,2012-04-03
19.030000686645508,2012-04-04
18.600000381469727,2012-04-05
18.200000762939453,2012-04-09
17.719999313354492,2012-04-10
18.270000457763672,2012-04-11
18.860000610351562,2012-04-12
18.209999084472656,2012-04-13
18.360000610351562,2012-04-16
18.84000015258789,2012-04-17
18.34000015258789,2012-04-18
18.459999084472656,2012-04-19
18.3700008392334,2012-04-20
18.229999542236328,2012-04-23
18.389999389648438,2012-04-24
18.670000076293945,2012-04-25
19.06999969482422,2012-04-26
19.1299991607666,2012-04-27
18.809999465942383,2012-04-30
19.360000610351562,2012-05-01
19.18000030517578,2012-05-02
18.610000610351562,2012-05-03
17.93000030517578,2012-05-04
17.670000076293945,2012-05-07
17.549999237060547,2012-05-08
17.329999923706055,2012-05-09
17.239999771118164,2012-05-10
17.270000457763672,2012-05-11
17.010000228881836,2012-05-14
16.68000030517578,2012-05-15
16.190000534057617,2012-05-16
15.760000228881836,2012-05-17
15.84000015258789,2012-05-18
16.420000076293945,2012-05-21
16.450000762939453,2012-05-22
16.649999618530273,2012-05-23
16.389999389648438,2012-05-24
16.3799991607666,2012-05-25
17.010000228881836,2012-05-29
16.25,2012-05-30
16.450000762939453,2012-05-31
15.59000015258789,2012-06-01
15.270000457763672,2012-06-04
15.5,2012-06-05
16.110000610351562,2012-06-06
16.139999389648438,2012-06-07
16.239999771118164,2012-06-08
15.729999542236328,2012-06-11
16.09000015258789,2012-06-12
15.829999923706055,2012-06-13
15.880000114440918,2012-06-14
16.40999984741211,2012-06-15
16.389999389648438,2012-06-18
16.809999465942383,2012-06-19
16.84000015258789,2012-06-20
16.020000457763672,2012-06-21
15.869999885559082,2012-06-22
15.369999885559082,2012-06-25
15.399999618530273,2012-06-26
15.579999923706055,2012-06-27
15.75,2012-06-28
16.360000610351562,2012-06-29
16.15999984741211,2012-07-02
16.3700008392334,2012-07-03
16.079999923706055,2012-07-05
15.850000381469727,2012-07-06
15.699999809265137,2012-07-09
15.399999618530273,2012-07-10
15.550000190734863,2012-07-11
15.40999984741211,2012-07-12
15.779999732971191,2012-07-13
15.670000076293945,2012-07-16
16.010000228881836,2012-07-17
15.989999771118164,2012-07-18
16.31999969482422,2012-07-19
16.139999389648438,2012-07-20
15.779999732971191,2012-07-23
15.3100004196167,2012-07-24
15.100000381469727,2012-07-25
15.369999885559082,2012-07-26
16.329999923706055,2012-07-27
16.239999771118164,2012-07-30
15.579999923706055,2012-07-31
16.670000076293945,2012-08-01
16.559999465942383,2012-08-02
17.079999923706055,2012-08-03
17.729999542236328,2012-08-06
18.06999969482422,2012-08-07
17.799999237060547,2012-08-08
17.799999237060547,2012-08-09
17.770000457763672,2012-08-10
17.600000381469727,2012-08-13
17.520000457763672,2012-08-14
17.559999465942383,2012-08-15
17.899999618530273,2012-08-16
18.040000915527344,2012-08-17
18.059999465942383,2012-08-20
18.139999389648438,2012-08-21
17.889999389648438,2012-08-22
17.649999618530273,2012-08-23
17.579999923706055,2012-08-24
17.440000534057617,2012-08-27
17.40999984741211,2012-08-28
17.40999984741211,2012-08-29
17.200000762939453,2012-08-30
17.309999465942383,2012-08-31
17.219999313354492,2012-09-04
17.010000228881836,2012-09-05
17.479999542236328,2012-09-06
17.700000762939453,2012-09-07
17.280000686645508,2012-09-10
17.649999618530273,2012-09-11
18.350000381469727,2012-09-12
19.600000381469727,2012-09-13
20.360000610351562,2012-09-14
19.799999237060547,2012-09-17
19.290000915527344,2012-09-18
19.5,2012-09-19
19.399999618530273,2012-09-20
19.360000610351562,2012-09-21
19.25,2012-09-24
18.540000915527344,2012-09-25
18.549999237060547,2012-09-26
18.6200008392334,2012-09-27
18.40999984741211,2012-09-28
18.649999618530273,2012-10-01
18.979999542236328,2012-10-02
19.270000457763672,2012-10-03
19.219999313354492,2012-10-04
19.610000610351562,2012-10-05
19.440000534057617,2012-10-08
18.93000030517578,2012-10-09
18.450000762939453,2012-10-10
19.049999237060547,2012-10-11
18.81999969482422,2012-10-12
18.90999984741211,2012-10-15
18.950000762939453,2012-10-16
19.309999465942383,2012-10-17
19.579999923706055,2012-10-18
19.110000610351562,2012-10-19
19.420000076293945,2012-10-22
18.8799991607666,2012-10-23
18.489999771118164,2012-10-24
18.239999771118164,2012-10-25
18.25,2012-10-26
18.020000457763672,2012-10-31
17.6299991607666,2012-11-01
17.549999237060547,2012-11-02
17.719999313354492,2012-11-05
18.139999389648438,2012-11-06
17.530000686645508,2012-11-07
17.469999313354492,2012-11-08
17.5,2012-11-09
17.469999313354492,2012-11-12
17.649999618530273,2012-11-13
17.350000381469727,2012-11-14
17.34000015258789,2012-11-15
17.5,2012-11-16
17.790000915527344,2012-11-19
17.639999389648438,2012-11-20
17.690000534057617,2012-11-21
17.8700008392334,2012-11-23
18.15999984741211,2012-11-26
17.90999984741211,2012-11-27
18.25,2012-11-28
18.6299991607666,2012-11-29
18.93000030517578,2012-11-30
18.760000228881836,2012-12-03
18.56999969482422,2012-12-04
18.75,2012-12-05
18.729999542236328,2012-12-06
18.989999771118164,2012-12-07
19.34000015258789,2012-12-10
19.559999465942383,2012-12-11
19.690000534057617,2012-12-12
19.100000381469727,2012-12-13
19.200000762939453,2012-12-14
19.780000686645508,2012-12-17
20.40999984741211,2012-12-18
19.959999084472656,2012-12-19
20.0,2012-12-20
19.639999389648438,2012-12-21
19.600000381469727,2012-12-24
19.65999984741211,2012-12-26
19.59000015258789,2012-12-27
19.389999389648438,2012-12-28
19.899999618530273,2012-12-31
20.360000610351562,2013-01-02
20.15999984741211,2013-01-03
20.719999313354492,2013-01-04
20.799999237060547,2013-01-07
20.780000686645508,2013-01-08
20.56999969482422,2013-01-09
20.549999237060547,2013-01-10
20.510000228881836,2013-01-11
20.649999618530273,2013-01-14
20.84000015258789,2013-01-15
20.559999465942383,2013-01-16
20.6299991607666,2013-01-17
20.549999237060547,2013-01-18
20.549999237060547,2013-01-22
20.889999389648438,2013-01-23
21.190000534057617,2013-01-24
21.84000015258789,2013-01-25
21.889999389648438,2013-01-28
21.780000686645508,2013-01-29
21.459999084472656,2013-01-30
21.579999923706055,2013-01-31
21.8700008392334,2013-02-01
21.690000534057617,2013-02-04
21.90999984741211,2013-02-05
21.850000381469727,2013-02-06
23.809999465942383,2013-02-07
24.190000534057617,2013-02-08
24.1299991607666,2013-02-11
24.260000228881836,2013-02-12
24.5,2013-02-13
24.700000762939453,2013-02-14
24.280000686645508,2013-02-15
24.5,2013-02-19
23.84000015258789,2013-02-20
23.56999969482422,2013-02-21
23.90999984741211,2013-02-22
23.239999771118164,2013-02-25
23.420000076293945,2013-02-26
23.889999389648438,2013-02-27
24.170000076293945,2013-02-28
24.360000610351562,2013-03-01
24.579999923706055,2013-03-04
24.739999771118164,2013-03-05
24.479999542236328,2013-03-06
