RIG,Date
23.060638427734375,1999-06-28
24.67892837524414,1999-06-29
24.274356842041016,1999-06-30
23.638595581054688,1999-07-01
24.505538940429688,1999-07-02
25.256885528564453,1999-07-06
25.141300201416016,1999-07-07
26.990768432617188,1999-07-08
26.817373275756836,1999-07-09
27.626529693603516,1999-07-12
27.51093101501465,1999-07-13
27.51093101501465,1999-07-14
27.684322357177734,1999-07-15
27.51093101501465,1999-07-16
27.048561096191406,1999-07-19
25.89264488220215,1999-07-20
26.066038131713867,1999-07-21
26.123830795288086,1999-07-22
26.52839469909668,1999-07-23
27.048561096191406,1999-07-26
27.453140258789062,1999-07-27
27.85771369934082,1999-07-28
29.36041259765625,1999-07-29
28.377870559692383,1999-07-30
28.204486846923828,1999-08-02
28.435672760009766,1999-08-03
29.30261993408203,1999-08-04
30.574127197265625,1999-08-05
30.342947006225586,1999-08-06
32.07683181762695,1999-08-09
32.943763732910156,1999-08-10
32.36581039428711,1999-08-11
32.25020980834961,1999-08-12
32.134620666503906,1999-08-13
31.730045318603516,1999-08-16
32.828182220458984,1999-08-17
32.25020980834961,1999-08-18
31.67225456237793,1999-08-19
31.730045318603516,1999-08-20
32.192413330078125,1999-08-23
32.07683181762695,1999-08-24
30.169559478759766,1999-08-25
31.0364933013916,1999-08-26
30.747516632080078,1999-08-27
30.805313110351562,1999-08-30
31.32478904724121,1999-08-31
31.064476013183594,1999-09-01
30.717384338378906,1999-09-02
30.428144454956055,1999-09-03
31.700801849365234,1999-09-07
30.890928268432617,1999-09-08
32.79991912841797,1999-09-09
32.51067352294922,1999-09-10
33.08915328979492,1999-09-13
31.64295768737793,1999-09-14
32.221439361572266,1999-09-15
32.394981384277344,1999-09-16
32.394981384277344,1999-09-17
31.295866012573242,1999-09-20
30.31244659423828,1999-09-21
30.13890266418457,1999-09-22
29.676122665405273,1999-09-23
28.86623764038086,1999-09-24
28.577001571655273,1999-09-27
27.477882385253906,1999-09-28
29.0397891998291,1999-09-29
28.345611572265625,1999-09-30
28.577001571655273,1999-10-01
27.3621883392334,1999-10-04
26.3209228515625,1999-10-05
26.668004989624023,1999-10-06
25.684595108032227,1999-10-07
24.874713897705078,1999-10-08
27.709280014038086,1999-10-11
26.8415584564209,1999-10-12
26.8415584564209,1999-10-13
25.91598129272461,1999-10-14
25.626745223999023,1999-10-15
24.52763557434082,1999-10-18
24.990415573120117,1999-10-19
25.74243927001953,1999-10-20
25.973825454711914,1999-10-21
26.899402618408203,1999-10-22
26.552310943603516,1999-10-25
25.973825454711914,1999-10-26
25.568893432617188,1999-10-27
24.701168060302734,1999-10-28
25.221803665161133,1999-10-29
26.378767013549805,1999-11-01
25.51104736328125,1999-11-02
25.626745223999023,1999-11-03
24.643321990966797,1999-11-04
23.486358642578125,1999-11-05
24.29623794555664,1999-11-08
25.74243927001953,1999-11-09
26.08953094482422,1999-11-10
25.45319175720215,1999-11-11
26.3209228515625,1999-11-12
27.767126083374023,1999-11-15
28.229909896850586,1999-11-16
29.965354919433594,1999-11-17
28.4613037109375,1999-11-18
28.692691802978516,1999-11-19
28.4613037109375,1999-11-22
26.43662452697754,1999-11-23
27.015092849731445,1999-11-24
26.8415584564209,1999-11-26
25.91598129272461,1999-11-29
26.08953094482422,1999-11-30
27.56507110595703,1999-12-01
26.754337310791016,1999-12-02
25.480316162109375,1999-12-03
24.785400390625,1999-12-06
24.090478897094727,1999-12-07
24.66958236694336,1999-12-08
23.62720489501953,1999-12-09
22.932289123535156,1999-12-10
22.23736572265625,1999-12-13
23.279739379882812,1999-12-14
24.032567977905273,1999-12-15
25.33554458618164,1999-12-16
25.074951171875,1999-12-17
23.974666595458984,1999-12-20
25.132858276367188,1999-12-21
27.507164001464844,1999-12-22
29.93937873840332,1999-12-23
29.93937873840332,1999-12-27
30.055194854736328,1999-12-28
31.329206466674805,1999-12-29
30.504003524780273,1999-12-30
31.21339225769043,1999-12-31
30.402658462524414,2000-01-03
28.665359497070312,2000-01-04
27.68088722229004,2000-01-05
29.76564598083496,2000-01-06
31.502948760986328,2000-01-07
31.56084632873535,2000-01-10
31.850393295288086,2000-01-11
31.039670944213867,2000-01-12
32.197853088378906,2000-01-13
32.719051361083984,2000-01-14
35.55662155151367,2000-01-18
34.16679382324219,2000-01-19
33.413970947265625,2000-01-20
35.209163665771484,2000-01-21
33.29814529418945,2000-01-24
33.76142501831055,2000-01-25
32.197853088378906,2000-01-26
30.344743728637695,2000-01-27
29.244457244873047,2000-01-28
29.476093292236328,2000-01-31
31.21339225769043,2000-02-01
32.13995361328125,2000-02-02
32.13995361328125,2000-02-03
32.255767822265625,2000-02-04
32.371578216552734,2000-02-07
31.56084632873535,2000-02-08
28.95490264892578,2000-02-09
31.271303176879883,2000-02-10
31.734577178955078,2000-02-11
32.255767822265625,2000-02-14
34.28261184692383,2000-02-15
34.51424789428711,2000-02-16
33.81932830810547,2000-02-17
32.42949295043945,2000-02-18
31.850393295288086,2000-02-22
31.271303176879883,2000-02-23
30.98175621032715,2000-02-24
32.02412414550781,2000-02-25
33.29814529418945,2000-02-28
36.54109191894531,2000-02-29
38.48139190673828,2000-03-01
40.79954528808594,2000-03-02
41.147274017333984,2000-03-03
42.306339263916016,2000-03-06
45.667659759521484,2000-03-07
40.79954528808594,2000-03-08
40.39386749267578,2000-03-09
41.0313606262207,2000-03-10
40.567726135253906,2000-03-13
40.104095458984375,2000-03-14
38.24957275390625,2000-03-15
40.567726135253906,2000-03-16
39.872276306152344,2000-03-17
37.20640182495117,2000-03-20
38.48139190673828,2000-03-21
42.07453155517578,2000-03-22
41.72679901123047,2000-03-23
42.769981384277344,2000-03-24
43.29155731201172,2000-03-27
41.72679901123047,2000-03-28
46.36312484741211,2000-03-29
45.43585968017578,2000-03-30
47.58015060424805,2000-03-31
48.913082122802734,2000-04-03
45.37788391113281,2000-04-04
42.596107482910156,2000-04-05
43.29155731201172,2000-04-06
42.596107482910156,2000-04-07
40.162052154541016,2000-04-10
42.4222526550293,2000-04-11
44.6245002746582,2000-04-12
42.07453155517578,2000-04-13
41.147274017333984,2000-04-14
40.277950286865234,2000-04-17
43.581329345703125,2000-04-18
43.349525451660156,2000-04-19
43.23360061645508,2000-04-20
42.190425872802734,2000-04-24
41.32112503051758,2000-04-25
42.71202850341797,2000-04-26
44.044960021972656,2000-04-27
43.581329345703125,2000-04-28
43.87110137939453,2000-05-01
45.72563934326172,2000-05-02
44.33473587036133,2000-05-03
45.957435607910156,2000-05-04
46.24721145629883,2000-05-05
46.24721145629883,2000-05-08
46.71084213256836,2000-05-09
45.957435607910156,2000-05-10
46.18925476074219,2000-05-11
47.86991882324219,2000-05-12
50.41990280151367,2000-05-15
48.10172653198242,2000-05-16
49.20286178588867,2000-05-17
46.33415222167969,2000-05-18
46.479034423828125,2000-05-19
43.52337646484375,2000-05-22
44.45064163208008,2000-05-23
44.102909088134766,2000-05-24
43.69723892211914,2000-05-25
43.349525451660156,2000-05-26
43.639286041259766,2000-05-30
45.63881301879883,2000-05-31
44.71095275878906,2000-06-01
42.217342376708984,2000-06-02
41.11552047729492,2000-06-05
43.26118087768555,2000-06-06
43.377174377441406,2000-06-07
44.18904495239258,2000-06-08
43.20319366455078,2000-06-09
45.3488655090332,2000-06-12
46.682640075683594,2000-06-13
46.91461944580078,2000-06-14
45.928768157958984,2000-06-15
48.335391998291016,2000-06-16
49.14725875854492,2000-06-19
48.7413215637207,2000-06-20
50.04610824584961,2000-06-21
50.56803512573242,2000-06-22
49.64018249511719,2000-06-23
48.01644515991211,2000-06-26
48.65433883666992,2000-06-27
47.36403274536133,2000-06-28
48.01644515991211,2000-06-29
49.58219528198242,2000-06-30
48.88631057739258,2000-07-03
46.16072463989258,2000-07-05
45.63881301879883,2000-07-06
45.17487335205078,2000-07-07
44.07305908203125,2000-07-10
48.422367095947266,2000-07-11
49.1762580871582,2000-07-12
48.248390197753906,2000-07-13
48.19041442871094,2000-07-14
46.04474639892578,2000-07-17
48.59634017944336,2000-07-18
48.19041442871094,2000-07-19
47.84245300292969,2000-07-20
46.3927001953125,2000-07-21
44.363014221191406,2000-07-24
42.681278228759766,2000-07-25
43.63813400268555,2000-07-26
46.10273742675781,2000-07-27
47.20457077026367,2000-07-28
45.914268493652344,2000-07-31
47.08858108520508,2000-08-01
46.50868225097656,2000-08-02
45.406829833984375,2000-08-03
46.682640075683594,2000-08-04
47.04509353637695,2000-08-07
47.20457077026367,2000-08-08
49.93013381958008,2000-08-09
50.466552734375,2000-08-10
49.93013381958008,2000-08-11
51.78584671020508,2000-08-14
52.30775833129883,2000-08-15
54.56940841674805,2000-08-16
54.975341796875,2000-08-17
53.525569915771484,2000-08-18
49.64018249511719,2000-08-21
51.843833923339844,2000-08-22
55.52623748779297,2000-08-23
54.85935592651367,2000-08-24
54.85935592651367,2000-08-25
57.06301498413086,2000-08-28
56.628082275390625,2000-08-29
55.74212646484375,2000-08-30
55.48103713989258,2000-08-31
55.64059066772461,2000-09-01
56.336822509765625,2000-09-05
59.17976379394531,2000-09-06
58.019386291503906,2000-09-07
56.80097198486328,2000-09-08
58.8316650390625,2000-09-11
58.599578857421875,2000-09-12
57.613258361816406,2000-09-13
57.961368560791016,2000-09-14
58.54154586791992,2000-09-15
56.641422271728516,2000-09-18
55.58257293701172,2000-09-19
53.84197998046875,2000-09-20
52.10140609741211,2000-09-21
52.449527740478516,2000-09-22
51.405181884765625,2000-09-25
53.145755767822266,2000-09-26
53.783966064453125,2000-09-27
53.74045944213867,2000-09-28
54.422176361083984,2000-09-29
55.40850067138672,2000-10-02
55.756622314453125,2000-10-03
52.797637939453125,2000-10-04
51.92735290527344,2000-10-05
52.449527740478516,2000-10-06
53.203765869140625,2000-10-09
56.16276168823242,2000-10-10
58.65760803222656,2000-10-11
59.70194625854492,2000-10-12
57.32316589355469,2000-10-13
55.292476654052734,2000-10-16
55.87266159057617,2000-10-17
56.04672622680664,2000-10-18
54.88633728027344,2000-10-19
56.51088333129883,2000-10-20
54.828330993652344,2000-10-23
52.39149856567383,2000-10-24
51.28913497924805,2000-10-25
50.534881591796875,2000-10-26
47.98202133178711,2000-10-27
48.79429244995117,2000-10-30
49.200443267822266,2000-10-31
51.52121353149414,2000-11-01
50.01271438598633,2000-11-02
50.186771392822266,2000-11-03
49.200443267822266,2000-11-06
49.200443267822266,2000-11-07
51.52121353149414,2000-11-08
50.534881591796875,2000-11-09
48.736270904541016,2000-11-10
47.16975784301758,2000-11-13
48.04005432128906,2000-11-14
50.41883087158203,2000-11-15
50.302799224853516,2000-11-16
47.40182876586914,2000-11-17
45.77729797363281,2000-11-20
44.44285202026367,2000-11-21
43.166419982910156,2000-11-22
45.13908004760742,2000-11-24
44.73294448852539,2000-11-27
43.920684814453125,2000-11-28
39.710445404052734,2000-11-29
37.03985595703125,2000-11-30
37.214019775390625,2000-12-01
36.22706604003906,2000-12-04
34.369266510009766,2000-12-05
33.150081634521484,2000-12-06
32.51146697998047,2000-12-07
32.975921630859375,2000-12-08
35.35622024536133,2000-12-11
36.28512191772461,2000-12-12
36.69151306152344,2000-12-13
35.646507263183594,2000-12-14
36.5173454284668,2000-12-15
40.63933181762695,2000-12-18
41.45212936401367,2000-12-19
39.12986755371094,2000-12-20
39.76849365234375,2000-12-21
40.058773040771484,2000-12-22
42.55519485473633,2000-12-26
41.91657638549805,2000-12-27
43.19381332397461,2000-12-28
42.72936248779297,2000-12-29
43.948543548583984,2001-01-02
42.38102722167969,2001-01-03
39.478214263916016,2001-01-04
39.4201545715332,2001-01-05
39.304039001464844,2001-01-08
39.76849365234375,2001-01-09
41.161834716796875,2001-01-10
41.161834716796875,2001-01-11
40.755455017089844,2001-01-12
42.439083099365234,2001-01-16
41.04573440551758,2001-01-17
39.478214263916016,2001-01-18
38.78153610229492,2001-01-19
39.4201545715332,2001-01-22
40.6973991394043,2001-01-23
42.613250732421875,2001-01-24
42.439083099365234,2001-01-25
39.94267654418945,2001-01-26
38.084861755371094,2001-01-29
41.103790283203125,2001-01-30
42.218475341796875,2001-01-31
40.97373962402344,2001-02-01
42.14415740966797,2001-02-02
44.44782638549805,2001-02-05
45.51605224609375,2001-02-06
45.581077575683594,2001-02-07
46.21272659301758,2001-02-08
46.86296081542969,2001-02-09
45.850460052490234,2001-02-12
45.33956527709961,2001-02-13
45.79473114013672,2001-02-14
45.23739242553711,2001-02-15
46.50069808959961,2001-02-16
46.37063980102539,2001-02-20
45.190940856933594,2001-02-21
43.98337936401367,2001-02-22
43.3981819152832,2001-02-23
45.28382873535156,2001-02-26
45.033023834228516,2001-02-27
44.73560333251953,2001-02-28
44.70771408081055,2001-03-01
46.00897979736328,2001-03-02
46.58526611328125,2001-03-05
47.310245513916016,2001-03-06
48.797393798828125,2001-03-07
49.085540771484375,2001-03-08
47.96086120605469,2001-03-09
46.50160598754883,2001-03-12
44.62406539916992,2001-03-13
43.49009704589844,2001-03-14
43.08113479614258,2001-03-15
43.08113479614258,2001-03-16
44.33592987060547,2001-03-19
44.995845794677734,2001-03-20
44.05708312988281,2001-03-21
42.38402557373047,2001-03-22
41.87281799316406,2001-03-23
43.40645217895508,2001-03-26
42.43049621582031,2001-03-27
40.887577056884766,2001-03-28
39.3167610168457,2001-03-29
40.29271697998047,2001-03-30
38.480228424072266,2001-04-02
37.66230010986328,2001-04-03
40.01387023925781,2001-04-04
42.12377166748047,2001-04-05
42.272491455078125,2001-04-06
43.63882064819336,2001-04-09
44.14073181152344,2001-04-10
43.27632522583008,2001-04-11
43.11830520629883,2001-04-12
43.96413803100586,2001-04-16
45.172447204589844,2001-04-17
44.41958236694336,2001-04-18
43.016075134277344,2001-04-19
44.15932083129883,2001-04-20
46.24134063720703,2001-04-23
46.473716735839844,2001-04-24
47.65415573120117,2001-04-25
49.50380325317383,2001-04-26
49.26213836669922,2001-04-27
50.451866149902344,2001-04-30
50.43327713012695,2001-05-01
47.124351501464844,2001-05-02
46.78044891357422,2001-05-03
47.87721633911133,2001-05-04
47.21728515625,2001-05-07
46.445831298828125,2001-05-08
46.93844985961914,2001-05-09
46.8919792175293,2001-05-10
46.390071868896484,2001-05-11
47.82146072387695,2001-05-14
49.26213836669922,2001-05-15
50.65635299682617,2001-05-16
52.868492126464844,2001-05-17
52.98004150390625,2001-05-18
53.37971878051758,2001-05-21
52.95214080810547,2001-05-22
50.95377731323242,2001-05-23
49.25284194946289,2001-05-24
50.56340789794922,2001-05-25
49.48522186279297,2001-05-29
49.11320877075195,2001-05-30
49.70841598510742,2001-05-31
49.661922454833984,2001-06-01
50.90811538696289,2001-06-04
51.01970672607422,2001-06-05
48.73191452026367,2001-06-06
47.4392204284668,2001-06-07
48.11812973022461,2001-06-08
47.32761764526367,2001-06-11
47.77402114868164,2001-06-12
47.402015686035156,2001-06-13
46.834712982177734,2001-06-14
46.59292984008789,2001-06-15
46.86261749267578,2001-06-18
45.38392639160156,2001-06-19
44.593421936035156,2001-06-20
42.975223541259766,2001-06-21
42.77992630004883,2001-06-22
42.64042282104492,2001-06-25
42.77992630004883,2001-06-26
39.94343185424805,2001-06-27
38.594932556152344,2001-06-28
38.3624382019043,2001-06-29
37.785831451416016,2001-07-02
37.94392776489258,2001-07-03
38.12993240356445,2001-07-05
38.734432220458984,2001-07-06
37.52543258666992,2001-07-09
36.781436920166016,2001-07-10
36.595436096191406,2001-07-11
34.623836517333984,2001-07-12
35.4050407409668,2001-07-13
32.094242095947266,2001-07-16
32.39183807373047,2001-07-17
31.517642974853516,2001-07-18
31.89894676208496,2001-07-19
33.82403564453125,2001-07-20
34.140235900878906,2001-07-23
33.77754592895508,2001-07-24
34.409934997558594,2001-07-25
34.130943298339844,2001-07-26
34.39133834838867,2001-07-27
33.87983703613281,2001-07-30
30.029651641845703,2001-07-31
30.197044372558594,2001-08-01
30.317943572998047,2001-08-02
28.848546981811523,2001-08-03
29.20195198059082,2001-08-06
28.839248657226562,2001-08-07
27.20245361328125,2001-08-08
27.66745376586914,2001-08-09
27.91855239868164,2001-08-10
27.686052322387695,2001-08-13
28.33704948425293,2001-08-14
29.750652313232422,2001-08-15
29.527446746826172,2001-08-16
29.527446746826172,2001-08-17
28.709047317504883,2001-08-20
28.876455307006836,2001-08-21
28.92295265197754,2001-08-22
28.318450927734375,2001-08-23
28.50444984436035,2001-08-24
28.225446701049805,2001-08-27
27.890649795532227,2001-08-28
27.760316848754883,2001-08-29
26.7083683013916,2001-08-30
26.903865814208984,2001-08-31
27.220380783081055,2001-09-04
26.531497955322266,2001-09-05
27.462421417236328,2001-09-06
27.3507137298584,2001-09-07
27.676538467407227,2001-09-10
25.96363067626953,2001-09-17
24.343807220458984,2001-09-18
23.73870849609375,2001-09-19
24.576541900634766,2001-09-20
25.181644439697266,2001-09-21
24.20417022705078,2001-09-24
23.366336822509766,2001-09-25
22.668136596679688,2001-09-26
22.323694229125977,2001-09-27
24.576541900634766,2001-09-28
23.73870849609375,2001-10-01
23.48735809326172,2001-10-02
24.017980575561523,2001-10-03
25.41437339782715,2001-10-04
25.228191375732422,2001-10-05
24.77203941345215,2001-10-08
24.893054962158203,2001-10-09
26.038101196289062,2001-10-10
26.55942726135254,2001-10-11
26.99695587158203,2001-10-12
26.056718826293945,2001-10-15
27.40656852722168,2001-10-16
26.885250091552734,2001-10-17
26.056718826293945,2001-10-18
26.717679977416992,2001-10-19
27.527585983276367,2001-10-22
27.834794998168945,2001-10-23
27.60206413269043,2001-10-24
29.68734359741211,2001-10-25
30.729982376098633,2001-10-26
29.78974151611328,2001-10-29
27.974437713623047,2001-10-30
28.067529678344727,2001-10-31
28.235095977783203,2001-11-01
27.546205520629883,2001-11-02
26.531497955322266,2001-11-05
26.615276336669922,2001-11-06
27.276233673095703,2001-11-07
27.946508407592773,2001-11-08
28.76572608947754,2001-11-09
28.951913833618164,2001-11-12
29.184640884399414,2001-11-13
26.298765182495117,2001-11-14
23.990055084228516,2001-11-15
25.181644439697266,2001-11-16
25.42368507385254,2001-11-19
26.84800910949707,2001-11-20
26.540803909301758,2001-11-21
26.84800910949707,2001-11-23
26.15912437438965,2001-11-26
25.972938537597656,2001-11-27
25.898380279541016,2001-11-28
26.280473709106445,2001-11-29
26.373668670654297,2001-11-30
26.74643898010254,2001-12-03
27.77156639099121,2001-12-04
28.750089645385742,2001-12-05
28.144338607788086,2001-12-06
29.113548278808594,2001-12-07
28.30276107788086,2001-12-10
28.34004783630371,2001-12-11
27.790197372436523,2001-12-12
27.846118927001953,2001-12-13
28.74077033996582,2001-12-14
27.333555221557617,2001-12-17
27.697011947631836,2001-12-18
29.355854034423828,2001-12-19
28.703493118286133,2001-12-20
29.44904327392578,2001-12-21
29.75657844543457,2001-12-24
30.84693717956543,2001-12-26
30.585996627807617,2001-12-27
31.46201515197754,2001-12-28
31.517932891845703,2001-12-31
30.278461456298828,2002-01-02
29.44904327392578,2002-01-03
30.222549438476562,2002-01-04
30.334379196166992,2002-01-07
29.58882713317871,2002-01-08
29.616788864135742,2002-01-09
28.535749435424805,2002-01-10
27.44538688659668,2002-01-11
26.84895133972168,2002-01-14
27.59449577331543,2002-01-15
26.140684127807617,2002-01-16
26.2618350982666,2002-01-17
26.33639144897461,2002-01-18
26.00089454650879,2002-01-22
27.2124080657959,2002-01-23
27.8088436126709,2002-01-24
28.42391586303711,2002-01-25
27.585180282592773,2002-01-28
27.07261848449707,2002-01-29
27.72496795654297,2002-01-30
28.554393768310547,2002-01-31
28.3493709564209,2002-02-01
27.67836570739746,2002-02-04
26.0474910736084,2002-02-05
26.46685791015625,2002-02-06
25.348543167114258,2002-02-07
25.907703399658203,2002-02-08
26.886226654052734,2002-02-11
25.95429801940918,2002-02-12
26.094085693359375,2002-02-13
26.168638229370117,2002-02-14
25.572202682495117,2002-02-15
25.27398681640625,2002-02-19
24.835983276367188,2002-02-20
25.581525802612305,2002-02-21
26.15932273864746,2002-02-22
26.90487289428711,2002-02-25
27.026018142700195,2002-02-26
26.57822608947754,2002-02-27
26.13043785095215,2002-02-28
26.363670349121094,2002-03-01
27.27790069580078,2002-03-04
27.436491012573242,2002-03-05
28.29475975036621,2002-03-06
28.929128646850586,2002-03-07
29.10637664794922,2002-03-08
30.3751220703125,2002-03-11
31.15875244140625,2002-03-12
30.645652770996094,2002-03-13
29.806049346923828,2002-03-14
30.599010467529297,2002-03-15
31.419963836669922,2002-03-18
31.998361587524414,2002-03-19
31.438623428344727,2002-03-20
31.587881088256836,2002-03-21
30.113916397094727,2002-03-22
29.955318450927734,2002-03-25
29.6474609375,2002-03-26
31.112104415893555,2002-03-27
31.00015640258789,2002-03-28
31.298686981201172,2002-04-01
31.71849250793457,2002-04-02
30.766931533813477,2002-04-03
29.81537628173828,2002-04-04
30.552371978759766,2002-04-05
30.552371978759766,2002-04-08
29.834041595458984,2002-04-09
30.17921257019043,2002-04-10
29.89000701904297,2002-04-11
28.313413619995117,2002-04-12
29.66611099243164,2002-04-15
30.393779754638672,2002-04-16
31.205398559570312,2002-04-17
31.1680850982666,2002-04-18
31.494596481323242,2002-04-19
31.252046585083008,2002-04-22
32.315547943115234,2002-04-23
31.914400100708008,2002-04-24
32.46480941772461,2002-04-25
32.41816329956055,2002-04-26
31.811784744262695,2002-04-29
33.11783218383789,2002-04-30
34.703765869140625,2002-05-01
36.065792083740234,2002-05-02
36.056461334228516,2002-05-03
33.5936164855957,2002-05-06
33.397705078125,2002-05-07
34.423892974853516,2002-05-08
33.74287796020508,2002-05-09
34.51718521118164,2002-05-10
35.916534423828125,2002-05-13
35.450077056884766,2002-05-14
34.37724304199219,2002-05-15
34.80638122558594,2002-05-16
34.51718521118164,2002-05-17
34.9836311340332,2002-05-20
34.79705047607422,2002-05-21
36.00981521606445,2002-05-22
36.625526428222656,2002-05-23
35.450077056884766,2002-05-24
35.71149444580078,2002-05-28
35.66481399536133,2002-05-29
34.96459197998047,2002-05-30
35.636802673339844,2002-05-31
33.48944854736328,2002-06-03
32.69586181640625,2002-06-04
31.55682373046875,2002-06-05
31.211381912231445,2002-06-06
32.219703674316406,2002-06-07
30.903282165527344,2002-06-10
29.652204513549805,2002-06-11
30.828588485717773,2002-06-12
31.258066177368164,2002-06-13
31.696870803833008,2002-06-14
32.35041046142578,2002-06-17
31.650184631347656,2002-06-18
31.88359832763672,2002-06-19
31.724876403808594,2002-06-20
31.18337059020996,2002-06-21
31.18337059020996,2002-06-24
30.697877883911133,2002-06-25
30.436464309692383,2002-06-26
30.193721771240234,2002-06-27
29.08269691467285,2002-06-28
28.877294540405273,2002-07-01
27.598220825195312,2002-07-02
28.354454040527344,2002-07-03
29.148048400878906,2002-07-05
28.587867736816406,2002-07-08
28.009010314941406,2002-07-09
26.888654708862305,2002-07-10
26.048383712768555,2002-07-11
25.16143798828125,2002-07-12
24.647932052612305,2002-07-15
24.647932052612305,2002-07-16
24.741296768188477,2002-07-17
24.72262191772461,2002-07-18
23.06075668334961,2002-07-19
21.56694221496582,2002-07-22
20.773351669311523,2002-07-23
21.940393447875977,2002-07-24
21.37087631225586,2002-07-25
21.006763458251953,2002-07-26
23.228809356689453,2002-07-29
23.630271911621094,2002-07-30
23.80766487121582,2002-07-31
22.0991153717041,2002-08-01
20.539945602416992,2002-08-02
20.054452896118164,2002-08-05
20.539945602416992,2002-08-06
20.42790985107422,2002-08-07
21.58561134338379,2002-08-08
22.407215118408203,2002-08-09
23.13544273376465,2002-08-12
23.02341079711914,2002-08-13
23.620935440063477,2002-08-14
24.293155670166016,2002-08-15
23.452882766723633,2002-08-16
24.2651424407959,2002-08-19
23.350189208984375,2002-08-20
23.294160842895508,2002-08-21
24.08774757385254,2002-08-22
23.4342098236084,2002-08-23
24.13443374633789,2002-08-26
22.967390060424805,2002-08-27
22.45389175415039,2002-08-28
22.155132293701172,2002-08-29
22.874032974243164,2002-08-30
21.43623161315918,2002-09-03
21.01609992980957,2002-09-04
20.754680633544922,2002-09-05
20.6519775390625,2002-09-06
20.633310317993164,2002-09-09
21.2495059967041,2002-09-10
21.19348907470703,2002-09-11
20.633310317993164,2002-09-12
20.605297088623047,2002-09-13
20.98809051513672,2002-09-16
20.287866592407227,2002-09-17
20.26919174194336,2002-09-18
18.999446868896484,2002-09-19
18.569976806640625,2002-09-20
19.139497756958008,2002-09-23
18.719358444213867,2002-09-24
19.72768211364746,2002-09-25
20.222509384155273,2002-09-26
20.007776260375977,2002-09-27
19.419586181640625,2002-09-30
19.699674606323242,2002-10-01
19.466264724731445,2002-10-02
19.391576766967773,2002-10-03
18.95276641845703,2002-10-04
18.682008743286133,2002-10-07
18.46727752685547,2002-10-08
17.64568328857422,2002-10-09
17.57099151611328,2002-10-10
18.11249542236328,2002-10-11
19.092811584472656,2002-10-14
20.017108917236328,2002-10-15
19.23285675048828,2002-10-16
20.110475540161133,2002-10-17
19.942420959472656,2002-10-18
19.970426559448242,2002-10-21
19.23285675048828,2002-10-22
19.60630989074707,2002-10-23
19.400907516479492,2002-10-24
18.205860137939453,2002-10-25
18.25254249572754,2002-10-28
18.625995635986328,2002-10-29
20.91339874267578,2002-10-30
20.521270751953125,2002-10-31
22.052427291870117,2002-11-01
21.800350189208984,2002-11-04
22.481901168823242,2002-11-05
23.80766487121582,2002-11-06
22.73398780822754,2002-11-07
22.351192474365234,2002-11-08
21.977741241455078,2002-11-11
21.8096923828125,2002-11-12
21.25884437561035,2002-11-13
22.117788314819336,2002-11-14
22.45389175415039,2002-11-15
22.388538360595703,2002-11-18
22.239160537719727,2002-11-19
23.144777297973633,2002-11-20
23.19146728515625,2002-11-21
22.64995574951172,2002-11-22
22.920711517333984,2002-11-25
21.884376525878906,2002-11-26
22.28583526611328,2002-11-27
22.687301635742188,2002-11-29
23.667619705200195,2002-12-02
23.667619705200195,2002-12-03
22.481901168823242,2002-12-04
22.416547775268555,2002-12-05
22.416547775268555,2002-12-06
22.117788314819336,2002-12-09
22.519248962402344,2002-12-10
22.183143615722656,2002-12-11
23.15411949157715,2002-12-12
22.752656936645508,2002-12-13
23.527570724487305,2002-12-16
22.967390060424805,2002-12-17
22.6219482421875,2002-12-18
22.864696502685547,2002-12-19
23.15411949157715,2002-12-20
23.536911010742188,2002-12-23
23.144777297973633,2002-12-24
22.78066635131836,2002-12-26
22.127119064331055,2002-12-27
21.669639587402344,2002-12-30
21.660308837890625,2002-12-31
22.481901168823242,2003-01-02
22.323183059692383,2003-01-03
21.660308837890625,2003-01-06
20.521270751953125,2003-01-07
20.315872192382812,2003-01-08
20.539945602416992,2003-01-09
20.25985336303711,2003-01-10
20.02644920349121,2003-01-13
19.690340042114258,2003-01-14
20.446578979492188,2003-01-15
21.17481803894043,2003-01-16
20.539945602416992,2003-01-17
19.8397216796875,2003-01-21
20.642642974853516,2003-01-22
21.286849975585938,2003-01-23
21.109458923339844,2003-01-24
20.157155990600586,2003-01-27
20.25985336303711,2003-01-28
20.586627960205078,2003-01-29
20.922739028930664,2003-01-30
21.25884437561035,2003-01-31
21.053442001342773,2003-02-03
21.426897048950195,2003-02-04
21.296188354492188,2003-02-05
21.156143188476562,2003-02-06
20.76401138305664,2003-02-07
21.053442001342773,2003-02-10
20.6519775390625,2003-02-11
20.02644920349121,2003-02-12
19.746356964111328,2003-02-13
19.587636947631836,2003-02-14
20.306537628173828,2003-02-18
20.119808197021484,2003-02-19
19.914409637451172,2003-02-20
20.66131591796875,2003-02-21
21.46424102783203,2003-02-24
21.305524826049805,2003-02-25
21.660308837890625,2003-02-26
21.044109344482422,2003-02-27
21.19348907470703,2003-02-28
21.613624572753906,2003-03-03
21.43623161315918,2003-03-04
21.240171432495117,2003-03-05
21.69765281677246,2003-03-06
21.37087631225586,2003-03-07
20.876052856445312,2003-03-10
20.101137161254883,2003-03-11
19.699674606323242,2003-03-12
20.02644920349121,2003-03-13
19.634319305419922,2003-03-14
