MMM,Date
1.9034029245376587,1973-12-14
1.9034029245376587,1973-12-17
1.8908398151397705,1973-12-18
1.8751360177993774,1973-12-19
1.8374433517456055,1973-12-20
1.8091760873794556,1973-12-21
1.7840489149093628,1973-12-24
1.8500078916549683,1973-12-26
1.9285314083099365,1973-12-27
1.9756454229354858,1973-12-28
1.959940791130066,1973-12-31
1.9787864685058594,1974-01-02
1.991349458694458,1974-01-03
1.959940791130066,1974-01-04
1.893979549407959,1974-01-07
1.8594304323196411,1974-01-08
1.846867561340332,1974-01-09
1.824880599975586,1974-01-10
1.8594304323196411,1974-01-11
1.8594304323196411,1974-01-14
1.865713119506836,1974-01-15
1.9222500324249268,1974-01-16
1.912827491760254,1974-01-17
1.871994137763977,1974-01-18
1.8531486988067627,1974-01-21
1.9285314083099365,1974-01-22
1.9348125457763672,1974-01-23
1.9473769664764404,1974-01-24
1.9222500324249268,1974-01-25
1.8876991271972656,1974-01-28
1.9002622365951538,1974-01-29
1.90654456615448,1974-01-30
1.9096852540969849,1974-01-31
1.87827730178833,1974-02-01
1.846867561340332,1974-02-04
1.8594304323196411,1974-02-05
1.8625719547271729,1974-02-06
1.8594304323196411,1974-02-07
1.8343029022216797,1974-02-08
1.7934720516204834,1974-02-11
1.7934720516204834,1974-02-12
1.7903307676315308,1974-02-13
1.73379385471344,1974-02-14
1.7669366598129272,1974-02-15
1.7669366598129272,1974-02-19
1.804799199104309,1974-02-20
1.8552837371826172,1974-02-21
1.9057672023773193,1974-02-22
1.902611494064331,1974-02-25
1.8994556665420532,1974-02-26
1.9404741525650024,1974-02-27
1.9373188018798828,1974-02-28
1.9057672023773193,1974-03-01
1.8963019847869873,1974-03-04
1.924697995185852,1974-03-05
1.9436314105987549,1974-03-06
1.9341661930084229,1974-03-07
1.8994556665420532,1974-03-08
1.9183874130249023,1974-03-11
1.9183874130249023,1974-03-12
1.9436314105987549,1974-03-13
1.994113802909851,1974-03-14
1.9814941883087158,1974-03-15
1.956250786781311,1974-03-18
1.9530956745147705,1974-03-19
1.9436314105987549,1974-03-20
1.9341661930084229,1974-03-21
1.9373188018798828,1974-03-22
1.9436314105987549,1974-03-25
1.9657179117202759,1974-03-26
1.9183874130249023,1974-03-27
1.8868350982666016,1974-03-28
1.874214768409729,1974-03-29
1.8647487163543701,1974-04-01
1.8679043054580688,1974-04-02
1.8963019847869873,1974-04-03
1.902611494064331,1974-04-04
1.8868350982666016,1974-04-05
1.858437180519104,1974-04-08
1.874214768409729,1974-04-09
1.8647487163543701,1974-04-10
1.8805242776870728,1974-04-11
1.8710583448410034,1974-04-15
1.8868350982666016,1974-04-16
1.8994556665420532,1974-04-17
1.9152324199676514,1974-04-18
1.9057672023773193,1974-04-19
1.902611494064331,1974-04-22
1.8931463956832886,1974-04-23
1.8521283864974976,1974-04-24
1.7984880208969116,1974-04-25
1.7984880208969116,1974-04-26
1.7890230417251587,1974-04-29
1.804799199104309,1974-04-30
1.8174206018447876,1974-05-01
1.807955026626587,1974-05-02
1.7827123403549194,1974-05-03
1.7700914144515991,1974-05-06
1.7764012813568115,1974-05-07
1.804799199104309,1974-05-08
1.8521283864974976,1974-05-09
1.8174206018447876,1974-05-10
1.8268852233886719,1974-05-13
1.8111093044281006,1974-05-14
1.8174206018447876,1974-05-15
1.779557466506958,1974-05-16
1.7669366598129272,1974-05-17
1.7558560371398926,1974-05-20
1.7621955871582031,1974-05-21
1.7621955871582031,1974-05-22
1.7748727798461914,1974-05-23
1.8129053115844727,1974-05-24
1.7875500917434692,1974-05-28
1.7780414819717407,1974-05-29
1.8033974170684814,1974-05-30
1.7907190322875977,1974-05-31
1.8319227695465088,1974-06-03
1.9079872369766235,1974-06-04
1.917495608329773,1974-06-05
1.9079872369766235,1974-06-06
1.9333431720733643,1974-06-07
1.9713759422302246,1974-06-10
1.965037226676941,1974-06-11
1.9682074785232544,1974-06-12
1.961868405342102,1974-06-13
1.9586982727050781,1974-06-14
1.9491890668869019,1974-06-17
1.9523611068725586,1974-06-18
1.9333431720733643,1974-06-19
1.8953098058700562,1974-06-20
1.8667848110198975,1974-06-21
1.9016491174697876,1974-06-24
1.9079872369766235,1974-06-25
1.8731244802474976,1974-06-26
1.8667848110198975,1974-06-27
1.8636165857315063,1974-06-28
1.8350905179977417,1974-07-01
1.7780414819717407,1974-07-02
1.7843801975250244,1974-07-03
1.7717043161392212,1974-07-05
1.7305015325546265,1974-07-08
1.7780414819717407,1974-07-09
1.7590258121490479,1974-07-10
1.7621955871582031,1974-07-11
1.8319227695465088,1974-07-12
1.8604466915130615,1974-07-15
1.8224139213562012,1974-07-16
1.8129053115844727,1974-07-17
1.76853346824646,1974-07-18
1.7114845514297485,1974-07-19
1.76853346824646,1974-07-22
1.7907190322875977,1974-07-23
1.7748727798461914,1974-07-24
1.7336715459823608,1974-07-25
1.717824101448059,1974-07-26
1.6671119928359985,1974-07-29
1.6766201257705688,1974-07-30
1.648095726966858,1974-07-31
1.660773754119873,1974-08-01
1.6512658596038818,1974-08-02
1.6671119928359985,1974-08-05
1.6861289739608765,1974-08-06
1.7114845514297485,1974-08-07
1.7083152532577515,1974-08-08
1.7051459550857544,1974-08-09
1.6861289739608765,1974-08-12
1.6259098052978516,1974-08-13
1.5973855257034302,1974-08-14
1.5847069025039673,1974-08-15
1.575199842453003,1974-08-16
1.5322082042694092,1974-08-19
1.5322082042694092,1974-08-20
1.5353938341140747,1974-08-21
1.5162808895111084,1974-08-22
1.4780560731887817,1974-08-23
1.5035393238067627,1974-08-26
1.4876118898391724,1974-08-27
1.4780560731887817,1974-08-28
1.4844263792037964,1974-08-29
1.5290230512619019,1974-08-30
1.4430150985717773,1974-09-03
1.407975196838379,1974-09-04
1.4907974004745483,1974-09-05
1.4589424133300781,1974-09-06
1.4143463373184204,1974-09-09
1.4143463373184204,1974-09-10
1.4270882606506348,1974-09-11
1.4047900438308716,1974-09-12
1.3506367206573486,1974-09-13
1.3187822103500366,1974-09-16
1.3378958702087402,1974-09-17
1.3506367206573486,1974-09-18
1.4143463373184204,1974-09-19
1.4143463373184204,1974-09-20
1.3665645122528076,1974-09-23
1.3315238952636719,1974-09-24
1.3315238952636719,1974-09-25
1.3187822103500366,1974-09-26
1.2869277000427246,1974-09-27
1.2487025260925293,1974-09-30
1.2232182025909424,1974-10-01
1.239145278930664,1974-10-02
1.2104769945144653,1974-10-03
1.2072904109954834,1974-10-04
1.2487025260925293,1974-10-07
1.2614437341690063,1974-10-08
1.3315238952636719,1974-10-09
1.3856770992279053,1974-10-10
1.4907974004745483,1974-10-11
1.4939824342727661,1974-10-14
1.4462002515792847,1974-10-15
1.4653124809265137,1974-10-16
1.4907974004745483,1974-10-17
1.4844263792037964,1974-10-18
1.5226529836654663,1974-10-21
1.5162808895111084,1974-10-22
1.4780560731887817,1974-10-23
1.4653124809265137,1974-10-24
1.4462002515792847,1974-10-25
1.4334584474563599,1974-10-28
1.4971678256988525,1974-10-29
1.5608770847320557,1974-10-30
1.5704331398010254,1974-10-31
1.5353938341140747,1974-11-01
1.513096570968628,1974-11-04
1.5513215065002441,1974-11-05
1.5290230512619019,1974-11-06
1.5290230512619019,1974-11-07
1.4812413454055786,1974-11-08
1.4653124809265137,1974-11-11
1.4462002515792847,1974-11-12
1.4525713920593262,1974-11-13
1.4525713920593262,1974-11-14
1.4047900438308716,1974-11-15
1.3487380743026733,1974-11-18
1.2942765951156616,1974-11-19
1.2942765951156616,1974-11-20
1.355146884918213,1974-11-21
1.3583494424819946,1974-11-22
1.3423316478729248,1974-11-25
1.3583494424819946,1974-11-26
1.3359242677688599,1974-11-27
1.3519423007965088,1974-11-29
1.2750540971755981,1974-12-02
1.2398146390914917,1974-12-03
1.2205923795700073,1974-12-04
1.178945541381836,1974-12-05
1.1725372076034546,1974-12-06
1.2173891067504883,1974-12-09
1.2462214231491089,1974-12-10
1.3006848096847534,1974-12-11
1.307091474533081,1974-12-12
1.2846651077270508,1974-12-13
1.2782580852508545,1974-12-16
1.307091474533081,1974-12-17
1.3199052810668945,1974-12-18
1.2878683805465698,1974-12-19
1.2302032709121704,1974-12-20
1.194963812828064,1974-12-23
1.2109814882278442,1974-12-24
1.223795771598816,1974-12-26
1.2045739889144897,1974-12-27
1.2045739889144897,1974-12-30
1.1821480989456177,1974-12-31
1.1501113176345825,1975-01-02
1.1340937614440918,1975-01-03
1.1244829893112183,1975-01-06
1.1340937614440918,1975-01-07
1.1308904886245728,1975-01-08
1.1405011415481567,1975-01-09
1.1725372076034546,1975-01-10
1.185351848602295,1975-01-13
1.1917598247528076,1975-01-14
1.1917598247528076,1975-01-15
1.1917598247528076,1975-01-16
1.178945541381836,1975-01-17
1.1885559558868408,1975-01-20
1.1661304235458374,1975-01-21
1.1725372076034546,1975-01-22
1.1372970342636108,1975-01-23
1.1116681098937988,1975-01-24
1.1725372076034546,1975-01-27
1.1725372076034546,1975-01-28
1.1885559558868408,1975-01-29
1.1565191745758057,1975-01-30
1.178945541381836,1975-01-31
1.236611247062683,1975-02-03
1.2494251728057861,1975-02-04
1.2718522548675537,1975-02-05
1.2750540971755981,1975-02-06
1.2750540971755981,1975-02-07
1.2718522548675537,1975-02-10
1.2558330297470093,1975-02-11
1.223795771598816,1975-02-12
1.243017554283142,1975-02-13
1.2420624494552612,1975-02-14
1.229158639907837,1975-02-18
1.2356103658676147,1975-02-19
1.2807780504226685,1975-02-20
1.3614306449890137,1975-02-21
1.3807874917984009,1975-02-24
1.3033599853515625,1975-02-25
1.3356211185455322,1975-02-26
1.351752519607544,1975-02-27
1.3936920166015625,1975-02-28
1.4420835971832275,1975-03-03
1.471118688583374,1975-03-04
1.4194999933242798,1975-03-05
1.4485355615615845,1975-03-06
1.4646662473678589,1975-03-07
1.445310354232788,1975-03-10
1.4130483865737915,1975-03-11
1.3711092472076416,1975-03-12
1.3388475179672241,1975-03-13
1.3452999591827393,1975-03-14
1.4065961837768555,1975-03-17
1.3904650211334229,1975-03-18
1.3614306449890137,1975-03-19
1.3452999591827393,1975-03-20
1.329168677330017,1975-03-21
1.3098130226135254,1975-03-24
1.329168677330017,1975-03-25
1.3323948383331299,1975-03-26
1.3227168321609497,1975-03-27
1.3162643909454346,1975-03-31
1.319490671157837,1975-04-01
1.3033599853515625,1975-04-02
1.2388370037078857,1975-04-03
1.2388370037078857,1975-04-04
1.222705364227295,1975-04-07
1.2259329557418823,1975-04-08
1.2872289419174194,1975-04-09
1.300134539604187,1975-04-10
1.351752519607544,1975-04-11
1.3936920166015625,1975-04-14
1.4259527921676636,1975-04-15
1.4098224639892578,1975-04-16
1.4194999933242798,1975-04-17
1.4098224639892578,1975-04-18
1.4517619609832764,1975-04-21
1.471118688583374,1975-04-22
1.4904756546020508,1975-04-23
1.4904756546020508,1975-04-24
1.5195108652114868,1975-04-25
1.5001542568206787,1975-04-28
1.4872492551803589,1975-04-29
1.5453194379806519,1975-04-30
1.5872606039047241,1975-05-01
1.6130685806274414,1975-05-02
1.6582348346710205,1975-05-05
1.632426381111145,1975-05-06
1.6743664741516113,1975-05-07
1.6582348346710205,1975-05-08
1.6775915622711182,1975-05-09
1.6904964447021484,1975-05-12
1.6872704029083252,1975-05-13
1.709852933883667,1975-05-14
1.6872704029083252,1975-05-15
1.6582348346710205,1975-05-16
1.6799774169921875,1975-05-19
1.699436902999878,1975-05-20
1.686463475227356,1975-05-21
1.686463475227356,1975-05-22
1.7091648578643799,1975-05-23
1.7188957929611206,1975-05-27
1.699436902999878,1975-05-28
1.686463475227356,1975-05-29
1.7059234380722046,1975-05-30
1.7480846643447876,1975-06-02
1.7415969371795654,1975-06-03
1.7545701265335083,1975-06-04
1.7318679094314575,1975-06-05
1.7124083042144775,1975-06-06
1.634572982788086,1975-06-09
1.6280863285064697,1975-06-10
1.647544264793396,1975-06-11
1.6410579681396484,1975-06-12
1.6378161907196045,1975-06-13
1.6540319919586182,1975-06-16
1.6410579681396484,1975-06-17
1.6313294172286987,1975-06-18
1.647544264793396,1975-06-19
1.660517692565918,1975-06-20
1.6832218170166016,1975-06-23
1.7026808261871338,1975-06-24
1.7124083042144775,1975-06-25
1.7351118326187134,1975-06-26
1.7286248207092285,1975-06-27
1.7448405027389526,1975-06-30
1.7351118326187134,1975-07-01
1.7318679094314575,1975-07-02
1.7091648578643799,1975-07-03
1.6929500102996826,1975-07-07
1.6799774169921875,1975-07-08
1.6799774169921875,1975-07-09
1.6410579681396484,1975-07-10
1.6183561086654663,1975-07-11
1.6086269617080688,1975-07-14
1.5697083473205566,1975-07-15
1.5859237909317017,1975-07-16
1.576195478439331,1975-07-17
1.5632225275039673,1975-07-18
1.5502487421035767,1975-07-21
1.5145740509033203,1975-07-22
1.491871953010559,1975-07-23
1.5016016960144043,1975-07-24
1.4691691398620605,1975-07-25
1.4788981676101685,1975-07-28
1.4724129438400269,1975-07-29
1.4788981676101685,1975-07-30
1.4853860139846802,1975-07-31
1.4788981676101685,1975-08-01
1.4788981676101685,1975-08-04
1.4788981676101685,1975-08-05
1.4659267663955688,1975-08-06
1.4497100114822388,1975-08-07
1.4399807453155518,1975-08-08
1.4432238340377808,1975-08-11
1.4724129438400269,1975-08-12
1.417277216911316,1975-08-13
1.397818684577942,1975-08-14
1.4334940910339355,1975-08-15
1.4194495677947998,1975-08-18
1.3835561275482178,1975-08-19
1.344398856163025,1975-08-20
1.357450246810913,1975-08-21
1.3966073989868164,1975-08-22
1.4390290975570679,1975-08-25
1.3998708724975586,1975-08-26
1.403133749961853,1975-08-27
1.429240345954895,1975-08-28
1.4390290975570679,1975-08-29
1.3998708724975586,1975-09-02
1.4259748458862305,1975-09-03
1.4422913789749146,1975-09-04
1.4096603393554688,1975-09-05
1.4096603393554688,1975-09-08
1.3900820016860962,1975-09-09
1.344398856163025,1975-09-10
1.3215564489364624,1975-09-11
1.3117676973342896,1975-09-12
1.3085038661956787,1975-09-15
1.298715353012085,1975-09-16
1.2954517602920532,1975-09-17
1.337871789932251,1975-09-18
1.3868178129196167,1975-09-19
1.370503544807434,1975-09-22
1.3672399520874023,1975-09-23
1.4096603393554688,1975-09-24
1.4259748458862305,1975-09-25
1.4325023889541626,1975-09-26
1.403133749961853,1975-09-29
1.3313461542129517,1975-09-30
1.2954517602920532,1975-10-01
1.3248194456100464,1975-10-02
1.3868178129196167,1975-10-03
1.422713041305542,1975-10-06
1.4357635974884033,1975-10-07
1.4455549716949463,1975-10-08
1.474923014640808,1975-10-09
1.474923014640808,1975-10-10
1.4945017099380493,1975-10-13
1.5010274648666382,1975-10-14
1.5140804052352905,1975-10-15
1.5336582660675049,1975-10-16
1.5140804052352905,1975-10-17
1.5206060409545898,1975-10-20
1.5630255937576294,1975-10-21
1.546710729598999,1975-10-22
1.546710729598999,1975-10-23
1.510817050933838,1975-10-24
1.4879740476608276,1975-10-27
1.5140804052352905,1975-10-28
1.4912391901016235,1975-10-29
1.4977644681930542,1975-10-30
1.5042904615402222,1975-10-31
1.474923014640808,1975-11-03
1.4781852960586548,1975-11-04
1.4945017099380493,1975-11-05
1.5042904615402222,1975-11-06
1.510817050933838,1975-11-07
1.5271321535110474,1975-11-10
1.536921739578247,1975-11-11
1.5695520639419556,1975-11-12
1.5826045274734497,1975-11-13
1.5858683586120605,1975-11-14
1.6144028902053833,1975-11-17
1.6045582294464111,1975-11-18
1.5815894603729248,1975-11-19
1.5750271081924438,1975-11-20
1.5783071517944336,1975-11-21
1.5815894603729248,1975-11-24
1.607840657234192,1975-11-25
1.6176831722259521,1975-11-26
1.6111209392547607,1975-11-28
1.607840657234192,1975-12-01
1.5750271081924438,1975-12-02
1.5356512069702148,1975-12-03
1.5290888547897339,1975-12-04
1.5028380155563354,1975-12-05
1.4897124767303467,1975-12-08
1.4897124767303467,1975-12-09
1.51596200466156,1975-12-10
1.5094008445739746,1975-12-11
1.51596200466156,1975-12-12
1.51924467086792,1975-12-15
1.5454939603805542,1975-12-16
1.5422133207321167,1975-12-17
1.5258077383041382,1975-12-18
1.51596200466156,1975-12-19
1.4733068943023682,1975-12-22
1.453618049621582,1975-12-23
1.4667434692382812,1975-12-24
1.4765877723693848,1975-12-26
1.456899881362915,1975-12-29
1.456899881362915,1975-12-30
1.456899881362915,1975-12-31
1.4437741041183472,1976-01-02
1.456899881362915,1976-01-05
1.506119728088379,1976-01-06
1.522526741027832,1976-01-07
1.51924467086792,1976-01-08
1.51596200466156,1976-01-09
1.5651829242706299,1976-01-12
1.5520576238632202,1976-01-13
1.5783071517944336,1976-01-14
1.5487756729125977,1976-01-15
1.5684641599655151,1976-01-16
1.5881513357162476,1976-01-19
1.5815894603729248,1976-01-20
1.5750271081924438,1976-01-21
1.5684641599655151,1976-01-22
1.5717452764511108,1976-01-23
1.5881513357162476,1976-01-26
1.5684641599655151,1976-01-27
1.5619016885757446,1976-01-28
1.5651829242706299,1976-01-29
1.6439346075057983,1976-01-30
1.6340913772583008,1976-02-02
1.6406528949737549,1976-02-03
1.627528190612793,1976-02-04
1.5783071517944336,1976-02-05
1.5783071517944336,1976-02-06
1.5619016885757446,1976-02-09
1.5684641599655151,1976-02-10
1.5783071517944336,1976-02-11
1.5783071517944336,1976-02-12
1.5779643058776855,1976-02-13
1.5383501052856445,1976-02-17
1.5416525602340698,1976-02-18
1.5581575632095337,1976-02-19
1.5713623762130737,1976-02-20
1.5647597312927246,1976-02-23
1.544953465461731,1976-02-24
1.5185441970825195,1976-02-25
1.505338191986084,1976-02-26
1.5119413137435913,1976-02-27
1.544953465461731,1976-03-01
1.5845667123794556,1976-03-02
1.5647597312927246,1976-03-03
1.53174889087677,1976-03-04
1.5383501052856445,1976-03-05
1.5581575632095337,1976-03-08
1.5845667123794556,1976-03-09
1.5614583492279053,1976-03-10
1.5779643058776855,1976-03-11
1.5614583492279053,1976-03-12
1.551553726196289,1976-03-15
1.5647597312927246,1976-03-16
1.5845667123794556,1976-03-17
1.6307830810546875,1976-03-18
1.6241812705993652,1976-03-19
1.6373858451843262,1976-03-22
1.6373858451843262,1976-03-23
1.6703978776931763,1976-03-24
1.680301547050476,1976-03-25
1.703409194946289,1976-03-26
1.6968075037002563,1976-03-29
1.680301547050476,1976-03-30
1.693506121635437,1976-03-31
1.6703978776931763,1976-04-01
1.667096495628357,1976-04-02
1.667096495628357,1976-04-05
1.6769989728927612,1976-04-06
1.6703978776931763,1976-04-07
1.6703978776931763,1976-04-08
1.6637955904006958,1976-04-09
1.647289514541626,1976-04-12
1.640687108039856,1976-04-13
1.6439892053604126,1976-04-14
1.6538923978805542,1976-04-15
1.6836031675338745,1976-04-19
1.6836031675338745,1976-04-20
1.6769989728927612,1976-04-21
1.6836031675338745,1976-04-22
1.6571919918060303,1976-04-23
1.660494327545166,1976-04-26
1.6505908966064453,1976-04-27
1.647289514541626,1976-04-28
1.640687108039856,1976-04-29
1.63408362865448,1976-04-30
1.5845667123794556,1976-05-03
1.591169834136963,1976-05-04
1.5581575632095337,1976-05-05
1.5713623762130737,1976-05-06
1.574662685394287,1976-05-07
1.5779643058776855,1976-05-10
1.5713623762130737,1976-05-11
1.5581575632095337,1976-05-12
1.53174889087677,1976-05-13
1.5119413137435913,1976-05-14
1.521562099456787,1976-05-17
1.5248838663101196,1976-05-18
1.5248838663101196,1976-05-19
1.561427354812622,1976-05-20
1.5381731986999512,1976-05-21
1.5082731246948242,1976-05-24
1.521562099456787,1976-05-25
1.5016285181045532,1976-05-26
1.4949840307235718,1976-05-27
1.4617623090744019,1976-05-28
1.468407154083252,1976-06-01
1.4617623090744019,1976-06-02
1.4551182985305786,1976-06-03
1.4385069608688354,1976-06-04
1.4119291305541992,1976-06-07
1.4119291305541992,1976-06-08
1.3953185081481934,1976-06-09
1.4086071252822876,1976-06-10
1.4517951011657715,1976-06-11
1.4783731698989868,1976-06-14
1.4783731698989868,1976-06-15
1.4916630983352661,1976-06-16
1.5680725574493408,1976-06-17
1.5381731986999512,1976-06-18
1.551462173461914,1976-06-21
1.5414960384368896,1976-06-22
1.5414960384368896,1976-06-23
1.5115958452224731,1976-06-24
1.485018253326416,1976-06-25
1.468407154083252,1976-06-28
1.498306155204773,1976-06-29
1.4783731698989868,1976-06-30
1.481696605682373,1976-07-01
1.4949840307235718,1976-07-02
1.5082731246948242,1976-07-06
1.5381731986999512,1976-07-07
1.561427354812622,1976-07-08
1.6079380512237549,1976-07-09
1.661094307899475,1976-07-12
1.6278729438781738,1976-07-13
1.6511268615722656,1976-07-14
1.6311949491500854,1976-07-15
1.6145832538604736,1976-07-16
1.6245498657226562,1976-07-19
1.561427354812622,1976-07-20
1.5547847747802734,1976-07-21
1.5547847747802734,1976-07-22
1.5846832990646362,1976-07-23
1.5946500301361084,1976-07-26
1.5880054235458374,1976-07-27
1.5913277864456177,1976-07-28
1.5813618898391724,1976-07-29
1.604616641998291,1976-07-30
1.597971796989441,1976-08-02
1.6079380512237549,1976-08-03
1.5946500301361084,1976-08-04
1.5880054235458374,1976-08-05
1.5747172832489014,1976-08-06
1.5880054235458374,1976-08-09
1.6444820165634155,1976-08-10
1.647806167602539,1976-08-11
1.6644166707992554,1976-08-12
1.6777046918869019,1976-08-13
1.7107704877853394,1976-08-16
1.7107704877853394,1976-08-17
1.7040890455245972,1976-08-18
1.6606501340866089,1976-08-19
1.6673331260681152,1976-08-20
1.670675277709961,1976-08-23
1.6639931201934814,1976-08-24
1.647284984588623,1976-08-25
1.6606501340866089,1976-08-26
1.653967022895813,1976-08-27
1.6639931201934814,1976-08-30
1.653967022895813,1976-08-31
1.6740168333053589,1976-09-01
1.6773569583892822,1976-09-02
1.6907230615615845,1976-09-03
1.7040890455245972,1976-09-07
1.7040890455245972,1976-09-08
1.6940643787384033,1976-09-09
1.6974045038223267,1976-09-10
1.6873811483383179,1976-09-13
1.670675277709961,1976-09-14
1.6773569583892822,1976-09-15
1.7107704877853394,1976-09-16
1.7575502395629883,1976-09-17
1.7575502395629883,1976-09-20
1.7642303705215454,1976-09-21
1.767573595046997,1976-09-22
1.7608908414840698,1976-09-23
1.767573595046997,1976-09-24
1.767573595046997,1976-09-27
1.7375011444091797,1976-09-28
1.730818748474121,1976-09-29
1.720794439315796,1976-09-30
1.7107704877853394,1976-10-01
1.7074296474456787,1976-10-04
1.6740168333053589,1976-10-05
1.670675277709961,1976-10-06
1.6639931201934814,1976-10-07
1.637261986732483,1976-10-08
1.617212176322937,1976-10-11
1.6071884632110596,1976-10-12
1.637261986732483,1976-10-13
1.6272375583648682,1976-10-14
1.6071884632110596,1976-10-15
1.630578637123108,1976-10-18
1.6406031847000122,1976-10-19
1.637261986732483,1976-10-20
1.630578637123108,1976-10-21
1.6105308532714844,1976-10-22
1.6005061864852905,1976-10-25
1.617212176322937,1976-10-26
1.6105308532714844,1976-10-27
1.603847622871399,1976-10-28
1.6105308532714844,1976-10-29
1.603847622871399,1976-11-01
1.5871421098709106,1976-11-03
1.5804579257965088,1976-11-04
1.550386905670166,1976-11-05
1.5336791276931763,1976-11-08
1.513630986213684,1976-11-09
1.4768764972686768,1976-11-10
1.5036065578460693,1976-11-11
1.516972303390503,1976-11-12
1.513260841369629,1976-11-15
1.5098973512649536,1976-11-16
1.5199860334396362,1976-11-17
1.5367991924285889,1976-11-18
1.573790431022644,1976-11-19
1.583878755569458,1976-11-22
1.573790431022644,1976-11-23
1.560339093208313,1976-11-24
1.5637011528015137,1976-11-26
1.5367991924285889,1976-11-29
1.5334376096725464,1976-11-30
1.513260841369629,1976-12-01
1.482994556427002,1976-12-02
1.479631781578064,1976-12-03
1.5065356492996216,1976-12-06
1.503171443939209,1976-12-07
1.4863574504852295,1976-12-08
1.4998085498809814,1976-12-09
1.4964462518692017,1976-12-10
1.493082880973816,1976-12-13
1.503171443939209,1976-12-14
1.4998085498809814,1976-12-15
1.4729057550430298,1976-12-16
1.489720106124878,1976-12-17
1.4863574504852295,1976-12-20
1.4998085498809814,1976-12-21
1.5098973512649536,1976-12-22
1.5199860334396362,1976-12-23
1.5267109870910645,1976-12-27
1.546887755393982,1976-12-28
1.5334376096725464,1976-12-29
1.5267109870910645,1976-12-30
1.5233478546142578,1976-12-31
1.513260841369629,1977-01-03
1.4964462518692017,1977-01-04
1.4863574504852295,1977-01-05
1.489720106124878,1977-01-06
1.4964462518692017,1977-01-07
1.5065356492996216,1977-01-10
1.4998085498809814,1977-01-11
1.452729344367981,1977-01-12
1.4426416158676147,1977-01-13
1.40565025806427,1977-01-14
1.4022877216339111,1977-01-17
1.3989245891571045,1977-01-18
1.4258275032043457,1977-01-19
1.4090136289596558,1977-01-20
1.412376046180725,1977-01-21
1.3989245891571045,1977-01-24
1.4022877216339111,1977-01-25
1.3955621719360352,1977-01-26
1.3989245891571045,1977-01-27
1.3720219135284424,1977-01-28
1.3585708141326904,1977-01-31
1.3821109533309937,1977-02-01
1.3720219135284424,1977-02-02
1.355209231376648,1977-02-03
1.365296721458435,1977-02-04
1.3518457412719727,1977-02-07
1.3518457412719727,1977-02-08
1.3283054828643799,1977-02-09
1.3350316286087036,1977-02-10
1.3249425888061523,1977-02-11
1.3215798139572144,1977-02-14
1.355209231376648,1977-02-15
1.3619341850280762,1977-02-16
1.3585708141326904,1977-02-17
1.3768837451934814,1977-02-18
1.4107977151870728,1977-02-22
1.4107977151870728,1977-02-23
1.4074071645736694,1977-02-24
1.3972324132919312,1977-02-25
1.3836673498153687,1977-02-28
1.4006235599517822,1977-03-01
1.3802754878997803,1977-03-02
1.393841028213501,1977-03-03
1.41758131980896,1977-03-04
1.424363374710083,1977-03-07
1.41758131980896,1977-03-08
1.3836673498153687,1977-03-09
1.393841028213501,1977-03-10
1.4141889810562134,1977-03-11
1.4379292726516724,1977-03-14
1.4447119235992432,1977-03-15
1.461667537689209,1977-03-16
1.4582762718200684,1977-03-17
1.4582762718200684,1977-03-18
1.4447119235992432,1977-03-21
1.4379292726516724,1977-03-22
1.4074071645736694,1977-03-23
1.4040143489837646,1977-03-24
1.3802754878997803,1977-03-25
1.3768837451934814,1977-03-28
1.3802754878997803,1977-03-29
1.3599274158477783,1977-03-30
1.3599274158477783,1977-03-31
1.3734933137893677,1977-04-01
1.342970848083496,1977-04-04
1.3497542142868042,1977-04-05
1.342970848083496,1977-04-06
1.3565372228622437,1977-04-07
1.3565372228622437,1977-04-11
1.3768837451934814,1977-04-12
1.3768837451934814,1977-04-13
1.3870582580566406,1977-04-14
1.4040143489837646,1977-04-15
1.3836673498153687,1977-04-18
1.3904494047164917,1977-04-19
1.3768837451934814,1977-04-20
1.3633185625076294,1977-04-21
1.3327969312667847,1977-04-22
1.3022748231887817,1977-04-25
1.3056659698486328,1977-04-26
1.3158397674560547,1977-04-27
1.3158397674560547,1977-04-28
1.3158397674560547,1977-04-29
1.322622299194336,1977-05-02
1.3327969312667847,1977-05-03
1.3599274158477783,1977-05-04
1.3836673498153687,1977-05-05
1.3701014518737793,1977-05-06
1.3667106628417969,1977-05-09
1.3768837451934814,1977-05-10
1.3633185625076294,1977-05-11
1.353145956993103,1977-05-12
1.353145956993103,1977-05-13
1.3613548278808594,1977-05-16
1.381877064704895,1977-05-17
1.4297646284103394,1977-05-18
1.422922968864441,1977-05-19
1.3955591917037964,1977-05-20
1.3545129299163818,1977-05-23
1.3408308029174805,1977-05-24
1.3271490335464478,1977-05-25
1.3271490335464478,1977-05-26
1.2997856140136719,1977-05-27
1.313467264175415,1977-05-31
1.3374106884002686,1977-06-01
1.3237295150756836,1977-06-02
1.3339896202087402,1977-06-03
1.3305699825286865,1977-06-06
1.3237295150756836,1977-06-07
1.3271490335464478,1977-06-08
1.3066257238388062,1977-06-09
1.3100475072860718,1977-06-10
1.3066257238388062,1977-06-13
1.3305699825286865,1977-06-14
1.3237295150756836,1977-06-15
1.3339896202087402,1977-06-16
1.3271490335464478,1977-06-17
