GIS,Date
2.83182692527771,1990-04-03
2.848019599914551,1990-04-04
2.8384950160980225,1990-04-05
2.876596212387085,1990-04-06
2.8956446647644043,1990-04-09
2.867070436477661,1990-04-10
2.867070436477661,1990-04-11
2.9051713943481445,1990-04-12
2.9004087448120117,1990-04-16
2.8813588619232178,1990-04-17
2.8718326091766357,1990-04-18
2.8242075443267822,1990-04-19
2.7575323581695557,1990-04-20
2.75276780128479,1990-04-23
2.738481283187866,1990-04-24
2.767056941986084,1990-04-25
2.8099188804626465,1990-04-26
2.762294292449951,1990-04-27
2.762294292449951,1990-04-30
2.8242075443267822,1990-05-01
2.843256950378418,1990-05-02
2.819444179534912,1990-05-03
2.848019599914551,1990-05-04
2.886120557785034,1990-05-07
2.9337475299835205,1990-05-08
2.924221992492676,1990-05-09
2.9194588661193848,1990-05-10
2.924221992492676,1990-05-11
2.9432718753814697,1990-05-14
2.9480350017547607,1990-05-15
2.9718470573425293,1990-05-16
2.976609230041504,1990-05-17
3.009946346282959,1990-05-18
2.9861340522766113,1990-05-21
2.976609230041504,1990-05-22
2.976609230041504,1990-05-23
2.9813733100891113,1990-05-24
2.967083692550659,1990-05-25
3.000420570373535,1990-05-29
3.014709949493408,1990-05-30
3.071861505508423,1990-05-31
3.1242477893829346,1990-06-01
3.148061513900757,1990-06-04
3.1242477893829346,1990-06-05
3.100435495376587,1990-06-06
3.076624870300293,1990-06-07
3.0432863235473633,1990-06-08
3.1147239208221436,1990-06-11
3.162348508834839,1990-06-12
3.162348508834839,1990-06-13
3.209975481033325,1990-06-14
3.238551616668701,1990-06-15
3.190924644470215,1990-06-18
3.2147388458251953,1990-06-19
3.2004518508911133,1990-06-20
3.243313789367676,1990-06-21
3.238551616668701,1990-06-22
3.205212354660034,1990-06-25
3.2718896865844727,1990-06-26
3.290938138961792,1990-06-27
3.438579797744751,1990-06-28
3.424290895462036,1990-06-29
3.4100050926208496,1990-07-02
3.453751802444458,1990-07-03
3.400984287261963,1990-07-05
3.472938299179077,1990-07-06
3.5065176486968994,1990-07-09
3.5161097049713135,1990-07-10
3.607250690460205,1990-07-11
3.6120493412017822,1990-07-12
3.6024539470672607,1990-07-13
3.5880630016326904,1990-07-16
3.5592832565307617,1990-07-17
3.5113141536712646,1990-07-18
3.472938299179077,1990-07-19
3.429767370223999,1990-07-20
3.372203826904297,1990-07-23
3.453751802444458,1990-07-24
3.554486036300659,1990-07-25
3.5928614139556885,1990-07-26
3.5592832565307617,1990-07-27
3.540095567703247,1990-07-30
3.540095567703247,1990-07-31
3.578470230102539,1990-08-01
3.5113141536712646,1990-08-02
3.429767370223999,1990-08-03
3.261876106262207,1990-08-06
3.2235031127929688,1990-08-07
3.2858612537384033,1990-08-08
3.377000570297241,1990-08-09
3.3530161380767822,1990-08-10
3.3817977905273438,1990-08-13
3.405782699584961,1990-08-14
3.420173406600952,1990-08-15
3.338625431060791,1990-08-16
3.261876106262207,1990-08-17
3.199517250061035,1990-08-20
3.117969274520874,1990-08-21
2.9932491779327393,1990-08-22
2.9980483055114746,1990-08-23
3.074798107147217,1990-08-24
3.2426888942718506,1990-08-27
3.261876106262207,1990-08-28
3.333829879760742,1990-08-29
3.2810633182525635,1990-08-30
3.338625431060791,1990-08-31
3.309844732284546,1990-09-04
3.3290328979492188,1990-09-05
3.261876106262207,1990-09-06
3.271470546722412,1990-09-07
3.2426888942718506,1990-09-10
3.261876106262207,1990-09-11
3.2810633182525635,1990-09-12
3.2474844455718994,1990-09-13
3.2235031127929688,1990-09-14
3.271470546722412,1990-09-17
3.2570791244506836,1990-09-18
3.2570791244506836,1990-09-19
3.194720983505249,1990-09-20
3.170734405517578,1990-09-21
3.127562999725342,1990-09-24
3.1659393310546875,1990-09-25
3.132359743118286,1990-09-26
3.0795931816101074,1990-09-27
3.127562999725342,1990-09-28
3.2762694358825684,1990-10-01
3.309844732284546,1990-10-02
3.252431631088257,1990-10-03
3.247600793838501,1990-10-04
3.223435163497925,1990-10-05
3.2186033725738525,1990-10-08
3.112281560897827,1990-10-09
3.102616548538208,1990-10-10
3.0591208934783936,1990-10-11
3.1219489574432373,1990-10-12
3.223435163497925,1990-10-15
3.1944386959075928,1990-10-16
3.1364450454711914,1990-10-17
3.247600793838501,1990-10-18
3.358751058578491,1990-10-19
3.416746139526367,1990-10-22
3.4022486209869385,1990-10-23
3.489236354827881,1990-10-24
3.4795706272125244,1990-10-25
3.358751058578491,1990-10-26
3.2959275245666504,1990-10-29
3.349087953567505,1990-10-30
3.213771343231201,1990-10-31
3.2669296264648438,1990-11-01
3.3249239921569824,1990-11-02
3.363584041595459,1990-11-05
3.344254732131958,1990-11-06
3.2620973587036133,1990-11-07
3.247600793838501,1990-11-08
3.37325119972229,1990-11-09
3.460240125656128,1990-11-12
3.4409070014953613,1990-11-13
3.4795706272125244,1990-11-14
3.450572967529297,1990-11-15
3.431244134902954,1990-11-16
3.450572967529297,1990-11-19
3.431244134902954,1990-11-20
3.411912441253662,1990-11-21
3.431244134902954,1990-11-23
3.411912441253662,1990-11-26
3.411912441253662,1990-11-27
3.498901128768921,1990-11-28
3.498901128768921,1990-11-29
3.663215398788452,1990-11-30
3.663215398788452,1990-12-03
3.6535487174987793,1990-12-04
3.672879457473755,1990-12-05
3.663215398788452,1990-12-06
3.634219169616699,1990-12-07
3.6148881912231445,1990-12-10
3.60522198677063,1990-12-11
3.808197021484375,1990-12-12
3.779200315475464,1990-12-13
3.7502033710479736,1990-12-14
3.711543321609497,1990-12-17
3.7308738231658936,1990-12-18
3.7308738231658936,1990-12-19
3.8565242290496826,1990-12-20
3.779200315475464,1990-12-21
3.7502033710479736,1990-12-24
3.711543321609497,1990-12-26
3.663215398788452,1990-12-27
3.711543321609497,1990-12-28
3.7888641357421875,1990-12-31
3.6535487174987793,1991-01-02
3.556893825531006,1991-01-03
3.4942128658294678,1991-01-04
3.416347026824951,1991-01-07
3.5039455890655518,1991-01-08
3.4552807807922363,1991-01-09
3.4844791889190674,1991-01-10
3.5526111125946045,1991-01-11
3.4552807807922363,1991-01-14
3.4844791889190674,1991-01-15
3.5720794200897217,1991-01-16
3.718076467514038,1991-01-17
3.74727463722229,1991-01-18
3.6694111824035645,1991-01-21
3.5915472507476807,1991-01-22
3.5136783123016357,1991-01-23
3.5915472507476807,1991-01-24
3.5720794200897217,1991-01-25
3.5623457431793213,1991-01-28
3.5428805351257324,1991-01-29
3.5720794200897217,1991-01-30
3.6694111824035645,1991-01-31
3.6499431133270264,1991-02-01
3.6596779823303223,1991-02-04
3.6694111824035645,1991-02-05
3.776474952697754,1991-02-06
3.8056728839874268,1991-02-07
3.8154079914093018,1991-02-08
3.834873676300049,1991-02-11
3.893272638320923,1991-02-12
3.9224727153778076,1991-02-13
3.9711382389068604,1991-02-14
4.019806385040283,1991-02-15
4.10740327835083,1991-02-19
4.078204154968262,1991-02-20
4.049002647399902,1991-02-21
4.146334171295166,1991-02-22
4.253400802612305,1991-02-25
4.175538063049316,1991-02-26
4.146334171295166,1991-02-27
4.195003032684326,1991-02-28
4.10740327835083,1991-03-01
4.0879364013671875,1991-03-04
4.311800479888916,1991-03-05
4.272866725921631,1991-03-06
4.224201202392578,1991-03-07
4.2339348793029785,1991-03-08
4.2631330490112305,1991-03-11
4.156066417694092,1991-03-12
4.253400802612305,1991-03-13
4.2631330490112305,1991-03-14
4.302067756652832,1991-03-15
4.272866725921631,1991-03-18
4.272866725921631,1991-03-19
4.3799333572387695,1991-03-20
4.438331127166748,1991-03-21
4.409132480621338,1991-03-22
4.448063373565674,1991-03-25
4.740059852600098,1991-03-26
4.574594974517822,1991-03-27
4.49672794342041,1991-03-28
4.3604655265808105,1991-04-01
4.564864158630371,1991-04-02
4.564864158630371,1991-04-03
4.580130577087402,1991-04-04
4.482264518737793,1991-04-05
4.501835823059082,1991-04-08
4.345249176025391,1991-04-09
4.443116664886475,1991-04-10
4.462690830230713,1991-04-11
4.423544406890869,1991-04-12
4.462690830230713,1991-04-15
4.629062175750732,1991-04-16
4.599701881408691,1991-04-17
4.501835823059082,1991-04-18
4.39418363571167,1991-04-19
4.492050647735596,1991-04-22
4.423544406890869,1991-04-23
4.384397983551025,1991-04-24
4.345249176025391,1991-04-25
4.462690830230713,1991-04-26
4.345249176025391,1991-04-29
4.374609470367432,1991-04-30
4.384397983551025,1991-05-01
4.443116664886475,1991-05-02
4.550770282745361,1991-05-03
4.540982723236084,1991-05-06
4.53119421005249,1991-05-07
4.462690830230713,1991-05-08
4.492050647735596,1991-05-09
4.355038166046143,1991-05-10
4.452902793884277,1991-05-13
4.384397983551025,1991-05-14
4.452902793884277,1991-05-15
4.540982723236084,1991-05-16
4.58991813659668,1991-05-17
4.629062175750732,1991-05-20
4.619277000427246,1991-05-21
4.560556411743164,1991-05-22
4.53119421005249,1991-05-23
4.540982723236084,1991-05-24
4.540982723236084,1991-05-28
4.619277000427246,1991-05-29
4.6094889640808105,1991-05-30
4.599701881408691,1991-05-31
4.540982723236084,1991-06-03
4.452902793884277,1991-06-04
4.39418363571167,1991-06-05
4.374609470367432,1991-06-06
4.384397983551025,1991-06-07
4.452902793884277,1991-06-10
4.521409034729004,1991-06-11
4.4333319664001465,1991-06-12
4.492050647735596,1991-06-13
4.472475528717041,1991-06-14
4.384397983551025,1991-06-17
4.413758277893066,1991-06-18
4.364826679229736,1991-06-19
4.384397983551025,1991-06-20
4.384397983551025,1991-06-21
4.355038166046143,1991-06-24
4.286531925201416,1991-06-25
4.30610466003418,1991-06-26
4.462690830230713,1991-06-27
4.423544406890869,1991-06-28
4.580130577087402,1991-07-01
4.501835823059082,1991-07-02
4.530992031097412,1991-07-03
4.560540199279785,1991-07-05
4.649193286895752,1991-07-08
4.62949275970459,1991-07-09
4.70829439163208,1991-07-10
4.7870917320251465,1991-07-11
4.767393589019775,1991-07-12
4.777242660522461,1991-07-15
4.747690200805664,1991-07-16
4.668892860412598,1991-07-17
4.816641807556152,1991-07-18
4.79694128036499,1991-07-19
4.836342811584473,1991-07-22
4.70829439163208,1991-07-23
4.609793186187744,1991-07-24
4.727993011474609,1991-07-25
4.727993011474609,1991-07-26
4.7378435134887695,1991-07-29
4.8757429122924805,1991-07-30
4.96439266204834,1991-07-31
4.9052910804748535,1991-08-01
4.885589599609375,1991-08-02
4.85604190826416,1991-08-05
4.934842109680176,1991-08-06
4.96439266204834,1991-08-07
4.974242210388184,1991-08-08
4.934842109680176,1991-08-09
4.915143013000488,1991-08-12
5.023491382598877,1991-08-13
4.9840898513793945,1991-08-14
4.9545440673828125,1991-08-15
4.885589599609375,1991-08-16
4.757543563842773,1991-08-19
4.79694128036499,1991-08-20
4.9840898513793945,1991-08-21
4.96439266204834,1991-08-22
4.96439266204834,1991-08-23
4.9545440673828125,1991-08-26
4.915143013000488,1991-08-27
5.023491382598877,1991-08-28
5.043191432952881,1991-08-29
5.0727434158325195,1991-08-30
5.053041458129883,1991-09-03
5.0727434158325195,1991-09-04
5.003792762756348,1991-09-05
4.993940830230713,1991-09-06
4.96439266204834,1991-09-09
4.885589599609375,1991-09-10
4.846193313598633,1991-09-11
4.836342811584473,1991-09-12
4.777242660522461,1991-09-13
4.777242660522461,1991-09-16
4.836342811584473,1991-09-17
4.836342811584473,1991-09-18
4.826492786407471,1991-09-19
4.79694128036499,1991-09-20
4.747690200805664,1991-09-23
4.757543563842773,1991-09-24
4.79694128036499,1991-09-25
4.757543563842773,1991-09-26
4.7378435134887695,1991-09-27
4.806797981262207,1991-09-30
4.79694128036499,1991-10-01
4.718142509460449,1991-10-02
4.659040927886963,1991-10-03
4.68838357925415,1991-10-04
4.678470611572266,1991-10-07
4.7676777839660645,1991-10-08
4.827151298522949,1991-10-09
4.906445503234863,1991-10-10
4.85688591003418,1991-10-11
4.926270008087158,1991-10-14
5.094773769378662,1991-10-15
5.065038204193115,1991-10-16
5.025387763977051,1991-10-17
4.965918064117432,1991-10-18
4.916357517242432,1991-10-21
4.837063312530518,1991-10-22
4.747853755950928,1991-10-23
4.698294639587402,1991-10-24
4.737940311431885,1991-10-25
4.886622905731201,1991-10-28
4.8965373039245605,1991-10-29
4.8965373039245605,1991-10-30
4.906445503234863,1991-10-31
4.8965373039245605,1991-11-01
4.936182975769043,1991-11-04
5.05512809753418,1991-11-05
5.05512809753418,1991-11-06
5.134423732757568,1991-11-07
5.134423732757568,1991-11-08
5.213718891143799,1991-11-11
5.362398147583008,1991-11-12
5.322749137878418,1991-11-13
5.312839984893799,1991-11-14
5.19389533996582,1991-11-15
5.342575550079346,1991-11-18
5.273190975189209,1991-11-19
5.2038068771362305,1991-11-20
5.183981418609619,1991-11-21
5.233542442321777,1991-11-22
5.154245853424072,1991-11-25
5.233542442321777,1991-11-26
5.233542442321777,1991-11-27
5.164157390594482,1991-11-29
5.253365516662598,1991-12-02
5.28310489654541,1991-12-03
5.28310489654541,1991-12-04
5.302928447723389,1991-12-05
5.441693305969238,1991-12-06
5.431783199310303,1991-12-09
5.382223606109619,1991-12-10
5.352489471435547,1991-12-11
5.352489471435547,1991-12-12
5.372311592102051,1991-12-13
5.511080741882324,1991-12-16
5.530904293060303,1991-12-17
5.600286483764648,1991-12-18
5.540814399719238,1991-12-19
5.590376377105713,1991-12-20
5.748969554901123,1991-12-23
5.748969554901123,1991-12-24
5.778705596923828,1991-12-26
5.808444976806641,1991-12-27
5.729142665863037,1991-12-30
5.838176727294922,1991-12-31
5.9273834228515625,1992-01-02
6.016593933105469,1992-01-03
5.936509609222412,1992-01-06
5.7572174072265625,1992-01-07
5.7871012687683105,1992-01-08
5.727334976196289,1992-01-09
5.617771148681641,1992-01-10
5.4982404708862305,1992-01-13
5.627730846405029,1992-01-14
5.548046112060547,1992-01-15
5.388676166534424,1992-01-16
5.428518772125244,1992-01-17
5.448441982269287,1992-01-20
5.269148349761963,1992-01-21
5.37871789932251,1992-01-22
5.4982404708862305,1992-01-23
5.597848892211914,1992-01-24
5.637693405151367,1992-01-27
5.637693405151367,1992-01-28
5.538084983825684,1992-01-29
5.607807159423828,1992-01-30
5.558007717132568,1992-01-31
5.617771148681641,1992-02-03
5.657612323760986,1992-02-04
5.548046112060547,1992-02-05
5.558007717132568,1992-02-06
5.348832607269287,1992-02-07
5.478322505950928,1992-02-10
5.448441982269287,1992-02-11
5.617771148681641,1992-02-12
5.558007717132568,1992-02-13
5.478322505950928,1992-02-14
5.289070129394531,1992-02-18
5.318953990936279,1992-02-19
5.577924728393555,1992-02-20
5.458400726318359,1992-02-21
5.488280773162842,1992-02-24
5.528122425079346,1992-02-25
5.538084983825684,1992-02-26
5.558007717132568,1992-02-27
5.4982404708862305,1992-02-28
5.438478946685791,1992-03-02
5.398637771606445,1992-03-03
5.279109477996826,1992-03-04
5.259190082550049,1992-03-05
5.269148349761963,1992-03-06
5.289070129394531,1992-03-09
5.368755340576172,1992-03-10
5.279109477996826,1992-03-11
5.259190082550049,1992-03-12
5.299032211303711,1992-03-13
5.259190082550049,1992-03-16
5.348832607269287,1992-03-17
5.3587965965271,1992-03-18
5.348832607269287,1992-03-19
5.328914642333984,1992-03-20
5.269148349761963,1992-03-23
5.328914642333984,1992-03-24
5.279109477996826,1992-03-25
5.259190082550049,1992-03-26
5.129702568054199,1992-03-27
5.079898834228516,1992-03-30
5.199423789978027,1992-03-31
5.189463138580322,1992-04-01
5.099820137023926,1992-04-02
5.199423789978027,1992-04-03
5.369320392608643,1992-04-06
5.249111175537109,1992-04-07
5.1589555740356445,1992-04-08
5.168971538543701,1992-04-09
5.259128093719482,1992-04-10
5.299198150634766,1992-04-13
5.439441680908203,1992-04-14
5.369320392608643,1992-04-15
5.319233417510986,1992-04-16
5.239093780517578,1992-04-20
5.1088690757751465,1992-04-21
5.088833808898926,1992-04-22
5.1088690757751465,1992-04-23
5.058781147003174,1992-04-24
5.058781147003174,1992-04-27
5.048762798309326,1992-04-28
5.058781147003174,1992-04-29
5.128904819488525,1992-04-30
5.098852634429932,1992-05-01
5.128904819488525,1992-05-04
5.058781147003174,1992-05-05
5.018711090087891,1992-05-06
4.968621730804443,1992-05-07
4.948592185974121,1992-05-08
4.988661289215088,1992-05-11
5.018711090087891,1992-05-12
5.038747310638428,1992-05-13
4.948592185974121,1992-05-14
4.808346271514893,1992-05-15
4.828380584716797,1992-05-18
4.7983269691467285,1992-05-19
4.878466606140137,1992-05-20
4.848415851593018,1992-05-21
4.898503303527832,1992-05-22
4.7983269691467285,1992-05-26
4.738225936889648,1992-05-27
4.988661289215088,1992-05-28
5.088833808898926,1992-05-29
5.128904819488525,1992-06-01
5.1088690757751465,1992-06-02
5.098852634429932,1992-06-03
5.068795204162598,1992-06-04
5.0287299156188965,1992-06-05
5.058781147003174,1992-06-08
5.058781147003174,1992-06-09
5.008693218231201,1992-06-10
5.018711090087891,1992-06-11
5.038747310638428,1992-06-12
5.078813076019287,1992-06-15
5.088833808898926,1992-06-16
4.998676300048828,1992-06-17
4.988661289215088,1992-06-18
5.058781147003174,1992-06-19
5.168971538543701,1992-06-22
5.299198150634766,1992-06-23
5.249111175537109,1992-06-24
5.249111175537109,1992-06-25
5.339268684387207,1992-06-26
5.3893561363220215,1992-06-29
5.379336357116699,1992-06-30
5.429426193237305,1992-07-01
5.399372577667236,1992-07-02
5.4937238693237305,1992-07-06
5.523964881896973,1992-07-07
5.544126510620117,1992-07-08
5.554201602935791,1992-07-09
5.5642852783203125,1992-07-10
5.5642852783203125,1992-07-13
5.58444881439209,1992-07-14
5.58444881439209,1992-07-15
5.534045696258545,1992-07-16
5.534045696258545,1992-07-17
5.483641147613525,1992-07-20
5.4937238693237305,1992-07-21
5.443324565887451,1992-07-22
5.3626790046691895,1992-07-23
5.3929219245910645,1992-07-24
5.473560810089111,1992-07-27
5.5642852783203125,1992-07-28
5.604604244232178,1992-07-29
5.614688873291016,1992-07-30
5.6348466873168945,1992-07-31
5.624767303466797,1992-08-03
5.644927978515625,1992-08-04
5.604604244232178,1992-08-05
5.58444881439209,1992-08-06
5.614688873291016,1992-08-07
5.6953277587890625,1992-08-10
5.705409526824951,1992-08-11
5.6348466873168945,1992-08-12
5.6550068855285645,1992-08-13
5.675168514251709,1992-08-14
5.6348466873168945,1992-08-17
5.644927978515625,1992-08-18
5.644927978515625,1992-08-19
5.685246467590332,1992-08-20
5.644927978515625,1992-08-21
5.614688873291016,1992-08-24
5.523964881896973,1992-08-25
5.554201602935791,1992-08-26
5.5642852783203125,1992-08-27
5.58444881439209,1992-08-28
5.604604244232178,1992-08-31
5.644927978515625,1992-09-01
5.745726585388184,1992-09-02
5.765890121459961,1992-09-03
5.755809307098389,1992-09-04
5.725569248199463,1992-09-08
5.745726585388184,1992-09-09
5.755809307098389,1992-09-10
5.836450099945068,1992-09-11
5.907013893127441,1992-09-14
5.7356462478637695,1992-09-15
5.886853218078613,1992-09-16
5.846530914306641,1992-09-17
5.866694450378418,1992-09-18
5.604604244232178,1992-09-21
5.3929219245910645,1992-09-22
5.372762203216553,1992-09-23
5.4634857177734375,1992-09-24
5.3626790046691895,1992-09-25
5.282041072845459,1992-09-28
5.33243989944458,1992-09-29
5.352598190307617,1992-09-30
5.3626790046691895,1992-10-01
5.352598190307617,1992-10-02
5.264950752258301,1992-10-05
5.25480842590332,1992-10-06
5.275097846984863,1992-10-07
5.386686325073242,1992-10-08
5.295388221740723,1992-10-09
5.34610652923584,1992-10-12
5.356253147125244,1992-10-13
5.3968305587768555,1992-10-14
5.417117595672607,1992-10-15
5.477985382080078,1992-10-16
5.630151748657227,1992-10-19
5.528707504272461,1992-10-20
5.548998832702637,1992-10-21
5.538849353790283,1992-10-22
5.508418083190918,1992-10-23
5.498274326324463,1992-10-26
5.457696914672852,1992-10-27
5.437406063079834,1992-10-28
5.406976222991943,1992-10-29
5.457696914672852,1992-10-30
5.467841148376465,1992-11-02
5.457696914672852,1992-11-03
5.417117595672607,1992-11-04
5.386686325073242,1992-11-05
5.34610652923584,1992-11-06
5.386686325073242,1992-11-09
5.406976222991943,1992-11-10
5.467841148376465,1992-11-11
5.508418083190918,1992-11-12
5.528707504272461,1992-11-13
5.477985382080078,1992-11-16
5.457696914672852,1992-11-17
5.548998832702637,1992-11-18
5.559138774871826,1992-11-19
5.579432010650635,1992-11-20
5.579432010650635,1992-11-23
5.620009899139404,1992-11-24
5.6707282066345215,1992-11-25
5.680875778198242,1992-11-27
5.680875778198242,1992-11-30
5.599716663360596,1992-12-01
5.457696914672852,1992-12-02
5.488128662109375,1992-12-03
5.538849353790283,1992-12-04
5.569283962249756,1992-12-07
5.559138774871826,1992-12-08
5.538849353790283,1992-12-09
5.477985382080078,1992-12-10
5.498274326324463,1992-12-11
5.548998832702637,1992-12-14
5.508418083190918,1992-12-15
5.518561840057373,1992-12-16
5.548998832702637,1992-12-17
5.680875778198242,1992-12-18
5.711305618286133,1992-12-21
5.843182563781738,1992-12-22
5.8330397605896,1992-12-23
5.8127522468566895,1992-12-24
5.782317161560059,1992-12-28
5.782317161560059,1992-12-29
5.731595039367676,1992-12-30
5.559138774871826,1992-12-31
5.573020935058594,1993-01-04
5.562814712524414,1993-01-05
5.562814712524414,1993-01-06
5.532194137573242,1993-01-07
5.50157356262207,1993-01-08
5.532194137573242,1993-01-11
5.5424017906188965,1993-01-12
5.532194137573242,1993-01-13
5.573020935058594,1993-01-14
5.6138529777526855,1993-01-15
5.634262561798096,1993-01-18
5.5424017906188965,1993-01-19
5.5219879150390625,1993-01-20
5.5219879150390625,1993-01-21
5.491366386413574,1993-01-22
5.51177978515625,1993-01-25
5.5424017906188965,1993-01-26
5.51177978515625,1993-01-27
5.5424017906188965,1993-01-28
5.51177978515625,1993-01-29
5.532194137573242,1993-02-01
5.532194137573242,1993-02-02
5.532194137573242,1993-02-03
5.532194137573242,1993-02-04
5.470951080322266,1993-02-05
5.399502277374268,1993-02-08
5.389297008514404,1993-02-09
5.389297008514404,1993-02-10
5.389297008514404,1993-02-11
5.419918537139893,1993-02-12
5.358676433563232,1993-02-16
5.368882179260254,1993-02-17
5.348470687866211,1993-02-18
5.409707546234131,1993-02-19
5.50157356262207,1993-02-22
5.573020935058594,1993-02-23
5.603641986846924,1993-02-24
5.6138529777526855,1993-02-25
5.64447021484375,1993-02-26
5.664885997772217,1993-03-01
5.766955852508545,1993-03-02
5.960888385772705,1993-03-03
5.899648189544678,1993-03-04
5.858819961547852,1993-03-05
5.971096992492676,1993-03-08
5.960888385772705,1993-03-09
6.04254674911499,1993-03-10
5.971096992492676,1993-03-11
5.920063495635986,1993-03-12
5.879229545593262,1993-03-15
5.909854888916016,1993-03-16
5.930267810821533,1993-03-17
5.9813008308410645,1993-03-18
5.930267810821533,1993-03-19
5.889440059661865,1993-03-22
5.817990303039551,1993-03-23
5.756746292114258,1993-03-24
5.715922832489014,1993-03-25
5.685300827026367,1993-03-26
5.756746292114258,1993-03-29
5.777162551879883,1993-03-30
5.7873735427856445,1993-03-31
5.828195571899414,1993-04-01
5.760022163391113,1993-04-02
5.6676130294799805,1993-04-05
5.544406414031982,1993-04-06
5.482800006866455,1993-04-07
5.349325180053711,1993-04-08
5.482800006866455,1993-04-12
5.5341386795043945,1993-04-13
5.564942359924316,1993-04-14
5.482800006866455,1993-04-15
5.380129814147949,1993-04-16
5.359593868255615,1993-04-19
5.380129814147949,1993-04-20
5.46226692199707,1993-04-21
5.380129814147949,1993-04-22
5.318525314331055,1993-04-23
5.287721633911133,1993-04-26
5.493069648742676,1993-04-27
5.400662422180176,1993-04-28
5.380129814147949,1993-04-29
5.452001571655273,1993-04-30
5.410928249359131,1993-05-03
5.441729545593262,1993-05-04
5.554675579071045,1993-05-05
5.52386999130249,1993-05-06
5.503335952758789,1993-05-07
5.482800006866455,1993-05-10
5.493069648742676,1993-05-11
5.482800006866455,1993-05-12
5.4314656257629395,1993-05-13
5.328790664672852,1993-05-14
5.318525314331055,1993-05-17
5.339054584503174,1993-05-18
5.544406414031982,1993-05-19
5.647083282470703,1993-05-20
5.698415756225586,1993-05-21
5.5341386795043945,1993-05-24
5.482800006866455,1993-05-25
5.421197414398193,1993-05-26
5.410928249359131,1993-05-27
5.359593868255615,1993-05-28
5.46226692199707,1993-06-01
5.400662422180176,1993-06-02
5.359593868255615,1993-06-03
5.267184734344482,1993-06-04
5.2055792808532715,1993-06-07
5.1645121574401855,1993-06-08
5.267184734344482,1993-06-09
5.174779891967773,1993-06-10
5.215851783752441,1993-06-11
5.2055792808532715,1993-06-14
5.143978595733643,1993-06-15
5.215851783752441,1993-06-16
5.277455806732178,1993-06-17
5.256918430328369,1993-06-18
5.256918430328369,1993-06-21
5.256918430328369,1993-06-22
5.1850457191467285,1993-06-23
5.328790664672852,1993-06-24
5.359593868255615,1993-06-25
5.369859218597412,1993-06-28
5.441729545593262,1993-06-29
5.585475444793701,1993-06-30
5.636813640594482,1993-07-01
5.592977523803711,1993-07-02
5.479254722595215,1993-07-06
5.4689226150512695,1993-07-07
5.541288375854492,1993-07-08
5.479254722595215,1993-07-09
5.396554946899414,1993-07-12
5.5102739334106445,1993-07-13
5.561964511871338,1993-07-14
5.561964511871338,1993-07-15
5.489597320556641,1993-07-16
5.4275689125061035,1993-07-19
5.3862128257751465,1993-07-20
5.35520076751709,1993-07-21
5.313849925994873,1993-07-22
5.231137752532959,1993-07-23
5.231137752532959,1993-07-26
5.179452419281006,1993-07-27
4.889979362487793,1993-07-28
5.024374485015869,1993-07-29
5.024374485015869,1993-07-30
5.045053482055664,1993-08-02
5.034714698791504,1993-08-03
4.972687244415283,1993-08-04
4.962347030639648,1993-08-05
4.941672325134277,1993-08-06
4.920994281768799,1993-08-09
4.858966827392578,1993-08-10
4.796936511993408,1993-08-11
4.796936511993408,1993-08-12
4.765920162200928,1993-08-13
4.734907150268555,1993-08-16
4.941672325134277,1993-08-17
5.169114112854004,1993-08-18
5.210465908050537,1993-08-19
5.0864057540893555,1993-08-20
5.09674596786499,1993-08-23
5.107080936431885,1993-08-24
5.158775806427002,1993-08-25
5.179452419281006,1993-08-26
5.158775806427002,1993-08-27
5.138096332550049,1993-08-30
5.169114112854004,1993-08-31
5.169114112854004,1993-09-01
5.169114112854004,1993-09-02
5.200128078460693,1993-09-03
5.1174211502075195,1993-09-07
5.045053482055664,1993-09-08
5.045053482055664,1993-09-09
5.127758979797363,1993-09-10
5.179452419281006,1993-09-13
5.148433685302734,1993-09-14
5.200128078460693,1993-09-15
5.1174211502075195,1993-09-16
5.148433685302734,1993-09-17
5.148433685302734,1993-09-20
5.034714698791504,1993-09-21
5.003699779510498,1993-09-22
4.941672325134277,1993-09-23
5.024374485015869,1993-09-24
5.034714698791504,1993-09-27
4.993361949920654,1993-09-28
4.962347030639648,1993-09-29
4.983025074005127,1993-09-30
5.014039039611816,1993-10-01
5.021956443786621,1993-10-04
5.063632965087891,1993-10-05
5.0532145500183105,1993-10-06
5.01154088973999,1993-10-07
5.021956443786621,1993-10-08
5.084471702575684,1993-10-11
5.094890117645264,1993-10-12
5.063632965087891,1993-10-13
5.4074602127075195,1993-10-14
5.584583759307861,1993-10-15
5.428297519683838,1993-10-18
5.282433986663818,1993-10-19
5.261594295501709,1993-10-20
5.313690185546875,1993-10-21
5.219917297363281,1993-10-22
5.178244590759277,1993-10-25
5.219917297363281,1993-10-26
5.261594295501709,1993-10-27
5.313690185546875,1993-10-28
5.334525108337402,1993-10-29
5.313690185546875,1993-11-01
5.209500789642334,1993-11-02
5.126148700714111,1993-11-03
5.084471702575684,1993-11-04
5.14698600769043,1993-11-05
5.084471702575684,1993-11-08
5.115728855133057,1993-11-09
5.157407283782959,1993-11-10
5.105310440063477,1993-11-11
5.178244590759277,1993-11-12
5.167824745178223,1993-11-15
5.178244590759277,1993-11-16
5.14698600769043,1993-11-17
5.240756034851074,1993-11-18
