CB,Date
43.53230285644531,2008-06-06
43.297664642333984,2008-06-09
43.240760803222656,2008-06-10
41.975040435791016,2008-06-11
42.842567443847656,2008-06-12
43.18386459350586,2008-06-13
42.68612289428711,2008-06-16
41.93948745727539,2008-06-17
41.63371658325195,2008-06-18
41.57683181762695,2008-06-19
40.609779357910156,2008-06-20
40.147560119628906,2008-06-23
40.8586540222168,2008-06-24
40.84442138671875,2008-06-25
39.83671569824219,2008-06-26
39.4793701171875,2008-06-27
39.37217330932617,2008-06-30
39.43648147583008,2008-07-01
39.02912139892578,2008-07-02
39.186363220214844,2008-07-03
38.59315872192383,2008-07-07
39.76524353027344,2008-07-08
38.20008087158203,2008-07-09
37.7784309387207,2008-07-10
35.234130859375,2008-07-11
35.17695236206055,2008-07-14
32.375370025634766,2008-07-15
33.61178207397461,2008-07-16
35.01971435546875,2008-07-17
35.04116439819336,2008-07-18
34.1263542175293,2008-07-21
34.36935806274414,2008-07-22
35.48427963256836,2008-07-23
34.6194953918457,2008-07-24
34.23356628417969,2008-07-25
34.054893493652344,2008-07-28
34.56946563720703,2008-07-29
35.948814392089844,2008-07-30
36.23469543457031,2008-07-31
36.72066879272461,2008-08-01
37.34245681762695,2008-08-04
38.328739166259766,2008-08-05
37.871341705322266,2008-08-06
37.406803131103516,2008-08-07
38.67176818847656,2008-08-08
38.90762710571289,2008-08-11
38.47880935668945,2008-08-12
37.928489685058594,2008-08-13
37.428218841552734,2008-08-14
37.2567024230957,2008-08-15
36.7349739074707,2008-08-18
35.5342903137207,2008-08-19
35.655792236328125,2008-08-20
36.291866302490234,2008-08-21
36.9207878112793,2008-08-22
36.38478088378906,2008-08-25
35.91307830810547,2008-08-26
36.69922637939453,2008-08-27
37.35675811767578,2008-08-28
37.59975051879883,2008-08-29
37.39248275756836,2008-09-02
37.413917541503906,2008-09-03
36.849334716796875,2008-09-04
37.37818908691406,2008-09-05
38.3930549621582,2008-09-08
37.07802200317383,2008-09-09
36.87789535522461,2008-09-10
36.97081756591797,2008-09-11
37.24953842163086,2008-09-12
37.71410369873047,2008-09-15
40.915889739990234,2008-09-16
39.708072662353516,2008-09-17
42.238075256347656,2008-09-18
47.1694221496582,2008-09-19
42.731197357177734,2008-09-22
40.3798713684082,2008-09-23
40.0654182434082,2008-09-24
42.88129425048828,2008-09-25
40.95163345336914,2008-09-26
37.878475189208984,2008-09-29
38.68606185913086,2008-09-30
38.57171630859375,2008-10-01
38.59315872192383,2008-10-02
37.699806213378906,2008-10-03
37.44965744018555,2008-10-06
36.09174346923828,2008-10-07
32.51831817626953,2008-10-08
27.493932723999023,2008-10-09
29.29092788696289,2008-10-10
32.949581146240234,2008-10-13
35.40068054199219,2008-10-14
31.93608856201172,2008-10-15
32.04390335083008,2008-10-16
33.481502532958984,2008-10-17
35.49412536621094,2008-10-20
34.32966995239258,2008-10-21
32.56143569946289,2008-10-22
34.16434860229492,2008-10-23
34.86878204345703,2008-10-24
31.878570556640625,2008-10-27
35.486934661865234,2008-10-28
40.640708923339844,2008-10-29
40.07286071777344,2008-10-30
41.23012161254883,2008-10-31
39.6990852355957,2008-11-03
39.77814865112305,2008-11-04
37.6433219909668,2008-11-05
36.82389831542969,2008-11-06
38.383689880371094,2008-11-07
37.176116943359375,2008-11-10
37.053916931152344,2008-11-11
35.6738395690918,2008-11-12
38.92278289794922,2008-11-13
37.88054275512695,2008-11-14
36.80952835083008,2008-11-17
36.23448944091797,2008-11-18
29.075279235839844,2008-11-19
27.292667388916016,2008-11-20
32.9567756652832,2008-11-21
33.495880126953125,2008-11-24
34.86158752441406,2008-11-25
35.68102264404297,2008-11-26
37.557071685791016,2008-11-28
31.806711196899414,2008-12-01
32.66208267211914,2008-12-02
33.74024963378906,2008-12-03
34.03498077392578,2008-12-04
37.25518798828125,2008-12-05
35.3647346496582,2008-12-08
34.32966995239258,2008-12-09
34.473426818847656,2008-12-10
34.02777862548828,2008-12-11
33.86245346069336,2008-12-12
34.61719512939453,2008-12-15
36.989227294921875,2008-12-16
36.6585807800293,2008-12-17
37.20486068725586,2008-12-18
37.420501708984375,2008-12-19
37.406124114990234,2008-12-22
37.13297653198242,2008-12-23
37.053916931152344,2008-12-24
37.319862365722656,2008-12-26
37.57145309448242,2008-12-29
37.58580780029297,2008-12-30
38.03866195678711,2008-12-31
38.11772918701172,2009-01-02
37.851776123046875,2009-01-05
37.10037612915039,2009-01-06
35.58313751220703,2009-01-07
35.76374816894531,2009-01-08
35.94438552856445,2009-01-09
34.10199737548828,2009-01-12
35.50364303588867,2009-01-13
34.44158172607422,2009-01-14
35.17853546142578,2009-01-15
35.95882034301758,2009-01-16
33.430076599121094,2009-01-20
34.49938201904297,2009-01-21
32.476375579833984,2009-01-22
31.883928298950195,2009-01-23
32.44025802612305,2009-01-26
32.78705596923828,2009-01-27
35.272457122802734,2009-01-28
32.59919738769531,2009-01-29
31.544357299804688,2009-01-30
31.175891876220703,2009-02-02
30.90131378173828,2009-02-03
31.529895782470703,2009-02-04
32.0789909362793,2009-02-05
32.12956237792969,2009-02-06
32.71479797363281,2009-02-09
30.395587921142578,2009-02-10
31.65274429321289,2009-02-11
32.346317291259766,2009-02-12
30.58342933654785,2009-02-13
29.376859664916992,2009-02-17
29.044506072998047,2009-02-18
29.441879272460938,2009-02-19
28.452043533325195,2009-02-20
26.270090103149414,2009-02-23
28.040237426757812,2009-02-24
27.837926864624023,2009-02-25
27.823476791381836,2009-02-26
26.37847900390625,2009-02-27
25.8944034576416,2009-03-02
24.528873443603516,2009-03-03
25.265832901000977,2009-03-04
23.02607536315918,2009-03-05
23.481252670288086,2009-03-06
23.0044002532959,2009-03-09
24.68060874938965,2009-03-10
24.362707138061523,2009-03-11
25.43199348449707,2009-03-12
26.450729370117188,2009-03-13
26.34958267211914,2009-03-16
27.960744857788086,2009-03-17
28.820518493652344,2009-03-18
27.16600799560547,2009-03-19
27.94630241394043,2009-03-20
29.189001083374023,2009-03-23
27.635622024536133,2009-03-24
27.76567840576172,2009-03-25
28.907238006591797,2009-03-26
29.190773010253906,2009-03-27
27.264116287231445,2009-03-30
29.372543334960938,2009-03-31
29.677888870239258,2009-04-01
30.586702346801758,2009-04-02
31.895362854003906,2009-04-03
31.742691040039062,2009-04-06
31.190141677856445,2009-04-07
31.938995361328125,2009-04-08
33.10226058959961,2009-04-09
34.541805267333984,2009-04-13
32.59334182739258,2009-04-14
33.26221466064453,2009-04-15
33.74207305908203,2009-04-16
33.41489028930664,2009-04-17
31.72087287902832,2009-04-20
33.67662048339844,2009-04-21
31.582744598388672,2009-04-22
31.982624053955078,2009-04-23
31.989883422851562,2009-04-24
32.67330551147461,2009-04-27
32.825992584228516,2009-04-28
34.316429138183594,2009-04-29
33.67662048339844,2009-04-30
33.327640533447266,2009-05-01
34.229183197021484,2009-05-04
32.84053421020508,2009-05-05
32.72420883178711,2009-05-06
31.7935791015625,2009-05-07
31.640911102294922,2009-05-08
30.812095642089844,2009-05-11
31.161062240600586,2009-05-12
30.688480377197266,2009-05-13
31.960800170898438,2009-05-14
31.350099563598633,2009-05-15
33.00775146484375,2009-05-18
31.73542594909668,2009-05-19
31.015647888183594,2009-05-20
31.837215423583984,2009-05-21
31.946279525756836,2009-05-22
32.68785095214844,2009-05-26
31.444610595703125,2009-05-27
31.95353126525879,2009-05-28
31.982624053955078,2009-05-29
32.33158874511719,2009-06-01
33.080474853515625,2009-06-02
33.109535217285156,2009-06-03
33.494869232177734,2009-06-04
33.45124816894531,2009-06-05
33.560306549072266,2009-06-08
33.33489990234375,2009-06-09
33.12406921386719,2009-06-10
33.116817474365234,2009-06-11
32.7023811340332,2009-06-12
31.808130264282227,2009-06-15
31.52457618713379,2009-06-16
31.248308181762695,2009-06-17
31.001102447509766,2009-06-18
31.190141677856445,2009-06-19
30.906587600708008,2009-06-22
31.262840270996094,2009-06-23
31.93172264099121,2009-06-24
32.404296875,2009-06-25
31.960800170898438,2009-06-26
31.95353126525879,2009-06-29
32.157108306884766,2009-06-30
32.63695526123047,2009-07-01
31.255592346191406,2009-07-02
32.05531692504883,2009-07-06
31.001102447509766,2009-07-07
30.36132049560547,2009-07-08
30.492170333862305,2009-07-09
30.390392303466797,2009-07-10
31.72087287902832,2009-07-13
31.597270965576172,2009-07-14
32.404296875,2009-07-15
32.99320602416992,2009-07-16
32.3098030090332,2009-07-17
31.938995361328125,2009-07-20
32.825992584228516,2009-07-21
33.720252990722656,2009-07-22
34.44001388549805,2009-07-23
35.42066955566406,2009-07-24
35.14258575439453,2009-07-27
35.72072982788086,2009-07-28
35.10599136352539,2009-07-29
34.674217224121094,2009-07-30
35.9036750793457,2009-07-31
36.628211975097656,2009-08-03
36.95020294189453,2009-08-04
36.59892654418945,2009-08-05
36.781898498535156,2009-08-06
36.98680877685547,2009-08-07
36.30618667602539,2009-08-10
36.02078628540039,2009-08-11
36.737979888916016,2009-08-12
36.635520935058594,2009-08-13
36.0720100402832,2009-08-14
35.06208038330078,2009-08-17
35.67681884765625,2009-08-18
36.5257453918457,2009-08-19
37.16242980957031,2009-08-20
36.97216033935547,2009-08-21
36.5257453918457,2009-08-24
37.18440246582031,2009-08-25
37.33076858520508,2009-08-26
38.318721771240234,2009-08-27
38.3333625793457,2009-08-28
38.1870002746582,2009-08-31
37.096580505371094,2009-09-01
36.891666412353516,2009-09-02
38.296775817871094,2009-09-03
37.733272552490234,2009-09-04
37.66740798950195,2009-09-08
37.65277862548828,2009-09-09
37.755226135253906,2009-09-10
37.499088287353516,2009-09-11
37.5942268371582,2009-09-14
37.03802490234375,2009-09-15
37.96745681762695,2009-09-16
37.213645935058594,2009-09-17
36.61355972290039,2009-09-18
36.774574279785156,2009-09-21
36.1964111328125,2009-09-22
36.474517822265625,2009-09-23
36.50379180908203,2009-09-24
37.66007995605469,2009-09-25
38.76514434814453,2009-09-28
39.31726837158203,2009-09-29
39.354061126708984,2009-09-30
39.56754684448242,2009-10-01
39.57489776611328,2009-10-02
39.619075775146484,2009-10-05
40.23744201660156,2009-10-06
40.49507141113281,2009-10-07
40.34048843383789,2009-10-08
40.12701416015625,2009-10-09
39.91352844238281,2009-10-12
39.54546356201172,2009-10-13
40.288970947265625,2009-10-14
40.24479293823242,2009-10-15
40.377296447753906,2009-10-16
40.590782165527344,2009-10-19
40.3331184387207,2009-10-20
39.648521423339844,2009-10-21
40.32577133178711,2009-10-22
40.03132247924805,2009-10-23
39.33196258544922,2009-10-26
39.21418380737305,2009-10-27
38.213043212890625,2009-10-28
38.89765930175781,2009-10-29
37.808162689208984,2009-10-30
37.86705780029297,2009-11-02
37.74928665161133,2009-11-03
37.940670013427734,2009-11-04
37.550514221191406,2009-11-05
37.74928665161133,2009-11-06
38.91975402832031,2009-11-09
38.51486587524414,2009-11-10
38.470703125,2009-11-11
37.97012710571289,2009-11-12
37.911216735839844,2009-11-13
37.65358352661133,2009-11-16
37.837615966796875,2009-11-17
37.52107620239258,2009-11-18
37.01313400268555,2009-11-19
36.608253479003906,2009-11-20
36.63034439086914,2009-11-23
36.674522399902344,2009-11-24
36.69658279418945,2009-11-25
35.46724319458008,2009-11-27
35.85740280151367,2009-11-30
36.674522399902344,2009-12-01
36.74812316894531,2009-12-02
35.65864181518555,2009-12-03
35.931007385253906,2009-12-04
36.232826232910156,2009-12-07
36.144493103027344,2009-12-08
36.5861701965332,2009-12-09
36.873268127441406,2009-12-10
36.96160125732422,2009-12-11
37.02785873413086,2009-12-14
36.546390533447266,2009-12-15
36.44269561767578,2009-12-16
35.98346710205078,2009-12-17
36.18345642089844,2009-12-18
36.13161849975586,2009-12-21
36.76860427856445,2009-12-22
36.99822998046875,2009-12-23
37.07230758666992,2009-12-24
37.3315544128418,2009-12-28
37.27969741821289,2009-12-29
37.42043685913086,2009-12-30
37.3315544128418,2009-12-31
36.49455642700195,2010-01-04
35.67236328125,2010-01-05
35.183502197265625,2010-01-06
35.38348388671875,2010-01-07
35.183502197265625,2010-01-08
35.56126022338867,2010-01-11
35.63532257080078,2010-01-12
35.75383377075195,2010-01-13
36.09457015991211,2010-01-14
35.70939254760742,2010-01-15
36.161224365234375,2010-01-19
36.10197448730469,2010-01-20
35.857547760009766,2010-01-21
35.47237014770508,2010-01-22
35.8797607421875,2010-01-25
35.96124267578125,2010-01-26
36.26494216918945,2010-01-27
36.16864013671875,2010-01-28
36.49455642700195,2010-01-29
36.30937957763672,2010-02-01
36.70936584472656,2010-02-02
36.78342056274414,2010-02-03
35.650146484375,2010-02-04
35.798282623291016,2010-02-05
35.78346252441406,2010-02-08
36.07233810424805,2010-02-09
36.13902282714844,2010-02-10
36.13161849975586,2010-02-11
36.15382766723633,2010-02-12
36.65752029418945,2010-02-16
36.850074768066406,2010-02-17
37.27229690551758,2010-02-18
37.32414627075195,2010-02-19
37.55375671386719,2010-02-22
37.250064849853516,2010-02-23
37.27969741821289,2010-02-24
37.309329986572266,2010-02-25
37.02786636352539,2010-02-26
37.353763580322266,2010-03-01
37.29450607299805,2010-03-02
37.442657470703125,2010-03-03
37.664852142333984,2010-03-04
38.13892364501953,2010-03-05
38.38335418701172,2010-03-08
37.353763580322266,2010-03-09
36.99081802368164,2010-03-10
37.21303176879883,2010-03-11
37.18341827392578,2010-03-12
37.63523864746094,2010-03-15
37.968544006347656,2010-03-16
38.14632034301758,2010-03-17
38.161136627197266,2010-03-18
39.035179138183594,2010-03-19
38.83518600463867,2010-03-22
39.10183334350586,2010-03-23
39.16848373413086,2010-03-24
39.012943267822266,2010-03-25
39.07959747314453,2010-03-26
39.25843811035156,2010-03-29
39.198822021484375,2010-03-30
38.967838287353516,2010-03-31
39.35529327392578,2010-04-01
39.16156005859375,2010-04-05
39.288238525390625,2010-04-06
39.90665817260742,2010-04-07
39.712928771972656,2010-04-08
39.8172492980957,2010-04-09
39.52665710449219,2010-04-12
39.78743362426758,2010-04-13
40.15252685546875,2010-04-14
39.75016784667969,2010-04-15
39.206268310546875,2010-04-16
39.0572509765625,2010-04-19
39.27332305908203,2010-04-20
39.079620361328125,2010-04-21
38.89333724975586,2010-04-22
39.58625411987305,2010-04-23
39.22863006591797,2010-04-26
39.042362213134766,2010-04-27
39.973716735839844,2010-04-28
39.593711853027344,2010-04-29
39.63096618652344,2010-04-30
39.39256286621094,2010-05-03
38.80393600463867,2010-05-04
38.938053131103516,2010-05-05
37.71611404418945,2010-05-06
37.65650939941406,2010-05-07
38.40159225463867,2010-05-10
38.46864700317383,2010-05-11
40.078025817871094,2010-05-12
40.02587890625,2010-05-13
39.511756896972656,2010-05-14
39.72037887573242,2010-05-17
39.303138732910156,2010-05-18
39.36273956298828,2010-05-19
37.224365234375,2010-05-20
37.2094612121582,2010-05-21
36.620845794677734,2010-05-24
36.293006896972656,2010-05-25
36.084381103515625,2010-05-26
37.112586975097656,2010-05-27
36.628273010253906,2010-05-28
36.181243896484375,2010-06-01
36.754947662353516,2010-06-02
37.321205139160156,2010-06-03
36.091835021972656,2010-06-04
36.12908935546875,2010-06-07
36.784767150878906,2010-06-08
36.82945251464844,2010-06-09
37.72356414794922,2010-06-10
38.19295120239258,2010-06-11
38.28982162475586,2010-06-14
38.98274612426758,2010-06-15
38.82627868652344,2010-06-16
39.15411376953125,2010-06-17
39.54901123046875,2010-06-18
39.75764846801758,2010-06-21
39.861942291259766,2010-06-22
39.399993896484375,2010-06-23
39.33293151855469,2010-06-24
39.638423919677734,2010-06-25
39.77253723144531,2010-06-28
38.57295227050781,2010-06-29
38.35688400268555,2010-06-30
38.14825439453125,2010-07-01
37.872581481933594,2010-07-02
37.894920349121094,2010-07-06
38.66236877441406,2010-07-07
38.90822982788086,2010-07-08
40.748592376708984,2010-07-09
40.994476318359375,2010-07-12
41.63525390625,2010-07-13
41.12858581542969,2010-07-14
40.979576110839844,2010-07-15
40.0109748840332,2010-07-16
39.727840423583984,2010-07-19
39.861942291259766,2010-07-20
39.09451675415039,2010-07-21
39.4223518371582,2010-07-22
39.549808502197266,2010-07-23
39.602291107177734,2010-07-26
40.08963394165039,2010-07-27
39.71474838256836,2010-07-28
39.71474838256836,2010-07-29
39.7972297668457,2010-07-30
39.93218231201172,2010-08-02
39.97718048095703,2010-08-03
40.674461364746094,2010-08-04
40.29206848144531,2010-08-05
40.15711975097656,2010-08-06
40.6369743347168,2010-08-09
40.606956481933594,2010-08-10
39.30988693237305,2010-08-11
39.71474838256836,2010-08-12
40.05215072631836,2010-08-13
40.127140045166016,2010-08-16
40.899383544921875,2010-08-17
40.78691101074219,2010-08-18
39.97718048095703,2010-08-19
40.11962890625,2010-08-20
40.09713363647461,2010-08-23
39.64727783203125,2010-08-24
40.02965545654297,2010-08-25
40.0671501159668,2010-08-26
40.74192810058594,2010-08-27
40.05964279174805,2010-08-30
40.08963394165039,2010-08-31
40.95185852050781,2010-09-01
40.88437271118164,2010-09-02
41.416709899902344,2010-09-03
40.6369743347168,2010-09-07
41.2592658996582,2010-09-08
41.70912170410156,2010-09-09
41.64912414550781,2010-09-10
42.49637222290039,2010-09-13
43.00621032714844,2010-09-14
43.268611907958984,2010-09-15
43.3286018371582,2010-09-16
43.41106414794922,2010-09-17
44.085845947265625,2010-09-20
44.018375396728516,2010-09-21
43.2086296081543,2010-09-22
42.62382507324219,2010-09-23
43.523529052734375,2010-09-24
43.16366195678711,2010-09-27
43.800941467285156,2010-09-28
43.53703308105469,2010-09-29
43.92158889770508,2010-09-30
43.8763427734375,2010-10-01
43.80846405029297,2010-10-04
44.864105224609375,2010-10-05
44.56250762939453,2010-10-06
44.49465560913086,2010-10-07
44.41923522949219,2010-10-08
44.62283706665039,2010-10-11
45.007381439208984,2010-10-12
45.007381439208984,2010-10-13
45.04507064819336,2010-10-14
44.992279052734375,2010-10-15
45.542728424072266,2010-10-18
44.79625701904297,2010-10-19
45.67091369628906,2010-10-20
45.56534194946289,2010-10-21
45.52764892578125,2010-10-22
45.78400802612305,2010-10-25
46.1911735534668,2010-10-26
45.58041763305664,2010-10-27
45.007381439208984,2010-10-28
44.80379867553711,2010-10-29
45.46731948852539,2010-11-01
45.67091369628906,2010-11-02
45.64830017089844,2010-11-03
46.94519805908203,2010-11-04
46.65868377685547,2010-11-05
46.07807159423828,2010-11-08
45.42208480834961,2010-11-09
46.05546188354492,2010-11-10
45.361759185791016,2010-11-11
45.090328216552734,2010-11-12
45.29389953613281,2010-11-15
44.40415954589844,2010-11-16
44.47956085205078,2010-11-17
45.4447021484375,2010-11-18
45.58041763305664,2010-11-19
45.3466796875,2010-11-22
44.31366729736328,2010-11-23
44.99983596801758,2010-11-24
44.41923522949219,2010-11-26
44.6906852722168,2010-11-29
44.12517547607422,2010-11-30
44.849021911621094,2010-12-01
45.120479583740234,2010-12-02
44.81132125854492,2010-12-03
44.53235626220703,2010-12-06
44.6680793762207,2010-12-07
44.7886962890625,2010-12-08
44.864105224609375,2010-12-09
45.452239990234375,2010-12-10
45.957435607910156,2010-12-13
46.002925872802734,2010-12-14
46.0787353515625,2010-12-15
46.61701583862305,2010-12-16
46.2834358215332,2010-12-17
46.21519470214844,2010-12-20
46.85202407836914,2010-12-21
47.10979080200195,2010-12-22
47.102195739746094,2010-12-23
47.04913330078125,2010-12-27
47.22350311279297,2010-12-28
47.21592712402344,2010-12-29
47.28416061401367,2010-12-30
47.19317626953125,2010-12-31
47.18559265136719,2011-01-03
47.1552734375,2011-01-04
46.99605941772461,2011-01-05
46.791378021240234,2011-01-06
46.442626953125,2011-01-07
45.836124420166016,2011-01-10
46.04842758178711,2011-01-11
46.131797790527344,2011-01-12
46.146968841552734,2011-01-13
46.08631896972656,2011-01-14
45.98776626586914,2011-01-18
45.919532775878906,2011-01-19
46.02566909790039,2011-01-20
45.87404251098633,2011-01-21
46.01808547973633,2011-01-24
47.102195739746094,2011-01-25
47.34479904174805,2011-01-26
47.905818939208984,2011-01-27
46.37439727783203,2011-01-28
46.69282150268555,2011-01-31
47.12495040893555,2011-02-01
47.38270568847656,2011-02-02
47.98161697387695,2011-02-03
47.8072624206543,2011-02-04
47.63289260864258,2011-02-07
48.72459411621094,2011-02-08
48.580543518066406,2011-02-09
48.330352783203125,2011-02-10
48.09534454345703,2011-02-11
47.38270568847656,2011-02-14
47.291725158691406,2011-02-15
47.67079544067383,2011-02-16
48.019527435302734,2011-02-17
49.83902359008789,2011-02-18
49.156700134277344,2011-02-22
48.73974609375,2011-02-23
47.48884201049805,2011-02-24
47.974037170410156,2011-02-25
47.95130157470703,2011-02-28
47.443355560302734,2011-03-01
46.647315979003906,2011-03-02
47.56466293334961,2011-03-03
47.52674865722656,2011-03-04
47.0870475769043,2011-03-07
47.45093536376953,2011-03-08
47.21592712402344,2011-03-09
46.2834358215332,2011-03-10
46.54118728637695,2011-03-11
46.313758850097656,2011-03-14
45.60111999511719,2011-03-15
45.70725631713867,2011-03-16
46.101463317871094,2011-03-17
46.11664962768555,2011-03-18
47.071876525878906,2011-03-21
46.814109802246094,2011-03-22
46.814109802246094,2011-03-23
47.10979080200195,2011-03-24
47.28416061401367,2011-03-25
47.905818939208984,2011-03-28
48.5274658203125,2011-03-29
48.9008903503418,2011-03-30
49.30476760864258,2011-03-31
50.173492431640625,2011-04-01
51.02701187133789,2011-04-04
50.623104095458984,2011-04-05
50.66120910644531,2011-04-06
50.15062713623047,2011-04-07
50.13540267944336,2011-04-08
50.767913818359375,2011-04-11
50.76028823852539,2011-04-12
50.60027313232422,2011-04-13
50.447837829589844,2011-04-14
50.20398712158203,2011-04-15
49.4190673828125,2011-04-18
49.137115478515625,2011-04-19
49.01518630981445,2011-04-20
49.777244567871094,2011-04-21
49.87630081176758,2011-04-25
49.81535339355469,2011-04-26
50.44022750854492,2011-04-27
51.27085876464844,2011-04-28
51.24800491333008,2011-04-29
50.90507125854492,2011-05-02
51.446144104003906,2011-05-03
50.65359115600586,2011-05-04
50.90507125854492,2011-05-05
51.240379333496094,2011-05-06
51.33182907104492,2011-05-09
52.16245651245117,2011-05-10
51.75096130371094,2011-05-11
52.19294357299805,2011-05-12
51.66712951660156,2011-05-13
51.53757095336914,2011-05-16
52.269142150878906,2011-05-17
52.848323822021484,2011-05-18
52.7339973449707,2011-05-19
52.28438949584961,2011-05-20
51.735713958740234,2011-05-23
51.651885986328125,2011-05-24
51.52995681762695,2011-05-25
51.55282974243164,2011-05-26
52.26152801513672,2011-05-27
52.44443893432617,2011-05-31
51.78905487060547,2011-06-01
52.08626174926758,2011-06-02
51.89573669433594,2011-06-03
51.240379333496094,2011-06-06
51.29372024536133,2011-06-07
50.508811950683594,2011-06-08
50.927940368652344,2011-06-09
50.287811279296875,2011-06-10
50.0973014831543,2011-06-13
50.0973014831543,2011-06-14
48.961849212646484,2011-06-15
49.350502014160156,2011-06-16
49.007568359375,2011-06-17
49.144744873046875,2011-06-20
49.4190673828125,2011-06-21
49.373348236083984,2011-06-22
49.137115478515625,2011-06-23
48.73323440551758,2011-06-24
49.3276252746582,2011-06-27
49.58047866821289,2011-06-28
50.63015365600586,2011-06-29
50.43095397949219,2011-06-30
50.76808166503906,2011-07-01
50.03252029418945,2011-07-05
50.02486801147461,2011-07-06
50.691463470458984,2011-07-07
50.293025970458984,2011-07-08
49.41191864013672,2011-07-11
49.66474533081055,2011-07-12
49.81800842285156,2011-07-13
49.626434326171875,2011-07-14
49.473209381103516,2011-07-15
48.79894256591797,2011-07-18
48.93687438964844,2011-07-19
48.82959747314453,2011-07-20
50.00187683105469,2011-07-21
50.40031051635742,2011-07-22
50.17810821533203,2011-07-25
50.47693634033203,2011-07-26
52.39241409301758,2011-07-27
51.434654235839844,2011-07-28
51.31973648071289,2011-07-29
50.72976303100586,2011-08-01
50.95196533203125,2011-08-02
51.25077438354492,2011-08-03
49.15140151977539,2011-08-04
48.40819549560547,2011-08-05
45.19017028808594,2011-08-08
48.46183776855469,2011-08-09
45.473670959472656,2011-08-10
48.59208679199219,2011-08-11
48.06340026855469,2011-08-12
49.182064056396484,2011-08-15
48.50013732910156,2011-08-16
48.990509033203125,2011-08-17
46.79152297973633,2011-08-18
45.95637512207031,2011-08-19
45.89507293701172,2011-08-22
47.481082916259766,2011-08-23
47.956138610839844,2011-08-24
47.03670120239258,2011-08-25
47.81056594848633,2011-08-26
49.58047866821289,2011-08-29
49.159080505371094,2011-08-30
49.48087692260742,2011-08-31
48.82194519042969,2011-09-01
47.67264175415039,2011-09-02
47.11332702636719,2011-09-06
49.182064056396484,2011-09-07
48.921546936035156,2011-09-08
47.19761276245117,2011-09-09
47.38916015625,2011-09-12
47.14396286010742,2011-09-13
46.98307800292969,2011-09-14
47.373844146728516,2011-09-15
48.163021087646484,2011-09-16
47.81056594848633,2011-09-19
48.454166412353516,2011-09-20
46.15558624267578,2011-09-21
45.603912353515625,2011-09-22
45.74184036254883,2011-09-23
46.921791076660156,2011-09-26
46.56167221069336,2011-09-27
46.36130905151367,2011-09-28
47.56348419189453,2011-09-29
46.700382232666016,2011-09-30
45.5521354675293,2011-10-03
45.922035217285156,2011-10-04
47.03945541381836,2011-10-05
47.44789505004883,2011-10-06
46.500022888183594,2011-10-07
48.30329513549805,2011-10-10
48.34185028076172,2011-10-11
48.388065338134766,2011-10-12
48.09523010253906,2011-10-13
48.66550064086914,2011-10-14
47.52494812011719,2011-10-17
49.343650817871094,2011-10-18
50.81555938720703,2011-10-19
52.37995147705078,2011-10-20
54.09076690673828,2011-10-21
54.383583068847656,2011-10-24
53.1737060546875,2011-10-25
54.714962005615234,2011-10-26
56.51054000854492,2011-10-27
56.14836883544922,2011-10-28
55.60120391845703,2011-10-31
53.497379302978516,2011-11-01
55.33148193359375,2011-11-02
56.017333984375,2011-11-03
55.51642990112305,2011-11-04
55.662841796875,2011-11-07
56.04816818237305,2011-11-08
54.14469528198242,2011-11-09
54.26799774169922,2011-11-10
54.89991760253906,2011-11-11
54.17551803588867,2011-11-14
54.198646545410156,2011-11-15
52.98102951049805,2011-11-16
51.7017707824707,2011-11-17
52.31058120727539,2011-11-18
51.131526947021484,2011-11-21
50.707679748535156,2011-11-22
49.759796142578125,2011-11-23
50.0372314453125,2011-11-25
51.03904342651367,2011-11-28
50.87722396850586,2011-11-29
53.582130432128906,2011-11-30
52.865447998046875,2011-12-01
52.69591522216797,2011-12-02
53.320133209228516,2011-12-05
54.1292839050293,2011-12-06
54.16781234741211,2011-12-07
52.92709732055664,2011-12-08
53.45884323120117,2011-12-09
52.719032287597656,2011-12-12
51.755741119384766,2011-12-13
51.83280563354492,2011-12-14
51.5707893371582,2011-12-15
51.43206024169922,2011-12-16
51.085289001464844,2011-12-19
52.44930648803711,2011-12-20
53.37406539916992,2011-12-21
53.913490295410156,2011-12-22
54.306514739990234,2011-12-23
54.39900588989258,2011-12-27
53.92121124267578,2011-12-28
54.383583068847656,2011-12-29
54.03681564331055,2011-12-30
54.198646545410156,2012-01-03
53.68233108520508,2012-01-04
53.83646011352539,2012-01-05
53.967445373535156,2012-01-06
54.214046478271484,2012-01-09
54.92781448364258,2012-01-10
54.105445861816406,2012-01-11
54.37696838378906,2012-01-12
54.12096405029297,2012-01-13
54.276119232177734,2012-01-17
54.37696838378906,2012-01-18
55.02865982055664,2012-01-19
56.37857437133789,2012-01-20
55.703617095947266,2012-01-23
55.15278625488281,2012-01-24
55.60274887084961,2012-01-25
55.27690887451172,2012-01-26
53.888214111328125,2012-01-27
53.51582336425781,2012-01-30
53.996822357177734,2012-01-31
56.2466926574707,2012-02-01
56.2311897277832,2012-02-02
57.57334518432617,2012-02-03
56.619083404541016,2012-02-06
57.565574645996094,2012-02-07
57.10011291503906,2012-02-08
57.07682418823242,2012-02-09
56.696659088134766,2012-02-10
57.363868713378906,2012-02-13
57.10011291503906,2012-02-14
56.588069915771484,2012-02-15
56.7897834777832,2012-02-16
57.08457946777344,2012-02-17
