CSX,Date
0.3797881305217743,1988-01-27
0.3861180543899536,1988-01-28
0.3861180543899536,1988-01-29
0.38137102127075195,1988-02-01
0.382953405380249,1988-02-02
0.3766234815120697,1988-02-03
0.3750412166118622,1988-02-04
0.3782057464122772,1988-02-05
0.3687114119529724,1988-02-08
0.3687114119529724,1988-02-09
0.3766234815120697,1988-02-10
0.3655460774898529,1988-02-11
0.37187615036964417,1988-02-12
0.382953405380249,1988-02-16
0.3782057464122772,1988-02-17
0.38137102127075195,1988-02-18
0.3869350850582123,1988-02-19
0.38373687863349915,1988-02-22
0.39013275504112244,1988-02-23
0.3773413598537445,1988-02-24
0.3773413598537445,1988-02-25
0.3709462285041809,1988-02-26
0.3789408206939697,1988-02-29
0.3693467676639557,1988-03-01
0.3741437792778015,1988-03-02
0.3741437792778015,1988-03-03
0.3773413598537445,1988-03-04
0.3709462285041809,1988-03-07
0.38213807344436646,1988-03-08
0.38373687863349915,1988-03-09
0.3805394768714905,1988-03-10
0.375742644071579,1988-03-11
0.3773413598537445,1988-03-14
0.3741437792778015,1988-03-15
0.38373687863349915,1988-03-16
0.3869350850582123,1988-03-17
0.3869350850582123,1988-03-18
0.3805394768714905,1988-03-21
0.39972639083862305,1988-03-22
0.4109187424182892,1988-03-23
0.39972639083862305,1988-03-24
0.3949296772480011,1988-03-25
0.3869350850582123,1988-03-28
0.3917314112186432,1988-03-29
0.39333075284957886,1988-03-30
0.3869350850582123,1988-03-31
0.3741437792778015,1988-04-04
0.3741437792778015,1988-04-05
0.38373687863349915,1988-04-06
0.38373687863349915,1988-04-07
0.39333075284957886,1988-04-08
0.4013253450393677,1988-04-11
0.4013253450393677,1988-04-12
0.3965284824371338,1988-04-13
0.3741437792778015,1988-04-14
0.3709462285041809,1988-04-15
0.36455050110816956,1988-04-18
0.36455050110816956,1988-04-19
0.3629514276981354,1988-04-20
0.35655590891838074,1988-04-21
0.36455050110816956,1988-04-22
0.3725449740886688,1988-04-25
0.375742644071579,1988-04-26
0.3709462285041809,1988-04-27
0.3613523840904236,1988-04-28
0.35335773229599,1988-04-29
0.35655590891838074,1988-05-02
0.35335773229599,1988-05-03
0.3501605987548828,1988-05-04
0.3469623327255249,1988-05-05
0.3405666649341583,1988-05-06
0.34856101870536804,1988-05-09
0.3549567759037018,1988-05-10
0.34216591715812683,1988-05-11
0.334170937538147,1988-05-12
0.33097347617149353,1988-05-13
0.3389676511287689,1988-05-16
0.3357701003551483,1988-05-17
0.32937443256378174,1988-05-18
0.3301510810852051,1988-05-19
0.3301510810852051,1988-05-20
0.32205912470817566,1988-05-23
0.3301510810852051,1988-05-24
0.32853272557258606,1988-05-25
0.3301510810852051,1988-05-26
0.32853272557258606,1988-05-27
0.34471651911735535,1988-05-31
0.34957170486450195,1988-06-01
0.35280829668045044,1988-06-02
0.35280829668045044,1988-06-03
0.3479534685611725,1988-06-06
0.3430982232093811,1988-06-07
0.36413729190826416,1988-06-08
0.3706110715866089,1988-06-09
0.37870287895202637,1988-06-10
0.36899271607398987,1988-06-13
0.3647773265838623,1988-06-14
0.3582923114299774,1988-06-15
0.35180726647377014,1988-06-16
0.3501860499382019,1988-06-17
0.3534284830093384,1988-06-20
0.3582923114299774,1988-06-21
0.35991358757019043,1988-06-22
0.3566712737083435,1988-06-23
0.3582923114299774,1988-06-24
0.3469441533088684,1988-06-27
0.3501860499382019,1988-06-28
0.3469441533088684,1988-06-29
0.3485649824142456,1988-06-30
0.3469441533088684,1988-07-01
0.3696412742137909,1988-07-05
0.3680197596549988,1988-07-06
0.3647773265838623,1988-07-07
0.3615350127220154,1988-07-08
0.3663983643054962,1988-07-11
0.35991358757019043,1988-07-12
0.35991358757019043,1988-07-13
0.3582923114299774,1988-07-14
0.35991358757019043,1988-07-15
0.3534284830093384,1988-07-18
0.3501860499382019,1988-07-19
0.35505035519599915,1988-07-20
0.3501860499382019,1988-07-21
0.3404591381549835,1988-07-22
0.33397406339645386,1988-07-25
0.33559516072273254,1988-07-26
0.33235302567481995,1988-07-27
0.33559516072273254,1988-07-28
0.3469441533088684,1988-07-29
0.3469441533088684,1988-08-01
0.34208014607429504,1988-08-02
0.33721619844436646,1988-08-03
0.33559516072273254,1988-08-04
0.33397406339645386,1988-08-05
0.33397406339645386,1988-08-08
0.33235302567481995,1988-08-09
0.3291102647781372,1988-08-10
0.3307313024997711,1988-08-11
0.33235302567481995,1988-08-12
0.3307313024997711,1988-08-15
0.33559516072273254,1988-08-16
0.33883747458457947,1988-08-17
0.33235302567481995,1988-08-18
0.33478131890296936,1988-08-19
0.3298583924770355,1988-08-22
0.3282168209552765,1988-08-23
0.3265758752822876,1988-08-24
0.3265758752822876,1988-08-25
0.32329410314559937,1988-08-26
0.33314037322998047,1988-08-29
0.3380638062953949,1988-08-30
0.3364229202270508,1988-08-31
0.34134554862976074,1988-09-01
0.3462691009044647,1988-09-02
0.34790998697280884,1988-09-06
0.3397047817707062,1988-09-07
0.3429867625236511,1988-09-08
0.3429867625236511,1988-09-09
0.34462815523147583,1988-09-12
0.3511926233768463,1988-09-13
0.34790998697280884,1988-09-14
0.34462815523147583,1988-09-15
0.3528333306312561,1988-09-16
0.402065634727478,1988-09-19
0.402065634727478,1988-09-20
0.39714282751083374,1988-09-21
0.39550188183784485,1988-09-22
0.39386022090911865,1988-09-23
0.39221927523612976,1988-09-26
0.39221927523612976,1988-09-27
0.39550188183784485,1988-09-28
0.398783802986145,1988-09-29
0.4004247486591339,1988-09-30
0.398783802986145,1988-10-03
0.39714282751083374,1988-10-04
0.398783802986145,1988-10-05
0.398783802986145,1988-10-06
0.4037071764469147,1988-10-07
0.40534815192222595,1988-10-10
0.4037071764469147,1988-10-11
0.398783802986145,1988-10-12
0.4004247486591339,1988-10-13
0.40534815192222595,1988-10-14
0.41027146577835083,1988-10-17
0.4201178252696991,1988-10-18
0.4201178252696991,1988-10-19
0.402065634727478,1988-10-20
0.40698906779289246,1988-10-21
0.4037071764469147,1988-10-24
0.402065634727478,1988-10-25
0.4004247486591339,1988-10-26
0.39057832956314087,1988-10-27
0.38893747329711914,1988-10-28
0.39550188183784485,1988-10-31
0.4037071764469147,1988-11-01
0.40698906779289246,1988-11-02
0.40698906779289246,1988-11-03
0.4037071764469147,1988-11-04
0.398783802986145,1988-11-07
0.402065634727478,1988-11-08
0.40534815192222595,1988-11-09
0.41027146577835083,1988-11-10
0.40534815192222595,1988-11-11
0.402065634727478,1988-11-14
0.40698906779289246,1988-11-15
0.402065634727478,1988-11-16
0.4004247486591339,1988-11-17
0.40287861227989197,1988-11-18
0.40287861227989197,1988-11-21
0.3962467312812805,1988-11-22
0.4012206494808197,1988-11-23
0.3962467312812805,1988-11-25
0.40287861227989197,1988-11-28
0.40619412064552307,1988-11-29
0.40287861227989197,1988-11-30
0.40453657507896423,1988-12-01
0.40951022505760193,1988-12-02
0.4128261208534241,1988-12-05
0.4260895848274231,1988-12-06
0.4244316816329956,1988-12-07
0.41779983043670654,1988-12-08
0.41779983043670654,1988-12-09
0.4194577932357788,1988-12-12
0.4194577932357788,1988-12-13
0.41614237427711487,1988-12-14
0.41614237427711487,1988-12-15
0.4194577932357788,1988-12-16
0.4227737784385681,1988-12-19
0.4194577932357788,1988-12-20
0.4194577932357788,1988-12-21
0.4211156368255615,1988-12-22
0.41779983043670654,1988-12-23
0.4194577932357788,1988-12-27
0.4211156368255615,1988-12-28
0.4211156368255615,1988-12-29
0.4211156368255615,1988-12-30
0.4194577932357788,1989-01-03
0.4260895848274231,1989-01-04
0.4294055700302124,1989-01-05
0.43106377124786377,1989-01-06
0.4327213168144226,1989-01-09
0.4327213168144226,1989-01-10
0.4360371232032776,1989-01-11
0.4343791902065277,1989-01-12
0.4327213168144226,1989-01-13
0.43106377124786377,1989-01-16
0.4294055700302124,1989-01-17
0.43106377124786377,1989-01-18
0.4343791902065277,1989-01-19
0.43106377124786377,1989-01-20
0.43106377124786377,1989-01-23
0.43106377124786377,1989-01-24
0.4343791902065277,1989-01-25
0.4343791902065277,1989-01-26
0.44101083278656006,1989-01-27
0.44101083278656006,1989-01-30
0.43769529461860657,1989-01-31
0.4360371232032776,1989-02-01
0.4360371232032776,1989-02-02
0.44101083278656006,1989-02-03
0.4426688253879547,1989-02-06
0.4426688253879547,1989-02-07
0.44101083278656006,1989-02-08
0.43935319781303406,1989-02-09
0.4327213168144226,1989-02-10
0.4260895848274231,1989-02-13
0.42774754762649536,1989-02-14
0.4327213168144226,1989-02-15
0.4360371232032776,1989-02-16
0.4385140836238861,1989-02-17
0.44186216592788696,1989-02-21
0.4368407130241394,1989-02-22
0.4368407130241394,1989-02-23
0.43349334597587585,1989-02-24
0.4368407130241394,1989-02-27
0.4368407130241394,1989-02-28
0.43014565110206604,1989-03-01
0.4318193197250366,1989-03-02
0.43014565110206604,1989-03-03
0.44018787145614624,1989-03-06
0.4351668953895569,1989-03-07
0.4318193197250366,1989-03-08
0.4318193197250366,1989-03-09
0.4318193197250366,1989-03-10
0.43349334597587585,1989-03-13
0.4318193197250366,1989-03-14
0.43014565110206604,1989-03-15
0.4351668953895569,1989-03-16
0.4284719228744507,1989-03-17
0.41675570607185364,1989-03-20
0.41675570607185364,1989-03-21
0.42177700996398926,1989-03-22
0.4184298813343048,1989-03-23
0.41675570607185364,1989-03-27
0.4134086072444916,1989-03-28
0.410060852766037,1989-03-29
0.410060852766037,1989-03-30
0.40169233083724976,1989-03-31
0.4000188410282135,1989-04-03
0.40169233083724976,1989-04-04
0.410060852766037,1989-04-05
0.40838727355003357,1989-04-06
0.40838727355003357,1989-04-07
0.4134086072444916,1989-04-10
0.41675570607185364,1989-04-11
0.41508209705352783,1989-04-12
0.41508209705352783,1989-04-13
0.42177700996398926,1989-04-14
0.42177700996398926,1989-04-17
0.42679834365844727,1989-04-18
0.4318193197250366,1989-04-19
0.42679834365844727,1989-04-20
0.43349334597587585,1989-04-21
0.4351668953895569,1989-04-24
0.4318193197250366,1989-04-25
0.43349334597587585,1989-04-26
0.44018787145614624,1989-04-27
0.4385140836238861,1989-04-28
0.44186216592788696,1989-05-01
0.44186216592788696,1989-05-02
0.44186216592788696,1989-05-03
0.44186216592788696,1989-05-04
0.4385140836238861,1989-05-05
0.44186216592788696,1989-05-08
0.44018787145614624,1989-05-09
0.4385140836238861,1989-05-10
0.4385140836238861,1989-05-11
0.4385140836238861,1989-05-12
0.4368407130241394,1989-05-15
0.44018787145614624,1989-05-16
0.44018787145614624,1989-05-17
0.44353559613227844,1989-05-18
0.44434642791748047,1989-05-19
0.45110440254211426,1989-05-22
0.4477255940437317,1989-05-23
0.4477255940437317,1989-05-24
0.446036159992218,1989-05-25
0.4494149684906006,1989-05-26
0.4477255940437317,1989-05-30
0.446036159992218,1989-05-31
0.4477255940437317,1989-06-01
0.44434642791748047,1989-06-02
0.4426567256450653,1989-06-05
0.4477255940437317,1989-06-06
0.45110440254211426,1989-06-07
0.45617297291755676,1989-06-08
0.4629312753677368,1989-06-09
0.4679998755455017,1989-06-12
0.4612416625022888,1989-06-13
0.45617297291755676,1989-06-14
0.4494149684906006,1989-06-15
0.45279431343078613,1989-06-16
0.4730680584907532,1989-06-19
0.4578624367713928,1989-06-20
0.4612416625022888,1989-06-21
0.4679998755455017,1989-06-22
0.4679998755455017,1989-06-23
0.4663101136684418,1989-06-26
0.4578624367713928,1989-06-27
0.45279431343078613,1989-06-28
0.4392780363559723,1989-06-29
0.4358985722064972,1989-06-30
0.45110440254211426,1989-07-03
0.4494149684906006,1989-07-05
0.4477255940437317,1989-07-06
0.4578624367713928,1989-07-07
0.45279431343078613,1989-07-10
0.4578624367713928,1989-07-11
0.45955193042755127,1989-07-12
0.45955193042755127,1989-07-13
0.4578624367713928,1989-07-14
0.4578624367713928,1989-07-17
0.45448383688926697,1989-07-18
0.45617297291755676,1989-07-19
0.45279431343078613,1989-07-20
0.4494149684906006,1989-07-21
0.446036159992218,1989-07-24
0.4494149684906006,1989-07-25
0.4578624367713928,1989-07-26
0.4612416625022888,1989-07-27
0.4663101136684418,1989-07-28
0.46968957781791687,1989-07-31
0.4629312753677368,1989-08-01
0.46968957781791687,1989-08-02
0.4663101136684418,1989-08-03
0.4629312753677368,1989-08-04
0.4832059442996979,1989-08-07
0.47982633113861084,1989-08-08
0.47644734382629395,1989-08-09
0.47982633113861084,1989-08-10
0.47137898206710815,1989-08-11
0.4663101136684418,1989-08-14
0.47475770115852356,1989-08-15
0.4730680584907532,1989-08-16
0.4663101136684418,1989-08-17
0.47475770115852356,1989-08-18
0.4738713800907135,1989-08-21
0.47557637095451355,1989-08-22
0.4738713800907135,1989-08-23
0.4943258762359619,1989-08-24
0.5011446475982666,1989-08-25
0.5164856910705566,1989-08-28
0.5045537948608398,1989-08-29
0.5215996503829956,1989-08-30
0.5130767822265625,1989-08-31
0.509667158126831,1989-09-01
0.509667158126831,1989-09-05
0.5011446475982666,1989-09-06
0.4994398355484009,1989-09-07
0.4994398355484009,1989-09-08
0.4977356493473053,1989-09-11
0.49603113532066345,1989-09-12
0.4909171760082245,1989-09-13
0.48409879207611084,1989-09-14
0.4892127811908722,1989-09-15
0.4994398355484009,1989-09-18
0.4994398355484009,1989-09-19
0.4875083863735199,1989-09-20
0.48239442706108093,1989-09-21
0.48239442706108093,1989-09-22
0.47728049755096436,1989-09-25
0.47557637095451355,1989-09-26
0.4653489887714386,1989-09-27
0.47728049755096436,1989-09-28
0.4721669554710388,1989-09-29
0.4806899130344391,1989-10-02
0.4875083863735199,1989-10-03
0.49603113532066345,1989-10-04
0.4943258762359619,1989-10-05
0.49603113532066345,1989-10-06
0.4977356493473053,1989-10-09
0.4909171760082245,1989-10-10
0.4858033359050751,1989-10-11
0.4892127811908722,1989-10-12
0.4363709092140198,1989-10-13
0.46023479104042053,1989-10-16
0.45512112975120544,1989-10-17
0.45512112975120544,1989-10-18
0.46364399790763855,1989-10-19
0.46875783801078796,1989-10-20
0.4738713800907135,1989-10-23
0.47046226263046265,1989-10-24
0.46875783801078796,1989-10-25
0.4670531451702118,1989-10-26
0.4585305154323578,1989-10-27
0.46023479104042053,1989-10-30
0.46364399790763855,1989-10-31
0.46193939447402954,1989-11-01
0.45682570338249207,1989-11-02
0.45341670513153076,1989-11-03
0.44318926334381104,1989-11-06
0.4465983808040619,1989-11-07
0.44489365816116333,1989-11-08
0.43977999687194824,1989-11-09
0.44318926334381104,1989-11-10
0.4414846897125244,1989-11-13
0.44489365816116333,1989-11-14
0.45341670513153076,1989-11-15
0.45341670513153076,1989-11-16
0.4582400918006897,1989-11-17
0.4547947645187378,1989-11-20
0.45134931802749634,1989-11-21
0.4582400918006897,1989-11-22
0.4547947645187378,1989-11-24
0.4565175175666809,1989-11-27
0.4547947645187378,1989-11-28
0.4547947645187378,1989-11-29
0.4599626660346985,1989-11-30
0.4702993631362915,1989-12-01
0.48063555359840393,1989-12-04
0.48235780000686646,1989-12-05
0.48752614855766296,1989-12-06
0.4892486035823822,1989-12-07
0.4926944971084595,1989-12-08
0.485803484916687,1989-12-11
0.48752614855766296,1989-12-12
0.4926944971084595,1989-12-13
0.49613967537879944,1989-12-14
0.4926944971084595,1989-12-15
0.485803484916687,1989-12-18
0.48063555359840393,1989-12-19
0.48063555359840393,1989-12-20
0.48063555359840393,1989-12-21
0.485803484916687,1989-12-22
0.4909712076187134,1989-12-26
0.49958446621894836,1989-12-27
0.49958446621894836,1989-12-28
0.4944170117378235,1989-12-29
0.5185348391532898,1990-01-02
0.5185348391532898,1990-01-03
0.5133666396141052,1990-01-04
0.49958446621894836,1990-01-05
0.5047529339790344,1990-01-08
0.501308023929596,1990-01-09
0.4944170117378235,1990-01-10
0.4926944971084595,1990-01-11
0.48408064246177673,1990-01-12
0.48063555359840393,1990-01-15
0.48408064246177673,1990-01-16
0.4754670262336731,1990-01-17
0.4771898686885834,1990-01-18
0.4737444818019867,1990-01-19
0.46340838074684143,1990-01-22
0.4702993631362915,1990-01-23
0.461685448884964,1990-01-24
0.45307180285453796,1990-01-25
0.44790390133857727,1990-01-26
0.44445833563804626,1990-01-29
0.43756741285324097,1990-01-30
0.4599626660346985,1990-01-31
0.4547947645187378,1990-02-01
0.4547947645187378,1990-02-02
0.44790390133857727,1990-02-05
0.4461812674999237,1990-02-06
0.4565175175666809,1990-02-07
0.4582400918006897,1990-02-08
0.4651307761669159,1990-02-09
0.4651307761669159,1990-02-12
0.4702993631362915,1990-02-13
0.46857625246047974,1990-02-14
0.4754670262336731,1990-02-15
0.4737444818019867,1990-02-16
0.4664345681667328,1990-02-20
0.46817511320114136,1990-02-21
0.4664345681667328,1990-02-22
0.47165578603744507,1990-02-23
0.4786176383495331,1990-02-26
0.48731932044029236,1990-02-27
0.4908008277416229,1990-02-28
0.49428117275238037,1990-03-01
0.49428117275238037,1990-03-02
0.48905980587005615,1990-03-05
0.48731932044029236,1990-03-06
0.4786176383495331,1990-03-07
0.4751369059085846,1990-03-08
0.4751369059085846,1990-03-09
0.46991539001464844,1990-03-12
0.4664345681667328,1990-03-13
0.4751369059085846,1990-03-14
0.47165578603744507,1990-03-15
0.48209863901138306,1990-03-16
0.48209863901138306,1990-03-19
0.48383891582489014,1990-03-20
0.4786176383495331,1990-03-21
0.4664345681667328,1990-03-22
0.48209863901138306,1990-03-23
0.47165578603744507,1990-03-26
0.48035770654678345,1990-03-27
0.47687724232673645,1990-03-28
0.4664345681667328,1990-03-29
0.47165578603744507,1990-03-30
0.46991539001464844,1990-04-02
0.46991539001464844,1990-04-03
0.46817511320114136,1990-04-04
0.47165578603744507,1990-04-05
0.46991539001464844,1990-04-06
0.47165578603744507,1990-04-09
0.4577321708202362,1990-04-10
0.4629535973072052,1990-04-11
0.4664345681667328,1990-04-12
0.4751369059085846,1990-04-16
0.4664345681667328,1990-04-17
0.4629535973072052,1990-04-18
0.45251116156578064,1990-04-19
0.4420681893825531,1990-04-20
0.44032812118530273,1990-04-23
0.44554945826530457,1990-04-24
0.44554945826530457,1990-04-25
0.4438093304634094,1990-04-26
0.4420681893825531,1990-04-27
0.45077094435691833,1990-04-30
0.45599180459976196,1990-05-01
0.45425137877464294,1990-05-02
0.45251116156578064,1990-05-03
0.45251116156578064,1990-05-04
0.4629535973072052,1990-05-07
0.4612133502960205,1990-05-08
0.4594731330871582,1990-05-09
0.4577321708202362,1990-05-10
0.47165578603744507,1990-05-11
0.4664345681667328,1990-05-14
0.4612133502960205,1990-05-15
0.4629535973072052,1990-05-16
0.4594731330871582,1990-05-17
0.45425137877464294,1990-05-18
0.46093690395355225,1990-05-21
0.45741841197013855,1990-05-22
0.4626959562301636,1990-05-23
0.46093690395355225,1990-05-24
0.46093690395355225,1990-05-25
0.4662148952484131,1990-05-29
0.4750112295150757,1990-05-30
0.47325190901756287,1990-05-31
0.47852975130081177,1990-06-01
0.4890855848789215,1990-06-04
0.4890855848789215,1990-06-05
0.4890855848789215,1990-06-06
0.4890855848789215,1990-06-07
0.4838077425956726,1990-06-08
0.4890855848789215,1990-06-11
0.5014004111289978,1990-06-12
0.503160297870636,1990-06-13
0.503160297870636,1990-06-14
0.49084484577178955,1990-06-15
0.4750112295150757,1990-06-18
0.47852975130081177,1990-06-19
0.4890855848789215,1990-06-20
0.49084484577178955,1990-06-21
0.47325190901756287,1990-06-22
0.47677040100097656,1990-06-25
0.47852975130081177,1990-06-26
0.47677040100097656,1990-06-27
0.47325190901756287,1990-06-28
0.47852975130081177,1990-06-29
0.47852975130081177,1990-07-02
0.47852975130081177,1990-07-03
0.47677040100097656,1990-07-05
0.47852975130081177,1990-07-06
0.47852975130081177,1990-07-09
0.47852975130081177,1990-07-10
0.48204854130744934,1990-07-11
0.4926038682460785,1990-07-12
0.5119566321372986,1990-07-13
0.5137158036231995,1990-07-16
0.5101968050003052,1990-07-17
0.5066785216331482,1990-07-18
0.5066785216331482,1990-07-19
0.4996411204338074,1990-07-20
0.4855668246746063,1990-07-23
0.4890855848789215,1990-07-24
0.4926038682460785,1990-07-25
0.4890855848789215,1990-07-26
0.4873262941837311,1990-07-27
0.4855668246746063,1990-07-30
0.4838077425956726,1990-07-31
0.4838077425956726,1990-08-01
0.4838077425956726,1990-08-02
0.4662148952484131,1990-08-03
0.4662148952484131,1990-08-06
0.4644555151462555,1990-08-07
0.4662148952484131,1990-08-08
0.4644555151462555,1990-08-09
0.44862186908721924,1990-08-10
0.45038092136383057,1990-08-13
0.4644555151462555,1990-08-14
0.4626959562301636,1990-08-15
0.44334378838539124,1990-08-16
0.4310283064842224,1990-08-17
0.43245232105255127,1990-08-20
0.4271131753921509,1990-08-21
0.42355427145957947,1990-08-22
0.40575772523880005,1990-08-23
0.40575772523880005,1990-08-24
0.4128763973712921,1990-08-27
0.4093168079853058,1990-08-28
0.4164355993270874,1990-08-29
0.4128763973712921,1990-08-30
0.4271131753921509,1990-08-31
0.4182150363922119,1990-09-04
0.4164355993270874,1990-09-05
0.4199944734573364,1990-09-06
0.43245232105255127,1990-09-07
0.4199944734573364,1990-09-10
0.4093168079853058,1990-09-11
0.40753766894340515,1990-09-12
0.4093168079853058,1990-09-13
0.40041854977607727,1990-09-14
0.3950796127319336,1990-09-17
0.4093168079853058,1990-09-18
0.40575772523880005,1990-09-19
0.40041854977607727,1990-09-20
0.40041854977607727,1990-09-21
0.38974112272262573,1990-09-24
0.38618144392967224,1990-09-25
0.38618144392967224,1990-09-26
0.37372419238090515,1990-09-27
0.38084301352500916,1990-09-28
0.40219804644584656,1990-10-01
0.4110962152481079,1990-10-02
0.39685967564582825,1990-10-03
0.3986392617225647,1990-10-04
0.40219804644584656,1990-10-05
0.40753766894340515,1990-10-08
0.40753766894340515,1990-10-09
0.39685967564582825,1990-10-10
0.3915206789970398,1990-10-11
0.38618144392967224,1990-10-12
0.3844018876552582,1990-10-15
0.3844018876552582,1990-10-16
0.37728339433670044,1990-10-17
0.39330050349235535,1990-10-18
0.40575772523880005,1990-10-19
0.4146561622619629,1990-10-22
0.40753766894340515,1990-10-23
0.4164355993270874,1990-10-24
0.40575772523880005,1990-10-25
0.40219804644584656,1990-10-26
0.38084301352500916,1990-10-29
0.39330050349235535,1990-10-30
0.38084301352500916,1990-10-31
0.3844018876552582,1990-11-01
0.4039781987667084,1990-11-02
0.40041854977607727,1990-11-05
0.3950796127319336,1990-11-06
0.3915206789970398,1990-11-07
0.3915206789970398,1990-11-08
0.39685967564582825,1990-11-09
0.4146561622619629,1990-11-12
0.4128763973712921,1990-11-13
0.4164355993270874,1990-11-14
0.4182150363922119,1990-11-15
0.43046241998672485,1990-11-16
0.4322633445262909,1990-11-19
0.44126877188682556,1990-11-20
0.43946781754493713,1990-11-21
0.4340648353099823,1990-11-23
0.4232580065727234,1990-11-26
0.4286614954471588,1990-11-27
0.4160534739494324,1990-11-28
0.4088493287563324,1990-11-29
0.4286614954471588,1990-11-30
0.4268604516983032,1990-12-03
0.43586626648902893,1990-12-04
0.45027488470077515,1990-12-05
0.45027488470077515,1990-12-06
0.44667208194732666,1990-12-07
0.4520759880542755,1990-12-10
0.4484733045101166,1990-12-11
0.44487127661705017,1990-12-12
0.4484733045101166,1990-12-13
0.44487127661705017,1990-12-14
0.4286614954471588,1990-12-17
0.44126877188682556,1990-12-18
0.4484733045101166,1990-12-19
0.4484733045101166,1990-12-20
0.45567798614501953,1990-12-21
0.4520759880542755,1990-12-24
0.45567798614501953,1990-12-26
0.45567798614501953,1990-12-27
0.45747870206832886,1990-12-28
0.45747870206832886,1990-12-31
0.45747870206832886,1991-01-02
0.45747870206832886,1991-01-03
0.46108129620552063,1991-01-04
0.45567798614501953,1991-01-07
0.45927998423576355,1991-01-08
0.4430703818798065,1991-01-09
0.4430703818798065,1991-01-10
0.43766704201698303,1991-01-11
0.43766704201698303,1991-01-14
0.44487127661705017,1991-01-15
0.45027488470077515,1991-01-16
0.4790922701358795,1991-01-17
0.4880977272987366,1991-01-18
0.48089316487312317,1991-01-21
0.4844956398010254,1991-01-22
0.4844956398010254,1991-01-23
0.49350079894065857,1991-01-24
0.502506673336029,1991-01-25
0.5097109079360962,1991-01-28
0.515114426612854,1991-01-29
0.5169152617454529,1991-01-30
0.513312816619873,1991-01-31
0.5115117430686951,1991-02-01
0.515114426612854,1991-02-04
0.525920569896698,1991-02-05
0.5349260568618774,1991-02-06
0.5367268919944763,1991-02-07
0.5295229554176331,1991-02-08
0.5313243269920349,1991-02-11
0.5295229554176331,1991-02-12
0.5187163352966309,1991-02-13
0.513312816619873,1991-02-14
0.527721643447876,1991-02-15
0.5382688641548157,1991-02-19
0.530994713306427,1991-02-20
0.5237210988998413,1991-02-21
0.5237210988998413,1991-02-22
0.518265426158905,1991-02-25
0.5146285891532898,1991-02-26
0.5528169870376587,1991-02-27
0.5509980320930481,1991-02-28
0.5437239408493042,1991-03-01
0.5509980320930481,1991-03-04
0.5491797924041748,1991-03-05
0.5419056415557861,1991-03-06
0.530994713306427,1991-03-07
0.5291767120361328,1991-03-08
0.5382688641548157,1991-03-11
0.5382688641548157,1991-03-12
0.5419056415557861,1991-03-13
0.5346316695213318,1991-03-14
0.5237210988998413,1991-03-15
0.5237210988998413,1991-03-18
0.5200844407081604,1991-03-19
0.5382688641548157,1991-03-20
0.530994713306427,1991-03-21
0.5291767120361328,1991-03-22
0.530994713306427,1991-03-25
0.5346316695213318,1991-03-26
0.536450982093811,1991-03-27
0.536450982093811,1991-03-28
0.5419056415557861,1991-04-01
0.54554283618927,1991-04-02
0.5328133702278137,1991-04-03
0.5419056415557861,1991-04-04
0.5582720637321472,1991-04-05
0.565545916557312,1991-04-08
0.5564537644386292,1991-04-09
0.5637274384498596,1991-04-10
0.5637274384498596,1991-04-11
0.5600903630256653,1991-04-12
0.5491797924041748,1991-04-15
0.569183349609375,1991-04-16
0.5800938010215759,1991-04-17
0.5946416854858398,1991-04-18
0.5964598059654236,1991-04-19
0.5964598059654236,1991-04-22
0.6000970602035522,1991-04-23
0.5982782244682312,1991-04-24
0.5964598059654236,1991-04-25
0.5873677134513855,1991-04-26
0.5728196501731873,1991-04-29
0.5819120407104492,1991-04-30
0.6000970602035522,1991-05-01
0.6037339568138123,1991-05-02
0.6073707938194275,1991-05-03
0.6073707938194275,1991-05-06
0.6146447062492371,1991-05-07
0.6164630651473999,1991-05-08
0.6291927695274353,1991-05-09
0.6237370371818542,1991-05-10
0.6219186782836914,1991-05-13
0.6091892123222351,1991-05-14
0.6037339568138123,1991-05-15
0.6073707938194275,1991-05-16
0.6110079288482666,1991-05-17
0.6161422729492188,1991-05-20
0.6179759502410889,1991-05-21
0.6198097467422485,1991-05-22
0.6234776377677917,1991-05-23
0.6271448135375977,1991-05-24
0.6454820036888123,1991-05-28
0.6601526141166687,1991-05-29
0.6748225688934326,1991-05-30
0.685824990272522,1991-05-31
0.6876588463783264,1991-06-03
0.685824990272522,1991-06-04
0.700495183467865,1991-06-05
0.685824990272522,1991-06-06
0.682157576084137,1991-06-07
0.6803233623504639,1991-06-10
0.6784896850585938,1991-06-11
0.6711549758911133,1991-06-12
0.6674875617027283,1991-06-13
0.685824990272522,1991-06-14
0.6839910745620728,1991-06-17
0.6839910745620728,1991-06-18
0.685824990272522,1991-06-19
0.6784896850585938,1991-06-20
0.6876588463783264,1991-06-21
0.6803233623504639,1991-06-24
0.6711549758911133,1991-06-25
0.6583185791969299,1991-06-26
0.6601526141166687,1991-06-27
0.6656538844108582,1991-06-28
0.6748225688934326,1991-07-01
0.6766563057899475,1991-07-02
0.669320821762085,1991-07-03
0.669320821762085,1991-07-05
0.6601526141166687,1991-07-08
0.6583185791969299,1991-07-09
0.6619860529899597,1991-07-10
0.6601526141166687,1991-07-11
0.669320821762085,1991-07-12
0.669320821762085,1991-07-15
0.6638194918632507,1991-07-16
0.669320821762085,1991-07-17
