SO,Date
1.4735935926437378,1989-09-14
1.480292797088623,1989-09-15
1.4869909286499023,1989-09-18
1.480292797088623,1989-09-19
1.4735935926437378,1989-09-20
1.4735935926437378,1989-09-21
1.4534989595413208,1989-09-22
1.460197925567627,1989-09-25
1.460197925567627,1989-09-26
1.4468016624450684,1989-09-27
1.4534989595413208,1989-09-28
1.4534989595413208,1989-09-29
1.4468016624450684,1989-10-02
1.4534989595413208,1989-10-03
1.4534989595413208,1989-10-04
1.4534989595413208,1989-10-05
1.460197925567627,1989-10-06
1.4534989595413208,1989-10-09
1.460197925567627,1989-10-10
1.4534989595413208,1989-10-11
1.4468016624450684,1989-10-12
1.3530278205871582,1989-10-13
1.4133110046386719,1989-10-16
1.4334052801132202,1989-10-17
1.4334052801132202,1989-10-18
1.4468016624450684,1989-10-19
1.460197925567627,1989-10-20
1.4534989595413208,1989-10-23
1.4468016624450684,1989-10-24
1.4534989595413208,1989-10-25
1.4534989595413208,1989-10-26
1.466896414756775,1989-10-27
1.460197925567627,1989-10-30
1.4826078414916992,1989-10-31
1.4894404411315918,1989-11-01
1.5031044483184814,1989-11-02
1.5167697668075562,1989-11-03
1.5031044483184814,1989-11-06
1.5031044483184814,1989-11-07
1.509937047958374,1989-11-08
1.509937047958374,1989-11-09
1.5236029624938965,1989-11-10
1.5167697668075562,1989-11-13
1.5236029624938965,1989-11-14
1.5236029624938965,1989-11-15
1.530433177947998,1989-11-16
1.5236029624938965,1989-11-17
1.5031044483184814,1989-11-20
1.509937047958374,1989-11-21
1.509937047958374,1989-11-22
1.509937047958374,1989-11-24
1.5236029624938965,1989-11-27
1.530433177947998,1989-11-28
1.530433177947998,1989-11-29
1.530433177947998,1989-11-30
1.5440993309020996,1989-12-01
1.5372661352157593,1989-12-04
1.5372661352157593,1989-12-05
1.550931453704834,1989-12-06
1.5440993309020996,1989-12-07
1.550931453704834,1989-12-08
1.557762861251831,1989-12-11
1.571427345275879,1989-12-12
1.5919241905212402,1989-12-13
1.6124221086502075,1989-12-14
1.619254231452942,1989-12-15
1.5987576246261597,1989-12-18
1.571427345275879,1989-12-19
1.5782599449157715,1989-12-20
1.585092306137085,1989-12-21
1.5919241905212402,1989-12-22
1.5919241905212402,1989-12-26
1.585092306137085,1989-12-27
1.5919241905212402,1989-12-28
1.5919241905212402,1989-12-29
1.5919241905212402,1990-01-02
1.5987576246261597,1990-01-03
1.530433177947998,1990-01-04
1.5031044483184814,1990-01-05
1.5440993309020996,1990-01-08
1.530433177947998,1990-01-09
1.5372661352157593,1990-01-10
1.5372661352157593,1990-01-11
1.5031044483184814,1990-01-12
1.4894404411315918,1990-01-15
1.5031044483184814,1990-01-16
1.509937047958374,1990-01-17
1.5236029624938965,1990-01-18
1.550931453704834,1990-01-19
1.5236029624938965,1990-01-22
1.5236029624938965,1990-01-23
1.5167697668075562,1990-01-24
1.509937047958374,1990-01-25
1.5031044483184814,1990-01-26
1.4962730407714844,1990-01-29
1.4773187637329102,1990-01-30
1.5051921606063843,1990-01-31
1.512160301208496,1990-02-01
1.512160301208496,1990-02-02
1.5191292762756348,1990-02-05
1.4982242584228516,1990-02-06
1.5191292762756348,1990-02-07
1.4982242584228516,1990-02-08
1.512160301208496,1990-02-09
1.4982242584228516,1990-02-12
1.4912546873092651,1990-02-13
1.512160301208496,1990-02-14
1.5260980129241943,1990-02-15
1.4982242584228516,1990-02-16
1.4912546873092651,1990-02-20
1.4842864274978638,1990-02-21
1.4773187637329102,1990-02-22
1.4773187637329102,1990-02-23
1.4703506231307983,1990-02-26
1.4633811712265015,1990-02-27
1.4564129114151,1990-02-28
1.4494439363479614,1990-03-01
1.4494439363479614,1990-03-02
1.4494439363479614,1990-03-05
1.4564129114151,1990-03-06
1.4424775838851929,1990-03-07
1.4564129114151,1990-03-08
1.4494439363479614,1990-03-09
1.4564129114151,1990-03-12
1.4424775838851929,1990-03-13
1.4564129114151,1990-03-14
1.4564129114151,1990-03-15
1.4703506231307983,1990-03-16
1.4633811712265015,1990-03-19
1.4633811712265015,1990-03-20
1.4703506231307983,1990-03-21
1.4424775838851929,1990-03-22
1.4285393953323364,1990-03-23
1.4355071783065796,1990-03-26
1.4633811712265015,1990-03-27
1.4564129114151,1990-03-28
1.4494439363479614,1990-03-29
1.4633811712265015,1990-03-30
1.4494439363479614,1990-04-02
1.4633811712265015,1990-04-03
1.4494439363479614,1990-04-04
1.4424775838851929,1990-04-05
1.4355071783065796,1990-04-06
1.4424775838851929,1990-04-09
1.4355071783065796,1990-04-10
1.4285393953323364,1990-04-11
1.4285393953323364,1990-04-12
1.4146016836166382,1990-04-16
1.4146016836166382,1990-04-17
1.4215703010559082,1990-04-18
1.4285393953323364,1990-04-19
1.4076334238052368,1990-04-20
1.3867279291152954,1990-04-23
1.3936960697174072,1990-04-24
1.3727915287017822,1990-04-25
1.3658225536346436,1990-04-26
1.3449167013168335,1990-04-27
1.3588539361953735,1990-04-30
1.3750993013381958,1990-05-01
1.3465994596481323,1990-05-02
1.3537243604660034,1990-05-03
1.3822243213653564,1990-05-04
1.424972653388977,1990-05-07
1.4107234477996826,1990-05-08
1.424972653388977,1990-05-09
1.424972653388977,1990-05-10
1.4463478326797485,1990-05-11
1.4677215814590454,1990-05-14
1.460598111152649,1990-05-15
1.460598111152649,1990-05-16
1.4534720182418823,1990-05-17
1.4534720182418823,1990-05-18
1.4534720182418823,1990-05-21
1.4463478326797485,1990-05-22
1.4035985469818115,1990-05-23
1.4107234477996826,1990-05-24
1.4107234477996826,1990-05-25
1.4320976734161377,1990-05-29
1.439222812652588,1990-05-30
1.424972653388977,1990-05-31
1.4107234477996826,1990-06-01
1.439222812652588,1990-06-04
1.4320976734161377,1990-06-05
1.439222812652588,1990-06-06
1.439222812652588,1990-06-07
1.4178484678268433,1990-06-08
1.4178484678268433,1990-06-11
1.439222812652588,1990-06-12
1.4320976734161377,1990-06-13
1.424972653388977,1990-06-14
1.4178484678268433,1990-06-15
1.3964736461639404,1990-06-18
1.4107234477996826,1990-06-19
1.4178484678268433,1990-06-20
1.4178484678268433,1990-06-21
1.4178484678268433,1990-06-22
1.4035985469818115,1990-06-25
1.424972653388977,1990-06-26
1.4320976734161377,1990-06-27
1.4178484678268433,1990-06-28
1.439222812652588,1990-06-29
1.439222812652588,1990-07-02
1.4320976734161377,1990-07-03
1.424972653388977,1990-07-05
1.424972653388977,1990-07-06
1.424972653388977,1990-07-09
1.4178484678268433,1990-07-10
1.4178484678268433,1990-07-11
1.4178484678268433,1990-07-12
1.4320976734161377,1990-07-13
1.424972653388977,1990-07-16
1.4178484678268433,1990-07-17
1.4107234477996826,1990-07-18
1.424972653388977,1990-07-19
1.4178484678268433,1990-07-20
1.4107234477996826,1990-07-23
1.4320976734161377,1990-07-24
1.4320976734161377,1990-07-25
1.4320976734161377,1990-07-26
1.439222812652588,1990-07-27
1.474847674369812,1990-07-30
1.4914352893829346,1990-07-31
1.4914352893829346,1990-08-01
1.4768837690353394,1990-08-02
1.44778311252594,1990-08-03
1.411407232284546,1990-08-06
1.4405075311660767,1990-08-07
1.4332327842712402,1990-08-08
1.4186818599700928,1990-08-09
1.411407232284546,1990-08-10
1.4259573221206665,1990-08-13
1.4186818599700928,1990-08-14
1.4332327842712402,1990-08-15
1.411407232284546,1990-08-16
1.3750298023223877,1990-08-17
1.3895810842514038,1990-08-20
1.3677551746368408,1990-08-21
1.3677551746368408,1990-08-22
1.3604804277420044,1990-08-23
1.353204369544983,1990-08-24
1.3677551746368408,1990-08-27
1.3386532068252563,1990-08-28
1.3604804277420044,1990-08-29
1.353204369544983,1990-08-30
1.3677551746368408,1990-08-31
1.353204369544983,1990-09-04
1.3677551746368408,1990-09-05
1.3604804277420044,1990-09-06
1.3895810842514038,1990-09-07
1.3895810842514038,1990-09-10
1.38230562210083,1990-09-11
1.38230562210083,1990-09-12
1.3604804277420044,1990-09-13
1.3604804277420044,1990-09-14
1.3750298023223877,1990-09-17
1.3750298023223877,1990-09-18
1.3750298023223877,1990-09-19
1.3677551746368408,1990-09-20
1.3677551746368408,1990-09-21
1.353204369544983,1990-09-24
1.3750298023223877,1990-09-25
1.3677551746368408,1990-09-26
1.3750298023223877,1990-09-27
1.38230562210083,1990-09-28
1.4332327842712402,1990-10-01
1.4332327842712402,1990-10-02
1.411407232284546,1990-10-03
1.4405075311660767,1990-10-04
1.44778311252594,1990-10-05
1.4623335599899292,1990-10-08
1.4550583362579346,1990-10-09
1.44778311252594,1990-10-10
1.4623335599899292,1990-10-11
1.4768837690353394,1990-10-12
1.4768837690353394,1990-10-15
1.4768837690353394,1990-10-16
1.4914352893829346,1990-10-17
1.4914352893829346,1990-10-18
1.5205352306365967,1990-10-19
1.5205352306365967,1990-10-22
1.5205352306365967,1990-10-23
1.5278105735778809,1990-10-24
1.5132602453231812,1990-10-25
1.5059852600097656,1990-10-26
1.5205352306365967,1990-10-29
1.544897437095642,1990-10-30
1.5523242950439453,1990-10-31
1.5671796798706055,1990-11-01
1.596889853477478,1990-11-02
1.5820348262786865,1990-11-05
1.5671796798706055,1990-11-06
1.544897437095642,1990-11-07
1.559752106666565,1990-11-08
1.5746071338653564,1990-11-09
1.5894622802734375,1990-11-12
1.559752106666565,1990-11-13
1.544897437095642,1990-11-14
1.544897437095642,1990-11-15
1.559752106666565,1990-11-16
1.5746071338653564,1990-11-19
1.5671796798706055,1990-11-20
1.5746071338653564,1990-11-21
1.5746071338653564,1990-11-23
1.5820348262786865,1990-11-26
1.5746071338653564,1990-11-27
1.5746071338653564,1990-11-28
1.559752106666565,1990-11-29
1.596889853477478,1990-11-30
1.6191720962524414,1990-12-03
1.6340270042419434,1990-12-04
1.6265991926193237,1990-12-05
1.6117452383041382,1990-12-06
1.596889853477478,1990-12-07
1.6043169498443604,1990-12-10
1.5894622802734375,1990-12-11
1.6191720962524414,1990-12-12
1.6117452383041382,1990-12-13
1.6191720962524414,1990-12-14
1.6265991926193237,1990-12-17
1.6488815546035767,1990-12-18
1.6488815546035767,1990-12-19
1.6265991926193237,1990-12-20
1.6488815546035767,1990-12-21
1.6340270042419434,1990-12-24
1.6488815546035767,1990-12-26
1.6340270042419434,1990-12-27
1.6563085317611694,1990-12-28
1.6563085317611694,1990-12-31
1.6265991926193237,1991-01-02
1.6043169498443604,1991-01-03
1.5820348262786865,1991-01-04
1.5746071338653564,1991-01-07
1.5820348262786865,1991-01-08
1.5820348262786865,1991-01-09
1.6043169498443604,1991-01-10
1.6117452383041382,1991-01-11
1.596889853477478,1991-01-14
1.6043169498443604,1991-01-15
1.5894622802734375,1991-01-16
1.6340270042419434,1991-01-17
1.6563085317611694,1991-01-18
1.6340270042419434,1991-01-21
1.6191720962524414,1991-01-22
1.6191720962524414,1991-01-23
1.6191720962524414,1991-01-24
1.5894622802734375,1991-01-25
1.6043169498443604,1991-01-28
1.621593952178955,1991-01-29
1.5912835597991943,1991-01-30
1.576128602027893,1991-01-31
1.5837054252624512,1991-02-01
1.5912835597991943,1991-02-04
1.5912835597991943,1991-02-05
1.6140168905258179,1991-02-06
1.6367489099502563,1991-02-07
1.6594815254211426,1991-02-08
1.6973681449890137,1991-02-11
1.6897917985916138,1991-02-12
1.7201021909713745,1991-02-13
1.6897917985916138,1991-02-14
1.704946517944336,1991-02-15
1.6822155714035034,1991-02-19
1.6443265676498413,1991-02-20
1.6443265676498413,1991-02-21
1.6594815254211426,1991-02-22
1.6973681449890137,1991-02-25
1.6670588254928589,1991-02-26
1.6746362447738647,1991-02-27
1.6746362447738647,1991-02-28
1.6822155714035034,1991-03-01
1.6443265676498413,1991-03-04
1.6594815254211426,1991-03-05
1.6291710138320923,1991-03-06
1.6367489099502563,1991-03-07
1.6291710138320923,1991-03-08
1.6519042253494263,1991-03-11
1.6594815254211426,1991-03-12
1.6746362447738647,1991-03-13
1.6670588254928589,1991-03-14
1.6897917985916138,1991-03-15
1.6822155714035034,1991-03-18
1.6594815254211426,1991-03-19
1.6822155714035034,1991-03-20
1.6670588254928589,1991-03-21
1.6973681449890137,1991-03-22
1.727678894996643,1991-03-25
1.7352570295333862,1991-03-26
1.727678894996643,1991-03-27
1.7352570295333862,1991-03-28
1.7201021909713745,1991-04-01
1.6973681449890137,1991-04-02
1.6897917985916138,1991-04-03
1.7125244140625,1991-04-04
1.6897917985916138,1991-04-05
1.704946517944336,1991-04-08
1.6822155714035034,1991-04-09
1.6973681449890137,1991-04-10
1.6973681449890137,1991-04-11
1.7125244140625,1991-04-12
1.7201021909713745,1991-04-15
1.7352570295333862,1991-04-16
1.7428346872329712,1991-04-17
1.7125244140625,1991-04-18
1.704946517944336,1991-04-19
1.6594815254211426,1991-04-22
1.6822155714035034,1991-04-23
1.6973681449890137,1991-04-24
1.6746362447738647,1991-04-25
1.6670588254928589,1991-04-26
1.6746362447738647,1991-04-29
1.7077085971832275,1991-04-30
1.7154375314712524,1991-05-01
1.6999815702438354,1991-05-02
1.6999815702438354,1991-05-03
1.6999815702438354,1991-05-06
1.6845275163650513,1991-05-07
1.692254900932312,1991-05-08
1.6999815702438354,1991-05-09
1.6690731048583984,1991-05-10
1.6690731048583984,1991-05-13
1.6536186933517456,1991-05-14
1.6690731048583984,1991-05-15
1.6999815702438354,1991-05-16
1.6690731048583984,1991-05-17
1.7077085971832275,1991-05-20
1.7154375314712524,1991-05-21
1.6999815702438354,1991-05-22
1.6999815702438354,1991-05-23
1.692254900932312,1991-05-24
1.6999815702438354,1991-05-28
1.6768003702163696,1991-05-29
1.6845275163650513,1991-05-30
1.6768003702163696,1991-05-31
1.6613456010818481,1991-06-03
1.6536186933517456,1991-06-04
1.6536186933517456,1991-06-05
1.6304370164871216,1991-06-06
1.6149821281433105,1991-06-07
1.6381641626358032,1991-06-10
1.6458921432495117,1991-06-11
1.6304370164871216,1991-06-12
1.6536186933517456,1991-06-13
1.692254900932312,1991-06-14
1.692254900932312,1991-06-17
1.6613456010818481,1991-06-18
1.6536186933517456,1991-06-19
1.6536186933517456,1991-06-20
1.6768003702163696,1991-06-21
1.6845275163650513,1991-06-24
1.7077085971832275,1991-06-25
1.7154375314712524,1991-06-26
1.7308895587921143,1991-06-27
1.6999815702438354,1991-06-28
1.6999815702438354,1991-07-01
1.6845275163650513,1991-07-02
1.6768003702163696,1991-07-03
1.6768003702163696,1991-07-05
1.6845275163650513,1991-07-08
1.6768003702163696,1991-07-09
1.6845275163650513,1991-07-10
1.7077085971832275,1991-07-11
1.6999815702438354,1991-07-12
1.7077085971832275,1991-07-15
1.6999815702438354,1991-07-16
1.6999815702438354,1991-07-17
1.7154375314712524,1991-07-18
1.7154375314712524,1991-07-19
1.7231634855270386,1991-07-22
1.7154375314712524,1991-07-23
1.7308895587921143,1991-07-24
1.7386175394058228,1991-07-25
1.7308895587921143,1991-07-26
1.7540723085403442,1991-07-29
1.748402714729309,1991-07-30
1.7405259609222412,1991-07-31
1.7405259609222412,1991-08-01
1.7405259609222412,1991-08-02
1.7405259609222412,1991-08-05
1.7562775611877441,1991-08-06
1.7405259609222412,1991-08-07
1.748402714729309,1991-08-08
1.748402714729309,1991-08-09
1.7562775611877441,1991-08-12
1.7326501607894897,1991-08-13
1.7247755527496338,1991-08-14
1.7326501607894897,1991-08-15
1.7247755527496338,1991-08-16
1.6853965520858765,1991-08-19
1.7090235948562622,1991-08-20
1.7562775611877441,1991-08-21
1.7562775611877441,1991-08-22
1.7247755527496338,1991-08-23
1.7247755527496338,1991-08-26
1.7326501607894897,1991-08-27
1.748402714729309,1991-08-28
1.7405259609222412,1991-08-29
1.7247755527496338,1991-08-30
1.7247755527496338,1991-09-03
1.7247755527496338,1991-09-04
1.7247755527496338,1991-09-05
1.748402714729309,1991-09-06
1.7405259609222412,1991-09-09
1.748402714729309,1991-09-10
1.748402714729309,1991-09-11
1.748402714729309,1991-09-12
1.748402714729309,1991-09-13
1.748402714729309,1991-09-16
1.7405259609222412,1991-09-17
1.7641520500183105,1991-09-18
1.7641520500183105,1991-09-19
1.7720286846160889,1991-09-20
1.787780523300171,1991-09-23
1.8114073276519775,1991-09-24
1.8271586894989014,1991-09-25
1.8429107666015625,1991-09-26
1.8744128942489624,1991-09-27
1.8980398178100586,1991-09-30
1.9059168100357056,1991-10-01
1.9059168100357056,1991-10-02
1.9059168100357056,1991-10-03
1.8980398178100586,1991-10-04
1.9059168100357056,1991-10-07
1.929543137550354,1991-10-08
1.8901638984680176,1991-10-09
1.8901638984680176,1991-10-10
1.9059168100357056,1991-10-11
1.9137914180755615,1991-10-14
1.9059168100357056,1991-10-15
1.8901638984680176,1991-10-16
1.8901638984680176,1991-10-17
1.8901638984680176,1991-10-18
1.8744128942489624,1991-10-21
1.8822888135910034,1991-10-22
1.8901638984680176,1991-10-23
1.8822888135910034,1991-10-24
1.8980398178100586,1991-10-25
1.929543137550354,1991-10-28
1.9317872524261475,1991-10-29
1.9317872524261475,1991-10-30
1.9237710237503052,1991-10-31
1.9157559871673584,1991-11-01
1.9077402353286743,1991-11-04
1.8917080163955688,1991-11-05
1.8917080163955688,1991-11-06
1.9558346271514893,1991-11-07
1.9317872524261475,1991-11-08
1.9317872524261475,1991-11-11
1.9478181600570679,1991-11-12
1.9718650579452515,1991-11-13
1.9798818826675415,1991-11-14
1.9077402353286743,1991-11-15
1.9478181600570679,1991-11-18
1.9237710237503052,1991-11-19
1.9317872524261475,1991-11-20
1.9398040771484375,1991-11-21
1.9077402353286743,1991-11-22
1.9398040771484375,1991-11-25
1.987897515296936,1991-11-26
2.019958972930908,1991-11-27
2.011944055557251,1991-11-29
2.0359914302825928,1991-12-02
2.011944055557251,1991-12-03
2.003927707672119,1991-12-04
1.9798818826675415,1991-12-05
2.0600380897521973,1991-12-06
2.0600380897521973,1991-12-09
2.052022695541382,1991-12-10
2.052022695541382,1991-12-11
2.068054437637329,1991-12-12
2.044006586074829,1991-12-13
2.044006586074829,1991-12-16
2.019958972930908,1991-12-17
2.044006586074829,1991-12-18
2.0359914302825928,1991-12-19
2.10813307762146,1991-12-20
2.156226634979248,1991-12-23
2.132181167602539,1991-12-24
2.164242744445801,1991-12-26
2.172257900238037,1991-12-27
2.196305274963379,1991-12-30
2.2043206691741943,1991-12-31
2.196305274963379,1992-01-02
2.2283685207366943,1992-01-03
2.180274486541748,1992-01-06
2.132181167602539,1992-01-07
2.10813307762146,1992-01-08
2.08408522605896,1992-01-09
2.0760693550109863,1992-01-10
2.0600380897521973,1992-01-13
2.1001174449920654,1992-01-14
2.0600380897521973,1992-01-15
2.011944055557251,1992-01-16
2.0600380897521973,1992-01-17
2.0921013355255127,1992-01-20
2.116147994995117,1992-01-21
2.116147994995117,1992-01-22
2.0921013355255127,1992-01-23
2.1241650581359863,1992-01-24
2.1241650581359863,1992-01-27
2.1192727088928223,1992-01-28
2.127424955368042,1992-01-29
2.127424955368042,1992-01-30
2.127424955368042,1992-01-31
2.1192727088928223,1992-02-03
2.086669683456421,1992-02-04
2.0785183906555176,1992-02-05
2.0785183906555176,1992-02-06
2.0703680515289307,1992-02-07
2.086669683456421,1992-02-10
2.086669683456421,1992-02-11
2.102971076965332,1992-02-12
2.086669683456421,1992-02-13
2.0785183906555176,1992-02-14
2.0785183906555176,1992-02-18
2.0459144115448,1992-02-19
2.062215805053711,1992-02-20
2.0459144115448,1992-02-21
2.013310670852661,1992-02-24
2.013310670852661,1992-02-25
2.0214614868164062,1992-02-26
2.0296123027801514,1992-02-27
2.0296123027801514,1992-02-28
2.0459144115448,1992-03-02
2.013310670852661,1992-03-03
2.0051584243774414,1992-03-04
1.988856554031372,1992-03-05
1.988856554031372,1992-03-06
2.0377635955810547,1992-03-09
2.0459144115448,1992-03-10
2.0296123027801514,1992-03-11
2.0214614868164062,1992-03-12
2.0377635955810547,1992-03-13
2.062215805053711,1992-03-16
2.062215805053711,1992-03-17
2.0703680515289307,1992-03-18
2.0459144115448,1992-03-19
2.0785183906555176,1992-03-20
2.0540647506713867,1992-03-23
2.0296123027801514,1992-03-24
2.0377635955810547,1992-03-25
2.0540647506713867,1992-03-26
2.0377635955810547,1992-03-27
2.062215805053711,1992-03-30
2.0785183906555176,1992-03-31
2.0703680515289307,1992-04-01
2.062215805053711,1992-04-02
2.0703680515289307,1992-04-03
2.0540647506713867,1992-04-06
2.0540647506713867,1992-04-07
2.0459144115448,1992-04-08
2.062215805053711,1992-04-09
2.086669683456421,1992-04-10
2.102971076965332,1992-04-13
2.102971076965332,1992-04-14
2.135575771331787,1992-04-15
2.1437253952026367,1992-04-16
2.135575771331787,1992-04-20
2.151876926422119,1992-04-21
2.1437253952026367,1992-04-22
2.160029411315918,1992-04-23
2.151876926422119,1992-04-24
2.135575771331787,1992-04-27
2.122312068939209,1992-04-28
2.1554715633392334,1992-04-29
2.180342197418213,1992-04-30
2.1554715633392334,1992-05-01
2.1637625694274902,1992-05-04
2.205214262008667,1992-05-05
2.1886329650878906,1992-05-06
2.180342197418213,1992-05-07
2.205214262008667,1992-05-08
2.205214262008667,1992-05-11
2.2549569606781006,1992-05-12
2.2798266410827637,1992-05-13
2.2466654777526855,1992-05-14
2.2300848960876465,1992-05-15
2.2466654777526855,1992-05-18
2.2466654777526855,1992-05-19
2.2549569606781006,1992-05-20
2.2300848960876465,1992-05-21
2.2383759021759033,1992-05-22
2.2383759021759033,1992-05-26
2.2383759021759033,1992-05-27
2.2715365886688232,1992-05-28
2.2383759021759033,1992-05-29
2.2466654777526855,1992-06-01
2.2300848960876465,1992-06-02
2.2300848960876465,1992-06-03
2.221794605255127,1992-06-04
2.2300848960876465,1992-06-05
2.2549569606781006,1992-06-08
2.2549569606781006,1992-06-09
2.2549569606781006,1992-06-10
2.2798266410827637,1992-06-11
2.3046975135803223,1992-06-12
2.3212778568267822,1992-06-15
2.337857961654663,1992-06-16
2.337857961654663,1992-06-17
2.3295674324035645,1992-06-18
2.3212778568267822,1992-06-19
2.346149206161499,1992-06-22
2.3295674324035645,1992-06-23
2.3046975135803223,1992-06-24
2.2964069843292236,1992-06-25
2.3046975135803223,1992-06-26
2.3295674324035645,1992-06-29
2.31298828125,1992-06-30
2.3295674324035645,1992-07-01
2.337857961654663,1992-07-02
2.3544394969940186,1992-07-06
2.3544394969940186,1992-07-07
2.3710196018218994,1992-07-08
2.3710196018218994,1992-07-09
2.3710196018218994,1992-07-10
2.3710196018218994,1992-07-13
2.395890235900879,1992-07-14
2.395890235900879,1992-07-15
2.4207608699798584,1992-07-16
2.412471055984497,1992-07-17
2.412471055984497,1992-07-20
2.4041807651519775,1992-07-21
2.4207608699798584,1992-07-22
2.4041807651519775,1992-07-23
2.4207608699798584,1992-07-24
2.4456326961517334,1992-07-27
2.457413673400879,1992-07-28
2.4994940757751465,1992-07-29
2.5079102516174316,1992-07-30
2.5499870777130127,1992-07-31
2.5415735244750977,1992-08-03
2.5415735244750977,1992-08-04
2.5079102516174316,1992-08-05
2.516324043273926,1992-08-06
2.5415735244750977,1992-08-07
2.5415735244750977,1992-08-10
2.516324043273926,1992-08-11
2.516324043273926,1992-08-12
2.516324043273926,1992-08-13
2.5079102516174316,1992-08-14
2.516324043273926,1992-08-17
2.52474045753479,1992-08-18
2.516324043273926,1992-08-19
2.516324043273926,1992-08-20
2.491076946258545,1992-08-21
2.4742469787597656,1992-08-24
2.491076946258545,1992-08-25
2.5079102516174316,1992-08-26
2.5079102516174316,1992-08-27
2.52474045753479,1992-08-28
2.5079102516174316,1992-08-31
2.516324043273926,1992-09-01
2.5079102516174316,1992-09-02
2.4826622009277344,1992-09-03
2.5079102516174316,1992-09-04
2.516324043273926,1992-09-08
2.516324043273926,1992-09-09
2.52474045753479,1992-09-10
2.516324043273926,1992-09-11
2.52474045753479,1992-09-14
2.5079102516174316,1992-09-15
2.5331554412841797,1992-09-16
2.516324043273926,1992-09-17
2.52474045753479,1992-09-18
2.5331554412841797,1992-09-21
2.516324043273926,1992-09-22
2.5331554412841797,1992-09-23
2.52474045753479,1992-09-24
2.5331554412841797,1992-09-25
2.5331554412841797,1992-09-28
2.5331554412841797,1992-09-29
2.5584046840667725,1992-09-30
2.5499870777130127,1992-10-01
2.5079102516174316,1992-10-02
2.516324043273926,1992-10-05
2.5079102516174316,1992-10-06
2.5079102516174316,1992-10-07
2.516324043273926,1992-10-08
2.491076946258545,1992-10-09
2.491076946258545,1992-10-12
2.5079102516174316,1992-10-13
2.516324043273926,1992-10-14
2.5079102516174316,1992-10-15
2.516324043273926,1992-10-16
2.516324043273926,1992-10-19
2.4994940757751465,1992-10-20
2.4826622009277344,1992-10-21
2.4742469787597656,1992-10-22
2.4658305644989014,1992-10-23
2.4826622009277344,1992-10-26
2.47753643989563,1992-10-27
2.486079454421997,1992-10-28
2.511708974838257,1992-10-29
2.5202524662017822,1992-10-30
2.5287952423095703,1992-11-02
2.5287952423095703,1992-11-03
2.5202524662017822,1992-11-04
2.511708974838257,1992-11-05
2.5031657218933105,1992-11-06
2.486079454421997,1992-11-09
2.4262776374816895,1992-11-10
2.4091899394989014,1992-11-11
2.451906442642212,1992-11-12
2.4348185062408447,1992-11-13
2.451906442642212,1992-11-16
2.4433624744415283,1992-11-17
2.46044921875,1992-11-18
2.47753643989563,1992-11-19
2.4946227073669434,1992-11-20
2.47753643989563,1992-11-23
2.46044921875,1992-11-24
2.4433624744415283,1992-11-25
2.46044921875,1992-11-27
2.46044921875,1992-11-30
2.468991994857788,1992-12-01
2.451906442642212,1992-12-02
2.451906442642212,1992-12-03
2.451906442642212,1992-12-04
2.486079454421997,1992-12-07
2.47753643989563,1992-12-08
2.4946227073669434,1992-12-09
2.511708974838257,1992-12-10
2.511708974838257,1992-12-11
2.5202524662017822,1992-12-14
2.5373384952545166,1992-12-15
2.5544252395629883,1992-12-16
2.5544252395629883,1992-12-17
2.5800554752349854,1992-12-18
2.605685234069824,1992-12-21
2.6484014987945557,1992-12-22
2.6654880046844482,1992-12-23
2.6398568153381348,1992-12-24
2.622771978378296,1992-12-28
2.605685234069824,1992-12-29
2.622771978378296,1992-12-30
2.6313133239746094,1992-12-31
2.614227771759033,1993-01-04
2.605685234069824,1993-01-05
2.622771978378296,1993-01-06
2.5715105533599854,1993-01-07
2.545882225036621,1993-01-08
2.5800554752349854,1993-01-11
2.5800554752349854,1993-01-12
2.614227771759033,1993-01-13
2.6313133239746094,1993-01-14
2.614227771759033,1993-01-15
2.622771978378296,1993-01-18
2.6313133239746094,1993-01-19
2.6398568153381348,1993-01-20
2.6654880046844482,1993-01-21
2.6484014987945557,1993-01-22
2.6398568153381348,1993-01-25
2.6360433101654053,1993-01-26
2.6447129249572754,1993-01-27
2.670725107192993,1993-01-28
2.6793980598449707,1993-01-29
2.7140824794769287,1993-02-01
2.7140824794769287,1993-02-02
2.7487680912017822,1993-02-03
2.7747814655303955,1993-02-04
2.7661097049713135,1993-02-05
2.7574384212493896,1993-02-08
2.7487680912017822,1993-02-09
2.7574384212493896,1993-02-10
2.740096092224121,1993-02-11
2.7487680912017822,1993-02-12
2.7487680912017822,1993-02-16
2.740096092224121,1993-02-17
2.740096092224121,1993-02-18
2.7661097049713135,1993-02-19
2.844151020050049,1993-02-22
2.826807737350464,1993-02-23
2.8354780673980713,1993-02-24
2.844151020050049,1993-02-25
2.8614938259124756,1993-02-26
2.8354780673980713,1993-03-01
2.8354780673980713,1993-03-02
2.8614938259124756,1993-03-03
2.8701648712158203,1993-03-04
2.844151020050049,1993-03-05
2.8701648712158203,1993-03-08
2.8614938259124756,1993-03-09
2.8528215885162354,1993-03-10
2.844151020050049,1993-03-11
2.8094661235809326,1993-03-12
2.7921254634857178,1993-03-15
2.8181381225585938,1993-03-16
2.826807737350464,1993-03-17
2.8614938259124756,1993-03-18
2.8528215885162354,1993-03-19
2.844151020050049,1993-03-22
2.8701648712158203,1993-03-23
