ED,Date
0.2645973861217499,1972-07-07
0.2645973861217499,1972-07-10
0.2659137547016144,1972-07-11
0.2645973861217499,1972-07-12
0.2645973861217499,1972-07-13
0.2659137547016144,1972-07-14
0.2659137547016144,1972-07-17
0.2645973861217499,1972-07-18
0.2645973861217499,1972-07-19
0.26328083872795105,1972-07-20
0.2645973861217499,1972-07-21
0.2659137547016144,1972-07-24
0.2672300934791565,1972-07-25
0.2645973861217499,1972-07-26
0.2672300934791565,1972-07-27
0.2672300934791565,1972-07-28
0.26535409688949585,1972-07-31
0.2680342197418213,1972-08-01
0.266694039106369,1972-08-02
0.266694039106369,1972-08-03
0.266694039106369,1972-08-04
0.2680342197418213,1972-08-07
0.2680342197418213,1972-08-08
0.26535409688949585,1972-08-09
0.266694039106369,1972-08-10
0.26535409688949585,1972-08-11
0.26535409688949585,1972-08-14
0.266694039106369,1972-08-15
0.2680342197418213,1972-08-16
0.2680342197418213,1972-08-17
0.26535409688949585,1972-08-18
0.26535409688949585,1972-08-21
0.26535409688949585,1972-08-22
0.266694039106369,1972-08-23
0.266694039106369,1972-08-24
0.26535409688949585,1972-08-25
0.266694039106369,1972-08-28
0.26535409688949585,1972-08-29
0.26535409688949585,1972-08-30
0.266694039106369,1972-08-31
0.2680342197418213,1972-09-01
0.26535409688949585,1972-09-05
0.266694039106369,1972-09-06
0.266694039106369,1972-09-07
0.26535409688949585,1972-09-08
0.266694039106369,1972-09-11
0.26535409688949585,1972-09-12
0.26535409688949585,1972-09-13
0.26535409688949585,1972-09-14
0.26535409688949585,1972-09-15
0.26535409688949585,1972-09-18
0.26401349902153015,1972-09-19
0.26535409688949585,1972-09-20
0.26535409688949585,1972-09-21
0.266694039106369,1972-09-22
0.266694039106369,1972-09-25
0.266694039106369,1972-09-26
0.26535409688949585,1972-09-27
0.266694039106369,1972-09-28
0.266694039106369,1972-09-29
0.266694039106369,1972-10-02
0.266694039106369,1972-10-03
0.2680342197418213,1972-10-04
0.26535409688949585,1972-10-05
0.26535409688949585,1972-10-06
0.2680342197418213,1972-10-09
0.26535409688949585,1972-10-10
0.266694039106369,1972-10-11
0.266694039106369,1972-10-12
0.2680342197418213,1972-10-13
0.266694039106369,1972-10-16
0.2680342197418213,1972-10-17
0.266694039106369,1972-10-18
0.2680342197418213,1972-10-19
0.2680342197418213,1972-10-20
0.26937443017959595,1972-10-23
0.2720547020435333,1972-10-24
0.27071458101272583,1972-10-25
0.2720547020435333,1972-10-26
0.27473509311676025,1972-10-27
0.27282533049583435,1972-10-30
0.27146115899086,1972-10-31
0.27009713649749756,1972-11-01
0.27009713649749756,1972-11-02
0.27282533049583435,1972-11-03
0.27146115899086,1972-11-06
0.27146115899086,1972-11-08
0.27146115899086,1972-11-09
0.27282533049583435,1972-11-10
0.27146115899086,1972-11-13
0.27146115899086,1972-11-14
0.27146115899086,1972-11-15
0.27282533049583435,1972-11-16
0.27282533049583435,1972-11-17
0.27146115899086,1972-11-20
0.27555355429649353,1972-11-21
0.27555355429649353,1972-11-22
0.2796459197998047,1972-11-24
0.28101006150245667,1972-11-27
0.2796459197998047,1972-11-28
0.27828168869018555,1972-11-29
0.27828168869018555,1972-11-30
0.28101006150245667,1972-12-01
0.28101006150245667,1972-12-04
0.2796459197998047,1972-12-05
0.27691763639450073,1972-12-06
0.27691763639450073,1972-12-07
0.27691763639450073,1972-12-08
0.27555355429649353,1972-12-11
0.27418941259384155,1972-12-12
0.27282533049583435,1972-12-13
0.27282533049583435,1972-12-14
0.27282533049583435,1972-12-15
0.27418941259384155,1972-12-18
0.27282533049583435,1972-12-19
0.27282533049583435,1972-12-20
0.27282533049583435,1972-12-21
0.27418941259384155,1972-12-22
0.27418941259384155,1972-12-26
0.27282533049583435,1972-12-27
0.27282533049583435,1972-12-29
0.2823740839958191,1973-01-02
0.2823740839958191,1973-01-03
0.2823740839958191,1973-01-04
0.28373828530311584,1973-01-05
0.2823740839958191,1973-01-08
0.27828168869018555,1973-01-09
0.27555355429649353,1973-01-10
0.2796459197998047,1973-01-11
0.27691763639450073,1973-01-12
0.27691763639450073,1973-01-15
0.27555355429649353,1973-01-16
0.27828168869018555,1973-01-17
0.27691763639450073,1973-01-18
0.27555355429649353,1973-01-19
0.2796459197998047,1973-01-22
0.27691763639450073,1973-01-23
0.27555355429649353,1973-01-24
0.27555355429649353,1973-01-26
0.27691763639450073,1973-01-29
0.27828168869018555,1973-01-30
0.27828168869018555,1973-01-31
0.27633780241012573,1973-02-01
0.2749490737915039,1973-02-02
0.2749490737915039,1973-02-05
0.2749490737915039,1973-02-06
0.27356037497520447,1973-02-07
0.27356037497520447,1973-02-08
0.2749490737915039,1973-02-09
0.2749490737915039,1973-02-12
0.27633780241012573,1973-02-13
0.27356037497520447,1973-02-14
0.2749490737915039,1973-02-15
0.2749490737915039,1973-02-16
0.27356037497520447,1973-02-20
0.27356037497520447,1973-02-21
0.27356037497520447,1973-02-22
0.2721717655658722,1973-02-23
0.2721717655658722,1973-02-26
0.2721717655658722,1973-02-27
0.27356037497520447,1973-02-28
0.27078303694725037,1973-03-01
0.2721717655658722,1973-03-02
0.2721717655658722,1973-03-05
0.27078303694725037,1973-03-06
0.2721717655658722,1973-03-07
0.27078303694725037,1973-03-08
0.2721717655658722,1973-03-09
0.2721717655658722,1973-03-12
0.2693944275379181,1973-03-13
0.27078303694725037,1973-03-14
0.2721717655658722,1973-03-15
0.27078303694725037,1973-03-16
0.2693944275379181,1973-03-19
0.2693944275379181,1973-03-20
0.27078303694725037,1973-03-21
0.2693944275379181,1973-03-22
0.26661738753318787,1973-03-23
0.2680061161518097,1973-03-26
0.2680061161518097,1973-03-27
0.26661738753318787,1973-03-28
0.26661738753318787,1973-03-29
0.26661738753318787,1973-03-30
0.2693944275379181,1973-04-02
0.2693944275379181,1973-04-03
0.2693944275379181,1973-04-04
0.27078303694725037,1973-04-05
0.2693944275379181,1973-04-06
0.2721717655658722,1973-04-09
0.2749490737915039,1973-04-10
0.27356037497520447,1973-04-11
0.2721717655658722,1973-04-12
0.2721717655658722,1973-04-13
0.2721717655658722,1973-04-16
0.2721717655658722,1973-04-17
0.2721717655658722,1973-04-18
0.2721717655658722,1973-04-19
0.2693944275379181,1973-04-23
0.27078303694725037,1973-04-24
0.2721717655658722,1973-04-25
0.2721717655658722,1973-04-26
0.2721717655658722,1973-04-27
0.2749490737915039,1973-04-30
0.2749490737915039,1973-05-01
0.27356037497520447,1973-05-02
0.27299487590789795,1973-05-03
0.271580308675766,1973-05-04
0.27440914511680603,1973-05-07
0.271580308675766,1973-05-08
0.2687511742115021,1973-05-09
0.2687511742115021,1973-05-10
0.27016568183898926,1973-05-11
0.27016568183898926,1973-05-14
0.27016568183898926,1973-05-15
0.27016568183898926,1973-05-16
0.2673366069793701,1973-05-17
0.2659224271774292,1973-05-18
0.2659224271774292,1973-05-21
0.2645077407360077,1973-05-22
0.2673366069793701,1973-05-23
0.2673366069793701,1973-05-24
0.2673366069793701,1973-05-25
0.2673366069793701,1973-05-29
0.2659224271774292,1973-05-30
0.2659224271774292,1973-05-31
0.2645077407360077,1973-06-01
0.2645077407360077,1973-06-04
0.26309332251548767,1973-06-05
0.2645077407360077,1973-06-06
0.2659224271774292,1973-06-07
0.2645077407360077,1973-06-08
0.26309332251548767,1973-06-11
0.26309332251548767,1973-06-12
0.26309332251548767,1973-06-13
0.2645077407360077,1973-06-14
0.26309332251548767,1973-06-15
0.2616788148880005,1973-06-18
0.2616788148880005,1973-06-19
0.26026445627212524,1973-06-20
0.2616788148880005,1973-06-21
0.26026445627212524,1973-06-22
0.2574354112148285,1973-06-25
0.2588497996330261,1973-06-26
0.2588497996330261,1973-06-27
0.2588497996330261,1973-06-28
0.2616788148880005,1973-06-29
0.26026445627212524,1973-07-02
0.26026445627212524,1973-07-03
0.2588497996330261,1973-07-05
0.2588497996330261,1973-07-06
0.2616788148880005,1973-07-09
0.26026445627212524,1973-07-10
0.2588497996330261,1973-07-11
0.2588497996330261,1973-07-12
0.2588497996330261,1973-07-13
0.2588497996330261,1973-07-16
0.2588497996330261,1973-07-17
0.26026445627212524,1973-07-18
0.2588497996330261,1973-07-19
0.2616788148880005,1973-07-20
0.2574354112148285,1973-07-23
0.2574354112148285,1973-07-24
0.2588497996330261,1973-07-25
0.2588497996330261,1973-07-26
0.26026445627212524,1973-07-27
0.2574354112148285,1973-07-30
0.2574354112148285,1973-07-31
0.2574354112148285,1973-08-01
0.2554151713848114,1973-08-02
0.2554151713848114,1973-08-03
0.24820011854171753,1973-08-06
0.24820011854171753,1973-08-07
0.24964310228824615,1973-08-08
0.24820011854171753,1973-08-09
0.24531403183937073,1973-08-10
0.24675700068473816,1973-08-13
0.24387095868587494,1973-08-14
0.24820011854171753,1973-08-15
0.24820011854171753,1973-08-16
0.24820011854171753,1973-08-17
0.24820011854171753,1973-08-20
0.2510859966278076,1973-08-21
0.24820011854171753,1973-08-22
0.24820011854171753,1973-08-23
0.24964310228824615,1973-08-24
0.24675700068473816,1973-08-27
0.24964310228824615,1973-08-28
0.24964310228824615,1973-08-29
0.2510859966278076,1973-08-30
0.2510859966278076,1973-08-31
0.2510859966278076,1973-09-04
0.25252899527549744,1973-09-05
0.26263025403022766,1973-09-06
0.26263025403022766,1973-09-07
0.2583010792732239,1973-09-10
0.2554151713848114,1973-09-11
0.25685814023017883,1973-09-12
0.25397229194641113,1973-09-13
0.25252899527549744,1973-09-14
0.2510859966278076,1973-09-17
0.25252899527549744,1973-09-18
0.25397229194641113,1973-09-19
0.25685814023017883,1973-09-20
0.2554151713848114,1973-09-21
0.25685814023017883,1973-09-24
0.26118722558021545,1973-09-25
0.2640732526779175,1973-09-26
0.26263025403022766,1973-09-27
0.2597443163394928,1973-09-28
0.2640732526779175,1973-10-01
0.2655164301395416,1973-10-02
0.26263025403022766,1973-10-03
0.26263025403022766,1973-10-04
0.2640732526779175,1973-10-05
0.26263025403022766,1973-10-08
0.2640732526779175,1973-10-09
0.2640732526779175,1973-10-10
0.26263025403022766,1973-10-11
0.2640732526779175,1973-10-12
0.26118722558021545,1973-10-15
0.2640732526779175,1973-10-16
0.26263025403022766,1973-10-17
0.26118722558021545,1973-10-18
0.2597443163394928,1973-10-19
0.26118722558021545,1973-10-22
0.26263025403022766,1973-10-23
0.26118722558021545,1973-10-24
0.26263025403022766,1973-10-25
0.2640732526779175,1973-10-26
0.26263025403022766,1973-10-29
0.2640732526779175,1973-10-30
0.2620124816894531,1973-10-31
0.26054051518440247,1973-11-01
0.257596492767334,1973-11-02
0.25465258955955505,1973-11-05
0.25318068265914917,1973-11-06
0.25318068265914917,1973-11-07
0.25318068265914917,1973-11-08
0.2517087459564209,1973-11-09
0.24876464903354645,1973-11-12
0.24729278683662415,1973-11-13
0.24729278683662415,1973-11-14
0.24582068622112274,1973-11-15
0.24434860050678253,1973-11-16
0.24287676811218262,1973-11-19
0.2369888722896576,1973-11-20
0.2384607195854187,1973-11-21
0.2384607195854187,1973-11-23
0.235516756772995,1973-11-26
0.2369888722896576,1973-11-27
0.235516756772995,1973-11-28
0.2384607195854187,1973-11-29
0.235516756772995,1973-11-30
0.23257286846637726,1973-12-03
0.2281569242477417,1973-12-04
0.21785306930541992,1973-12-05
0.22374090552330017,1973-12-06
0.22962892055511475,1973-12-07
0.23257286846637726,1973-12-10
0.2266847938299179,1973-12-11
0.22374090552330017,1973-12-12
0.22226914763450623,1973-12-13
0.22374090552330017,1973-12-14
0.22226914763450623,1973-12-17
0.22079706192016602,1973-12-18
0.21785306930541992,1973-12-19
0.21785306930541992,1973-12-20
0.22079706192016602,1973-12-21
0.22079706192016602,1973-12-24
0.22226914763450623,1973-12-26
0.22374090552330017,1973-12-27
0.22079706192016602,1973-12-28
0.22079706192016602,1973-12-31
0.23257286846637726,1974-01-02
0.24729278683662415,1974-01-03
0.2517087459564209,1974-01-04
0.24582068622112274,1974-01-07
0.23110100626945496,1974-01-08
0.23110100626945496,1974-01-09
0.22962892055511475,1974-01-10
0.23404492437839508,1974-01-11
0.235516756772995,1974-01-14
0.235516756772995,1974-01-15
0.2384607195854187,1974-01-16
0.2384607195854187,1974-01-17
0.2384607195854187,1974-01-18
0.235516756772995,1974-01-21
0.235516756772995,1974-01-22
0.2369888722896576,1974-01-23
0.23404492437839508,1974-01-24
0.235516756772995,1974-01-25
0.235516756772995,1974-01-28
0.23993273079395294,1974-01-29
0.24434860050678253,1974-01-30
0.24374689161777496,1974-01-31
0.24224229156970978,1974-02-01
0.24374689161777496,1974-02-04
0.24374689161777496,1974-02-05
0.24224229156970978,1974-02-06
0.24374689161777496,1974-02-07
0.24224229156970978,1974-02-08
0.24374689161777496,1974-02-11
0.24976523220539093,1974-02-12
0.24976523220539093,1974-02-13
0.2527744770050049,1974-02-14
0.2542791962623596,1974-02-15
0.2527744770050049,1974-02-19
0.25578364729881287,1974-02-20
0.2542791962623596,1974-02-21
0.25728848576545715,1974-02-22
0.25578364729881287,1974-02-25
0.25728848576545715,1974-02-26
0.25728848576545715,1974-02-27
0.25578364729881287,1974-02-28
0.2542791962623596,1974-03-01
0.2542791962623596,1974-03-04
0.2542791962623596,1974-03-05
0.2542791962623596,1974-03-06
0.2527744770050049,1974-03-07
0.2512698471546173,1974-03-08
0.2527744770050049,1974-03-11
0.24976523220539093,1974-03-12
0.24525146186351776,1974-03-13
0.24525146186351776,1974-03-14
0.24525146186351776,1974-03-15
0.24224229156970978,1974-03-18
0.24224229156970978,1974-03-19
0.24224229156970978,1974-03-20
0.24224229156970978,1974-03-21
0.24224229156970978,1974-03-22
0.24224229156970978,1974-03-25
0.24374689161777496,1974-03-26
0.24073775112628937,1974-03-27
0.24224229156970978,1974-03-28
0.24073775112628937,1974-03-29
0.22870083153247833,1974-04-01
0.22870083153247833,1974-04-02
0.23020532727241516,1974-04-03
0.23020532727241516,1974-04-04
0.22870083153247833,1974-04-05
0.21666394174098969,1974-04-08
0.2181684672832489,1974-04-09
0.21967308223247528,1974-04-10
0.21967308223247528,1974-04-11
0.2181684672832489,1974-04-15
0.21666394174098969,1974-04-16
0.21666394174098969,1974-04-17
0.21967308223247528,1974-04-18
0.2181684672832489,1974-04-19
0.21666394174098969,1974-04-22
0.14745178818702698,1974-04-23
0.1504611223936081,1974-04-24
0.15647952258586884,1974-04-25
0.14895649254322052,1974-04-26
0.12638723850250244,1974-04-29
0.11435041576623917,1974-04-30
0.11886421591043472,1974-05-01
0.11886421591043472,1974-05-02
0.11585494875907898,1974-05-03
0.11735956370830536,1974-05-06
0.12187344580888748,1974-05-07
0.11735956370830536,1974-05-08
0.11435041576623917,1974-05-09
0.09178120642900467,1974-05-10
0.09328586608171463,1974-05-13
0.09178120642900467,1974-05-14
0.08425824344158173,1974-05-15
0.09629502892494202,1974-05-16
0.1023135632276535,1974-05-17
0.10532275587320328,1974-05-20
0.09930431842803955,1974-05-21
0.09178120642900467,1974-05-22
0.09629502892494202,1974-05-23
0.09779969602823257,1974-05-24
0.09328586608171463,1974-05-28
0.09027666598558426,1974-05-29
0.09328586608171463,1974-05-30
0.09027666598558426,1974-05-31
0.09479046612977982,1974-06-03
0.09027666598558426,1974-06-04
0.09178120642900467,1974-06-05
0.09027666598558426,1974-06-06
0.0872674509882927,1974-06-07
0.08877198398113251,1974-06-10
0.08576279878616333,1974-06-11
0.08425824344158173,1974-06-12
0.08425824344158173,1974-06-13
0.08425824344158173,1974-06-14
0.08275358378887177,1974-06-17
0.07823976129293442,1974-06-18
0.07974434643983841,1974-06-19
0.07673516124486923,1974-06-20
0.07372589409351349,1974-06-21
0.07673516124486923,1974-06-24
0.07974434643983841,1974-06-25
0.07523056119680405,1974-06-26
0.07523056119680405,1974-06-27
0.07523056119680405,1974-06-28
0.07823976129293442,1974-07-01
0.07523056119680405,1974-07-02
0.07673516124486923,1974-07-03
0.07974434643983841,1974-07-05
0.07823976129293442,1974-07-08
0.07673516124486923,1974-07-09
0.07523056119680405,1974-07-10
0.07372589409351349,1974-07-11
0.07673516124486923,1974-07-12
0.07974434643983841,1974-07-15
0.07823976129293442,1974-07-16
0.07823976129293442,1974-07-17
0.08425824344158173,1974-07-18
0.0872674509882927,1974-07-19
0.09027666598558426,1974-07-22
0.1023135632276535,1974-07-23
0.10833197087049484,1974-07-24
0.10532275587320328,1974-07-25
0.10532275587320328,1974-07-26
0.1038181260228157,1974-07-29
0.10080888122320175,1974-07-30
0.10080888122320175,1974-07-31
0.09710945934057236,1974-08-01
0.09710945934057236,1974-08-02
0.09710945934057236,1974-08-05
0.09865088760852814,1974-08-06
0.1001923605799675,1974-08-07
0.09865088760852814,1974-08-08
0.10173379629850388,1974-08-09
0.1001923605799675,1974-08-12
0.09865088760852814,1974-08-13
0.09865088760852814,1974-08-14
0.09710945934057236,1974-08-15
0.09556807577610016,1974-08-16
0.09248518198728561,1974-08-19
0.09402662515640259,1974-08-20
0.0894024595618248,1974-08-21
0.09094379097223282,1974-08-22
0.0894024595618248,1974-08-23
0.0894024595618248,1974-08-26
0.08786097913980484,1974-08-27
0.08631953597068787,1974-08-28
0.08786097913980484,1974-08-29
0.08786097913980484,1974-08-30
0.08631953597068787,1974-09-03
0.08477813005447388,1974-09-04
0.08015387505292892,1974-09-05
0.0832367092370987,1974-09-06
0.08169524371623993,1974-09-09
0.08015387505292892,1974-09-10
0.08169524371623993,1974-09-11
0.07707104086875916,1974-09-12
0.07552960515022278,1974-09-13
0.08169524371623993,1974-09-16
0.08169524371623993,1974-09-17
0.08169524371623993,1974-09-18
0.08477813005447388,1974-09-19
0.08631953597068787,1974-09-20
0.08477813005447388,1974-09-23
0.08477813005447388,1974-09-24
0.08477813005447388,1974-09-25
0.08169524371623993,1974-09-26
0.0832367092370987,1974-09-27
0.08169524371623993,1974-09-30
0.08169524371623993,1974-10-01
0.08169524371623993,1974-10-02
0.08477813005447388,1974-10-03
0.08169524371623993,1974-10-04
0.08477813005447388,1974-10-07
0.08477813005447388,1974-10-08
0.08631953597068787,1974-10-09
0.09248518198728561,1974-10-10
0.09865088760852814,1974-10-11
0.1001923605799675,1974-10-14
0.09710945934057236,1974-10-15
0.09402662515640259,1974-10-16
0.09094379097223282,1974-10-17
0.09556807577610016,1974-10-18
0.09865088760852814,1974-10-21
0.09248518198728561,1974-10-22
0.09556807577610016,1974-10-23
0.09248518198728561,1974-10-24
0.09248518198728561,1974-10-25
0.09556807577610016,1974-10-28
0.09402662515640259,1974-10-29
0.09181059151887894,1974-10-30
0.09022760391235352,1974-10-31
0.08864463865756989,1974-11-01
0.08864463865756989,1974-11-04
0.09022760391235352,1974-11-05
0.08706172555685043,1974-11-06
0.08706172555685043,1974-11-07
0.08864463865756989,1974-11-08
0.08864463865756989,1974-11-11
0.0933934673666954,1974-11-12
0.0965593159198761,1974-11-13
0.09497636556625366,1974-11-14
0.0933934673666954,1974-11-15
0.09022760391235352,1974-11-18
0.09022760391235352,1974-11-19
0.08864463865756989,1974-11-20
0.08864463865756989,1974-11-21
0.08864463865756989,1974-11-22
0.08864463865756989,1974-11-25
0.08706172555685043,1974-11-26
0.08706172555685043,1974-11-27
0.08864463865756989,1974-11-29
0.08706172555685043,1974-12-02
0.08231290429830551,1974-12-03
0.08389579504728317,1974-12-04
0.08389579504728317,1974-12-05
0.08231290429830551,1974-12-06
0.07914703339338303,1974-12-09
0.08072992414236069,1974-12-10
0.07914703339338303,1974-12-11
0.08389579504728317,1974-12-12
0.08864463865756989,1974-12-13
0.08706172555685043,1974-12-16
0.085478775203228,1974-12-17
0.08864463865756989,1974-12-18
0.08706172555685043,1974-12-19
0.085478775203228,1974-12-20
0.08706172555685043,1974-12-23
0.085478775203228,1974-12-24
0.085478775203228,1974-12-26
0.085478775203228,1974-12-27
0.08706172555685043,1974-12-30
0.09497636556625366,1974-12-31
0.10289116203784943,1975-01-02
0.11238884180784225,1975-01-03
0.11238884180784225,1975-01-06
0.11238884180784225,1975-01-07
0.1092228889465332,1975-01-08
0.11238884180784225,1975-01-09
0.11555459350347519,1975-01-10
0.11555459350347519,1975-01-13
0.11238884180784225,1975-01-14
0.11238884180784225,1975-01-15
0.11397170275449753,1975-01-16
0.11238884180784225,1975-01-17
0.11397170275449753,1975-01-20
0.11238884180784225,1975-01-21
0.1234692931175232,1975-01-22
0.1250522881746292,1975-01-23
0.12980109453201294,1975-01-24
0.13296695053577423,1975-01-27
0.13771575689315796,1975-01-28
0.14721344411373138,1975-01-29
0.14088168740272522,1975-01-30
0.13771575689315796,1975-01-31
0.13929879665374756,1975-02-03
0.1440475732088089,1975-02-04
0.1446978896856308,1975-02-05
0.1446978896856308,1975-02-06
0.14307212829589844,1975-02-07
0.14144621789455414,1975-02-10
0.13982048630714417,1975-02-11
0.13982048630714417,1975-02-12
0.13656872510910034,1975-02-13
0.13656872510910034,1975-02-14
0.1349429041147232,1975-02-18
0.13656872510910034,1975-02-19
0.1349429041147232,1975-02-20
0.1349429041147232,1975-02-21
0.13656872510910034,1975-02-24
0.1349429041147232,1975-02-25
0.13169129192829132,1975-02-26
0.1349429041147232,1975-02-27
0.1381945163011551,1975-02-28
0.14957532286643982,1975-03-03
0.14794956147670746,1975-03-04
0.15120115876197815,1975-03-05
0.15770451724529266,1975-03-06
0.15770451724529266,1975-03-07
0.15445281565189362,1975-03-10
0.15282705426216125,1975-03-11
0.15445281565189362,1975-03-12
0.15282705426216125,1975-03-13
0.15607863664627075,1975-03-14
0.15770451724529266,1975-03-17
0.15770451724529266,1975-03-18
0.15445281565189362,1975-03-19
0.15445281565189362,1975-03-20
0.15282705426216125,1975-03-21
0.14794956147670746,1975-03-24
0.14144621789455414,1975-03-25
0.14632372558116913,1975-03-26
0.1446978896856308,1975-03-27
0.14632372558116913,1975-03-31
0.14307212829589844,1975-04-01
0.1446978896856308,1975-04-02
0.14307212829589844,1975-04-03
0.14307212829589844,1975-04-04
0.14632372558116913,1975-04-07
0.14794956147670746,1975-04-08
0.14794956147670746,1975-04-09
0.15120115876197815,1975-04-10
0.15120115876197815,1975-04-11
0.15120115876197815,1975-04-14
0.14957532286643982,1975-04-15
0.14957532286643982,1975-04-16
0.15120115876197815,1975-04-17
0.15445281565189362,1975-04-18
0.15933023393154144,1975-04-21
0.15120115876197815,1975-04-22
0.15445281565189362,1975-04-23
0.15770451724529266,1975-04-24
0.15933023393154144,1975-04-25
0.16095611453056335,1975-04-28
0.15770451724529266,1975-04-29
0.16095611453056335,1975-04-30
0.16328869760036469,1975-05-01
0.16162264347076416,1975-05-02
0.15662388503551483,1975-05-05
0.15329155325889587,1975-05-06
0.15329155325889587,1975-05-07
0.15329155325889587,1975-05-08
0.15495768189430237,1975-05-09
0.15495768189430237,1975-05-12
0.15662388503551483,1975-05-13
0.15829016268253326,1975-05-14
0.15662388503551483,1975-05-15
0.15495768189430237,1975-05-16
0.15829016268253326,1975-05-19
0.15662388503551483,1975-05-20
0.15329155325889587,1975-05-21
0.15662388503551483,1975-05-22
0.15495768189430237,1975-05-23
0.15329155325889587,1975-05-27
0.14995907247066498,1975-05-28
0.15495768189430237,1975-05-29
0.15662388503551483,1975-05-30
0.16162264347076416,1975-06-02
0.17661844193935394,1975-06-03
0.1749522089958191,1975-06-04
0.17328596115112305,1975-06-05
0.17161980271339417,1975-06-06
0.17161980271339417,1975-06-09
0.1699536144733429,1975-06-10
0.17328596115112305,1975-06-11
0.1749522089958191,1975-06-12
0.18328338861465454,1975-06-13
0.18328338861465454,1975-06-16
0.17995087802410126,1975-06-17
0.18161706626415253,1975-06-18
0.1866157203912735,1975-06-19
0.18828199803829193,1975-06-20
0.18994808197021484,1975-06-23
0.19161440432071686,1975-06-24
0.18994808197021484,1975-06-25
0.18828199803829193,1975-06-26
0.1866157203912735,1975-06-27
0.18494950234889984,1975-06-30
0.17995087802410126,1975-07-01
0.1749522089958191,1975-07-02
0.17828471958637238,1975-07-03
0.1749522089958191,1975-07-07
0.1749522089958191,1975-07-08
0.17661844193935394,1975-07-09
0.17995087802410126,1975-07-10
0.18161706626415253,1975-07-11
0.17995087802410126,1975-07-14
0.18161706626415253,1975-07-15
0.17661844193935394,1975-07-16
0.17661844193935394,1975-07-17
0.17828471958637238,1975-07-18
0.17661844193935394,1975-07-21
0.17161980271339417,1975-07-22
0.17328596115112305,1975-07-23
0.1699536144733429,1975-07-24
0.17328596115112305,1975-07-25
0.1699536144733429,1975-07-28
0.17161980271339417,1975-07-29
0.1699536144733429,1975-07-30
0.17063617706298828,1975-07-31
0.16892968118190765,1975-08-01
0.16722339391708374,1975-08-04
0.16722339391708374,1975-08-05
0.1655171811580658,1975-08-06
0.16892968118190765,1975-08-07
0.16892968118190765,1975-08-08
0.16722339391708374,1975-08-11
0.1655171811580658,1975-08-12
0.16722339391708374,1975-08-13
0.1655171811580658,1975-08-14
0.17234252393245697,1975-08-15
0.16722339391708374,1975-08-18
0.1655171811580658,1975-08-19
0.16210439801216125,1975-08-20
0.16039788722991943,1975-08-21
0.16381075978279114,1975-08-22
0.16210439801216125,1975-08-25
0.16039788722991943,1975-08-26
0.16210439801216125,1975-08-27
0.16722339391708374,1975-08-28
0.16722339391708374,1975-08-29
0.1655171811580658,1975-09-02
0.16381075978279114,1975-09-03
0.1655171811580658,1975-09-04
0.16381075978279114,1975-09-05
0.16210439801216125,1975-09-08
0.16381075978279114,1975-09-09
0.16210439801216125,1975-09-10
0.16039788722991943,1975-09-11
0.16210439801216125,1975-09-12
0.16381075978279114,1975-09-15
0.16210439801216125,1975-09-16
0.16381075978279114,1975-09-17
0.16210439801216125,1975-09-18
0.1655171811580658,1975-09-19
0.16722339391708374,1975-09-22
0.1655171811580658,1975-09-23
0.1655171811580658,1975-09-24
0.16381075978279114,1975-09-25
0.16722339391708374,1975-09-26
0.16722339391708374,1975-09-29
0.16381075978279114,1975-09-30
0.16381075978279114,1975-10-01
0.1655171811580658,1975-10-02
0.1655171811580658,1975-10-03
0.1655171811580658,1975-10-06
0.16722339391708374,1975-10-07
0.1655171811580658,1975-10-08
0.17575521767139435,1975-10-09
0.17746150493621826,1975-10-10
0.1791679412126541,1975-10-13
0.17746150493621826,1975-10-14
0.18940617144107819,1975-10-15
0.18940617144107819,1975-10-16
0.18258072435855865,1975-10-17
0.18428699672222137,1975-10-20
0.180874302983284,1975-10-21
0.180874302983284,1975-10-22
0.18599340319633484,1975-10-23
0.18258072435855865,1975-10-24
0.1876998245716095,1975-10-27
0.180874302983284,1975-10-28
0.17234252393245697,1975-10-29
0.17063617706298828,1975-10-30
0.17575521767139435,1975-10-31
0.17234252393245697,1975-11-03
0.16892968118190765,1975-11-04
0.1713780164718628,1975-11-05
0.16962940990924835,1975-11-06
0.16962940990924835,1975-11-07
0.1678805947303772,1975-11-10
0.16962940990924835,1975-11-11
0.18012188374996185,1975-11-12
0.1818705052137375,1975-11-13
0.18361927568912506,1975-11-14
0.18536809086799622,1975-11-17
0.18361927568912506,1975-11-18
0.18536809086799622,1975-11-19
0.18536809086799622,1975-11-20
0.18536809086799622,1975-11-21
0.18536809086799622,1975-11-24
0.1871168613433838,1975-11-25
0.1871168613433838,1975-11-26
0.1871168613433838,1975-11-28
0.1871168613433838,1975-12-01
0.1871168613433838,1975-12-02
0.18361927568912506,1975-12-03
0.18012188374996185,1975-12-04
0.17837302386760712,1975-12-05
0.17837302386760712,1975-12-08
0.17837302386760712,1975-12-09
0.1818705052137375,1975-12-10
0.17837302386760712,1975-12-11
0.18012188374996185,1975-12-12
0.18012188374996185,1975-12-15
0.1818705052137375,1975-12-16
0.18012188374996185,1975-12-17
0.1818705052137375,1975-12-18
0.1871168613433838,1975-12-19
0.18536809086799622,1975-12-22
0.1888655722141266,1975-12-23
0.1923632025718689,1975-12-24
0.19935810565948486,1975-12-26
0.20285551249980927,1975-12-29
