NTRS,Date
2.6612446308135986,1989-11-29
2.650848627090454,1989-11-30
2.6716389656066895,1989-12-01
2.6716389656066895,1989-12-04
2.7189078330993652,1989-12-05
2.739820957183838,1989-12-06
2.7189078330993652,1989-12-07
2.7084484100341797,1989-12-08
2.6979925632476807,1989-12-11
2.7084484100341797,1989-12-12
2.687535047531128,1989-12-13
2.687535047531128,1989-12-14
2.6666200160980225,1989-12-15
2.6247918605804443,1989-12-18
2.567275285720825,1989-12-19
2.572505474090576,1989-12-20
2.582960605621338,1989-12-21
2.562046766281128,1989-12-22
2.551591396331787,1989-12-26
2.572505474090576,1989-12-27
2.562046766281128,1989-12-28
2.582960605621338,1989-12-29
2.562046766281128,1990-01-02
2.6247918605804443,1990-01-03
2.645704984664917,1990-01-04
2.7084484100341797,1990-01-05
2.7084484100341797,1990-01-08
2.6979925632476807,1990-01-09
2.6143338680267334,1990-01-10
2.6247918605804443,1990-01-11
2.582960605621338,1990-01-12
2.530674695968628,1990-01-15
2.5411314964294434,1990-01-16
2.5934195518493652,1990-01-17
2.5777323246002197,1990-01-18
2.6038761138916016,1990-01-19
2.5934195518493652,1990-01-22
2.6038761138916016,1990-01-23
2.582960605621338,1990-01-24
2.6038761138916016,1990-01-25
2.5934195518493652,1990-01-26
2.5934195518493652,1990-01-29
2.562046766281128,1990-01-30
2.572505474090576,1990-01-31
2.562046766281128,1990-02-01
2.6352486610412598,1990-02-02
2.6770784854888916,1990-02-05
2.6666200160980225,1990-02-06
2.6666200160980225,1990-02-07
2.6666200160980225,1990-02-08
2.6666200160980225,1990-02-09
2.656162977218628,1990-02-12
2.6352486610412598,1990-02-13
2.6352486610412598,1990-02-14
2.6352486610412598,1990-02-15
2.656162977218628,1990-02-16
2.645704984664917,1990-02-20
2.5934195518493652,1990-02-21
2.6038761138916016,1990-02-22
2.6038761138916016,1990-02-23
2.572505474090576,1990-02-26
2.6143338680267334,1990-02-27
2.645704984664917,1990-02-28
2.640476942062378,1990-03-01
2.645704984664917,1990-03-02
2.6301352977752686,1990-03-05
2.6511776447296143,1990-03-06
2.6511776447296143,1990-03-07
2.672217607498169,1990-03-08
2.6827375888824463,1990-03-09
2.6827375888824463,1990-03-12
2.714299440383911,1990-03-13
2.7037787437438965,1990-03-14
2.6827375888824463,1990-03-15
2.6932590007781982,1990-03-16
2.672217607498169,1990-03-19
2.6353955268859863,1990-03-20
2.6406562328338623,1990-03-21
2.619614362716675,1990-03-22
2.624875545501709,1990-03-23
2.6090950965881348,1990-03-26
2.6090950965881348,1990-03-27
2.6090950965881348,1990-03-28
2.588054656982422,1990-03-29
2.588054656982422,1990-03-30
2.556490421295166,1990-04-02
2.57753324508667,1990-04-03
2.5459706783294678,1990-04-04
2.567014217376709,1990-04-05
2.556490421295166,1990-04-06
2.567014217376709,1990-04-09
2.556490421295166,1990-04-10
2.5459706783294678,1990-04-11
2.567014217376709,1990-04-12
2.57753324508667,1990-04-16
2.5985734462738037,1990-04-17
2.5985734462738037,1990-04-18
2.588054656982422,1990-04-19
2.5985734462738037,1990-04-20
2.6090950965881348,1990-04-23
2.6090950965881348,1990-04-24
2.588054656982422,1990-04-25
2.57753324508667,1990-04-26
2.567014217376709,1990-04-27
2.567014217376709,1990-04-30
2.588054656982422,1990-05-01
2.5459706783294678,1990-05-02
2.5459706783294678,1990-05-03
2.556490421295166,1990-05-04
2.567014217376709,1990-05-07
2.567014217376709,1990-05-08
2.6090950965881348,1990-05-09
2.672217607498169,1990-05-10
2.7353415489196777,1990-05-11
2.6932590007781982,1990-05-14
2.798463821411133,1990-05-15
2.7879436016082764,1990-05-16
2.7563812732696533,1990-05-17
2.777421712875366,1990-05-18
2.819505214691162,1990-05-21
2.798463821411133,1990-05-22
2.798463821411133,1990-05-23
2.7563812732696533,1990-05-24
2.7353415489196777,1990-05-25
2.7353415489196777,1990-05-29
2.7563812732696533,1990-05-30
2.672217607498169,1990-05-31
2.661696195602417,1990-06-01
2.661696195602417,1990-06-04
2.7095377445220947,1990-06-05
2.7730417251586914,1990-06-06
2.7518746852874756,1990-06-07
2.7730417251586914,1990-06-08
2.730705499649048,1990-06-11
2.730705499649048,1990-06-12
2.7518746852874756,1990-06-13
2.730705499649048,1990-06-14
2.6672019958496094,1990-06-15
2.7095377445220947,1990-06-18
2.6460325717926025,1990-06-19
2.6248652935028076,1990-06-20
2.6248652935028076,1990-06-21
2.6036975383758545,1990-06-22
2.6036975383758545,1990-06-25
2.5825300216674805,1990-06-26
2.540191888809204,1990-06-27
2.561359167098999,1990-06-28
2.561359167098999,1990-06-29
2.540191888809204,1990-07-02
2.529606819152832,1990-07-03
2.529606819152832,1990-07-05
2.519024133682251,1990-07-06
2.5084385871887207,1990-07-09
2.4555180072784424,1990-07-10
2.4131808280944824,1990-07-11
2.317925214767456,1990-07-12
2.4978559017181396,1990-07-13
2.561359167098999,1990-07-16
2.561359167098999,1990-07-17
2.4978559017181396,1990-07-18
2.519024133682251,1990-07-19
2.519024133682251,1990-07-20
2.4343481063842773,1990-07-23
2.444934844970703,1990-07-24
2.4343481063842773,1990-07-25
2.4131808280944824,1990-07-26
2.3920135498046875,1990-07-27
2.4131808280944824,1990-07-30
2.4343481063842773,1990-07-31
2.3920135498046875,1990-08-01
2.3496768474578857,1990-08-02
2.2861714363098145,1990-08-03
2.2438342571258545,1990-08-06
2.20149827003479,1990-08-07
2.180330276489258,1990-08-08
2.20149827003479,1990-08-09
2.1168272495269775,1990-08-10
2.137993812561035,1990-08-13
2.1168272495269775,1990-08-14
2.180330276489258,1990-08-15
2.1168272495269775,1990-08-16
2.1168272495269775,1990-08-17
2.1168272495269775,1990-08-20
2.0109853744506836,1990-08-21
2.042736291885376,1990-08-22
2.0004005432128906,1990-08-23
2.0004005432128906,1990-08-24
2.0744903087615967,1990-08-27
2.1168272495269775,1990-08-28
2.10624098777771,1990-08-29
2.0956573486328125,1990-08-30
2.10624098777771,1990-08-31
2.111787796020508,1990-09-04
2.1544511318206787,1990-09-05
2.1544511318206787,1990-09-06
2.143784761428833,1990-09-07
2.186448097229004,1990-09-10
2.143784761428833,1990-09-11
2.1757822036743164,1990-09-12
2.13312029838562,1990-09-13
2.1544511318206787,1990-09-14
2.1544511318206787,1990-09-17
2.1544511318206787,1990-09-18
2.122452735900879,1990-09-19
2.069124460220337,1990-09-20
2.026463031768799,1990-09-21
1.9518041610717773,1990-09-24
1.9198085069656372,1990-09-25
1.7918205261230469,1990-09-26
1.7278273105621338,1990-09-27
1.7918205261230469,1990-09-28
1.8558145761489868,1990-10-01
1.994465947151184,1990-10-02
2.0051324367523193,1990-10-03
2.069124460220337,1990-10-04
2.069124460220337,1990-10-05
2.1757822036743164,1990-10-08
2.111787796020508,1990-10-09
2.122452735900879,1990-10-10
2.0051324367523193,1990-10-11
2.037130117416382,1990-10-12
2.026463031768799,1990-10-15
2.037130117416382,1990-10-16
2.037130117416382,1990-10-17
2.069124460220337,1990-10-18
2.111787796020508,1990-10-19
2.2397754192352295,1990-10-22
2.165117025375366,1990-10-23
2.13312029838562,1990-10-24
2.13312029838562,1990-10-25
2.122452735900879,1990-10-26
2.090456962585449,1990-10-29
2.090456962585449,1990-10-30
2.069124460220337,1990-10-31
2.090456962585449,1990-11-01
2.1757822036743164,1990-11-02
2.197113275527954,1990-11-05
2.197113275527954,1990-11-06
2.197113275527954,1990-11-07
2.111787796020508,1990-11-08
2.13312029838562,1990-11-09
2.1757822036743164,1990-11-12
2.2397754192352295,1990-11-13
2.3464324474334717,1990-11-14
2.3251006603240967,1990-11-15
2.3464324474334717,1990-11-16
2.3464324474334717,1990-11-19
2.389094591140747,1990-11-20
2.3464324474334717,1990-11-21
2.3570971488952637,1990-11-23
2.3251006603240967,1990-11-26
2.3251006603240967,1990-11-27
2.3464324474334717,1990-11-28
2.3464324474334717,1990-11-29
2.3570971488952637,1990-11-30
2.399758815765381,1990-12-03
2.4285573959350586,1990-12-04
2.5575082302093506,1990-12-05
2.664966106414795,1990-12-06
2.5360167026519775,1990-12-07
2.5575082302093506,1990-12-10
2.471541404724121,1990-12-11
2.4930334091186523,1990-12-12
2.471541404724121,1990-12-13
2.40706729888916,1990-12-14
2.299607276916504,1990-12-17
2.3425920009613037,1990-12-18
2.3963217735290527,1990-12-19
2.439304828643799,1990-12-20
2.4930334091186523,1990-12-21
2.5360167026519775,1990-12-24
2.5575082302093506,1990-12-26
2.57900071144104,1990-12-27
2.5360167026519775,1990-12-28
2.5360167026519775,1990-12-31
2.514525890350342,1991-01-02
2.4930334091186523,1991-01-03
2.4285573959350586,1991-01-04
2.3533389568328857,1991-01-07
2.385575294494629,1991-01-08
2.450049877166748,1991-01-09
2.40706729888916,1991-01-10
2.385575294494629,1991-01-11
2.364084482192993,1991-01-14
2.364084482192993,1991-01-15
2.385575294494629,1991-01-16
2.4285573959350586,1991-01-17
2.40706729888916,1991-01-18
2.450049877166748,1991-01-21
2.471541404724121,1991-01-22
2.514525890350342,1991-01-23
2.5360167026519775,1991-01-24
2.600492477416992,1991-01-25
2.57900071144104,1991-01-28
2.600492477416992,1991-01-29
2.6219842433929443,1991-01-30
2.664966106414795,1991-01-31
2.643474817276001,1991-02-01
2.664966106414795,1991-02-04
2.836899757385254,1991-02-05
2.8798840045928955,1991-02-06
2.8583905696868896,1991-02-07
2.8583905696868896,1991-02-08
2.8583905696868896,1991-02-11
2.8261547088623047,1991-02-12
2.772425651550293,1991-02-13
2.7186946868896484,1991-02-14
2.8154075145721436,1991-02-15
2.8154075145721436,1991-02-19
2.8583905696868896,1991-02-20
2.8798840045928955,1991-02-21
2.901373863220215,1991-02-22
2.901373863220215,1991-02-25
2.9121220111846924,1991-02-26
2.922866106033325,1991-02-27
2.8798840045928955,1991-02-28
2.901373863220215,1991-03-01
2.9519805908203125,1991-03-04
3.0060462951660156,1991-03-05
3.038484573364258,1991-03-06
3.0276718139648438,1991-03-07
3.04929780960083,1991-03-08
3.070922613143921,1991-03-11
3.04929780960083,1991-03-12
3.114177703857422,1991-03-13
3.114177703857422,1991-03-14
3.179056406021118,1991-03-15
3.0925498008728027,1991-03-18
3.070922613143921,1991-03-19
3.04929780960083,1991-03-20
3.114177703857422,1991-03-21
3.124990701675415,1991-03-22
3.1574292182922363,1991-03-25
3.243933916091919,1991-03-26
3.200681209564209,1991-03-27
3.222309112548828,1991-03-28
3.222309112548828,1991-04-01
3.179056406021118,1991-04-02
3.233121633529663,1991-04-03
3.2871878147125244,1991-04-04
3.265558958053589,1991-04-05
3.200681209564209,1991-04-08
3.179056406021118,1991-04-09
3.13580322265625,1991-04-10
3.243933916091919,1991-04-11
3.308814287185669,1991-04-12
3.352064609527588,1991-04-15
3.3953194618225098,1991-04-16
3.416944742202759,1991-04-17
3.308814287185669,1991-04-18
3.308814287185669,1991-04-19
3.243933916091919,1991-04-22
3.2763731479644775,1991-04-23
3.265558958053589,1991-04-24
3.243933916091919,1991-04-25
3.243933916091919,1991-04-26
3.341252088546753,1991-04-29
3.3953194618225098,1991-04-30
3.416944742202759,1991-05-01
3.3953194618225098,1991-05-02
3.416944742202759,1991-05-03
3.352064609527588,1991-05-06
3.341252088546753,1991-05-07
3.352064609527588,1991-05-08
3.265558958053589,1991-05-09
3.243933916091919,1991-05-10
3.243933916091919,1991-05-13
3.2871878147125244,1991-05-14
3.1898694038391113,1991-05-15
3.179056406021118,1991-05-16
3.200681209564209,1991-05-17
3.265558958053589,1991-05-20
3.265558958053589,1991-05-21
3.222309112548828,1991-05-22
3.222309112548828,1991-05-23
3.222309112548828,1991-05-24
3.265558958053589,1991-05-28
3.243933916091919,1991-05-29
3.2871878147125244,1991-05-30
3.330439567565918,1991-05-31
3.330439567565918,1991-06-03
3.3813228607177734,1991-06-04
3.392195224761963,1991-06-05
3.348705291748047,1991-06-06
3.3160879611968994,1991-06-07
3.305216073989868,1991-06-10
3.348705291748047,1991-06-11
3.294342517852783,1991-06-12
3.2834696769714355,1991-06-13
3.2834696769714355,1991-06-14
3.2834696769714355,1991-06-17
3.305216073989868,1991-06-18
3.2834696769714355,1991-06-19
3.2617247104644775,1991-06-20
3.2834696769714355,1991-06-21
3.2617247104644775,1991-06-24
3.2617247104644775,1991-06-25
3.2399814128875732,1991-06-26
3.2617247104644775,1991-06-27
3.305216073989868,1991-06-28
3.4356844425201416,1991-07-01
3.5009191036224365,1991-07-02
3.4791746139526367,1991-07-03
3.457427978515625,1991-07-05
3.5226640701293945,1991-07-08
3.533534526824951,1991-07-09
3.5226640701293945,1991-07-10
3.533534526824951,1991-07-11
3.5444095134735107,1991-07-12
3.5878970623016357,1991-07-15
3.631387948989868,1991-07-16
3.7618567943573,1991-07-17
3.696620464324951,1991-07-18
3.696620464324951,1991-07-19
3.6531317234039307,1991-07-22
3.6531317234039307,1991-07-23
3.6205155849456787,1991-07-24
3.631387948989868,1991-07-25
3.696620464324951,1991-07-26
3.674877405166626,1991-07-29
3.7074944972991943,1991-07-30
3.8705828189849854,1991-07-31
3.8379650115966797,1991-08-01
3.8705828189849854,1991-08-02
3.7727291584014893,1991-08-05
3.7618567943573,1991-08-06
3.805346727371216,1991-08-07
3.8379650115966797,1991-08-08
3.84883713722229,1991-08-09
3.892324209213257,1991-08-12
3.957559823989868,1991-08-13
4.022794723510742,1991-08-14
3.9901766777038574,1991-08-15
3.9901766777038574,1991-08-16
3.8379650115966797,1991-08-19
3.8270909786224365,1991-08-20
4.022794723510742,1991-08-21
4.044539928436279,1991-08-22
4.022794723510742,1991-08-23
4.044539928436279,1991-08-26
4.088028430938721,1991-08-27
4.153263092041016,1991-08-28
4.109774589538574,1991-08-29
4.153263092041016,1991-08-30
4.164137363433838,1991-09-03
4.15526008605957,1991-09-04
4.111747741699219,1991-09-05
4.133504867553711,1991-09-06
4.089993476867676,1991-09-09
4.035606384277344,1991-09-10
4.00297212600708,1991-09-11
4.046483039855957,1991-09-12
4.068237781524658,1991-09-13
4.046483039855957,1991-09-16
4.0573601722717285,1991-09-17
4.0573601722717285,1991-09-18
4.068237781524658,1991-09-19
4.111747741699219,1991-09-20
4.15526008605957,1991-09-23
4.111747741699219,1991-09-24
4.144382953643799,1991-09-25
4.166138172149658,1991-09-26
4.198770999908447,1991-09-27
4.28579044342041,1991-09-30
4.264037132263184,1991-10-01
4.307546138763428,1991-10-02
4.32930326461792,1991-10-03
4.351057052612305,1991-10-04
4.28579044342041,1991-10-07
4.32930326461792,1991-10-08
4.32930326461792,1991-10-09
4.32930326461792,1991-10-10
4.41632604598999,1991-10-11
4.481589317321777,1991-10-14
4.394569396972656,1991-10-15
4.28579044342041,1991-10-16
4.133504867553711,1991-10-17
4.133504867553711,1991-10-18
4.089993476867676,1991-10-21
4.111747741699219,1991-10-22
4.1770148277282715,1991-10-23
4.187893390655518,1991-10-24
4.1770148277282715,1991-10-25
4.133504867553711,1991-10-28
4.2096476554870605,1991-10-29
4.28579044342041,1991-10-30
4.242279529571533,1991-10-31
4.28579044342041,1991-11-01
4.264037132263184,1991-11-04
4.198770999908447,1991-11-05
4.220524311065674,1991-11-06
4.220524311065674,1991-11-07
4.198770999908447,1991-11-08
4.198770999908447,1991-11-11
4.111747741699219,1991-11-12
4.15526008605957,1991-11-13
4.133504867553711,1991-11-14
3.937708616256714,1991-11-15
4.089993476867676,1991-11-18
4.00297212600708,1991-11-19
3.9594619274139404,1991-11-20
4.00297212600708,1991-11-21
3.9703407287597656,1991-11-22
3.9703407287597656,1991-11-25
4.024728298187256,1991-11-26
4.0573601722717285,1991-11-27
4.089993476867676,1991-11-29
4.1008710861206055,1991-12-02
4.133504867553711,1991-12-03
4.121696949005127,1991-12-04
4.143563747406006,1991-12-05
4.13262939453125,1991-12-06
4.110764980316162,1991-12-09
4.045168399810791,1991-12-10
4.056099891662598,1991-12-11
4.154495716094971,1991-12-12
4.209160804748535,1991-12-13
4.263823509216309,1991-12-16
4.220091342926025,1991-12-17
4.220091342926025,1991-12-18
4.241957187652588,1991-12-19
4.241957187652588,1991-12-20
4.285690784454346,1991-12-23
4.362222671508789,1991-12-24
4.384088516235352,1991-12-26
4.395017623901367,1991-12-27
4.395017623901367,1991-12-30
4.362222671508789,1991-12-31
4.373154163360596,1992-01-02
4.449684143066406,1992-01-03
4.460618495941162,1992-01-06
4.460618495941162,1992-01-07
4.548079967498779,1992-01-08
4.548079967498779,1992-01-09
4.504345893859863,1992-01-10
4.613677501678467,1992-01-13
4.613677501678467,1992-01-14
4.613677501678467,1992-01-15
4.526214122772217,1992-01-16
4.504345893859863,1992-01-17
4.48248291015625,1992-01-20
4.307556629180908,1992-01-21
4.373154163360596,1992-01-22
4.471550941467285,1992-01-23
4.438751697540283,1992-01-24
4.460618495941162,1992-01-27
4.504345893859863,1992-01-28
4.526214122772217,1992-01-29
4.460618495941162,1992-01-30
4.438751697540283,1992-01-31
4.460618495941162,1992-02-03
4.438751697540283,1992-02-04
4.438751697540283,1992-02-05
4.48248291015625,1992-02-06
4.569943428039551,1992-02-07
4.569943428039551,1992-02-10
4.559010982513428,1992-02-11
4.569943428039551,1992-02-12
4.569943428039551,1992-02-13
4.504345893859863,1992-02-14
4.48248291015625,1992-02-18
4.384088516235352,1992-02-19
4.427818298339844,1992-02-20
4.460618495941162,1992-02-21
4.427818298339844,1992-02-24
4.438751697540283,1992-02-25
4.504345893859863,1992-02-26
4.602742671966553,1992-02-27
4.613677501678467,1992-02-28
4.6792755126953125,1992-03-02
4.613677501678467,1992-03-03
4.700661659240723,1992-03-04
4.568866729736328,1992-03-05
4.502970218658447,1992-03-06
4.45904016494751,1992-03-09
4.448055267333984,1992-03-10
4.448055267333984,1992-03-11
4.415106773376465,1992-03-12
4.502970218658447,1992-03-13
4.481006622314453,1992-03-16
4.524935245513916,1992-03-17
4.502970218658447,1992-03-18
4.491987705230713,1992-03-19
4.45904016494751,1992-03-20
4.45904016494751,1992-03-23
4.437072277069092,1992-03-24
4.39314079284668,1992-03-25
4.371175289154053,1992-03-26
4.39314079284668,1992-03-27
4.437072277069092,1992-03-30
4.45904016494751,1992-03-31
4.481006622314453,1992-04-01
4.502970218658447,1992-04-02
4.491987705230713,1992-04-03
4.481006622314453,1992-04-06
4.481006622314453,1992-04-07
4.481006622314453,1992-04-08
4.502970218658447,1992-04-09
4.513952732086182,1992-04-10
4.568866729736328,1992-04-13
4.6786932945251465,1992-04-14
4.722627639770508,1992-04-15
4.656728267669678,1992-04-16
4.6786932945251465,1992-04-20
4.7445902824401855,1992-04-21
4.766557693481445,1992-04-22
4.843440055847168,1992-04-23
4.8763885498046875,1992-04-24
4.8763885498046875,1992-04-27
4.920316219329834,1992-04-28
5.074080467224121,1992-04-29
5.24980354309082,1992-04-30
5.161941051483154,1992-05-01
5.205871105194092,1992-05-04
5.227836608886719,1992-05-05
5.183906078338623,1992-05-06
5.1399736404418945,1992-05-07
5.1399736404418945,1992-05-08
5.096044063568115,1992-05-11
5.118008613586426,1992-05-12
5.107026100158691,1992-05-13
5.1399736404418945,1992-05-14
5.118008613586426,1992-05-15
5.150958061218262,1992-05-18
5.161941051483154,1992-05-19
5.183906078338623,1992-05-20
5.161941051483154,1992-05-21
5.161941051483154,1992-05-22
5.161941051483154,1992-05-26
5.161941051483154,1992-05-27
5.161941051483154,1992-05-28
5.227836608886719,1992-05-29
5.205871105194092,1992-06-01
5.1399736404418945,1992-06-02
5.118008613586426,1992-06-03
5.13918399810791,1992-06-04
5.227409362792969,1992-06-05
5.293577671051025,1992-06-08
5.227409362792969,1992-06-09
5.194324493408203,1992-06-10
5.095071315765381,1992-06-11
5.205353736877441,1992-06-12
5.13918399810791,1992-06-15
5.073012351989746,1992-06-16
5.006844997406006,1992-06-17
5.006844997406006,1992-06-18
4.962730884552002,1992-06-19
5.006844997406006,1992-06-22
5.006844997406006,1992-06-23
4.984785079956055,1992-06-24
5.006844997406006,1992-06-25
5.095071315765381,1992-06-26
5.183298110961914,1992-06-29
5.205353736877441,1992-06-30
5.205353736877441,1992-07-01
5.205353736877441,1992-07-02
5.205353736877441,1992-07-06
5.183298110961914,1992-07-07
5.205353736877441,1992-07-08
5.227409362792969,1992-07-09
5.227409362792969,1992-07-10
5.293577671051025,1992-07-13
5.271523952484131,1992-07-14
5.216382026672363,1992-07-15
5.183298110961914,1992-07-16
5.161238670349121,1992-07-17
5.161238670349121,1992-07-20
5.150213241577148,1992-07-21
5.084040641784668,1992-07-22
5.073012351989746,1992-07-23
5.073012351989746,1992-07-24
5.117128372192383,1992-07-27
5.095071315765381,1992-07-28
5.117128372192383,1992-07-29
5.095071315765381,1992-07-30
5.13918399810791,1992-07-31
5.10609769821167,1992-08-03
5.095071315765381,1992-08-04
5.073012351989746,1992-08-05
5.028903007507324,1992-08-06
5.006844997406006,1992-08-07
5.028903007507324,1992-08-10
5.028903007507324,1992-08-11
4.984785079956055,1992-08-12
5.05095911026001,1992-08-13
5.117128372192383,1992-08-14
5.095071315765381,1992-08-17
5.05095911026001,1992-08-18
5.073012351989746,1992-08-19
5.161238670349121,1992-08-20
5.183298110961914,1992-08-21
5.13918399810791,1992-08-24
5.161238670349121,1992-08-25
5.161238670349121,1992-08-26
5.161238670349121,1992-08-27
5.13918399810791,1992-08-28
5.13918399810791,1992-08-31
5.172269821166992,1992-09-01
5.205353736877441,1992-09-02
5.215539932250977,1992-09-03
5.226614475250244,1992-09-04
5.204468250274658,1992-09-08
5.226614475250244,1992-09-09
5.237688064575195,1992-09-10
5.226614475250244,1992-09-11
5.237688064575195,1992-09-14
5.248760223388672,1992-09-15
5.226614475250244,1992-09-16
5.226614475250244,1992-09-17
5.182320594787598,1992-09-18
5.182320594787598,1992-09-21
5.182320594787598,1992-09-22
5.204468250274658,1992-09-23
5.1601738929748535,1992-09-24
5.182320594787598,1992-09-25
5.182320594787598,1992-09-28
5.149100303649902,1992-09-29
5.1601738929748535,1992-09-30
5.115880966186523,1992-10-01
5.060514450073242,1992-10-02
4.9608540534973145,1992-10-05
4.983001708984375,1992-10-06
4.9608540534973145,1992-10-07
4.983001708984375,1992-10-08
4.9608540534973145,1992-10-09
4.9608540534973145,1992-10-12
5.00514554977417,1992-10-13
4.971929550170898,1992-10-14
4.9608540534973145,1992-10-15
4.9387078285217285,1992-10-16
5.027294635772705,1992-10-19
5.071589469909668,1992-10-20
5.115880966186523,1992-10-21
5.071589469909668,1992-10-22
5.071589469909668,1992-10-23
5.071589469909668,1992-10-26
5.082660675048828,1992-10-27
5.00514554977417,1992-10-28
5.038365364074707,1992-10-29
5.04944372177124,1992-10-30
5.027294635772705,1992-11-02
5.071589469909668,1992-11-03
5.115880966186523,1992-11-04
5.1601738929748535,1992-11-05
5.1601738929748535,1992-11-06
5.1601738929748535,1992-11-09
5.193396091461182,1992-11-10
5.248760223388672,1992-11-11
5.248760223388672,1992-11-12
5.359491348266602,1992-11-13
5.315199375152588,1992-11-16
5.403789520263672,1992-11-17
5.4480814933776855,1992-11-18
5.403789520263672,1992-11-19
5.481299877166748,1992-11-20
5.437008857727051,1992-11-23
5.55881404876709,1992-11-24
5.6252546310424805,1992-11-25
5.669547080993652,1992-11-27
5.691694259643555,1992-11-30
5.713842391967773,1992-12-01
5.636327266693115,1992-12-02
5.702764987945557,1992-12-03
5.716291427612305,1992-12-04
5.716291427612305,1992-12-07
5.593957901000977,1992-12-08
5.5605926513671875,1992-12-09
5.571713924407959,1992-12-10
5.638443946838379,1992-12-11
5.60507869720459,1992-12-14
5.60507869720459,1992-12-15
5.504990100860596,1992-12-16
5.438260078430176,1992-12-17
5.471625328063965,1992-12-18
5.471625328063965,1992-12-21
5.488307476043701,1992-12-22
5.538352012634277,1992-12-23
5.571713924407959,1992-12-24
5.638443946838379,1992-12-28
5.58839750289917,1992-12-29
5.638443946838379,1992-12-30
5.60507869720459,1992-12-31
5.655124664306641,1993-01-04
5.621758937835693,1993-01-05
5.671805381774902,1993-01-06
5.655124664306641,1993-01-07
5.638443946838379,1993-01-08
5.504990100860596,1993-01-11
5.488307476043701,1993-01-12
5.404898166656494,1993-01-13
5.454943656921387,1993-01-14
5.571713924407959,1993-01-15
5.671805381774902,1993-01-18
5.705166816711426,1993-01-19
5.705166816711426,1993-01-20
5.721850872039795,1993-01-21
5.805263042449951,1993-01-22
5.738534450531006,1993-01-25
5.805263042449951,1993-01-26
5.838624000549316,1993-01-27
5.871988773345947,1993-01-28
5.871988773345947,1993-01-29
5.905348777770996,1993-02-01
5.888670444488525,1993-02-02
5.905348777770996,1993-02-03
5.938711166381836,1993-02-04
5.905348777770996,1993-02-05
6.088850021362305,1993-02-08
6.138896942138672,1993-02-09
6.138896942138672,1993-02-10
6.205620765686035,1993-02-11
6.205620765686035,1993-02-12
6.005441665649414,1993-02-16
5.972079753875732,1993-02-17
6.038807392120361,1993-02-18
6.072166919708252,1993-02-19
6.022122859954834,1993-02-22
6.105536460876465,1993-02-23
6.205620765686035,1993-02-24
6.205620765686035,1993-02-25
6.238987922668457,1993-02-26
6.1722588539123535,1993-03-01
6.372440814971924,1993-03-02
6.40580415725708,1993-03-03
6.464081287384033,1993-03-04
6.397096633911133,1993-03-05
6.464081287384033,1993-03-08
6.531065464019775,1993-03-09
6.631545066833496,1993-03-10
6.648290634155273,1993-03-11
6.631545066833496,1993-03-12
6.497575283050537,1993-03-15
6.564558982849121,1993-03-16
6.480825901031494,1993-03-17
6.480825901031494,1993-03-18
6.497575283050537,1993-03-19
6.397096633911133,1993-03-22
6.397096633911133,1993-03-23
6.497575283050537,1993-03-24
6.4305901527404785,1993-03-25
6.531065464019775,1993-03-26
6.564558982849121,1993-03-29
6.631545066833496,1993-03-30
6.648290634155273,1993-03-31
6.6817827224731445,1993-04-01
6.6985321044921875,1993-04-02
6.732020854949951,1993-04-05
6.765519142150879,1993-04-06
6.765519142150879,1993-04-07
6.6985321044921875,1993-04-08
6.665043830871582,1993-04-12
6.6985321044921875,1993-04-13
6.397096633911133,1993-04-14
6.19613790512085,1993-04-15
6.145901679992676,1993-04-16
6.162648677825928,1993-04-19
5.9616899490356445,1993-04-20
6.229630470275879,1993-04-21
6.1291584968566895,1993-04-22
6.062170505523682,1993-04-23
5.827723979949951,1993-04-26
5.9114532470703125,1993-04-27
5.9616899490356445,1993-04-28
5.9616899490356445,1993-04-29
5.9616899490356445,1993-04-30
6.028677463531494,1993-05-03
6.028677463531494,1993-05-04
5.894707679748535,1993-05-05
5.928197860717773,1993-05-06
5.7942280769348145,1993-05-07
5.660260200500488,1993-05-10
5.626764297485352,1993-05-11
5.677002906799316,1993-05-12
5.743988990783691,1993-05-13
5.660260200500488,1993-05-14
5.660260200500488,1993-05-17
5.593272686004639,1993-05-18
5.693750381469727,1993-05-19
5.660260200500488,1993-05-20
5.559778213500977,1993-05-21
5.610019207000732,1993-05-24
5.693750381469727,1993-05-25
5.693750381469727,1993-05-26
5.7942280769348145,1993-05-27
5.727243423461914,1993-05-28
5.626764297485352,1993-06-01
5.660260200500488,1993-06-02
5.593272686004639,1993-06-03
5.651811599731445,1993-06-04
5.48360013961792,1993-06-07
5.416317939758301,1993-06-08
5.38267707824707,1993-06-09
5.38267707824707,1993-06-10
5.433138847351074,1993-06-11
5.48360013961792,1993-06-14
5.4499592781066895,1993-06-15
5.433138847351074,1993-06-16
5.48360013961792,1993-06-17
5.416317939758301,1993-06-18
5.4499592781066895,1993-06-21
5.500420093536377,1993-06-22
5.517241477966309,1993-06-23
5.550885200500488,1993-06-24
5.550885200500488,1993-06-25
5.618168354034424,1993-06-28
5.651811599731445,1993-06-29
5.651811599731445,1993-06-30
5.702272415161133,1993-07-01
5.685452461242676,1993-07-02
5.752732276916504,1993-07-06
5.786375045776367,1993-07-07
5.85366153717041,1993-07-08
5.954583644866943,1993-07-09
5.870482444763184,1993-07-12
5.8200178146362305,1993-07-13
